[00:00:00.971 --> 00:00:03.257]  3139.
[01:07:06.152 --> 01:07:09.854]  And find other amazing supplements at InfoWarsLife.com.
[01:07:10.554 --> 01:07:14.556]  A chemical spill contaminating the water supply in nine West Virginia counties.
[01:07:14.596 --> 01:07:18.719]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[01:07:18.939 --> 01:07:22.400]  What are the health effects of having these drugs in our drinking water?
[01:07:22.621 --> 01:07:25.502]  It's forced medical treatment without the consent of residents.
[01:07:25.662 --> 01:07:32.966]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[01:07:33.226 --> 01:07:36.887]  On average, the county says it sprays with the glyphosate at least once a week.
[01:07:37.127 --> 01:07:41.388]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[01:07:41.548 --> 01:07:47.489]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[01:07:47.509 --> 01:07:48.209]  Fluoride.
[01:07:48.349 --> 01:07:51.550]  It's in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[01:07:51.570 --> 01:07:53.990]  It is our responsibility to protect our families.
[01:07:54.190 --> 01:07:55.530]  The establishment's not going to do it.
[01:07:55.690 --> 01:07:56.931]  It's time to take action.
[01:07:57.071 --> 01:07:58.711]  It's time to filter our water.
[01:07:58.911 --> 01:08:06.058]  Visit InfowarsStore.com and use promo code WATER to get 10% off their entire family of incredible products.
[01:08:06.278 --> 01:08:09.321]  Or call toll-free 888-253-3139.
[01:08:09.621 --> 01:08:16.908]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[01:08:17.268 --> 01:08:19.531]  Because there's a war on for your mind.
[01:08:26.257 --> 01:08:45.823]  We're taking your phone calls right now about the attack on rural communities under Obama's UN UNESCO-directed Rural Affairs Commission that is meant to run, as kind of a Marshall Plan, the destruction and implosion of rural communities by the new taxes and regulations set up to totally bankrupt those communities.
[01:08:46.423 --> 01:08:55.050]  The Bundy Ranch is a microcosm of 23 other families, 24 other families run out in the last 20 years because of taxes being raised so high.
[01:08:55.431 --> 01:08:56.992]  He was the last guy standing alone.
[01:08:57.672 --> 01:08:59.994]  Bloomberg and others report the meat crisis is here.
[01:09:00.435 --> 01:09:04.098]  Shrimps up 61%, beef at all-time high, along with pork.
[01:09:04.638 --> 01:09:14.987]  And that's mainly because of the fact that they've rigged the purchasing meat packing facilities, have shut all their competition down with government, so they buy the meat at record low prices.
[01:09:16.380 --> 01:09:18.802]  And then sell it to you at record high prices.
[01:09:19.362 --> 01:09:22.764]  That's the New World Order screwjob managed economy model.
[01:09:23.364 --> 01:09:36.713]  So we were bringing that subject up, dovetailing it with articles up on Infowars.com, ahead of Dr. Nick Begich, who formerly headed up Rural Affairs for one of the largest native tribes in Alaska.
[01:09:36.753 --> 01:09:38.394]  His brother, of course, is a U.S.
[01:09:38.434 --> 01:09:38.794]  Senator.
[01:09:39.134 --> 01:09:43.177]  They're running them off their land and trying to bring it under total federal control.
[01:09:44.454 --> 01:09:46.696]  And so what's been done to the natives is now being done to everybody.
[01:09:46.736 --> 01:09:47.417]  This is the model.
[01:09:47.777 --> 01:09:52.981]  And then we'll spend a few segments with him on that and then get into a bunch of other geopolitical and brain chip news.
[01:09:53.021 --> 01:09:56.244]  He pioneered Pentagon plans to put brain chips in troops.
[01:09:56.605 --> 01:09:58.686]  Now that was in the Reuters and AP last week.
[01:09:59.147 --> 01:10:02.830]  So we're going to be covering that with Dr. Nick Baggage coming up.
[01:10:04.091 --> 01:10:07.954]  Some of the other articles up on InfoWars.com.
[01:10:09.173 --> 01:10:13.875]  Again, break down the Marines training to take on rural communities in a new secret document.
[01:10:14.395 --> 01:10:19.037]  Other stories, victory for student who stood up for his gun rights and gun t-shirt suspension.
[01:10:19.697 --> 01:10:22.758]  Officials, not public servants, lift suspension.
[01:10:23.518 --> 01:10:26.900]  Clear record of high school senior, you're allowed to wear an NRA shirt.
[01:10:27.580 --> 01:10:28.200]  See how that works?
[01:10:29.161 --> 01:10:31.541]  You want to get in trouble to show it's a fraud.
[01:10:31.902 --> 01:10:33.562]  Not comply and be a slave.
[01:10:33.942 --> 01:10:37.023]  You don't comply with stuff that isn't common law, constitutional.
[01:10:37.784 --> 01:10:38.264]  You fight it.
[01:10:39.514 --> 01:10:42.436]  Police now armed for war against returning veterans.
[01:10:42.837 --> 01:10:44.818]  A huge breaking Paul Joseph Watson article.
[01:10:45.038 --> 01:10:46.440]  Print me that guys, it just broke.
[01:10:47.180 --> 01:10:52.124]  Cops in armored vehicles ask for residents, are you coming to take our guns away?
[01:10:52.725 --> 01:10:56.748]  Establishment media insist Al Qaeda on cutting edge of encryption tech.
[01:10:57.348 --> 01:11:02.973]  Leaked documents reveal Marine Corps urban training center based on US town training for war.
[01:11:03.473 --> 01:11:06.636]  Robocops resemble police from dystopian classic Brazil.
[01:11:08.564 --> 01:11:09.705]  The meat crisis is here.
[01:11:09.725 --> 01:11:11.545]  Yeah, I just mentioned that article.
[01:11:11.585 --> 01:11:12.606]  Grassroots militia.
[01:11:12.966 --> 01:11:15.447]  Citizens of Mexico rediscover their God-given rights.
[01:11:15.768 --> 01:11:20.190]  That's an article breaking down what's happening in Mexico as the militias restore order.
[01:11:20.630 --> 01:11:26.273]  And we've got the videos I shot last weekend breaking that down, but a new article on it with new developments.
[01:11:27.933 --> 01:11:30.355]  That's just some of the news up on InfoWars.com.
[01:11:34.722 --> 01:11:36.123]  And PrisonPlanet.com.
[01:11:36.403 --> 01:11:38.365]  But right now, let's go to your calls.
[01:11:39.266 --> 01:11:41.447]  Michael in Texas, you're on the air.
[01:11:41.507 --> 01:11:42.108]  Thanks for calling.
[01:11:43.369 --> 01:11:44.890]  Thank you, Alex, for taking my call.
[01:11:45.250 --> 01:11:49.033]  May the Lord continue to bless and protect you and yours in these turbulent times.
[01:11:50.054 --> 01:11:56.139]  I'm calling from Texas, and we all know that the demise of the Republic has been in the works for quite some time.
[01:11:56.899 --> 01:11:58.140]  The corruption is so bad.
[01:11:59.121 --> 01:12:04.345]  They're pulling every cloud and pivoting Salt-O-Lansky trip that they can to remove every
[01:12:05.163 --> 01:12:05.583]  I don't know.
[01:12:35.427 --> 01:12:43.773]  Supposedly Obama's conferred with his lawyers and has been advised that he can run a third term if he resigns between now and November 4th.
[01:12:44.073 --> 01:12:48.837]  And has Biden step in and pardon him, that would take care of the criminal charges.
[01:12:50.038 --> 01:12:56.303]  And opens the doors to another two terms if he runs for president in November.
[01:12:56.323 --> 01:12:57.123]  What do you think about that?
[01:12:57.203 --> 01:12:57.844]  Is that possible?
[01:12:58.224 --> 01:12:59.025]  I appreciate your call.
[01:12:59.125 --> 01:13:00.085]  Let me answer that.
[01:13:00.266 --> 01:13:02.067]  The sky's the limit with these people.
[01:13:02.607 --> 01:13:04.349]  I continue to underestimate them.
[01:13:05.080 --> 01:13:06.141]  So, I want to be clear.
[01:13:07.262 --> 01:13:09.524]  On the surface, it sounds like it's ridiculous.
[01:13:09.724 --> 01:13:19.713]  A. He's a puppet who served well to get a lot of the agenda through and create racial division for the offshore crime syndicates that are tax-exempt that rule this country by fraud.
[01:13:21.515 --> 01:13:24.157]  They want to put a new puppet in down the road.
[01:13:24.798 --> 01:13:28.181]  But if they think the Tea Party could win and get a Rand Paul or Ted Cruz in,
[01:13:31.255 --> 01:13:37.979]  It's in the cards to not resign and pardon himself and run again, but to shut off nukes in the U.S.
[01:13:39.941 --> 01:13:43.963]  and then declare martial law claiming that the Republicans or the Liberty Movement did it.
[01:13:43.983 --> 01:13:51.148]  And I'm not saying the Republicans are good at the leadership level, but the Democrats could double-cross Boehner and the rest of them.
[01:13:53.826 --> 01:14:10.500]  And I told you that I see them preparing for a breakdown of society, a takeover, which they'll engineer, and I can see in the cards, in maybe six, seven scenarios that are in their hand, they can play a couple cards, they can play them all, they can play one of them, they can be smart and fold.
[01:14:12.002 --> 01:14:17.666]  But I told you I see them nuking a major city with a low-yield weapon that would still kill 10,000 plus people.
[01:14:18.367 --> 01:14:20.309]  I see them hitting Dallas, Denver, Cleveland,
[01:14:23.092 --> 01:14:23.832]  Cities like that.
[01:14:23.852 --> 01:14:27.994]  Because the CFR bragged and said those were the targets.
[01:14:28.754 --> 01:14:29.435]  Gary Hart did.
[01:14:29.815 --> 01:14:30.595]  He likes to brag.
[01:14:30.615 --> 01:14:33.676]  He's the guy they have that says what they're going to do beforehand.
[01:14:33.716 --> 01:14:34.577]  I've seen repeatedly.
[01:14:36.758 --> 01:14:37.898]  And they would hit with a nuke.
[01:14:37.958 --> 01:14:43.821]  Now Obama then said of two months ago, the number one threat he sees now is just a rogue group nuking Manhattan.
[01:14:45.361 --> 01:14:49.063]  Or, you know, they could nuke that group of traders when Congress is in session.
[01:14:50.575 --> 01:15:00.782]  Folks, the Globalist could forfeit in the endgame during a State of the Union and wipe out the entire group of puppets and bring in COG to the National Security Council.
[01:15:02.383 --> 01:15:07.986]  The bold stroke oft do miss, but the bold stroke oft win the whole game.
[01:15:12.029 --> 01:15:16.832]  So, they got Hail Mary's in their cards, in their fist.
[01:15:23.052 --> 01:15:29.275]  They could simulate an EMP attack, take down the power grid, pose during that, use that to bring in total control.
[01:15:29.575 --> 01:15:30.796]  World War III with the Russians.
[01:15:31.736 --> 01:15:35.778]  But we're entering that historical zone of crazy town.
[01:15:36.458 --> 01:15:37.359]  We're entering it now.
[01:15:37.519 --> 01:15:38.759]  I told you this years ago.
[01:15:38.820 --> 01:15:39.180]  We're here.
[01:15:40.160 --> 01:15:41.701]  And it's just crazy town from here on out.
[01:15:44.002 --> 01:15:45.803]  Because it's not going to end like other cycles.
[01:15:46.303 --> 01:15:50.045]  It's the quickening, the singularity, all of it.
[01:15:50.665 --> 01:15:51.085]  This is it.
[01:15:51.466 --> 01:15:52.246]  Call it whatever you want.
[01:15:54.659 --> 01:15:59.062]  And it's now the time for everybody to be reality-based and admit how crazy things are.
[01:16:00.423 --> 01:16:09.148]  If you deny... Yeah, Alex Jones is right about the NSA and the checkpoints, the armored vehicles and GMO and so many other things, but he's still kind of a crazy man.
[01:16:11.850 --> 01:16:14.112]  Well, yeah, I'm crazy, jumping up and down, trying to stop it.
[01:16:14.132 --> 01:16:14.432]  You're right.
[01:16:14.452 --> 01:16:23.778]  Because I know they're putting cancer viruses in the vaccines and fluoride in the water and GMO that creates 90-plus percent sterilization in all mammal species within three generations.
[01:16:25.503 --> 01:16:27.164]  I mean, I know it's the end of days.
[01:16:27.244 --> 01:16:28.505]  It's the end of humanity.
[01:16:28.865 --> 01:16:32.948]  Even if God isn't real, the globalists are using it as a template, a scientific overwrite.
[01:16:33.008 --> 01:16:33.508]  It's happening.
[01:16:35.409 --> 01:16:38.071]  And I'm reflecting what they're doing, so I sound nuts.
[01:16:38.451 --> 01:16:39.112]  It is crazy.
[01:16:39.452 --> 01:16:40.573]  But I'm not the one doing it.
[01:16:43.395 --> 01:16:51.600]  I went to urban warfare drills, because Marine Corps sources told me to, in 96, 97, 98, 99, and I couldn't believe what I saw and what I got on tape.
[01:16:52.728 --> 01:17:00.033]  The Marines breaking in our hotels, roughing us up, you know, special groups, not the average Marines.
[01:17:00.874 --> 01:17:04.516]  Foreign troops, checkpoints, training to kill Americans.
[01:17:05.176 --> 01:17:07.258]  People begging not to have their guns taken in the drills.
[01:17:07.278 --> 01:17:08.659]  I mean, I brought you the footage.
[01:17:14.935 --> 01:17:18.336]  And now they've been training secretly for decades, and they're ready to roll with this.
[01:17:19.176 --> 01:17:20.337]  It's incredible high treason.
[01:17:21.037 --> 01:17:22.858]  Eugene in Missouri, you're on the air.
[01:17:22.918 --> 01:17:23.318]  Go ahead.
[01:17:24.638 --> 01:17:25.219]  Good afternoon.
[01:17:25.859 --> 01:17:29.160]  You're right, it is a little bit crazy, and that's why we need to point all this stuff out.
[01:17:30.260 --> 01:17:37.523]  You might be proud, but I submitted a We Will Resist TSA and NSA Tyranny video a few months back.
[01:17:38.523 --> 01:17:39.863]  And it was real easy.
[01:17:39.923 --> 01:17:42.884]  I learned iMovie and just created my own movie.
[01:17:43.625 --> 01:17:44.325]  Anybody can do this.
[01:17:45.029 --> 01:17:51.572]  And, uh, I created a web page two months ago called hvenews.com, High Voltage News.
[01:17:52.313 --> 01:17:54.354]  And I'm spreading the info war just like you do.
[01:17:56.175 --> 01:17:56.455]  Good.
[01:17:56.475 --> 01:17:58.056]  Just don't get sucked into the infighting.
