[00:00:02.017 --> 00:00:04.842]  Coast to Coast, direct from Austin.
[01:10:26.320 --> 01:10:33.945]  Apparently when Obama heard about this earthquake yesterday at the golf course, he immediately said that it was not his fault.
[01:10:34.845 --> 01:10:37.366]  Uh, actually it was the West Napa Fault.
[01:10:38.046 --> 01:10:41.447]  Uh, and I guess they're going to rename that now the George W. Bush Fault.
[01:10:42.047 --> 01:10:50.150]  But, um, we're gonna be talking to, uh, Stan Dayo in the, uh, third hour about what's going on all across the world.
[01:10:50.190 --> 01:10:52.391]  Now, of course, there's other types of weather.
[01:10:53.291 --> 01:10:55.513]  News and that is the global warming.
[01:10:55.553 --> 01:11:08.685]  There was a geoengineering conference just last week in Berlin and I wanted to get to it last week but we never were able to get to some of the papers and I just wanted to mention this one particular paper is all we've really got time for.
[01:11:09.105 --> 01:11:18.033]  This is by a guy who's a one of the top climate scientists in terms of references and I found it very interesting that these people are looking at
[01:11:18.713 --> 01:11:26.176]  A way to control the temperature of the earth because they believe A, that there's global warming and B, they believe that it is man-made global warming.
[01:11:26.236 --> 01:11:30.658]  So they think that they can now have man-made global cooling.
[01:11:30.698 --> 01:11:34.640]  And so they talk about engineering the climate themselves.
[01:11:35.460 --> 01:11:43.144]  And his article, his presentation that he had at this conference in Berlin said, why we should not engineer a global thermostat.
[01:11:44.315 --> 01:11:51.038]  Now, he starts talking about what is being proposed, which is Stratospheric Aerosol Injection.
[01:11:51.638 --> 01:11:52.459]  S-A-I.
[01:11:52.759 --> 01:11:55.660]  Stratospheric Aerosol Injection.
[01:11:56.260 --> 01:12:02.023]  In other words, what we would call chemtrails, or what some other people have called persistent contrails.
[01:12:02.878 --> 01:12:11.484]  This would essentially be interjecting chemicals into the stratosphere to try to make the earth cloudy, to adjust the temperature.
[01:12:11.864 --> 01:12:22.110]  And of course we've been able to see that type of thing in areas where they do heavy chemtrailing, where you see them doing persistent contrails in a grid pattern above areas.
[01:12:22.150 --> 01:12:27.194]  They can affect a temperature change, but they're talking about it in these papers as if it's something that
[01:12:27.754 --> 01:12:32.617]  Well, we are talking about the possibility of doing this, but we're not really doing it yet.
[01:12:33.078 --> 01:12:33.978]  No, they're doing it.
[01:12:34.238 --> 01:12:36.380]  It's the same thing that the NSA did.
[01:12:36.420 --> 01:12:41.083]  They always want to talk about, well, you know, we're not really listening to you.
[01:12:41.143 --> 01:12:42.784]  We're not really breaking the law.
[01:12:42.824 --> 01:12:46.927]  But, you know, it would be good if we change the law so that we really could monitor you all the time.
[01:12:47.087 --> 01:12:50.950]  It's always, it's not really happening, but here's what we are thinking about.
[01:12:50.990 --> 01:12:52.471]  Here's what we're planning on doing.
[01:12:53.211 --> 01:12:59.034]  But he points out that the risk of putting in stratospheric aerosol injection, he says, is a triple fantasy.
[01:12:59.054 --> 01:13:00.734]  This guy is actually not in favor of it.
[01:13:00.794 --> 01:13:06.837]  Even though he believes that there's global warming and he believes that it's man-made, he's not in favor of geoengineering.
[01:13:07.357 --> 01:13:08.578]  He says it's a triple fantasy.
[01:13:09.198 --> 01:13:14.622]  That the risks of changing the climate can be diffused effectively by regulating global temperature.
[01:13:15.182 --> 01:13:19.225]  He says, secondly, that the world could ever agree on a level to set the thermostat.
[01:13:19.305 --> 01:13:23.568]  And third, that the unintended consequences of such intervention are manageable.
[01:13:24.108 --> 01:13:27.671]  In other words, he's saying that first of all, we don't know if it's going to work.
[01:13:28.211 --> 01:13:30.793]  Secondly, we don't know what the consequences are going to be.
[01:13:30.913 --> 01:13:35.717]  And then thirdly, who gets to set the thermostat if we're going to start changing the climate of the Earth?
[01:13:36.477 --> 01:13:38.478]  And he points out a couple of interesting analogies.
[01:13:38.518 --> 01:13:40.519]  He said, let's look at experiments.
[01:13:40.559 --> 01:13:45.222]  He said, we always do experiments, or entered on, entered into, because the outcome is not known.
[01:13:45.682 --> 01:13:48.044]  What's going to happen to patients who get a new drug?
[01:13:48.544 --> 01:13:51.606]  Are crops going to grow faster after we give them a new fertilizer?
[01:13:52.106 --> 01:13:57.890]  He says, we're going to just start doing this, and we're not really going to have a way to test it.
[01:13:58.610 --> 01:14:01.253]  And that's exactly what I believe they have been doing.
[01:14:01.273 --> 01:14:08.861]  And many of us who have been watching the chemtrail situation, of course, now I guess we could sound more scientific if we called it stratospheric aerosol injection.
[01:14:08.881 --> 01:14:11.584]  Maybe we just need to change what we call it to get people to take it seriously.
[01:14:12.184 --> 01:14:15.207]  But he concludes and he says, Aldous Huxley's 1932 novel, Brave New World,
[01:14:17.196 --> 01:14:24.237]  ...can be understood as portraying either a too perfectly controlled utopia or a brutal and inhuman dystopia.
[01:14:24.677 --> 01:14:32.939]  He says, I compare Huxley's tale with the vision behind the technology of stratospheric aerosol injection and other global sunlight reflection methods.
[01:14:32.979 --> 01:14:40.140]  In other words, are we going to try to control this into a utopia or is it going to be a dystopian thing?
[01:14:40.180 --> 01:14:45.301]  And he points out that there's plenty of things that we could do to try to make
[01:14:46.101 --> 01:14:53.666]  life better on earth just by looking at how governments and other institutions are affecting, for instance, our personal liberty.
[01:14:53.686 --> 01:14:59.530]  It's a very dangerous path that they're going down, and so they're actually in this conference.
[01:14:59.610 --> 01:15:09.256]  It was interesting to see that they're debating this, but of course we believe that they already are doing it, and there's ample evidence that they've been doing it for quite some time.
[01:15:10.319 --> 01:15:16.244]  Now in other news, James Clapper's office has declassified yet another set of fully redacted pages.
[01:15:16.304 --> 01:15:20.327]  If you're watching this, I want you to take a look at the screenshot here that they've got.
[01:15:20.367 --> 01:15:21.589]  Pull this article, guys, up.
[01:15:21.649 --> 01:15:22.810]  This is from TechDirt.
[01:15:23.290 --> 01:15:26.032]  And they show a couple of screenshots here of what is up there.
[01:15:26.072 --> 01:15:28.875]  And you see at the top it says, secret, no foreign...
[01:15:29.655 --> 01:15:40.698]  No foreign, which is no foreign eyes looking at this, and if they scroll down you see a big, two big white boxes, then you see a heading that says the banner reads as follows, colon, and then it's all white.
[01:15:41.058 --> 01:15:42.059]  It's all redacted.
[01:15:43.119 --> 01:15:44.399]  Wouldn't you like to know what's in there?
[01:15:45.319 --> 01:15:46.000]  I would like to know.
[01:15:46.740 --> 01:15:53.762]  What they're doing is they're essentially complying with the court order to release these documents, and so they comply with it in name only.
[01:15:54.861 --> 01:15:58.082]  By redacting every single bit of the document.
[01:15:58.562 --> 01:16:02.923]  The entire document is blanked out, and yet they say they've released the document.
[01:16:03.363 --> 01:16:10.744]  That's the kind of lies and lack of transparency that we see from the NSA, from James Clapper, from these guys constantly.
[01:16:11.244 --> 01:16:11.784]  Constantly.
[01:16:13.065 --> 01:16:15.585]  Working with semantics, but they're lying to our face.
[01:16:15.625 --> 01:16:19.446]  He's not releasing the document if he's got it totally redacted.
[01:16:20.305 --> 01:16:21.526]  Now, wouldn't you like to see that?
[01:16:21.646 --> 01:16:28.713]  Wouldn't it be interesting if they posted an unredacted copy of these documents somewhere on the internet by mistake?
[01:16:29.824 --> 01:16:31.004]  You know, that actually happened.
[01:16:31.725 --> 01:16:33.445]  That actually happened with the TSA.
[01:16:34.025 --> 01:16:36.706]  We reported on it here at InfoWars.
[01:16:36.726 --> 01:16:38.446]  We're the only ones who reported on it.
[01:16:38.827 --> 01:16:42.288]  That actually happened as John Corbett sued them.
[01:16:42.328 --> 01:16:48.789]  Now, of course, he's the engineer who was exposed to vulnerabilities in the scanning equipment.
[01:16:49.190 --> 01:16:52.971]  And as part of his lawsuit, he was able to review their documents.
[01:16:53.091 --> 01:16:56.892]  And they mistakenly put the unredacted documents up on Pacer.gov.
[01:16:58.032 --> 01:17:01.416]  And of course you can see the past articles that Adan Salazar has done.
[01:17:01.456 --> 01:17:03.017]  We did reports on the nightly news.
[01:17:03.197 --> 01:17:04.218]  Nobody picked this up.
[01:17:04.759 --> 01:17:18.392]  The amazing thing is, is that in the unredacted documents you can see the TSA is saying that there is no, and this is in 2011, the TSA itself wrote that there is no threat against airports or airplanes.
[01:17:19.093 --> 01:17:28.816]  At the same time, they were threatening to shut down all air traffic control into Texas because the Texas State Legislature had passed a bill in the House.
[01:17:29.237 --> 01:17:30.357]  It was going before the Senate.
[01:17:30.417 --> 01:17:37.980]  They passed a bill nearly unanimously, or might have been unanimously, saying that they were going to put limits on them being able to touch children.
[01:17:38.920 --> 01:17:46.725]  Now we find out in an article that came out last week, researchers are easily slipping weapons past the TSA's x-ray body scanners.
[01:17:46.765 --> 01:17:53.710]  This is an article from Wired Magazine that came out the end of last week and they said, two years ago, a blogger named Jonathan Corbett
[01:17:54.650 --> 01:18:01.618]  He published a YouTube video that seemed to show a facepalm-worthy vulnerability in the TSA's RapidScan full-body x-ray scanners.
[01:18:01.678 --> 01:18:14.953]  Because metal detected by the scanners appears to be black in the images that they create, he claimed that any passenger could hide a weapon on the side of his or her body to render it invisible against the scan's black background.
[01:18:15.353 --> 01:18:24.655]  The TSA dismissed his video and they even, listen to this, they even called reporters at all the mainstream media to caution them not to cover this video.
[01:18:24.956 --> 01:18:31.717]  Hey, if it wasn't true, if it wasn't a fault in their system, why would they not want anybody to know about it?
[01:18:31.837 --> 01:18:33.518]  Now, this is what's happened now.
[01:18:34.580 --> 01:18:34.840]  I think?
[01:18:52.216 --> 01:19:10.145]  Other disturbing lists of possible tricks, such as using Teflon tape to conceal weapons against someone's spine, installing malware on the scanner's console that spoofed the scans, or simply molding plastic explosives around a person's body to make it nearly indistinguishable from flesh in the machine's images.
[01:19:10.225 --> 01:19:18.709]  But of course, we have to give them carte blanche to touch our children, to touch us, to do anything that they wish at the airports.
[01:19:19.489 --> 01:19:24.812]  And the security at the airports is no better than the security at our border.
[01:19:25.072 --> 01:19:26.313]  They're just harassing us.
[01:19:27.254 --> 01:19:29.215]  They're not harassing anybody at the border.
