[00:00:00.049 --> 00:00:01.613]  The Alex Jones Show.
[01:04:09.292 --> 01:04:17.681]  Did you ever speak to anyone in the administration who acknowledged that to you, or explained that to you, or who assigned a problem with you with the construct of
[01:04:19.422 --> 01:04:25.546]  That we have to draft this in a torture way so that we make sure CBO did not score the individual mandate as taxes.
[01:04:25.646 --> 01:04:27.087]  And you are under oath, Mr. Gerber.
[01:04:27.107 --> 01:04:29.289]  Did anybody in the administration have that conversation with you?
[01:04:29.689 --> 01:04:35.133]  That was an inexcusable term used by... I'm not asking you about how you believe that whether or not you should have said that or not.
[01:04:35.273 --> 01:04:36.914]  It's a factual statement you're making.
[01:04:36.954 --> 01:04:39.976]  Did anybody in the administration ever have that conversation with you?
[01:04:40.797 --> 01:04:42.678]  I do not recall anyone using the word tortured, no.
[01:04:43.266 --> 01:04:49.528]  Did they ask, did they have the conversation with you that it had to be drafted in a way that the CBO did not score the individual mandate as taxes?
[01:04:50.669 --> 01:04:56.211]  Anyone in the administration, acknowledge it, explain it, or assign aspects to you within that construct.
[01:04:56.631 --> 01:04:57.271]  You're under oath.
[01:04:57.451 --> 01:04:58.411]  I honestly do not recall.
[01:04:59.632 --> 01:05:04.814]  He does not honestly recall bragging everywhere that he helped come up with the fraud.
[01:05:05.534 --> 01:05:05.814]  See there?
[01:05:07.984 --> 01:05:11.826]  The average person's life is filled with unexpected challenges.
[01:05:12.587 --> 01:05:18.830]  Unlock the energy it takes to defeat these daily beasts with super male or super female vitality.
[01:05:18.971 --> 01:05:27.996]  Specifically designed to assist the body in regulating proper hormone balance to create superior vitality in males and females.
[01:05:28.356 --> 01:05:33.199]  Supercharge and conquer your world at InfoWarsLife.com or call 1-888-253-3139.
[01:05:37.881 --> 01:05:41.383]  The government's Department of Homeland Security is buying up loads of ammo.
[01:05:41.523 --> 01:05:45.504]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:05:45.805 --> 01:05:47.265]  Can you put two and two together?
[01:05:47.585 --> 01:05:55.169]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[01:05:55.449 --> 01:05:56.309]  But for how long?
[01:05:56.590 --> 01:06:02.852]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[01:06:03.233 --> 01:06:06.054]  Infidel Body Armor just won't quit.
[01:06:07.662 --> 01:06:13.944]  When I first got online and I seen the price of the X2 and the DNA Force, I was a little hesitant, but I pulled the trigger on it.
[01:06:14.064 --> 01:06:15.064]  It has changed my life.
[01:06:15.145 --> 01:06:18.606]  I've been taking it for about 24 days now, counting the weights, staying in shape.
[01:06:18.766 --> 01:06:21.227]  InfoWarsLive.com.
[01:06:21.307 --> 01:06:22.747]  You've heard the callers to the show.
[01:06:22.767 --> 01:06:26.708]  Several months back, I started taking your nascent iodine and your super meal.
[01:06:26.788 --> 01:06:28.649]  Prior to this, I was barely walking.
[01:06:28.749 --> 01:06:31.390]  Now, I'm able to function as a human again.
[01:06:31.510 --> 01:06:40.996]  Whether it's survival shield nascent iodine or DNA force, super male vitality, super female vitality, lung cleanse, fluoride shields, oxy powder.
[01:06:41.256 --> 01:06:48.961]  I believe that all of these products will blow you away like they've done the thousands of other customers that have visited Infowarslife.com.
[01:06:49.441 --> 01:06:51.083]  There's two.
[01:06:51.183 --> 01:06:54.706]  Just amazing what it's able to do to actually detox the body.
[01:06:55.046 --> 01:06:55.767]  It's great stuff.
[01:06:55.787 --> 01:06:59.831]  If I'm going to promote something, it's got to be something I personally use and that I believe in.
[01:06:59.911 --> 01:07:06.096]  Check out InfoWarsLife.com today and the entire line of groundbreaking, cutting-edge, hardcore products.
[01:07:07.625 --> 01:07:08.626]  The experts are clear.
[01:07:08.946 --> 01:07:15.931]  Sunlight, purified water, healthy non-GMO food, and having a good attitude is essential to a healthy immune system.
[01:07:16.071 --> 01:07:22.335]  But I go further with Super Nascent Iodine X2 from Infowarsline.com.
[01:07:22.355 --> 01:07:25.938]  50% stronger than our original and revolutionary Nascent Iodine formula.
[01:07:26.078 --> 01:07:29.961]  Coming from a deep earth crystal source that no other supplier has.
[01:07:30.281 --> 01:07:35.325]  Most other forms of iodine come from seaweed in areas plagued by Fukushima and other contaminants.
[01:07:35.605 --> 01:07:36.506]  Not our iodine.
[01:07:36.626 --> 01:07:40.188]  It comes from over 200 million year old crystal salt deposits.
[01:07:40.428 --> 01:07:42.790]  And is tested and proven to be completely pure.
[01:07:42.970 --> 01:07:44.831]  Visit Infowarslife.com today.
[01:07:44.992 --> 01:07:46.353]  See the informational videos.
[01:07:46.573 --> 01:07:48.414]  Read the information there compiled.
[01:07:48.534 --> 01:07:52.437]  And for a limited time, will you use promo code NOW at checkout.
[01:07:52.537 --> 01:07:57.506]  You get an additional 5% off the entire family of InfoWarsLife.com products.
[01:07:57.886 --> 01:08:03.335]  Secure your Survival Shield X2 today at InfoWarsLife.com or call toll free 888-253-3139.
[01:08:21.596 --> 01:08:36.903]  If you are receiving this transmission, you are the resistance.
[01:08:37.423 --> 01:08:41.425]  You're listening to the Alex Jones Show.
[01:08:41.645 --> 01:08:44.026]  I am your host, Alex Jones.
[01:08:45.405 --> 01:08:46.966]  I'll tell you what Hollywood Babylon is.
[01:08:47.026 --> 01:08:57.695]  It's LeBron James calling himself King James, meeting with stupid Prince William and his Duchess, Duchess Kate, kicking off their tour, meeting with Obama.
[01:08:58.156 --> 01:09:08.605]  That's what Edward Bernays, who wrote the book Propaganda, the nephew of Sigmund Freud, who worked for the Department of War and had the name changed to the Department of Defense,
[01:09:09.881 --> 01:09:11.762]  He's the reason you eat bacon with eggs in the morning.
[01:09:11.802 --> 01:09:16.625]  He's the guy that convinced women that smoking cigarettes would be cool and rebel against their man.
[01:09:17.286 --> 01:09:21.669]  He's the guy that has affected our lives probably more than anybody else in modern history.
[01:09:23.370 --> 01:09:31.515]  And he talked about mixing politics with Hollywood and the stage back in the twenties and thirties, and they've done that successfully.
[01:09:32.476 --> 01:09:38.880]  And then Hollywood can sell the agenda that the family's bad, that strong men are bad, that freedom's bad, that
[01:09:39.870 --> 01:09:41.251]  Defending yourself is bad.
[01:09:41.931 --> 01:09:46.793]  They can sell this anti-human agenda so that we just stand down and become slaves.
[01:09:47.414 --> 01:09:52.376]  Now, I wanted to get Alex Newman on because he's an international journalist, educator, author, and consultant.
[01:09:53.496 --> 01:09:59.739]  He writes for the New American Magazine and World Net Daily, and the website is thenewamerican.com.
[01:10:01.952 --> 01:10:04.354]  I've gone over the different permutations of the U.N.
[01:10:04.414 --> 01:10:04.774]  Treaty.
[01:10:05.215 --> 01:10:06.396]  I remember their Small Arms Treaty.
[01:10:06.416 --> 01:10:09.058]  They tried to get ratified by the U.S.
[01:10:09.078 --> 01:10:09.118]  in 2001.
[01:10:09.519 --> 01:10:18.006]  The July 7th copy said, quote, civilian ownership of firearms threatens the legitimate power monopoly of the state.
[01:10:19.607 --> 01:10:22.149]  Now that's a very true statement except for one word, legitimate.
[01:10:23.430 --> 01:10:25.913]  Civilian ownership of firearms threatens
[01:10:27.216 --> 01:10:28.897]  The power monopoly of the state.
[01:10:29.477 --> 01:10:30.497]  That's a true statement.
[01:10:30.897 --> 01:10:37.520]  Not, civilian ownership of firearms threatens the legitimate power monopoly of the state.
[01:10:38.961 --> 01:10:43.783]  Mao Zedong said that political power grows out of the barrel of a gun.
[01:10:46.524 --> 01:10:51.526]  And the Chinese historians believe he killed 84 million people, the CIA says it's 66 million.
[01:10:52.898 --> 01:11:17.748]  The CIA, and I'd always heard this from the folks at the John Birch Society of the New American and whistleblowers and their big congressional testimony, but it was declassified 15 years ago, and it's even been on History Channel, that the CIA did send rifles with no firing pins or bolts to Chiang Kai-shek and the Nationalists, that they did secretly arm Mao Zedong, and there was even a faction of U.S.
[01:11:17.788 --> 01:11:21.250]  government people there, from Army Intelligence and others,
[01:11:22.864 --> 01:11:31.015]  That they helped people like John Birch, who they killed, tortured and killed, that's why it's called John Birch Society, roll up and put the Communists in charge.
[01:11:31.495 --> 01:11:37.483]  And David Rockefeller wrote his famous op-ed when, I think it was 76 or 77, when Mao died, praising what he did.
[01:11:39.105 --> 01:11:39.606]  He killed
[01:11:40.879 --> 01:11:45.184]  About triple what Hitler did, and about double what Stalin did.
[01:11:45.605 --> 01:11:47.007]  Greatest mass murderers in history.
[01:11:47.447 --> 01:11:50.631]  Mao Tse-Tung, Joe Stalin, V.I.
[01:11:50.671 --> 01:11:55.777]  Lenin, Adolf Hitler has fourth place, ladies and gentlemen, fourth place.
[01:11:58.801 --> 01:11:59.242]  Fourth place.
[01:12:01.306 --> 01:12:01.986]  And they praise him.
[01:12:02.186 --> 01:12:05.848]  And the guys just found the op-ed piece from the New York Times.
[01:12:05.868 --> 01:12:08.089]  Was my history right that it was 76?
[01:12:08.189 --> 01:12:08.849]  I forget what year.
[01:12:08.869 --> 01:12:09.390]  It was 77?
[01:12:09.890 --> 01:12:11.670]  We can put that back on screen, that New York Times.
[01:12:14.352 --> 01:12:16.733]  From a China traveler, David Rockefeller.
[01:12:17.533 --> 01:12:19.054]  And if you blow it up, it'll say the date.
[01:12:19.494 --> 01:12:26.357]  But the point is, David Rockefeller went in before Nixon made his deal with China publicly and set all this up
[01:12:27.165 --> 01:12:30.226]  To leverage planetary government between China and the U.S.
[01:12:30.606 --> 01:12:32.247]  to bring in this new system.
[01:12:32.267 --> 01:12:41.950]  And now, with the Trans-Pacific Partnership, and with all these treaties, and Obama saying he'll sign and implement treaties outside of Congress ratifying them.
[01:12:43.790 --> 01:12:45.251]  Open borders, that's part of the U.N.
[01:12:45.291 --> 01:12:45.991]  treaty in ESCO.
[01:12:49.574 --> 01:12:54.440]  The Trans-Texas Corridor is part of the North American Union integration by stealth plan.
[01:12:54.940 --> 01:13:02.268]  All of this is happening and we see Obama trying to ban the importation of guns and ammo, citing UN policy in previous treaties.
[01:13:04.130 --> 01:13:10.657]  So joining us to discuss the attack on the Second Amendment is Alex Newman, then at the bottom of the hour, specifically,
[01:13:11.710 --> 01:13:12.851]  A discussion of the U.N.
[01:13:12.871 --> 01:13:13.891]  I want to explain something.
[01:13:13.911 --> 01:13:15.852]  People always say, get us out of the U.N., get rid of the U.N.
[01:13:16.172 --> 01:13:16.813]  It's the problem.
[01:13:16.933 --> 01:13:17.573]  It is the problem.
[01:13:17.933 --> 01:13:23.136]  But robber barons in our country, in Europe, and in China, and in the U.K.
[01:13:23.576 --> 01:13:24.457]  created it.
[01:13:24.617 --> 01:13:26.678]  The Rockefellers gave the land in New York.
[01:13:27.386 --> 01:13:35.353]  They financed it, and more than a hundred other globalist organizations, to bring in this planetary corporate government, where the ultra-rich are above the law.
[01:13:35.613 --> 01:13:41.338]  And I've read this quote twice today from Gary Allen, journalist Gary Allen, who wrote, None Dare Call a Conspiracy.
[01:13:41.939 --> 01:13:49.905]  If one understands that socialism is not a share-the-wealth program, but is in reality a method to consolidate and control the wealth,
[01:13:50.854 --> 01:13:57.355]  Then the seeming paradox of super-rich men promoting socialism becomes no paradox at all.
[01:13:58.495 --> 01:14:03.176]  And his son has joined the dark side and runs and founded Politico.
[01:14:04.937 --> 01:14:17.479]  Just like Ron Paul knew, and I guess could call him friends, Alan Greenspan in the 70s, when he wrote books and libertarian books, published like three of them that I've read personally,
[01:14:20.563 --> 01:14:30.891]  And essays about the Federal Reserve, the New World Order, world government, planetary regime, how gold standard or silver standard was the answer, and they went and hired Alan Greenspan.
[01:14:32.212 --> 01:14:38.897]  See, a lot of folks end up deciding to kneel to Emperor Palpatine to use that allegory.
[01:14:39.697 --> 01:14:40.218]  Rise.
[01:14:40.578 --> 01:14:44.361]  You will now be known as Darth Vader.
[01:14:45.131 --> 01:14:48.697]  Let's go ahead and go to Alex Newman joining us.
[01:14:49.218 --> 01:14:51.060]  Alex, I tell you, they are really bold.
[01:14:51.081 --> 01:14:52.563]  They're moving fast right now.
[01:14:52.883 --> 01:14:58.452]  Let's break down exactly what's in this treaty because there's a new congressional report out today.
