[00:00:01.510 --> 00:00:02.671]  Coast to coast.
[00:59:06.793 --> 00:59:08.955]  But it's not just the air outside that's toxic.
[00:59:09.135 --> 00:59:14.238]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:59:14.418 --> 00:59:19.362]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:59:19.582 --> 00:59:22.643]  There are more than 42 million smokers in the United States.
[00:59:22.903 --> 00:59:26.764]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:59:26.984 --> 00:59:31.225]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[00:59:31.285 --> 00:59:41.348]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:59:41.528 --> 00:59:44.049]  Made with organic and wild cultivated herbs
[00:59:44.189 --> 00:59:45.090]  Waging war on corruption.
[00:59:45.110 --> 00:59:46.751]  Alex Jones on the GCM Radio Network.
[01:00:14.605 --> 01:00:18.767]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:19.447 --> 01:00:20.248]  You want answers?
[01:00:21.028 --> 01:00:21.928]  Well, so does he.
[01:00:22.569 --> 01:00:26.210]  He's Alex Jones on the GCN Radio Network.
[01:00:26.750 --> 01:00:30.812]  And now, live from Austin, Texas, Alex Jones.
[01:00:42.560 --> 01:00:47.784]  The Bo Bergdahl story, the last article written by... He had more articles coming out.
[01:00:48.304 --> 01:00:49.505]  Michael Hastings was on this.
[01:00:49.805 --> 01:00:53.187]  Notice we have one of his good buddies, Staff Sergeant Joe Biggs, working for InfoWars.
[01:00:53.788 --> 01:00:56.630]  He's been saying these are connected for a long time since he died.
[01:00:57.330 --> 01:00:59.572]  I don't know, six, eight months ago, however long ago it was, maybe a year.
[01:00:59.612 --> 01:01:00.152]  Time flies.
[01:01:00.492 --> 01:01:02.634]  How long has Hastings been dead now, Joe?
[01:01:02.694 --> 01:01:05.716]  It'll be a year June 18th, so we're coming right up on it right now.
[01:01:05.916 --> 01:01:11.080]  It's almost a year, and we gotta go back to all those shows where you mentioned it might have been the Bo Bergdahl case.
[01:01:11.400 --> 01:01:12.541]  I remember rolling my eyes.
[01:01:12.841 --> 01:01:14.502]  What's a POW have to do with it?
[01:01:14.902 --> 01:01:17.524]  I mean, this is really getting serious now, folks.
[01:01:17.544 --> 01:01:19.966]  And as usual, we're right on top of what's going on.
[01:01:20.466 --> 01:01:23.468]  We just haven't figured it out yet, because we're always in the middle of it to begin with.
[01:01:24.209 --> 01:01:28.331]  But Leanne McAdoo's riding shotgun, Steve Pchenik's coming up to give his take, and Leanne and...
[01:01:30.012 --> 01:01:31.793]  All right, Alex.
[01:01:32.253 --> 01:01:43.396]  Thank you for this provocative, truth-based journalism that you're doing this morning.
[01:01:43.436 --> 01:01:44.816]  And hats off to Sgt.
[01:01:44.876 --> 01:01:47.417]  Bugs for his service.
[01:01:47.457 --> 01:01:48.117]  My apologies.
[01:01:48.917 --> 01:01:49.177]  Thank you.
[01:01:49.237 --> 01:01:49.798]  That's all right, brother.
[01:01:49.818 --> 01:01:50.698]  What do you think is going on here?
[01:01:51.488 --> 01:01:52.489]  Couple of factoids.
[01:01:52.730 --> 01:02:01.782]  One, whenever this purported father, Robert Burgdahl, is making his announcement and the wife is speaking, look at him in the background.
[01:02:01.882 --> 01:02:02.443]  Observe.
[01:02:02.904 --> 01:02:06.589]  He has a very pronounced closing of his right eye.
[01:02:07.142 --> 01:02:12.764]  Leaving the left eye open specifically, almost like a wink and a nod signal to somebody.
[01:02:13.225 --> 01:02:18.987]  Don't know who, but it's very obvious he's communicating in some sort of fashion to alert someone.
[01:02:19.107 --> 01:02:28.371]  It's just like in the show Homeland, how Sergeant Brody does the same thing as finger tappings when he was sending the videos back home when he was being held captive.
[01:02:28.391 --> 01:02:29.091]  It's the same thing.
[01:02:29.131 --> 01:02:32.493]  I think he's kind of sending some kind of code over that video doing that.
[01:02:33.823 --> 01:02:34.543]  Absolutely.
[01:02:35.124 --> 01:02:51.652]  Also, when you look at Hegel's coming out and trying to claim that capitulation and negotiation with terrorists is merely hostage negotiation, it speaks to the lies that they're trying to fabricate in this rhetoric-based story.
[01:02:52.327 --> 01:03:16.418]  Followed by Susan Rice's coming forward, Kim hauling around, stuttering her lack of credibility based upon her lies perpetrated in the Benghazi scam with Hillary Clinton, just really have destroyed any pretense of credibility she may have ever had, and she seems to be an agent of Valerie Jenrette in the White House, the real talking hand for the puppet Obama.
[01:03:17.085 --> 01:03:35.715]  But these are really things that fly in the face, and like you say, his perfect speaking of Pashtun really just defied any concept of normality for an American unless they have absolutely been schooled in that particular language for a lengthy time.
[01:03:36.618 --> 01:03:38.299]  Yeah, I agree with you 100% on that.
[01:03:38.560 --> 01:03:47.587]  And that leans towards him being an infiltrator for some agency, not actually being a double or going over to the Afghans.
[01:03:48.747 --> 01:04:01.998]  And so in my gut, that tells me this is part of a whole new rollout that, oh look, the Tea Party and the soldiers are Al Qaeda, which we see them actually trying to promote right now in the news, flipping homeland security onto the American people.
[01:04:02.478 --> 01:04:04.339]  Your take on that, Chris, and then Joe Biggs.
[01:04:09.250 --> 01:04:14.174]  Agent Provocateur masked as a jihadi terrorist in truth.
[01:04:16.072 --> 01:04:16.652]  That's what I think.
[01:04:16.672 --> 01:04:17.972]  Well, that caller really says it well.
[01:04:18.353 --> 01:04:21.573]  Agent provocateur, masked as a jihadi terrorist.
[01:04:21.613 --> 01:04:22.033]  Joe Biggs?
[01:04:22.053 --> 01:04:30.115]  Well, one of the other things, though, that Lee and I spoke about yesterday, or the day before, was that maybe this is really all about the father.
[01:04:30.175 --> 01:04:40.038]  Maybe he's the one who is the actual, you know, the operative, and did something, and the son had to go in almost as, what was it we were saying yesterday?
[01:04:40.638 --> 01:04:46.921]  Remember that we were saying that we were thinking that the father was the one who was actually working for the CIA and he had done something.
[01:04:47.201 --> 01:04:51.584]  As you can see when he's talking to the president, he has that snarl look, you know, almost kind of like, ha, you know.
[01:04:51.604 --> 01:04:53.705]  He had to negotiate to get his son back.
[01:04:53.725 --> 01:04:59.308]  Well, bottom line, they're covering something up and this is distracting from the VA scandal and I don't believe a word of it.
[01:04:59.328 --> 01:05:01.349]  And now we remember Hastings was hot on the trail of this.
[01:05:01.749 --> 01:05:02.789]  I mean, this is big.
[01:05:03.090 --> 01:05:07.052]  We'll be right back and we'll get more from Leanne McAdoo and Steve Pucinich and Joe Biggs.
[01:05:07.072 --> 01:05:07.532]  Stay with us.
[01:05:09.793 --> 01:05:10.614]  I don't know what it is.
[01:05:10.854 --> 01:05:12.615]  Ralph just won't pay any attention to me.
[01:05:12.715 --> 01:05:16.657]  When he comes home from work, all he ever does is play video games and go to sleep.
[01:05:16.818 --> 01:05:18.098]  Just like I don't even exist.
[01:05:18.439 --> 01:05:20.240]  Oh Betty, that's just awful.
[01:05:20.380 --> 01:05:21.581]  Does this seem familiar?
[01:05:21.761 --> 01:05:24.362]  If the answer to this question is yes, then listen carefully.
[01:05:24.483 --> 01:05:29.726]  Toxic pesticides, GMO foods and additives, BPA plastics, contaminated water supplies.
[01:05:29.926 --> 01:05:34.809]  Many of these toxic additives are deliberately engineered to attack and weaken human masculinity.
[01:05:34.949 --> 01:05:37.391]  It's part of the eugenics population control movement.
[01:05:37.651 --> 01:05:38.111]  Look it up.
[01:05:38.332 --> 01:05:45.037]  If men are more interested in online gaming than they are in their wives, a serious population crisis is soon to follow.
[01:05:45.218 --> 01:05:50.342]  Energize the man in your life with Super Male Vitality from InfoWarsLife.com.
[01:05:50.482 --> 01:05:56.107]  It's designed to aid the body in ways that help invigorate your natural systems without artificial testosterone.
[01:05:56.207 --> 01:05:58.609]  Completely free of GMOs, harmful additives,
[01:05:58.749 --> 01:06:01.311]  Gluten and is made right here in the USA.
[01:06:01.471 --> 01:06:06.095]  Get your super male vitality right now at InfoWarsLife.com or call 1-888-253-3139.
[01:06:20.868 --> 01:06:27.113]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[01:06:27.214 --> 01:06:33.139]  Is this another false flag stage attack to take our civil liberties and promote homeless security by sticking our hands down on the streets?
[01:06:33.259 --> 01:06:37.022]  It's up to us to set brush fires in the minds of men and women everywhere.
[01:06:37.222 --> 01:06:40.085]  And that's what PrisonPlanet.tv is designed to do.
[01:06:40.305 --> 01:06:48.310]  Next you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[01:06:48.550 --> 01:06:50.611]  What we see now is a war against reality.
[01:06:50.671 --> 01:06:51.772]  It's a war against the truth.
[01:06:52.092 --> 01:07:00.837]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[01:07:01.038 --> 01:07:03.479]  Visit InfoWarsNews.com today.
[01:07:03.679 --> 01:07:07.982]  Become a member, share your membership, and help take the info war to the next level.
[01:07:10.145 --> 01:07:11.906]  Hi, I'm Dr. Edward Group.
[01:07:12.447 --> 01:07:19.411]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[01:07:19.871 --> 01:07:30.298]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[01:07:30.719 --> 01:07:39.925]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[01:07:40.665 --> 01:07:44.086]  It's the strongest nascent iodine on the market today.
[01:07:44.726 --> 01:07:48.146]  It delivers 650 micrograms per drop.
[01:07:48.487 --> 01:07:50.047]  Experience the new formula.
[01:07:50.547 --> 01:07:52.527]  Experience the ancient purity.
[01:07:53.107 --> 01:07:54.068]  Shield your family.
[01:07:54.448 --> 01:07:55.828]  Survival Shield X2.
[01:07:56.268 --> 01:07:58.868]  Available now at InfoWarsLife.com.
[01:07:59.429 --> 01:08:03.389]  X2 from InfoWarsLife.com or call toll free 888-253-3139.
[01:08:11.516 --> 01:08:13.724]  He's the T-Rex of political talk.
[01:08:14.307 --> 01:08:17.097]  Alex Jones on the GCN Radio Network.
[01:08:25.345 --> 01:08:32.387]  We are now well into the second hour of this live Monday, the second day of June 2014.
[01:08:33.587 --> 01:08:36.928]  Worldwide transmission coming up at the start of the next segment.
[01:08:36.948 --> 01:08:46.311]  We're going to have John Rappaport, who was on with us on the Sunday show for like two segments, on for a lot more today to cover the waterfront of propaganda, disinformation and more.
[01:08:46.811 --> 01:08:52.873]  Popping in on very short notice is Dr. Steve Pachinick, former head of psychological operations for the State Department.
[01:08:53.914 --> 01:09:00.681]  Co-author with Tom Clancy and kind of a master negotiator in his own right.
[01:09:01.342 --> 01:09:05.907]  And listen, I don't know his take on this Bo Bergdahl Army report.
[01:09:06.568 --> 01:09:09.711]  I just know that when it all happened, I went, haven't I heard that before?
[01:09:09.731 --> 01:09:15.437]  And then it was the story Hastings was working on, he'd already done one, when his car got blown up.
[01:09:16.283 --> 01:09:17.083]  Out in California.
[01:09:17.864 --> 01:09:21.366]  And then the wife was getting threatened and everything, and then she goes on TV and says everything's fine.
[01:09:21.886 --> 01:09:27.449]  She's the head, you know, minion at the National Security Council, doesn't get any more high level than that.
[01:09:27.469 --> 01:09:31.010]  I mean, you know, in those meetings with like eight people, she's in there.
[01:09:31.030 --> 01:09:35.873]  I mean, I think both of them have the cutouts of spies of some agency.
