[00:00:00.009 --> 00:00:01.754]  Alex Jones Broadcasting Network.
[01:03:35.350 --> 01:03:38.232]  But Walter Jones was one of the two.
[01:03:38.252 --> 01:03:44.496]  I think there was another Republican from Kentucky that voted against this.
[01:03:45.177 --> 01:03:52.442]  Now what this was, was a resolution in support of the George Soros
[01:03:53.716 --> 01:04:00.599]  A bunch of protesters that are attempting to attack the Ukraine.
[01:04:01.019 --> 01:04:10.422]  No, exactly, and it's not like we're sitting side with Russia, but the EU wants to suck Ukraine dry and move weapons in to start a fight with Russia, and that's immoral.
[01:04:11.043 --> 01:04:14.024]  And yes, I know they had that resolution in Congress, that's disgusting.
[01:04:14.784 --> 01:04:19.746]  Yeah, this is a declaration of war, essentially, against Russia.
[01:04:20.624 --> 01:04:29.972]  And the LaRouche people are working for the impeachment of Obama because... Yeah, when am I getting LaRoucher's wife on?
[01:04:30.712 --> 01:04:31.893]  They wanted to come on.
[01:04:32.514 --> 01:04:33.214]  They're on next week.
[01:04:33.234 --> 01:04:35.336]  Get them on, get them on for Pete's sake.
[01:04:35.816 --> 01:04:37.618]  We are on the cusp.
[01:04:40.240 --> 01:04:41.041]  I know, I know.
[01:04:42.281 --> 01:04:48.084]  No, no, that's what's crazy.
[01:04:48.325 --> 01:04:48.845]  That's what's crazy.
[01:04:48.865 --> 01:04:49.765]  I'm going to come back to you.
[01:04:50.146 --> 01:04:51.766]  Recap your thoughts about you, because it is.
[01:04:52.327 --> 01:04:55.468]  Every mainline analyst says we're in more danger now than the Cuban Missile Crisis.
[01:04:56.069 --> 01:04:59.271]  And this time it's not the Soviets who are the overall bad guys starting everything.
[01:05:00.011 --> 01:05:05.614]  Our government, run by a bunch of Wall Street crazy guys, that'll make 400 to 1 bets like John Corzine did.
[01:05:05.934 --> 01:05:06.975]  These guys are crazy.
[01:05:08.919 --> 01:05:12.260]  The globalist social engineers are not just targeting us with propaganda.
[01:05:12.360 --> 01:05:14.600]  They are manipulating our genetics.
[01:05:14.780 --> 01:05:23.081]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[01:05:23.361 --> 01:05:38.384]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs and then concentrated or maximized
[01:05:38.504 --> 01:05:39.044]  I don't know.
[01:05:55.273 --> 01:06:02.676]  We are offering 15% off Supermail Vitality at Infowarslife.com to introduce you to this powerful supplement.
[01:06:02.796 --> 01:06:06.778]  Visit Infowarslife.com today to secure your Supermail Vitality.
[01:06:06.978 --> 01:06:08.478]  Infowarslife.com.
[01:06:09.059 --> 01:06:19.243]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet for more than a decade.
[01:06:19.443 --> 01:06:26.368]  My favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:06:26.528 --> 01:06:31.232]  We have now managed to secure these sought-after beans in a highly customized blend.
[01:06:31.412 --> 01:06:38.097]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[01:06:38.217 --> 01:06:45.262]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:06:45.362 --> 01:06:47.163]  Hands down, this is my favorite coffee.
[01:06:47.283 --> 01:06:52.226]  And it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[01:06:52.386 --> 01:06:56.749]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[01:06:56.889 --> 01:07:00.131]  Available in original or with our immune support infusion blend.
[01:07:00.271 --> 01:07:06.395]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[01:07:06.575 --> 01:07:08.236]  Available at InfoWarsLife.com.
[01:07:09.036 --> 01:07:10.677]  Introducing Pro-1.
[01:07:10.917 --> 01:07:14.438]  All of your filtration in one system, portable, on-the-go.
[01:07:14.578 --> 01:07:18.980]  No more do you have two or three filters to just reduce sodium fluoride.
[01:07:19.140 --> 01:07:25.103]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[01:07:25.243 --> 01:07:36.007]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[01:07:36.207 --> 01:07:42.531]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[01:07:42.711 --> 01:07:59.702]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:08:00.022 --> 01:08:04.405]  Get your ProPure with the new Pro1 filter today at InfoWareStore.com.
[01:08:04.926 --> 01:08:05.167]  Call 888-253-3139.
[01:08:09.332 --> 01:08:10.873]  Do you know why that was not done?
[01:08:11.893 --> 01:08:13.794]  There are exceptions to that rule.
[01:08:14.154 --> 01:08:15.294]  I do not know, however.
[01:08:15.314 --> 01:08:17.535]  Again, Mr. Chairman, I don't know.
[01:08:18.516 --> 01:08:18.936]  I don't know.
[01:08:19.616 --> 01:08:20.657]  I don't know.
[01:08:21.117 --> 01:08:21.557]  I don't know.
[01:08:21.817 --> 01:08:22.237]  I don't know.
[01:08:22.537 --> 01:08:22.957]  I don't know.
[01:08:23.578 --> 01:08:24.458]  I don't know.
[01:08:25.138 --> 01:08:25.819]  That I don't know.
[01:08:25.959 --> 01:08:26.679]  I just don't know.
[01:08:26.699 --> 01:08:29.340]  I don't know whether or not... I just don't know.
[01:08:29.360 --> 01:08:31.761]  I don't know exactly how IRS has constructed it.
[01:08:33.001 --> 01:08:34.282]  I don't know when the subpoena was issued.
[01:08:34.924 --> 01:08:36.125]  Well, I don't know precisely.
[01:08:36.745 --> 01:08:37.306]  I don't know.
[01:08:37.706 --> 01:08:38.206]  I don't know.
[01:08:38.226 --> 01:08:40.908]  I don't know the specific questions.
[01:08:41.088 --> 01:08:42.229]  Again, I don't know what happened.
[01:08:42.269 --> 01:08:43.690]  Well, either you know or you don't know.
[01:08:43.710 --> 01:08:44.170]  I don't know.
[01:08:44.190 --> 01:08:44.691]  I don't know.
[01:08:45.551 --> 01:08:46.012]  I don't know.
[01:08:47.112 --> 01:08:47.713]  I don't know.
[01:08:47.733 --> 01:08:48.914]  I just don't know when.
[01:08:48.954 --> 01:08:49.274]  I don't know.
[01:08:50.823 --> 01:08:53.325]  I'm not from, I'm not sure I know what you're talking about.
[01:08:53.545 --> 01:08:53.745]  Alright.
[01:08:54.365 --> 01:08:57.007]  I did not know, I don't know what you are going to ask me.
[01:08:57.167 --> 01:09:01.450]  I didn't know, uh, I technically, I don't know, I don't know.
[01:09:01.810 --> 01:09:02.210]  I know nothing!
[01:09:02.230 --> 01:09:02.790]  I know nothing!
[01:09:02.890 --> 01:09:08.094]  Live, from the Infowars.com studios, it's Alex Jones.
[01:09:12.259 --> 01:09:16.820]  But they are openly persecuting the Tea Party big time.
[01:09:17.400 --> 01:09:25.203]  Any conservative or libertarian group, pro-life groups, you name it, they're all being persecuted by the, I don't know, Criminal Justice Department.
[01:09:25.243 --> 01:09:28.784]  Caught committing so many crimes openly, it makes my head spin.
[01:09:28.804 --> 01:09:33.245]  We're going back to your calls with Bill and Art and Terry and Lee.
[01:09:34.634 --> 01:09:43.500]  And Mike and so many others, 800-259-9231, first-time callers, for taking your calls here today, now into the second hour.
[01:09:44.040 --> 01:09:46.982]  This is some of the news breaking up on InfoWars.com.
[01:09:47.542 --> 01:09:49.103]  Right now, U.S.
[01:09:49.264 --> 01:09:54.387]  Army builds fake city in Virginia to practice military occupation.
[01:09:55.808 --> 01:09:56.868]  Martial law training?
[01:09:57.649 --> 01:10:02.012]  Trinidad-Akertown includes sports stadium, school, underground subway.
[01:10:02.671 --> 01:10:04.212]  Well, Paul asked that question.
[01:10:04.252 --> 01:10:05.193]  It's all over the news.
[01:10:06.213 --> 01:10:06.514]  The U.S.
[01:10:06.574 --> 01:10:16.320]  Army admits their main threat is Tea Party insurgents, and he links to the West Point training manuals in the InfoWars.com article.
[01:10:16.340 --> 01:10:20.723]  And, of course, the National Guard training, DrudgeReport.com, carried it this week.
[01:10:21.483 --> 01:10:22.784]  It was all over the news.
[01:10:22.884 --> 01:10:29.349]  Training to, quote, take on the Tea Party when they use bioweapons to attack because they're pro-Second Amendment supporters.
[01:10:30.382 --> 01:10:33.584]  So, you're like, yeah, but that doesn't have any basis in reality.
[01:10:33.884 --> 01:10:37.507]  It's called a demonization campaign, ahead of political open persecution.
[01:10:37.747 --> 01:10:39.688]  They're already using the IRS and everything on people.
[01:10:40.028 --> 01:10:41.029]  I mean, we're in trouble.
[01:10:41.669 --> 01:10:44.571]  A lot of folks are like, well, I better go hoist an Obama flag.
[01:10:45.332 --> 01:10:51.236]  When they've gotten rid of their opposition, they're going to go after everybody, including their moron idiot supporters.
[01:10:52.496 --> 01:10:53.377]  That's the way this works.
[01:10:53.717 --> 01:10:57.940]  They hate their moron supporters even more than they hate those of us that oppose them.
[01:10:58.936 --> 01:11:01.738]  People better study history, those of you who think you're on some winning team serving this.
[01:11:04.440 --> 01:11:04.900]  Amazing.
[01:11:04.980 --> 01:11:06.441]  I want to send reporters to cover that.
[01:11:06.462 --> 01:11:07.182]  That's interesting.
[01:11:08.443 --> 01:11:13.787]  Oregon police give nightclubs ID scanners to determine customers' identities and age.
[01:11:14.287 --> 01:11:21.953]  I love how I've seen this for 15 years or more, where they'll card an old woman buying pipe tobacco for her husband or a six-pack of beer at the drugstore.
[01:11:23.188 --> 01:11:24.629]  And I always go, why are you doing that?
[01:11:24.649 --> 01:11:25.669]  Well, we have to swipe it.
[01:11:26.270 --> 01:11:31.993]  State police like it when we do that, or the Texas Department of TBI, what's it called?
[01:11:32.013 --> 01:11:33.534]  What's the alcohol department called?
[01:11:34.414 --> 01:11:35.475]  T-A-B-C, yeah.
[01:11:36.335 --> 01:11:41.238]  So, it's like, well, we just better swipe everybody, because first it was, if you look under 21, we card you.
[01:11:41.258 --> 01:11:42.899]  Then it's, if you look under 30, we card you.
[01:11:42.939 --> 01:11:45.841]  Now it's like, old man on a walker, we're going to card you.
[01:11:47.386 --> 01:11:49.728]  And then now you go in to get stuff at the drugstore over the counter.
[01:11:49.748 --> 01:11:50.829]  Oh, we're going to swipe your card.
[01:11:50.849 --> 01:11:51.850]  Oh, it goes in a database.
[01:11:52.170 --> 01:11:54.332]  And then it's all shared under Obamacare.
[01:11:56.194 --> 01:11:57.134]  All given to everybody.
[01:11:57.174 --> 01:11:59.516]  Why did we ever have privacy to begin with?
[01:12:02.419 --> 01:12:04.461]  By the way, Sean Parker is in the news.
[01:12:05.021 --> 01:12:06.082]  I met Sean Parker.
[01:12:07.763 --> 01:12:09.345]  Billionaire Sean Parker.
[01:12:10.045 --> 01:12:13.889]  Helps the world, hates the world he helped create.
[01:12:14.881 --> 01:12:15.802]  I'm going to read that article.
[01:12:15.822 --> 01:12:16.823]  It just came up on Forbes.
[01:12:16.883 --> 01:12:17.923]  I got it up on Infowars.com.
[01:12:17.964 --> 01:12:20.285]  I'm going to see exactly what he's talking about.
[01:12:20.766 --> 01:12:23.608]  That is a guy jumping up and down, running around wild.
[01:12:23.628 --> 01:12:29.032]  I've got to read this.
[01:12:29.333 --> 01:12:30.413]  Guys, print that for me, please.
[01:12:30.453 --> 01:12:30.774]  Thank you.
[01:12:31.514 --> 01:12:32.655]  So we're going to be talking about that.
[01:12:34.136 --> 01:12:35.898]  But my point is, is that
[01:12:37.935 --> 01:12:39.556]  You go now to a bar anywhere.
[01:12:39.616 --> 01:12:41.137]  Oh, let me just swipe your card to get in here.
[01:12:41.197 --> 01:12:43.678]  That's to create metadata on everywhere you go.
[01:12:44.138 --> 01:12:47.420]  It's not enough that they're tracking your cell phone in real time, marking where you went.
[01:12:47.740 --> 01:12:51.902]  It's not enough they're watching you over cameras and watching you over your own home computer.
[01:12:52.103 --> 01:12:53.043]  That's all admitted now.
[01:12:53.263 --> 01:12:54.244]  It's all completely illegal.
[01:12:54.944 --> 01:12:59.027]  Now they're just putting these systems in everywhere to politically dominate it.
[01:12:59.287 --> 01:13:14.118]  Oh, you know, they've got legislation introduced to have kill switches, which are already in the phones by the way, but have the power to turn everybody's cell phone off in a city, a state, you name it, so they can't communicate while the technocracy takes over, or while the elite get their money out of the banks.
