[00:00:00.009 --> 00:00:01.270]  Broadcasting Network.
[01:11:22.915 --> 01:11:30.721]  Now, speaking of the guest that's coming up, this story has just gone viral at InfoWars.com and PrisonPlanet.com.
[01:11:31.622 --> 01:11:35.205]  Homeland Security conducts unannounced school lockdown drill.
[01:11:35.806 --> 01:11:43.912]  Notice they're settling at bus terminals, train stops, downtown Austin, always popping up unannounced on the local news.
[01:11:43.952 --> 01:11:46.635]  We can never get, we never discover it until later.
[01:11:46.675 --> 01:11:48.636]  They only tell local establishment media what they're going to be doing.
[01:11:48.656 --> 01:11:49.157]  They don't tell us.
[01:11:50.572 --> 01:11:58.635]  The Department of Homeland Security is expanding its operations by running unconstitutional school lockdown drills on the other side of the federal agency's encroachment in more areas of Americans' lives.
[01:11:59.555 --> 01:12:02.436]  And it goes over what they're doing.
[01:12:03.056 --> 01:12:08.098]  And this is, again, to create the perception of mass shootings and fear, and to turn the schools into prisons.
[01:12:08.138 --> 01:12:11.840]  That's how you mainline turning them into prisons, even though a hundred and...
[01:12:13.400 --> 01:12:13.961]  It's below 170 people.
[01:12:13.981 --> 01:12:14.081]  It's 163, 166, 167.
[01:12:14.161 --> 01:12:15.201]  You can look at the numbers from 2012, 2011.
[01:12:15.321 --> 01:12:15.882]  We don't have 2013 yet.
[01:12:15.902 --> 01:12:16.502]  And it's flat, basically.
[01:12:16.642 --> 01:12:17.943]  It's 160 plus shootings.
[01:12:17.983 --> 01:12:19.704]  Almost all of them are gang members shooting each other.
[01:12:29.161 --> 01:12:31.922]  But if three gang members shoot three gang members, it's called a mass shooting.
[01:12:32.843 --> 01:12:35.004]  Honeybees kill over 230 people a year.
[01:12:35.364 --> 01:12:37.485]  Wasps kill over 250 people a year.
[01:12:38.366 --> 01:12:40.507]  Spiders kill more than 500 people a year.
[01:12:40.947 --> 01:12:43.248]  Water moccasins kill more than 1,000 people a year.
[01:12:43.649 --> 01:12:45.690]  Rattlesnakes kill more than 300 people a year.
[01:12:46.550 --> 01:12:47.551]  You can pull these numbers up.
[01:12:48.011 --> 01:12:48.991]  We've got whole reports on them.
[01:12:49.011 --> 01:12:51.213]  We pioneered this years ago, and now it's been in Forbes.
[01:12:52.594 --> 01:13:01.943]  Even the issue of Esquire I was in had an article in this last year admitting that terrorism's a total hoax, it's not dangerous, and it's total mental illness.
[01:13:02.404 --> 01:13:04.506]  And they just listed, you know, falling in your bathtub.
[01:13:05.307 --> 01:13:07.128]  You're eight times more likely to die from that.
[01:13:07.789 --> 01:13:09.110]  It varies year to year if that's the number they had.
[01:13:09.551 --> 01:13:12.374]  Eight times more likely to die falling in your bathtub than being killed by a gun.
[01:13:14.418 --> 01:13:18.580]  And guns kill 12,000 people a year, most of them suicides and people shooting criminals.
[01:13:18.620 --> 01:13:24.443]  But the point is, is that more people killed by bees drowning in bath than from terrorism.
[01:13:24.463 --> 01:13:27.345]  There's the Steve Watson article that broke that down back in 2012.
[01:13:28.085 --> 01:13:30.226]  But, I mean, just go look at the statistics, folks.
[01:13:32.407 --> 01:13:36.390]  I mean, I know people who've had family members that died from honeybees.
[01:13:36.510 --> 01:13:38.411]  I mean, I bet you know people that died from bees.
[01:13:38.891 --> 01:13:40.872]  I bet you know people that have died from peanut allergies.
[01:13:43.373 --> 01:13:46.755]  That's online to be like a thousand people a year dying from peanuts.
[01:13:47.195 --> 01:13:51.937]  Do you have TSA guys in blue uniforms at the restaurant to make sure you know you don't eat a peanut?
[01:13:52.798 --> 01:13:55.960]  Or get a peanut peel in your food in the back of the restaurant?
[01:13:56.360 --> 01:13:57.540]  This is all pure bull.
[01:13:59.221 --> 01:14:04.784]  And they have these drills in the schools where the quote, homeschoolers against public school come and kill everybody.
[01:14:04.864 --> 01:14:09.947]  Or supporters of the NRA come to... I mean, that's in the federal documents.
[01:14:10.007 --> 01:14:11.007]  That's in the Associated Press.
[01:14:11.027 --> 01:14:11.308]  Look it up.
[01:14:11.348 --> 01:14:11.808]  I'm not joking.
[01:14:14.378 --> 01:14:17.121]  I'll have Watson add it to his article, just to be neurotic.
[01:14:18.642 --> 01:14:20.023]  Probably already in there, I haven't read the whole article.
[01:14:20.944 --> 01:14:27.490]  That they go in and say, we're here for guns and we're gonna blow your brain out, to like little kids and teachers.
[01:14:27.891 --> 01:14:29.072]  And teachers are suing.
[01:14:30.073 --> 01:14:31.134]  This was in the news last week.
[01:14:32.795 --> 01:14:35.518]  In Missouri, not wanting to be part
[01:14:36.579 --> 01:14:39.321]  Forced under law to be part of these drills.
[01:14:39.942 --> 01:14:40.662]  Like fire drills.
[01:14:40.742 --> 01:14:42.263]  I mean, you have fire drills, folks.
[01:14:42.283 --> 01:14:43.004]  There's real fires.
[01:14:43.024 --> 01:14:45.025]  You have earthquake drills in California because there's earthquakes.
[01:14:45.446 --> 01:14:47.247]  You don't need to have mass shooting drills, folks.
[01:14:47.587 --> 01:14:48.488]  But you know what else it does?
[01:14:49.428 --> 01:14:50.129]  Copycats.
[01:14:50.269 --> 01:14:50.849]  They know.
[01:14:51.790 --> 01:14:52.771]  I've used this a lot of times.
[01:14:52.811 --> 01:14:55.912]  I read this in some criminology book I read when I was like 18 years old.
[01:14:55.952 --> 01:14:59.473]  Some big thick encyclopedia of criminology, I think was the name of it, I scanned through.
[01:14:59.493 --> 01:15:03.455]  And it talked about the copycat effect and used examples of Chicago and New York.
[01:15:03.895 --> 01:15:07.637]  Anybody that's got a graduate degree in criminology will go, yeah, I know about those cases.
[01:15:08.077 --> 01:15:11.439]  I'm just somebody that went and read the textbooks where they put
[01:15:12.438 --> 01:15:26.822]  Glass up and barriers at the Empire States Building now in places, but every time one crazy would jump off every few months, they would immediately have to post cops there for two days, because when it was in the news that somebody jumped off the Empire States Building, somebody else would go, you know what, I think I'm going to commit suicide.
[01:15:27.242 --> 01:15:28.022]  That's a good way.
[01:15:28.743 --> 01:15:30.343]  It's like a mass limbing effect.
[01:15:30.803 --> 01:15:33.584]  And they would then run up and jump off.
[01:15:34.444 --> 01:15:34.964]  It's the same thing.
[01:15:34.984 --> 01:15:38.745]  You start advertising, hey, don't commit suicide, go commit suicide by cop.
[01:15:39.105 --> 01:15:40.766]  So you go out and pull a gun on a cop, they have to shoot you.
[01:15:41.789 --> 01:15:42.849]  That's a phenomenon.
[01:15:42.869 --> 01:15:54.153]  Or, what do you do if you're on a bunch of Prozac-type drugs, you play shoot-em-up video games all day, and you're into devil worship, and your family's hooked into DARPA, and you're gonna be the cut-out guy we blame for it.
[01:15:54.213 --> 01:15:56.613]  Oh, excuse me, I mean, you're Adam Lanza.
[01:15:57.533 --> 01:15:58.694]  Every one of them on drugs.
[01:16:00.734 --> 01:16:02.175]  And then, what do you do?
[01:16:02.255 --> 01:16:07.236]  Well, you go into the school and you shoot a bunch of kids, because that's what you do, because the media taught you how.
[01:16:07.956 --> 01:16:09.677]  Every time they have suicide education.
[01:16:11.761 --> 01:16:13.143]  Even 2020 did a report on this.
[01:16:13.624 --> 01:16:22.197]  In 2001, one year after, they started anti-suicide and death education at Columbine.
[01:16:22.217 --> 01:16:23.158]  It was the pilot school.
[01:16:23.559 --> 01:16:26.823]  They had mass suicides at the school within the next two years.
[01:16:28.266 --> 01:16:33.871]  Some schools had more than 15 people commit suicide within one year of this being brought in.
[01:16:33.891 --> 01:16:44.181]  Because they taught you how to commit suicide and oh, the little girl went and committed suicide because she was down and this is how you do it with shoelaces in the bathroom stalls.
[01:16:44.961 --> 01:16:50.066]  And then little girls go, highly impressionable, and of course they found this with Shakespeare's
[01:16:51.604 --> 01:17:01.034]  Romeo and Juliet, sometimes women would be so touched by the love of Romeo and Juliet that they would go home and kill themselves after watching a play.
[01:17:01.114 --> 01:17:07.341]  It's a phenomenon, folks, of highly impressionable people that can be hypnotized via suspended disbelief.
[01:17:11.960 --> 01:17:12.961]  That's what's going on here.
[01:17:13.382 --> 01:17:18.547]  They are teaching people to go to schools and murder children so they don't have to stage them.
[01:17:19.067 --> 01:17:24.313]  But they've been unable to get that going so they, you know, have to give us Sandy Hook that was clearly staged.
[01:17:24.673 --> 01:17:34.243]  We don't know exactly what they did but we know the official story is a fraud and there was a drill and there was people from anti-terrorism squads running around in the bushes that they tried to deny but we confirmed.
[01:17:35.024 --> 01:17:36.585]  And that they're covering everything up.
[01:17:36.605 --> 01:17:38.826]  And we're going to be talking to an expert about that coming up.
[01:17:38.846 --> 01:17:42.467]  But the story is up on InfoWars.com and PrisonPlanet.com.
[01:17:42.507 --> 01:17:45.188]  Homeland Security conducts unannounced school lockdown drill.
[01:17:45.708 --> 01:17:47.489]  Federal occupation of America expands.
[01:17:47.529 --> 01:17:51.171]  And I've just been told it's linked in the middle lower column of DrugsReport.com.
[01:17:52.891 --> 01:17:54.532]  So there you go, ladies and gentlemen.
[01:17:54.592 --> 01:17:59.474]  Now let's talk about the highly impressionable that make it a fad
[01:18:00.828 --> 01:18:04.110]  To want to kill yourself, or a fad to be a slave or a chump.
[01:18:04.871 --> 01:18:13.376]  Obamacare is designed to enroll people in a healthcare system run by offshore banks at double or triple the prices, the death panels.
[01:18:14.016 --> 01:18:19.279]  You don't have your existing doctor, doesn't cover pre-existing conditions, now you know it's a monumental screwjob.
[01:18:19.540 --> 01:18:20.460]  The bill said it was.
[01:18:20.720 --> 01:18:23.182]  The IRS will garnish your wages, penalty is in interest.
[01:18:23.482 --> 01:18:25.663]  They hired 17,000 agents two years ago to do it.
[01:18:26.024 --> 01:18:28.045]  It's now going to start, and of course it's all being announced.
[01:18:29.619 --> 01:18:31.800]  The only group they can get to do it is the chumps.
[01:18:32.501 --> 01:18:33.422]  And that is the trendies.
[01:18:33.562 --> 01:18:36.103]  And they're literally hiring people with shaved heads and beards.
[01:18:36.383 --> 01:18:37.504]  I'm not against shaved heads and beards.
[01:18:37.544 --> 01:18:38.665]  I think it's fine for men to have beards.
[01:18:38.705 --> 01:18:39.145]  It's manly.
[01:18:40.406 --> 01:18:42.387]  I just can't handle the, you know, I can grow a great beard.
[01:18:42.467 --> 01:18:42.748]  I can't.
[01:18:43.883 --> 01:18:45.204]  In fact, it's grey now.
[01:18:45.584 --> 01:18:47.965]  I'm going grey at my temples and like McAfee, grey right here.
[01:18:48.425 --> 01:18:49.925]  But, I'm not knocking him, he's got a beard.
[01:18:49.985 --> 01:18:55.988]  But, they literally have men with beards and trendy, going trendy, trendy, I got it, for the young people.
[01:18:56.008 --> 01:18:58.469]  And they also want to get women to henpeck their kids into it.
[01:18:58.809 --> 01:19:02.510]  So they have all these ads where the big boss mom orders her husband and the kids to do it.
[01:19:02.790 --> 01:19:03.751]  We played those ads here.
[01:19:04.631 --> 01:19:06.632]  And women go, man, I'm the boss, I'm going to go do that.
[01:19:07.639 --> 01:19:13.520]  They could say slit your throat, women are in charge, and they would take a dagger and jab it in their throat and spew blood everywhere if they were told to.
[01:19:13.900 --> 01:19:14.741]  I'm not kidding.
[01:19:14.961 --> 01:19:17.681]  They would throw their children off cliffs.
[01:19:17.721 --> 01:19:20.462]  You tell little girls, go kill yourself, and they go do it.
[01:19:21.042 --> 01:19:28.343]  So, cash prizes for signing up for Obamacare, Market Watch, music money used to reach young people, final enrollment push.
[01:19:28.363 --> 01:19:30.584]  Well yeah, it's like crack dealers will give the first
[01:19:32.193 --> 01:19:34.114]  They'll go out to 12-year-old girls as their favorite.
[01:19:34.314 --> 01:19:36.134]  They target women as well, and they'll give them the crack.
[01:19:36.554 --> 01:19:39.455]  And then, you know, soon they'll have them getting all their friends on the crack.
