[00:00:00.009 --> 00:00:00.814]  Alex Jones Show!
[01:08:48.806 --> 01:08:51.506]  QE unlimited or QE infinity.
[01:08:51.546 --> 01:08:52.887]  Yes, it's not going to be infinity.
[01:08:53.147 --> 01:08:55.587]  Well, they're still going to give central banks unlimited free money.
[01:08:55.847 --> 01:08:57.227]  Just you're not going to be getting it.
[01:08:58.248 --> 01:09:04.509]  You call it stagflation because you have a depression in the real economy and major commodities like oil, except for gold.
[01:09:05.369 --> 01:09:06.169]  That's up today.
[01:09:07.609 --> 01:09:12.530]  And you have a depression in the real economy in the West, but also in Asia to a great extent.
[01:09:12.830 --> 01:09:13.950]  That's growth is slowing.
[01:09:14.610 --> 01:09:17.611]  But then you do have devaluation of currencies worldwide.
[01:09:18.615 --> 01:09:24.699]  And so that's inflationary, and they're trying to throttle the two back and forth to consolidate control.
[01:09:25.460 --> 01:09:28.181]  The central banks are not operating to build a bigger pie now.
[01:09:29.202 --> 01:09:37.688]  You could argue whether they were good or bad in their history, it's varied, but now certainly they are serving centralized interests that seek
[01:09:38.934 --> 01:09:49.479]  Under an Agenda 21, Cloward and Piven style strategy to depress the global economy, give themselves unlimited liquidity so they can buy up world markets.
[01:09:50.039 --> 01:10:03.066]  So it's economic warfare, it's a consolidation, and it's not being done like the British Empire with mercantilism or the French system to make its colonies be subservient and poor while making the empire rich.
[01:10:04.232 --> 01:10:12.499]  That is a parasitic system, but still, it creates largesse for those who are culturally part of the empire, or religiously part of it.
[01:10:12.939 --> 01:10:19.024]  This is a very centralized system, and Dr. Steve Pachetnik joins us to cover the waterfront.
[01:10:19.465 --> 01:10:28.952]  I know he's worked on the economy a lot and worked in big banking, been a member of the Council on Foreign Relations, helped run the successful Camp David Accords, co-wrote books and made films with Tom Clancy.
[01:10:29.935 --> 01:10:34.859]  He ran psychological operations out of the State Department, advising the military and the CIA.
[01:10:35.159 --> 01:10:37.781]  For those that don't know how it works, the State Department pretty much runs it all.
[01:10:39.002 --> 01:10:45.247]  And so he is a spy, spy, and of course worked with the Bushes and James Baker and all the rest of them.
[01:10:45.587 --> 01:10:47.309]  So he'll give you his unique perspective.
[01:10:47.669 --> 01:10:48.630]  I don't know what it is yet.
[01:10:49.230 --> 01:10:50.431]  You can go to stevebuchinick.com.
[01:10:50.471 --> 01:10:51.312]  I've seen some of his views.
[01:10:51.652 --> 01:10:53.613]  But I want to know his view on what's happening in the world markets.
[01:10:54.574 --> 01:10:57.798]  Clearly they stood down with Ebola, let it begin to spread.
[01:10:57.858 --> 01:10:58.459]  What is that about?
[01:10:58.499 --> 01:10:59.260]  About a vaccine?
[01:10:59.280 --> 01:11:01.282]  A political diversion?
[01:11:01.502 --> 01:11:02.684]  Or maybe he disagrees with me?
[01:11:03.385 --> 01:11:04.526]  What's happening with ISIS?
[01:11:04.546 --> 01:11:05.667]  What's happening with Russia?
[01:11:05.968 --> 01:11:11.615]  To cover the waterfront, Dr. Steve Pachinik, North Korea, where he traveled last year, reported for us.
[01:11:12.175 --> 01:11:13.437]  Thank you for coming on with us today.
[01:11:14.145 --> 01:11:15.807]  Oh, it's always a pleasure, Alex.
[01:11:15.947 --> 01:11:17.788]  I don't know if I can bring you the good news.
[01:11:17.888 --> 01:11:23.273]  I can give you some of the bad news, some of the better news, but I'll try to do the best I can.
[01:11:23.373 --> 01:11:26.856]  Number one, Ebola is a real problem.
[01:11:27.437 --> 01:11:31.440]  It's a problem that's been outstanding for quite a while, and we've done nothing about it.
[01:11:32.181 --> 01:11:37.906]  Once again, as I've said about our president, he's really quite failed at leadership, as you've seen repeatedly.
[01:11:38.570 --> 01:11:44.776]  More importantly, however, the CDC, or the Center for Disease Control, has really failed.
[01:11:44.816 --> 01:11:50.862]  And I think I would ask for Dr. Friesen, the Director of the CDC, to resign immediately.
[01:11:51.042 --> 01:11:53.224]  He has been repeatedly wrong.
[01:11:53.804 --> 01:11:55.586]  He has given the wrong advice.
[01:11:55.686 --> 01:11:57.088]  He has approached it with
[01:11:58.246 --> 01:12:00.467]  Very inappropriate comment.
[01:12:00.507 --> 01:12:06.849]  And by the way, doctor, I should add you're not just a psychiatrist, board-certified examining psychiatrist who's run major institutions.
[01:12:06.889 --> 01:12:08.309]  I'm not bragging, just your credentials.
[01:12:08.590 --> 01:12:12.051]  You're also a medical doctor on top of that, so you can speak to Ebola.
[01:12:13.051 --> 01:12:13.911]  Yes, correctly.
[01:12:14.031 --> 01:12:21.654]  And more importantly, I was trained at Cornell University Medical College between 64 and 1968 by a very competent
[01:12:22.273 --> 01:12:23.634]  We're good to go.
[01:12:43.106 --> 01:12:57.054]  Because they really have no, they're not effective, they've been inefficient, and they have no authoritative capacity to demand either the city, the state, or any institution to do what's mandatory.
[01:12:57.214 --> 01:13:08.981]  Instead, I think that Fauci, Dr. Tony Fauci, should be given executive privilege or executive authority by the President of the United States, consistent with 1892 constitutional authority,
[01:13:09.597 --> 01:13:15.324]  On both military powers, if need be, because we no longer have the Public Health Service, which is not functioning.
[01:13:15.664 --> 01:13:18.407]  We don't seem to have a Surgeon General that's not functioning.
[01:13:18.748 --> 01:13:21.330]  We don't have HHS, which is not functioning.
[01:13:21.391 --> 01:13:27.818]  So every civilian branch of our government has been dysfunctional, which is consistent with your argument.
[01:13:28.258 --> 01:13:31.259]  I don't know why you're paying taxes, because none of this is working.
[01:13:31.699 --> 01:13:53.487]  What is working, and I will tell you, and there's some of those people out there who disagree with me, but I think it's important for me to elucidate, is that we have 4,000 soldiers that were sent into Liberia, Sierra Leone, and West Africa, not to control it, but basically to maintain and institute what's called ISR, Intelligence, Surveillance, and Reconnaissance.
[01:13:54.249 --> 01:13:59.766]  Most of the drones that were used in the Afghan-Pakistani War are now used to fight diseases.
[01:14:00.007 --> 01:14:01.090]  This is important now.
[01:14:01.604 --> 01:14:14.107]  The military has switched from a combatant role in West Africa to a very effective disease control and surveillance role, where we need the intelligence that the civilians could not provide.
[01:14:14.527 --> 01:14:30.070]  But our military generals, thanks to Martin Dempsey, has been able to provide, and General Williams in North Africa, and our brave men and women who volunteered to go to AFRICOM in order to monitor through intelligence, through surveillance, through data mining,
[01:14:30.800 --> 01:14:39.889]  And through training the Liberian Army and maintaining a peace accord between the Liberian Army and Sierra Leone because these two countries
[01:14:42.319 --> 01:15:04.024]  So you're saying it's a good move to send in 4,000 troops to cause, to stop civil war and to try to give intelligence, HUMET, but also electronic surveillance to be able to model the battle space and to try to stop Ebola.
[01:15:04.244 --> 01:15:06.125]  So are you saying that's a good move by Obama?
[01:15:06.405 --> 01:15:07.225]  One of the few good moves?
[01:15:07.867 --> 01:15:19.934]  Yes, that was an excellent move and that was initiated by our military and Obama agreed to it, but I give full credit to General Martin Dempsey, General Williams, and the AFRICOM units because they initiated this.
[01:15:20.572 --> 01:15:21.252]  We're good to go.
[01:15:49.266 --> 01:15:58.017]  We need an isolation, we need a quarantine area, which we have had historically since 1890 when immigrants came into the United States.
[01:15:58.527 --> 01:15:59.507]  Through Ellis Island.
[01:15:59.587 --> 01:16:06.770]  We then had a very effective paramilitary organization called the Public Health Service, which I don't see working at all anymore.
[01:16:06.910 --> 01:16:19.855]  So instead, the military took over, became very efficient and very effective, and brought along with them Dr. Tony Fauci, who supersedes in capacity and capability Dr. Frieden, who should resign.
[01:16:19.915 --> 01:16:21.556]  The CDC should stand down.
[01:16:22.096 --> 01:16:27.618]  And now everyone should prepare their respective hospitals for the Ebola outbreak.
[01:16:28.198 --> 01:16:31.262]  Ebola is a really nasty virus.
[01:16:31.363 --> 01:16:33.005]  Let me give you a comparison.
[01:16:33.505 --> 01:16:40.014]  On any unit of blood, there will be about 10 million HIV viruses.
[01:16:40.695 --> 01:16:45.281]  In Ebola, in contrast, on that same unit of blood, you will have 10 billion.
[01:16:46.304 --> 01:16:46.905]  All right.
[01:16:58.843 --> 01:16:59.584]  We're good to go.
[01:17:19.446 --> 01:17:39.102]  So, what we have is an increasingly exponential epidemic that has to be prepared for, and the CDC was not prepared, was not able to contain it, and neither was, unfortunately, your hospitals in Dallas, which I was absolutely shocked, because of all the states in the Union, I would have assumed that Texas could have handled
[01:17:39.882 --> 01:17:44.986]  Well, everybody waited around for the CDC to tell them what to do.
[01:17:45.006 --> 01:17:51.671]  It shows how total federalization with this bureaucracy has just turned everybody into jellyfish.
[01:17:52.295 --> 01:18:02.703]  They've been at, well, honestly, with all... Well, CDC, everybody knows who has to deal with the CDC, was a totally ineffective, dysfunctional organization for 20 to 30 years.
[01:18:03.124 --> 01:18:06.967]  They are not the primary units that go into an epidemic.
[01:18:07.307 --> 01:18:12.491]  The primary units that I would use would always be the military or the paramilitary units or the public health service.
[01:18:12.972 --> 01:18:18.036]  But the CDC was only a consulting body that basically could give information.
[01:18:18.536 --> 01:18:26.681]  To your local hospital, to your county, and your county commissioner or your governor could rescind that recommendation.
[01:18:26.721 --> 01:18:33.765]  And clearly Presbyterian Hospital was not prepared, nor were they helpful in assessing the situation.
[01:18:33.785 --> 01:18:38.267]  Well, Dr. Pachenik, I just read the default laws and regulations.
[01:18:38.847 --> 01:18:42.910]  Weren't they supposed to direct Ebola patients?
[01:18:44.059 --> 01:18:49.446]  To special quarantine, BioShield, federal facilities, where they now are starting to direct them.
[01:18:49.886 --> 01:18:51.929]  Why did they allow them into hospitals?
[01:18:53.255 --> 01:18:54.095]  I have no idea.
[01:18:54.155 --> 01:18:59.617]  They should have been evaluated a long time ago because this was an issue that's been around since 1976.
[01:19:00.537 --> 01:19:05.059]  We knew about the Ebola epidemic already over a year ago in Liberia.
[01:19:05.139 --> 01:19:10.721]  I'd been waiting for it and that's why the military had been on standby and they went in there.
[01:19:11.101 --> 01:19:13.421]  But in fact, there are only four hospitals.
[01:19:13.541 --> 01:19:14.982]  One is in Missoula, Montana.
[01:19:15.562 --> 01:19:24.687]  Where I used to live in Montana and Bozeman, but those four hospitals did not contain the number of Ebola patients that will overwhelm the system.
[01:19:25.127 --> 01:19:33.552]  In terms of the preparatory status, it was the CDC that claimed every hospital was ready, and Obama claimed it, and that was false.
[01:19:33.632 --> 01:19:37.458]  So you're thinking, I'm about to skip this network break because this subject is so important.
[01:19:38.479 --> 01:19:40.703]  Doc, I mean, you believe Sandy Hook was staged.
[01:19:40.743 --> 01:19:42.425]  More and more experts have come out and agreed.
[01:19:43.567 --> 01:19:45.470]  The Boston bombing, you know, rigged.
[01:19:45.971 --> 01:19:46.972]  So many other events.
[01:19:46.992 --> 01:19:47.012]  9-11.
[01:19:48.860 --> 01:19:54.421]  The open funding of ISIS, changing the name from Al-Qaeda, all of this is coming out.
[01:19:55.101 --> 01:19:59.282]  But when you look at this Ebola situation, I'm not saying it's not ravaging Africa.
[01:19:59.342 --> 01:20:06.103]  I'm not saying it isn't, you know, living in the body longer before the symptoms show up, 21 days instead of three.
[01:20:06.143 --> 01:20:08.244]  It's clearly mutating, getting stronger.
[01:20:09.084 --> 01:20:17.846]  But it just, I can't believe that this type of ineptitude to bring in Ebola patients, they never did that before, to let people fly in
[01:20:19.036 --> 01:20:23.718]  From West Africa, from ravaged areas when other countries had already banned it months ago.
[01:20:24.678 --> 01:20:33.041]  I mean, it appears that Ineptitude wouldn't be this precise at doing everything they could to grease the skids for Ebola.
[01:20:34.481 --> 01:20:41.684]  Are you getting any information on them allowing this to spread, to kind of bring in a medical tyranny, to create a political distraction?
[01:20:41.984 --> 01:20:44.105]  Are there any motives for this to be a false flag?
