[00:00:00.069 --> 00:00:02.043]  Alex Jones Broadcasting Network.
[01:06:42.236 --> 01:06:50.321]  The ProPure® G2.0 filtration system removes these deadly substances, leaving only fresh-tasting, deliciously clean water.
[01:06:50.441 --> 01:06:51.462]  Okay, this is very tasty.
[01:06:51.582 --> 01:06:52.462]  It's good water.
[01:06:52.662 --> 01:06:53.123]  Refreshing.
[01:06:53.283 --> 01:06:53.583]  It's good!
[01:06:53.883 --> 01:07:01.691]  Go to InfowarsStore.com today and get your free wire stand with the purchase of a Pro-Pure Big Water Filtration System.
[01:07:02.031 --> 01:07:02.532]  Or call 1-888-253-3139.
[01:07:08.905 --> 01:07:10.666]  Hi, I'm Dr. Edward Grew.
[01:07:11.207 --> 01:07:18.191]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[01:07:18.632 --> 01:07:29.018]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[01:07:29.459 --> 01:07:38.705]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[01:07:39.425 --> 01:07:42.848]  It's the strongest nascent iodine on the market today.
[01:07:43.488 --> 01:07:46.931]  It delivers 650 micrograms per drop.
[01:07:47.251 --> 01:07:48.832]  Experience the new formula.
[01:07:49.293 --> 01:07:51.294]  Experience the ancient purity.
[01:07:51.875 --> 01:07:52.895]  Shield your family.
[01:07:53.216 --> 01:07:54.617]  Survival Shield X2.
[01:07:55.037 --> 01:07:57.619]  Available now at Infowarslife.com.
[01:07:58.199 --> 01:08:02.162]  X2 from Infowarslife.com or call toll free 888-253-3139.
[01:08:11.678 --> 01:08:17.705]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:08:18.305 --> 01:08:21.308]  It's Alex Jones and the GCN Radio Network.
[01:08:35.598 --> 01:08:40.402]  Well, there's a lot of unintentional comedy in the news today.
[01:08:40.682 --> 01:08:45.166]  It's actually intentional by the establishment, the same folks that teach kids in the U.S.
[01:08:45.186 --> 01:08:46.947]  2 plus 2 equals 5.
[01:08:47.548 --> 01:08:54.754]  White House, we've quote, substantially improved the tranquility of the global community.
[01:08:56.035 --> 01:09:06.623]  White House Press Secretary John Earnest said yesterday the Obama administration's foreign policy in a number of areas have enhanced the world's tranquility, close quote.
[01:09:07.023 --> 01:09:09.485]  A word that raises eyebrows as reporters pointed out.
[01:09:09.945 --> 01:09:13.628]  Gaza, Syria, Iraq, Iran, Ukraine, South China Sea.
[01:09:14.769 --> 01:09:18.031]  But not to be topped, Dick Cheney
[01:09:19.158 --> 01:09:21.159]  Came out yesterday.
[01:09:21.559 --> 01:09:22.279]  Dick Cheney.
[01:09:22.779 --> 01:09:27.880]  Obama has exceeded constitutional authority by use of executive power.
[01:09:28.420 --> 01:09:35.142]  Former Vice President Dick Cheney believes that President Obama has exceeded his executive authorities granted to him by the Constitution of the United States.
[01:09:35.962 --> 01:09:38.963]  And then it goes on with his quotes.
[01:09:40.143 --> 01:09:40.903]  Just amazing.
[01:09:41.264 --> 01:09:45.345]  He's just chosen by himself to set certain parts and provisions aside.
[01:09:45.365 --> 01:09:46.665]  I don't think he's
[01:09:47.941 --> 01:09:51.624]  Excuse me, I was going back to his old quote.
[01:09:51.944 --> 01:09:55.306]  I quote, do think he's exceeded his constitutional authority.
[01:09:55.346 --> 01:09:56.067]  That's the new quote.
[01:09:56.607 --> 01:10:03.392]  Cheney said, pointing to Obama's actions to alter or ignore enforcing certain elements of Obamacare.
[01:10:03.852 --> 01:10:04.533]  And he went on.
[01:10:04.773 --> 01:10:05.513]  Well, here he is in 1998.
[01:10:07.995 --> 01:10:13.858]  Talking about the Imperial Unitary Executive of his administration that he really ran.
[01:10:14.659 --> 01:10:16.940]  Bush mainly played golf and watched SportsCenter.
[01:10:17.480 --> 01:10:21.583]  And here's what Cheney had to say six years ago.
[01:10:21.603 --> 01:10:29.187]  What constitutional rights do the Congress and the courts have to limit the power of the President?
[01:10:29.847 --> 01:10:31.649]  When it comes to these matters of national security?
[01:10:31.709 --> 01:10:40.900]  Well, the Congress clearly has the ability to write statutes and has certain constitutional authorities granted in the Constitution.
[01:10:41.441 --> 01:10:48.208]  But I would argue that they do not have the right by statute to alter presidential constitutional power.
[01:10:49.269 --> 01:10:53.854]  In other words, you can't override his constitutional authorities and responsibilities.
[01:10:54.034 --> 01:11:00.800]  So if they want to say he can't survey or he can't detain... Well, they have, for example, said to pass the War Powers Act.
[01:11:01.679 --> 01:11:14.396]  The War Powers Act is still in force out there today that requires him to grant certain notifications to the Congress and give them the authority to supersede those by vote if they want to when it comes to committing troops.
[01:11:14.436 --> 01:11:15.197]  You know what's funny?
[01:11:15.798 --> 01:11:18.802]  I misspoke and said 1998 because I'm teleprompter free here.
[01:11:19.443 --> 01:11:21.244]  I mean, I'm really going over the news here.
[01:11:21.265 --> 01:11:24.587]  That was in 2008, six years ago.
[01:11:25.128 --> 01:11:34.555]  But Obama's so bad that what Cheney was saying was actually true, they would at least get a tacit approval, though it wasn't fully constitutional.
[01:11:34.575 --> 01:11:45.223]  They weren't going and getting a declaration of war, but they would get some type of resolution from Congress authorizing all of their different imperial military operations.
[01:11:46.284 --> 01:11:51.389]  And looting operations, because the journey for these people is the destination.
[01:11:51.429 --> 01:11:55.172]  It's making trillions of dollars in no-bid contracts, destabilizing the world.
[01:11:55.712 --> 01:12:03.639]  But Obama is so bad, now that he's actually doing what Cheney said he couldn't do, and just completely ignoring Congress.
[01:12:04.260 --> 01:12:09.024]  And even Ron Paul said last Friday here that Obama has gone further than anybody else.
[01:12:09.444 --> 01:12:12.407]  Jonathan Turley, who's kind of a liberal, has said that.
[01:12:13.479 --> 01:12:16.802]  And again, I'm not here on some bandwagon just demonizing the Democrats.
[01:12:16.902 --> 01:12:24.588]  It's just that they're making a go right now to basically show up the country and not even have a second party out there.
[01:12:25.008 --> 01:12:26.389]  We need a third, fourth party.
[01:12:27.590 --> 01:12:36.557]  But instead you've got the Republican and Democratic leadership working together to kill the libertarian movement that's getting a lot of people elected to the Republican Party.
[01:12:37.918 --> 01:12:42.323]  And they don't like that, and that's why the Democrats and Republicans are lined up against them.
[01:12:42.744 --> 01:12:47.809]  So we're going to get Wayne Madsen's take on that and a lot more in the balance of the hour.
[01:12:47.889 --> 01:12:53.095]  And coming up at the bottom of the hour, I'm going to give the phone number out and take some calls for Wayne Madsen.
[01:12:53.115 --> 01:12:55.138]  WayneMadsenReport.com.
[01:12:55.258 --> 01:12:56.099]  Excellent website.
[01:12:57.230 --> 01:13:12.362]  He's testified to Congress, he's testified to legislators, he's testified to the EU, he's written for some of the biggest newspapers in the United States, the Houston Chronicle, Philadelphia Inquirer, Miami Herald, The Village Voice, the online journal InfoWars.com.
[01:13:13.522 --> 01:13:14.983]  And he was a witness for the U.S.
[01:13:15.023 --> 01:13:16.264]  House of Representatives on the U.N.
[01:13:16.684 --> 01:13:18.305]  Criminal Tribunal for Rwanda.
[01:13:18.325 --> 01:13:21.327]  He's an expert on terrorism as well, testified to Congress.
[01:13:21.947 --> 01:13:25.890]  But he's also someone who blew the whistle back in the late 90s on the NSA.
[01:13:26.630 --> 01:13:32.074]  There's only one person more senior, because he headed up the whole department of the NSA, Internal Security.
[01:13:33.181 --> 01:13:37.444]  And that is William Binney, who is in the very top echelon.
[01:13:37.484 --> 01:13:40.787]  Some estimates are number four in the NSA at that time when he resigned.
[01:13:41.427 --> 01:13:47.432]  And he said the ultimate goal over the weekend, the London Guardian, of the NSA is total population control.
[01:13:48.442 --> 01:13:55.248]  When he left, he said at least 80% of audio calls are being recorded, not just metadata, and they're being stored in U.S.
[01:13:55.809 --> 01:13:59.172]  says whistleblower William Binney, who we've interviewed here on the broadcast.
[01:13:59.572 --> 01:14:00.953]  I want to get him back on.
[01:14:00.993 --> 01:14:01.934]  David Knight has interviewed him.
[01:14:02.434 --> 01:14:04.917]  He says it's part of a totalitarian mentality.
[01:14:05.797 --> 01:14:08.039]  And so I wanted to get Wayne Madsen on about that.
[01:14:09.150 --> 01:14:10.231]  And where all this is going.
[01:14:10.271 --> 01:14:16.677]  But first, geopolitically, you've traveled to Syria, Iraq, you've traveled to Libya when it was under bombardment, I know.
[01:14:18.118 --> 01:14:19.980]  You've traveled to Indonesia, you've traveled the world.
[01:14:20.780 --> 01:14:27.286]  And you can give us your expert take, from your perspective, on what's geopolitically happening.
[01:14:28.067 --> 01:14:35.633]  And all the arms buildup, the bullets, the armored vehicles, the... I forgot to get to this, Obama for the first time is now readied
[01:14:36.653 --> 01:14:52.808]  The internet kill switch, that's really what it does, and put the quote national alert code in for emergency messages to turn your TV on, to turn your cell phone on, and to force video and audio messages, that's in the Hill newspapers today.
[01:14:52.908 --> 01:14:54.149]  They are really gearing up.
[01:14:54.189 --> 01:15:00.115]  They're announcing in the US and Europe bail-ins that they started in Cyprus to now take money out of your account.
[01:15:01.408 --> 01:15:04.569]  I mean, clearly they're moving on all fronts towards a global crisis.
[01:15:05.169 --> 01:15:07.750]  Russia's threatening to attack Ukraine after they got shelled.
[01:15:08.730 --> 01:15:14.272]  You've got ISIS running around everywhere, murdering people, killing tens of thousands, blowing up churches and mosques.
[01:15:15.572 --> 01:15:17.193]  Our government's publicly behind that.
[01:15:17.933 --> 01:15:22.315]  It appears that they're going into overdrive, that we've seen nothing yet.
[01:15:22.755 --> 01:15:26.616]  Wayne Madsen, geopolitically, what are we facing right now?
[01:15:26.876 --> 01:15:29.717]  It seems to be the globalists are making their big move.
[01:15:30.595 --> 01:15:32.896]  Well, it's a big mess going on, Alex.
[01:15:32.996 --> 01:15:47.922]  I mean, it was crazy to hear Josh Earnest talk about how the Obama administration has made the world a more tranquil place when we have the situation now in Iraq where the U.S.
[01:15:47.942 --> 01:15:48.783]  helped trainees
[01:15:50.123 --> 01:16:00.867]  I-S-L-I-L-I-S-I-L-I-S-I-S, now called the Caliphate, the Islamic State, the Caliphate.
[01:16:00.907 --> 01:16:06.309]  These guys were trained in Jordan and in Turkey, and we had John and St.
[01:16:06.529 --> 01:16:07.950]  McCain, John McCain,
[01:16:08.690 --> 01:16:09.890]  He's seen with these guys.
[01:16:09.930 --> 01:16:14.152]  He actually snuck into Syria last year and had his picture taken with some of these characters.
[01:16:15.152 --> 01:16:16.433]  He loves these guys.
[01:16:16.893 --> 01:16:22.875]  I mean, John McCain, it seems like anytime there's a terrorist anywhere, he's embracing the terrorist.
[01:16:23.515 --> 01:16:33.298]  And now we've got the situation where some of Saddam's guys in Iraq join these caliphate jihadis.
[01:16:34.018 --> 01:16:44.346]  Uh, to go against the Maliki government in Baghdad, and now you've got the Saddam people saying, hey, wait a minute, these guys are crazier than we, we thought, and now they're fighting each other.
[01:16:44.366 --> 01:16:47.189]  Uh, it's, it's, and that's just Iraq.
[01:16:47.209 --> 01:16:49.611]  Then we have Ukraine, where the U.S.
[01:16:50.011 --> 01:16:56.356]  supported the coup that resulted in all these civilian deaths now, the regime in Kiev.
[01:16:56.956 --> 01:16:57.657]  We're good to go.
[01:17:16.618 --> 01:17:30.347]  They are, and one of the topics, because the BRICS Secretary has sent me a copy of their items of discussion in Fortaleza, Brazil, and one of them is international financial institution reform.
[01:17:30.407 --> 01:17:39.193]  So clearly, they don't like what the World Bank is doing, and the IMF, and the European Central Bank, and the Federal Reserve, and they're getting together.
[01:17:39.913 --> 01:17:40.274]  I think?
[01:17:56.770 --> 01:18:04.932]  South American leader is present, including ones that ostensibly have voiced support for us.
