[00:00:00.211 --> 00:00:00.836]  Okay.
[01:04:16.220 --> 01:04:22.843]  What do you think the biggest scandal of the Obama administration, and by extension Holder, who's been the main cover-up artist for him, what does it signify?
[01:04:22.843 --> 01:04:24.644]  Do they know indictments are coming down?
[01:04:24.644 --> 01:04:26.545]  Do they know state grand juries are moving against them?
[01:04:26.545 --> 01:04:27.485]  Yes.
[01:04:27.485 --> 01:04:35.469]  Do they know that Congress is finally getting fed up with their criminal activity, and that Holder's been politically persecuting people, so other people can play hardball?
[01:04:35.469 --> 01:04:37.410]  Streets are two-way?
[01:04:37.410 --> 01:04:40.031]  Streets are two-way?
[01:04:40.031 --> 01:04:45.013]  That's why I don't mess with somebody unless I've got to defend myself, or they're really hurting somebody who's innocent.
[01:04:45.984 --> 01:04:50.965]  Because when you run around persecuting people, it will come back on you.
[01:04:50.965 --> 01:04:52.205]  It will burn you.
[01:04:52.205 --> 01:04:55.246]  There have been attorney generals that have gone to prison.
[01:04:55.246 --> 01:04:59.787]  And Eric Holder needs to go to prison.
[01:04:59.787 --> 01:05:01.307]  Open your eyes.
[01:05:01.307 --> 01:05:04.728]  It's time to give your eyes a powerful nutritional boost.
[01:05:04.728 --> 01:05:11.209]  Sight is the primary input to the brain, arguably making eyesight the most important sense we have.
[01:05:11.209 --> 01:05:14.630]  And just like the other important organs in our bodies, our eyes
[01:05:14.650 --> 01:05:14.950]  I'm good.
[01:05:36.545 --> 01:05:44.290]  Optimize the natural power of your eyes with the latest addition to the super high quality InfoWars Live formulations, Occupower.
[01:05:44.290 --> 01:05:49.813]  Go to InfoWarsLive.com or InfoWarsStore.com to order Occupower.
[01:05:49.813 --> 01:05:50.313]  Or call 1-888-253-3139.
[01:05:50.313 --> 01:05:50.853]  Occupower.
[01:05:50.853 --> 01:05:51.534]  Open your eyes.
[01:05:59.198 --> 01:06:02.841]  The government's Department of Homeland Security is buying up loads of ammo.
[01:06:02.841 --> 01:06:07.124]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:06:07.124 --> 01:06:08.905]  Can you put two and two together?
[01:06:08.905 --> 01:06:16.771]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[01:06:16.771 --> 01:06:17.912]  But for how long?
[01:06:17.912 --> 01:06:24.557]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[01:06:24.557 --> 01:06:27.379]  Infidel Body Armor just won't quit.
[01:06:28.715 --> 01:06:29.795]  DNA Force.
[01:06:29.795 --> 01:06:33.076]  When cells become toxic, they die early and aging sets in.
[01:06:33.076 --> 01:06:34.217]  DNA Force.
[01:06:34.217 --> 01:06:42.380]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:06:42.380 --> 01:06:47.481]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:06:47.481 --> 01:06:48.502]  DNA Force.
[01:06:48.502 --> 01:06:50.502]  We now have the synergistic solution.
[01:06:50.502 --> 01:06:54.864]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[01:06:54.864 --> 01:06:55.424]  DNA Force.
[01:06:58.772 --> 01:07:08.436]  Using unparalleled research in the development of a synergistic formulation based around the key concepts of super oxygenation, the next level in cleansing is here!
[01:07:08.436 --> 01:07:18.361]  With key ingredients backed by real clinical studies, the new Oxy Powder, available through InfoWars Life, was invented during Dr. Group's research on the toxification of our bodies.
[01:07:18.361 --> 01:07:21.282]  Many herbal colon cleansers are harsh on the body,
[01:07:21.442 --> 01:07:21.922]  We're good to go!
[01:07:44.065 --> 01:07:49.387]  Experience the astonishing cleansing power of superoxide and ozonide technology.
[01:07:49.387 --> 01:07:54.870]  Go to InfoWarsLife.com or InfoWarsStore.com to get started with OxyPowder.
[01:07:54.870 --> 01:07:57.211]  Or call 1-888-253-3139.
[01:07:57.211 --> 01:08:08.456]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:08:08.456 --> 01:08:11.437]  It's Alex Jones and the GCN Radio Network.
[01:08:13.226 --> 01:08:19.312]  As I mentioned earlier, we're going to be going to your phone calls directly at the bottom of the hour for those that are holding.
[01:08:19.312 --> 01:08:22.615]  We have a guest on for the next 25 minutes or so.
[01:08:22.615 --> 01:08:31.743]  We've gotten whistleblower contacts yesterday, multiple ones, now that we're digging through the emails, saying that banks were saying brace for something big today.
[01:08:31.743 --> 01:08:32.043]  I didn't...
[01:08:33.004 --> 01:08:49.336]  Go with this yesterday because it might have just been basically some panicking going on in the financial system but we did get some of this chatter some of these noises right before the October collapse of 2008 that they used to
[01:08:54.105 --> 01:09:03.015]  Bring in so many of the draconian banking rules and banker bailouts that the country was bipartisanly looted under.
[01:09:03.015 --> 01:09:15.309]  But I would like you to send your emails or intel or any information you have or any documentation of what you're hearing in your area of the banking sector to whistleblowers at infowars.com or showtips
[01:09:16.590 --> 01:09:21.854]  The stock market is down 247 points on the Dow Jones Industrial Average.
[01:09:21.854 --> 01:09:38.287]  They have the President's Open Market Committee or Plunge Protection Team in there that could prop it up if they want to, but they're saying global fears of war and recession and a lot of other issues are driving that right now.
[01:09:38.287 --> 01:09:40.869]  CNBC says a toxic stew of factors.
[01:09:42.423 --> 01:09:43.965]  Now, months ago I wanted to get this guy on.
[01:09:43.965 --> 01:09:45.226]  We're finally able to do it.
[01:09:45.226 --> 01:09:46.407]  I appreciate him coming on.
[01:09:46.407 --> 01:09:49.510]  Andrew Luman is Executive Director of the TOR Project.
[01:09:50.390 --> 01:09:59.137]  Torproject.org and he's helped with thousands of volunteers to grow a successful company with a global reach.
[01:09:59.137 --> 01:10:04.121]  He's worked on projects with Transition House, Google, National Science Foundation, U.S.
[01:10:04.121 --> 01:10:07.984]  Department of Defense, Reach Beyond Domestic Violence, the White House, and the U.S.
[01:10:07.984 --> 01:10:08.965]  State Department.
[01:10:08.965 --> 01:10:16.731]  He's a strong believer in individual rights, privacy, anonymity, and solving real-world problems, sometimes even with technology.
[01:10:17.673 --> 01:10:21.684]  And I wanted to get him on because we've had
[01:10:27.785 --> 01:10:30.226]  A whole bunch of different experts on.
[01:10:30.226 --> 01:10:34.408]  William Binney was number four at the NSA, a director of a major program.
[01:10:34.408 --> 01:10:43.451]  We've had just countless other whistleblowers on, and a lot of them recommend talking to Andrew Luman and talking about the TOR Project.
[01:10:43.451 --> 01:10:53.915]  So first off, tell us about the TOR Project, why folks that aren't tech savvy should want to know about this, and then does it make you get looked at more to use TOR, or should you just go ahead and use it?
[01:10:53.915 --> 01:10:55.256]  And then there's the argument that
[01:10:56.215 --> 01:11:01.076]  Well, if I have nothing to hide, then I shouldn't hide it.
[01:11:01.076 --> 01:11:04.357]  But that's like saying, why lower your blinds at night?
[01:11:04.357 --> 01:11:09.478]  Having nothing to hide from the sun, it'll wake you up, unless you want to get up at 6 a.m.
[01:11:09.478 --> 01:11:11.339]  Or, you know, what do you have against roosters?
[01:11:11.339 --> 01:11:12.499]  Nothing, but I don't want it to wake me up.
[01:11:12.499 --> 01:11:19.621]  I mean, it kind of becomes this thing of, why not put all the belongings you have on Facebook so robbers can rob you?
[01:11:19.621 --> 01:11:21.261]  If you don't, you have something to hide.
[01:11:21.261 --> 01:11:24.262]  So, what's the bottom line on all this?
[01:11:26.701 --> 01:11:30.265]  Thanks for having me, Alex.
[01:11:30.265 --> 01:11:35.169]  So the bottom line is Tor puts you, the user, in control of your data.
[01:11:35.169 --> 01:11:37.712]  We make you anonymous by default.
[01:11:37.712 --> 01:11:41.216]  We'll encrypt your traffic as you go through the Tor network.
[01:11:41.216 --> 01:11:45.380]  And whenever you show up to any site you want to visit, you're anonymous.
[01:11:45.380 --> 01:11:50.285]  And then it's up to you to control what information you give them and how much you give them.
[01:11:51.192 --> 01:12:04.983]  Now that will at least stop Microsoft, Google, Apple, and Amazon and others, right, from tracking everything you do, because from what I've read, they're just as bad as the NSA.
[01:12:04.983 --> 01:12:11.668]  Collaborating with the NSA, whether through legal threats or just wanting to be with the inside boys, yes.
[01:12:11.668 --> 01:12:13.309]  So, I mean, how secure is TOR?
[01:12:15.215 --> 01:12:17.578]  That's a fine question.
[01:12:17.578 --> 01:12:21.341]  How secure means there's some sort of quantitative measure or something.
[01:12:21.341 --> 01:12:26.225]  We have worked with people who use TOR in life and death situations and they're still alive.
[01:12:26.225 --> 01:12:33.652]  So we believe that TOR is fairly secure, fairly anonymous, and probably one of your best options out there.
[01:12:33.652 --> 01:12:39.358]  Break down how it works for people because I guess you're part of one of the developers of it.
[01:12:39.358 --> 01:12:40.058]  So TOR
[01:12:41.437 --> 01:12:47.003]  Is you download Tor Browser, go to torbrowser.org or you get however you get your software from wherever.
[01:12:47.003 --> 01:12:55.471]  Go to Tor Browser, start it up, and what it does is behind the scenes it connects to a series of three relays around the world.
[01:12:55.471 --> 01:13:04.339]  So we're sitting here, say we're here in Boston, my first relay could be in Japan, my second relay can be in Argentina, my third relay could be in Sweden.
[01:13:05.180 --> 01:13:09.585]  So then I go browse to, you know, whatever, Infowars.com.
[01:13:09.585 --> 01:13:12.788]  As far as Infowars knows, I came from Sweden.
[01:13:12.788 --> 01:13:24.220]  They have no idea that I'm sitting here in Boston and you would have to track my traffic around the world to see who I am and where I exist in the world.
[01:13:24.220 --> 01:13:27.664]  What percentage of people do you think out there are using stuff like Tor?
[01:13:29.612 --> 01:13:32.435]  Unfortunately, a small percentage.
[01:13:32.435 --> 01:13:39.761]  We've had 150 million downloads of the software in the past year since the Snowden revelations over the past, you know, since last summer.
[01:13:39.761 --> 01:13:44.885]  And that's still tiny compared to 3 billion people online.
[01:13:45.405 --> 01:13:47.747]  However, people are beginning to notice it.
[01:13:47.747 --> 01:13:50.829]  People are beginning to realize, you know, what's privacy?
[01:13:50.829 --> 01:13:52.090]  What is the NSA doing?
[01:13:52.090 --> 01:13:54.712]  What is GCHQ doing?
[01:13:54.712 --> 01:14:03.239]  And how can I protect myself at any level, even if it's just from, you know, some creep in a coffee shop sniffing the Wi-Fi?
[01:14:03.239 --> 01:14:08.704]  Well, that's another reason to protect your data, because there's thieves and bad hackers out there, right?
[01:14:09.622 --> 01:14:10.222]  Right.
[01:14:10.222 --> 01:14:15.026]  And in some cases, it may be your internet service provider.
[01:14:15.026 --> 01:14:22.331]  We've gotten messages from all over the world that people have sent us screenshots of ads on Apple.com or Google.com.
[01:14:22.331 --> 01:14:29.836]  And if you look at them, they're these big, huge, ugly banner ads that neither Apple nor Google actually put on their homepages.
[01:14:30.476 --> 01:14:39.480]  And that's because the internet service provider is watching traffic and injecting the ads into their traffic as they're, you know, doing their things online.
[01:14:39.480 --> 01:14:43.442]  So, encrypting your traffic using Tor is one way to stop that.
[01:14:43.442 --> 01:14:52.886]  And the other, you know, simple thing, you travel, you go to a hotel, do you trust everyone at the hotel with all your traffic, all your personal details, your chats, your pictures, everything?
[01:14:52.886 --> 01:14:54.647]  Your passcodes?
[01:14:54.647 --> 01:14:55.307]  Yep, exactly.
[01:14:57.168 --> 01:15:06.178]  And there are plenty of companies out there who would love to get your email address, whether you gave it to them or not, and then sign you up for all sorts of lists, and you go from there.
[01:15:06.178 --> 01:15:15.389]  Well, if government and industry from the beginning had promoted security and a free system, a free state, we wouldn't be having this disaster.
[01:15:15.389 --> 01:15:17.652]  I'm no tech guru like you, but I just see
