[00:00:00.009 --> 00:00:00.695]  Alex Jones Show!
[01:17:48.426 --> 01:17:54.370]  You couldn't even compare this with Ferguson or the Gardner case in New York.
[01:17:55.451 --> 01:17:58.073]  The Gardner case in New York, they had the video.
[01:17:59.534 --> 01:18:00.534]  Ferguson, they did not.
[01:18:02.015 --> 01:18:03.056]  We have the video.
[01:18:04.736 --> 01:18:10.817]  And I can assure you that what's on the video is what we're going to use.
[01:18:11.637 --> 01:18:15.878]  The City of Berkeley will be doing the investigation along with the St.
[01:18:15.918 --> 01:18:17.178]  Louis, in parallel with the St.
[01:18:17.218 --> 01:18:17.858]  Louis County.
[01:18:18.979 --> 01:18:25.680]  And our overall goal is to project the truth to the residents.
[01:18:26.580 --> 01:18:31.461]  We reviewed the video and it appears that
[01:18:33.951 --> 01:18:38.034]  There was a gun pointed at the officer before the officer fired.
[01:18:38.414 --> 01:18:40.636]  But we got to complete our investigation.
[01:18:40.716 --> 01:18:41.936]  Alright, now they've released a video.
[01:18:42.017 --> 01:18:42.837]  I like that mayor.
[01:18:43.578 --> 01:18:44.718]  By the way, what's different here?
[01:18:45.139 --> 01:18:47.140]  There's a video, but also he's black.
[01:18:48.581 --> 01:18:50.822]  And that town's over 75% black.
[01:18:52.123 --> 01:18:52.524]  Berkeley.
[01:18:52.804 --> 01:18:55.105]  You look at the demographics, and you got black leadership.
[01:18:56.786 --> 01:19:00.289]  Right next door you got Ferguson that's got some black folks on the government, but
[01:19:02.070 --> 01:19:03.951]  I think out of 50-something cops, three of them are black?
[01:19:04.452 --> 01:19:06.433]  There's your problem right there.
[01:19:06.633 --> 01:19:12.076]  Communities really should be representative of who is in them, in my humble opinion.
[01:19:13.597 --> 01:19:16.638]  That's why I don't like the UN trying to make our laws and running us.
[01:19:17.619 --> 01:19:19.720]  The globalists don't have to live under what they put on us here.
[01:19:22.142 --> 01:19:29.606]  So you've got somebody hyped up, angry it appears, pulling a gun on a cop, because that's what you're supposed to do now.
[01:19:31.556 --> 01:19:32.416]  According to the media.
[01:19:36.198 --> 01:19:36.698]  Yeah, there it is.
[01:19:36.718 --> 01:19:38.899]  Ferguson has 50 white officers, three black officers.
[01:19:40.700 --> 01:19:46.323]  You know, it's not fair if a black person does something to you to go shoot a random black person.
[01:19:46.903 --> 01:19:50.324]  Or it's not fair if a white person does something wrong to you to go shoot a random white person.
[01:19:51.125 --> 01:19:54.026]  And believe me, folks, the average white person is not scared.
[01:19:57.039 --> 01:19:58.241]  There's guns everywhere.
[01:19:59.043 --> 01:20:02.108]  I'm scared of destabilization and the globalists winning.
[01:20:02.128 --> 01:20:03.872]  I'm going to give the number out and take your calls.
[01:20:03.952 --> 01:20:04.373]  Stay with us.
[01:20:07.199 --> 01:20:11.042]  The CDC just announced flu vaccines may have the wrong strain of flu virus.
[01:20:11.262 --> 01:20:12.423]  You may not be protected.
[01:20:12.663 --> 01:20:17.046]  Whatever your lifestyle, your immune system is critical and Imudine provides your immune support.
[01:20:17.287 --> 01:20:20.069]  Doctor recommended, stimulant free and not found in pharmacies.
[01:20:20.309 --> 01:20:23.771]  Go to Imudine.com to find out more or to place an order.
[01:20:23.992 --> 01:20:24.552]  Or call 866-257-8668.
[01:20:24.592 --> 01:20:25.693]  That's I-M-M-U-D-Y-N-E dot com or 866-257-8668.
[01:20:25.713 --> 01:20:29.235]  Remember, Imudine is key support for your immune system.
[01:20:36.921 --> 01:20:39.503]  Silver has always been nature's very own antibiotic.
[01:20:39.643 --> 01:20:43.647]  And only one system allows you to generate an endless supply of natural silver solutions.
[01:20:43.947 --> 01:20:45.168]  SilverLungs.com.
[01:20:45.348 --> 01:20:47.830]  You'll find no wild claims or pseudoscience.
[01:20:48.030 --> 01:20:50.812]  Just a lifetime of nano-sized pure silver solutions.
[01:20:51.013 --> 01:20:53.134]  The Silver Lungs Generator allows you to make your own.
[01:20:53.374 --> 01:20:55.116]  So stop paying for silver solutions.
[01:20:55.276 --> 01:21:00.620]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[01:21:00.840 --> 01:21:04.523]  See the Silver Lungs Generator and lung delivery system at SilverLungs.com.
[01:21:04.644 --> 01:21:06.145]  That's SilverLungs.com.
[01:21:06.565 --> 01:21:09.146]  Hi folks, Alex Jones here with some important information.
[01:21:09.406 --> 01:21:14.267]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[01:21:14.527 --> 01:21:22.410]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[01:21:22.650 --> 01:21:26.951]  Deciding to take action, a company run by Patriots for Patriots was born.
[01:21:27.171 --> 01:21:30.972]  MyPatriotSupply has never taken a loan or accepted outside funding.
[01:21:31.132 --> 01:21:36.856]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[01:21:37.076 --> 01:21:39.878]  It is rare to find companies who practice what they preach.
[01:21:40.258 --> 01:21:45.482]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[01:21:45.622 --> 01:21:53.747]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[01:21:53.807 --> 01:21:53.987]  That's 866-229-0927.
[01:22:01.532 --> 01:22:08.319]  What good is a Big Berkey water filter?
[01:22:08.939 --> 01:22:12.202]  We get that question a lot here at BigBerkeyWaterFilters.com.
[01:22:12.483 --> 01:22:14.264]  And in a word, the answer is protection.
[01:22:14.645 --> 01:22:16.046]  Protection from water main breaks.
[01:22:16.326 --> 01:22:23.648]  E. coli contamination, environmental chemical spills, pesticide runoff, chlorine taste and smell, and all forms of fluoride.
[01:22:23.928 --> 01:22:29.570]  Plus, Big Berkey water filters are the original gravity water filter system and most trusted on the market for a reason.
[01:22:29.930 --> 01:22:35.892]  Tested by multiple independent NSF EPA certified labs, they are the gold standard in water purification.
[01:22:36.272 --> 01:22:40.734]  At only 1.7 cents a gallon, a single set of filters can last for 5 to 10 years.
[01:22:41.114 --> 01:22:42.574]  That means big savings.
[01:22:42.894 --> 01:22:43.495]  Big Berkey.
[01:22:43.735 --> 01:22:47.056]  The one that's powerful enough to purify stagnant pond water.
[01:22:47.336 --> 01:22:50.297]  Get a Big Berkey today at BigBerkeyWaterFilters.com.
[01:22:50.557 --> 01:22:53.978]  GCN listeners receive 5% off all ceramic filter systems.
[01:22:54.278 --> 01:22:55.939]  Visit our website or call 1-877-99-BERKEY.
[01:22:55.959 --> 01:22:56.439]  That's 877-99-BERKEY.
[01:22:56.459 --> 01:22:57.279]  Big Berkey Water Filters.
[01:22:57.299 --> 01:22:58.180]  For the love of clean water.
[01:23:05.652 --> 01:23:14.196]  What disaster is so powerful it unleashes a chain of mass pandemics, economic meltdowns, and violent food riots all at the same time?
[01:23:14.556 --> 01:23:21.159]  NASA has already set the countdown timer, and right now the 21st century apocalypse is less than 13 months away.
[01:23:21.679 --> 01:23:25.120]  Former CIA Director James Woolsey says two-thirds of U.S.
[01:23:25.160 --> 01:23:26.360]  population could perish.
[01:23:26.800 --> 01:23:29.801]  In a matter of seconds, the world as we know it will cease to exist.
[01:23:30.281 --> 01:23:32.042]  The world's economy will be wiped out.
[01:23:32.522 --> 01:23:33.782]  Mass riots will follow.
[01:23:34.162 --> 01:23:35.882]  Ancient diseases will re-emerge.
[01:23:36.343 --> 01:23:39.863]  How will you shield yourself and your loved ones from this upcoming apocalypse?
[01:23:40.424 --> 01:23:46.085]  Go to darkestdays.info to find out proven methods of protecting yourself, your loved ones,
[01:23:46.385 --> 01:23:50.327]  And even your entire community when this worst case scenario unravels.
[01:23:50.827 --> 01:23:55.329]  That's D-A-R-K-E-S-T-D-A-Y-S dot I-N-F-O.
[01:23:55.709 --> 01:23:57.330]  DarkestDays.info.
[01:23:57.730 --> 01:24:02.172]  Go there before this life-saving information becomes unavailable to the large public.
[01:24:02.632 --> 01:24:04.773]  Go to DarkestDays.info now.
[01:24:31.599 --> 01:24:32.599]  It's Christmas Eve.
[01:24:32.719 --> 01:24:34.460]  Thanks for riding shotgun with us, listeners.
[01:24:37.241 --> 01:24:40.642]  I want to open the phones up now to the balance of the hour.
[01:24:40.682 --> 01:24:50.286]  Then Lionel, popular analyst, constitutional lawyer, New York TV host, is going to join us to give us his take on the destabilization campaign going on.
[01:24:52.582 --> 01:24:55.664]  Trying to stir the people up against the police and the police vice versa.
[01:24:56.044 --> 01:24:59.886]  We'll also cover a host of other issues with him as well and take your phone calls.
[01:24:59.906 --> 01:25:02.588]  But right now, first-time callers yet again.
[01:25:03.399 --> 01:25:04.660]  Your chance to get involved.
[01:25:05.061 --> 01:25:06.482]  Took a lot of calls yesterday.
[01:25:06.502 --> 01:25:12.529]  It's now coming out that it was all a big hoax by Sony Inside Job to sell their movie.
[01:25:12.569 --> 01:25:13.870]  That was pretty easy to predict.
[01:25:14.691 --> 01:25:15.772]  What's your take on that?
[01:25:15.852 --> 01:25:22.519]  What's your take on new riots outside Ferguson over a guy reportedly pulling a gun on the cops and they shoot him?
[01:25:23.567 --> 01:25:27.730]  And the mayor comes out and has seen the video and says that's what it looks like and I've seen the video.
[01:25:27.770 --> 01:25:28.771]  We've played the video here.
[01:25:29.131 --> 01:25:35.256]  TV viewers watching at Infowars.com forward slash show can see the visual element of the transmission.
[01:25:36.737 --> 01:25:37.537]  It's all right there.
[01:25:37.578 --> 01:25:39.939]  I want to get your take on that.
[01:25:39.999 --> 01:25:41.761]  Meanwhile, there's real hacks going on.
[01:25:44.053 --> 01:25:48.254]  South Korean nuclear operator hacked personal data and blueprints leaked.
[01:25:48.734 --> 01:25:50.795]  That's the type of stuff that's really going on.
[01:25:51.575 --> 01:25:56.036]  Also, later I want to go through an interesting article up at Infowars.com.
[01:25:56.676 --> 01:26:01.437]  50 numbers from 2014 that sound fake, but that are actually real.
[01:26:03.058 --> 01:26:04.438]  2014 was quite a bizarre year.
[01:26:05.198 --> 01:26:06.539]  I agree with the article's author.
[01:26:06.579 --> 01:26:08.799]  I'm going to go through some of those points.
[01:26:09.940 --> 01:26:10.960]  We're also going to
[01:26:14.574 --> 01:26:20.919]  Leaked internal CIA document admits drone program counterproductive, but Obama did it anyways.
[01:26:22.580 --> 01:26:28.525]  We'll also look at millions of Christians are in mourning this Christmas and look at the persecution of Christians all over the world.
[01:26:31.107 --> 01:26:36.712]  That is just some of what we're going to be breaking down today on this live broadcast.
[01:26:37.072 --> 01:26:39.034]  The toll-free number to join us is 1-800-259-9231.
[01:26:39.054 --> 01:26:39.214]  800-259-9231.
[01:26:39.234 --> 01:26:41.296]  And we will get you up and on the air.
[01:26:41.316 --> 01:26:41.476]  Again, 800-259-9231.
[01:26:56.971 --> 01:26:59.293]  We've reposted Paul Watson's article that's on drudge.
[01:26:59.853 --> 01:27:00.834]  Marketing scam.
[01:27:01.014 --> 01:27:03.916]  Sony to show the interview on Christmas Day in theaters.
[01:27:04.056 --> 01:27:04.856]  See that video.
[01:27:04.936 --> 01:27:06.077]  InfoWars.com.
[01:27:07.878 --> 01:27:10.320]  A story out of the Von Mies Institute.
[01:27:10.380 --> 01:27:11.521]  The case for Ebenezer.
[01:27:12.722 --> 01:27:13.622]  Berkeley shooting.
[01:27:14.023 --> 01:27:17.925]  Again highlights buried issue of violence within black community.
[01:27:18.386 --> 01:27:21.188]  Paul Watson has a report on that, that half of homicides in the U.S.
[01:27:21.228 --> 01:27:22.068]  are committed by blacks.
[01:27:22.468 --> 01:27:23.129]  Why is that?
[01:27:24.210 --> 01:27:25.571]  Just numbers, folks.
[01:27:26.747 --> 01:27:31.871]  Google works with FBI to bust man who made threat against cops.
[01:27:32.732 --> 01:27:33.272]  Nemo wrote a story.
[01:27:33.292 --> 01:27:34.273]  I don't know what they're supposed to do.
[01:27:34.293 --> 01:27:36.314]  He was on the site saying he was going to hunt and kill cops.
