[00:00:00.450 --> 00:00:03.317]  Coast to Coast, direct from Austin.
[01:07:42.797 --> 01:07:48.021]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[01:07:48.181 --> 01:07:56.288]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[01:07:56.348 --> 01:07:56.528]  That's 866-229-0927.
[01:08:02.873 --> 01:08:05.236]  Do business with someone who shares your values.
[01:08:05.516 --> 01:08:08.259]  BuyPatriotsupply.com slash Alex.
[01:08:12.463 --> 01:08:18.490]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:08:19.110 --> 01:08:22.074]  It's Alex Jones and the GCN Radio Network.
[01:08:27.156 --> 01:08:28.596]  Welcome back to the Alex Jones Show.
[01:08:28.656 --> 01:08:32.417]  I'm David Knight and I'm joined in studio with Anthony Gucciardi.
[01:08:32.877 --> 01:08:40.678]  We're going to talk to Anthony as well as to Dr. Group about what you can do to take control of your individual health.
[01:08:41.419 --> 01:08:54.241]  In other words, to take control of your life because if you don't have health and this medical system that they're creating not only prys into your life as we've been talking about with these news articles that are surfacing today, but of course it also
[01:08:55.041 --> 01:09:04.291]  Can destroy your life, as we've seen with these articles about the VA system, the waiting lists that are going on forever, assuring you that you have health care, even though you really don't.
[01:09:04.431 --> 01:09:09.717]  I mean, what's happening at the VA is really a metaphor for the larger Obamacare system, isn't it?
[01:09:10.077 --> 01:09:10.377]  It is.
[01:09:10.838 --> 01:09:14.941]  I want to get into a few key news pieces that kind of tie into what you were talking about earlier.
[01:09:15.501 --> 01:09:23.148]  You were talking about the experts doing the research historically and seeing that we're at a pinnacle of some type of collapse or catastrophic event.
[01:09:23.628 --> 01:09:28.052]  And you were making parallels to World War II, World War I, even the Civil War.
[01:09:28.712 --> 01:09:31.213]  Now, my theory is that that might happen.
[01:09:31.253 --> 01:09:32.473]  We might actually have World War III.
[01:09:32.513 --> 01:09:35.154]  It's very possible, looking at the geopolitical situation.
[01:09:35.274 --> 01:09:39.816]  But, imagine if the info war is the pinnacle of this trigger.
[01:09:40.216 --> 01:09:40.376]  Right.
[01:09:40.737 --> 01:09:44.158]  And, if we look at some of these news pieces we're about to get to here in a second,
[01:09:44.844 --> 01:09:52.189]  We get to the understanding that things are so bad now that even some of the government officials are pulling back and speaking out.
[01:09:52.789 --> 01:09:56.612]  And what that can do is it can trigger a radical transformation.
[01:09:57.212 --> 01:10:02.136]  It could be good, it could be bad, but overall they will systematically attempt to stop the transformation.
[01:10:02.456 --> 01:10:06.458]  And I believe, and I agree, 2007-2008, that was kind of the beginning.
[01:10:07.059 --> 01:10:12.362]  What if we are at the pinnacle right now of the info war, at the pinnacle of the intellectual
[01:10:13.303 --> 01:10:13.583]  War.
[01:10:14.304 --> 01:10:16.364]  And looking at these stories here... That's true.
[01:10:16.505 --> 01:10:30.151]  Let me, before you go on to those stories, when they looked at this, they pointed out, going all the way back to the 1450s, that it doesn't always result in war, but it always results in a massive transformation, a complete remaking of society.
[01:10:30.451 --> 01:10:30.651]  Right.
[01:10:30.751 --> 01:10:38.835]  And so that, it could be that it's an infowar, but one thing for sure, I believe, is that it is going to be a massive transformation of society, and so the question is,
[01:10:39.835 --> 01:10:40.895]  Who's going to transform it?
[01:10:41.515 --> 01:10:42.796]  Are we going to win the Infowar?
[01:10:42.816 --> 01:10:46.437]  Are we going to transform it into one that is a more open, more free society?
[01:10:46.597 --> 01:10:51.218]  Or are we going to descend into this surveillance state, this police state that they're trying to create?
[01:10:51.418 --> 01:10:52.578]  That is the exact question.
[01:10:53.058 --> 01:11:01.580]  And overall, I think if you look historically with the kings battling each other and everything, it's always been a physical kind of aggressive attack.
[01:11:02.040 --> 01:11:04.081]  Now, the biggest form of change
[01:11:04.541 --> 01:11:14.731]  Just looking at this, I want to talk about how one comic in a Japanese comic that was very popular ended up changing the whole dichotomy of the Fukushima situation in Japan.
[01:11:15.311 --> 01:11:20.697]  It doesn't even make sense to kill people over actually disseminating information anymore.
[01:11:21.057 --> 01:11:23.819]  The new biggest tool is not a siege weapon.
[01:11:24.420 --> 01:11:25.320]  It's not a catapult.
[01:11:25.760 --> 01:11:27.041]  It is online media.
[01:11:27.501 --> 01:11:28.241]  It's the biggest thing.
[01:11:28.321 --> 01:11:33.082]  Why would you even choose to go to war if you can destroy a nation or anything using information?
[01:11:33.342 --> 01:11:34.482]  That is the answer.
[01:11:34.922 --> 01:11:35.582]  And just look at this.
[01:11:35.682 --> 01:11:38.463]  Some city leaders want to stop treating water with fluoride.
[01:11:38.743 --> 01:11:41.383]  That's happened for a while, but this is now in the mainstream.
[01:11:41.683 --> 01:11:48.345]  And this coincides with the fact that a top medical journal labels fluoride a neurotoxin just this week.
[01:11:49.525 --> 01:12:01.456]  It's all happening and this is all in the mainstream media and it has been over and over time and time again, but this is so in your face now that even Russia is coming forward and telling the UN that they need a GMO watchdog.
[01:12:02.057 --> 01:12:07.102]  And Russia's been at the forefront in some of this, really calling the United States out, not even because Russia cares.
[01:12:07.622 --> 01:12:07.962]  I don't know.
[01:12:22.639 --> 01:12:23.980]  I mean, we get exactly the opposite.
[01:12:24.000 --> 01:12:24.961]  When we tell people in America
[01:12:51.258 --> 01:12:54.121]  Look at the studies that show how bad this is for you.
[01:12:54.141 --> 01:12:55.822]  They have health effects of fluoride.
[01:12:55.862 --> 01:12:56.483]  They laugh at it.
[01:12:56.623 --> 01:12:57.263]  Oh, that's not true.
[01:12:57.283 --> 01:12:57.724]  That's not true.
[01:12:57.924 --> 01:13:00.966]  Whereas in Europe, they look at it and they know how bad it is.
[01:13:01.227 --> 01:13:05.650]  They can't believe that our government could get away with putting that in our water.
[01:13:05.910 --> 01:13:12.796]  Let me just tell you a good example of how bad this has gotten with the denial, the overall insanity, and then actually a good story I want to share as well.
[01:13:13.217 --> 01:13:19.142]  But read this where it says that the top priority of this group for Russia, the UN GMO Council,
[01:13:19.762 --> 01:13:23.487]  Is to scrutinize how consuming GMOs would affect human health in the long run.
[01:13:23.988 --> 01:13:31.857]  So they're just saying, hey, we should actually look at how these genetically modified organisms affect our health before we taint the entire world food supply with it.
[01:13:31.897 --> 01:13:34.641]  It's like, oh my goodness, how could you even possibly think that?
[01:13:34.801 --> 01:13:44.629]  No, but we can't wait because see it's all about Monsanto and these corporations making profits and if we take our time and look at the effects of what they're creating then they lose their patent.
[01:13:45.029 --> 01:13:48.532]  So they got to rush it out to us without any testing so they can make the most amount of money.
[01:13:48.572 --> 01:13:53.796]  Well what's also really funny is they know that people aren't buying it anymore so they're going around patenting
[01:13:53.996 --> 01:14:01.958]  All these different seed types, and what's happening is the organic farms are being run out entirely, because they're going after the organic farms for their patenting, because they know what's happening.
[01:14:01.999 --> 01:14:03.819]  But let me share with you a good story.
[01:14:03.879 --> 01:14:19.184]  So I was at a restaurant the other day in Austin, and our server was this woman, and nothing against people with tattoos, but she was covered in tattoos, you know, very short haircut, and looked like somebody that would, your average trendy, that would absolutely hate Alex or anything like that.
[01:14:19.744 --> 01:14:21.725]  And she goes, hey, are you Anthony Cucciardi?
[01:14:21.745 --> 01:14:22.465]  I said, yes, I am.
[01:14:22.485 --> 01:14:26.886]  She goes, I love Alex, you know, but that wasn't the key thing that happens all the time.
[01:14:27.046 --> 01:14:31.527]  What the key thing was, is she explained to me, she goes, yeah, I used to be a huge fan of Obama.
[01:14:31.907 --> 01:14:35.048]  You know, I still used to consider myself an ancient type of Democrat.
[01:14:35.588 --> 01:14:39.910]  But how can you go along with this system when it's so disgustingly corrupted?
[01:14:40.330 --> 01:14:44.571]  How can you even, even for a semblance of a second, think that this is real?
[01:14:45.231 --> 01:14:52.318]  And then the person next to her, who also looked like somebody that was, you know, typically would be a total trendy, was like, you know, I completely agree.
[01:14:52.358 --> 01:15:00.005]  She's like, I'm not saying I'm Republican or Democrat, but she's like, I cannot align myself with anything these days that's in the news, which is predominantly Democrat.
[01:15:00.125 --> 01:15:02.107]  And then the whole, it was like a, it was like a train.
[01:15:02.127 --> 01:15:05.170]  There was like eight people then like conversing and be like, yeah, it totally makes sense.
[01:15:05.991 --> 01:15:07.953]  And this one guy was like, I didn't even know we had a third option.
[01:15:08.453 --> 01:15:10.155]  They were like, no, you should listen to Alex.
[01:15:10.215 --> 01:15:10.956]  It makes all sense.
[01:15:11.056 --> 01:15:11.877]  And they were like, oh wow.
[01:15:12.578 --> 01:15:16.682]  It's like, you don't even know the kind of people that really get this.
[01:15:16.883 --> 01:15:17.764]  Everyone is getting this.
[01:15:17.844 --> 01:15:19.165]  It's a total transformation.
[01:15:19.205 --> 01:15:20.106]  That's what they're afraid of.
[01:15:20.407 --> 01:15:20.787]  Exactly.
[01:15:20.807 --> 01:15:23.070]  There's certain things that are kind of core.
[01:15:23.510 --> 01:15:38.375]  This whole week, for instance, NPR has been doing a PR campaign, I guess that's National Public Relations Radio for the government, has been doing a campaign about Common Core, trying to tell people how wonderful, how advanced it is, how it's not actually a curriculum.
[01:15:38.675 --> 01:15:44.137]  But at the same time, today one of the news articles is how the governor of Oklahoma has said, we're not going to do Common Core anymore.
[01:15:44.557 --> 01:15:46.658]  And you've got people on both the left and the right.
