[00:00:02.174 --> 00:00:03.336]  Coast to coast.
[01:12:37.595 --> 01:12:44.740]  on Ukraine and you think it's great what happened all I want to say is if we had so-called protesters out shooting police
[01:12:46.072 --> 01:12:51.077]  I mean, if the cops start shooting people, for no reason, I think the public should defend themselves.
[01:12:51.357 --> 01:12:58.805]  1776, you shoot us, try and take our guns, civil war's gonna start, but you don't go out and just start shooting the police, and then our media calls them freedom fighters.
[01:12:59.385 --> 01:13:04.170]  Oh, look, the freedom fighters, the riot police weren't doing anything, and they threw Molotov cocktails at them and killed a bunch of them.
[01:13:04.711 --> 01:13:06.933]  Oh, they threw Molotov cocktails at a police vehicle and burned them up.
[01:13:08.234 --> 01:13:10.616]  They're wonderful people, John McCain said six months ago.
[01:13:10.636 --> 01:13:11.617]  It was Al-Qaeda's wonderful.
[01:13:12.097 --> 01:13:12.978]  It just doesn't hold water.
[01:13:13.278 --> 01:13:14.059]  Maybe you disagree with me.
[01:13:14.299 --> 01:13:16.541]  Someone open the phones up.
[01:13:16.561 --> 01:13:21.725]  800-259-9231 for people that disagree.
[01:13:23.346 --> 01:13:24.827]  You go to the head of the line if you disagree.
[01:13:24.927 --> 01:13:25.768]  I mean, I'd like to hear.
[01:13:25.788 --> 01:13:29.511]  I mean, that's a question.
[01:13:29.531 --> 01:13:29.571]  800-259-9231.
[01:13:34.944 --> 01:13:37.746]  And we will start going to some of your phone calls.
[01:13:38.107 --> 01:13:39.468]  John, did you find the international line?
[01:13:44.212 --> 01:13:44.832]  Are you on air right now?
[01:13:46.334 --> 01:13:47.374]  I want you to start coming on air.
[01:13:49.336 --> 01:13:49.957]  When you talk to me.
[01:13:50.957 --> 01:13:51.918]  I'm currently now on air.
[01:13:52.459 --> 01:13:53.299]  John, say hi to everybody.
[01:13:53.760 --> 01:13:54.340]  Hello everyone.
[01:13:54.821 --> 01:13:55.962]  The international number is 651-695-7777.
[01:14:03.728 --> 01:14:05.329]  John Harmon, how long have we been working together?
[01:14:06.049 --> 01:14:09.871]  Oh gosh, I think I started working at Genesis when I was about 19 years old.
[01:14:10.752 --> 01:14:13.293]  So, I pretty much grew up listening to your show.
[01:14:13.393 --> 01:14:14.494]  So yeah, it's been a while.
[01:14:14.954 --> 01:14:15.755]  What, 10-11 years?
[01:14:16.155 --> 01:14:16.275]  Yep.
[01:14:17.455 --> 01:14:19.016]  By the way, guys, he's up in Minnesota right now.
[01:14:19.076 --> 01:14:20.157]  See how you can really hear him?
[01:14:20.197 --> 01:14:21.378]  I want our mics to sound like that.
[01:14:21.398 --> 01:14:22.760]  Am I coming in loud enough?
[01:14:22.780 --> 01:14:23.640]  You sound loud and clear.
[01:14:23.680 --> 01:14:24.141]  I like that.
[01:14:24.301 --> 01:14:24.641]  Perfect.
[01:14:25.222 --> 01:14:25.542]  That's good.
[01:14:25.582 --> 01:14:35.190]  And I want my guys, when they talk to me, unless they're correcting something I've done wrong, no, no, or at least they're telling me somebody's arrived or something, I want the guys to just come on air.
[01:14:35.671 --> 01:14:36.752]  Okay, Senator Drudge Plump.
[01:14:37.552 --> 01:14:38.293]  Senator Drudge Plump.
[01:14:39.568 --> 01:14:41.669]  You don't give out the code words on air.
[01:14:42.129 --> 01:14:42.829]  Oh, sorry.
[01:14:43.149 --> 01:14:43.809]  What are you doing?
[01:14:44.290 --> 01:14:46.250]  TSA poli- uh, Police's St.
[01:14:46.270 --> 01:14:47.291]  Patrick's Day Parade.
[01:14:48.271 --> 01:14:48.371]  Ah!
[01:14:48.991 --> 01:14:49.411]  Hi, Mom.
[01:14:51.052 --> 01:14:51.792]  Alright, there you go.
[01:14:51.872 --> 01:14:53.072]  Well, thank God they're there.
[01:14:53.092 --> 01:14:57.694]  I mean, what will we do without people to fondle us?
[01:14:59.482 --> 01:15:00.523]  TSA polices St.
[01:15:00.543 --> 01:15:01.343]  Patrick's Day Parade.
[01:15:01.503 --> 01:15:05.786]  Mammoth Federal Agency continues unchallenged invasion of non-transportation related events.
[01:15:06.187 --> 01:15:13.272]  Yeah, first it was the buses and the trains, and now it is the highways, the schools, the proms.
[01:15:13.792 --> 01:15:27.222]  John Harmon, you know, you remember 12 years ago then, when I saw the TSA being formed on C-SPAN, I said they're going to be on the highways, they're going to be at checkpoints, they're going to be everywhere as a national police force, because I saw them say that.
[01:15:27.918 --> 01:15:29.679]  And of course now, John Harmon, is it happening?
[01:15:30.299 --> 01:15:30.740]  Absolutely.
[01:15:30.780 --> 01:15:37.403]  I mean, it's one of those things that it wasn't something that you predicted and you looked into your crystal ball.
[01:15:37.503 --> 01:15:38.704]  You could see it happening.
[01:15:38.744 --> 01:15:42.626]  That's just the way the future is going with all the technology and everything.
[01:15:44.087 --> 01:15:47.668]  Checkpoints on when you go to the mall, you're going to get searched everywhere.
[01:15:47.989 --> 01:15:49.269]  Alex is absolutely right.
[01:15:49.309 --> 01:15:50.290]  That's the way things are heading.
[01:15:51.150 --> 01:15:52.331]  Well, they said they were going to do that.
[01:15:53.374 --> 01:15:53.934]  And here it is.
[01:15:53.994 --> 01:15:54.414]  It's happening.
[01:15:54.474 --> 01:15:55.835]  It's getting rolled out slowly.
[01:15:56.195 --> 01:16:05.359]  If they just announced it, hey folks, we're going to start doing this now, people of course would go up in arms and say absolutely not.
[01:16:05.379 --> 01:16:06.039]  This is ridiculous.
[01:16:06.459 --> 01:16:11.981]  It's the slowly turning up the pressure cooker and eventually people just accept it.
[01:16:12.041 --> 01:16:12.922]  It's just another thing.
[01:16:14.082 --> 01:16:17.403]  It's boiling the frog in the hot water analogy.
[01:16:17.543 --> 01:16:18.684]  Why are you being racist right now?
[01:16:19.524 --> 01:16:22.485]  You know, because I am white, and I am sorry.
[01:16:22.505 --> 01:16:23.365]  I love Obama.
[01:16:23.705 --> 01:16:24.225]  I apologize.
[01:16:25.765 --> 01:16:26.285]  That's better.
[01:16:26.406 --> 01:16:30.726]  I mean, if you have an opinion on the flavor of ice cream you want, it's racist.
[01:16:31.487 --> 01:16:33.287]  If you don't like turning your guns in, you're racist.
[01:16:33.667 --> 01:16:36.208]  If you don't pay for the Obamacare ripoff, you're a racist.
[01:16:36.528 --> 01:16:39.468]  You do what you're told, and nobody's going to call you a racist.
[01:16:39.788 --> 01:16:40.488]  Don't give up on me.
[01:16:40.668 --> 01:16:41.109]  I am learning.
[01:16:41.989 --> 01:16:45.449]  Yeah, I mean, used to, governments had to smack you around to make you do what they said.
[01:16:45.750 --> 01:16:47.610]  Now they just threaten you with not being trendy.
[01:16:48.895 --> 01:16:50.136]  Yep, that's the way things are going.
[01:16:51.437 --> 01:16:57.601]  They politically can assassinate your character so that when you have an opinion people can say, oh it's that guy saying that.
[01:16:58.222 --> 01:17:09.750]  Well exactly, but I mean more than that, it's even more of a hoax because the system has almost no power and it's discredited and so many people hate the system that for them to attack you, you actually become popular.
[01:17:09.890 --> 01:17:10.451]  Oh they know that.
[01:17:10.511 --> 01:17:11.291]  And desperate.
[01:17:12.512 --> 01:17:13.032]  Exactly.
[01:17:13.312 --> 01:17:17.974]  But the trendies still think that if the system's attacking you, it means you're discredited.
[01:17:18.294 --> 01:17:19.895]  That's because they're on the winning team.
[01:17:20.315 --> 01:17:29.459]  They're, you know, if even though they're going down, they look bad, they have to keep rooting for that winning team because their whole life is being, they bought into this.
[01:17:29.539 --> 01:17:31.819]  Their whole life is about being in the facade.
[01:17:31.879 --> 01:17:35.741]  It's just like what Stefan Molydew was saying the other day, people that live on the surface.
[01:17:35.801 --> 01:17:36.981]  It's all about that whole thing.
[01:17:37.041 --> 01:17:41.163]  I mean, we all, you know, those yuppies that you talk about, they're all living on the surface.
[01:17:41.203 --> 01:17:43.805]  They're not living in the barbarian beauty area.
[01:17:44.065 --> 01:17:44.525]  Exactly.
[01:17:44.565 --> 01:17:45.626]  They're not really living.
[01:17:46.026 --> 01:17:48.107]  It's all about their BMW and their bank account.
[01:17:48.427 --> 01:17:49.368]  They have to protect that.
[01:17:49.488 --> 01:17:52.690]  Sean, they're not seething with the animating contest at Liberty.
[01:17:52.730 --> 01:17:54.051]  Their minds are not on fire.
[01:17:54.491 --> 01:17:54.911]  Absolutely.
[01:17:55.031 --> 01:17:56.852]  They just don't have that right mindset.
[01:17:57.192 --> 01:17:59.314]  Something eventually will come along and kind of
[01:18:00.474 --> 01:18:05.015]  You know, a cop pulling them over and, you know, kind of abusing their rights, something like that.
[01:18:05.035 --> 01:18:13.518]  Well, I told everybody, because Toyota said it like 15 years ago, and then they announced it, they're going to have cameras in all the cars that watch you to make sure you're not upset, that then live time back to the police.
[01:18:14.438 --> 01:18:18.379]  See, you know, if they said they're secretly watching you, everyone would get upset.
[01:18:18.880 --> 01:18:26.262]  But now it's not secretly watching you, it's, oh, in case there's road rage, and in the article I'm going to get to later, it shows the face of the guy with road rage.
[01:18:27.313 --> 01:18:28.874]  And all he's doing is kind of frowning.
[01:18:29.094 --> 01:18:39.301]  I frown when I'm having my most delicious moments, listening to music, or thinking about something, or thinking about victories against tyranny I've had.
[01:18:39.321 --> 01:18:44.264]  I mean, I literally, my brain just goes, good, good, good, more endorphins for you.
[01:18:44.924 --> 01:18:47.945]  You're a big red-blooded barbarian who loves freedom.
[01:18:48.386 --> 01:18:49.526]  Oh, you love humanity.
[01:18:49.566 --> 01:18:51.187]  My brain says good.
[01:18:52.307 --> 01:18:53.128]  You love beauty.
[01:18:53.148 --> 01:18:54.568]  You love people being successful.
[01:18:54.928 --> 01:18:56.049]  You love being honorable.
[01:18:56.289 --> 01:18:59.691]  Here, more endorphins, more power, more energy.
[01:18:59.751 --> 01:19:00.711]  God loves you.
[01:19:01.271 --> 01:19:06.974]  Oh, you're dreaming of giant, you know, space-based civilizations and humanity and empowering people.
[01:19:07.214 --> 01:19:09.135]  You're dreaming of empowering your children.
[01:19:09.395 --> 01:19:12.136]  You're dreaming of green fields, of Elysium.
[01:19:12.596 --> 01:19:14.037]  Oh my gosh, you're so good.
[01:19:15.165 --> 01:19:18.808]  Meanwhile, all these evil people are totally unhappy because they don't know what it's all about.
[01:19:19.128 --> 01:19:20.589]  Just go back to being a man.
[01:19:20.889 --> 01:19:21.950]  Go back to being a woman.
[01:19:23.311 --> 01:19:24.872]  Women, you're not feeling good about yourself?
[01:19:25.652 --> 01:19:26.473]  Be super feminine.
[01:19:26.493 --> 01:19:27.694]  Put on a polka dot dress.
[01:19:29.795 --> 01:19:32.057]  Go cook some food in the kitchen.
[01:19:34.018 --> 01:19:37.660]  You know, have men, you know, talking to you.
[01:19:38.381 --> 01:19:39.462]  Think you're beautiful again.
[01:19:39.482 --> 01:19:41.043]  I know television tells you you're not beautiful.
[01:19:44.023 --> 01:19:48.126]  All right, ladies and gentlemen.
[01:19:49.087 --> 01:19:50.067]  I'm out of control today.
[01:19:50.087 --> 01:19:51.568]  This is what happens when I get three hours sleep.
[01:19:52.909 --> 01:19:54.410]  I was doing some deep research last night.
[01:19:55.191 --> 01:19:58.713]  Now, don't you love John Wayne?
[01:19:58.733 --> 01:19:59.493]  We got him on screen.
[01:20:00.674 --> 01:20:06.358]  That's like holy water to the loveless, trendy, anti-state vampires.
[01:20:06.738 --> 01:20:07.699]  Is he John Wayne?
[01:20:08.159 --> 01:20:08.980]  Burst into flame.
[01:20:10.287 --> 01:20:14.209]  The ultimate survival, bug-out, lightweight fishing pole is M-Rod.
[01:20:14.429 --> 01:20:22.492]  Made by a family-owned American company and assembled in Idaho, M-Rod fishing gear comes with a lifetime warranty and 90-day money-back guarantee.
[01:20:22.732 --> 01:20:25.833]  M-Rod weighs just 8 ounces and breaks down to 14 inches.
[01:20:26.194 --> 01:20:31.015]  M-Rod's indestructible stainless steel compact design makes it perfect to take anywhere.
[01:20:31.156 --> 01:20:33.456]  Cast your eyes now at M-Rod.com.
[01:20:33.577 --> 01:20:35.998]  That's E-M-M-R-O-D.com.
[01:20:36.278 --> 01:20:36.798]  M-Rod.
[01:20:36.918 --> 01:20:37.938]  Fish to survive.
[01:20:38.158 --> 01:20:39.319]  Survive to fish.
[01:20:39.679 --> 01:20:48.945]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[01:20:48.985 --> 01:20:49.726]  This capitalism?
[01:20:49.786 --> 01:20:55.910]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[01:20:55.950 --> 01:20:59.592]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[01:20:59.652 --> 01:21:00.573]  Call for your copy 800-686-2237.
[01:21:00.593 --> 01:21:01.634]  It's time to understand the system.
[01:21:01.794 --> 01:21:02.254]  Call 800-686-2237.
[01:21:02.294 --> 01:21:02.574]  That's 800-686-2237.
[01:21:09.879 --> 01:21:11.460]  Great news, pure water lovers!
[01:21:11.881 --> 01:21:16.524]  Big Berkey Water Filters dot com has a special discount offer for all GCN listeners.
