[00:00:01.831 --> 00:00:02.992]  Coast to coast.
[01:10:09.683 --> 01:10:22.067]  And there's an article that just went up on Infowars.com by Paul Joseph Watson with a video report titled, Obama Seizes Control of Late Night Television.
[01:10:24.688 --> 01:10:36.957]  And when you go into the article, Watson breaks down the recent replacement of Jay Leno with Obama cheerleader Jimmy Fallon as part of a White House coup d'etat to take control of late-night television.
[01:10:37.437 --> 01:10:49.887]  With more and more young Americans deserting news networks and getting their information and opinions from late-night comedy discussion shows, the establishment is moving into using the entertainment industry as its primary conduit for state propaganda.
[01:10:50.427 --> 01:11:04.255]  Distrust in the institution of television news is hovering at an all-time low, which is why one of the few places left for the White House to elicit a sympathetic response to its agenda and talking points is cozy, make-believe world of late-night television.
[01:11:04.855 --> 01:11:14.260]  While Barack Obama is pursuing a chillingly dictatorial political agenda based around executive tyranny, Jimmy Fallon is helping to
[01:11:16.317 --> 01:11:21.282]  Massage Obama's image as a down-to-earth, fun-loving guy that you can trust.
[01:11:21.682 --> 01:11:31.831]  While Jay Leno savaged Obama in his final weeks as host, one of Fallon's first acts was to afford Michelle Obama the platform on The Tonight Show to push Obamacare talking points.
[01:11:31.931 --> 01:11:35.775]  Fallon even wants gush that President Obama booked himself.
[01:11:37.130 --> 01:11:45.634]  While the media has pondered on the mystery of Leno being replaced, he enjoyed consistently high ratings for 20 years, the reality is strikingly obvious.
[01:11:46.014 --> 01:11:58.661]  As Politico and others have reported, this is part of the changing politics of late-night TV, with the Obama White House now moving to seize control of late-night television, with Fallon acting as little more than a White House spokesman
[01:11:59.551 --> 01:12:00.932]  Whenever the need arises.
[01:12:01.432 --> 01:12:05.915]  You can watch the video above and read the articles below for more background.
[01:12:06.415 --> 01:12:09.857]  That is up on InfoWars.com and PrisonPlanet.com.
[01:12:09.897 --> 01:12:20.083]  So, just because we're winning the war against CNN and MSNBC, you gotta understand folks, you turn on children's cartoons, it's pushing socialism, anti-family, anti-gun, Obamacare.
[01:12:20.464 --> 01:12:22.005]  You turn on NFL, same thing.
[01:12:22.385 --> 01:12:25.367]  You turn on late night shows, it's the same deal.
[01:12:26.215 --> 01:12:29.463]  And if you criticize Obama in any way, you're off the air.
[01:12:31.367 --> 01:12:33.452]  But then they still kick themselves off the air.
[01:12:34.662 --> 01:12:37.224]  By not having a message of freedom.
[01:12:37.584 --> 01:12:49.150]  And as young people get hit with Obamacare doubling and tripling their costs, as they get hit with having their hours cut from 40 to 20 hours, as they get hit with all this, they're not going to want to hear from Trendy Fallon how great Obama is.
[01:12:50.111 --> 01:12:52.112]  The numbers show even young people are deserting him.
[01:12:52.732 --> 01:12:55.134]  That's the group Obama says they hope make Obamacare work.
[01:12:55.334 --> 01:12:57.075]  They hope you're dumb enough to go be part of this.
[01:12:58.982 --> 01:13:02.084]  How can we not have the Republicans repeal this when it's a total win issue?
[01:13:02.344 --> 01:13:03.844]  Because they're part of the same power structure.
[01:13:04.104 --> 01:13:07.486]  And you point out to liberal Democrats that the Republicans helped write this.
[01:13:08.787 --> 01:13:11.228]  It's the Republican and Democratic leadership against the Tea Party.
[01:13:11.688 --> 01:13:14.089]  If you people don't wake up to that, you're fools.
[01:13:14.129 --> 01:13:15.650]  And I'm talking to mainline Democrats.
[01:13:17.151 --> 01:13:19.292]  Is there nothing you people won't buy into?
[01:13:20.066 --> 01:13:20.206]  Why?
[01:13:20.246 --> 01:13:29.132]  Because you feel like you're a winner because somebody like Fallon, Jimmy Fallon, is cool and he gets up there in a tuxedo and makes jokes and Obama comes on and they high-five?
[01:13:30.933 --> 01:13:32.634]  I mean, this is so cynical.
[01:13:32.794 --> 01:13:34.595]  They're preying on you.
[01:13:35.656 --> 01:13:37.657]  And admittedly preying on you.
[01:13:38.868 --> 01:13:45.871]  Well, Piers Morgan blast holes in the Constitution, in the Bill of Rights, in the Declaration of Independence.
[01:13:46.451 --> 01:13:51.573]  They are literally trying to blow holes in your basic liberties, in your basic freedoms.
[01:13:52.113 --> 01:13:53.794]  So I thought I'd give the number out.
[01:13:53.834 --> 01:13:55.275]  What is your take on Piers Morgan?
[01:13:56.035 --> 01:13:57.596]  Do you think it's a big victory for liberty?
[01:13:59.096 --> 01:14:01.437]  Or just another sign that Dinosaur Media is on the way out?
[01:14:01.457 --> 01:14:01.497]  800-259-9231.
[01:14:01.517 --> 01:14:01.557]  800-259-9231.
[01:14:08.669 --> 01:14:11.492]  And we will get you up and on the air.
[01:14:12.113 --> 01:14:13.534]  Are you going to be sad to see him go?
[01:14:14.115 --> 01:14:18.459]  Folks, he was already had almost no viewers for the three years he was there.
[01:14:18.799 --> 01:14:19.680]  And it just got worse and worse.
[01:14:19.920 --> 01:14:21.462]  But it's part of a trend across the board.
[01:14:21.902 --> 01:14:26.827]  Yes, his slimy elitist affect only made it that much worse.
[01:14:27.708 --> 01:14:31.990]  And he admitted, by the way, I can read the quote for folks out there.
[01:14:32.010 --> 01:14:33.431]  It's up on Infowars.com.
[01:14:33.911 --> 01:14:38.973]  He said, look, I'm a British guy debating American cultural issues, including guns, which has been very polarizing.
[01:14:39.293 --> 01:14:43.195]  And there's no doubt that there are many in the audience who are tired of me banging on about it.
[01:14:43.495 --> 01:14:44.395]  But that was your mission.
[01:14:44.715 --> 01:14:45.576]  That was your job.
[01:14:46.696 --> 01:14:47.717]  So what do they do?
[01:14:48.157 --> 01:14:50.018]  They follow their mission to overthrow our republic.
[01:14:50.754 --> 01:14:54.415]  But it still discredits them because they're unpopular, so they lose the hearts and minds.
[01:14:54.475 --> 01:14:55.955]  So, what are they going to do?
[01:14:55.975 --> 01:14:58.715]  They're going to send the Pentagon in to take over the local blogs and media.
[01:14:58.735 --> 01:15:01.636]  They're going to try to buy off the alternative media that is the new media.
[01:15:02.296 --> 01:15:10.678]  They're going to try to cognitively infiltrate, as Cass Sunstein said at the White House, and cause infighting between different groups of libertarians, real liberals, conservatives, constitutionalists.
[01:15:10.998 --> 01:15:17.079]  That's why, if you are pro-liberty and anti-NSA spying and anti-aggressive war and
[01:15:17.779 --> 01:15:19.020]  Anti-victim disarmament.
[01:15:19.320 --> 01:15:23.203]  If we can just agree on those libertarian ideas, I don't have to agree with you on every issue.
[01:15:23.243 --> 01:15:27.205]  We've got to come together and say, hey, we want our Bill of Rights, we want our Constitution.
[01:15:29.107 --> 01:15:30.367]  We've got to get to that point.
[01:15:30.908 --> 01:15:32.289]  We've got to be able to do that.
[01:15:32.969 --> 01:15:41.115]  We've got to be able to come together and admit that the Republican and Democratic leadership at the top are working together.
[01:15:41.929 --> 01:15:50.675]  To systematically get rid of checks and balances for offshore corporate interests that have seized much of the nation at the highest levels and are literally extracting us, as Dylan Rattigan said.
[01:15:52.196 --> 01:15:59.460]  Dylan Rattigan's been pretty much a Democrat, folks, but I could watch his show and most of what he said was true, because he's a common sense guy that doesn't want to destroy the country.
[01:16:00.281 --> 01:16:03.663]  Just like Ron Paul's a Republican, but he's a common sense guy that doesn't want to destroy the country.
[01:16:03.823 --> 01:16:04.844]  They're just good people.
[01:16:07.085 --> 01:16:08.166]  Now, Bill Maher
[01:16:09.454 --> 01:16:10.274]  Rachel Maddow.
[01:16:10.955 --> 01:16:15.316]  People like that are predators, folks, who know what they're doing and are doing a party line.
[01:16:15.616 --> 01:16:16.697]  Let's go to this farewell.
[01:16:16.717 --> 01:16:18.537]  We're not going to talk about Piers Morgan after this.
[01:16:19.258 --> 01:16:21.318]  I haven't talked about him a lot in the last year since I was on the show.
[01:16:22.059 --> 01:16:25.120]  But the Financial Times of London and others say that
[01:16:26.488 --> 01:16:29.089]  A record of controversy pierced Morgan's career at CNN.
[01:16:29.669 --> 01:16:32.970]  And it begins with, he's been axed because he had terrible ratings.
[01:16:33.010 --> 01:16:49.193]  And it goes on, in the second paragraph, it's hard to imagine just what Mr. Morgan thought would happen when he invited Alex Jones, noted conspiracy theorist, gun advocate, and anti-government radio host on a show to talk about the right to keep and bear arms in the July 2012 mass shooting in a movie theater in Aurora, Colorado.
[01:16:50.273 --> 01:16:51.914]  And just to stir up further passion.
[01:16:52.830 --> 01:16:55.412]  Mr. Jones was behind a petition to deport Mr. Morgan.
[01:16:55.853 --> 01:17:06.142]  Mr. Morgan barely managed to get a word in with Mr. Jones, got going, bouncing from mainstream media controversy to rape in India, to Stalin Mao in 1776, commencing again.
[01:17:07.363 --> 01:17:13.649]  If there were not enough, Mr. Morgan followed that with a panel debate on whether it was good to shoot Mr. Jones.
[01:17:14.950 --> 01:17:17.912]  And then they go on in over 200 articles to cite
[01:17:19.042 --> 01:17:21.548]  The beginning of the end of Morgan when he let me on that show.
[01:17:22.069 --> 01:17:23.752]  Let's go ahead and go to Accomplice.
[01:17:23.792 --> 01:17:29.104]  Anybody that wants to make me unarmed and helpless, people that want to literally create the proven...
[01:17:30.239 --> 01:17:35.322]  Places where more innocents are killed called gun-free zones, we're gonna beat you.
[01:17:35.342 --> 01:17:38.344]  We're gonna vote you out of office or suck on my machine gun.
[01:17:38.624 --> 01:17:45.868]  That's why you're going to fail and the establishment knows no matter how much propaganda, the Republic will rise again when you attempt to take our guns.
[01:17:45.888 --> 01:17:50.891]  I think we need to ban gun control laws that keep people from being able to protect themselves.
[01:17:51.232 --> 01:17:52.753]  Anybody that wants to disarm me,
[01:17:53.553 --> 01:17:54.734]  ...can drop dead.
[01:17:55.514 --> 01:17:59.516]  The problem is not going to go away if we ban this or that gun.
[01:17:59.636 --> 01:18:00.396]  We've tried that.
[01:18:00.596 --> 01:18:01.457]  That doesn't work.
[01:18:01.797 --> 01:18:02.957]  Doesn't even work in England.
[01:18:02.997 --> 01:18:04.618]  You've had mass murders there.
[01:18:04.738 --> 01:18:06.539]  All over Europe there have been mass murders.
[01:18:06.819 --> 01:18:15.523]  The solution is for people to be able to defend themselves at the point of the crime and not wait for 20 minutes for the police to come after everybody's dead.
[01:18:15.543 --> 01:18:18.344]  What you just said, Mr. Pratt, was an absolute lie.
[01:18:18.604 --> 01:18:19.885]  I was in the Philippines.
[01:18:20.965 --> 01:18:34.150]  Physically, the day Ferdinand Marcos declared martial law and made himself a dictator, and the first thing that dictator did, he gave the people of the Philippines two weeks to turn in all their guns or it was the death penalty.
[01:18:34.510 --> 01:18:36.251]  Now why would a dictator do that?
[01:18:36.671 --> 01:18:41.953]  Why would he make his number one priority when he took over as dictator to disarm the public?
[01:18:42.213 --> 01:18:45.014]  My family and the Texas Revolution against Santa Ana.
[01:18:45.354 --> 01:18:48.235]  My family was at the core on both sides starting that.
[01:18:48.815 --> 01:18:51.616]  Because Santa Ana came to take the guns at Gonzales, Texas.
[01:18:51.876 --> 01:18:55.017]  Pierce, don't try what your ancestors did before.
[01:18:55.237 --> 01:18:56.437]  Why don't you come to America?
[01:18:56.617 --> 01:18:57.697]  I'll take you out shooting.
[01:18:57.857 --> 01:19:00.298]  You can become an American and join the Republic.
[01:19:01.581 --> 01:19:02.021]  You finished?
[01:19:02.802 --> 01:19:07.224]  America is not the Wild West that you are depicting.
[01:19:07.484 --> 01:19:19.009]  We only have the problem in our cities, and unhappily, in our schools, where people like you have been able to get laws put on the books that keep people from being able to defend themselves.
[01:19:19.370 --> 01:19:26.413]  I honestly don't understand why you would rather have people be victims of a crime than be able to defend themselves.
[01:19:26.533 --> 01:19:27.594]  It's incomprehensible.
[01:19:27.854 --> 01:19:29.755]  You're an unbelievably stupid man, aren't you?
