[00:00:00.029 --> 00:00:01.252]  Direct from Austin.
[01:02:58.933 --> 01:03:00.434]  I'm going to come back in the next segment.
[01:03:00.474 --> 01:03:03.634]  Think of anything else you want to cover, because I know you'll think of things you didn't get to.
[01:03:03.694 --> 01:03:04.475]  So much has happened.
[01:03:04.755 --> 01:03:05.915]  We haven't talked to you in two days.
[01:03:06.415 --> 01:03:08.635]  After I finish in this segment, a little bit of the next with Adon.
[01:03:09.035 --> 01:03:10.836]  Adon, you're getting a lot of articles out.
[01:03:11.216 --> 01:03:12.456]  Your story's up on Drudge.
[01:03:12.536 --> 01:03:25.079]  It makes a lot of sense that if you're going to have, you know, signs out about jellyfish or riptides, why not tell people that it's been recorded 1,400 percent higher radiation by San Francisco than it's supposed to be.
[01:03:26.099 --> 01:03:33.345]  Um, but shifting gears into, uh, what we've seen in the last week of you guys being out there, what's your bottom line?
[01:03:35.547 --> 01:03:40.471]  I guess the bottom line really is Alex, that, uh, there is a concern out here.
[01:03:40.591 --> 01:03:53.421]  There should be at least that something is going on, you know, maybe not so much up the coast from surfers beach, but further downwards, we found at least a hundred CPM.
[01:03:53.959 --> 01:03:57.882]  A hundred miles away from Surfers Beach, like further down the coast.
[01:03:58.382 --> 01:04:06.627]  So definitely there is a concern if radiation levels should typically hover around 30 CPM, I think.
[01:04:07.924 --> 01:04:11.287]  Scientists should be and then news media should be covering this.
[01:04:11.627 --> 01:04:30.521]  I don't understand why they're not well I know you're following these reports quickly and doing a great job And I understand we want to be careful about this, but as your editor I guess here on air The article says mystery fuels concerns that radiation has already made its way across the Pacific Ocean You know the issue is is that?
[01:04:32.000 --> 01:04:38.986]  It fuels concern that increased radiation after three years of Fukushima buildup is killing the sea life.
[01:04:39.627 --> 01:04:43.410]  I think the concern is that radiation is killing them and causing the mass die-offs.
[01:04:43.430 --> 01:04:47.074]  We know radiation has made its way across and the new wave is hitting.
[01:04:47.854 --> 01:04:59.124]  I mean, I'm proud of the fact that our reporters don't sensationalize this, but I want to talk about that with you when we come back, and also get your take on the fact that the mainstream media still isn't covering this.
[01:04:59.604 --> 01:05:02.727]  What was it like when the police said you couldn't be outside a nuclear power plant?
[01:05:03.067 --> 01:05:04.549]  All this and more with Adan Salazar.
[01:05:06.795 --> 01:05:07.635]  The facts are in.
[01:05:07.835 --> 01:05:08.956]  The studies are legion.
[01:05:09.236 --> 01:05:16.599]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[01:05:16.739 --> 01:05:20.201]  So why are the social engineers adding it to the water?
[01:05:20.581 --> 01:05:20.981]  Simple.
[01:05:21.141 --> 01:05:25.503]  Dumb down the host population that the parasitic technocracy is feeding on.
[01:05:25.863 --> 01:05:31.328]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[01:05:31.569 --> 01:05:36.934]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation.
[01:05:37.114 --> 01:05:47.584]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[01:05:47.904 --> 01:05:52.147]  Let's take a stand against the globalists by blocking their poisons with Fluoride Shield.
[01:05:52.467 --> 01:05:54.329]  I use Fluoride Shield every day.
[01:05:54.649 --> 01:05:59.933]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[01:06:00.193 --> 01:06:04.436]  Let's start cleansing our bodies now and support the Info War at the same time.
[01:06:04.596 --> 01:06:06.458]  That's InfoWarsLife.com.
[01:06:06.758 --> 01:06:11.101]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[01:06:11.441 --> 01:06:19.803]  Why do we have the highest cancer rates on the planet, the highest rates of diabetes, autism, and every other major disease?
[01:06:20.123 --> 01:06:21.784]  It all comes down to one thing.
[01:06:22.064 --> 01:06:23.384]  We are what we eat.
[01:06:23.704 --> 01:06:28.005]  Our food is devoid of nutrition and processed with poisons and additives.
[01:06:28.365 --> 01:06:32.286]  Our water is filled with toxic poisons and big pharma runoff.
[01:06:32.586 --> 01:06:34.888]  All of this has been engineered by design.
[01:06:35.148 --> 01:06:41.073]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[01:06:41.374 --> 01:06:44.096]  To learn more, visit Infowarshealth.com.
[01:06:44.336 --> 01:06:51.262]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[01:06:51.402 --> 01:06:57.167]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[01:06:57.447 --> 01:07:03.374]  When you visit Infowarshealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[01:07:03.615 --> 01:07:06.178]  And get free shipping when you sign up for AutoShip.
[01:07:06.658 --> 01:07:08.300]  Introducing ProWine.
[01:07:08.560 --> 01:07:12.065]  All of your filtration in one system, portable, on the go.
[01:07:12.205 --> 01:07:16.590]  No more do you have two or three filters to just reduce sodium fluoride.
[01:07:16.750 --> 01:07:22.712]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilic acid.
[01:07:22.832 --> 01:07:33.816]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[01:07:33.836 --> 01:07:40.119]  It is the only one that does it and out of the gates we have it discounted at 10% off with promo code water.
[01:07:40.319 --> 01:07:45.781]  This is the only system that in one unit helps reduce or remove pesticides.
[01:07:46.061 --> 01:07:57.310]  Herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:07:57.630 --> 01:08:02.934]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[01:08:11.721 --> 01:08:12.361]  Big Brother.
[01:08:13.022 --> 01:08:14.063]  Mainstream media.
[01:08:14.783 --> 01:08:15.884]  Government cover-ups.
[01:08:16.544 --> 01:08:17.345]  You want answers?
[01:08:18.126 --> 01:08:19.026]  Well, so does he.
[01:08:19.046 --> 01:08:23.309]  He's Alex Jones on the GCN Radio Network.
[01:08:23.870 --> 01:08:27.933]  And now, live from Austin, Texas, Alex Jones.
[01:08:29.965 --> 01:08:39.507]  Well, scientists are reporting massive die-off of sardines, part of the 98% die-off in the northern Pacific Ocean being reported by major universities.
[01:08:40.527 --> 01:08:46.908]  Don Salazar has just posted an article up on InfoWars.com and PrisonPlanet.com detailing that.
[01:08:46.948 --> 01:08:55.310]  Jakari Jackson and the crew, who I want to talk to as soon as some of the other crew get back with Jakari, they are out there in San Diego.
[01:08:56.585 --> 01:08:57.186]  Uh, right now.
[01:08:57.607 --> 01:09:04.177]  Despite dangerously high radiation levels, no caution signs at Surfers Beach, where they found 1,400% higher radiation levels.
[01:09:07.114 --> 01:09:08.575]  Now that's up by San Francisco.
[01:09:08.595 --> 01:09:16.799]  They're now down in Southern California picking up between 50 micro-RIMs and 90 micro-RIMs.
[01:09:17.300 --> 01:09:19.501]  It's a big deal when it's 90 micro-RIMs.
[01:09:20.241 --> 01:09:22.842]  That means there's some heavily radioactive stuff out there.
[01:09:23.563 --> 01:09:26.845]  And they're picking up, the universities are, man-made isotopes.
[01:09:27.881 --> 01:09:30.582]  That is isotopes from man-made reactions they're picking up.
[01:09:31.342 --> 01:09:35.383]  Regular background radiation being up, I guess from earthquakes, what a lot of scientists think.
[01:09:36.444 --> 01:09:38.064]  But we are here to draw attention to this.
[01:09:38.104 --> 01:09:42.465]  They finally had two or three newspapers cover the fact that we're forcing coverage of this.
[01:09:42.946 --> 01:09:43.746]  And that's why we're there.
[01:09:44.086 --> 01:09:49.848]  But Adon, you've now been up and down the West Coast, up to Portland, back down to Southern California.
[01:09:51.468 --> 01:09:58.012]  What are the most important points up there as an Infowars reporter and writer that you'd like to relay to folks?
[01:09:58.072 --> 01:10:06.136]  What is it like having the police come and say on public property, on a sidewalk, you can't film a nuclear reactor, you know, that's behind fences?
[01:10:07.217 --> 01:10:11.079]  I mean, this is what you see in a third world, third world dictatorship.
[01:10:11.860 --> 01:10:16.602]  And what are some of the other highlights of your reporting that you think you'd like to tell folks?
[01:10:19.124 --> 01:10:19.324]  Well,
[01:10:20.461 --> 01:10:28.604]  I wasn't really there when Jakari got confronted by the police, but as soon as they got into the car and told me about that, I asked if we were living in North Korea.
[01:10:28.624 --> 01:10:33.066]  It was definitely a violation of the First Amendment.
[01:10:33.106 --> 01:10:38.168]  If I would have been there, I would have definitely kept the camera rolling since we were on a public sidewalk.
[01:10:39.909 --> 01:10:46.072]  Some important points I wanted to impart to the viewers is that there's not so much
[01:10:47.119 --> 01:10:52.563]  Radiation going up from Surfers Beach, but it's still double the amount that should be allowed.
[01:10:53.524 --> 01:10:57.307]  However, further south from Surfers Beach, it is going up.
[01:10:58.008 --> 01:11:02.031]  Almost, we found like 112 CPM, which CPM is the counts per minute.
[01:11:02.071 --> 01:11:10.498]  The Geiger counter kind of picks up ionizing radiation, which in my article from yesterday, I pointed out that the EPA says causes cancer.
[01:11:12.580 --> 01:11:15.922]  So, we're not concerned with this radiation that's causing cancer.
[01:11:16.042 --> 01:11:16.503]  I don't get it.
[01:11:17.789 --> 01:11:20.290]  That's why I wrote the article about no radiation.
[01:11:20.350 --> 01:11:20.970]  Sure, sure.
[01:11:21.891 --> 01:11:25.652]  Well, that's why you're there is that I want to know for my family.
[01:11:26.312 --> 01:11:27.833]  I want to discover what's going on.
[01:11:28.033 --> 01:11:35.195]  I want to understand this and it's part of a larger culture again of, hey, are you concerned about increased radiation at the Golden Gate Bridge?
[01:11:35.515 --> 01:11:36.796]  No, I like Justin Bieber.
[01:11:37.516 --> 01:11:40.157]  And they don't understand Justin Bieber, a guy that literally
[01:11:41.229 --> 01:11:42.772]  Looks like he's got a diaper on.
[01:11:43.112 --> 01:11:44.494]  Just a nobody idiot.
[01:11:45.095 --> 01:11:46.477]  They have force-fed people.
[01:11:47.339 --> 01:11:49.502]  When I'm out in California, it's like you're in a bubble.
[01:11:50.223 --> 01:11:53.989]  All the media culture, all the dumbing down is like intensified four or five times.
[01:11:54.410 --> 01:11:54.891]  And people...
[01:11:55.999 --> 01:12:05.982]  really care about celebrities to a point of mental illness, and then meanwhile, you know, they'll sign a petition to arrest all gun owners and put them in FEMA camps.
[01:12:06.782 --> 01:12:10.063]  They'll sign a petition to make Obama a dictator.
[01:12:10.723 --> 01:12:13.203]  And then, yeah, we're going to make him dictator and arrest the Tea Party.
[01:12:13.443 --> 01:12:13.883]  I hear you.
[01:12:13.903 --> 01:12:14.144]  Good.
[01:12:14.184 --> 01:12:14.764]  Let's arrest them.
[01:12:15.244 --> 01:12:19.645]  I mean, what do you call... There's a lot of good Californians, but they're a minority.
[01:12:19.925 --> 01:12:21.165]  What would you call these people?
[01:12:21.185 --> 01:12:22.285]  They're beyond trendies.
[01:12:22.806 --> 01:12:23.986]  I mean, what are these creatures?
[01:12:26.833 --> 01:12:27.213]  I don't know.
[01:12:27.253 --> 01:12:30.334]  I was thinking we could film a zombie movie here if we wanted to, actually.
[01:12:31.935 --> 01:12:33.515]  Now, Don, I've been asking some of the questions.
[01:12:33.795 --> 01:12:36.096]  What are key points you want to report to folks?
[01:12:39.397 --> 01:12:43.939]  Well, basically, you should be aware that there's radiation spewing.
[01:12:44.719 --> 01:12:45.759]  You're surrounded by it.
