[00:00:00.089 --> 00:00:01.190]  We're good.
[01:11:07.211 --> 01:11:13.757]  And I will tell you that down the road I'm going to go ahead and start an online TV network.
[01:11:15.158 --> 01:11:16.919]  Might as well just go ahead and let that out now too.
[01:11:19.448 --> 01:11:21.048]  Because I welcome everybody else to try it.
[01:11:21.068 --> 01:11:21.869]  I hope you succeed.
[01:11:21.889 --> 01:11:25.710]  But I gotta get bigger offices and that's a big gear up.
[01:11:26.550 --> 01:11:29.291]  Going into a massive recession, it's quite a gamble.
[01:11:32.191 --> 01:11:35.132]  But that's what we're doing here, ladies and gentlemen.
[01:11:38.233 --> 01:11:39.253]  We're upping our game.
[01:11:39.373 --> 01:11:42.154]  You know, I started about a year ago, a Sunday radio show.
[01:11:43.174 --> 01:11:46.455]  Sacrificed my Sunday afternoons and I get ready for about two hours before.
[01:11:47.478 --> 01:11:50.821]  And then of course I drive in and do that, so all total it's about a six hour commitment.
[01:11:51.721 --> 01:11:55.124]  And I'm committing to five hours more a week doing this show.
[01:11:55.144 --> 01:12:02.570]  Now, for the first few weeks I'm going to do it two or three days a week, but always we'll have something special.
[01:12:02.610 --> 01:12:13.378]  Like this week I'm going to go four days live, but on Thursday we've got three video edits of special interviews, some exclusive video as well from our JFK film,
[01:12:14.648 --> 01:12:18.951]  Members of PrisonPlanet.tv are going to get that first over the stream.
[01:12:20.373 --> 01:12:26.397]  And so days when I'm not here live, you're going to have audio radio show with video TV program.
[01:12:28.959 --> 01:12:32.562]  And so we're going to have that for you as well.
[01:12:34.403 --> 01:12:38.406]  Now you're going to be able in the fourth hour today, and by the way, Alan Watts going to be with us today.
[01:12:38.426 --> 01:12:41.629]  We're going four hours today and four hours tomorrow.
[01:12:42.794 --> 01:12:44.636]  Alan Watts going to be with us on our maiden voyage.
[01:12:44.696 --> 01:12:45.436]  Honored to have him.
[01:12:45.456 --> 01:12:47.959]  Expert on the New World Order.
[01:12:48.059 --> 01:12:49.400]  Really excellent information.
[01:12:50.841 --> 01:12:56.326]  He'll be joining us, getting into more of their systems of control or their predictive programming.
[01:12:56.847 --> 01:12:58.308]  Want to give him a lot of time today.
[01:12:58.328 --> 01:12:59.869]  He'll be with us about an hour and 50 minutes.
[01:13:00.570 --> 01:13:09.738]  Most of the third hour and then all of the fourth hour.
[01:13:12.370 --> 01:13:16.452]  It is $0.15 a day to see the video.
[01:13:16.672 --> 01:13:21.295]  $0.15 a day, $5.95 a month, the cost of two and a half cups or less of Starbucks coffee.
[01:13:21.835 --> 01:13:28.458]  Get a yearly membership and get three months free at PrisonPlanet.tv or you can hear all the audio for free of course at InfoWars.com.
[01:13:28.498 --> 01:13:32.140]  Now, the big question is this, is this show going to be on Genesis?
[01:13:34.161 --> 01:13:35.402]  And the answer is yes.
[01:13:41.539 --> 01:13:42.800]  I'm not going to do that right away.
[01:13:43.901 --> 01:13:48.023]  There's going to be no commercials at first, and there'll probably be less commercials in this fourth hour.
[01:13:48.624 --> 01:13:50.004]  It's tailored for television.
[01:13:50.024 --> 01:13:50.565]  It's really what it is.
[01:13:50.585 --> 01:13:51.465]  I'm doing an hour of TV.
[01:13:51.946 --> 01:13:54.667]  And the feed is going to be on the radio, and I do want Genesis to carry it.
[01:13:54.687 --> 01:13:55.448]  They want to carry it.
[01:13:56.789 --> 01:14:04.113]  But I'm doing this at first on my own, and I also don't want to push around other people.
[01:14:04.373 --> 01:14:05.914]  Right now, today, I could be on Genesis.
[01:14:05.934 --> 01:14:07.375]  But I'm saying hold off on that.
[01:14:07.395 --> 01:14:09.857]  I'm just going to do this on my own for a while.
[01:14:10.404 --> 01:14:13.446]  And then very soon you will hear it on Genesis and the Star Guide and the rest of it.
[01:14:13.826 --> 01:14:15.747]  They have to get me another Star Guide feed and things like that.
[01:14:16.687 --> 01:14:23.071]  I was basically offered it and I'm just saying, no, get another feed for reasons that are obvious.
[01:14:24.832 --> 01:14:26.893]  So that is the big announcement.
[01:14:27.453 --> 01:14:28.253]  And it is a big deal.
[01:14:28.754 --> 01:14:37.138]  I mean, I've got a document cam so I can show you books, documents, news articles, camera on me, a camera on my guest for having more in-studio guests.
[01:14:38.272 --> 01:14:42.355]  Um, audio feeds, video edits, special reports.
[01:14:42.816 --> 01:14:49.181]  You're going to get things exclusively on this show before it's even uploaded to be downloaded by members.
[01:14:49.341 --> 01:14:51.482]  Members are going to get it immediately live streaming.
[01:14:51.903 --> 01:14:53.564]  We're going to give you all sorts of sneak peeks.
[01:14:53.684 --> 01:14:54.805]  It's just so exciting.
[01:14:55.225 --> 01:15:01.330]  And then I do plan in the next six months or so, and I've got to really bust my hind end.
[01:15:01.350 --> 01:15:06.294]  I'm going to do that while I'm making two films, while I'm doing radio interviews, while I'm taking care of a family and three children.
[01:15:07.627 --> 01:15:16.034]  To start, and I've got to recruit the talent and do a morning news live show, an afternoon and an evening, and then refeed those throughout the day.
[01:15:16.774 --> 01:15:23.139]  And Ted's always been a sweetheart and always been there for me, so if he wants to be in association with that or run those feeds over his network, he's welcome to as well.
[01:15:25.821 --> 01:15:27.302]  So, we're up in our game.
[01:15:28.523 --> 01:15:30.545]  We're up in our game to the next level against the New World Order.
[01:15:30.865 --> 01:15:31.906]  Nobody's getting any younger.
[01:15:33.087 --> 01:15:36.970]  The fight has to be upped, and we're going to do it.
[01:15:38.698 --> 01:15:41.160]  I keep putting out the ideas for other people to carry the ball.
[01:15:41.200 --> 01:15:42.582]  I've told people what will be successful.
[01:15:43.102 --> 01:15:45.044]  Others haven't done it, so I'm stepping up to the plate.
[01:15:45.344 --> 01:15:46.305]  I'm going to the next level.
[01:15:46.626 --> 01:15:47.907]  With your help, ladies and gentlemen.
[01:15:49.909 --> 01:15:56.635]  And that's why you need to support our sponsors, buy the books and videos I sell, buy my films at InfoWars.com, because that's how we're going to bankroll this.
[01:15:59.578 --> 01:16:00.519]  That's how we're going to do this.
[01:16:02.353 --> 01:16:06.575]  And so, by your PrisonPlanet.tv membership, that funds what we're doing.
[01:16:06.855 --> 01:16:11.276]  And if you haven't gotten a PrisonPlanet.tv membership, the four-year anniversary is today.
[01:16:11.877 --> 01:16:14.158]  Four years of PrisonPlanet.tv.
[01:16:14.458 --> 01:16:26.902]  Back on April 7th, 2004, we started PrisonPlanet.tv and then it was just one server, and at night it would get bogged down and stuff, but you stuck with us.
[01:16:27.243 --> 01:16:30.924]  Then we expanded to four servers, and now it's two content distribution networks.
[01:16:31.883 --> 01:16:37.447]  I mean, you can download it in four times T1 speed on one system, even faster on the other.
[01:16:39.189 --> 01:16:42.091]  We've got it in five different speeds, depending on your connection.
[01:16:42.611 --> 01:16:46.514]  We're just upping the game, upping the game, upping the game, making it better and better.
[01:16:46.534 --> 01:16:47.375]  We're going to add more and more.
[01:16:47.395 --> 01:16:50.777]  We're going to upload some of the old films that aren't in super high quality up there for you.
[01:16:50.817 --> 01:16:58.924]  We've got to hire the people to have the time to do that, because I've got three people working on PrisonPlanet.tv basically full-time right now, and we've got so much content we can't even get it out to you.
[01:16:59.164 --> 01:17:00.725]  Well, we're going to up our game here for you.
[01:17:02.557 --> 01:17:03.617]  This office is not big enough.
[01:17:03.637 --> 01:17:04.478]  I've got to get a bigger one.
[01:17:05.698 --> 01:17:12.020]  So, uh, we're struggling here just to, you know, basically we're cramming a size 12 foot into a size 10 shoe.
[01:17:14.060 --> 01:17:17.301]  So, uh, I just want to commend the whole team and everything else everybody's doing here.
[01:17:18.782 --> 01:17:21.743]  For those that just joined us, I'll be doing a fourth hour today.
[01:17:22.523 --> 01:17:25.144]  Alan Waddle will be with me in the third hour and then in the fourth hour as well.
[01:17:25.924 --> 01:17:29.365]  We're going to play a five minute video intro at the start of the fourth hour.
[01:17:30.618 --> 01:17:36.702]  And then, again, later this week we're going to have some exclusive video never before seen from the upcoming JFK film I'm working on.
[01:17:37.523 --> 01:17:42.206]  Later in the week we'll also have some clips from the new 9-11 film that I'm working on.
[01:17:43.627 --> 01:17:44.708]  And it's just going to be constant.
[01:17:45.568 --> 01:17:47.369]  What members of PrisonPlanet.tv get.
[01:17:47.389 --> 01:17:49.231]  Of course, anybody can go and hear the audio.
[01:17:49.471 --> 01:17:57.096]  We welcome everybody to go listen for free to a 32-bit stream and we're going to be upping that as well in the near future for everybody with the audio.
[01:17:58.815 --> 01:18:03.679]  But again, ladies and gentlemen, that is the big announcement, and it is a big announcement.
[01:18:03.719 --> 01:18:13.087]  I have, for ten years, since 1998, been doing three hours, eleven to two, head-to-head with Rush Limbaugh.
[01:18:16.370 --> 01:18:17.931]  And now I'm expanding it to four hours.
[01:18:19.488 --> 01:18:21.169]  So you'll be able to hear me up until 3 p.m.
[01:18:21.589 --> 01:18:23.110]  Central Standard Time.
[01:18:23.390 --> 01:18:29.493]  And that fourth hour is always going to be more produced, more special, even better guest in that fourth hour.
[01:18:29.513 --> 01:18:31.314]  I'm going to make that a shining jewel.
[01:18:31.994 --> 01:18:36.797]  Some days we'll just go to nothing but calls during that hour, but a lot of days it's going to be really special.
[01:18:37.037 --> 01:18:38.457]  And the calls are always special as well.
[01:18:40.699 --> 01:18:44.721]  Now we're going to break and come back and play the 20-minute interview with Charlton Heston.
[01:18:44.741 --> 01:18:45.841]  Then I'm going to get into the economy.
[01:18:46.321 --> 01:18:47.382]  Then Alan Watt joins us.
[01:18:48.689 --> 01:18:51.211]  Finishing up with the kids' dress-up day draws criticism.
[01:18:51.531 --> 01:18:54.053]  Boys told to dress as girls, girls told to dress as boys.
[01:18:55.094 --> 01:18:55.674]  This is nothing.
[01:18:55.714 --> 01:18:59.917]  They teach them about things I can't mention in elementary school.
[01:18:59.957 --> 01:19:04.580]  Things I can't say on the radio are taught to these children, ruining their innocence.
[01:19:05.681 --> 01:19:10.224]  And why did the eugenicists a hundred years ago say they wanted to promote all this?
[01:19:10.244 --> 01:19:13.807]  It's not because it's cutting-edge or cool.
[01:19:15.834 --> 01:19:16.734]  And I don't hate any of these people.
[01:19:16.754 --> 01:19:17.695]  I'm not bringing this up to hate you.
[01:19:17.735 --> 01:19:19.135]  I'm saying why this is scientifically done.
[01:19:19.455 --> 01:19:20.576]  So that you don't breed.
[01:19:20.616 --> 01:19:21.776]  So that you don't have children.
[01:19:22.817 --> 01:19:24.237]  So that the family is broken up.
[01:19:24.517 --> 01:19:26.318]  So you have no one to defend you or protect you.
[01:19:26.738 --> 01:19:29.999]  The tribe has always been the defense mechanism against tyranny.
[01:19:30.259 --> 01:19:30.780]  The family.
[01:19:32.280 --> 01:19:35.001]  And that ties in with... Look at this Washington Post headline.
[01:19:35.261 --> 01:19:36.922]  Three kids use show-offs.
[01:19:37.542 --> 01:19:40.543]  And it's about, oh, having more than two kids is evil.
[01:19:40.983 --> 01:19:42.044]  More than one kid's evil.
[01:19:42.084 --> 01:19:43.184]  See, it's not just Ted Turner now.
[01:19:43.244 --> 01:19:45.005]  It's everywhere this is being promoted.
[01:19:45.842 --> 01:19:47.105]  The attack is full scale.
[01:19:47.125 --> 01:19:49.851]  We'll be right back.
[01:19:50.873 --> 01:19:52.276]  It is a big idea.
[01:19:52.296 --> 01:19:56.104]  A new world order in the near future.
[01:19:56.934 --> 01:19:59.336]  Earth is dominated by a powerful world government.
[01:20:00.016 --> 01:20:02.158]  It's known as the Bilderberg Group.
[01:20:02.838 --> 01:20:04.919]  Could their objective be world domination?
[01:20:05.620 --> 01:20:08.061]  For thousands of years, their dark order grew.
[01:20:08.802 --> 01:20:16.127]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:20:19.158 --> 01:20:24.121]  For the first time in history, the elite's plan for world government is blown wide open.
[01:20:24.602 --> 01:20:28.064]  You will learn the secret that drives the entire New World Order agenda.
[01:20:28.464 --> 01:20:30.946]  The old bird is making great progress toward a world government.
