[00:00:00.668 --> 00:00:03.931]  1998.
[01:15:13.267 --> 01:15:20.432]  Uh, some friends took me to a, uh, a party and, uh, uh, Vietnamese, uh, she'll attached herself to me.
[01:15:21.275 --> 01:15:48.330]  uh... that evening and drew from me what i really was feeling and seeing out there and next morning i was uh... summoned into uh... into the crediting officers uh... office commander madison uh... told me that he thought that uh... they were worried about me and i could lose my life out there i was wasn't attending their briefings and so i got i should probably go on home i'd probably uh... probably got hurt my back anyway and
[01:15:49.153 --> 01:15:59.681]  And I told him I gathered, they were uncomfortable with my presence, but I wanted to go into a place called Tainan before I left.
[01:15:59.781 --> 01:16:02.303]  And he said, what do you want to go to Tainan for?
[01:16:02.383 --> 01:16:05.365]  He said, the Kong control that area.
[01:16:06.126 --> 01:16:11.810]  I said, I want to go there because there's a leprosarium and I want to see how those lepers are treated.
[01:16:11.830 --> 01:16:17.414]  Because I think you learn a lot about a people by the way they treat the most degraded and despised and shunned.
[01:16:18.295 --> 01:16:22.856]  Uh, in their social units, and I want to see how they treat those leopards.
[01:16:23.456 --> 01:16:25.856]  And he thought I was, uh, looked at me like I was a nutter.
[01:16:26.657 --> 01:16:28.597]  And I said, I need a chopper to go in there.
[01:16:28.617 --> 01:16:29.837]  Would you give me a chopper?
[01:16:29.877 --> 01:16:31.478]  He said, no, we won't give you a chopper.
[01:16:31.498 --> 01:16:35.278]  We can't afford to give you a chopper, but we'll give you a jeep with a driver.
[01:16:35.578 --> 01:16:37.499]  And I said, I'll get back to you on that.
[01:16:38.259 --> 01:16:39.579]  And I talked to some friends.
[01:16:39.619 --> 01:16:41.359]  They said, look, you really better get out of here.
[01:16:41.579 --> 01:16:44.400]  I mean, uh, jeeps with drivers don't work.
[01:16:45.282 --> 01:16:48.725]  And the last guy they gave a Jeep with a driver was found by the side of the road.
[01:16:49.585 --> 01:16:51.286]  You've got a pretty clear message.
[01:16:51.867 --> 01:16:55.770]  You better leave here, because they're going to find a way to catch you one way or the other.
[01:16:56.370 --> 01:17:00.873]  I left anyway, went back, and then wrote some things.
[01:17:00.913 --> 01:17:10.720]  But the article that was probably the most damning was called Children of Vietnam, and was published in Ramparts in January of 1967.
[01:17:12.302 --> 01:17:14.103]  My goodness, Alex, how long ago that is.
[01:17:14.696 --> 01:17:17.158]  Martin King was a subscriber.
[01:17:17.719 --> 01:17:18.299]  He saw it.
[01:17:19.520 --> 01:17:28.187]  He almost threw up at the Atlanta airport on his way to the Caribbean when he thumbed through it and he saw the photographs that I published.
[01:17:28.928 --> 01:17:32.551]  And when he got back, he asked to meet with me.
[01:17:32.611 --> 01:17:37.074]  And that, of course, started a relationship the last year of his life.
[01:17:37.154 --> 01:17:41.298]  I had been in the South in civil rights work at various times in the 60s and
[01:17:42.256 --> 01:17:42.396]  Yes.
[01:17:58.331 --> 01:17:58.971]  Nauseous.
[01:17:59.032 --> 01:18:02.594]  He visibly cried when he saw the horror of that war.
[01:18:28.871 --> 01:18:31.112]  Oh yeah, there's no question about it.
[01:18:31.132 --> 01:18:35.533]  I committed the last year of his life to working with him.
[01:18:35.953 --> 01:18:49.717]  He asked me to head the National Conference for New Politics, which was an umbrella organization to go over all of the peace and poverty groups and potentially mobilize for a third-party ticket of himself and Ben Spock.
[01:18:49.757 --> 01:18:51.357]  And that's why they killed him?
[01:18:51.397 --> 01:18:55.538]  A large convention in Chicago with over 5,000 delegates from all over the country.
[01:18:55.942 --> 01:18:56.802]  All over the country.
[01:18:57.063 --> 01:18:58.123]  But it was subverted.
[01:18:58.143 --> 01:18:59.844]  It was infiltrated and subverted.
[01:18:59.864 --> 01:19:02.425]  And I introduced him.
[01:19:02.445 --> 01:19:05.346]  I was Executive Director of NCMP.
[01:19:05.726 --> 01:19:06.927]  I introduced him.
[01:19:07.807 --> 01:19:18.452]  And when he was speaking, I was passed a note that said, you better get him out of here as soon as he finishes speaking or we're going to take him hostage and embarrass him before the world.
[01:19:18.832 --> 01:19:20.713]  And that came from a black caucus.
[01:19:21.608 --> 01:19:40.691]  Uh, and one of the first Black Caucus, supposedly Black Caucus groups that was formed, but what we didn't realize at the time was that Black Caucus was largely being led by Blackstone Rangers and others who were on the pay of the federal government and who were there strictly for the purpose of
[01:19:41.301 --> 01:19:45.947]  Yeah, they want to radicalize things to then discredit.
[01:19:46.107 --> 01:19:52.576]  You know, we're going to skip this break with William Pepper because I want to have plenty of time to talk to him.
[01:19:52.956 --> 01:19:53.397]  Here we go.
[01:19:58.956 --> 01:20:00.197]  Yes, William, I skipped that break.
[01:20:00.237 --> 01:20:05.679]  In the next four minutes, let's finish up kind of your awakening, then his murder, and then you're in a big lawsuit right now.
[01:20:05.699 --> 01:20:07.259]  We can get into that or talk about Bobby.
[01:20:07.560 --> 01:20:09.961]  Whatever you want for the rest of the hour, please continue.
[01:20:10.481 --> 01:20:16.223]  Well, they killed Martin, of course, on April 4, 1968.
[01:20:18.044 --> 01:20:28.148]  He delivered his speech against the war on April 4, 1967, called me very late that night, delivered it at Riverside, called me very late that night and said, now you've got to have to stay with me on this.
[01:20:28.490 --> 01:20:30.871]  It's going to get tough because they're all going to reject me.
[01:20:31.831 --> 01:20:41.054]  And by that he meant all of his so-called former friends from the civil rights movement, because they were afraid they were going to lose their federal funding.
[01:20:41.734 --> 01:20:42.554]  And he was right.
[01:20:42.594 --> 01:20:43.895]  They all walked away from him.
[01:20:44.315 --> 01:20:46.155]  The New York Times called him a traitor.
[01:20:46.175 --> 01:20:48.916]  They accused him effectively of treason.
[01:20:50.757 --> 01:20:52.457]  But he was undaunted.
[01:20:52.998 --> 01:20:54.258]  He lost all that support.
[01:20:54.558 --> 01:20:57.619]  He almost ended up losing the support of his own congregation.
[01:20:58.069 --> 01:21:06.893]  Who adored him, and he said to me at one point in February, he said, you've got to come down here and speak to my people.
[01:21:07.553 --> 01:21:08.893]  And I said, what do you mean?
[01:21:08.913 --> 01:21:16.396]  He said, you've got to come down here on a Sunday and take the pulpit, and you've got to speak to my people, and you've got to tell them why I have to oppose this war.
[01:21:16.456 --> 01:21:18.437]  And I said, Martin, I thought he'd gone around the bend.
[01:21:18.857 --> 01:21:22.459]  You want a white kid from the North to come down and talk to your people?
[01:21:22.479 --> 01:21:23.399]  These are your people.
[01:21:23.959 --> 01:21:26.861]  And he waved his finger, but he said, no, you've been there.
[01:21:27.161 --> 01:21:27.781]  You've seen it.
[01:21:28.499 --> 01:21:30.460]  You tell them, they'll believe you.
[01:21:30.680 --> 01:21:33.722]  You've got to explain to them why I have to do what I'm doing.
[01:21:34.542 --> 01:21:47.829]  And he was adamant about it, so I went down, I took the pulpit at Ebenezer Baptist Church, and I want to call it preaching, but I spoke to those folks, and I think at the end of it they had a better picture of why
[01:21:48.607 --> 01:21:52.049]  Their beloved pastor had to come out against this war.
[01:21:52.129 --> 01:22:07.638]  And this is an example of the grip of brainwashing the American people were, when even black folks whose preacher was Martin Luther King, who'd seen churches bombed and people shot and dogs put on children, still buying in to the lie.
[01:22:08.078 --> 01:22:11.280]  And then people say, you know, ask people to be leaders and stand up against evil.
[01:22:11.540 --> 01:22:14.742]  But then when it really gets tough, people get deserted.
[01:22:15.542 --> 01:22:16.282]  It's amazing.
[01:22:16.463 --> 01:22:17.443]  It's just amazing.
[01:22:17.923 --> 01:22:18.664]  Please continue.
[01:22:19.284 --> 01:22:22.325]  It's kind of like the rejection of the Prophet in his own time.
[01:22:22.706 --> 01:22:43.296]  And that was going on, but we continued throughout 1967, and of course the 100 cities burned between 1967 and 1968, so there was enormous paranoia, anti-war activity, and enormous economic deprivation in the inner cities, causing great disruption, turbulence, and so the
[01:22:44.643 --> 01:22:47.605]  The military in particular was very, very ill at ease.
[01:22:49.266 --> 01:23:01.794]  They started to develop a plan in 1967 to eliminate King because he was giving credibility to the anti-war movement like no one else had.
[01:23:02.275 --> 01:23:12.261]  He was bringing in white liberals from the North and he was potentially threatening all of the bottom lines of the major corporations that
[01:23:12.662 --> 01:23:15.544]  We're making fortunes on that war, as they do on all wars.
[01:23:16.145 --> 01:23:22.050]  And so he really became increasingly intolerable, and that led to his death.
[01:23:22.110 --> 01:23:30.817]  And when they killed him, Spock and I, Ben Spock and I, went down to the memorial and then to the funeral in Atlanta.
[01:23:30.997 --> 01:23:37.522]  And Bobby asked me to come up and talk to him about the presidential campaign, because he had declared that he was going to run.
[01:23:38.024 --> 01:23:38.764]  And I just didn't.
[01:23:39.005 --> 01:23:42.586]  I've had enough of politics in this country at this point.
[01:23:42.626 --> 01:23:43.267]  I'm sick of it.
[01:23:43.327 --> 01:23:49.389]  I'm going to go away for a while and do something else.
[01:23:49.810 --> 01:23:51.911]  So I didn't go to see Bob Kennedy.
[01:23:51.951 --> 01:23:53.812]  That's what Jesse Ventura just did.
[01:23:53.892 --> 01:23:57.173]  He said the country's gone and gave up, but you came back.
[01:23:57.253 --> 01:23:58.534]  I hope he comes back.
[01:23:58.654 --> 01:24:00.535]  We're going to join some stations right now, Mr. Pepper.
[01:24:00.575 --> 01:24:00.855]  Here we go.
[01:24:04.568 --> 01:24:05.488]  Talking to William Pepper.
[01:24:05.528 --> 01:24:06.248]  He's seen it all.
[01:24:06.288 --> 01:24:07.569]  Been a lawyer for the Kennedys.
[01:24:07.589 --> 01:24:09.829]  They're in their campaigns for Bobby.
[01:24:11.069 --> 01:24:12.830]  Worked very close with Martin Luther King.
[01:24:15.710 --> 01:24:17.731]  He's doing so much, there's no way to cover it all.
[01:24:18.331 --> 01:24:21.311]  He's involved in lawsuits, exposing the MLK assassination.
[01:24:21.391 --> 01:24:27.013]  He, for years, most of the evidence we have of MLK being killed in the open and shut case, he went and proved.
[01:24:27.313 --> 01:24:30.813]  Let's try to condense that down and talk about your lawsuit that's taking place right now.
[01:24:31.514 --> 01:24:32.294]  Well, we had
[01:24:34.161 --> 01:24:46.526]  Of course, in terms of the King case, when we became aware, in 1978, Abernathy asked me to go up to the prison and interrogate James.
[01:24:46.626 --> 01:24:47.666]  Actually, it was 1977.
[01:24:49.207 --> 01:24:54.569]  I thought he lost it, because we'd all been convinced that James was guilty.
[01:24:55.289 --> 01:24:58.750]  And he had no reason to doubt that at the time.
[01:24:58.950 --> 01:25:00.691]  Again, it's our naiveté, right?
[01:25:01.198 --> 01:25:09.860]  So, I told Ralph, I don't know anything about the case, and it took me several months to read everything, and understand what went on.
[01:25:09.900 --> 01:25:15.822]  Then we went up to Sea Ray, and in the Brushy Mountain Penitentiary, and I interviewed him for five hours.
