[00:00:00.049 --> 00:00:01.910]  Welcome, my friends.
[01:01:29.867 --> 01:01:37.729]  Hundreds of officers from 50 agencies violated their Fourth Amendment saying it was anti-terror.
[01:01:37.729 --> 01:01:39.430]  Setting the precedent.
[01:01:39.430 --> 01:01:42.891]  Now remember, this is like what I said earlier.
[01:01:42.891 --> 01:01:46.632]  If you wanted a bottle of Jack Daniels or Jim Beam,
[01:01:47.729 --> 01:01:50.450]  Or Grey Goose Vodka?
[01:01:50.450 --> 01:02:05.974]  Would you go to a liquor store, or would you have someone take you up on a plane, put a blindfold on you, fly in a random direction 1,000 miles, and then have you jump out and parachute to the ground to look for Grey Goose Vodka?
[01:02:05.974 --> 01:02:14.837]  No, you would, if you were looking for a Walmart, would you go to a Walmart, or would you have someone put you in a plane and randomly throw you out somewhere?
[01:02:17.157 --> 01:02:18.718]  But it's even more rare than that.
[01:02:18.718 --> 01:02:33.247]  It would be like looking for a 57 Chevy with a candy, fire engine red, glossy original paint job with creamy white fenders and red leather seats.
[01:02:33.247 --> 01:02:39.431]  Would you be taken in a bus, randomly driven to the middle of nowhere, and then dumped out?
[01:02:39.431 --> 01:02:40.472]  Is that how you'd find the 57 Chevy?
[01:02:41.624 --> 01:02:47.348]  This is if you believe terrorism's real and not totally manufactured in this country.
[01:02:47.348 --> 01:02:50.891]  There is some real terrorism internationally, but generally that's even provocateur.
[01:02:50.891 --> 01:02:51.652]  It's very rare.
[01:02:51.652 --> 01:02:54.974]  It's like finding a leprechaun or a unicorn.
[01:02:54.974 --> 01:02:56.315]  I don't really believe those exist.
[01:02:56.315 --> 01:02:57.256]  That's the whole point.
[01:02:57.256 --> 01:02:58.437]  It's mythical.
[01:02:58.437 --> 01:03:03.781]  This is a new myth, a new mythos, a new religion given to you by the behavioral psychologist.
[01:03:03.781 --> 01:03:07.403]  So they have hundreds and hundreds of police randomly searching everyone.
[01:03:07.403 --> 01:03:09.285]  It's actually thousands of police from 50 agencies.
[01:03:10.624 --> 01:03:17.050]  Running around randomly in major cities and small towns, searching people randomly.
[01:03:17.050 --> 01:03:17.991]  Just like they do in New York.
[01:03:17.991 --> 01:03:20.393]  They just randomly tell you to line up, they search you now.
[01:03:20.393 --> 01:03:21.595]  They had 500,000 stops in 2006.
[01:03:21.595 --> 01:03:23.236]  Those numbers came out in 2007.
[01:03:23.236 --> 01:03:24.597]  We'll assume that the 2007 numbers in 2008.
[01:03:24.597 --> 01:03:24.838]  500 plus was 521,000.
[01:03:33.297 --> 01:03:34.297]  That came out a few months ago.
[01:03:34.297 --> 01:03:39.500]  521,000 stops in 2006, up from 300-something thousand the year before.
[01:03:39.500 --> 01:03:40.440]  Random ones!
[01:03:40.440 --> 01:03:45.162]  Just, you'll be there in New York and they'll just block a street off and search everyone randomly.
[01:03:45.162 --> 01:03:50.605]  Now going nationwide under Homeland Security control.
[01:03:50.605 --> 01:03:54.766]  Law enforcement agencies join together for full anti-terrorism initiative.
[01:03:54.766 --> 01:03:57.328]  Shelby County Sheriff's deputies arrested.
[01:03:57.328 --> 01:03:59.328]  See, this is an article telling you how great it is.
[01:03:59.328 --> 01:04:00.249]  The Knoxville paper
[01:04:01.926 --> 01:04:09.022]  Said that it was ridiculous and that they could have gone... They actually said they could have gone to one street where heroin is known to be sold and busted people.
[01:04:09.542 --> 01:04:13.364]  There was actually an article against this when you Google it, but this one's pro.
[01:04:13.364 --> 01:04:19.007]  Shelby County Sheriff's deputies arrested 71 people, including 31 fugitives, during a 24-hour street sweep.
[01:04:19.007 --> 01:04:25.190]  A street sweep, like they had in Germany's, that ended about half an hour after sunrise Sunday.
[01:04:25.190 --> 01:04:31.853]  The Sheriff's Office and 50 federal, state, and local law enforcement agencies pulled over cars, climbed on boats,
[01:04:32.677 --> 01:04:38.379]  And served fugitive warrants as part of an anti-terrorism initiative called Operation Sudden Impact.
[01:04:38.379 --> 01:04:44.222]  Anti-terror, checkpoints, fugitive, and then it goes on.
[01:04:44.222 --> 01:04:46.162]  They were scanning license plates, everything.
[01:04:46.162 --> 01:04:49.924]  It was a martial law drill, and local police admitted.
[01:04:51.474 --> 01:04:54.316]  Terror Storm, a history of government-sponsored terror.
[01:04:54.316 --> 01:04:55.877]  Loose Change Final Cut.
[01:04:55.877 --> 01:04:58.039]  Endgame, blueprint for global enslavement.
[01:04:58.039 --> 01:04:59.940]  The true story of the Bilderberg Group.
[01:04:59.940 --> 01:05:01.441]  The late great USA.
[01:05:01.441 --> 01:05:03.202]  America, freedom to fascism.
[01:05:03.202 --> 01:05:10.227]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[01:05:10.227 --> 01:05:14.310]  When you visit prisonplanet.com, you can connect to our amazing online store.
[01:05:14.310 --> 01:05:17.692]  Whether you're looking for survival and wellness products like Berkey water filters,
[01:05:18.072 --> 01:05:20.834]  Or you would like a book on the history of the Federal Reserve.
[01:05:20.834 --> 01:05:23.917]  We've got the most well-researched and documented titles.
[01:05:23.917 --> 01:05:26.278]  All available at PrisonPlanet.com.
[01:05:26.278 --> 01:05:31.983]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[01:05:31.983 --> 01:05:36.926]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[01:05:37.987 --> 01:05:48.575]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[01:05:48.575 --> 01:05:50.897]  Join the info war today!
[01:05:50.897 --> 01:05:51.997]  Storable food!
[01:05:51.997 --> 01:05:53.018]  Storable food!
[01:05:53.018 --> 01:05:57.221]  HempUSA.org has an inexpensive, nutritionally dense, high frequency food.
[01:05:57.221 --> 01:06:00.984]  Hemp, known around the world, will boost your immune system and increase energy levels.
[01:06:01.164 --> 01:06:03.887]  Detoxifies the body and reduces junk food cravings.
[01:06:03.887 --> 01:06:05.329]  Burns fat and builds muscle.
[01:06:05.329 --> 01:06:08.412]  And is easy to digest, non-allergenic, and gluten-free.
[01:06:08.412 --> 01:06:12.537]  Can be made into smoothies, breads, muffins, pancakes, cookies, you name it!
[01:06:12.537 --> 01:06:15.360]  The entire planet should make this a staple food in their diet.
[01:06:15.360 --> 01:06:17.182]  The seeds will scrape the colon wall.
[01:06:17.182 --> 01:06:19.144]  The powder will feed the body vital minerals.
[01:06:19.324 --> 01:06:19.644]  I think so.
[01:06:43.135 --> 01:06:46.457]  908-691-2608 at HempUSA.org.
[01:06:46.457 --> 01:06:50.859]  And remember, let your food be your medicine, and your medicine be your food.
[01:06:50.859 --> 01:07:01.284]  USCivilFlags.org is here to help Americans remember, as well as our leaders, that every man and woman is sovereign, and that we're all endowed by our Creator with life, liberty, and the pursuit of happiness.
[01:07:01.284 --> 01:07:10.028]  The Sovereign Civil Flag is available at USCivilFlags.org, and is a symbol of our desire to return America to the dreams that our forefathers envisioned.
[01:07:10.308 --> 01:07:15.851]  Show your support for a return to traditional moral values by flying one of these great flags today!
[01:07:15.851 --> 01:07:19.933]  Standard flags are 3 by 5 feet with miniature flags also available.
[01:07:19.933 --> 01:07:36.381]  USCivilFlags.org also carries a large inventory of Ron Paul related gear including DVDs, buttons and so on patches and a large variety of educational books and numerous historical documents including the US Constitution, the Declaration of Independence and the Articles of Confederation.
[01:07:36.701 --> 01:07:41.522]  So visit us online today to pick up your piece of history at uscivilflags.org.
[01:07:41.522 --> 01:07:43.463]  That's uscivilflags.org.
[01:07:43.463 --> 01:07:44.403]  Or call us at 646-498-5309.
[01:07:44.403 --> 01:07:44.663]  That's 646-498-5309.
[01:08:14.589 --> 01:08:16.311]  Section 802 of H.R.
[01:08:16.311 --> 01:08:27.661]  3162, the USA Patriot Act, that Congress passed while four of its six office buildings were shut down under anthrax government biological weapon attack that I predicted here on air.
[01:08:28.726 --> 01:08:32.027]  The most weaponized form ever known from Fort Detrick, Maryland.
[01:08:32.027 --> 01:08:34.648]  And now in the mainstream news reports, they believe the U.S.
[01:08:34.648 --> 01:08:37.369]  government, a branch of it, launched the attack.
[01:08:37.369 --> 01:08:47.913]  Enemies of the Bush administration were, of course, the ones that were mailed the anthrax.
[01:08:47.913 --> 01:08:55.156]  Now, all of that is going on, and it says in Section 802 that all misdemeanors are acts of terrorism.
[01:08:56.741 --> 01:09:00.364]  And so that there's no Bill of Rights or due process for anyone.
[01:09:00.364 --> 01:09:08.350]  And then you've got headlines out of AP within a year of it being passed saying local prosecutors use Patriot Act thousands of times.
[01:09:08.350 --> 01:09:10.331]  And that would be per state.
[01:09:10.331 --> 01:09:12.713]  And they just announced everything is now terrorism.
[01:09:12.713 --> 01:09:17.056]  See, first they get you trained as terrorism, then they say everything is terrorism.
[01:09:17.056 --> 01:09:25.142]  And... I mean, how ridiculous is it that, oh, we're gonna have random sweeps in random cities looking for terrorists.
[01:09:26.167 --> 01:09:27.808]  And what do the manuals say?
[01:09:27.808 --> 01:09:29.349]  People that make frequent references to the U.S.
[01:09:29.349 --> 01:09:30.050]  Constitution.
[01:09:30.050 --> 01:09:32.452]  Those that talk about Jesus Christ.
[01:09:32.452 --> 01:09:34.914]  Those that have firearms.
[01:09:34.914 --> 01:09:41.539]  Law enforcement agencies joined together for anti-terrorism initiative in Memphis, Tennessee and surrounding areas.
[01:09:41.539 --> 01:09:44.061]  Shelby County Sheriff's deputies arrested 71 people during 31
[01:09:45.350 --> 01:09:46.410]  Fugitives?
[01:09:46.410 --> 01:09:49.851]  That's because they went to fugitives where it was for warrants.
[01:09:49.851 --> 01:09:53.112]  When you go look at most of his traffic offenses, they knew where they were.
[01:09:53.112 --> 01:09:56.053]  They just did it to make it part of the terrorism.
[01:09:56.053 --> 01:09:58.613]  They arrested 31 terrorists!
[01:09:58.613 --> 01:10:00.334]  So that's the psychology.
[01:10:00.334 --> 01:10:09.996]  Shelby County Sheriff's Deputies arrested 71 people including 31 fugitives during a 24-hour street sweep that ended about half an hour after sunrise Sunday.
[01:10:10.942 --> 01:10:24.780]  The sheriff's office and 50 federal, state, and local law enforcement agencies under federal control pulled over cars, climbed on boats in the river, served fugitive warrants as part of an anti-terrorism initiative called Operation Sudden Impact.
[01:10:24.780 --> 01:10:29.826]  We have local newscasts where it shows them running checkpoints on the streets and just randomly arresting people.
[01:10:31.098 --> 01:10:32.278]  And it has a photo.
[01:10:32.278 --> 01:10:36.459]  Special Agent Don Wolf of the West Tennessee Judicial Violent Crime Task Force.
[01:10:36.459 --> 01:10:38.659]  See, that Violent Crime Task Force fights terror.
[01:10:38.659 --> 01:10:47.741]  And Drug Task Force with his dog, Hydro, conducts a search of a tugboat with Petty Officer Second Class Rich Guthrie of the U.S.
[01:10:47.741 --> 01:10:48.341]  Coast Guard.
[01:10:48.341 --> 01:10:50.001]  See, you got the police working with the military.
[01:10:50.001 --> 01:10:51.742]  It's now under military control.
[01:10:51.742 --> 01:10:54.422]  During Operation Sudden Impact.
[01:10:54.422 --> 01:10:55.002]  That's right.
[01:10:55.002 --> 01:10:56.762]  Using the military against the American people.
[01:10:56.762 --> 01:10:58.383]  It's what it's all about.
[01:10:58.383 --> 01:11:00.363]  Like any good third world banana boat country.
[01:11:01.104 --> 01:11:05.786]  Richard Pillsbury works in the Sheriff's Office of Homeland Security Command Center.
[01:11:05.786 --> 01:11:11.469]  Those are the federalization centers where they scan your plates, track your cell phones in real time, destroy America.
[01:11:11.469 --> 01:11:13.890]  I would call it the Freedom Destruction Center.
[01:11:13.890 --> 01:11:19.093]  The federalization, the regional governors will keep the local systems in line.
[01:11:19.093 --> 01:11:20.133]  That's what it is.
[01:11:20.133 --> 01:11:21.114]  Richard Pillsbury
[01:11:22.435 --> 01:11:25.857]  Works for the Sheriff's Office of Homeland Security Command Center.
[01:11:25.857 --> 01:11:30.580]  The office coordinated a regional crime suppression initiative over the weekend.
[01:11:30.580 --> 01:11:31.000]  Oh!
[01:11:31.000 --> 01:11:33.241]  As part of the terror fighting initiative.
[01:11:33.241 --> 01:11:35.042]  See how they're interchanging that now?
[01:11:35.042 --> 01:11:41.546]  Coordinated a regional crime suppression initiative over the weekend that involved officers from more than 50 federal states and local agencies.
[01:11:41.546 --> 01:11:42.847]  See?
[01:11:42.847 --> 01:11:45.769]  They got to fight the commie system, where they funded the communists.
[01:11:45.769 --> 01:11:47.990]  They've got to fight the drugs, where they ship them in.
[01:11:47.990 --> 01:11:50.011]  Now it's fight the terrorists, which is all crime.
[01:11:54.460 --> 01:11:57.642]  And it goes on and on with photos and the things.
