[00:00:00.089 --> 00:00:01.210]  We're good.
[01:29:23.565 --> 01:29:30.848]  I would talk to them on the bullhorn from just 50 yards away and they'd laugh at me and smile and say, that's right, that's right.
[01:29:30.848 --> 01:29:31.968]  You are totally gone.
[01:29:31.968 --> 01:29:36.430]  You have totally willfully turned to evil and most of you have committed the ultimate sin now.
[01:29:37.208 --> 01:29:41.053]  You are turned over to darkness forever.
[01:29:41.053 --> 01:29:42.455]  We're on the march.
[01:29:42.455 --> 01:29:44.978]  The Empire's on the run.
[01:29:44.978 --> 01:29:47.681]  Alex Jones and the GCN Radio Network.
[01:29:50.970 --> 01:29:56.794]  Doctors around the world claim that cancer and other diseases cannot live in a pH-balanced alkaline environment.
[01:29:56.794 --> 01:30:02.238]  But as you know, most people are overly acidic due to stress, acidic diet, and lack of exercise.
[01:30:02.238 --> 01:30:07.602]  pH balance is the foundation of energy abundance and perfect health, as well as prevention of disease.
[01:30:07.602 --> 01:30:13.526]  People who alkalize the water they drink experience normalized blood sugar, mental clarity, and loss of weight.
[01:30:13.526 --> 01:30:16.208]  It was intended for human beings to drink alkaline water.
[01:30:16.448 --> 01:30:16.828]  I think so.
[01:30:38.445 --> 01:30:39.026]  It is a big idea.
[01:30:39.026 --> 01:30:40.367]  A new world order in the near future.
[01:30:56.849 --> 01:30:59.932]  Earth is dominated by a powerful new world government.
[01:30:59.932 --> 01:31:02.755]  It's known as the Bilderberg Group.
[01:31:02.755 --> 01:31:05.537]  Could their objective be world domination?
[01:31:05.537 --> 01:31:08.721]  For thousands of years, their dark order grew.
[01:31:08.721 --> 01:31:16.048]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[01:31:19.068 --> 01:31:24.512]  For the first time in history, the elite's plan for world government is blown wide open.
[01:31:24.512 --> 01:31:27.894]  You will learn the secret that drives the entire New World Order agenda.
[01:31:51.489 --> 01:31:52.089]  Warning!
[01:31:52.089 --> 01:31:59.011]  The EPA states indoor air pollution is the number one health problem today, causing 50% of all illnesses.
[01:31:59.011 --> 01:32:01.552]  Go to germfree33.com.
[01:32:01.552 --> 01:32:06.573]  Technology developed for NASA is now available to protect your family and health.
[01:32:06.573 --> 01:32:14.976]  Laboratory proven to eliminate 99.9% of deadly MRSA, black mold, E. coli, bird flu, and more from all surfaces.
[01:32:14.976 --> 01:32:15.496]  Germfree33.com.
[01:32:15.496 --> 01:32:15.916]  Remove pollen,
[01:32:18.277 --> 01:32:18.977]  I think so.
[01:32:38.186 --> 01:32:39.467]  I want the New World Order to know
[01:33:08.863 --> 01:33:12.045]  But as for me and mine, we're committed.
[01:33:12.045 --> 01:33:20.450]  Your threats, your intimidation, your dirty tricks have only lit a fire in my belly and my spirit and my heart and my soul to fully commit.
[01:33:20.450 --> 01:33:24.532]  I thought I was fully committed, but I am even more committed than ever.
[01:33:24.532 --> 01:33:35.038]  I'm going to work even harder, and I am never going to surrender until I draw my last breath in eternal resistance to your evil.
[01:33:35.038 --> 01:33:35.898]  And there's no doubt.
[01:33:35.898 --> 01:33:36.839]  Look at all your works.
[01:33:37.623 --> 01:33:38.704]  Look at your fruits.
[01:33:38.704 --> 01:33:40.345]  Look at what you have done.
[01:33:40.345 --> 01:33:42.406]  Look at who you are.
[01:33:42.406 --> 01:33:48.909]  Your masters have staged a string of hundreds of terror attacks, the majority of which have been completely declassified.
[01:33:48.909 --> 01:33:57.774]  We just had the 41st anniversary of our own government with Israel, now declassified, attacking the USS Liberty premeditatedly.
[01:33:57.774 --> 01:33:59.095]  Even the Chicago Tribune's reported.
[01:34:00.211 --> 01:34:04.155]  Knowingly, trying to send it to the bottom to blame it on Egypt and start World War III.
[01:34:04.155 --> 01:34:11.982]  By the grace of God, those true sailors, those true patriots, true spirit of 1776, kept that ship the most highly decorated in U.S.
[01:34:11.982 --> 01:34:12.943]  history.
[01:34:12.943 --> 01:34:14.384]  That's more than the Lexington, folks.
[01:34:14.384 --> 01:34:17.106]  More than John Paul Jones' little navy.
[01:34:17.106 --> 01:34:18.688]  More highly decorated than them.
[01:34:18.688 --> 01:34:26.415]  They kept that ship afloat for hour after hour after hour while they were attacked by fighter bombers and Descente Miseries, Mirage, torpedo boats.
[01:34:28.678 --> 01:34:39.563]  As you killed them, as you blew 30-foot holes with torpedoes in them, as they went into fiery rooms to close the bulkheads to keep it alive, as those men that went down there to shut those bulkheads burned to death.
[01:34:39.563 --> 01:34:45.406]  Literally on fire, turning the wheels on the wall, on the doors to lock them down and dying.
[01:34:45.406 --> 01:34:46.886]  Men trapped below.
[01:34:46.886 --> 01:34:53.009]  Men with broken legs crawling down through wreckage into the water to get their friends out.
[01:34:53.009 --> 01:34:54.790]  Those are true patriots.
[01:34:54.790 --> 01:34:57.371]  Those are true men of honor that you attacked.
[01:34:57.884 --> 01:35:08.029]  You bastards in CENTCOM, you bastards at the Pentagon, you murdering filth, you've totally sold your souls to the darkest wickedness.
[01:35:08.029 --> 01:35:10.330]  It's unimaginable.
[01:35:10.330 --> 01:35:24.758]  Look at how in 17 years, 17 years of siege, more than 2 million dead Iraqis, more than a million in the last five plus years, Madeleine Albright admitting 700,000 children had died from the sanctions in 97 and saying it was a good thing.
[01:35:26.832 --> 01:35:28.373]  Saying it was a good thing.
[01:35:28.373 --> 01:35:31.554]  And she was there.
[01:35:31.554 --> 01:35:34.835]  And then you write memos saying we can torture people to death.
[01:35:34.835 --> 01:35:38.136]  We can crush two-year-olds' bodies with pliers.
[01:35:38.136 --> 01:35:40.436]  We can rape them in front of their families.
[01:35:40.436 --> 01:35:42.337]  And you sit there and laugh about it.
[01:35:42.337 --> 01:35:43.257]  It's funny.
[01:35:43.257 --> 01:35:44.938]  You think that's power?
[01:35:44.938 --> 01:35:45.898]  You think that's strength?
[01:35:45.898 --> 01:35:51.220]  You think when we've got a government and an intelligence system that does things like that, that any of you are safe?
[01:35:52.208 --> 01:36:03.159]  You think when there's nothing holding you back from looting the Treasury and the Pentagon Treasury, and when there's lawless corruption, you think you're being paid off troops with big mountains of cash for no reason?
[01:36:03.159 --> 01:36:04.240]  You're being inducted.
[01:36:04.240 --> 01:36:06.202]  You're being included in the evil.
[01:36:06.202 --> 01:36:08.365]  You're being made accessories to it.
[01:36:08.365 --> 01:36:09.406]  You're being bound.
[01:36:09.406 --> 01:36:10.287]  You're being bred.
[01:36:10.287 --> 01:36:11.388]  You're being trained.
[01:36:11.388 --> 01:36:15.352]  You're being twisted and forged in the fires of hell itself.
[01:36:18.874 --> 01:36:20.254]  Think about what you've become.
[01:36:20.254 --> 01:36:21.755]  Think about what you've turned into.
[01:36:21.755 --> 01:36:27.056]  Think about... And even if you weren't engaged in any of these crimes and you're listening, you gave support to the war.
[01:36:27.056 --> 01:36:28.576]  You gave support to the lies.
[01:36:28.576 --> 01:36:31.257]  You are now accomplices to it, and you can't deny it.
[01:36:31.257 --> 01:36:32.997]  They admitted they did all of this.
[01:36:32.997 --> 01:36:34.838]  They admit millions are dead.
[01:36:34.838 --> 01:36:37.258]  They admit they're destroying the dollar by design.
[01:36:37.258 --> 01:36:40.139]  They admit they're destroying the sovereignty on our borders by design.
[01:36:41.280 --> 01:36:42.521]  There's no doubting it.
[01:36:42.521 --> 01:36:44.161]  They made the choice public.
[01:36:44.161 --> 01:36:46.082]  They publicly said torture was good.
[01:36:46.082 --> 01:36:48.763]  They publicly said secret arrest was good.
[01:36:48.763 --> 01:36:57.827]  The army admitted that 97 plus percent of those picked up at checkpoints and taken to 30 plus camps in Iraq were just families that didn't have their papers in order.
[01:36:57.827 --> 01:37:03.170]  And you took them into groups of monsters that had hellish, hellish pleasure
[01:37:04.068 --> 01:37:10.090]  At their expense, killing people, beating them to death, raping them with large objects covered with acid.
[01:37:10.090 --> 01:37:14.612]  That's in the Army's own report!
[01:37:14.612 --> 01:37:21.335]  Raping people with acid, torturing children, this is right out of hell!
[01:37:21.335 --> 01:37:23.415]  And then you say we're the enemies?
[01:37:23.415 --> 01:37:24.956]  You say we're hurting America?
[01:37:28.303 --> 01:37:29.764]  They are seducing you.
[01:37:29.764 --> 01:37:32.146]  They are getting you to join their forces.
[01:37:32.146 --> 01:37:33.627]  They are twisting you.
[01:37:33.627 --> 01:37:37.810]  They are turning us into pure evil for greater jobs they have in the future.
[01:37:37.810 --> 01:37:43.275]  This has been done by behavioral psychologists at the highest levels.
[01:37:43.275 --> 01:37:46.817]  Committing you to evil.
[01:37:46.817 --> 01:37:49.860]  I'll use a popular culture analogy.
[01:37:49.860 --> 01:37:51.641]  Revenge of the Sith.
[01:37:51.641 --> 01:37:52.222]  Episode 3.
[01:37:52.222 --> 01:37:57.806]  When the Emperor tells Darth Vader
[01:37:59.321 --> 01:38:09.824]  To go to just minutes before, but Anakin Skywalker tells him to go to the Jedi Temple and kill all of the children.
[01:38:09.824 --> 01:38:13.805]  And that that would increase his power that that would turn him completely to evil.
[01:38:13.805 --> 01:38:16.125]  The Emperor says we have to find that clip.
[01:38:16.125 --> 01:38:17.746]  You know, then you will have the power.
[01:38:17.746 --> 01:38:19.266]  Then you will truly be a Sith.
[01:38:19.881 --> 01:38:24.443]  And he goes in there and he kills children and then it's symbolic.
[01:38:24.443 --> 01:38:27.384]  His eyes then turn yellow from blue.
[01:38:27.384 --> 01:38:29.045]  He then becomes a demon.
[01:38:29.045 --> 01:38:35.868]  He fully turns himself over to the dark side.
[01:38:35.868 --> 01:38:39.330]  And that is exactly what your master's had you do.
[01:38:39.330 --> 01:38:42.491]  What do you think the writers of these big archetypal top films?
[01:38:42.491 --> 01:38:49.414]  George Lucas said his films are so popular because he takes real things and puts it into a science fiction space opera fantasy.
[01:38:51.747 --> 01:38:53.529]  It's the new fairy tales.
[01:38:53.529 --> 01:38:57.572]  But this isn't a fairy tale what you've done.
[01:38:57.572 --> 01:39:00.434]  Did Darth Vader torture the children?
[01:39:00.434 --> 01:39:03.697]  No, he just cut them in little pieces.
[01:39:03.697 --> 01:39:07.840]  You go further than even the nightmare villain of a movie.
[01:39:07.840 --> 01:39:09.401]  Let's talk about reality.
[01:39:09.401 --> 01:39:13.805]  The Nazis tortured and killed people and did medical experiments on children.
[01:39:15.239 --> 01:39:35.392]  And they would send hundreds of doctors every few months to Joseph Mengele's giant, sprawling medical facility that was built on the back of a concentration camp, a labor camp, and he would train doctors and have them torture children to death and quote, experiments, sewing them together, burning them in ovens, torturing them, testing drugs on them, putting them in ice water.
[01:39:36.710 --> 01:39:36.870]  I think?
[01:39:56.584 --> 01:39:58.264]  Doing medical experiments on them.
[01:39:58.264 --> 01:39:59.365]  What does CPS do?
[01:39:59.365 --> 01:40:05.066]  Admitted in the New York News, taking children and testing drugs and pesticides on them until they die.
[01:40:05.066 --> 01:40:06.266]  That creates Cadres.
[01:40:06.266 --> 01:40:07.806]  What do the atomic soldiers?
[01:40:07.806 --> 01:40:08.446]  What did that do?
[01:40:08.446 --> 01:40:12.247]  Having the doctors knowing it was going to kill the troops with the radiation.
[01:40:12.247 --> 01:40:13.687]  Putting them in radiation chambers.
[01:40:13.687 --> 01:40:17.048]  Having them stand out just a half mile, a mile from the blast.
[01:40:17.048 --> 01:40:19.208]  Having them go out and breathe it.
[01:40:19.208 --> 01:40:22.209]  Having troops go into chambers and hitting them with nerve gas and killing them.
