[00:00:00.189 --> 00:00:00.609]  We're good.
[01:06:57.487 --> 01:06:59.148]  Let's talk to Will in Austin.
[01:06:59.508 --> 01:07:00.289]  You're on the air.
[01:07:00.389 --> 01:07:00.989]  Go ahead sir.
[01:07:01.710 --> 01:07:02.370]  Hello Alex.
[01:07:02.570 --> 01:07:02.851]  Yes sir.
[01:07:03.636 --> 01:07:12.903]  Uh, y'all were talking about, uh, uh, cancer viruses and back in 60, well, 61, maybe it would start.
[01:07:13.463 --> 01:07:22.409]  Here's the Dr. Mary Sherman involved in a laboratory in New Orleans, I believe, connected with Dr. Ochsner down there.
[01:07:23.770 --> 01:07:32.977]  They were doing a, there's a book out called Dr. Mary's Monkeys about cancer viruses getting into the vaccines of the time.
[01:07:35.367 --> 01:07:35.727]  You hear me?
[01:07:36.068 --> 01:07:36.728]  Yes, sir, I do.
[01:07:36.748 --> 01:07:39.050]  Okay.
[01:07:40.150 --> 01:07:56.562]  In fact, David Ferry, that we've heard about through the assassination of Kennedy, was one of the people involved in that, as well as Lee Harvey Oswald and his mistress.
[01:07:56.983 --> 01:07:59.485]  Let me get a comment on this from Alan Wan.
[01:08:01.289 --> 01:08:08.495]  Yeah, well I do know that as far back as World War II, and this has been put out in books in Canada,
[01:08:09.481 --> 01:08:18.788]  From declassified documentation from the government, they already had cancer viruses, they knew they caused cancer, and they were wondering on ways to use them again.
[01:08:18.808 --> 01:08:31.198]  Oh yeah, they had those in the 20s and 30s, major university studies, I've seen them, and then by the 70s it was declassified, but since the 50s they had weaponized cancer that would kill you in a few weeks.
[01:08:31.738 --> 01:08:33.159]  Oh yes, this is old stuff.
[01:08:33.860 --> 01:08:35.741]  Old stuff, and they had perfected it.
[01:08:35.781 --> 01:08:38.343]  They could actually decide what kind of cancer you'd have.
[01:08:38.543 --> 01:08:44.287]  I want everybody to understand, most people who die of cancer, okay, you were killed by the globalists.
[01:08:44.787 --> 01:08:45.868]  You need to understand that.
[01:08:45.888 --> 01:08:47.830]  I mean, that's why this is serious business.
[01:08:48.090 --> 01:08:49.391]  These are eugenicists.
[01:08:49.691 --> 01:08:50.812]  They're killing you.
[01:08:51.252 --> 01:08:52.453]  I don't want to die from it.
[01:08:53.073 --> 01:08:56.476]  I want to have them arrested, bring all the documents out, and get the cures they've got.
[01:08:56.776 --> 01:08:57.457]  Anything else, sir?
[01:08:57.837 --> 01:08:58.057]  Yes.
[01:08:58.097 --> 01:08:59.198]  Well, I'll tell you what, stay there.
[01:08:59.218 --> 01:09:00.259]  We're going to come back live and bring you up.
[01:09:14.750 --> 01:09:16.591]  There might still be time, folks.
[01:09:16.792 --> 01:09:17.712]  Turn this around.
[01:09:18.313 --> 01:09:19.614]  I'm begging you.
[01:09:19.734 --> 01:09:20.134]  Wake up.
[01:09:20.154 --> 01:09:26.359]  For those of us that aren't psychopaths, it's very painful to watch him tear children.
[01:09:44.733 --> 01:09:45.733]  Out of people's arms.
[01:09:46.974 --> 01:09:54.196]  It's very painful to know they've given each and every one of us the DNA implantations that will give us cancer.
[01:09:55.556 --> 01:10:02.058]  It's very painful to know that they've robbed me of my innocence.
[01:10:02.198 --> 01:10:04.919]  And I'm here to rob you of yours.
[01:10:06.500 --> 01:10:13.242]  Because if you continue to be in denial, they're going to be able to have their way with you.
[01:10:15.646 --> 01:10:17.908]  So I'm sorry that childhood is now ending.
[01:10:19.309 --> 01:10:21.811]  But I need you to consciously break your conditioning now.
[01:10:21.831 --> 01:10:30.217]  I need you to consciously realize that very serious people have you in their crosshairs.
[01:10:31.578 --> 01:10:35.782]  I'm tired of all the autistic children having their lives ruined.
[01:10:37.163 --> 01:10:39.384]  I'm tired of watching the globalists have their way with us.
[01:10:40.565 --> 01:10:41.366]  I want to change it.
[01:10:41.406 --> 01:10:42.527]  That's why I'm risking my life.
[01:10:44.022 --> 01:10:45.910]  This isn't about having my name being known.
[01:10:45.930 --> 01:10:48.139]  It's not about being a big shot.
[01:10:51.988 --> 01:10:53.269]  It's not about being a filmmaker.
[01:10:53.329 --> 01:10:54.330]  It's about survival.
[01:10:54.370 --> 01:11:07.702]  It's about me being a natural human being that resists tyranny and an attack on my species and an attack to alter my species and to experiment on my species by a malfunctioning subgroup who are like a cancer.
[01:11:07.742 --> 01:11:08.743]  They are a cancer.
[01:11:09.063 --> 01:11:14.628]  They think they're dominant, they're controlling because they're willing to take over, dominate societies, feed on societies.
[01:11:15.049 --> 01:11:16.610]  They think it's their right to rule us.
[01:11:17.751 --> 01:11:20.833]  They think they're the elite because they can race through the body politic.
[01:11:21.514 --> 01:11:23.175]  No, it's because they're malfunctioning.
[01:11:23.195 --> 01:11:32.881]  It's because they are psychopathic that they're able to do this, because the rest of us have default switches against doing what they do, because we're part of the species, not this aberrant malfunction.
[01:11:33.161 --> 01:11:34.902]  Alan Watt, and I'm going to go back to Will and others.
[01:11:36.223 --> 01:11:36.363]  Yes.
[01:11:36.943 --> 01:11:37.564]  Oh, it's true.
[01:11:37.904 --> 01:11:39.185]  There's no doubt about it.
[01:11:41.237 --> 01:11:47.241]  This is one of the things that Davenport put in charge of this particular Cold Spring Harbor investigation.
[01:11:47.261 --> 01:12:01.252]  He said, until we deal with the eradication of inferior types, he said, unless we do this, they will eventually take over and they will take control of the world and we shall lose control.
[01:12:01.332 --> 01:12:02.994]  That's what he said in his own writing.
[01:12:03.114 --> 01:12:08.198]  And Dr. Watson, the head of the Human Genome, just had to leave for making similar comments.
[01:12:08.956 --> 01:12:17.641]  There's no doubt, they're all part, they've never changed, never ever changed any of their thinking on this whole agenda and the reasons why they think they must do it.
[01:12:18.122 --> 01:12:20.583]  There's not one part of it where they've softened at all.
[01:12:20.863 --> 01:12:21.924]  I want to go back to the calls.
[01:12:22.004 --> 01:12:23.185]  Will, you had another comment.
[01:12:23.225 --> 01:12:24.786]  Go ahead, we're going to go to AJ.
[01:12:24.846 --> 01:12:25.226]  Go ahead.
[01:12:25.286 --> 01:12:38.114]  Yes, in the recent book that's been published called Dr. Mary's Monkeys, Dr. Mary Sherman was the cancer research scientist in the 60s that was working on, apparently working on a
[01:12:40.443 --> 01:12:54.991]  They were using a particle accelerator somewhere in New Orleans to make this fast-acting monkey virus cancer formula cocktail that they wanted to supposedly use on Castro at that time.
[01:12:56.292 --> 01:13:03.677]  And she was mysteriously murdered and found in her apartment with her arm burned off.
[01:13:05.037 --> 01:13:06.038]  And, well,
[01:13:06.425 --> 01:13:07.906]  Anyway, the book is very interesting.
[01:13:07.926 --> 01:13:09.826]  It gives a lot of theory and a lot of information.
[01:13:10.646 --> 01:13:17.049]  They talked about the monkey viruses that were used in the Salk and the Sabine vaccine.
[01:13:17.929 --> 01:13:21.970]  The author makes it sound like, you know, by accident, because it's sloppy research.
[01:13:22.010 --> 01:13:32.734]  Yeah, hundreds of millions of Americans actually got SP40, but when you listen to Salk and read the research, and I see the studies, like all the time you'll hear, oh, a vaccine was contaminated, and that's because it
[01:13:33.194 --> 01:13:33.274]  Yeah.
[01:14:00.969 --> 01:14:03.312]  I mean, Alan Watt, you want to comment on this?
[01:14:04.354 --> 01:14:05.575]  There's no doubt at all about this.
[01:14:05.595 --> 01:14:15.027]  As I say, during World War II, they had so many of these particular viruses perfected, they could grow them in an hour from scratch.
[01:14:15.939 --> 01:14:18.781]  And they introduced them in various means.
[01:14:19.482 --> 01:14:28.009]  And they also could target when, in your age group, that would eventually come out and manifest in you, depending on your hormonal level, etc.
[01:14:28.369 --> 01:14:35.295]  So if they want you to die at 40, as soon as your hormones start to decline, this would kick in and take over.
[01:14:35.555 --> 01:14:39.138]  So they actually had them time-released to an extent, according to your physiology.
[01:14:39.258 --> 01:15:04.727]  Yeah, by the way, I've played clips of Dr. Salk and all of this, and people want quote evidence, just Google it, start searching it, but I remember reading six, seven years ago when I really researched this, I'd always heard it and seen pieces, where the Rockefeller Foundation in the 20s and 30s cornered cancer treatment, and then literally isolated it was viruses, and then had them spread, had them put in the vaccines, had them put in water supplies.
[01:15:05.007 --> 01:15:06.508]  I mean, these are bastards, folks.
[01:15:07.458 --> 01:15:23.088]  It's even worse than that, because I was going through the history of the Rothschild family, and the two children at the beginning, the turn of 1900, both had written small booklets on the ways to spread contagious diseases amongst the poor.
[01:15:23.108 --> 01:15:30.712]  They were fascinated by how diseases could be transmitted by parasites and so on, like lice and all that.
[01:15:30.893 --> 01:15:36.136]  And here's two children, 12 years old and 10 years old, writing books on this.
[01:15:36.736 --> 01:15:38.217]  And they just happened to be Rothschilds.
[01:15:38.257 --> 01:15:39.458]  Now, what was the fascination?
[01:15:39.959 --> 01:15:42.821]  Until you got into understanding, these are the economists of the world.
[01:15:42.841 --> 01:15:43.802]  They're not just bankers.
[01:15:43.842 --> 01:15:47.064]  They project the future many generations into the future.
[01:15:47.084 --> 01:15:48.225]  They're the great architects!
[01:15:48.305 --> 01:15:49.386]  They are the architects.
[01:15:49.446 --> 01:15:51.708]  They design the whole hell world we live in.
[01:15:52.290 --> 01:16:00.658]  Yeah, they look upon the whole human herd, and that's what they call it, the human herd, as a farmer looks upon his cattle.
[01:16:00.678 --> 01:16:03.540]  That's why I want the police to know you are the biggest joke to them.
[01:16:03.920 --> 01:16:04.761]  They hate you.
[01:16:04.821 --> 01:16:05.882]  They don't care about you.
[01:16:06.122 --> 01:16:06.843]  The military.
[01:16:07.103 --> 01:16:08.725]  Let's go to AJ in Arizona.
[01:16:08.745 --> 01:16:09.525]  Thanks for holding AJ.
[01:16:09.626 --> 01:16:10.006]  Go ahead.
[01:16:10.787 --> 01:16:11.587]  Hey, thanks, Alex.
[01:16:11.647 --> 01:16:11.908]  Great.
[01:16:11.928 --> 01:16:16.492]  It's great to speak to you and Alan both, but I just wanted to weigh in on the mine control.
[01:16:17.448 --> 01:16:22.550]  In the early 90s, 1993, I was part of the Army's test program for NLP.
[01:16:23.450 --> 01:16:27.171]  And the problem with that program was it backfired on them.
[01:16:27.551 --> 01:16:31.592]  And it was all pivotable around the pillar three of NLP.
[01:16:31.632 --> 01:16:34.953]  Anybody who studies and understands NLP knows there's four pillars.
[01:16:35.793 --> 01:16:40.575]  And what they didn't count on was that we would all
[01:16:41.440 --> 01:16:43.681]  At the time, we were all classified as eagles.
[01:16:43.721 --> 01:16:45.862]  In other words, we took our oath to the Constitution.
[01:16:46.062 --> 01:16:50.885]  And thus, we honestly believed that we were protecting the Constitution.
[01:16:51.145 --> 01:16:59.369]  And what NLP enabled us to do was actually create a crossover matching group in November of 1994.
[01:17:00.610 --> 01:17:02.151]  Explain to listeners what that term means.
[01:17:03.223 --> 01:17:15.665]  Well, the crossover matching was basically we became a mastermind of truth and so what they didn't implement in it was all the black ops and any of the... Go back to the other term you were using.
