[00:00:00.009 --> 00:00:01.290]  We're good.
[01:21:32.431 --> 01:21:32.952]  Best of all,
[01:21:33.212 --> 01:21:36.735]  You can be watching free TV on your PC in five minutes or less.
[01:21:36.735 --> 01:21:37.876]  It's that simple.
[01:21:37.876 --> 01:21:41.498]  Just go to www.orderfreetv.com.
[01:21:41.498 --> 01:21:44.801]  That's www.orderfreetv.com.
[01:21:44.801 --> 01:21:50.405]  To watch unregulated TV on your PC, go to www.orderfreetv.com.
[01:21:51.246 --> 01:21:53.207]  Our beloved Republic is on her knees.
[01:21:53.207 --> 01:21:56.829]  The forces of globalism are destroying national sovereignty worldwide.
[01:21:56.829 --> 01:21:59.190]  But in Liberty's darkest hour, there is hope.
[01:21:59.190 --> 01:22:02.311]  For the first time in modern history, the people are beginning to wake up.
[01:22:02.311 --> 01:22:08.054]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[01:22:08.054 --> 01:22:11.956]  We have a short time frame to fully awaken and energize the people to meet this threat.
[01:22:12.296 --> 01:22:17.498]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[01:22:17.498 --> 01:22:20.539]  PrisonPlanet.tv is a vault of forbidden information.
[01:22:20.539 --> 01:22:27.761]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[01:22:27.761 --> 01:22:33.743]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[01:22:33.743 --> 01:22:38.264]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[01:22:38.564 --> 01:22:40.025]  Are you fed up with all the side effects of
[01:22:53.677 --> 01:22:54.017]  I think so.
[01:23:17.725 --> 01:23:20.226]  Now Calbin soaps are available to you and me.
[01:23:20.226 --> 01:23:22.767]  Triple concentrated for all your cleaning needs.
[01:23:22.767 --> 01:23:25.188]  From bathing and laundry to dishes, hair and more.
[01:23:25.188 --> 01:23:26.389]  No harsh chemicals.
[01:23:26.389 --> 01:23:27.569]  No animal testing.
[01:23:27.569 --> 01:23:28.910]  I use them and love them.
[01:23:28.910 --> 01:23:30.791]  Knowing they're all natural and safe.
[01:23:30.791 --> 01:23:32.211]  And I say big time.
[01:23:32.211 --> 01:23:33.672]  Call Calbin Pure Soap at 1-800-340-7091.
[01:23:36.953 --> 01:23:43.698]  That's 1-800-340-7091 or log on to 5starsoap.com now for a free catalog.
[01:23:43.698 --> 01:23:52.045]  Again, that number, 1-800-340-7091 or 5starsoap.com for all your cleaning needs.
[01:23:52.045 --> 01:23:58.930]  Going back to Steve Barber in Mount Vernon, Texas.
[01:24:03.661 --> 01:24:06.763]  The big East Texas Bible School, ladies and gentlemen.
[01:24:06.763 --> 01:24:14.226]  Say a big Bible School in Mount Vernon, it's already out, so we're not... The feds already know what they've done, they already monitor everything on the show.
[01:24:14.226 --> 01:24:19.188]  They're already fully aware of their operations, and this is going on everywhere.
[01:24:19.188 --> 01:24:24.751]  I mean, there's local preachers on TV in Austin saying, do what the government says when the time of tribulation cometh.
[01:24:25.505 --> 01:24:26.746]  Go to the camp!
[01:24:26.746 --> 01:24:27.947]  Oh, the Lord!
[01:24:27.947 --> 01:24:30.109]  It's so good to be a slave!
[01:24:30.109 --> 01:24:31.630]  We've played audio of this.
[01:24:31.630 --> 01:24:33.071]  It's insane.
[01:24:33.071 --> 01:24:33.852]  It got even worse.
[01:24:33.852 --> 01:24:37.375]  I was saying to Steve during the break, I said, is there anything else you want to add?
[01:24:37.375 --> 01:24:39.537]  And he said, well, Philip Bobbitt came to town.
[01:24:39.537 --> 01:24:44.621]  Now, remember on the cover of the Statesman a month ago, I made a big deal about it on there because it is a big deal.
[01:24:44.621 --> 01:24:46.743]  They showed a picture of the Constitution being burned.
[01:24:48.280 --> 01:24:57.405]  And then it said, fighting terrorism under it, and then it went on for two pages to say, getting rid of the Constitution, Bill of Rights and Freedom, is what we need to get rid of America.
[01:24:57.405 --> 01:24:58.446]  It said it!
[01:24:58.446 --> 01:25:00.287]  Said it!
[01:25:00.287 --> 01:25:07.311]  And that's who they have, the nephew of LBJ, top-level strategist, Philip Bobbitt, runs the whole U.T.C.I.A.
[01:25:07.311 --> 01:25:09.052]  recruiting program.
[01:25:09.052 --> 01:25:12.234]  Let's go ahead and go back to Steve.
[01:25:14.480 --> 01:25:16.301]  Mr. Bobbitt fluttered into town.
[01:25:16.301 --> 01:25:18.903]  Maybe he burned copies of the Constitution while he was there?
[01:25:18.903 --> 01:25:21.044]  I mean, did the police worship this?
[01:25:21.044 --> 01:25:22.525]  I mean, what was happening?
[01:25:22.525 --> 01:25:23.786]  See, this is the thing, Alex.
[01:25:23.786 --> 01:25:32.071]  The reason I wanted Jeff to get in touch is that he has experienced, just him himself, one person, a plethora of the issues you discuss on your show.
[01:25:32.071 --> 01:25:41.077]  He shared one, but he also shared with me about Bobbitt being invited to his college there by a professor of history, I believe it was, to speak
[01:25:41.537 --> 01:25:45.878]  Because he wanted to get an opposing view of what true Americanism was.
[01:25:45.878 --> 01:26:01.881]  And so anyway, when Bobbitt started exposing all his wacko views that are so counterproductive to what we know is right, he said that the professor basically interrupted him and told him that he was guilty of treason, and he was a traitor, and he should be tried as such.
[01:26:01.881 --> 01:26:06.622]  And my understanding was, I think they kicked him out, and he's not, of course, invited back there again.
[01:26:07.463 --> 01:26:12.850]  Uh, you know, but he was calling for dismantling the Constitution and that national sovereignty is bad.
[01:26:12.850 --> 01:26:16.514]  All the things you had already covered that I heard you in commenting on this article.
[01:26:16.514 --> 01:26:20.179]  But then I bet Homeland Security, oh, I bet they've already been out there for the other guy.
[01:26:20.179 --> 01:26:24.385]  I bet if you go ask the professor, I bet he's been threatened and I bet they're fluttering around there.
[01:26:24.785 --> 01:26:26.845]  Yeah, I would imagine that too.
[01:26:26.845 --> 01:26:27.406]  Guaranteed.
[01:26:27.406 --> 01:26:27.846]  Go check it.
[01:26:27.846 --> 01:26:29.046]  You'll find out that's the case.
[01:26:29.046 --> 01:26:31.286]  These guys are so predictable, it's unbelievable.
[01:26:31.286 --> 01:26:41.729]  You know, also, Alex, Jeff has shared with me that they checked the water to the college there, and it had very high concentrations of fluoride and other chemicals.
[01:26:41.729 --> 01:26:50.170]  He said they put a filtration system on the college water system, and since then, the students' health has improved dramatically.
[01:26:50.170 --> 01:26:51.251]  Amazing.
[01:26:51.251 --> 01:26:52.211]  Let me just add this.
[01:26:52.211 --> 01:26:53.031]  I have family.
[01:26:54.557 --> 01:27:17.138]  In a little town in East Texas, and he is the head guy at the water treatment, and it comes out of the ground out of an aquifer, totally clean, they had a big fight six years ago about it, totally clean, and the feds came in and threatened them, and then with the state, made them add fluoride and chlorine to the aquifer, pure spring water.
[01:27:19.276 --> 01:27:20.417]  It's just unbelievable.
[01:27:20.417 --> 01:27:24.778]  And by the way, it's the same level that's in a swimming pool that kills fish, but we drink it.
[01:27:24.778 --> 01:27:31.601]  Guaranteed to cause liver cancer, bladder cancer, kidney cancer, just the chlorine alone.
[01:27:31.601 --> 01:27:34.162]  Again, your loving government.
[01:27:34.162 --> 01:27:39.984]  I mean, and again, that's just another example I was hearing about this weekend from family about how they were going, but why?
[01:27:39.984 --> 01:27:40.904]  The water's perfect.
[01:27:40.904 --> 01:27:41.664]  It's totally clean.
[01:27:41.664 --> 01:27:43.365]  They said, you will add this.
[01:27:43.365 --> 01:27:43.825]  You understand?
[01:27:44.830 --> 01:27:56.933]  Yeah, Alex, Jeff also shared with me, he has a personal friend that's with the police force, I think the sheriff's there in that area, and he quit the force, or he is quitting, because he said now they're issuing them tasers.
[01:28:01.064 --> 01:28:08.993]  And the second you argue or ask a question, they now taser you, and then when you die, the judges order the coroner not to say the tasers kill you.
[01:28:08.993 --> 01:28:15.420]  Hey Alex, if I have time, I'd just like to real briefly share a personal experience I had with CPS.
[01:28:16.341 --> 01:28:18.082]  Oh, it just goes on and on, sure.
[01:28:18.082 --> 01:28:20.804]  Oh yeah, I mean, I'm Mark, I know this.
[01:28:20.804 --> 01:28:25.107]  I'm not, you know, me going on, giving my name, Steve Barber, okay, so what?
[01:28:25.107 --> 01:28:30.050]  You guys already know who I am, but I'm gonna stand up for what I know is right, because I'd rather burn than bow.
[01:28:33.604 --> 01:28:40.470]  Back when my oldest son was 7 years old, this is about like 96, 97, we had an incident happen.
[01:28:40.470 --> 01:28:47.516]  He woke up in the middle of the night and was having apparently what was a nightmare and I tried to wake him up by gently smacking him on both sides of the face.
[01:28:47.516 --> 01:28:48.457]  I left a bruise.
[01:28:49.277 --> 01:28:52.760]  And so, I called a friend of mine, who's a pastor.
[01:28:52.760 --> 01:28:59.146]  He took me to a local hospital, and in my heart, I was just having this impression, don't do this, there's gonna be trouble.
[01:28:59.146 --> 01:29:00.187]  Well, we went anyway.
[01:29:00.187 --> 01:29:04.470]  I explained to the intake person what happened.
[01:29:04.470 --> 01:29:07.793]  Then the doctors there talked to me about it.
[01:29:07.793 --> 01:29:13.979]  Then they took my son back to be x-rayed, and the guy doing the x-rays told me, you can't go back there with him.
[01:29:13.979 --> 01:29:16.561]  I've since found out that was a violation of my rights.
[01:29:17.362 --> 01:29:21.965]  They didn't even read me the hospital's policy about this, which I later found out.
[01:29:21.965 --> 01:29:25.628]  But then, the police came and interrogated me about this.
[01:29:25.628 --> 01:29:28.650]  By the way, a lot of people, your son was sleepwalking.
[01:29:28.650 --> 01:29:34.834]  You get in a spot between waking and sleeping and you might have tried cold water, but I understand you're now with Al-Qaeda.
[01:29:34.834 --> 01:29:36.195]  By the way, it's 50 times worse now.
[01:29:36.195 --> 01:29:37.576]  They just hire more and more.
[01:29:37.576 --> 01:29:41.799]  Wait till we get to all the police state news today.
[01:29:41.799 --> 01:29:43.200]  We're on the march.
[01:29:43.200 --> 01:29:44.721]  The empire's on the run.
[01:29:45.712 --> 01:29:51.736]  Alex Jones and the GCN Radio Network.
[01:29:51.736 --> 01:29:53.557]  Hi, this is Brother Michael Dimon.
[01:29:53.557 --> 01:29:59.540]  You can now get the most important package ever on what has happened to the Catholic Church in the last 50 years.
[01:29:59.540 --> 01:30:07.445]  Find out how this massive crisis concerning the Catholic Church happened, what happened, and how the Bible predicted it would take place in the last days.
[01:30:07.965 --> 01:30:15.872]  The package contains six DVDs that contain ten different programs, two books that combine to over a thousand pages and other information.
[01:30:15.872 --> 01:30:19.195]  Order now at our website mostholyfamilymonastery.com.
[01:30:19.195 --> 01:30:23.439]  That's mostholyfamilymonastery.com.
[01:30:23.439 --> 01:30:27.662]  The last word monastery is spelled M-O-N-A-S-T-E-R-Y.
[01:30:27.662 --> 01:30:28.143]  Or call us at 1-800-275-1126.
[01:30:28.143 --> 01:30:28.343]  That's 1-800-275-1126.
[01:30:35.629 --> 01:30:37.872]  Or mail in your order to us at 4425 Schneider Road, Fillmore, NY 14735.
[01:30:37.872 --> 01:30:40.236]  The total cost for this massive package of information is only $10.
[01:30:40.236 --> 01:30:42.059]  $15 for UPS ground or $30 outside the U.S.
[01:30:51.778 --> 01:30:55.540]  It is now time to reign in evil and bring them to justice.
