[00:00:06.221 --> 00:00:07.101]  You found it.
[01:04:11.438 --> 01:04:11.839]  Nothing.
[01:04:12.964 --> 01:04:14.044]  Christine Blasey Ford?
[01:04:14.664 --> 01:04:16.645]  Uh, Brett Kavanaugh raped me at a party.
[01:04:17.265 --> 01:04:18.105]  Everyone covers it.
[01:04:18.666 --> 01:04:19.446]  Total fake news.
[01:04:19.966 --> 01:04:31.269]  Real news, industrial level pedophile networks, industrial level sex trafficking, convicted charges, 30 women testifying in court, in front of a judge, and what do you get?
[01:04:31.749 --> 01:04:32.269]  Nothing.
[01:04:34.350 --> 01:04:37.931]  And if that isn't the absolute state
[01:04:39.932 --> 01:04:40.952]  of the American media.
[01:04:41.032 --> 01:04:45.494]  If that isn't the absolute state of the American media, I don't know what is.
[01:04:45.834 --> 01:04:51.817]  Christine Blasey Ford, a helium balloon in a wig, gets all the press attention.
[01:04:51.837 --> 01:04:58.499]  30 women testifying against a convicted pedophile sex trafficker, and the news won't even mention it.
[01:04:58.599 --> 01:04:58.939]  Why?
[01:04:58.999 --> 01:05:02.501]  Because Epstein had top Democrats and elites on his list.
[01:05:04.710 --> 01:05:05.850]  We've had this in for two weeks.
[01:05:05.910 --> 01:05:10.372]  I've been so busy, I haven't talked about it because I've been covering news, but it's very exciting.
[01:05:10.512 --> 01:05:12.733]  It's super silver skin cream.
[01:05:12.833 --> 01:05:16.534]  It's got all of these benefits, too many to mention, but it's revolutionary.
[01:05:16.714 --> 01:05:17.554]  It's brand new.
[01:05:17.654 --> 01:05:18.414]  People are going to love it.
[01:05:18.494 --> 01:05:21.995]  Introducing the new super silver skin cream exclusively for store.com.
[01:05:22.015 --> 01:05:23.436]  25% off introductory price.
[01:05:23.536 --> 01:05:26.217]  The new super silver skin cream is the best of both worlds.
[01:05:26.237 --> 01:05:28.317]  It helps reduce wrinkles and keep your skin healthy.
[01:05:28.437 --> 01:05:30.258]  Super silver skin cream is infused with
[01:05:30.418 --> 01:05:32.199]  Patented silver salt technology.
[01:05:32.299 --> 01:05:37.243]  It's used by top hospitals and health clinics to kill off everything from MRSA to candida fungus.
[01:05:37.363 --> 01:05:48.350]  It's also loaded with the best natural ingredients for your skin, like coconut oil, vitamin E. Unlike most skin creams, Super Silver Skin Cream is free of BPA, parabens, harsh preservatives, and sulfates.
[01:05:48.470 --> 01:05:51.052]  It's got the highly sought-after hyaluronic acid.
[01:05:51.172 --> 01:05:52.213]  We have little tubes of it.
[01:05:52.233 --> 01:05:53.173]  We have big tubes of it.
[01:05:53.213 --> 01:05:54.254]  This stuff is the real deal.
[01:05:54.274 --> 01:05:56.115]  Get Super Silver Skin Cream exclusively.
[01:06:00.418 --> 01:06:00.898]  We're good to go.
[01:06:22.327 --> 01:06:24.453]  Waging war on corruption.
[01:06:24.935 --> 01:06:30.069]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[01:06:35.316 --> 01:06:41.038]  Sargon Akkad, also known as Carl, has millions and millions of followers on YouTube and other platforms.
[01:06:41.378 --> 01:06:43.218]  He's also been deplatformed some places.
[01:06:43.738 --> 01:06:56.462]  And he's with us right now, in studio, to just talk about the world, the place it's in right now, and where he thinks these revolutions of populism versus, what would you call it, globalism are going.
[01:06:56.722 --> 01:06:57.702]  Thanks for coming to the studio with us.
[01:06:57.722 --> 01:06:58.922]  My pleasure, thanks for having me.
[01:06:59.022 --> 01:07:00.243]  Been a fan of your work for a while.
[01:07:00.483 --> 01:07:00.903]  Thank you, same.
[01:07:01.583 --> 01:07:07.305]  So, first off, your handle, Sargon, where does that name come from?
[01:07:07.886 --> 01:07:09.666]  It comes from a Middle Eastern emperor.
[01:07:10.307 --> 01:07:21.591]  I didn't think anything was ever going to come of anything when I first started uploading videos to YouTube, and so I just used it because it was the tag that I used when I was playing video games online.
[01:07:23.112 --> 01:07:28.454]  Completely inauspicious, no thought put into it whatsoever, and if I could go back and redo it, I'd just use my real name.
[01:07:29.295 --> 01:07:30.937]  Well, it's good to have you here with us.
[01:07:31.157 --> 01:07:31.537]  Thank you.
[01:07:32.178 --> 01:07:39.548]  You were on yesterday, did a great job with Owen Schroer, covered some of the big breaking news, but commercial-free here right now.
[01:07:39.568 --> 01:07:40.990]  What do you want to get into today?
[01:07:41.350 --> 01:07:42.532]  What's front and center for you?
[01:07:43.484 --> 01:07:48.006]  Well at the moment I'm doing a part two to the Jeffrey Epstein video I just did.
[01:07:48.646 --> 01:07:56.129]  These are taking quite a lot of time because there's a lot of stuff happening and a lot of strange information coming out about the whole case.
[01:07:56.649 --> 01:08:06.713]  The fact that he had broken bones in his throat that were broken in such a way that is to indicate that was most likely strangling rather than choking on a
[01:08:07.313 --> 01:08:12.478]  A paper-thin bit of sheet from his bunk bed?
[01:08:13.679 --> 01:08:24.330]  That's particularly interesting to me because, and especially as his cellmate was moved out of the cell the day before he died and all of this, it's all very, very suspect.
[01:08:26.117 --> 01:08:30.380]  But we're hearing from the new Attorney General that, oh, it probably was suicide.
[01:08:30.400 --> 01:08:39.046]  I mean, I find that very, very suspicious when Epstein told people that the previous cellmate had tried to basically kill him.
[01:08:39.346 --> 01:08:41.187]  He told people that he feared for his life.
[01:08:41.688 --> 01:08:47.732]  And then to just have the media say it's a conspiracy theory out of the gates to question it, that just doesn't hold water.
[01:08:48.587 --> 01:08:55.653]  Yeah, I mean, I don't think they have much room to call people conspiracy theorists after the whole Russia thing, but I agree.
[01:08:55.933 --> 01:09:02.419]  There is definitely something to this, and there is definitely... It's definitely easier for them if it just goes away.
[01:09:04.298 --> 01:09:15.525]  Where do you at a gut level, and I know you're not a guy that even theorizes, you just go with the facts, but you pride yourself on that, eloquently so, but I mean, gut level, if you had to just dead reckon, where is this going?
[01:09:15.545 --> 01:09:18.947]  I mean, I see it as another bellwether of the collapse of confidence in the system.
[01:09:20.368 --> 01:09:41.795]  I think that, I mean, personally, if I would speculate or hypothesize, I would suggest that Epstein was using his particular interest in sex trafficking young girls in order to create a very deep network of connections with very powerful and high-profile people, including people like Matt Groening from The Simpsons and things like this.
[01:09:42.935 --> 01:09:48.277]  I mean, I don't know why he was doing it, but it seems that that's the sort of thing that he was facilitating.
[01:09:48.939 --> 01:09:50.500]  Well, I happen to know what he was doing.
[01:09:50.560 --> 01:10:01.810]  I mean, he was heading up as one of the main promoters of this Eugenics Institute that was set up by the Rockefellers and others inside the Albert Einstein Institute.
[01:10:02.030 --> 01:10:02.311]  Right.
[01:10:02.351 --> 01:10:14.061]  And a lot of this, I covered it 10-12 years ago when it came out in ABC News, letting guard him, that he was in there quarterbacking and organizing these meetings that were, quote, creating an alternative world government for depopulation.
[01:10:14.381 --> 01:10:20.245]  Behind closed doors on this New York campus, a secret gathering of some of the world's most powerful people.
[01:10:20.605 --> 01:10:22.987]  Gates, Buffett, Bloomberg, Winfrey.
[01:10:23.247 --> 01:10:31.372]  Together with others at the meeting, including George Soros, Ted Turner, David Rockefeller, they're worth more than 125 billion dollars.
[01:10:31.572 --> 01:10:34.974]  That much money, that much power around one table.
[01:10:35.334 --> 01:10:37.696]  It begs the question, what were they doing?
[01:10:37.856 --> 01:10:39.177]  What were they scheming?
[01:10:44.822 --> 01:10:56.673]  I haven't been able to find anything about that, but there was a report that he apparently wished to seed the human race with his genes.
[01:10:56.793 --> 01:10:57.114]  Yes.
[01:10:57.314 --> 01:10:58.815]  Which is particularly strange.
[01:10:59.055 --> 01:11:00.477]  Well, after we're off air today,
[01:11:00.717 --> 01:11:00.917]  Yeah.
[01:11:01.197 --> 01:11:03.739]  And since this isn't live, I may just add it in post.
[01:11:04.179 --> 01:11:04.520]  Yeah.
[01:11:04.620 --> 01:11:14.546]  We have the articles out of The Guardian, ABC News, you name it, where the group that he was one of the main heads of was organizing an alternate world government and a plan for depopulation.
[01:11:14.886 --> 01:11:16.227]  Bill and Melinda Gates went.
[01:11:16.667 --> 01:11:16.888]  Right.
[01:11:17.248 --> 01:11:18.228]  A bunch of other people went.
[01:11:18.449 --> 01:11:18.949]  Oprah Winfrey.
[01:11:19.249 --> 01:11:23.432]  Well, the population control is something that they are concerned about because of climate change, isn't it?
[01:11:23.792 --> 01:11:26.153]  They think that this is... and they're not wrong either.
[01:11:27.554 --> 01:11:30.236]  It's creating climate change as far as they're concerned.
[01:11:31.537 --> 01:11:33.518]  But this is not in Western countries.
[01:11:33.558 --> 01:11:38.181]  Western countries are on form of this sort of thing because we're actually concerned about it.
[01:11:38.221 --> 01:11:40.162]  But places like China and India just don't care.
[01:11:40.562 --> 01:11:44.525]  And there's no way that we can compel them to care about the amount of pollutants they're putting out into the atmosphere.
[01:11:45.996 --> 01:12:01.847]  I watched just last night an old, like three, four-year-old documentary by RT Documentaries that was showing shipwrecking in India and how these people are treated worse than slaves 500 years ago and how they're paid $3 a day, no health care, no nothing.
[01:12:01.887 --> 01:12:02.828]  It was just nightmarish.
[01:12:03.467 --> 01:12:07.708]  Yeah, that's the neoliberal corporate consensus for you.
[01:12:08.268 --> 01:12:15.850]  It's okay to exploit these people in foreign countries as long as Nike gets to produce shoes at ridiculously cheap prices that Colin Kaepernick can get offended over.
[01:12:17.070 --> 01:12:31.414]  How did we, as a nation, it seems, stop caring about slave labor or goods being produced by slaves and then embrace communist China and not care about total surveillance grids?
[01:12:31.434 --> 01:12:32.154]  I mean, it just seems like
[01:12:33.484 --> 01:12:40.529]  During the Obama era, there seemed to be a point where we went off a cliff where we just didn't even pay lip service to basic Western values anymore.
[01:12:40.929 --> 01:12:41.889]  It's quite wild, isn't it?
[01:12:41.949 --> 01:12:50.135]  Because after Edward Snowden and the rest showed that we were having everything surveilled, everyone just carried on as if it wasn't happening.
[01:12:50.495 --> 01:12:53.597]  I mean, it's still going on and no one complains.
[01:12:53.657 --> 01:12:55.138]  It just is normal now.
[01:12:55.578 --> 01:12:59.563]  It's just part of reality that everything you say on the internet or via phones or anything.
[01:12:59.603 --> 01:13:07.633]  I mean like Facebook the other day was revealed to be transcribing, paying contractors to transcribe voice calls made over Facebook.
[01:13:08.280 --> 01:13:08.580]  Why?
[01:13:09.521 --> 01:13:25.516]  Well, Paul Watson and I in 2005 found corporate perspectives put out by Google to shareholders that they were listening over microphones and sending it back to corporate headquarters and then designing advertising programs for people.
[01:13:26.758 --> 01:13:28.860]  But we were called conspiracy theorists even though we had
[01:13:29.963 --> 01:13:32.305]  The question is, what do you think happens next?
[01:13:49.142 --> 01:13:54.103]  Um, I mean, the least scary option is that this is just a marketing ploy.
[01:13:54.603 --> 01:14:04.285]  Because one of the things that people notice, and you see a lot of people talking about it, go in front of your Alexa or something and start talking about something that you've never mentioned before.
[01:14:04.325 --> 01:14:06.185]  Some weird foreign product or something like that.
[01:14:06.505 --> 01:14:10.966]  And you'll see it in your Facebook recommendations or the adverts, you know, the tailored advertising.
[01:14:11.366 --> 01:14:14.827]  So there definitely is something going on there.
[01:14:14.887 --> 01:14:15.907]  Oh, they admit they're doing that!
[01:14:16.227 --> 01:14:18.229]  Well yeah, but hopefully it's just for advertising.
[01:14:18.269 --> 01:14:20.410]  Hopefully it's just to try and get money out of you.
[01:14:20.450 --> 01:14:22.712]  That's the least nefarious thing that they could be doing.
[01:14:22.772 --> 01:14:29.256]  Well sure, that's just the Trojan Horse itself, but it's all really about total power, total surveillance.
[01:14:29.837 --> 01:14:32.299]  And that's why Facebook's now saying, whatever you do,
[01:14:34.662 --> 01:14:47.535]  Even outside of Facebook, we're monitoring it and we will affect your social credit score if you don't behave and do what we want for even stuff you did in the past that we may later change and say is now politically incorrect.
