[00:00:20.205 --> 00:00:21.927]  The Alex Jones Show.
[01:03:57.679 --> 01:04:09.067]  Yeah, this had to cost the taxpayers a half million dollars when they simply could have contacted my attorneys and I would have, like everybody else Mr. Mueller has indicted, turned myself in voluntarily.
[01:04:09.347 --> 01:04:15.651]  This was a show put on to poison the jury pool, to make me look guilty before I've had a chance to prove
[01:04:15.851 --> 01:04:17.992]  And Roger, now we've caught Mueller.
[01:04:18.032 --> 01:04:25.354]  I mean, the FBI's on record, the Mueller probe, saying we didn't tip him off, but they messed up and gave you metadata that they sent the warrant on the day before.
[01:04:25.374 --> 01:04:26.114]  That's a felony.
[01:04:26.574 --> 01:04:28.755]  And now they've been caught, and now there's an investigation.
[01:04:28.775 --> 01:04:40.978]  And when people see the footage, not the footage that got released when they raided him from CNN, not the footage that Sinclair just got leaked, a little bit of it that Roger was sent to the judiciary committees, no.
[01:04:41.258 --> 01:04:42.739]  The full footage.
[01:04:43.599 --> 01:04:46.481]  Both raw and blown up, because we zoom in on this.
[01:04:46.981 --> 01:04:48.122]  It's all coming up.
[01:04:48.722 --> 01:04:50.583]  The live feed is at InfoWars.com.
[01:04:50.763 --> 01:04:52.505]  Share the feed now.
[01:04:53.065 --> 01:04:54.626]  Everybody, get ready to grab these clips.
[01:04:54.966 --> 01:04:56.507]  They can't stop you getting them out everywhere.
[01:04:56.787 --> 01:04:58.408]  This is what they don't want you to see.
[01:04:58.708 --> 01:05:01.210]  The evidence of the organized racketeering by Mueller.
[01:05:04.580 --> 01:05:11.925]  At InfoWars, we're always looking for the very best, best-selling, highest-rated products that we can then private label and sell.
[01:05:12.265 --> 01:05:25.434]  Well, there is a national company who has FDA approval to sell their wound gel that is the strongest out there, and we private label it, and we sell it for $10 less online than they sell it at CVS and Walgreens.
[01:05:25.634 --> 01:05:30.197]  We also have another product, also produced by the same company, Immune Gargle.
[01:05:30.537 --> 01:05:34.040]  We've been selling a lot of the wound gel and a lot of the Immune Gargle.
[01:05:34.700 --> 01:05:43.345]  We're going to go from full price to 40% off on both of these best-selling products right now at InfoWarsLife.com and InfoWarsStore.com.
[01:05:43.805 --> 01:05:46.146]  This is a limited-time Immune Boost Special.
[01:05:46.566 --> 01:05:53.270]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarsStore.com.
[01:05:53.750 --> 01:05:56.711]  Again, this is a limited-time Immune Boost Special.
[01:05:56.912 --> 01:06:03.395]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarsStore.com.
[01:06:12.481 --> 01:06:18.443]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[01:06:19.524 --> 01:06:39.591]  Alright, Roger Stone, Infowars.com investigative journalist.
[01:06:40.967 --> 01:06:44.049]  He's written New York Times best-selling books on the Kennedy assassination, you name it.
[01:06:44.669 --> 01:06:45.610]  That's how I got to know him.
[01:06:45.990 --> 01:06:52.033]  Years ago, interviewing him about Kennedy, then meeting him at a Kennedy event, and then I met him a couple years before Trump won the election.
[01:06:52.053 --> 01:06:53.114]  We became good friends.
[01:06:55.355 --> 01:07:00.218]  And now I've watched him caught up in the Mueller investigation, and then there's no Russiagate.
[01:07:00.398 --> 01:07:07.462]  They're just claiming that he tried to talk to WikiLeaks, which everybody admits we did, like everybody else did.
[01:07:09.235 --> 01:07:09.936]  It's amazing.
[01:07:10.516 --> 01:07:12.757]  And then Roger gets raided.
[01:07:13.158 --> 01:07:14.058]  CNN's there.
[01:07:15.119 --> 01:07:18.942]  I talked to Owen Schroer and our crew and I said, can you get on the plane tonight?
[01:07:19.842 --> 01:07:23.245]  They got there the night of the raid.
[01:07:24.105 --> 01:07:24.666]  Incredibly.
[01:07:25.847 --> 01:07:27.448]  And we're there.
[01:07:27.628 --> 01:07:29.829]  And I was saying, Roger, I want your surveillance footage.
[01:07:30.430 --> 01:07:31.390]  You said they took everything.
[01:07:31.430 --> 01:07:32.511]  They took all the DVRs.
[01:07:32.571 --> 01:07:33.232]  Everything's a wreck here.
[01:07:33.252 --> 01:07:34.753]  I have no computers, no equipment.
[01:07:35.540 --> 01:07:40.123]  Well, Roger will tell you the timeline, but later, they go, what's this DVR?
[01:07:40.544 --> 01:07:42.585]  And it's the raid.
[01:07:42.725 --> 01:07:43.986]  The FBI thought they'd taken it.
[01:07:44.026 --> 01:07:45.648]  They put tape over the cameras and the videos.
[01:07:46.408 --> 01:07:49.951]  And you watch it, and it's watching a crime in progress.
[01:07:50.952 --> 01:07:52.413]  A big political stunt.
[01:07:53.293 --> 01:07:54.815]  The warrant being leaked to the media.
[01:07:54.855 --> 01:07:55.775]  CNN messes up.
[01:07:56.116 --> 01:07:58.217]  Asking Roger questions and sends him the warrant.
[01:07:59.818 --> 01:08:03.141]  Again, they're like building their own traps for themselves.
[01:08:03.441 --> 01:08:04.282]  Just like the Bible says.
[01:08:05.737 --> 01:08:07.819]  And so, quite frankly, I'm arguing with Roger.
[01:08:07.839 --> 01:08:08.680]  I'm like, hey, listen.
[01:08:09.742 --> 01:08:12.765]  You know, I think that judge, if she's going to gag you, she's going to gag you.
[01:08:12.785 --> 01:08:14.347]  And I just think you ought to put the footage out.
[01:08:14.667 --> 01:08:15.888]  Well, I haven't really seen it.
[01:08:15.928 --> 01:08:16.729]  The lawyers have it.
[01:08:16.789 --> 01:08:17.470]  It's being handled.
[01:08:18.251 --> 01:08:20.914]  You know, I'm just too busy here trying to keep afloat.
[01:08:22.055 --> 01:08:25.379]  And so, OK, well, if you're going to release that footage, I hope we get some of the exclusives.
[01:08:25.839 --> 01:08:26.500]  That's what I'm all about.
[01:08:27.041 --> 01:08:28.182]  I'm a news organization.
[01:08:30.720 --> 01:08:44.650]  And then I'm at the office five o'clock last night and I'm actually in the control room where they're doing the war room because I mean they're talking about news and a shoot I'm gonna do in the next studio in like an hour and all of a sudden they go, hey have you seen this?
[01:08:45.211 --> 01:08:53.156]  And it's Sinclair Broadcasting with this footage that for whatever reason they night visioned out and made it look black and white to look cooler.
[01:08:53.216 --> 01:08:54.057]  It's color video.
[01:08:55.398 --> 01:08:59.201]  And they put all this stuff around it and do a bunch of weird stuff and
[01:09:00.154 --> 01:09:00.534]  I don't know.
[01:09:00.554 --> 01:09:00.815]  I don't know.
[01:09:00.875 --> 01:09:02.596]  I gotta get off air here.
[01:09:02.616 --> 01:09:03.277]  I gotta go.
[01:09:16.735 --> 01:09:19.978]  His lawyers probably rightfully said, look, this judge already gagged a bunch of people.
[01:09:19.998 --> 01:09:21.319]  She's in Mueller's pocket.
[01:09:22.059 --> 01:09:25.222]  But your profession is talking and writing, so they shouldn't be able to stop you.
[01:09:25.242 --> 01:09:26.383]  If not, we're going to appeal it, obviously.
[01:09:26.423 --> 01:09:28.364]  But let's not release this footage.
[01:09:29.065 --> 01:09:33.788]  Let's just give it to Congress so there's a copy there with the Judiciary Committee that's already investigating this.
[01:09:34.069 --> 01:09:37.251]  Because there are opening investigations of the raid, and the Senate especially.
[01:09:37.751 --> 01:09:41.855]  So they send it to them, upload it the way they want, and then all of a sudden we're blindsided.
[01:09:41.895 --> 01:09:42.555]  That's a whole other thing.
[01:09:42.595 --> 01:09:44.377]  Who leaked this to Sinclair?
[01:09:45.057 --> 01:09:46.057]  So that's a whole other thing.
[01:09:46.097 --> 01:09:46.698]  It's not us!
[01:09:47.298 --> 01:09:49.139]  Because I knew Roger had it, so Roger rushes.
[01:09:49.159 --> 01:09:54.601]  Well, Roger, we'll get this footage here in a moment, but everybody needs to understand, this needs to be built up like the Super Bowl.
[01:09:54.621 --> 01:10:00.923]  This is CNN caught red-handed with Mueller's rogue FBI splinter group.
[01:10:01.784 --> 01:10:03.224]  I mean, I hope it's a splinter group.
[01:10:03.244 --> 01:10:06.846]  Whitaker is decrying it right now, and I want to think they're telling the truth.
[01:10:08.263 --> 01:10:09.364]  This is just sensational.
[01:10:09.404 --> 01:10:11.986]  This is showing people hand in the cookie jar.
[01:10:12.526 --> 01:10:14.828]  Or, you know, the footage where the serial killer strangles the woman.
[01:10:14.848 --> 01:10:17.610]  I mean, you don't get out of this what we're about to show.
[01:10:18.110 --> 01:10:22.794]  But just walk through why this is so important because you're having that hearing tomorrow to gag you and we've talked about this.
[01:10:23.234 --> 01:10:28.438]  We both think they're going to try to use whoever leaked this against you when they're the ones that already leaked it.
[01:10:29.577 --> 01:10:35.603]  No, Alex, this could conceivably be my last interview on InfoWars, at least for a while.
[01:10:35.683 --> 01:10:36.604]  We just don't know.
[01:10:36.624 --> 01:10:39.707]  I do have a First Amendment right to defend myself.
[01:10:40.908 --> 01:10:47.915]  And the argument that I should be gagged because of my talking in defense of myself might poison a potential jury pool.
[01:10:47.955 --> 01:10:50.758]  Well, the government just poisoned the jury pool.
[01:10:51.358 --> 01:10:55.745]  By staging this incredible, over-the-top, Gestapo-type raid on my home.
[01:10:56.626 --> 01:11:00.932]  And by, you know, by making sure that CNN was there to record all of it.
[01:11:01.562 --> 01:11:04.424]  So, look, I didn't leak this tape.
[01:11:04.484 --> 01:11:06.145]  It was sent to the proper authorities.
[01:11:06.325 --> 01:11:08.567]  I'm grateful to Senator Lindsey Graham.
[01:11:08.647 --> 01:11:14.291]  I'm grateful to the Republicans on the House Judiciary Committee who are looking into exactly what happened here.
[01:11:14.691 --> 01:11:19.394]  But the Sinclair footage is severely truncated.
[01:11:19.754 --> 01:11:24.938]  You can see the CNN crew in the background, but they're not clearly identified.
[01:11:25.018 --> 01:11:31.442]  That's why it was essential for InfoWars to open this whole thing up and get to the bottom of it and lay it out for people.
[01:11:31.922 --> 01:11:45.011]  Because it's chilling and it costs the taxpayers, who knows, a half million dollars unnecessarily to try to depict me like some kind of drug kingpin like El Chapo or Pablo Escobar.
[01:11:45.251 --> 01:11:52.316]  They try to make me look like a criminal before I've had a chance to assert my innocence in a court of law.
[01:11:52.777 --> 01:12:00.502]  So I'm grateful to InfoWars and Alex, your courage being willing to show the American people what really went down that day.
[01:12:00.802 --> 01:12:01.182]  That's right.
[01:12:01.222 --> 01:12:03.203]  We're showing Sinclair's version right now.
[01:12:03.223 --> 01:12:05.365]  I don't know why they made it black and white to look more scary.
[01:12:05.925 --> 01:12:09.767]  We're going to show you the real footage and CNN will go, oh, it's edited.
[01:12:09.787 --> 01:12:11.388]  They blurred the FBI people's faces.
[01:12:11.748 --> 01:12:12.849]  No, that's not doctored.
[01:12:12.909 --> 01:12:15.010]  That's not, that's not substantially changed.
[01:12:15.310 --> 01:12:17.191]  Blurring faces is not changing the truth of it.
[01:12:17.211 --> 01:12:22.254]  In fact, zooming in and blowing it up isn't doing that, but I guarantee you they're going to try to ignore this, Roger.
[01:12:23.590 --> 01:12:25.812]  And they're going to try to say that we've altered it.
[01:12:26.652 --> 01:12:29.234]  None of that's true, in a doctored form.
[01:12:29.535 --> 01:12:36.920]  We are showing you so you can zoom in and see the FBI, patting them on the back, directing them, doing it all with a CNN guy they say they knew nothing about.
[01:12:37.361 --> 01:12:37.861]  BS!
[01:12:38.221 --> 01:12:39.522]  They blocked both sides of the streets.
[01:12:39.862 --> 01:12:40.783]  He was already there waiting.
[01:12:41.023 --> 01:12:41.744]  They talked to him.
[01:12:42.084 --> 01:12:46.167]  They let him stay there, which you don't do on this kind of quote, felony raid like they did.
[01:12:47.188 --> 01:12:49.889]  Well, let me explain the difference between the black and white and the color.
[01:13:06.453 --> 01:13:12.464]  Remember, this pre-dawn raid began in the dark, and therefore the security cameras operate on infrared.
[01:13:12.805 --> 01:13:14.709]  That's why the images are black and white.
[01:13:15.230 --> 01:13:16.712]  Oh, then later it turns color.
[01:13:18.101 --> 01:13:18.621]  Exactly.
[01:13:19.482 --> 01:13:21.903]  So that is what has transpired.
