[00:00:04.623 --> 00:00:04.745]  Okay.
[01:28:06.694 --> 01:28:08.055]  They get us hooked on their drugs.
[01:28:08.595 --> 01:28:09.936]  They get us on their welfare.
[01:28:10.776 --> 01:28:11.737]  And we have no say so.
[01:28:11.797 --> 01:28:12.517]  We have no vote.
[01:28:12.537 --> 01:28:13.478]  We have no anything.
[01:28:13.678 --> 01:28:15.999]  And we're converted to Chicago or San Francisco.
[01:28:16.039 --> 01:28:16.379]  That's it.
[01:28:17.740 --> 01:28:20.862]  Alex, this may be controversial, but this is my personal opinion.
[01:28:20.902 --> 01:28:22.562]  This is not a reflection of anybody else.
[01:28:23.263 --> 01:28:27.325]  I'm against any immigration at this point because we have gotten so much in here.
[01:28:28.297 --> 01:28:33.241]  If even half of the people who came in vote, there's no way we'll ever win another election again.
[01:28:34.282 --> 01:28:37.084]  Well, it's true because of the brainwashing of the groups brought in.
[01:28:37.104 --> 01:28:45.470]  That's what the Democrats are accelerating, and they think it's almost game over, offering all this free stuff that, of course, nobody's ever going to get once the country goes bankrupt.
[01:28:45.810 --> 01:28:46.691]  I mean, I think you're right.
[01:28:46.711 --> 01:28:51.435]  I think Trump's about to declare, we're full, we're done, until they stabilize the border.
[01:28:51.775 --> 01:28:52.836]  I think what you're saying is true.
[01:28:52.856 --> 01:28:54.457]  I don't think it's controversial at all.
[01:28:54.697 --> 01:28:55.218]  Thank you, Tom.
[01:28:55.418 --> 01:28:56.478]  More calls straight ahead.
[01:28:56.498 --> 01:28:56.899]  Stay with us.
[01:29:02.260 --> 01:29:02.863]  Everyone knows.
[01:29:06.673 --> 01:29:07.634]  Marcos, thanks for holding.
[01:29:07.694 --> 01:29:09.796]  I really appreciate you joining us on this Friday edition.
[01:29:09.836 --> 01:29:10.416]  What's your view?
[01:29:10.436 --> 01:29:11.077]  Hi, Mr. Jones.
[01:29:11.157 --> 01:29:12.237]  I appreciate you having me on.
[01:29:12.298 --> 01:29:14.059]  First off, I wanted to thank you for the body.
[01:29:14.119 --> 01:29:25.408]  You've been using it for a while, but I sent a bottle to my mom, and after taking it for a few days, she called me literally in tears, saying that she could see the knuckles on her fingers again and, like, the bones in her knees again.
[01:29:25.448 --> 01:29:26.369]  She was ecstatic.
[01:29:26.409 --> 01:29:33.034]  So, personal thank you to you for that, because anybody who makes my mom's life a little bit easier has a special place in my heart.
[01:29:33.214 --> 01:29:33.715]  Tumor-y.
[01:29:34.631 --> 01:29:37.393]  Curry in India is powerful.
[01:29:37.433 --> 01:29:39.695]  The average turmeric product is about 3-5%.
[01:29:39.775 --> 01:29:40.136]  Ours is 95%.
[01:29:40.176 --> 01:29:43.158]  The strongest curcuminoid out there.
[01:29:43.759 --> 01:29:46.441]  So, Anvil works great when I got twisted ankle.
[01:29:46.801 --> 01:29:50.204]  This is nature's Anvil to the next level.
[01:29:50.784 --> 01:29:52.706]  So that's why BODYS is so incredible.
[01:29:52.746 --> 01:29:55.068]  People should really check it out and support The Anvil Wars.
[01:29:55.088 --> 01:29:58.511]  So thank you for giving us your testimony about your mother because BODYS is amazing.
[01:29:58.611 --> 01:29:59.392]  Oh yeah, definitely.
[01:30:03.852 --> 01:30:11.639]  I scream, and it's like Google goes, I'm wearing a pink and a green sock, and I got a little beard, and I talk like this.
[01:30:11.659 --> 01:30:13.221]  You know what those guys do when they get on jets?
[01:30:13.461 --> 01:30:18.285]  They go, bring me 15 hookers now, and get the drugs ready, and take me to private island.
[01:30:18.305 --> 01:30:21.228]  Get the satanic rituals ready.
[01:30:23.830 --> 01:30:25.852]  You don't just think the enemy has sleeper cells, do you?
[01:30:31.960 --> 01:30:37.342]  They've told me directly, if I don't want to be sued, if I don't want to be attacked, if I don't want to be, you name it, stop reporting on this.
[01:30:37.622 --> 01:30:40.523]  And guess what I'm going to say to the big bank, the New York Federal Reserve, everybody else.
[01:30:40.543 --> 01:30:41.703]  Here's what I have to say to them.
[01:30:42.084 --> 01:30:42.524]  Hey, you ready?
[01:30:42.544 --> 01:30:44.284]  This is what I'm saying to you right now.
[01:30:44.845 --> 01:30:45.645]  You got that message?
[01:30:46.345 --> 01:30:47.025]  Never going to stop.
[01:30:47.305 --> 01:30:47.926]  Never going to stop.
[01:30:47.946 --> 01:30:48.746]  Going to beat you too.
[01:30:51.027 --> 01:30:51.827]  We're in a fight here.
[01:30:52.307 --> 01:30:54.328]  I got like two battle axes fighting them.
[01:30:54.348 --> 01:30:55.268]  They're hacking at me.
[01:30:55.288 --> 01:30:56.189]  We're like, ah!
[01:30:58.109 --> 01:31:00.050]  But you don't want to come out of mommy's basement.
[01:31:01.559 --> 01:31:07.402]  You want to sit there and suck on your own little wee-wee and play video games and pretend like you're this big, you know, badass person.
[01:31:07.583 --> 01:31:09.544]  You're a soldier on the internet battling everybody.
[01:31:09.564 --> 01:31:13.506]  A lot of liberals have broken their conditioning because of it.
[01:31:13.526 --> 01:31:14.607]  Just keep making fun of me!
[01:31:14.787 --> 01:31:15.467]  Keep attacking!
[01:31:15.507 --> 01:31:16.127]  I love it!
[01:31:16.147 --> 01:31:17.328]  I'm totally destroying you!
[01:31:23.972 --> 01:31:24.712]  So under U.S.
[01:31:24.752 --> 01:31:27.914]  Code Title 50, Chapter 32, Subsection 1528, Paragraph B... Is that true?
[01:31:27.934 --> 01:31:30.015]  You nailed that right there?
[01:31:30.036 --> 01:31:30.596]  Yes, yes.
[01:31:35.085 --> 01:31:37.169]  Oh man, you want to fight, you're gonna get one.
[01:31:37.189 --> 01:31:40.616]  I don't want to lose my voice.
[01:31:40.717 --> 01:31:41.498]  I just want you to know.
[01:31:47.523 --> 01:31:52.504]  The majority of the frogs in most areas in the United States are now gay.
[01:31:54.705 --> 01:31:56.785]  But it's like a rape thing.
[01:31:57.325 --> 01:31:59.866]  You know, it looks all nice and candy, puppy.
[01:31:59.886 --> 01:32:01.386]  That's how they act all liberal.
[01:32:01.686 --> 01:32:03.507]  Oh my gosh, communism's really good.
[01:32:03.727 --> 01:32:04.407]  You're gonna like it.
[01:32:04.427 --> 01:32:05.207]  Get in the car.
[01:32:05.227 --> 01:32:09.008]  How do you like that, Wonder Man?
[01:32:10.248 --> 01:32:11.129]  Oh yeah, you like that?
[01:32:11.149 --> 01:32:11.629]  Let's see it again.
[01:32:11.949 --> 01:32:12.189]  Oh yeah?
[01:32:12.709 --> 01:32:15.350]  Woo!
[01:32:15.390 --> 01:32:16.870]  Yeah, that's goblin power.
[01:32:19.480 --> 01:32:21.821]  This broadcast is in full force.
[01:32:21.861 --> 01:32:26.122]  I'm Alex Jones and I do the show here weekdays 11 a.m.
[01:32:26.162 --> 01:32:26.502]  to 3 p.m.
[01:32:26.562 --> 01:32:28.522]  and then we have Sunday 4 to 6 p.m.
[01:32:28.642 --> 01:32:32.804]  You're on the air.
[01:32:32.864 --> 01:32:35.704]  Hey Alex and all the Info Wars, can you hear me?
[01:32:35.744 --> 01:32:36.825]  Yes sir, I can!
[01:32:40.747 --> 01:32:41.808]  Thank God!
[01:32:42.069 --> 01:32:53.225]  Literally, I have waited and I've been, I'm a very patient man and I'm a man of God and I'm a man of Christ and I believe that we can look
[01:33:06.832 --> 01:33:09.573]  You're listening to the Alex Jones Show.
[01:33:24.439 --> 01:33:29.381]  Crashing through the lies and disinformation, it's Alex Jones.
[01:33:33.302 --> 01:33:36.885]  Alright, we've got some military, police, active duty, retired.
[01:33:36.905 --> 01:33:39.267]  I'm going to put the phones up in general now.
[01:33:39.287 --> 01:33:52.678]  We're going to take their calls in that order, but for everybody to give your take on Trump set to declare a national emergency, a true national emergency, in his power and capacity as Commander-in-Chief, 10 U.S.
[01:33:52.738 --> 01:33:59.243]  Code Chapter 252, Use of Militia and Armed Forces to Enforce Federal Authority.
[01:33:59.263 --> 01:34:01.605]  I'm going to explain something again.
[01:34:02.802 --> 01:34:07.184]  I know you all know this, but when you see this in the news, they demonize Trump when he does this in the next few weeks.
[01:34:07.844 --> 01:34:09.505]  They're gonna call him a dictator, all this stuff.
[01:34:09.585 --> 01:34:09.745]  No.
[01:34:10.266 --> 01:34:13.647]  He'd be aiding and abetting the UN in collapsing the country if he didn't do this.
[01:34:14.147 --> 01:34:18.709]  In fact, I think he's waited too long, quite frankly, but Trump's probably smarter than I am.
[01:34:18.729 --> 01:34:19.770]  I think it's safe to say.
[01:34:20.210 --> 01:34:21.091]  We'll see what happens.
[01:34:21.151 --> 01:34:21.951]  I trust the President.
[01:34:22.591 --> 01:34:26.993]  But we are overrun with disease, with lawlessness.
[01:34:27.414 --> 01:34:29.935]  The poor people being brought in are the ones being exploited.
[01:34:30.675 --> 01:34:33.297]  The coyotes are now operating all over the United States.
[01:34:33.877 --> 01:34:37.719]  Upwards of 30% of the so-called families are fake.
[01:34:38.260 --> 01:34:39.620]  It's people who kidnap children.
[01:34:39.640 --> 01:34:42.362]  A lot of times they just dump the children off in the middle of nowhere.
[01:34:42.822 --> 01:34:43.663]  Those are the lucky ones.
[01:34:43.763 --> 01:34:45.684]  Others get sold into sex slavery.
[01:34:46.104 --> 01:34:48.126]  This is Senate reports.
[01:34:48.706 --> 01:34:53.369]  Upwards of half of all federal crimes committed by non-citizens last year.
[01:34:55.458 --> 01:34:57.279]  The President, I think, is doing the right thing.
[01:34:57.299 --> 01:34:58.219]  I'm going to read the U.S.
[01:34:58.239 --> 01:34:58.979]  Code to you in a moment.
[01:34:58.999 --> 01:35:00.140]  Go right back to your calls.
[01:35:00.240 --> 01:35:01.940]  The number to join us is 877-789-2539.
[01:35:01.960 --> 01:35:02.660]  877-789-2539.
[01:35:02.721 --> 01:35:10.363]  We're going to go to Mike and Debbie and Andrew and Brad here in just a moment.
[01:35:10.483 --> 01:35:12.884]  First off, let me just spend a second on this.
[01:35:14.565 --> 01:35:15.305]  I'm not a victim.
[01:35:16.305 --> 01:35:16.865]  I'm a target.
[01:35:17.386 --> 01:35:18.506]  But I am very competitive.
[01:35:19.707 --> 01:35:33.077]  And I get so focused on news and information that I barely get focused on cutting cool ads for the products or even reading reviews of how great they are and doing things I know will sell the product.
[01:35:34.298 --> 01:35:36.780]  But I don't want to sit here and spend the time talking about our products.
[01:35:37.981 --> 01:35:40.643]  We have the best B12 you're going to find anywhere.
[01:35:41.044 --> 01:35:41.344]  Period.
[01:35:42.776 --> 01:35:47.860]  We have the best turmeric, the highest rated, very best you're going to find anywhere.
[01:35:48.100 --> 01:35:50.182]  If you don't know what turmeric does for you, research it.
[01:35:51.323 --> 01:35:55.567]  We have the highest rated krill, the highest rated fish oil for adults and children.
[01:35:55.967 --> 01:35:59.770]  We have the highest rated, best, purest iodine in the world.
[01:36:00.111 --> 01:36:02.312]  No one even ever tried to go get the clean stuff.
[01:36:03.473 --> 01:36:04.294]  I guess you have to get a DEA
[01:36:05.854 --> 01:36:08.136]  Certification has to be a DEA approved facility.
[01:36:08.176 --> 01:36:09.036]  It's got to be locked up.
[01:36:10.017 --> 01:36:12.458]  The point is, we've done some things nobody else has done.
[01:36:13.199 --> 01:36:13.499]  Okay?
[01:36:14.600 --> 01:36:18.662]  And we have produced and brought you the products that nobody else has.
[01:36:19.903 --> 01:36:21.404]  And they're just game changers.
[01:36:21.964 --> 01:36:27.488]  And that's why people ask, why is BBC and Channel 4 and ABC attacking you every day?
[01:36:27.808 --> 01:36:28.769]  Why are they so obsessed?
[01:36:29.069 --> 01:36:30.850]  Because, folks, I've got their damn number.
[01:36:31.010 --> 01:36:31.210]  Okay?
[01:36:31.230 --> 01:36:32.031]  And I'm not bragging.
[01:36:33.672 --> 01:36:34.853]  It's not hard to get their number.
[01:36:35.694 --> 01:36:42.778]  There's just so much chatter and disinfo that if anybody listens to what we're saying and goes and looks it up, they're going to know the truth and it's game over.
[01:36:43.839 --> 01:36:52.604]  And they really want the show shut down because people in Congress and the military tune into regular shows and they're like, these people don't know what they're talking about.
[01:36:53.404 --> 01:36:55.826]  People tune in here, they go, wow, this guy's done his homework.
[01:36:57.186 --> 01:36:58.647]  And our guests have done their homework.
[01:37:00.368 --> 01:37:02.570]  And the system doesn't like that.
[01:37:04.110 --> 01:37:04.851]  So I'll say it again.
