[00:00:09.586 --> 00:00:11.450]  Yeah.
[01:21:35.462 --> 01:21:37.383]  So that's some serious business right there.
[01:21:38.444 --> 01:21:41.246]  Now let's see what happens with Assange.
[01:21:42.065 --> 01:21:43.566]  And see if he doesn't hit a grand slam.
[01:21:44.666 --> 01:21:45.907]  Or if he doesn't come up short.
[01:21:47.147 --> 01:21:48.368]  But we're going to take your calls.
[01:21:49.989 --> 01:21:52.730]  See what you think is going on.
[01:21:52.750 --> 01:21:54.771]  877-789-ALEX.
[01:21:54.791 --> 01:21:56.531]  1-877-789-ALEX.
[01:21:57.992 --> 01:21:59.013]  Specifically today.
[01:22:01.554 --> 01:22:06.296]  What do you think the president should do with Julian Assange?
[01:22:06.476 --> 01:22:08.097]  Or is going to do with Julian Assange?
[01:22:08.117 --> 01:22:09.697]  Or do you think he's figured it out yet?
[01:22:09.777 --> 01:22:10.818]  Or what do you think he's going to do?
[01:22:13.024 --> 01:22:17.145]  The right thing is to pardon Assange, grant him asylum, or whatever he desires.
[01:22:19.306 --> 01:22:39.691]  But you know, that same side though, I gotta say, even though I do think Julian Assange is a hero journalist, at the same time, if I was in Trump's shoes, I would ask something in return.
[01:22:41.437 --> 01:22:43.499]  And I think you guys know what I'm thinking about.
[01:22:45.260 --> 01:22:49.183]  I would say, Mr. Assange, you know what you've been charged with.
[01:22:49.223 --> 01:22:51.565]  You know what the worst case scenario for you could be.
[01:22:51.585 --> 01:22:53.666]  I don't want that to happen.
[01:22:54.567 --> 01:23:02.493]  Here's the deal that I have for you right here, but we're going to need to know some names.
[01:23:03.633 --> 01:23:05.114]  We're going to need to know a couple of sources.
[01:23:05.955 --> 01:23:06.916]  You give us those sources,
[01:23:09.249 --> 01:23:10.750]  And we'll sign this deal.
[01:23:11.311 --> 01:23:11.912]  You'll be free.
[01:23:12.672 --> 01:23:14.013]  You can stay here as long as you want.
[01:23:14.554 --> 01:23:17.917]  And we'll make sure you don't get extradited if that's what you desire.
[01:23:21.540 --> 01:23:24.823]  I think that's... I think that's how this should go.
[01:23:25.504 --> 01:23:26.385]  And I think that's fair.
[01:23:27.766 --> 01:23:33.912]  Because you have to understand, in Trump's shoes, he is facing political pressure, whether we like it or not.
[01:23:35.222 --> 01:23:47.067]  And that not only comes from the establishment that we fear and loathe so much, it comes from the principle matter that yes, this was American intelligence.
[01:23:47.368 --> 01:23:53.090]  These were Americans that got hacked or that were victims of this.
[01:23:54.031 --> 01:23:58.553]  So at a certain level, as the President of the United States, you have a principle to act on that.
[01:23:58.613 --> 01:24:00.914]  But again, justice is blind.
[01:24:02.790 --> 01:24:07.592]  But I think that's a fair deal for Julian Assange, and I think everybody knows what I'm talking about.
[01:24:09.573 --> 01:24:13.675]  Who gave them the DNC emails?
[01:24:14.315 --> 01:24:15.236]  Not the Podesta hack.
[01:24:19.138 --> 01:24:19.858]  Who was your source?
[01:24:23.920 --> 01:24:30.223]  And if it was Seth Rich, now you know what needs to happen next, don't you?
[01:24:31.693 --> 01:24:32.834]  Murder investigation.
[01:24:34.115 --> 01:24:34.876]  Homicide team.
[01:24:39.199 --> 01:24:47.025]  And all of a sudden, the floodgates open to a brand new can of worms.
[01:24:51.309 --> 01:24:52.650]  So, that's what I think should happen.
[01:24:53.871 --> 01:24:54.592]  I really don't know.
[01:24:54.612 --> 01:24:57.274]  I'm not even going to try to predict the President on this one.
[01:24:58.993 --> 01:25:00.974]  But I'd love to talk about it with you.
[01:25:00.994 --> 01:25:02.935]  1-877-789-ALEX.
[01:25:02.975 --> 01:25:03.895]  Now, here's the deal, folks.
[01:25:05.576 --> 01:25:06.937]  Alex has been on a work trip.
[01:25:07.417 --> 01:25:08.137]  I'm in studio.
[01:25:08.297 --> 01:25:12.719]  I've already done over an hour of live streaming this morning from this Planned Parenthood rally.
[01:25:13.600 --> 01:25:22.364]  My hair has little hat hair, but I've decided to just roll with it and keep the hat that I wore to the Planned Parenthood rally on the desk here as a symbol.
[01:25:23.104 --> 01:25:24.305]  We need to keep America great.
[01:25:24.825 --> 01:25:25.785]  We need to drain the swamp.
[01:25:26.065 --> 01:25:27.046]  We need to stop abortion.
[01:25:28.331 --> 01:25:29.372]  And we need to pardon Assange.
[01:25:30.472 --> 01:25:30.953]  But here's the deal.
[01:25:31.153 --> 01:25:37.716]  I'm going to have to be broadcasting here on the Alex Jones Show for another hour plus, almost two hours.
[01:25:39.077 --> 01:25:44.560]  And then I'm going to be hosting the War Room, which are my normal duties around here, from 3 to 6 p.m.
[01:25:44.600 --> 01:25:46.722]  So I'm going to need some sustained energy.
[01:25:48.543 --> 01:25:53.145]  So what I'm going to do right now is I'm going to take my InfoWars Life Turbo Force.
[01:25:54.346 --> 01:25:57.408]  And I know when I take this, I'll have sustained energy.
[01:25:58.342 --> 01:26:01.923]  For the rest of this broadcast, and then for the war room.
[01:26:01.963 --> 01:26:14.526]  But what I've discovered recently, because normally I just chug the stuff down, like an energy shot, and it's just like, full steam ahead, immediate response.
[01:26:15.466 --> 01:26:25.329]  But what I've discovered recently, is when you mix it in with a warm glass of water, and sip on it like tea,
[01:26:26.787 --> 01:26:38.274]  It has the same effect, but it doesn't give you that immediate jolt, and it kind of sustains a little bit longer when you're sipping on it for half an hour to an hour, and you just kind of drink it like you would tea.
[01:26:39.635 --> 01:26:53.584]  And so I'm mixing up my TurboForce right now, and if you haven't, if you don't know about this, folks, there's a major metaphysical psychological trance that you can go into when you mix TurboForce and find your chi, so that's what we're about to do here.
[01:26:54.927 --> 01:26:56.708]  Excuse me for a second while I find my chi.
[01:26:58.288 --> 01:26:58.608]  Yes.
[01:26:59.569 --> 01:27:01.529]  This is the turbo force chi.
[01:27:02.750 --> 01:27:03.970]  I will find my center.
[01:27:04.870 --> 01:27:06.131]  I will find my balance.
[01:27:07.131 --> 01:27:12.473]  And I will have sustained pure energy as I embark on my mission from God.
[01:27:12.553 --> 01:27:12.813]  Yes.
[01:27:13.933 --> 01:27:19.975]  And so then you get your turbo force chi and you sip on it.
[01:27:23.777 --> 01:27:24.157]  Like so.
[01:27:26.607 --> 01:27:28.568]  Then everything starts to make sense.
[01:27:29.889 --> 01:27:31.470]  And the energy starts to overwhelm you.
[01:27:32.030 --> 01:27:32.650]  And the focus.
[01:27:34.071 --> 01:27:36.812]  Yes, let's... Let's just get it in one more time now.
[01:27:38.553 --> 01:27:39.133]  One more time.
[01:27:39.534 --> 01:27:43.516]  For all the TurboForce consumers out there.
[01:27:44.656 --> 01:27:48.378]  Blasting through time and space with the power of TurboForce.
[01:27:49.139 --> 01:27:51.040]  From InfowarsStore.com.
[01:27:52.961 --> 01:27:55.202]  So this broadcast will be powered by TurboForce.
[01:27:56.246 --> 01:28:04.791]  And you will be powered by TurboForce if you go to Infowarsstore.com today and secure your package of TurboForce.
[01:28:05.932 --> 01:28:09.754]  All right, ladies and gentlemen, when we get back, we're going to go to your phone calls.
[01:28:09.934 --> 01:28:16.137]  Specifically, what do you think the president is going to do about Julian Assange?
[01:28:16.217 --> 01:28:20.300]  What do you think the president should do about Julian Assange?
[01:28:20.480 --> 01:28:22.501]  Or do you think something's already been worked out?
[01:28:22.521 --> 01:28:23.902]  What do you think about my opinion?
[01:28:24.929 --> 01:28:26.750]  We're going to start taking your phone calls on the other side.
[01:28:26.810 --> 01:28:35.576]  And then, we're also going to have the highlight of me at the Planned Parenthood rally bullhorning the baby murderers.
[01:28:37.317 --> 01:28:42.360]  And I have a feeling that this is one of those things where when I'm in live time, I don't even realize how powerful the footage is.
[01:28:43.080 --> 01:28:44.621]  But I have a feeling that this is going to be good.
[01:28:45.802 --> 01:28:46.863]  I'll give you a little teaser.
[01:28:50.476 --> 01:28:52.738]  I got assaulted by a drag queen.
[01:28:55.420 --> 01:28:55.640]  Yeah.
[01:28:56.781 --> 01:28:58.142]  We'll be right back, ladies and gentlemen.
[01:28:58.422 --> 01:28:59.382]  This is The Info War.
[01:28:59.402 --> 01:29:00.964]  This is The Alex Jones Show.
[01:29:02.565 --> 01:29:02.725]  Hi.
[01:29:09.227 --> 01:29:10.548]  Let's go ahead and talk to Jessica.
[01:29:10.568 --> 01:29:12.129]  She wants to talk about the Virginia governor.
[01:29:12.629 --> 01:29:13.510]  Jessica, you're on the air.
[01:29:13.530 --> 01:29:15.331]  Looks like he'll be resigning soon.
[01:29:15.351 --> 01:29:15.792]  What do you think?
[01:29:16.372 --> 01:29:17.213]  I hope so.
[01:29:17.993 --> 01:29:19.674]  I never liked him from the beginning.
[01:29:19.894 --> 01:29:27.720]  I remember that President Obama endorsed him, and that was a big... I thought that would be a big wake-up call to people, but apparently it wasn't.
[01:29:28.180 --> 01:29:30.342]  But we keep the babies comfortable.
[01:29:30.362 --> 01:29:33.826]  I can't really do his fake southern accent, but it's just, I love southerners.
[01:29:33.906 --> 01:29:35.308]  I'm from Texas, kind of southern.
[01:29:35.408 --> 01:29:42.816]  But it's like the fakeness of that sicky sweet, let's stay out of the ladies area, kill that baby.
[01:29:42.976 --> 01:29:47.881]  I think because he's a pediatrician, he's used to people, you know, kind of responding to that voice.
[01:29:47.961 --> 01:29:49.823]  Oh my gosh it's so sickening.
[01:30:08.883 --> 01:30:14.128]  I have X2 and the Selenium for my thyroid and I have to say that it's worked wonders.
[01:30:14.188 --> 01:30:16.511]  The BrainForce Plus is amazing.
[01:30:16.871 --> 01:30:27.241]  Me and my family take it every day and I mean you really can feel what it does and usually I get a lot of brain fog from the thyroid issue and that helps tremendously and the knockout
[01:30:27.601 --> 01:30:29.522]  We're going to try the turbo force next.
[01:30:48.289 --> 01:30:53.272]  I really want to get that turbo forced because my son loves going to the gym and he needs something for a booze.
[01:30:53.352 --> 01:30:55.954]  Well, Jessie, I appreciate your support, but let me be honest with you.
[01:30:55.994 --> 01:30:57.375]  Only take a half pack at the first time.
[01:30:57.495 --> 01:30:59.456]  It's just, it's kind of like good crack.
[01:30:59.596 --> 01:31:01.678]  So, I'm almost embarrassed.
[01:31:02.038 --> 01:31:03.239]  Everybody should be careful with it.
[01:31:03.679 --> 01:31:04.380]  It's the next level.
[01:31:04.440 --> 01:31:04.880]  It's insane.
[01:31:05.060 --> 01:31:21.797]  I really am glad that I'm able to help the fight for truth and freedom and liberty and I don't know what where I would be and what I would think if I didn't have people like you on air who have just stayed strong through it all so I just want to encourage you just to keep going keep fighting
[01:31:21.917 --> 01:31:26.060]  Thank you for fighting for us and with us, because I don't know what we would do.
[01:31:26.100 --> 01:31:27.201]  We wouldn't have anybody.
[01:31:27.221 --> 01:31:31.263]  If there wasn't you, I mean, I don't know that anybody else would be on the air doing it.
[01:31:31.403 --> 01:31:38.188]  Like you said, you're the tip of the spear, so I really appreciate you and what you say, you know, helps me stay connected to the truth.
[01:31:38.268 --> 01:31:47.855]  It helps me stay connected to God, and I can't say enough about how much I love InfoWars, how much I love the products, but I would like to have some female cut shirts.
[01:31:49.055 --> 01:31:50.977]  No, no, I totally agree.
[01:31:51.818 --> 01:31:55.803]  We put out the one gold foil female shirt that was a big hit, and we're just brain dead.
[01:31:55.823 --> 01:31:58.285]  But I promise, that's our number one complaint, is from women.
[01:31:58.305 --> 01:32:00.227]  We've only got a couple shirts that are cut for females.
[01:32:00.287 --> 01:32:01.248]  We will get it done for you.
[01:32:01.288 --> 01:32:06.574]  But Jessica, you give me strength to go on, and your husband, and your family, because just hearing what's in your voice, the
