[00:00:03.237 --> 00:00:05.138]  We're live.
[01:11:11.757 --> 01:11:13.298]  There were other contributing factors as well.
[01:11:13.298 --> 01:11:20.863]  And that's why I'm sick of hearing that Christianity's bad, and Christianity's stifling openness, and Christianity's, that's pure baloney.
[01:11:23.001 --> 01:11:36.688]  The problem is, and this was even in mainstream BBC reports, many of the refugees to get in are claiming they're Syrian when they aren't, they're Pakistani, they're... you name it.
[01:11:36.688 --> 01:11:41.530]  From all over the Middle East and Central Asia, Afghan, and when they get in,
[01:11:43.089 --> 01:11:45.310]  Well, they turn around and they're really a Muslim.
[01:11:45.310 --> 01:11:46.690]  And again, I'm not against Muslims.
[01:11:46.690 --> 01:11:49.551]  There are many Muslims that are very integrable, very hard-working.
[01:11:49.551 --> 01:11:59.994]  The problem is, these groups demographically are the poor masses, many of which came into Syria and other areas to be part of the takeover, and have now failed, so they want to come here.
[01:11:59.994 --> 01:12:03.395]  So a lot of them aren't Syrian, and they're not Christian.
[01:12:03.395 --> 01:12:07.296]  They've been faking that in their asylum filings.
[01:12:07.296 --> 01:12:12.678]  So Glenn Beck says that he wants to smuggle them over here.
[01:12:14.605 --> 01:12:19.408]  He vows to smuggle them into the country.
[01:12:19.408 --> 01:12:24.411]  That's a World Net Daily article.
[01:12:24.411 --> 01:12:35.317]  But you better believe that if Beck does smuggle Christians into the country, they'll probably try to put him in jail and say, you're a trafficker in people.
[01:12:35.317 --> 01:12:40.240]  You are engaged in a crime of breaking our federal laws.
[01:12:41.428 --> 01:13:00.901]  And then Glenn Beck can defend himself and say, we have the Border Patrol on record, and we have the video shot by Infowars.com of them admitting that illegals are brought into the country, and then the Border Patrol completes the smuggling process to bring them in with vouchers.
[01:13:00.901 --> 01:13:08.746]  And our own government destabilized the Middle East and allowed Christians to be targeted, so we have a moral responsibility to save the Christians.
[01:13:09.687 --> 01:13:11.728]  They're the group that is the most targeted.
[01:13:11.728 --> 01:13:17.191]  Even the UN last year had a headline, Christians most persecuted group in the world.
[01:13:17.191 --> 01:13:21.613]  And the article went on, it's doubled the last five years to levels unseen.
[01:13:21.613 --> 01:13:23.634]  A true crisis!
[01:13:23.634 --> 01:13:25.816]  All over the world Christians are being targeted.
[01:13:25.816 --> 01:13:26.496]  Why?
[01:13:26.496 --> 01:13:33.640]  They're not involved in the wars, they're not pushing any of these agendas, but the globalists don't like them.
[01:13:33.640 --> 01:13:34.320]  There's a reason for that.
[01:13:36.803 --> 01:13:40.044]  Folks ought to ask themselves why this is happening, why this is going on.
[01:13:40.044 --> 01:13:43.305]  Yeah, there it is.
[01:13:43.305 --> 01:13:44.005]  There's the headline.
[01:13:44.005 --> 01:13:48.527]  Christianity Most Persecuted Faith Worldwide.
[01:13:48.527 --> 01:13:50.148]  Okay.
[01:13:50.148 --> 01:13:51.108]  I want to go to your phone calls.
[01:13:51.108 --> 01:13:51.708]  Thank you for holding.
[01:13:51.708 --> 01:14:03.092]  If you just joined us, they're now declaring officially LA is the capital of Latin America.
[01:14:03.092 --> 01:14:05.413]  And that's in The Hollywood Reporter.
[01:14:06.565 --> 01:14:06.725]  L.A.
[01:14:06.725 --> 01:14:12.488]  tops itself as northern capital of Latin America for the Olympic bid 2024.
[01:14:12.488 --> 01:14:26.514]  Trump hammers his Sanctuary City crap, that's a close quote from the Daily Mail, and jokes about replacing Obamacare with Donaldcare as women cry with joy and 20,000 enthralled Texans roar for 90-minute speech.
[01:14:28.220 --> 01:14:30.282]  And we got Joe Biggs coming in at the bottom of the next hour.
[01:14:30.282 --> 01:14:33.224]  He was there to play some video and give us his take on that situation.
[01:14:33.224 --> 01:14:34.766]  He went up there and asked for us.
[01:14:34.766 --> 01:14:37.968]  I was able to cover that yesterday.
[01:14:37.968 --> 01:14:40.230]  Right now, let's go to your phone calls.
[01:14:40.230 --> 01:14:40.891]  Thank you for holding.
[01:14:40.891 --> 01:14:47.416]  Let's talk to Dustin, you're on the air from California.
[01:14:47.416 --> 01:14:50.859]  Hey Alex, it's Dustin, it's Rainey here in California.
[01:14:53.345 --> 01:14:55.626]  Definitely took my super male vitality today.
[01:14:55.626 --> 01:14:57.547]  It's my favorite InfoWars product.
[01:14:57.547 --> 01:14:58.948]  Thank you.
[01:14:58.948 --> 01:15:01.529]  I agree, um, wholeheartedly.
[01:15:01.529 --> 01:15:10.554]  I know that there's a lot of hardworking immigrants in this country, but it's the ones who come here and get the free handouts who are voting for the people giving them the free handouts.
[01:15:10.554 --> 01:15:16.597]  And it sucks to, you know, to drive to work every day and to pay for those people that are voting against me.
[01:15:18.812 --> 01:15:20.112]  They've enslaved you.
[01:15:20.112 --> 01:15:21.253]  The elite have made a deal with them.
[01:15:21.253 --> 01:15:23.893]  I mean, look in Sweden.
[01:15:23.893 --> 01:15:34.756]  In Sweden, 59%, 58% of welfare payments go to immigrants, 16% to the population.
[01:15:34.756 --> 01:15:36.297]  And it's similar numbers here.
[01:15:37.369 --> 01:15:39.071]  I mean, this is ridiculous!
[01:15:39.071 --> 01:15:40.212]  This is slavery!
[01:15:40.212 --> 01:15:50.024]  You gotta pay for people so they can vote illegally to make you more of their slaves, and then the big corporations get cheap labor on top of it, and are exempt for most of the taxes.
[01:15:50.024 --> 01:15:53.087]  That's called a screwjob!
[01:15:53.087 --> 01:15:57.212]  And it's really hard to link out to these people, too, who get everything for free because
[01:15:57.782 --> 01:15:59.223]  These people aren't going to eat healthy.
[01:15:59.223 --> 01:16:00.923]  They're not going to get the right diet.
[01:16:00.923 --> 01:16:05.385]  They're going to be very easily influenced by the media, and they're not going to be able to focus on one enemy.
[01:16:05.385 --> 01:16:12.007]  They're going to be focusing on being racist, being feminist, being all these different segregations.
[01:16:12.007 --> 01:16:14.848]  You know, they're going to have identity politics.
[01:16:14.848 --> 01:16:17.169]  Absolutely.
[01:16:17.169 --> 01:16:19.030]  Mike, I have a small family.
[01:16:20.336 --> 01:16:23.401]  One son and my fiancé and we eat healthy every day.
[01:16:23.401 --> 01:16:29.650]  It's not hard to see what's going on in the world if you really look for your own news.
[01:16:29.650 --> 01:16:35.659]  It's hard to branch out to people who don't pay attention to what they put in their bodies.
[01:16:36.394 --> 01:16:37.535]  It's really hard.
[01:16:37.535 --> 01:16:53.648]  Believe me, I've gotten a lot better than I was five, six years ago, but I still don't take care of myself some, and it's just so essential that all of us try to drink healthy, clean water, eat non-GMO, and get exercise, and also spiritually get right with God.
[01:16:53.648 --> 01:16:55.129]  I'm not lecturing anybody.
[01:16:55.129 --> 01:17:01.274]  I'm just saying I know that's the right path, and just the little bit I've done to turn that direction has been life-changing.
[01:17:01.274 --> 01:17:02.115]  God bless you, Dustin.
[01:17:02.115 --> 01:17:02.736]  Good to hear from you.
[01:17:03.556 --> 01:17:06.519]  Let's go ahead and talk to William in New York.
[01:17:06.519 --> 01:17:07.060]  You're on the air.
[01:17:07.060 --> 01:17:08.981]  Hello, Alex.
[01:17:08.981 --> 01:17:09.502]  Good morning.
[01:17:09.502 --> 01:17:10.183]  How are you?
[01:17:10.183 --> 01:17:11.144]  I'm alright, my friend.
[01:17:11.144 --> 01:17:12.685]  Go ahead.
[01:17:12.685 --> 01:17:16.128]  Well, I got some disconcerting news today.
[01:17:16.128 --> 01:17:26.819]  My sister, who is an avid lookout for anything to do protecting her children in school, came across a Facebook post that was given to her.
[01:17:27.728 --> 01:17:40.517]  And this has to do with the Philadelphia Catholic School District issuing a warning to parents, preparing them for vocabulary like something called lockdown.
[01:17:40.517 --> 01:17:45.761]  And what they're classifying lockdown is shutting down the school, keeping all the students
[01:17:46.633 --> 01:17:59.369]  Inside the school without giving any kind of permission to parents to pick them up and guarding the school with fire department officials or police department to guard.
[01:17:59.369 --> 01:18:04.735]  They're expanding citywide lockdowns to government buildings and schools but now to private schools.
[01:18:05.396 --> 01:18:17.708]  For a car backfiring, or a guy putting a rifle in his car for deer hunting, constant freaking out, constant false alarms to train us that we can be locked down and have our rights taken, and the cops go door-to-door and confiscate the guns.
[01:18:17.708 --> 01:18:19.370]  That's being run out of D.C.
[01:18:19.370 --> 01:18:20.732]  We saw that, of course, in Boston.
[01:18:20.732 --> 01:18:21.733]  We've seen that in other areas.
[01:18:22.493 --> 01:18:29.599]  It's not effective, it doesn't ever catch anybody, but it does train the public to live under martial law, and it conditions the police for that.
[01:18:29.599 --> 01:18:40.248]  And now the New York City is prepping security for the Pope's visit, the Wall Street Journal reports, and testing lockdowns, you name it, with the military over the police.
[01:18:40.248 --> 01:18:46.434]  And again, I'm not bashing the military or the police themselves, I'm bashing the mission that's unconstitutional.
[01:18:47.054 --> 01:18:53.196]  And they got Michael McCaul, the congressman out, the Republican, saying we've got to, you know, have bigger budgets and more.
[01:18:53.196 --> 01:18:54.837]  We're not ready to protect the Pope.
[01:18:54.837 --> 01:18:57.738]  The Pope sits on trillions of dollars in assets.
[01:18:57.738 --> 01:19:04.600]  The Pope lobbies us all day about how we should pay more taxes and have more illegals come in.
[01:19:04.600 --> 01:19:10.863]  The Catholic Church, it's its own sovereign state, needs to pay for Pope Commie.
[01:19:10.863 --> 01:19:11.343]  Okay?
[01:19:11.343 --> 01:19:12.884]  And that's what this comes down to.
[01:19:12.884 --> 01:19:13.564]  I don't mean to be ranting.
[01:19:13.564 --> 01:19:13.784]  Go ahead.
[01:19:15.222 --> 01:19:15.842]  No, you're right.
[01:19:15.842 --> 01:19:17.123]  You're absolutely right.
[01:19:17.123 --> 01:19:20.004]  Uh, you know, I've been also keeping aware of that.
[01:19:20.004 --> 01:19:23.266]  We are, you know, uh, keeping an eye out on what's happening in New York.
[01:19:23.266 --> 01:19:29.169]  Unfortunately, you know, we're on Long Island and that's not, no more than 50 miles from the center of the city.
[01:19:29.807 --> 01:19:39.869]  And if anything ever did happen that was major, you know, that's one thing that I would explain to my family, you know, in the good day of traffic over here, it would take two hours to get out of the city.
[01:19:39.869 --> 01:19:41.309]  Imagine if it was on a lockdown.
[01:19:41.309 --> 01:19:48.331]  It would take us a week walking on foot, going through, you know, who knows what kind of territory that would become out there.
[01:19:48.331 --> 01:19:48.911]  Absolutely.
[01:19:48.911 --> 01:19:50.411]  You know?
[01:19:50.411 --> 01:19:52.752]  Brother, let me give you the rest of the story when we come back.
[01:19:54.176 --> 01:19:57.238]  I'm gonna come back and finish up with you, then we'll go to Larry and others.
[01:19:57.238 --> 01:19:59.420]  The rest of the story of what a lockdown really is.
[01:19:59.420 --> 01:20:04.323]  A revolution in body protection has arrived, only at FortressSurvivalLLC.com.
[01:20:04.323 --> 01:20:08.245]  Introducing the revolutionary patented level 3 bulletproof vest.
[01:20:08.245 --> 01:20:10.527]  100% Kevlar, 100% American made.
[01:20:10.527 --> 01:20:13.769]  Concealable, fully adjustable, and the lowest price on the market.
[01:20:13.769 --> 01:20:14.950]  Adult size normally $289.99, now just $250.
[01:20:14.950 --> 01:20:16.051]  Kid size normally $239.99, now just $200.
[01:20:19.693 --> 01:20:24.743]  Get affordable protection with a Level 3A Bulletproof Vest from FortressSurvivalLLC.com.
