[00:00:00.009 --> 00:00:01.373]  The Alex Jones Show.
[01:09:21.203 --> 01:09:22.303]  It is the concealed carry.
[01:09:22.503 --> 01:09:23.044]  Look it up!
[01:09:25.665 --> 01:09:26.546]  Unbelievable!
[01:09:29.414 --> 01:09:30.235]  Here's Newsweek.
[01:09:30.475 --> 01:09:35.700]  Andrew Wakefield, father of the anti-vaccine movement, responds to the current measles outbreak for the first time.
[01:09:36.160 --> 01:09:45.529]  And what they'll do is they'll take a prominent, intelligent doctor, scientist, or the food babe who's talented and smart and a good spokesperson.
[01:09:45.569 --> 01:09:52.175]  They'll pick them, try to destroy them, claim that they're a hoaxer, claim they're a liar.
[01:09:52.195 --> 01:09:53.557]  A lot of people like Brian Williams do it.
[01:09:56.727 --> 01:10:03.932]  Saying it's been proven that Obamacare doesn't, you know, have a death panel when it does, and then they'll say, this person's been discredited when they haven't been.
[01:10:04.793 --> 01:10:17.442]  They engage in hoaxes, saying that we're engaged in hoaxes, saying safe and effective, there are no problems, when there's a secret vaccine court and they've paid out billions of dollars in the last 30 years to keep people quiet.
[01:10:18.936 --> 01:10:20.896]  And it's happening all over the world.
[01:10:21.597 --> 01:10:27.358]  And the inserts say it can make you sick, say it can give you Guillain-Barre, say it can give you neurological disorder.
[01:10:27.638 --> 01:10:30.218]  I'm looking at the MMR shot right here that's got the measles in it.
[01:10:30.958 --> 01:10:31.758]  Diabetes.
[01:10:32.179 --> 01:10:36.899]  This is what it says on the back page in the reactions and side effects.
[01:10:37.360 --> 01:10:42.621]  Endocrine system, diabetes, digestive system, pancreatitis.
[01:10:43.541 --> 01:10:44.221]  And it goes on.
[01:10:45.731 --> 01:10:46.351]  Right down here.
[01:10:46.511 --> 01:10:47.812]  Measles-like rash.
[01:10:47.852 --> 01:10:54.494]  And then it goes on to say that if you take it for 60 days, you shouldn't be around anyone because you can give it to people.
[01:10:54.794 --> 01:10:56.694]  It says 60 days.
[01:10:57.154 --> 01:10:59.695]  This is from Merck.
[01:11:00.696 --> 01:11:01.336]  MMR.
[01:11:02.956 --> 01:11:03.416]  Right here.
[01:11:05.237 --> 01:11:06.957]  So incredibly frustrating.
[01:11:07.197 --> 01:11:14.980]  And now we have top scientists in the CDC, in Merck, in these big companies, coming out and saying, yeah, we
[01:11:16.377 --> 01:11:17.798]  Covered up the link to autism.
[01:11:18.419 --> 01:11:20.240]  See, they're the ones that covered it up.
[01:11:20.821 --> 01:11:21.862]  Not Andrew Wakefield.
[01:11:23.023 --> 01:11:23.923]  Now you think about that.
[01:11:24.704 --> 01:11:26.946]  Folks, they took his medical license in England.
[01:11:27.787 --> 01:11:32.771]  His associate that was a co-author just got it back and was just exonerated last week.
[01:11:34.738 --> 01:11:36.718]  But it's in the back of a few British newspapers.
[01:11:37.119 --> 01:11:54.542]  British court throws out conviction of autism vaccine MD Andrew Wakefield's co-author, completely exonerated, Andrew Wakefield's lawsuit against the author of what I think is a quack study by a journalist saying vaccines are totally wonderful and Wakefield engaged in deception with no proof.
[01:11:54.703 --> 01:11:56.523]  That's what they do or they build a straw man.
[01:11:58.902 --> 01:11:59.802]  They build a straw man.
[01:12:00.603 --> 01:12:03.284]  Like MSNBC saying, Alex Jones says kill police.
[01:12:03.785 --> 01:12:04.645]  And they show no clip.
[01:12:04.965 --> 01:12:07.166]  Because it's a you-know-what lie.
[01:12:08.027 --> 01:12:09.568]  Starts with a D, but I'm not going to say it on air.
[01:12:09.648 --> 01:12:10.528]  It's a lie.
[01:12:11.208 --> 01:12:13.210]  These people, you think Brian Williams is bad?
[01:12:15.231 --> 01:12:16.171]  You think he's bad?
[01:12:16.571 --> 01:12:19.973]  That's nothing, claiming he got shot down in a helicopter and he was an hour and a half away.
[01:12:20.814 --> 01:12:23.215]  That's nothing compared to getting up there on television
[01:12:24.673 --> 01:12:35.237]  Like Rachel Maddow's done, and like Megan Kelly has done, and said, listen, Wakefield's totally discredited, there's nothing wrong with vaccines, it totally protects you, get the shot, it's wonderful.
[01:12:36.918 --> 01:12:37.638]  That's a lie.
[01:12:38.318 --> 01:12:41.639]  And they demonize Jenny McCarthy, anybody that tries to stand up.
[01:12:43.060 --> 01:12:50.363]  And then if we don't stand behind the leaders when we investigate them and find out that they were heroes, not villains, then they can take us down.
[01:12:50.383 --> 01:12:51.403]  See, that's what it's all about.
[01:12:51.423 --> 01:12:53.104]  If they can take down the icons,
[01:12:54.022 --> 01:12:55.383]  They can take everybody down.
[01:12:56.763 --> 01:13:01.266]  And so, we're going to go for the rest of the hour, a little bit of the next hour, to Dr. Andrew Wakefield.
[01:13:01.686 --> 01:13:09.590]  I just want to exhibit here, briefly, for TV viewers that, I mean, I'm showing you the MMR vaccine insert that came with it.
[01:13:09.630 --> 01:13:11.371]  We got it at Walgreens a month ago.
[01:13:12.228 --> 01:13:16.693]  And it just says, measles, don't be around somebody for 60 days.
[01:13:16.773 --> 01:13:19.836]  If you have it, it can give you diabetes, because you'll have pancreatitis.
[01:13:19.856 --> 01:13:23.240]  Then if your pancreas doesn't turn back on, you got diabetes.
[01:13:23.260 --> 01:13:24.341]  You got type 1 diabetes.
[01:13:24.361 --> 01:13:25.663]  I mean, it just says it.
[01:13:25.683 --> 01:13:26.504]  I'm not a medical doctor.
[01:13:26.544 --> 01:13:27.004]  I'm reading it.
[01:13:27.204 --> 01:13:28.165]  This is so shocking.
[01:13:28.185 --> 01:13:30.828]  We've gotten emails and calls saying, oh, it can't say that.
[01:13:32.550 --> 01:13:33.832]  People cannot believe.
[01:13:35.563 --> 01:13:35.803]  This.
[01:13:36.283 --> 01:13:39.165]  Now let me just show you a few other articles and we're going to go to our guest.
[01:13:39.665 --> 01:13:41.446]  This is out of Time Magazine.
[01:13:42.127 --> 01:13:44.728]  In Germany, a better vaccine for politicians.
[01:13:45.208 --> 01:13:51.052]  Turns out they get secret vaccines that don't have all the additives and that are higher standards of quality.
[01:13:51.392 --> 01:13:58.496]  No one with their right minds debating that the science of this artificially learned immunity doesn't work.
[01:13:59.571 --> 01:14:07.175]  But it has side effects, and if these companies are exempt, then you're going to cover up... I mean, imagine an industry that was exempt, it'd be a nightmare, and it is!
[01:14:08.455 --> 01:14:15.819]  And they don't want to fix their industry, they want to destroy people that stand up for public health, and do their job, and follow the Hippocratic Oath!
[01:14:17.920 --> 01:14:24.763]  And I'm not kissing his butt, but instead of people carrying him on their shoulders, he's had to put his life back together again, and they could do that to anybody!
[01:14:25.882 --> 01:14:28.505]  Continuing, government to get special swine flu vaccine.
[01:14:28.745 --> 01:14:29.466]  Another headline.
[01:14:30.668 --> 01:14:35.073]  Flashback, UN halts Syrian vaccination program after dozens of children die.
[01:14:35.093 --> 01:14:38.577]  German Chancellor ministers get special vaccine.
[01:14:40.098 --> 01:14:45.224]  Eat it up, CBC, Greenpeace, others, Monsanto cafeterias do not serve GMO.
[01:14:46.172 --> 01:14:46.833]  Do not serve it.
[01:14:46.853 --> 01:14:48.174]  I mean, I can just keep going.
[01:14:48.375 --> 01:14:51.999]  Now, I just want to tell you, we've got major whistleblowers going public.
[01:14:52.379 --> 01:14:54.141]  Everything's imploding on them right now.
[01:14:54.341 --> 01:14:56.304]  They're about to have congressional hearings in Congress.
[01:14:56.804 --> 01:15:02.411]  That's why they're doubling down again on Fox News demonizing this man.
[01:15:05.953 --> 01:15:08.895]  And then they could demonize all the millions of parents that have brain-damaged children.
[01:15:09.315 --> 01:15:15.838]  And they could demonize all the adults and veterans that have got serious medical problems from their vaccines and tumors growing out from the injection sites.
[01:15:15.918 --> 01:15:16.859]  I mean, it's a nightmare!
[01:15:18.219 --> 01:15:20.501]  Because... these people...
[01:15:21.707 --> 01:15:22.708]  are divorced from reality.
[01:15:22.728 --> 01:15:32.956]  Just like Bayer got caught and convicted 12 years ago in French and Australian court of knowingly shipping out Factor VIII filled with hepatitis and HIV to millions of hemophiliacs.
[01:15:33.196 --> 01:15:36.359]  And there were corporate minutes where they said, so what?
[01:15:36.419 --> 01:15:37.099]  We're shipping it.
[01:15:38.741 --> 01:15:39.501]  Just didn't care.
[01:15:39.561 --> 01:15:42.764]  It was a death sentence, a long, horrible death.
[01:15:44.385 --> 01:15:45.426]  And Bayer didn't care.
[01:15:47.884 --> 01:15:50.547]  Now, are you mad at them or are you mad at Brian Williams?
[01:15:50.607 --> 01:15:53.850]  No, let's not get mad at Brian Williams, let's just say Dr. Wakefield's the bad guy.
[01:15:54.290 --> 01:15:56.853]  So he joins us here, his colleague exonerated.
[01:15:56.873 --> 01:15:59.035]  I want to give you the floor, try to shut up, I'm just so excited.
[01:15:59.535 --> 01:16:08.524]  Walk through your colleague by the British court, where your lawsuit's going, these huge whistleblowers coming out, the British studies that they'd suppressed years before you did yours, you weren't even aware of them.
[01:16:08.944 --> 01:16:12.288]  Recap for everybody, we're going to skip this network break, this is a public service announcement.
[01:16:12.828 --> 01:16:18.770]  Call your friends and family, tell them to tune in right now, because this is probably killing more people, in my view, than cigarettes.
[01:16:20.771 --> 01:16:22.231]  And we need clean vaccines.
[01:16:22.271 --> 01:16:24.052]  We need good drugs.
[01:16:24.392 --> 01:16:25.692]  But we don't have them.
[01:16:25.732 --> 01:16:29.054]  Dr. Wakefield, again, we salute you for your groundbreaking work.
[01:16:29.974 --> 01:16:35.016]  And, you know, Galileo said that the Earth wasn't the center of the world, and they locked him up for the rest of his life.
[01:16:35.056 --> 01:16:37.456]  So we haven't gotten to that level, though they've been trying.
[01:16:37.937 --> 01:16:39.037]  So we appreciate you.
[01:16:40.040 --> 01:16:40.841]  Alex, thank you very much.
[01:16:40.881 --> 01:16:41.661]  It's great to be back.
[01:16:41.861 --> 01:16:43.002]  I think you're absolutely right.
[01:16:43.042 --> 01:16:46.265]  What we're looking at is a system that is in meltdown right now.
[01:16:46.305 --> 01:16:48.226]  And they're in meltdown for a number of reasons.
[01:16:48.286 --> 01:16:51.729]  You can only sustain a lie, a falsehood, for so long.
[01:16:51.789 --> 01:17:08.122]  And now that Dr. William Thompson, senior CDC scientist, has come forward and said that they have known for 13 years that MMR vaccine is causally associated with autism and they have hidden it from the public, from doctors, from public health officials, from everybody.
[01:17:08.928 --> 01:17:12.215]  They've kept it to an inner circle of people who knew the truth all along.
[01:17:13.072 --> 01:17:17.095]  And have allowed millions of children to be put in harm's way in the interim.
[01:17:17.435 --> 01:17:20.417]  And he could no longer live with that, and he's come forward with that now.
[01:17:21.137 --> 01:17:26.620]  And one has to hope that that goes before a congressional committee sooner rather than later.
[01:17:26.660 --> 01:17:40.989]  And if I have one message for your listeners and your viewers, it is that you must implore that your congressmen take this very, very seriously and support Congressman Bill Posey's efforts to get this before a committee just as soon as possible.
[01:17:43.712 --> 01:17:46.433]  Looking at this now, they're doubling down.
[01:17:46.553 --> 01:17:49.474]  It's like we're Jews in Nazi Germany that we don't want to get vaccinated.
[01:17:49.814 --> 01:17:54.795]  Arrest us, publish our names, where we live, come after us, take our children.
[01:17:54.815 --> 01:17:56.876]  I mean, they're really doubling down.
[01:17:57.376 --> 01:17:58.316]  It's desperate, isn't it?
[01:17:58.356 --> 01:18:01.357]  And it's rather like Salem or more recently, as you point out.
[01:18:01.377 --> 01:18:10.480]  It's rather like banning the Nazis, banning Jews from using public transportation in order to avoid being contaminated by suspected infection.
[01:18:10.500 --> 01:18:11.720]  I mean, it's absolutely disgusting.
[01:18:11.740 --> 01:18:12.401]  Oh, that's what they said.
[01:18:12.421 --> 01:18:13.341]  Yeah, you're right.
[01:18:14.184 --> 01:18:20.329]  So we're seeing that kind of reaction now to what's happening and it's very well orchestrated.
[01:18:21.192 --> 01:18:25.295]  It's heavily funded with billions of dollars of public relations fund, and it's failing.
[01:18:26.016 --> 01:18:26.556]  It's failing?
