[00:00:00.373 --> 00:00:00.919]  Alex Jones Show!
[01:04:52.375 --> 01:04:56.797]  But it's all illegitimate, whether it's run from here, or run from The Hague, or run from New York City.
[01:04:57.758 --> 01:05:06.482]  I mean, they announced last week they're putting the UN, a new UN building, or buildings in DC to admittedly coordinate the local government and police.
[01:05:07.223 --> 01:05:07.763]  The UN.
[01:05:10.043 --> 01:05:14.365]  I'm a proud Muslim, but you don't have to share my faith to share my disgust.
[01:05:14.605 --> 01:05:24.871]  That was written by Hillary Clinton's right-hand woman, Huma Abedin, who pinned the email in response to Donald Trump's recent proposition to impose a complete and total shutdown of Muslims entering the United States.
[01:05:25.171 --> 01:05:32.733]  You know, it was the FBI director, the head of counter-terrorism, and Homeland Security who all said under oath that they cannot properly vet people coming in from Syria.
[01:05:32.993 --> 01:05:34.213]  But let's take a look at Ms.
[01:05:34.413 --> 01:05:34.913]  Abedin.
[01:05:35.393 --> 01:05:43.455]  Back in 2012, five Republicans sent a letter to the Department of Homeland Security noting that three of her family members had very close ties to the Muslim Brotherhood.
[01:05:43.795 --> 01:05:47.016]  She was also intimately involved in Hillary Clinton's email scandal.
[01:05:47.256 --> 01:05:48.998]  And while she was at the State Department, Ms.
[01:05:49.098 --> 01:05:53.982]  Abedin helped our country cozy up to Sheikh Yusuf al-Khawardi, a promoter of jihadist terror.
[01:05:54.142 --> 01:05:58.627]  And one of her many accomplishments while at the State Department was helping destroy the country of Libya.
[01:05:58.967 --> 01:06:02.430]  I'm sure her and her Muslim Brotherhood friends are very proud of that achievement.
[01:06:02.590 --> 01:06:06.494]  Just imagine what she can do when her best pal Hillary Clinton gets into the White House.
[01:06:06.794 --> 01:06:08.556]  Rob Dew reporting for InfoWars.com
[01:06:09.824 --> 01:06:13.025]  When cells become toxic, they die early and aging sets in.
[01:06:13.345 --> 01:06:21.348]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:06:21.588 --> 01:06:26.589]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:06:26.989 --> 01:06:29.290]  You want the best that's out there at the lowest price anywhere?
[01:06:29.530 --> 01:06:31.331]  We now have the synergistic solution.
[01:06:31.631 --> 01:06:35.812]  Secure your DNA force today at InfoWarsLife.com or call toll free 888-253-3139.
[01:06:39.753 --> 01:06:40.654]  Brain Force is here.
[01:06:40.854 --> 01:06:42.915]  Ladies and gentlemen, I've been on this the last few months.
[01:06:42.935 --> 01:06:47.778]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of Brain Force.
[01:06:48.038 --> 01:06:51.180]  There's always hidden additives in your food, even organic food has hidden additives.
[01:06:51.320 --> 01:06:54.542]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[01:06:54.822 --> 01:06:56.503]  Ultimately, we've all been dumbed down to some degree.
[01:06:56.783 --> 01:06:57.703]  It doesn't have stimulants.
[01:06:57.723 --> 01:06:58.664]  It doesn't have garbage in it.
[01:06:58.904 --> 01:07:00.764]  It has natural things that do it clean.
[01:07:00.904 --> 01:07:08.627]  You will find Brain Force and other game-changing products at Infowarslife.com or call 888-253-3139.
[01:07:09.447 --> 01:07:12.408]  A clean, toxic-free body is the foundation of true health.
[01:07:12.648 --> 01:07:14.349]  Deep Cleanse by Infowarslife.com.
[01:07:15.009 --> 01:07:21.717]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[01:07:22.017 --> 01:07:27.143]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[01:07:27.343 --> 01:07:36.413]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites and others, Deep Cleanze doesn't hold back.
[01:07:36.753 --> 01:07:45.380]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[01:07:45.641 --> 01:07:52.566]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spite G-Rex herbal processing technique.
[01:07:52.726 --> 01:07:57.951]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you the best.
[01:07:58.371 --> 01:08:03.842]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit Infowarslife.com.
[01:08:04.003 --> 01:08:05.967]  That's Infowarslife.com or call 888-253-3139.
[01:08:11.314 --> 01:08:17.077]  This is the most transparent administration in history, and I can document how that is the case.
[01:08:17.657 --> 01:08:23.520]  American journalists at a media event have criticized the US administration over transparency issues.
[01:08:23.900 --> 01:08:26.461]  We cover what we are allowed to cover.
[01:08:26.681 --> 01:08:29.443]  Lack of transparency is a huge political advantage.
[01:08:29.463 --> 01:08:35.805]  Information management has become so sophisticated, every administration learns from the previous one.
[01:08:35.826 --> 01:08:36.366]  I've got a pen.
[01:08:37.226 --> 01:08:37.826]  And I've got a phone.
[01:08:38.167 --> 01:08:41.188]  There are actions I have the legal authority to take as president.
[01:08:41.368 --> 01:08:45.890]  What do you say to someone who believes the president took action to change the law?
[01:08:46.330 --> 01:08:47.250]  We did not change the law.
[01:08:47.490 --> 01:08:48.411]  We acted within the law.
[01:08:48.691 --> 01:08:54.453]  What you're not paying attention to is the fact that I just took an action to change the law.
[01:09:19.830 --> 01:09:24.953]  From the front lines of the information war, it's Alex Jones.
[01:09:26.794 --> 01:09:30.476]  And Obama says, hail Satan, time to break the law.
[01:09:31.801 --> 01:09:34.003]  In a big, big way.
[01:09:34.523 --> 01:09:38.186]  The Supreme Court, AFP, Associated Press, Reuters, here's the headline.
[01:09:38.666 --> 01:09:38.927]  U.S.
[01:09:38.967 --> 01:09:41.769]  Supreme Court gives nod to assault weapons ban.
[01:09:42.369 --> 01:09:42.630]  U.S.
[01:09:42.670 --> 01:09:45.011]  Supreme Court supports assault weapons ban.
[01:09:45.712 --> 01:09:45.932]  U.S.
[01:09:45.972 --> 01:09:49.555]  Supreme Court hands big victory to anti-assault weapons movement.
[01:09:50.316 --> 01:09:55.179]  Says local governments can ban and register your guns down to single shot.
[01:09:55.920 --> 01:09:56.921]  That's all you can have.
[01:09:57.861 --> 01:09:59.823]  We told you the main assault's coming.
[01:09:59.923 --> 01:10:00.464]  Get ready.
[01:10:01.610 --> 01:10:03.857]  Enemy assaults coming in on the radar.
[01:10:03.897 --> 01:10:04.740]  Now we're getting hit.
[01:10:05.241 --> 01:10:06.485]  Get ready for the next flood.
[01:10:09.022 --> 01:10:11.123]  You want to see the takedown of America firsthand?
[01:10:11.143 --> 01:10:15.486]  A lot of you globalists, a lot of you minions, a lot of you people think it's cute, think you're on the winning team?
[01:10:15.946 --> 01:10:17.688]  You just wait till this country's gone.
[01:10:18.088 --> 01:10:20.549]  You wait till they take your welfare away and all your free goodies.
[01:10:21.030 --> 01:10:31.676]  Because once the tyranny's in place, all the chicken feed is going to be taken away, all the hog slop's going to be taken away, because then it's time to render you down, slaves.
[01:10:34.141 --> 01:10:36.302]  And I'm talking to new listeners that think this is all funny.
[01:10:36.723 --> 01:10:38.644]  New story up on InfoWars.com.
[01:10:38.664 --> 01:10:39.905]  We can show you our Twitter feed.
[01:10:40.245 --> 01:10:48.491]  At Real Alex Jones, Democrats now called for killing Donald Trump.
[01:10:49.411 --> 01:10:56.816]  And if you go to Real Alex Jones on Twitter, here I'll punch it up, you can see that that's what they're calling for.
[01:10:56.856 --> 01:10:59.458]  Just go ahead and scroll down, you can see Paul Watson's latest article right there.
[01:11:01.254 --> 01:11:01.714]  Keep going down.
[01:11:02.355 --> 01:11:02.755]  There it is.
[01:11:03.916 --> 01:11:04.676]  Kill Trump!
[01:11:04.796 --> 01:11:10.520]  Liberals react to Republican frontrunners' comments on Muslim immigration.
[01:11:10.540 --> 01:11:12.962]  You can click on the story right there.
[01:11:13.222 --> 01:11:16.805]  We're going to play some of those clips coming up for folks.
[01:11:18.783 --> 01:11:21.784]  Users flood Twitter with call for Trump's assassination.
[01:11:21.804 --> 01:11:27.606]  I want to tweet that back out at Trump, and I'm going to take the one-minute analysis that Rob Dew did.
[01:11:27.666 --> 01:11:34.968]  We, you know, during the breaks, during the ads, have little minute-long vignettes on news and breaking info, something nobody else does.
[01:11:35.268 --> 01:11:38.129]  We just do game-changer type stuff that I come up with.
[01:11:39.432 --> 01:11:42.414]  And some of the even better ones that we take and put video over.
[01:11:42.994 --> 01:11:54.642]  We're going to take that one where we show the FBI, I submitting we should stop all this immigration until we've got a vetting process in or we're not going to be knowing who these people are and we could be hit by terrorists.
[01:11:54.882 --> 01:11:56.243]  In fact, we predict it will be.
[01:11:56.523 --> 01:11:59.025]  These are quotes in Congress.
[01:11:59.145 --> 01:12:03.008]  In fact, we ought to do a longer version and actually add the quotes, not just show the articles.
[01:12:03.728 --> 01:12:09.032]  And then Trump says, OK, because they're not being vetted, ban all Muslims, new Muslims from coming in.
[01:12:10.473 --> 01:12:12.474]  That's actually not a radical statement.
[01:12:12.554 --> 01:12:16.596]  What's radical is bringing people in unvetted from war zones like Syria.
[01:12:18.156 --> 01:12:25.220]  These are jihad pilgrims that were unable to take over Syria and murder every Christian and Shiite they got their crazy hands on.
[01:12:26.823 --> 01:12:42.974]  You got these fruitcakes like Melissa Harris Perry on TV saying, don't show Malik, the Jihad princess, who ran the attack killing 14 people reportedly, in her hijab, in her head covering, because that stereotypes Muslims.
[01:12:43.294 --> 01:12:44.735]  That's what they wear, lady!
[01:12:44.755 --> 01:12:50.960]  It's like saying, don't show George Washington a tri-cornered hat.
[01:12:51.100 --> 01:12:51.940]  That's what he wore!
[01:12:54.082 --> 01:12:54.923]  Like, let's go to that clip.
[01:12:54.943 --> 01:12:55.243]  Here it is.
[01:12:56.581 --> 01:12:58.402]  And then all of a sudden we find out they're Muslim.
[01:12:58.782 --> 01:12:59.163]  Bam!
[01:12:59.183 --> 01:13:00.523]  Gun violence is out of the question.
[01:13:00.563 --> 01:13:02.424]  We start talking about terrorism.
[01:13:02.545 --> 01:13:04.266]  And I'm extremely disturbed.
[01:13:04.286 --> 01:13:05.967]  I mean, I looked at the New York Times cover today.
[01:13:06.347 --> 01:13:08.688]  Here you have a whole op-ed on gun control.
[01:13:08.808 --> 01:13:09.068]  Great.
[01:13:09.529 --> 01:13:13.491]  Right next to it is pictures from the apartment of things that I have in my house.
[01:13:13.531 --> 01:13:13.931]  Yes!
[01:13:14.091 --> 01:13:17.033]  Like, these are things that all Muslims have in their house.
[01:13:17.073 --> 01:13:20.115]  There's nothing about that that tells you a story about
[01:13:20.555 --> 01:13:21.495]  What terrorism look like?
[01:13:21.536 --> 01:13:31.600]  So you're telling me that when my friends who are not Muslim come to my home and see a Quran or see frames on the wall with a scripture from my religion, is that supposed to tell you something?
[01:13:31.640 --> 01:13:32.841]  I mean, it's absolutely outrageous.
[01:13:32.861 --> 01:13:35.882]  We would never do that to anyone and we didn't do that to deer.
[01:13:36.282 --> 01:13:37.223]  We didn't do that to roof.
[01:13:37.723 --> 01:13:40.667]  I'm tired of the double standards of how we treat Muslims.
[01:13:40.707 --> 01:13:50.758]  I mean that image and then also right next to it an image of the shooting suspect there in hijab and that idea that like okay this is what terrorism looks like.
[01:13:52.320 --> 01:13:56.645]  For me that is a difference and it is a material and meaningful difference.
[01:13:57.662 --> 01:14:15.571]  I love this pea brain, this academic leader, Melissa Harris Perry, up there lisping with all her jewels on and her finery and her hair and just, oh I love it, I love anything far, anything oppressive, oh yeah, what if I could be in a slave dungeon, oh yeah.
[01:14:15.951 --> 01:14:19.333]  I mean this is what she'd really be saying if she was agreeing with reality.
[01:14:20.293 --> 01:14:25.576]  But she's up there acting like it's bad to show Muslim women wearing their headdresses, wearing their burqas.
[01:14:28.783 --> 01:14:31.025]  And then she's on the TV with a woman wearing one.
