[00:00:00.009 --> 00:00:00.511]  Alex Jones Show!
[01:03:24.894 --> 01:03:29.977]  The person at the center of the Earth League is Prince Charles, but he's one of the scientists putting this out.
[01:03:30.037 --> 01:03:32.078]  They've put out an Earth statement.
[01:03:32.598 --> 01:03:35.560]  One of the things that they want, of course, is world government.
[01:03:35.600 --> 01:03:36.700]  And here's how this would break down.
[01:03:36.720 --> 01:03:38.501]  They're going to have an Earth Constitution.
[01:03:38.901 --> 01:03:40.702]  They're going to have a global council.
[01:03:41.042 --> 01:03:43.964]  They want a planetary court, a transnational.
[01:03:43.984 --> 01:03:45.825]  We keep seeing that word come up all the time.
[01:03:45.865 --> 01:03:47.545]  It's in our secret trade agreements.
[01:03:47.625 --> 01:03:48.926]  It's in all these different things.
[01:03:49.006 --> 01:03:49.626]  Transnational.
[01:03:49.666 --> 01:03:52.468]  Everything needs to move to a world government.
[01:03:52.628 --> 01:03:56.610]  That's what the Pope is pushing, is a transnational planetary court.
[01:03:57.310 --> 01:04:03.072]  That is a legal body open to appeals from everyone, especially with respect to violations of the Earth Constitution.
[01:04:03.332 --> 01:04:08.554]  So when you look at these three aspects, you see that what he's putting out here is a legal document.
[01:04:08.594 --> 01:04:16.357]  He's putting out an elected body, an Earth Council, as well as a court to make people do this.
[01:04:16.758 --> 01:04:19.719]  These are all the different aspects of a world government.
[01:04:20.523 --> 01:04:24.405]  That's what we're seeing with these trade agreements that are coming up.
[01:04:24.465 --> 01:04:33.410]  And again, this next hour we're going to have Alex Jones explaining to us that we haven't lost the entire battle yet.
[01:04:33.570 --> 01:04:37.632]  We can still fight the Trans-Pacific, the Trans-Atlantic
[01:04:38.132 --> 01:04:38.513]  I think so.
[01:04:57.347 --> 01:05:00.909]  Whatever you look at, they're coming at us from multiple directions.
[01:05:01.170 --> 01:05:02.851]  And we have to fight back on this.
[01:05:02.971 --> 01:05:04.192]  We're in a fight for our life.
[01:05:04.352 --> 01:05:06.873]  We're in a fight for our freedom and our independence.
[01:05:06.893 --> 01:05:07.334]  Stay with us.
[01:05:07.574 --> 01:05:10.876]  We're going to be talking to Leanne McAdoo.
[01:05:10.916 --> 01:05:11.817]  Since 1949, the U.S.
[01:05:11.857 --> 01:05:18.201]  Department of Agriculture has been demanding a portion of California's raisin crop without payment from the farmers.
[01:05:18.561 --> 01:05:21.723]  They gave some to schools, some they sold and kept the money.
[01:05:22.504 --> 01:05:24.885]  In 2002, farmers were told to hand over 89,000 tons of raisins.
[01:05:27.907 --> 01:05:29.647]  30% of their raisin crop.
[01:05:29.968 --> 01:05:34.748]  Medieval serfs typically paid only 10% in taxes, rarely more than 15%.
[01:05:35.128 --> 01:05:40.329]  The federal government treats Americans worse than medieval serfs.
[01:05:40.710 --> 01:05:46.131]  But when one farm family refused, the USDA sued them for the value of the raisins, $480,000, plus a penalty of $200,000.
[01:05:46.211 --> 01:05:48.771]  The Supreme Court just struck down the USDA's theft.
[01:05:54.252 --> 01:06:04.058]  There was a time when Americans declared their independence from a government that sent swarms of officers to harass our people and eat out their substance.
[01:06:04.078 --> 01:06:06.179]  For Infowars.com, I'm David Knight.
[01:06:09.298 --> 01:06:14.301]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[01:06:14.441 --> 01:06:20.325]  Secret 12 is a binary of nutrimedical grade, bioavailable, coenzyme forms of B12.
[01:06:20.565 --> 01:06:25.148]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[01:06:25.348 --> 01:06:28.670]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[01:06:28.910 --> 01:06:30.491]  No needles, no injections.
[01:06:30.891 --> 01:06:36.014]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[01:06:39.196 --> 01:06:39.816]  Alex Jones here.
[01:06:40.216 --> 01:06:49.259]  For the last two years, I've been working with top doctors, nutritionists, and chemists to design a nutraceutical formulation that has truly life-changing health benefits.
[01:06:49.500 --> 01:06:52.961]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[01:06:53.301 --> 01:07:01.283]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[01:07:01.624 --> 01:07:03.924]  Visit Infowarslife.com or call 1-888-253-3139.
[01:07:03.944 --> 01:07:04.985]  That's Infowarslife.com.
[01:07:08.922 --> 01:07:09.823]  Hey, how you doing, Alex?
[01:07:09.863 --> 01:07:10.283]  Good, brother.
[01:07:10.443 --> 01:07:12.204]  Just recently started using your products.
[01:07:12.404 --> 01:07:13.945]  Everything you said about them is correct.
[01:07:14.105 --> 01:07:18.127]  Me and my wife both use a lot of them, and it's made a lot of changes in our lives here.
[01:07:18.147 --> 01:07:20.729]  Well, thank you, brother, because it also funds our operation.
[01:07:20.769 --> 01:07:22.990]  But doing that, I know I've got to have the highest quality.
[01:07:23.190 --> 01:07:31.035]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[01:07:31.355 --> 01:07:34.459]  We do the super male and the super female vitality.
[01:07:34.599 --> 01:07:36.101]  Big changes, a lot of energy.
[01:07:36.141 --> 01:07:39.024]  We've gotten off of the cheap energy drinks, energy shots.
[01:07:39.044 --> 01:07:40.546]  Saving a ton of money there.
[01:07:40.826 --> 01:07:46.152]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated
[01:07:46.152 --> 01:08:07.618]  Concentrated or maximum potency they want to stunned and dumbed down and energy drinks and stuff just cover that up for a while But then burn you out in my experience where a stuff that gets your glands naturally going goes right to the source So it's pretty exciting and I love it visit Infowarslife.com today to secure your super male vitality and other powerful products from Infowarslife
[01:08:11.877 --> 01:08:14.066]  He's the T-Rex of political talk.
[01:08:14.648 --> 01:08:17.458]  Alex Jones on the GCN Radio Network.
[01:08:24.196 --> 01:08:25.477]  Welcome back to the Alex Jones Show.
[01:08:25.517 --> 01:08:29.000]  I'm David Knight on this Thursday, June 25, 2015.
[01:08:29.580 --> 01:08:31.362]  Joining me in the studio is Leanne McAdoo.
[01:08:31.382 --> 01:08:33.503]  We're going to talk about her man on the street yesterday.
[01:08:33.984 --> 01:08:35.585]  I guess, lady on the street.
[01:08:35.605 --> 01:08:37.146]  We'll talk about that.
[01:08:37.527 --> 01:08:39.508]  Before we do, I want to let you know about Nase and Iodine.
[01:08:39.528 --> 01:08:46.153]  You know, we've been talking about all the different mandates that are coming at us, the secret laws, the secret groups, the push towards world government.
[01:08:46.173 --> 01:08:51.898]  We've been talking about what's going on in Greece, how they are staring at an economic collapse.
[01:08:51.918 --> 01:08:53.079]  You know, when you go bankrupt,
[01:08:53.599 --> 01:08:54.380]  And you're very wealthy.
[01:08:54.400 --> 01:08:58.584]  Or when you go bankrupt as a country, it happens slowly, then suddenly.
[01:08:58.844 --> 01:09:00.927]  We don't know when economic collapse is going to happen.
[01:09:01.507 --> 01:09:03.409]  You need to prepare yourself now.
[01:09:03.449 --> 01:09:04.550]  You need to prepare for your health.
[01:09:04.610 --> 01:09:06.052]  Try to make yourself as healthy as you can.
[01:09:06.352 --> 01:09:08.955]  You need to store the things that you're going to need now as well.
[01:09:10.276 --> 01:09:18.000]  You know, we got a couple of reviews that were comments that came in, and this is on nascent iodine X2.
[01:09:18.100 --> 01:09:19.560]  Anthony Gucciardi gave these to me.
[01:09:19.660 --> 01:09:24.382]  It's pretty good comments, and we've got feedback that has been very positive on this from a lot of different people.
[01:09:24.402 --> 01:09:25.083]  Here's just two of them.
[01:09:25.563 --> 01:09:30.667]  Hornet in Ann Arbor, Michigan said, this is the fourth nascent iodine this month stocking up.
[01:09:31.107 --> 01:09:33.870]  My wife has lost 37 pounds using this.
[01:09:33.910 --> 01:09:37.973]  Another one from Mel in Florida said, I use the product daily as I just feel better.
[01:09:37.993 --> 01:09:40.215]  When I miss a day or a few days, I feel terrible.
[01:09:40.815 --> 01:09:43.738]  Therefore, high quality products that will keep you healthy.
[01:09:44.465 --> 01:09:50.508]  You know, it's something that I use because I know that in my diet I don't get enough iodine.
[01:09:50.548 --> 01:09:55.810]  They've cut down on the supplementation of it, adding it as they used to to a lot of foods.
[01:09:55.830 --> 01:09:56.690]  They don't do that now.
[01:09:57.170 --> 01:10:02.713]  And so we need to take an active role in our own health in preparing for our future.
[01:10:02.733 --> 01:10:08.195]  A great way to do that is to stock up on X2 nascent iodine at InfoWarsLife.com right now.
[01:10:08.715 --> 01:10:10.436]  Now joining us is Leanne McAdoo.
[01:10:10.456 --> 01:10:22.925]  Now Leanne, you went out yesterday and you talked to people about their attitudes towards, of course we had the statue of Jefferson Davis that was defaced here in Austin at the University of Texas campus, right?
[01:10:22.965 --> 01:10:23.805]  Correct, yeah.
[01:10:23.985 --> 01:10:37.714]  And so you went out and talked to some people about that, but tried to extend that out a little bit more broadly because it's about more than just a few symbols and what people think they understand or think they know about those symbols.
[01:10:37.754 --> 01:10:38.575]  Tell us a little bit about that.
[01:10:39.296 --> 01:10:48.202]  Right, really just wanting to kind of see if people would be willing to take down the statues of George Washington and Thomas Jefferson, slave owners.
[01:10:48.802 --> 01:10:56.508]  And that's all we, it was kind of like the buzzword there, racist slave owners, and people really were.
[01:10:57.268 --> 01:11:00.770]  They were willing to do that, so that's kind of what I've learned.
[01:11:01.030 --> 01:11:01.971]  Two things yesterday.
[01:11:02.331 --> 01:11:11.116]  One, that it's completely false, you know, under this administration that racism is at an all-time high and that there's this race war going on because it's just, it's not true.
[01:11:11.156 --> 01:11:22.203]  You go out there and so many people, so many young people, older people that I talked to, they all engaged me in conversation, but they were willing to take down sort of symbols of racism, right?
[01:11:22.403 --> 01:11:22.743]  Mm-hmm.
[01:11:39.304 --> 01:11:40.185]  Non-acceptance.
[01:11:40.585 --> 01:11:53.271]  So they're kind of putting it across as this, we're all open and accepting and liberal, but it's actually... That's the whole thing about political correctness and multiculturalism, you know, it has their gods that are fiercely worshipped and you better not blaspheme them.
[01:11:53.291 --> 01:11:55.772]  And it really is about symbolism over substance.
[01:11:56.112 --> 01:11:57.793]  Thomas Jefferson had slaves, okay?
[01:11:57.993 --> 01:11:58.794]  He was bothered by it.
[01:11:58.834 --> 01:12:03.177]  He put in a massive section about slavery in the Declaration of Independence.
[01:12:03.217 --> 01:12:09.242]  They took it out at the time because they wanted to focus it on other issues.
[01:12:09.282 --> 01:12:10.343]  They thought that was too controversial.
[01:12:10.363 --> 01:12:11.764]  It was going to cause division in the South.
[01:12:12.224 --> 01:12:14.706]  He and others said, we have a tiger by the tail.
[01:12:14.826 --> 01:12:16.087]  They wanted to get out of it.
[01:12:16.147 --> 01:12:17.488]  They weren't sure how to get out of it.
