[00:00.000 --> 00:15.000]  Music
[1:16:54.000 --> 1:16:59.000]  And it's also why they're voting against school safety bills in Congress as we speak.
[1:16:59.000 --> 1:17:03.000]  And that's why they're lobbying against it in state legislatures across the country.
[1:17:03.000 --> 1:17:10.000]  Uvaldi didn't have to happen, other school shootings didn't have to happen if we would have implemented better school safety techniques.
[1:17:10.000 --> 1:17:24.000]  And the big one is who's been the big profiter from school shootings? The media, the media knows from multiple studies that the reason why these nut jobs are attacking schools is because that's the easiest and quickest way to get major notoriety.
[1:17:24.000 --> 1:17:34.000]  The media knows that if they gave them no coverage, didn't mention them their name, didn't put their face out there, didn't talk about them at all, that school shootings would dramatically reduce.
[1:17:34.000 --> 1:17:38.000]  And yet what do they do? They actually double down and increase the coverage of school shootings.
[1:17:38.000 --> 1:17:47.000]  Because why? Because it puts money in their pocket. It drives rating. That's who profited off of Sandy Hook. That's who profited off the shooting on Sandy Hook.
[1:17:47.000 --> 1:17:57.000]  That's who profited from the cover up of aspects of Sandy Hook. The institutional media, the people that are aligned with the plaintiff's lawyers in this case politically.
[1:17:57.000 --> 1:18:02.000]  And that is exactly what's really transp- and they can't talk about that. They can't talk about true school safety.
[1:18:02.000 --> 1:18:09.000]  They can't talk about one of the things on the very first night that Sandy Hook happened, you were talking about we should be looking at big pharma.
[1:18:09.000 --> 1:18:18.000]  We should be looking at the mental health crisis of young men in America. We should be looking at a culture that celebrates and glorifies violence amongst young men.
[1:18:18.000 --> 1:18:26.000]  That we should be looking at the and we should be looking at school safety network. What we shouldn't be looking at is Second Amendment rights of law abiding Americans.
[1:18:26.000 --> 1:18:33.000]  And they've always been outraged by that because they wanted to blame the gun rather than let the world know big pharma has culpability here.
[1:18:33.000 --> 1:18:44.000]  Because the way in which young men are being medicated on some of these drugs is often backfiring and has side effects they often don't fully know about or meaningfully remediate.
[1:18:44.000 --> 1:18:51.000]  They don't want to talk about inadequacies of school safety because that didn't pay to the Democratic politicians and political class in Connecticut.
[1:18:51.000 --> 1:18:56.000]  And they don't want to talk about culture that glamorizes violence because it's a culture they profit from.
[1:18:56.000 --> 1:19:06.000]  And they don't want to talk about media glamorizing these individuals that commit these horrible crimes because big media profits a lot of the pockets the cash the most from anybody.
[1:19:06.000 --> 1:19:14.000]  And that's why they had to blame the gun and blame Alex Jones. They couldn't blame the shooter. They couldn't blame mental health. They couldn't blame school safety.
[1:19:14.000 --> 1:19:22.000]  They couldn't blame big pharma. And they needed to continue to happen because it's the only way they'll continue to politically profit off of these school shootings.
[1:19:22.000 --> 1:19:36.000]  And that's what's disturbing. That's what's maybe most unsettling is a case. It's about preventing the harm from school shootings and the consequences to vulnerable parents is being used to cover up the true culpable parties for this school shooting
[1:19:36.000 --> 1:19:48.000]  and to falsely blame those who are trying to defend constitutional rights and liberties in America. So if we're serious about constitutional rights and liberties we have to defend everything concerning this trial which is implicates 1st Amendment
[1:19:48.000 --> 1:19:57.000]  2nd Amendment 4th Amendment 5th Amendment 6th Amendment 7th Amendment rights. They couldn't have a conscientious trial. They couldn't have a trial that comports with due process.
[1:19:57.000 --> 1:20:08.000]  They couldn't give you your day in court even with a liberal Democratic Connecticut jury pool because they knew that the truth even with that liberal Democratic jury pool would set you free.
[1:20:08.000 --> 1:20:20.000]  Would determine that justice is on your side not the plaintiff's lawyer side trying to politically weaponize family grief for their personal and political profit. And that's what they couldn't have the world know.
[1:20:20.000 --> 1:20:26.000]  And that's why they've gone to such great lengths to strip you of your right to your day in court.
[1:20:26.000 --> 1:20:36.000]  Robert Barnes I've got a few clips I want to play but there was that whole exchange with me and Maddie the full thing has been put on Twitter but it's like five minutes long where he's screaming at me he's yelling at me.
[1:20:36.000 --> 1:20:48.000]  He's freaking out. And I call him an ambulance chaser. He doesn't know what to say. Why is everyone even on their side saying this was such a disaster for them.
[1:20:48.000 --> 1:20:58.000]  Because there's a tactical way to approach this. In other words you know if he was motivated by protecting the interest of his clients first then that's a very different.
[1:20:58.000 --> 1:21:10.000]  Well one there's really no relevance to your testimony because at this point it's only about compensatory injury. Right. So even putting you on the stand is about grandstanding political theater by the plaintiff's lawyer for his personal political profit.
[1:21:10.000 --> 1:21:24.000]  Not for the gain and interest of his clients relevant material to the trial. So that's part one. But part two is his approach would focus on whatever injury he believes that they have suffered and discussing those issues with you.
[1:21:24.000 --> 1:21:33.000]  Maddie's talking about you know what your views on a whole bunch of topics. Your view you're polling on whether things might happen whether it may be a false flag event before the midterms.
[1:21:33.000 --> 1:21:44.000]  He's asking you about other products you do. He's asking you generic products. He's trying to misattribute and misallocate blame by trying to blame you for the actions of third parties you have nothing to do with.
[1:21:44.000 --> 1:21:55.000]  He's also trying to pretend that info wars is successful or what he got any level of public support from Sandy Hook. Everybody who follows in force knows that's false. Knows it's always been false.
[1:21:55.000 --> 1:22:12.000]  Sandy Hook didn't make money for info wars. Sandy Hook cost money for info wars. He knows that. So he's got to try to hide and lie in grandstand. But because he's dealing from a deck of deceit he cannot come across as a credible authentic truthful voice in the courtroom.
[1:22:12.000 --> 1:22:27.000]  And that's why he continued to look bad is because he was unable to trap you. He was unable to provoke you into the caricatured response they imagine you are. And he was unable to get away with constant lies in the manner and method in which he made his presentation.
[1:22:27.000 --> 1:22:40.000]  And as he couldn't get away with it in his grandstand vision of this political theater where he's the hero at the end of the documentary in the film he lost it. And that's and that's why people watching her like hold on a second.
[1:22:40.000 --> 1:22:58.000]  I thought this was about parents. I thought this was about emotional injury. I thought this was about undisputed dishonesty. I'm not seeing any of that. I'm seeing politics politics politics theater theater theater because that's in fact what the plaintiffs council has always been about.
[1:22:58.000 --> 1:23:09.000]  They have used these parents for the gain of the political class with which they are aligned and the political causes which which they are assigned. That's the reality of it.
[1:23:09.000 --> 1:23:20.000]  I want to get in. I want to get into Matt Gates. I want to get into covid and their ongoing forced inoculations failing around the country. I want to hit the Russia escalation.
[1:23:20.000 --> 1:23:33.000]  It's obviously the central big point here. But in a few more minutes of this why did Democrats in the deep state not think two three four steps ahead or are they because like fat people at a buffet.
[1:23:33.000 --> 1:23:44.000]  Three trials. One's already happened in Texas. One is in the middle right now in Connecticut. Another in months here in Texas and the longer they run show trials. It's one thing to run one.
[1:23:44.000 --> 1:23:59.000]  People started questioning. Now they're really seeing its rigged and everybody realizes they're being conned. So they're pairing very close attention now by the third one everybody's going to know it's rigged and it's going to blow up with their face.
[1:23:59.000 --> 1:24:11.000]  I mean that as a lay person. That's what I see Robert. Oh exactly. And it was you know when I was telling people for months that these are show trials that these are based on a fake narrative.
[1:24:11.000 --> 1:24:23.000]  It's a fake case. And it's a fake case because it's a narrative that's false. It's a narrative that's fictional. It's a narrative that was never true. Info wars didn't stalk anybody. Info wars didn't send people to stalk anybody.
[1:24:23.000 --> 1:24:36.000]  Info wars didn't even talk about almost everybody suing ever. Info wars mostly did not was a critic as Paul Joseph Watson the editor in this entire time frame was a critic of the Sandy Hook Denier movement.
[1:24:36.000 --> 1:24:47.000]  Info wars was a restraint on the Sandy Hook Denier movement. The infos made no money off of the Sandy Hook Denier movement. We had debates. We had on air debates on who was right.
[1:24:47.000 --> 1:25:00.000]  Absolutely. Indeed people were mad at you calling you Beau Bridges saying that you were fake because you were critical of the Sandy Hook Denier movement for so long and so often and so many other people were at Info War.
[1:25:00.000 --> 1:25:13.000]  And the reality is the reason why that the people went to conspiracy theories in the Denier movement was because the politicians in Connecticut were covering up their complicity and culpability in the inadequacy of school safety.
[1:25:13.000 --> 1:25:23.000]  That's why they're destroying the school. That's why they're hiding information from the sunshine laws. That's why they're not producing information pursuant to freedom of information act or open records act request.
