[00:00.000 --> 00:07.000]  Infowars. Tomorrow's news. Today.
[3:20:48.000 --> 3:20:52.000]  I'm
[3:20:52.000 --> 3:21:00.000]  I'm
[3:21:00.000 --> 3:21:04.000]  I'm
[3:21:04.000 --> 3:21:08.000]  I'm
[3:21:08.000 --> 3:21:12.000]  I'm
[3:21:12.000 --> 3:21:16.000]  I'm
[3:21:16.000 --> 3:21:20.000]  I'm
[3:21:20.000 --> 3:21:24.000]  I'm
[3:21:24.000 --> 3:21:32.000]  I'm
[3:21:32.000 --> 3:21:36.000]  I'm
[3:21:36.000 --> 3:21:40.000]  I'm
[3:21:40.000 --> 3:21:44.000]  I'm
[3:21:44.000 --> 3:21:48.000]  I'm
[3:21:48.000 --> 3:21:52.000]  I'm
[3:21:52.000 --> 3:21:56.000]  I'm
[3:21:56.000 --> 3:22:00.000]  I'm
[3:22:00.000 --> 3:22:04.000]  I'm
[3:22:04.000 --> 3:22:08.000]  I'm
[3:22:08.000 --> 3:22:12.000]  I'm
[3:22:12.000 --> 3:22:16.000]  I'm
[3:22:16.000 --> 3:22:22.000]  I'm
[3:22:22.000 --> 3:22:26.000]  I'm
[3:22:26.000 --> 3:22:30.000]  I'm
[3:22:30.000 --> 3:22:34.000]  I'm
[3:22:34.000 --> 3:22:38.000]  I'm
[3:22:38.000 --> 3:22:42.000]  I'm
[3:22:42.000 --> 3:22:46.000]  I'm
[3:22:46.000 --> 3:22:50.000]  I'm
[3:22:50.000 --> 3:22:54.000]  I'm
[3:22:54.000 --> 3:22:58.000]  I'm
[3:22:58.000 --> 3:23:02.000]  I'm
[3:23:02.000 --> 3:23:06.000]  I'm
[3:23:06.000 --> 3:23:10.000]  I'm
[3:23:10.000 --> 3:23:14.000]  I'm
[3:23:14.000 --> 3:23:18.000]  I'm
[3:23:18.000 --> 3:23:22.000]  I'm
[3:23:22.000 --> 3:23:26.000]  I'm
[3:23:26.000 --> 3:23:30.000]  I'm
[3:23:30.000 --> 3:23:34.000]  I'm
[3:23:34.000 --> 3:23:38.000]  I'm
[3:23:38.000 --> 3:23:42.000]  I'm
[3:23:42.000 --> 3:23:46.000]  I'm
[3:23:46.000 --> 3:23:50.000]  I'm
[3:23:50.000 --> 3:23:54.000]  I'm
[3:23:54.000 --> 3:23:58.000]  I'm
[3:23:58.000 --> 3:24:02.000]  I'm
[3:24:02.000 --> 3:24:06.000]  I'm
[3:24:06.000 --> 3:24:10.000]  I'm
[3:24:10.000 --> 3:24:14.000]  I'm
[3:24:14.000 --> 3:24:18.000]  I'm
[3:24:18.000 --> 3:24:22.000]  I'm
[3:24:22.000 --> 3:24:26.000]  I'm
[3:24:26.000 --> 3:24:30.000]  I'm
[3:24:30.000 --> 3:24:34.000]  I'm
[3:24:34.000 --> 3:24:38.000]  I'm
[3:24:38.000 --> 3:24:42.000]  I'm
[3:24:42.000 --> 3:24:46.000]  I'm
[3:24:46.000 --> 3:24:50.000]  I'm
[3:24:50.000 --> 3:24:54.000]  I'm
[3:24:54.000 --> 3:24:58.000]  I'm
[3:24:58.000 --> 3:25:02.000]  I'm
[3:25:02.000 --> 3:25:06.000]  I'm
[3:25:06.000 --> 3:25:10.000]  I'm
[3:25:10.000 --> 3:25:14.000]  I'm
[3:25:14.000 --> 3:25:18.000]  I'm
[3:25:18.000 --> 3:25:22.000]  I'm
[3:25:22.000 --> 3:25:26.000]  I'm
[3:25:26.000 --> 3:25:30.000]  I'm
[3:25:30.000 --> 3:25:34.000]  I'm
[3:25:34.000 --> 3:25:38.000]  I'm
[3:25:38.000 --> 3:25:42.000]  I'm
[3:25:42.000 --> 3:25:46.000]  I'm
[3:25:46.000 --> 3:25:50.000]  I'm
[3:25:50.000 --> 3:25:54.000]  I'm
[3:25:54.000 --> 3:26:00.000]  I'm
[3:26:00.000 --> 3:26:04.000]  I'm
[3:26:04.000 --> 3:26:08.000]  I'm
[3:26:08.000 --> 3:26:12.000]  I'm
[3:26:12.000 --> 3:26:16.000]  I'm
[3:26:16.000 --> 3:26:20.000]  I'm
[3:26:20.000 --> 3:26:24.000]  I'm
[3:26:24.000 --> 3:26:28.000]  I'm
[3:26:28.000 --> 3:26:32.000]  I'm
[3:26:32.000 --> 3:26:36.000]  I'm
[3:26:36.000 --> 3:26:40.000]  I'm
[3:26:40.000 --> 3:26:44.000]  I'm
[3:26:44.000 --> 3:26:48.000]  I'm
[3:26:48.000 --> 3:26:52.000]  I'm
[3:26:52.000 --> 3:26:56.000]  I'm
[3:26:56.000 --> 3:27:00.000]  I'm
[3:27:00.000 --> 3:27:04.000]  I'm
[3:27:04.000 --> 3:27:08.000]  I'm
[3:27:08.000 --> 3:27:12.000]  I'm
[3:27:12.000 --> 3:27:16.000]  I'm
[3:27:16.000 --> 3:27:20.000]  I'm
[3:27:20.000 --> 3:27:24.000]  I'm
[3:27:24.000 --> 3:27:28.000]  I'm
[3:27:28.000 --> 3:27:32.000]  I'm
[3:27:32.000 --> 3:27:36.000]  I'm
[3:27:36.000 --> 3:27:40.000]  I'm
[3:27:40.000 --> 3:27:44.000]  I'm
[3:27:44.000 --> 3:27:48.000]  I'm
[3:27:48.000 --> 3:27:52.000]  I'm
[3:27:52.000 --> 3:27:56.000]  I'm
[3:27:56.000 --> 3:28:00.000]  I'm
[3:28:00.000 --> 3:28:04.000]  I'm
[3:28:04.000 --> 3:28:08.000]  I'm
[3:28:08.000 --> 3:28:12.000]  I'm
[3:28:12.000 --> 3:28:16.000]  I'm
[3:28:16.000 --> 3:28:20.000]  I'm
[3:28:20.000 --> 3:28:24.000]  I'm
[3:28:24.000 --> 3:28:28.000]  I'm
[3:28:28.000 --> 3:28:32.000]  I'm
[3:28:32.000 --> 3:28:36.000]  I'm
[3:28:36.000 --> 3:28:40.000]  I'm
[3:28:40.000 --> 3:28:44.000]  I'm
[3:28:44.000 --> 3:28:48.000]  I'm
[3:28:48.000 --> 3:28:52.000]  I'm
[3:28:52.000 --> 3:28:56.000]  I'm
[3:28:56.000 --> 3:29:00.000]  I'm
[3:29:00.000 --> 3:29:04.000]  I'm
[3:29:04.000 --> 3:29:12.000]  I'm
[3:29:12.000 --> 3:29:16.000]  I'm
[3:29:16.000 --> 3:29:20.000]  I'm
[3:29:20.000 --> 3:29:24.000]  I'm
[3:29:24.000 --> 3:29:28.000]  I'm
[3:29:28.000 --> 3:29:32.000]  I'm
[3:29:32.000 --> 3:29:36.000]  I'm
[3:29:36.000 --> 3:29:40.000]  I'm
[3:29:40.000 --> 3:29:44.000]  I'm
[3:29:44.000 --> 3:29:48.000]  I'm
[3:29:48.000 --> 3:29:52.000]  I'm
[3:29:52.000 --> 3:29:56.000]  I'm
[3:29:56.000 --> 3:30:00.000]  I'm
[3:30:00.000 --> 3:30:04.000]  I'm
[3:30:04.000 --> 3:30:08.000]  I'm
[3:30:08.000 --> 3:30:12.000]  I'm
[3:30:12.000 --> 3:30:16.000]  I'm
[3:30:16.000 --> 3:30:20.000]  I'm
[3:30:20.000 --> 3:30:24.000]  I'm
[3:30:24.000 --> 3:30:28.000]  I'm
[3:30:28.000 --> 3:30:32.000]  I'm
[3:30:32.000 --> 3:30:36.000]  I'm
[3:30:36.000 --> 3:30:40.000]  I'm
[3:30:40.000 --> 3:30:44.000]  I'm
[3:30:44.000 --> 3:30:48.000]  I'm
[3:30:48.000 --> 3:30:52.000]  I'm
[3:30:52.000 --> 3:30:56.000]  I'm
[3:30:56.000 --> 3:31:00.000]  I'm
[3:31:00.000 --> 3:31:04.000]  I'm
[3:31:04.000 --> 3:31:08.000]  I'm
[3:31:08.000 --> 3:31:12.000]  I'm
[3:31:12.000 --> 3:31:16.000]  I'm
[3:31:16.000 --> 3:31:20.000]  I'm
[3:31:20.000 --> 3:31:26.000]  I'm
[3:31:26.000 --> 3:31:30.000]  I'm
[3:31:30.000 --> 3:31:34.000]  I'm
[3:31:34.000 --> 3:31:38.000]  I'm
[3:31:38.000 --> 3:31:42.000]  I'm
[3:31:42.000 --> 3:31:46.000]  I'm
[3:31:46.000 --> 3:31:50.000]  I'm
[3:31:50.000 --> 3:31:54.000]  I'm
[3:31:54.000 --> 3:31:58.000]  I'm
[3:31:58.000 --> 3:32:02.000]  I'm
[3:32:02.000 --> 3:32:06.000]  I'm
[3:32:06.000 --> 3:32:10.000]  I'm
[3:32:10.000 --> 3:32:14.000]  I'm
[3:32:14.000 --> 3:32:18.000]  I'm
[3:32:18.000 --> 3:32:22.000]  I'm
[3:32:22.000 --> 3:32:26.000]  I'm
[3:32:26.000 --> 3:32:30.000]  I'm
[3:32:30.000 --> 3:32:34.000]  I'm
[3:32:34.000 --> 3:32:38.000]  I'm
[3:32:38.000 --> 3:32:42.000]  I'm
[3:32:42.000 --> 3:32:46.000]  I'm
[3:32:46.000 --> 3:32:50.000]  I'm
[3:32:50.000 --> 3:32:54.000]  I'm
[3:32:54.000 --> 3:32:58.000]  I'm
[3:32:58.000 --> 3:33:02.000]  I'm
[3:33:02.000 --> 3:33:06.000]  I'm
[3:33:06.000 --> 3:33:12.000]  I'm
[3:33:12.000 --> 3:33:16.000]  I'm
[3:33:16.000 --> 3:33:20.000]  I'm
[3:33:20.000 --> 3:33:24.000]  I'm
[3:33:24.000 --> 3:33:28.000]  I'm
[3:33:28.000 --> 3:33:32.000]  I'm
[3:33:32.000 --> 3:33:36.000]  I'm
[3:33:36.000 --> 3:33:40.000]  I'm
[3:33:40.000 --> 3:33:44.000]  I'm
[3:33:44.000 --> 3:33:48.000]  I'm
[3:33:48.000 --> 3:33:52.000]  I'm
[3:33:52.000 --> 3:33:56.000]  I'm
[3:33:56.000 --> 3:34:00.000]  I'm
[3:34:00.000 --> 3:34:04.000]  I'm
[3:34:04.000 --> 3:34:08.000]  I'm
[3:34:08.000 --> 3:34:12.000]  I'm
[3:34:12.000 --> 3:34:16.000]  I'm
[3:34:16.000 --> 3:34:20.000]  I'm
[3:34:20.000 --> 3:34:24.000]  I'm
[3:34:24.000 --> 3:34:28.000]  I'm
[3:34:28.000 --> 3:34:32.000]  I'm
[3:34:32.000 --> 3:34:36.000]  I'm
[3:34:36.000 --> 3:34:40.000]  I'm
[3:34:40.000 --> 3:34:44.000]  I'm
[3:34:44.000 --> 3:34:48.000]  I'm
[3:34:48.000 --> 3:34:52.000]  I'm
[3:34:52.000 --> 3:34:56.000]  I'm
[3:34:56.000 --> 3:35:00.000]  I'm
[3:35:00.000 --> 3:35:04.000]  I'm
[3:35:04.000 --> 3:35:08.000]  I'm
[3:35:08.000 --> 3:35:12.000]  I'm
[3:35:12.000 --> 3:35:16.000]  I'm
[3:35:16.000 --> 3:35:20.000]  I'm
[3:35:20.000 --> 3:35:24.000]  I'm
[3:35:24.000 --> 3:35:28.000]  I'm
[3:35:28.000 --> 3:35:32.000]  I'm
[3:35:32.000 --> 3:35:36.000]  I'm
[3:35:36.000 --> 3:35:40.000]  I'm
[3:35:40.000 --> 3:35:44.000]  I'm
[3:35:44.000 --> 3:35:48.000]  I'm
[3:35:48.000 --> 3:35:52.000]  I'm
[3:35:52.000 --> 3:35:56.000]  I'm
[3:35:56.000 --> 3:36:00.000]  I'm
[3:36:00.000 --> 3:36:04.000]  I'm
[3:36:04.000 --> 3:36:08.000]  I'm
[3:36:08.000 --> 3:36:12.000]  I'm
[3:36:12.000 --> 3:36:16.000]  I'm
[3:36:16.000 --> 3:36:20.000]  I'm
[3:36:20.000 --> 3:36:24.000]  I'm
[3:36:24.000 --> 3:36:28.000]  I'm
[3:36:28.000 --> 3:36:32.000]  I'm
[3:36:32.000 --> 3:36:36.000]  I'm
[3:36:36.000 --> 3:36:40.000]  I'm
[3:36:40.000 --> 3:36:44.000]  I'm
[3:36:44.000 --> 3:36:48.000]  I'm
[3:36:48.000 --> 3:36:52.000]  I'm
[3:36:52.000 --> 3:36:56.000]  I'm
[3:36:56.000 --> 3:37:00.000]  I'm
[3:37:00.000 --> 3:37:04.000]  I'm
[3:37:04.000 --> 3:37:08.000]  I'm
[3:37:08.000 --> 3:37:12.000]  I'm
[3:37:12.000 --> 3:37:16.000]  I'm
[3:37:16.000 --> 3:37:20.000]  I'm
[3:37:20.000 --> 3:37:24.000]  I'm
[3:37:24.000 --> 3:37:28.000]  I'm
[3:37:28.000 --> 3:37:32.000]  I'm
[3:37:32.000 --> 3:37:36.000]  I'm
[3:37:36.000 --> 3:37:40.000]  I'm
[3:37:40.000 --> 3:37:44.000]  I'm
[3:37:44.000 --> 3:37:48.000]  I'm
[3:37:48.000 --> 3:37:52.000]  I'm
[3:37:52.000 --> 3:37:56.000]  I'm
[3:37:56.000 --> 3:38:00.000]  I'm
[3:38:00.000 --> 3:38:04.000]  I'm
[3:38:04.000 --> 3:38:08.000]  I'm
[3:38:08.000 --> 3:38:12.000]  I'm
[3:38:12.000 --> 3:38:16.000]  I'm
[3:38:16.000 --> 3:38:20.000]  I'm
[3:38:20.000 --> 3:38:24.000]  I'm
[3:38:24.000 --> 3:38:28.000]  I'm
[3:38:28.000 --> 3:38:32.000]  I'm
[3:38:32.000 --> 3:38:36.000]  I'm
[3:38:36.000 --> 3:38:40.000]  I'm
[3:38:40.000 --> 3:38:44.000]  I'm
[3:38:44.000 --> 3:38:48.000]  I'm
[3:38:48.000 --> 3:38:52.000]  I'm
[3:38:52.000 --> 3:38:56.000]  I'm
[3:38:56.000 --> 3:39:00.000]  I'm
[3:39:00.000 --> 3:39:04.000]  I'm
[3:39:04.000 --> 3:39:08.000]  I'm
[3:39:08.000 --> 3:39:12.000]  I'm
[3:39:12.000 --> 3:39:16.000]  I'm
[3:39:16.000 --> 3:39:20.000]  I'm
[3:39:20.000 --> 3:39:24.000]  I'm
[3:39:24.000 --> 3:39:28.000]  I'm
[3:39:28.000 --> 3:39:32.000]  I'm
[3:39:32.000 --> 3:39:36.000]  I'm
[3:39:36.000 --> 3:39:40.000]  I'm
[3:39:40.000 --> 3:39:44.000]  I'm
[3:39:44.000 --> 3:39:48.000]  I'm
[3:39:48.000 --> 3:39:52.000]  I'm
[3:39:52.000 --> 3:39:56.000]  I'm
[3:39:56.000 --> 3:40:00.000]  I'm
[3:40:00.000 --> 3:40:04.000]  I'm
[3:40:04.000 --> 3:40:08.000]  I'm
[3:40:08.000 --> 3:40:12.000]  I'm
[3:40:12.000 --> 3:40:16.000]  I'm
[3:40:16.000 --> 3:40:20.000]  I'm
[3:40:20.000 --> 3:40:24.000]  I'm
[3:40:24.000 --> 3:40:28.000]  I'm
[3:40:28.000 --> 3:40:32.000]  I'm
[3:40:32.000 --> 3:40:36.000]  I'm
[3:40:36.000 --> 3:40:40.000]  I'm
[3:40:40.000 --> 3:40:44.000]  I'm
[3:40:44.000 --> 3:40:48.000]  I'm
[3:40:48.000 --> 3:40:52.000]  I'm
[3:40:52.000 --> 3:40:56.000]  I'm
[3:40:56.000 --> 3:41:00.000]  I'm
[3:41:00.000 --> 3:41:04.000]  I'm
[3:41:04.000 --> 3:41:08.000]  I'm
[3:41:08.000 --> 3:41:12.000]  I'm
[3:41:12.000 --> 3:41:16.000]  I'm
[3:41:16.000 --> 3:41:20.000]  I'm
[3:41:20.000 --> 3:41:24.000]  I'm
[3:41:24.000 --> 3:41:30.000]  I'm
[3:41:30.000 --> 3:41:34.000]  I'm
[3:41:34.000 --> 3:41:38.000]  I'm
[3:41:38.000 --> 3:41:42.000]  I'm
[3:41:42.000 --> 3:41:46.000]  I'm
[3:41:46.000 --> 3:41:50.000]  I'm
[3:41:50.000 --> 3:41:52.000]  I'm
[3:41:52.000 --> 3:41:56.000]  I'm
[3:41:56.000 --> 3:42:00.000]  I'm
[3:42:00.000 --> 3:42:04.000]  I'm
[3:42:04.000 --> 3:42:08.000]  I'm
[3:42:08.000 --> 3:42:12.000]  I'm
[3:42:12.000 --> 3:42:16.000]  I'm
[3:42:16.000 --> 3:42:20.000]  I'm
[3:42:20.000 --> 3:42:24.000]  I'm
[3:42:24.000 --> 3:42:28.000]  I'm
[3:42:28.000 --> 3:42:32.000]  I'm
[3:42:32.000 --> 3:42:36.000]  I'm
[3:42:36.000 --> 3:42:40.000]  I'm
[3:42:40.000 --> 3:42:44.000]  I'm
[3:42:44.000 --> 3:42:52.000]  I'm
[3:42:52.000 --> 3:42:56.000]  I'm
[3:42:56.000 --> 3:43:00.000]  I'm
[3:43:00.000 --> 3:43:04.000]  I'm
[3:43:04.000 --> 3:43:08.000]  I'm
[3:43:08.000 --> 3:43:12.000]  I'm
[3:43:12.000 --> 3:43:16.000]  I'm
[3:43:16.000 --> 3:43:20.000]  I'm
[3:43:20.000 --> 3:43:24.000]  I'm
[3:43:24.000 --> 3:43:28.000]  I'm
[3:43:28.000 --> 3:43:32.000]  I'm
[3:43:32.000 --> 3:43:36.000]  I'm
[3:43:36.000 --> 3:43:40.000]  I'm
[3:43:40.000 --> 3:43:44.000]  I'm
[3:43:44.000 --> 3:43:48.000]  I'm
[3:43:48.000 --> 3:43:52.000]  I'm
[3:43:52.000 --> 3:43:56.000]  I'm
[3:43:56.000 --> 3:44:00.000]  I'm
[3:44:00.000 --> 3:44:04.000]  I'm
[3:44:04.000 --> 3:44:08.000]  I'm
[3:44:08.000 --> 3:44:12.000]  I'm
[3:44:12.000 --> 3:44:16.000]  I'm
[3:44:16.000 --> 3:44:20.000]  I'm
[3:44:20.000 --> 3:44:24.000]  I'm
[3:44:24.000 --> 3:44:28.000]  I'm
[3:44:28.000 --> 3:44:32.000]  I'm
[3:44:32.000 --> 3:44:36.000]  I'm
[3:44:36.000 --> 3:44:40.000]  I'm
[3:44:40.000 --> 3:44:44.000]  I'm
[3:44:44.000 --> 3:44:48.000]  I'm
[3:44:48.000 --> 3:44:52.000]  I'm
[3:44:52.000 --> 3:44:56.000]  I'm
[3:44:56.000 --> 3:45:00.000]  I'm
[3:45:00.000 --> 3:45:04.000]  I'm
[3:45:04.000 --> 3:45:08.000]  I'm
[3:45:08.000 --> 3:45:12.000]  I'm
[3:45:12.000 --> 3:45:16.000]  I'm
[3:45:16.000 --> 3:45:20.000]  I'm
[3:45:20.000 --> 3:45:24.000]  I'm
[3:45:24.000 --> 3:45:28.000]  I'm
[3:45:28.000 --> 3:45:32.000]  I'm
[3:45:32.000 --> 3:45:36.000]  I'm
[3:45:36.000 --> 3:45:40.000]  I'm
[3:45:40.000 --> 3:45:44.000]  I'm
[3:45:44.000 --> 3:45:48.000]  I'm
[3:45:48.000 --> 3:45:52.000]  I'm
[3:45:52.000 --> 3:45:56.000]  I'm
[3:45:56.000 --> 3:46:04.000]  I'm
[3:46:04.000 --> 3:46:08.000]  I'm
[3:46:08.000 --> 3:46:12.000]  I'm
[3:46:12.000 --> 3:46:16.000]  I'm
[3:46:16.000 --> 3:46:20.000]  I'm
[3:46:20.000 --> 3:46:24.000]  I'm
[3:46:24.000 --> 3:46:28.000]  I'm
[3:46:28.000 --> 3:46:32.000]  I'm
[3:46:32.000 --> 3:46:36.000]  I'm
[3:46:36.000 --> 3:46:40.000]  I'm
[3:46:40.000 --> 3:46:44.000]  I'm
[3:46:44.000 --> 3:46:48.000]  I'm
[3:46:48.000 --> 3:46:56.000]  I'm
[3:46:56.000 --> 3:47:00.000]  I'm
[3:47:00.000 --> 3:47:04.000]  I'm
[3:47:04.000 --> 3:47:08.000]  I'm
[3:47:08.000 --> 3:47:12.000]  I'm
[3:47:12.000 --> 3:47:16.000]  I'm
[3:47:16.000 --> 3:47:20.000]  I'm
[3:47:20.000 --> 3:47:24.000]  I'm
[3:47:24.000 --> 3:47:28.000]  I'm
[3:47:28.000 --> 3:47:32.000]  I'm
[3:47:32.000 --> 3:47:36.000]  I'm
[3:47:36.000 --> 3:47:40.000]  I'm
[3:47:40.000 --> 3:47:48.000]  I'm
[3:47:48.000 --> 3:47:52.000]  I'm
[3:47:52.000 --> 3:47:56.000]  I'm
[3:47:56.000 --> 3:48:00.000]  I'm
[3:48:00.000 --> 3:48:04.000]  I'm
[3:48:04.000 --> 3:48:08.000]  I'm
[3:48:08.000 --> 3:48:12.000]  I'm
[3:48:12.000 --> 3:48:16.000]  I'm
[3:48:16.000 --> 3:48:20.000]  I'm
[3:48:20.000 --> 3:48:24.000]  I'm
[3:48:24.000 --> 3:48:28.000]  I'm
[3:48:28.000 --> 3:48:32.000]  I'm
[3:48:32.000 --> 3:48:36.000]  I'm
[3:48:36.000 --> 3:48:40.000]  I'm
[3:48:40.000 --> 3:48:44.000]  I'm
[3:48:44.000 --> 3:48:48.000]  I'm
[3:48:48.000 --> 3:48:52.000]  I'm
[3:48:52.000 --> 3:48:56.000]  I'm
[3:48:56.000 --> 3:49:00.000]  I'm
[3:49:00.000 --> 3:49:04.000]  I'm
[3:49:04.000 --> 3:49:08.000]  I'm
[3:49:08.000 --> 3:49:12.000]  I'm
[3:49:12.000 --> 3:49:16.000]  I'm
[3:49:16.000 --> 3:49:20.000]  I'm
[3:49:20.000 --> 3:49:24.000]  I'm
[3:49:24.000 --> 3:49:28.000]  I'm
[3:49:28.000 --> 3:49:32.000]  I'm
[3:49:32.000 --> 3:49:36.000]  I'm
[3:49:36.000 --> 3:49:40.000]  I'm
[3:49:40.000 --> 3:49:44.000]  I'm
[3:49:44.000 --> 3:49:48.000]  I'm
[3:49:48.000 --> 3:49:52.000]  I'm
[3:49:52.000 --> 3:49:56.000]  I'm
[3:49:56.000 --> 3:50:00.000]  I'm
[3:50:00.000 --> 3:50:04.000]  I'm
[3:50:04.000 --> 3:50:08.000]  I'm
[3:50:08.000 --> 3:50:12.000]  I'm
[3:50:12.000 --> 3:50:16.000]  I'm
[3:50:16.000 --> 3:50:20.000]  I'm
[3:50:20.000 --> 3:50:24.000]  I'm
[3:50:24.000 --> 3:50:28.000]  I'm
[3:50:28.000 --> 3:50:32.000]  I'm
[3:50:32.000 --> 3:50:36.000]  I'm
[3:50:36.000 --> 3:50:40.000]  I'm
[3:50:40.000 --> 3:50:44.000]  I'm
[3:50:44.000 --> 3:50:48.000]  I'm
[3:50:48.000 --> 3:50:52.000]  I'm
[3:50:52.000 --> 3:51:00.000]  I'm
[3:51:00.000 --> 3:51:04.000]  I'm
[3:51:04.000 --> 3:51:08.000]  I'm
[3:51:08.000 --> 3:51:12.000]  I'm
[3:51:12.000 --> 3:51:16.000]  I'm
[3:51:16.000 --> 3:51:20.000]  I'm
[3:51:20.000 --> 3:51:24.000]  I'm
[3:51:24.000 --> 3:51:28.000]  I'm
[3:51:28.000 --> 3:51:32.000]  I'm
[3:51:32.000 --> 3:51:36.000]  I'm
[3:51:36.000 --> 3:51:40.000]  I'm
[3:51:40.000 --> 3:51:44.000]  I'm
[3:51:44.000 --> 3:51:50.000]  I'm
[3:51:50.000 --> 3:51:54.000]  I'm
[3:51:54.000 --> 3:51:58.000]  I'm
[3:51:58.000 --> 3:52:02.000]  I'm
[3:52:02.000 --> 3:52:06.000]  I'm
[3:52:06.000 --> 3:52:10.000]  I'm
[3:52:10.000 --> 3:52:14.000]  I'm
[3:52:14.000 --> 3:52:18.000]  I'm
[3:52:18.000 --> 3:52:22.000]  I'm
[3:52:22.000 --> 3:52:26.000]  I'm
[3:52:26.000 --> 3:52:30.000]  I'm
[3:52:30.000 --> 3:52:34.000]  I'm
[3:52:34.000 --> 3:52:38.000]  I'm
[3:52:38.000 --> 3:52:42.000]  I'm
[3:52:42.000 --> 3:52:46.000]  I'm
[3:52:46.000 --> 3:52:50.000]  I'm
[3:52:50.000 --> 3:52:54.000]  I'm
[3:52:54.000 --> 3:52:58.000]  I'm
[3:52:58.000 --> 3:53:02.000]  I'm
[3:53:02.000 --> 3:53:06.000]  I'm
[3:53:06.000 --> 3:53:10.000]  I'm
[3:53:10.000 --> 3:53:14.000]  I'm
[3:53:14.000 --> 3:53:18.000]  I'm
[3:53:18.000 --> 3:53:22.000]  I'm
[3:53:22.000 --> 3:53:26.000]  I'm
[3:53:26.000 --> 3:53:30.000]  I'm
[3:53:30.000 --> 3:53:34.000]  I'm
[3:53:34.000 --> 3:53:38.000]  I'm
[3:53:38.000 --> 3:53:42.000]  I'm
[3:53:42.000 --> 3:53:46.000]  I'm
[3:53:46.000 --> 3:53:50.000]  I'm
[3:53:50.000 --> 3:53:54.000]  I'm
[3:53:54.000 --> 3:53:58.000]  I'm
[3:53:58.000 --> 3:54:02.000]  I'm
[3:54:02.000 --> 3:54:06.000]  I'm
[3:54:06.000 --> 3:54:10.000]  I'm
[3:54:10.000 --> 3:54:14.000]  I'm
[3:54:14.000 --> 3:54:18.000]  I'm
[3:54:18.000 --> 3:54:22.000]  I'm
[3:54:22.000 --> 3:54:26.000]  I'm
[3:54:26.000 --> 3:54:30.000]  I'm
[3:54:30.000 --> 3:54:34.000]  I'm
[3:54:34.000 --> 3:54:38.000]  I'm
[3:54:38.000 --> 3:54:42.000]  I'm
[3:54:42.000 --> 3:54:46.000]  I'm
[3:54:46.000 --> 3:54:50.000]  I'm
[3:54:50.000 --> 3:54:54.000]  I'm
[3:54:54.000 --> 3:54:58.000]  I'm
[3:54:58.000 --> 3:55:02.000]  I'm
[3:55:02.000 --> 3:55:06.000]  I'm
[3:55:06.000 --> 3:55:10.000]  I'm
[3:55:10.000 --> 3:55:14.000]  I'm
[3:55:14.000 --> 3:55:18.000]  I'm
[3:55:18.000 --> 3:55:22.000]  I'm
[3:55:22.000 --> 3:55:26.000]  I'm
[3:55:26.000 --> 3:55:30.000]  I'm
[3:55:30.000 --> 3:55:34.000]  I'm
[3:55:34.000 --> 3:55:38.000]  I'm
[3:55:38.000 --> 3:55:42.000]  I'm
[3:55:42.000 --> 3:55:46.000]  I'm
[3:55:46.000 --> 3:55:50.000]  I'm
[3:55:50.000 --> 3:55:54.000]  I'm
[3:55:54.000 --> 3:55:58.000]  I'm
[3:55:58.000 --> 3:56:02.000]  I'm
[3:56:02.000 --> 3:56:06.000]  I'm
[3:56:06.000 --> 3:56:10.000]  I'm
[3:56:10.000 --> 3:56:14.000]  I'm
[3:56:14.000 --> 3:56:18.000]  I'm
[3:56:18.000 --> 3:56:22.000]  I'm
[3:56:22.000 --> 3:56:26.000]  I'm
[3:56:26.000 --> 3:56:30.000]  I'm
[3:56:30.000 --> 3:56:34.000]  I'm
[3:56:34.000 --> 3:56:38.000]  I'm
[3:56:38.000 --> 3:56:42.000]  I'm
[3:56:42.000 --> 3:56:46.000]  I'm
[3:56:46.000 --> 3:56:50.000]  I'm
[3:56:50.000 --> 3:56:54.000]  I'm
[3:56:54.000 --> 3:56:58.000]  I'm
[3:56:58.000 --> 3:57:02.000]  I'm
[3:57:02.000 --> 3:57:06.000]  I'm
[3:57:06.000 --> 3:57:10.000]  I'm
[3:57:10.000 --> 3:57:14.000]  I'm
[3:57:14.000 --> 3:57:18.000]  I'm
[3:57:18.000 --> 3:57:22.000]  I'm
[3:57:22.000 --> 3:57:26.000]  I'm
[3:57:26.000 --> 3:57:30.000]  I'm
[3:57:30.000 --> 3:57:34.000]  I'm
[3:57:34.000 --> 3:57:38.000]  I'm
[3:57:38.000 --> 3:57:42.000]  I'm
[3:57:42.000 --> 3:57:46.000]  I'm
[3:57:46.000 --> 3:57:50.000]  I'm
[3:57:50.000 --> 3:57:54.000]  I'm
[3:57:54.000 --> 3:57:58.000]  I'm
[3:57:58.000 --> 3:58:02.000]  I'm
[3:58:02.000 --> 3:58:06.000]  I'm
[3:58:06.000 --> 3:58:10.000]  I'm
[3:58:10.000 --> 3:58:14.000]  I'm
[3:58:14.000 --> 3:58:18.000]  I'm
[3:58:18.000 --> 3:58:22.000]  I'm
[3:58:22.000 --> 3:58:26.000]  I'm
[3:58:26.000 --> 3:58:30.000]  I'm
[3:58:30.000 --> 3:58:34.000]  I'm
[3:58:34.000 --> 3:58:38.000]  I'm
[3:58:38.000 --> 3:58:44.000]  I'm
