[00:00.000 --> 00:21.160]  The
[1:21:23.140 --> 1:21:25.140]  They know it's all coming out.
[1:21:25.140 --> 1:21:27.140]  Suddenly almost no one's taking it.
[1:21:27.140 --> 1:21:30.140]  Six percent of five-year-olds and up have taken the shot.
[1:21:30.140 --> 1:21:33.140]  Almost no one's giving it to six-month-olds.
[1:21:33.140 --> 1:21:34.140]  Thank God.
[1:21:34.140 --> 1:21:39.140]  So even their own leftists now are waking up and I just look at Twitter, Facebook, everywhere I've been looking.
[1:21:39.140 --> 1:21:42.140]  It's just everywhere people are saying, I'm paralyzed.
[1:21:42.140 --> 1:21:43.140]  My mom's dead.
[1:21:43.140 --> 1:21:44.140]  My kids paralyzed.
[1:21:44.140 --> 1:21:45.140]  I died.
[1:21:45.140 --> 1:21:46.140]  My husband died.
[1:21:46.140 --> 1:21:52.140]  I mean, what in the world did Bill Gates and Peter Dazik and Anthony Fauci do?
[1:21:52.140 --> 1:21:54.140]  That's a, where are we right now?
[1:21:54.140 --> 1:21:55.140]  This is a shorter segment.
[1:21:55.140 --> 1:21:56.140]  The next segment coming up.
[1:21:56.140 --> 1:22:03.140]  I don't think Trump's a bad guy, but Trump be damned if this all comes out and he keeps pushing the shot.
[1:22:03.140 --> 1:22:04.140]  I'm glad to say this isn't.
[1:22:04.140 --> 1:22:06.140]  I've made a lot of headlines being very critical.
[1:22:06.140 --> 1:22:09.140]  Trump will get kids come first, not political alliances.
[1:22:09.140 --> 1:22:10.140]  So that's a lot I threw out there.
[1:22:10.140 --> 1:22:14.140]  Steve Kerr, tackle it however you want.
[1:22:14.140 --> 1:22:20.140]  Well, you know, I think there's going to be a lot of finger pointing here.
[1:22:20.140 --> 1:22:23.140]  Like, I didn't know it was not my fault.
[1:22:23.140 --> 1:22:24.140]  I did the right thing.
[1:22:24.140 --> 1:22:26.140]  I had no idea.
[1:22:26.140 --> 1:22:28.140]  That's what usually happens.
[1:22:28.140 --> 1:22:33.140]  We're seeing some of this in other countries as things break.
[1:22:33.140 --> 1:22:37.140]  So I think the thing is collapsing.
[1:22:37.140 --> 1:22:41.140]  We, you know, we're called the wheels falling off the bus.
[1:22:41.140 --> 1:22:45.140]  And there's a good article that's, it's the pinned article on my sub stack.
[1:22:45.140 --> 1:22:53.140]  And it talks about, it goes through a hundred things that are things that are in front of people that can't be ignored.
[1:22:53.140 --> 1:22:59.140]  All of these, like the sudden adult death syndrome, like we haven't had that before as being a problem.
[1:22:59.140 --> 1:23:01.140]  And now it's happening all the time.
[1:23:01.140 --> 1:23:04.140]  We're seeing the young kids that are dying.
[1:23:04.140 --> 1:23:11.140]  We're seeing two and three year olds with, with, who are having seizures.
[1:23:11.140 --> 1:23:15.140]  And these are not febrile seizures that doctors are familiar with.
[1:23:15.140 --> 1:23:17.140]  There's no fever involved in these.
[1:23:17.140 --> 1:23:19.140]  These are happening after vaccination.
[1:23:19.140 --> 1:23:21.140]  So there, there are things.
[1:23:21.140 --> 1:23:29.140]  There's, there is someone who brought me in from a, from a hospital saying that when they first went to the hospital,
[1:23:29.140 --> 1:23:36.140]  they would rarely hear these stroke, stroke alerts in the hospital.
[1:23:36.140 --> 1:23:45.140]  And then it became like every two hours in the hospital after the vaccines were being rolled out to younger and younger people.
[1:23:45.140 --> 1:23:56.140]  Oh, it's pretty obvious to people that are paying attention that things are going very wrong and blaming it on the unvaccinated.
[1:23:56.140 --> 1:24:04.140]  But you see the hospitals, the people that work at the hospitals are telling me that you're vaccinated and you check into a hospital.
[1:24:04.140 --> 1:24:07.140]  They don't record your vaccination status.
[1:24:07.140 --> 1:24:09.140]  So you'll look like unvaccinated.
[1:24:09.140 --> 1:24:15.140]  So all of these, these cardiac events and so forth are happening to be unvaccinated.
[1:24:15.140 --> 1:24:17.140]  And Steve, what's talking about that?
[1:24:17.140 --> 1:24:18.140]  In fact, the vaccinated.
[1:24:18.140 --> 1:24:20.140]  It's not just all the sports people that are dying.
[1:24:20.140 --> 1:24:22.140]  It's not just you warning of this.
[1:24:22.140 --> 1:24:24.140]  Suddenly I see articles everywhere all over the world.
[1:24:24.140 --> 1:24:26.140]  It's normal to have heart attacks.
[1:24:26.140 --> 1:24:28.140]  Young people, it's normal for five year olds to have heart attacks.
[1:24:28.140 --> 1:24:29.140]  Yeah.
[1:24:29.140 --> 1:24:33.140]  Suddenly, uh, microcarditis is off the charts from Australia to the US.
[1:24:33.140 --> 1:24:34.140]  I mean, it's here.
[1:24:34.140 --> 1:24:37.140]  They did it.
[1:24:37.140 --> 1:24:38.140]  Yeah.
[1:24:38.140 --> 1:24:42.140]  You know, it's, it's hard to ignore, but they're saying that we don't know the cause.
[1:24:42.140 --> 1:24:47.140]  You know, oh, this is just really strange that this is happening and we'll look into it.
[1:24:47.140 --> 1:24:49.140]  But this is the greatest killer of all time.
[1:24:49.140 --> 1:24:51.140]  This is really, there's stuff.
[1:24:51.140 --> 1:24:53.140]  This is unprecedented.
[1:24:53.140 --> 1:24:55.140]  The numbers here are so large.
[1:24:55.140 --> 1:25:00.140]  This is greater than this killing people at a rate that's much higher than heart diseases.
[1:25:00.140 --> 1:25:02.140]  So it's the new number one killer.
[1:25:02.140 --> 1:25:09.140]  And yet the CDC is silent on all of this and they don't want to be put on camera.
[1:25:09.140 --> 1:25:11.140]  They want to go on the record.
[1:25:11.140 --> 1:25:12.140]  They don't want to challenge us.
[1:25:12.140 --> 1:25:19.140]  You know, there's, there's someone at Carol Crawford, who is the person at the CDC who's responsible for
[1:25:19.140 --> 1:25:22.140]  quashing the misinformation spreaders.
[1:25:22.140 --> 1:25:25.140]  And so she coordinates with the social media platforms.
[1:25:25.140 --> 1:25:30.140]  So I wrote her, I said, Carol, hey, you know, we, we got, I got a deal for you.
[1:25:30.140 --> 1:25:35.140]  You know, I'll get all the misinformation spreaders in a room and you can take them all down.
[1:25:35.140 --> 1:25:40.140]  And let's just go through like your 20 hot topics and we'll go through our 20 hot topics.
[1:25:40.140 --> 1:25:43.140]  We'll just have a nice civil discussion.
[1:25:43.140 --> 1:25:49.140]  She's not interested in that, which tells me she's not interested in stopping the misinformation spreading because
[1:25:49.140 --> 1:25:53.140]  she knows damn well that we're not talking misinformation here.
[1:25:53.140 --> 1:25:58.140]  It would be exposed for them to, to go on camera.
[1:25:58.140 --> 1:26:03.140]  This is why we're being ignored by the FDA, the CDC, the NIH.
[1:26:03.140 --> 1:26:07.140]  None of these people will go on camera with any of us.
[1:26:07.140 --> 1:26:08.140]  It's not just me.
[1:26:08.140 --> 1:26:11.140]  They'll make excuses as to why they don't want to go on with me.
[1:26:11.140 --> 1:26:13.140]  They'll say, oh, I'm not a doctor.
[1:26:13.140 --> 1:26:17.140]  But you see, when I offer the doctors, they don't want to talk to them either.
[1:26:17.140 --> 1:26:22.140]  And so they just don't want to talk about it at all.
[1:26:22.140 --> 1:26:27.140]  And mainstream media isn't asking them any of the tough questions here.
[1:26:27.140 --> 1:26:29.140]  Like somebody dies.
[1:26:29.140 --> 1:26:35.140]  They ask what that person vaccinated and when was that person vaccinated.
[1:26:35.140 --> 1:26:38.140]  That just never gets covered in a story.
[1:26:38.140 --> 1:26:41.140]  And we see people in plain sight.
[1:26:41.140 --> 1:26:44.140]  I mean, I saw an Arab ambassador.
[1:26:44.140 --> 1:26:48.140]  He's speaking at a podium and he just drops dead.
[1:26:48.140 --> 1:26:54.140]  But we've seen that over and over and over again after the vaccines rolled out and
[1:26:54.140 --> 1:26:58.140]  nobody is putting two and two together because they just don't want to know.
[1:26:58.140 --> 1:26:59.140]  Well, that's right.
[1:26:59.140 --> 1:27:00.140]  Steve, stop right there.
[1:27:00.140 --> 1:27:02.140]  I mean, you've been talking about this for years, warning of it.
[1:27:02.140 --> 1:27:03.140]  Now it's happened.
[1:27:03.140 --> 1:27:06.140]  The CDC in October of 2000 predicted exactly this happening.
[1:27:06.140 --> 1:27:10.140]  Michael Yedon, the former chief scientist at Pfizer, who, you know, just quit a year
[1:27:10.140 --> 1:27:12.140]  before he came out and predicted it all.
[1:27:12.140 --> 1:27:14.140]  They tried to follow emergency injunctions to the EU.
[1:27:14.140 --> 1:27:15.140]  They knew.
[1:27:15.140 --> 1:27:18.140]  So clearly they, this is like a test.
[1:27:18.140 --> 1:27:21.140]  It's all like, oh, they killed a bunch of people and maimed a bunch.
[1:27:21.140 --> 1:27:22.140]  They didn't know.
[1:27:22.140 --> 1:27:23.140]  Now they're covering it up.
[1:27:23.140 --> 1:27:24.140]  They knew.
[1:27:24.140 --> 1:27:28.140]  Why would they try something so incredibly bold?
[1:27:28.140 --> 1:27:33.140]  Well, I think that they were drinking the Kool-Aid from Tony Fauci.
[1:27:33.140 --> 1:27:39.140]  So, you know, first of all, Tony is the guy who funded the creation of SARS-CoV-2.
[1:27:39.140 --> 1:27:42.140]  If it wasn't for Tony, we wouldn't have a pandemic.
[1:27:42.140 --> 1:27:49.140]  And isn't it interesting, Alex, that right after we got the genomic sequence, within
[1:27:49.140 --> 1:27:56.140]  two days after the genomic sequence for SARS-CoV-2 virus was known, within two days, Moderna
[1:27:56.140 --> 1:27:59.140]  said we have a vaccine candidate that we can use.
[1:27:59.140 --> 1:28:04.140]  Now, isn't that amazing that they could do that in just two days when it's taken them
[1:28:04.140 --> 1:28:11.140]  like six months to get a vaccine against one of the variants?
[1:28:11.140 --> 1:28:16.140]  Now, how could they do it so quickly for a coronavirus?
[1:28:16.140 --> 1:28:19.140]  They weren't kind of in on it beforehand.
[1:28:19.140 --> 1:28:24.140]  And why is this 19 nucleotides, which is highly unusual.
[1:28:24.140 --> 1:28:27.140]  It does happen in nature, but it never happens in a virus.
[1:28:27.140 --> 1:28:35.140]  It's in a Moderna patent and now it shows up in a coronavirus, a beta coronavirus out
[1:28:35.140 --> 1:28:37.140]  of the Wuhan Institute of Virology.
[1:28:37.140 --> 1:28:38.140]  Steve Kirsch, stay there.
[1:28:38.140 --> 1:28:39.140]  Stay there.
[1:28:39.140 --> 1:28:40.140]  This is so critical.
[1:28:40.140 --> 1:28:42.140]  You've got so much knowledge.
[1:28:42.140 --> 1:28:43.140]  I want to get into the data.
[1:28:43.140 --> 1:28:45.140]  They don't want to see the insurance company data.
[1:28:45.140 --> 1:28:47.140]  What it means Fauci is resigning and so much more.
[1:28:47.140 --> 1:28:50.140]  Everybody's got to go to Steve Kirsch's sub stack.
