[00:00:00.170 --> 00:00:00.613]  Network.
[01:12:06.664 --> 01:12:12.606]  And again, I've experienced this and I'm a pretty, you know, guy that isn't a shrieking violent.
[01:12:13.606 --> 01:12:28.870]  I've told the story before, I'm not going to get into it again, but there was a famous transvestite, not transgender, who was just a singularly horrible person that was like some kind of monster out of a movie, who would wear thongs up and down the streets.
[01:12:29.190 --> 01:12:32.071]  He had a TV show for a year at the AXS TV and I had to be around it.
[01:12:32.951 --> 01:12:34.772]  And it wasn't that he wore cheerleader outfits.
[01:12:35.792 --> 01:12:37.194]  Uh, that was disgusting.
[01:12:37.234 --> 01:12:39.956]  It was that he would have, you know, feces dribbling down his leg and stuff.
[01:12:40.576 --> 01:12:44.340]  And he would go in the men's and women's bathroom and hang out.
[01:12:44.360 --> 01:12:47.322]  Because it's like, that's what they're into, is being in different bathrooms.
[01:12:47.743 --> 01:12:54.349]  He'd have church groups and stuff there, and people, little kids would be freaked out with a ball-headed guy with, like, long hair on the sides and a cheerleader outfit.
[01:12:54.969 --> 01:12:59.450]  You know, with his buddies in there using drugs and vomiting everywhere.
[01:12:59.570 --> 01:13:00.650]  And they finally kicked him out.
[01:13:01.151 --> 01:13:04.131]  And it was like, oh my gosh, we might come after you for being mean.
[01:13:04.692 --> 01:13:11.313]  And we've even had like newspapers and stuff call us up and say, oh, are you talking bad about the icon we're going to build?
[01:13:11.333 --> 01:13:12.734]  And it's like, OK, whatever.
[01:13:12.754 --> 01:13:14.054]  I mean, get.
[01:13:15.330 --> 01:13:18.513]  Get Rumpelstiltskin in a dress, and it's still Rumpelstiltskin.
[01:13:19.314 --> 01:13:26.742]  And you know, that's the issue here, is that you'd walk into the bathroom, I'd walk in there like once to comb my hair and put a sports jacket on.
[01:13:27.776 --> 01:13:29.197]  He didn't have changing rooms in there.
[01:13:30.037 --> 01:13:33.940]  And there he'd be, lounging, looking at me.
[01:13:34.560 --> 01:13:40.063]  And then going, I'm nothing much.
[01:13:40.103 --> 01:13:43.845]  And I'd go over and sit there at the urinal while him and his buddy were staring at me.
[01:13:44.285 --> 01:13:46.267]  And I'd just, whatever, wash my hands, walk out.
[01:13:46.547 --> 01:13:48.448]  But let me tell you, the church groups, they didn't like it.
[01:13:49.869 --> 01:13:53.471]  You know, the passing out in the bathroom and the vomiting everywhere.
[01:13:55.049 --> 01:13:57.452]  Anyways, um, why did I just go off into that?
[01:13:57.732 --> 01:14:06.101]  It's just like, it's like... Yeah, yeah, they have transgender bathrooms, not just in California, it's in Colorado, it's everywhere now.
[01:14:06.922 --> 01:14:11.267]  And... Again, if they can get away with that, they can do anything, ladies and gentlemen.
[01:14:11.807 --> 01:14:13.529]  And then they're like, we hate you now!
[01:14:13.890 --> 01:14:14.611]  We don't want...
[01:14:15.814 --> 01:14:21.175]  Ender's Game to come out as a movie because the writer isn't for gay marriage.
[01:14:21.195 --> 01:14:25.396]  Well, even if you disagree with him, don't try to shut down his art.
[01:14:26.256 --> 01:14:30.677]  I mean, these people are authoritarians, ladies and gentlemen, and they're not going to stop.
[01:14:30.777 --> 01:14:40.820]  And they make their civil rights movement about things like that because everybody's going to lose their privacy, everybody's going to lose their money, their private property, their future.
[01:14:40.840 --> 01:14:42.760]  They're making war upon the family.
[01:14:43.916 --> 01:14:48.718]  But they have to have the high ground and say, we're going to do all this to you because you haven't accepted our lifestyle.
[01:14:49.218 --> 01:14:50.199]  You must adopt it.
[01:14:51.839 --> 01:14:53.320]  You must adopt euthanasia.
[01:14:53.580 --> 01:14:56.581]  Now we're going to tell your kids if they want to commit suicide, they can for the earth.
[01:14:56.901 --> 01:14:58.242]  We'll arrest you if you try to stop.
[01:14:58.602 --> 01:15:00.363]  Jenny, kill yourself for the bunny rabbits.
[01:15:00.643 --> 01:15:02.404]  I mean, this is actually going on in Northern Europe.
[01:15:02.644 --> 01:15:06.145]  This is a scientific program in the major university studies.
[01:15:06.165 --> 01:15:07.626]  We cover it in Endgame 2.0.
[01:15:08.126 --> 01:15:12.208]  The university studies where they admitted that the plan to annihilate society
[01:15:13.427 --> 01:15:15.314]  This is a plan, ladies and gentlemen.
[01:15:16.077 --> 01:15:17.322]  This is a program.
[01:15:18.123 --> 01:15:21.186]  Coming up, we've got Anthony Gucciardi coming in about this amazing clip.
[01:15:21.226 --> 01:15:24.889]  I want to cue it back up and play it in a moment, by David Suzuki.
[01:15:25.789 --> 01:15:28.392]  Top scientist, another Fukushima quake would mean U.S.
[01:15:29.092 --> 01:15:31.294]  evacuation, bye-bye Japan.
[01:15:31.314 --> 01:15:46.167]  Award-winning scientist David Suzuki has gone on record in a public talk posted online just days ago and saying in the event of another seven or above earthquake, which he says has about a 95% chance of occurring over the next three years,
[01:15:46.667 --> 01:15:47.947]  That's what the seismologists are saying.
[01:15:47.987 --> 01:15:50.808]  It's on the most active volcanic region in the world.
[01:15:50.888 --> 01:15:54.388]  Very smart to build the reactors there in a tsunami zone as well.
[01:15:54.888 --> 01:15:58.649]  It would mean a complete evacuation of North America and bye-bye Japan.
[01:15:59.369 --> 01:16:09.131]  And here is... If, in fact, the fourth planet goes under an earthquake and those rods are exposed, it's bye-bye Japan.
[01:16:09.951 --> 01:16:13.952]  And everybody on the west coast of North America should evacuate.
[01:16:17.310 --> 01:16:19.511]  That isn't terrifying, I don't know what is.
[01:16:21.011 --> 01:16:30.654]  And again, ladies and gentlemen, I was brought up pretty conservative, liberal on some issues, but I was brought up nuclear power is the greatest thing since Christmas.
[01:16:30.754 --> 01:16:33.995]  I mean, it is just wonderful, it's clean, it's safe, it's great.
[01:16:34.575 --> 01:16:38.396]  My dad is even against it now because they won't run it properly.
[01:16:38.796 --> 01:16:43.838]  They build them in the wrong spots, they dump the waste wherever they want, they hide disasters, and now
[01:16:45.618 --> 01:16:57.362]  The number of disasters is off the chart, because all over the country, they've turned off the alarms that you hear of the sirens starting a few years ago in San Diego, because it was scaring folks when it was going off all the time.
[01:16:57.643 --> 01:17:00.063]  They said, you know what, we're just not going to turn that alarm on anymore.
[01:17:03.345 --> 01:17:06.546]  Just like until 1990, they wouldn't let US troops use DU.
[01:17:08.305 --> 01:17:10.146]  That they had as a weapon system since 1946.
[01:17:10.566 --> 01:17:14.008]  I've had Dr. Doug Rocky, head of the DU Pentagon program, on about it.
[01:17:14.689 --> 01:17:16.149]  And no one would let them use it.
[01:17:17.750 --> 01:17:19.111]  Because they said, well, it's a death sentence.
[01:17:19.151 --> 01:17:20.412]  It ignites going out the barrel.
[01:17:20.732 --> 01:17:21.652]  It's an incredible weapon.
[01:17:21.672 --> 01:17:25.775]  But whoever breathes it, if you breathe just a little bit of this, it's going to reduce your lifespan.
[01:17:25.795 --> 01:17:29.077]  It's going to burn out your kidneys where it precipitates out in your lungs.
[01:17:29.817 --> 01:17:30.838]  This is a death sentence.
[01:17:31.578 --> 01:17:33.059]  And in 1990, they went, you know what?
[01:17:34.256 --> 01:17:34.576]  Use it!
[01:17:35.376 --> 01:17:42.939]  And now Israel uses it, firing into Gaza and the winds prevailing right off the Mediterranean blow right in.
[01:17:42.959 --> 01:17:50.082]  I mean, that's valuable land even if Israel wants to take the Gaza Strip or something.
[01:17:50.102 --> 01:17:52.603]  Let's just say from a purely Zionist perspective.
[01:17:53.348 --> 01:17:55.690]  If Israel wanted to take, I mean, why would you?
[01:17:55.710 --> 01:17:57.691]  Because it's just, again, it's a madness.
[01:17:57.871 --> 01:17:59.392]  The Germans don't care if it's leaking.
[01:17:59.652 --> 01:18:00.473]  The French don't care.
[01:18:00.533 --> 01:18:01.534]  The Japanese don't care.
[01:18:01.874 --> 01:18:02.674]  Israel doesn't care.
[01:18:02.694 --> 01:18:03.355]  The U.S.
[01:18:03.375 --> 01:18:03.895]  doesn't care.
[01:18:04.055 --> 01:18:05.276]  It's crazy land!
[01:18:06.737 --> 01:18:10.280]  You know who won't use DU up until now is the Russians and the Chinese.
[01:18:12.621 --> 01:18:14.963]  I mean, why would you use something that's a death sentence to your troops?
[01:18:15.343 --> 01:18:20.767]  And now under pressure because they need it to fight back, there's an arms race that they're now starting to manufacture it.
[01:18:22.728 --> 01:18:24.309]  The Chinese and the Russians.
[01:18:25.631 --> 01:18:33.117]  Because suddenly it's like, well, let's just suspend the rules of physics, suspend the rules of science and medicine, and let's just say DU is safe.
[01:18:33.137 --> 01:18:34.658]  I mean, that's what I'm talking about, folks.
[01:18:34.999 --> 01:18:36.260]  There's 420-something reactors, 91% of them are leaking.
[01:18:39.394 --> 01:18:40.374]  You can pull up those numbers.
[01:18:40.835 --> 01:18:43.296]  That's the Atomic Energy Agency from the test.
[01:18:43.356 --> 01:18:44.096]  They're leaking.
[01:18:44.416 --> 01:18:45.196]  They're rotting.
[01:18:45.516 --> 01:18:47.477]  Their average age is 37 years old.
[01:18:47.897 --> 01:18:49.098]  They're supposed to be retired after 30.
[01:18:49.158 --> 01:18:51.659]  They are disaster zones.
[01:18:51.899 --> 01:18:53.940]  Do you know what radiation does to those buildings?
[01:18:55.941 --> 01:18:56.541]  You want the heat?
[01:18:56.681 --> 01:18:57.301]  Oh my gosh.
[01:18:58.441 --> 01:18:59.242]  Ladies and gentlemen.
[01:19:00.022 --> 01:19:02.103]  Ladies and gentlemen, this is collective madness.
[01:19:02.143 --> 01:19:04.424]  And when we come back, a bunch of the other news.
[01:19:06.406 --> 01:19:11.431]  The new mayor of New York City is a socialist on record.
[01:19:15.115 --> 01:19:19.320]  Three gun companies are now leaving New York because of the state laws basically restricting them.
[01:19:20.961 --> 01:19:24.265]  New Jersey holds a Turn Yourself In program for fugitives.
[01:19:26.328 --> 01:19:29.291]  And it goes on and on and on.
[01:19:29.371 --> 01:19:31.913]  Report, we covered this yesterday, but now it's up on DrudgeReport.com.
[01:19:32.393 --> 01:19:39.179]  Report, now that CBS is covering it, anally probed eight times after traffic stopped because they said it looked like he was clenching his butt cheeks.
[01:19:39.719 --> 01:19:40.540]  They didn't need a warrant.
[01:19:40.980 --> 01:19:47.826]  That was probable cause, because I think that may be the new, I see a cop actually, especially in Texas.
[01:19:47.846 --> 01:19:48.667]  I mean, that's what you got to do.
[01:19:50.188 --> 01:19:52.849]  I mean, you've got to, like, run like Pepe Le Pew's chasing you.
[01:19:52.869 --> 01:19:53.569]  And I shouldn't joke.
[01:19:53.869 --> 01:20:01.611]  They savaged him for three hours with giant probes and did forced enemas and x-ray after x-ray.
[01:20:02.311 --> 01:20:06.152]  And they didn't say they were sorry, and they charged him for the hospital torture.
[01:20:06.632 --> 01:20:08.033]  We'll be right back, folks.
[01:20:09.235 --> 01:20:14.821]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[01:20:14.981 --> 01:20:22.209]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[01:20:22.369 --> 01:20:25.532]  Radioactive contamination is now in most of the food supply.
[01:20:25.672 --> 01:20:27.472]  There's only two ways to avoid this.
[01:20:27.712 --> 01:20:32.273]  Move south of the equator or properly protect your thyroid with nascent iodine.
[01:20:32.353 --> 01:20:35.054]  Looking to protect my family, I've done deep research.
[01:20:35.254 --> 01:20:41.055]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[01:20:41.215 --> 01:20:44.716]  It's made right here in the USA, completely non-GMO.
[01:20:44.896 --> 01:20:49.917]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[01:20:50.157 --> 01:20:53.179]  Exclusively available at Infowarslife.com.
[01:20:53.320 --> 01:20:59.204]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[01:20:59.304 --> 01:21:01.306]  Survival Shield Nascent Iodine.
