[00:00:00.149 --> 00:00:02.172]  You're listening to GCN.
[01:02:39.897 --> 01:02:44.360]  You will kneel to the Queen now and groom the stool!
[01:02:44.380 --> 01:02:49.524]  Why don't you beg to groom the Queen's stool?
[01:02:51.906 --> 01:02:53.187]  I'm sorry, ladies and gentlemen.
[01:02:54.768 --> 01:02:57.810]  Don't Google that, by the way, if you're eating your dinner at the moment.
[01:03:00.332 --> 01:03:01.213]  I'm sorry, go ahead.
[01:03:03.471 --> 01:03:24.456]  The other thing, obviously, is when we talked to this hotel manager, he bragged about the fact that Google recruited and met and planned with these same people who worked for Google, one of them was called Wael Ghonim, who started the phony contrived colour revolutions, the Arab Spring, in Tunisia and Egypt.
[01:03:24.936 --> 01:03:31.378]  So this is the central hub where they plan all their social media manipulations and these phony revolutions around the globe.
[01:03:32.378 --> 01:03:34.665]  And they're quite happy to brag about it, apparently.
[01:03:34.685 --> 01:03:40.421]  Oh, let's not forget too, I got thrown a day early out of the Bilderberg Hotel in Virginia last year.
[01:03:41.977 --> 01:03:53.000]  And it doesn't matter, though, because we've got so many great auxiliary reporters that you've been working with for years there, that they're not going to stop us getting the information out.
[01:03:53.520 --> 01:03:56.461]  And again, if they try to block me coming into England, it only makes it a bigger story.
[01:03:56.741 --> 01:03:59.162]  I actually hope I get to come see you, hang out, see all the folks.
[01:03:59.182 --> 01:04:03.683]  A lot of people want me to go speak at one of these events they're having, one of the satellite events to it.
[01:04:04.603 --> 01:04:06.804]  But, you know, we win either way.
[01:04:07.084 --> 01:04:09.945]  The only way we lose, Paul, is by not engaging these people.
[01:04:11.735 --> 01:04:15.717]  Well, exactly, which is why we need as many people out there as possible.
[01:04:16.417 --> 01:04:24.882]  But we've also got some of the leaked agenda that they're going to be talking about, which focuses mainly on Iran and Syria, obviously.
[01:04:25.282 --> 01:04:32.346]  They're talking about airstrikes on Iran's nuclear facilities within three years if Tehran doesn't give up its nuclear program.
[01:04:33.106 --> 01:04:36.290]  They're also obviously talking about arming the Syrians.
[01:04:36.350 --> 01:04:36.731]  Stay there.
[01:04:36.751 --> 01:04:36.931]  Come back.
[01:04:36.951 --> 01:04:39.534]  I'm going to give you the floor for five minutes and we're going to gather all of our time.
[01:04:39.895 --> 01:04:42.158]  Break down what intel we've got on the agenda.
[01:04:42.618 --> 01:04:44.841]  And man, it's amazing the type of sources we have.
[01:04:44.861 --> 01:04:46.042]  People say, well, that's impossible.
[01:04:46.723 --> 01:04:47.625]  How could you have sources?
[01:04:47.665 --> 01:04:48.265]  They'd be found out.
[01:04:48.726 --> 01:04:50.809]  People are sick of all this baloney.
[01:04:52.031 --> 01:04:56.558]  I mean, you're seeing whistleblowing on the IRS spying and intimidation.
[01:04:56.598 --> 01:04:58.161]  You're seeing whistleblowing on Benghazi.
[01:04:58.642 --> 01:05:04.231]  If people just find their fighting spirit, it's over for the Supreme Red Coat New World Order.
[01:05:07.455 --> 01:05:18.781]  With health threats on the rise such as West Nile virus, MRSA, CRE, and now the new bird flu recently discovered in China, there has never been a more crucial time to support your immune system.
[01:05:19.081 --> 01:05:31.989]  Supernatural Silver is a revolutionary new silver solution that is clinically shown to be several hundred times more effective than colloidal or ionic silver, and is powerful enough to help protect you and your family.
[01:05:32.309 --> 01:05:36.311]  Supernatural Silver is scientifically supported, highly effective,
[01:05:36.391 --> 01:05:36.671]  I think so.
[01:06:11.181 --> 01:06:12.102]  Tyranny is here.
[01:06:12.442 --> 01:06:16.084]  The grim future foretold in 1984 has become reality.
[01:06:16.365 --> 01:06:18.586]  It really says that the state is God.
[01:06:18.606 --> 01:06:24.050]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:06:24.470 --> 01:06:30.734]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:06:31.134 --> 01:06:36.698]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:06:37.118 --> 01:06:40.801]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[01:06:41.281 --> 01:06:45.262]  Prepare to enter the secretive world of emergency dictatorship.
[01:06:45.562 --> 01:06:51.063]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[01:06:51.523 --> 01:06:54.464]  It's only the beginning of the New World Order's hellish plan.
[01:06:55.064 --> 01:06:56.464]  The police state isn't coming.
[01:06:57.044 --> 01:06:57.544]  It's here.
[01:06:58.165 --> 01:07:04.466]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[01:07:06.778 --> 01:07:08.419]  Introducing Pro-1.
[01:07:08.679 --> 01:07:12.181]  All of your filtration in one system, portable, on-the-go.
[01:07:12.321 --> 01:07:16.723]  No more do you have two or three filters to just reduce sodium fluoride.
[01:07:16.843 --> 01:07:22.846]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[01:07:22.966 --> 01:07:33.751]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[01:07:33.971 --> 01:07:40.255]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[01:07:40.456 --> 01:07:55.186]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[01:07:55.626 --> 01:07:57.427]  Sodium hexafluorosilicate.
[01:07:57.747 --> 01:08:03.070]  Get your Pro-Pure with the new Pro-1 filters today at infowarstore.com or by calling 888-253-3139.
[01:08:11.687 --> 01:08:15.869]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:16.509 --> 01:08:17.329]  You want answers?
[01:08:18.089 --> 01:08:18.990]  Well, so does he.
[01:08:19.650 --> 01:08:23.291]  He's Alex Jones on the GCN Radio Network.
[01:08:23.832 --> 01:08:27.893]  And now, live from Austin, Texas, Alex Jones.
[01:08:43.393 --> 01:09:03.340]  Alright folks, Catherine Albrecht is going to be joining us, expert on Google and government spying, and tying it all into the IRS Enemies Listgate, where the Washington Post is being forced to report, yes it's true, Inspector General report, the IRS was ordered to quote, target people that promote the Constitution.
[01:09:04.080 --> 01:09:05.681]  That is the essence of treason.
[01:09:07.306 --> 01:09:11.868]  To attack the Constitution is the lawful framework of government.
[01:09:12.328 --> 01:09:16.870]  So if you promote the law, you promote justice, you're targeted.
[01:09:17.630 --> 01:09:18.571]  Sounds like the devil.
[01:09:18.631 --> 01:09:24.153]  If the devil was in control, I want you to target people that support the rule of law and justice.
[01:09:24.593 --> 01:09:25.054]  Get them!
[01:09:25.314 --> 01:09:26.414]  Get them now!
[01:09:27.014 --> 01:09:28.235]  Drive them into submission!
[01:09:30.076 --> 01:09:32.977]  This is the Twilight Zone level of garbage we deal with.
[01:09:34.462 --> 01:09:36.103]  Paul Watson has broken.
[01:09:36.123 --> 01:09:37.943]  I asked him three weeks ago to get down there.
[01:09:37.963 --> 01:09:39.144]  He got down there this weekend.
[01:09:40.564 --> 01:09:43.226]  Our sources years ago, we confirmed it in Switzerland and St.
[01:09:43.246 --> 01:09:45.346]  Moritz said, look, they've already merged with Google.
[01:09:45.406 --> 01:09:46.467]  It's going to be public soon.
[01:09:46.487 --> 01:09:49.588]  They're going to transform themselves into this technocracy.
[01:09:50.008 --> 01:09:51.469]  They're going to sell it as if it's trendy.
[01:09:52.329 --> 01:09:54.610]  And they're just going to hide this new system in plain view.
[01:09:54.630 --> 01:09:56.831]  They're going to tax the web, control it.
[01:09:58.092 --> 01:09:58.872]  This is the future.
[01:09:59.032 --> 01:10:00.933]  We sent Paul and another reporter in.
[01:10:02.270 --> 01:10:08.416]  I'm not going to even name all the reporters because I don't want them getting identified and shut down when we try to go back into the hotel.
[01:10:10.197 --> 01:10:19.485]  And outside London, probably one of the most expensive and elitist hotels in the world, The Grove, they are having the Google meetings before and after and during Bilderberg.
[01:10:19.505 --> 01:10:23.009]  So it's totally transforming itself into Google-berg.
[01:10:23.389 --> 01:10:25.151]  And this is private corporate interest.
[01:10:26.158 --> 01:10:28.161]  Setting the agenda and running our governments.
[01:10:28.341 --> 01:10:29.883]  They're the ones that control the central banks.
[01:10:29.903 --> 01:10:36.631]  They're the ones calling for a 100 trillion every decade in new taxes paid in carbon taxes to them.
[01:10:37.051 --> 01:10:40.436]  They're the people trying to organize and run your life.
[01:10:41.800 --> 01:10:43.921]  They're the ones that want to reduce population numbers.
[01:10:43.961 --> 01:10:45.182]  We've got articles on that today.
[01:10:45.582 --> 01:10:55.627]  Paul Watson, tell us what we learned from our sources inside the Grove but also outside, confirming in just triplicate the intel we had and documents we have.
[01:10:56.087 --> 01:11:02.470]  Tell people what's in the report up at InfoWars.com on Googleberg and where all this is going.
[01:11:03.806 --> 01:11:09.410]  Well, first off, it's not that snobby inside the hotel.
[01:11:09.430 --> 01:11:11.192]  The actual staff are really friendly.
[01:11:11.232 --> 01:11:19.298]  So I'm guessing when Bilderberg members are rude to them, which they habitually are, then they'll want to come back to us and maybe tell us about it.
[01:11:19.338 --> 01:11:21.439]  But we got on well with all the staff.
[01:11:21.479 --> 01:11:22.300]  They were really nice.
[01:11:22.340 --> 01:11:24.501]  So it's not as snobby as you'd imagine.
[01:11:24.962 --> 01:11:27.223]  But with regard to Google and Bilderberg,
[01:11:28.124 --> 01:11:33.108]  There's two terms that they're throwing around right now, which they'll be throwing around at the Bilderberg Conference.
[01:11:33.588 --> 01:11:40.594]  One is cyber resilience, which means cyber security, which means more state control over the internet.
[01:11:40.634 --> 01:11:49.601]  Of course, all the major cyber attacks have been launched by the US and Israel and then used as a reason for cyber security legislation, even though they're behind the attacks.
[01:11:50.101 --> 01:11:53.924]  Another one they're talking about is, quote, digital wildfires.
[01:11:54.625 --> 01:12:10.337]  They're scared stiff about losing control over the flow of information, and they're actually talking about setting up a Ministry of Truth for the internet, which was the same thing advocated by Bill Clinton, Bilderberg and Google'siteguys member back in 2011.
[01:12:11.157 --> 01:12:20.344]  So they want an organisation that vets what can be published on the internet as news, as part of this agenda to stomp out the quote, digital wildcard.
[01:12:20.384 --> 01:12:24.768]  And by the way, Google delisted us from Google News, what, four years ago.
[01:12:25.529 --> 01:12:28.692]  So, uh, and they've done all sorts of stuff to try to delist us.
[01:12:29.072 --> 01:12:32.636]  They're now trying to say that, uh, our sites can't be, you know, visited.
[01:12:32.656 --> 01:12:35.058]  They're not safe when it turns out it's Google software doing it.
[01:12:35.638 --> 01:12:38.381]  I mean, these people are simply amazing.
[01:12:38.942 --> 01:12:40.663]  And they're, they want to be the internet.
[01:12:40.723 --> 01:12:41.704]  They want to decide.
[01:12:41.964 --> 01:12:45.067]  That's their answer to the, to the people's
[01:12:45.973 --> 01:12:48.656]  Revolution of information is total control.
[01:12:48.756 --> 01:12:49.897]  It is outrageous.
[01:12:50.678 --> 01:12:51.960]  All of the press should be there.
[01:12:52.280 --> 01:12:57.065]  And if the press isn't there, or the press doesn't cover this, then they're part of the problem.
[01:12:57.265 --> 01:13:03.392]  I mean, this is so outrageous to have these technocrats meeting with government, trying to take over the web and dominate it.
