[00:00:03.123 --> 00:00:05.145]  You're listening to GCN.
[01:31:52.253 --> 01:31:56.856]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:31:57.497 --> 01:31:59.659]  See them on the web at 5starsoap.com
[01:32:00.219 --> 01:32:01.981]  Or call 800-340-7091 for a free catalog.
[01:32:09.477 --> 01:32:16.460]  A little over a year ago, I began to do a lot of research into why, even though I had a pretty good-sized meal, I was still starving.
[01:32:16.720 --> 01:32:34.329]  And my research led me to a well-known fact that most of the soils that we grow our crops on here in the United States and across the industrialized world are almost completely depleted of almost all of the key minerals and trace elements that our bodies need to rebuild themselves, fight off cancer, and be healthy.
[01:32:34.589 --> 01:32:38.711]  I then searched out the best vitamin and mineral company out there.
[01:32:38.971 --> 01:32:40.552]  And discovered Young-Jevity.
[01:32:40.752 --> 01:32:48.598]  The Young-Jevity products are designed to give you the real nutrition you need, and once you've got that, you don't have to eat as much to be satisfied.
[01:32:48.918 --> 01:32:55.022]  I've lost 37 pounds in two months, simply getting the vitamins and minerals I need.
[01:32:55.222 --> 01:32:56.283]  Check it out for yourself.
[01:32:56.503 --> 01:32:57.243]  It's incredible.
[01:32:57.383 --> 01:33:06.409]  Go to Infowarsteam.com today and order your first canister of Beyond Tangy Tangerine Complete Multivitamin Mineral Complex Dietary Supplement.
[01:33:06.590 --> 01:33:08.431]  That's Infowarsteam.com.
[01:33:15.577 --> 01:33:35.394]  Ladies and gentlemen, I can tentatively tell you that we have identified at least three of the operatives as Navy SEALs.
[01:33:37.419 --> 01:33:39.381]  And sure enough, I said no to the crew.
[01:33:39.421 --> 01:33:41.843]  I said, that's not a Punisher hat that guy's wearing.
[01:33:43.124 --> 01:33:44.926]  And the Navy sails in public like we're stupid.
[01:33:44.946 --> 01:33:51.371]  We'll wear the desert camo BDU pants and the desert camo shoes, combat boots.
[01:33:51.952 --> 01:33:53.553]  Sure enough, it's a SEAL Team 3 hat.
[01:33:55.872 --> 01:33:58.254]  And again, the guy looks just like a SEAL, acts like a SEAL.
[01:33:58.274 --> 01:34:00.356]  We've got dozens of photos of these guys together.
[01:34:01.717 --> 01:34:03.298]  It could be people framing the SEALs.
[01:34:04.319 --> 01:34:07.622]  But this is getting... We're down in the middle of a Hollywood movie.
[01:34:08.342 --> 01:34:10.704]  Okay, notice Olympus has fallen, all this stuff comes out.
[01:34:10.924 --> 01:34:12.225]  Put it back on screen, guys.
[01:34:12.786 --> 01:34:16.969]  If you're a TV viewer, if you're a radio listener, go to InfoWars.com forward slash listen.
[01:34:17.489 --> 01:34:18.890]  And we have the free video feeds.
[01:34:19.191 --> 01:34:20.552]  Capture them, save them.
[01:34:20.592 --> 01:34:21.673]  This is history happening.
[01:34:22.560 --> 01:34:23.361]  These are the guys.
[01:34:23.381 --> 01:34:24.743]  We have other photos with them.
[01:34:25.583 --> 01:34:32.211]  And again, the reason I recognize it is that's an old symbol that they got from the SEALs that they use on the Punisher.
[01:34:33.092 --> 01:34:34.774]  It's not that they're imitating the Punisher.
[01:34:35.635 --> 01:34:36.616]  Punch that back up, guys.
[01:34:36.636 --> 01:34:41.401]  I'm going to show people the different SEAL team insignias, then pull up Chris Kyle, the dead sniper.
[01:34:42.302 --> 01:34:43.402]  That's very mysterious.
[01:34:44.102 --> 01:34:48.563]  And you'll see him in Iraq wearing that same symbol.
[01:34:49.103 --> 01:34:51.344]  And then of course his group then adopted that symbol.
[01:34:51.664 --> 01:34:55.345]  Blackwater has the symbol, obviously founded by Prince, a SEAL.
[01:34:56.085 --> 01:35:00.846]  SEAL Team 5 is a gold skull with red eyes.
[01:35:00.966 --> 01:35:03.387]  SEAL Team 3 has a 3 on the head.
[01:35:03.407 --> 01:35:04.967]  And if you look at that,
[01:35:06.215 --> 01:35:07.656]  It's got a number on its head.
[01:35:08.236 --> 01:35:10.397]  Oh my God, an official Navy SEAL hat.
[01:35:10.998 --> 01:35:13.499]  And again, that's how dumb they think the public is.
[01:35:13.900 --> 01:35:20.243]  If you act like you own the place, you can walk into a bank and stick your hands in the register and walk out with cash.
[01:35:20.623 --> 01:35:22.645]  I mean, that's how dumbed down the general public is.
[01:35:23.045 --> 01:35:24.786]  Yeah, show him in Iraq up there.
[01:35:24.966 --> 01:35:27.848]  Yeah, there he is.
[01:35:27.868 --> 01:35:29.809]  There he is with his 338 Lapua.
[01:35:30.869 --> 01:35:33.131]  There he is with the SEAL team hat.
[01:35:36.915 --> 01:35:39.377]  And the guys with the black backpacks look like Chris Kyle.
[01:35:39.757 --> 01:35:41.478]  I mean, how dumb do we have to be here?
[01:35:41.779 --> 01:35:44.080]  Right where the flags are, right where the bombs went off.
[01:35:44.401 --> 01:35:47.163]  And they were running a drill, and they told everybody to be calm.
[01:35:47.483 --> 01:35:49.765]  My God, I cannot believe this.
[01:35:50.646 --> 01:35:52.507]  I cannot handle this anymore.
[01:35:53.948 --> 01:36:00.374]  They got Navy SEALs, ladies and gentlemen, or people that are from another Special Forces branch dressed like them.
[01:36:01.766 --> 01:36:09.048]  He's out there wearing Navy Seal hats with big ol' black backpacks with some guy that looks like Henry Lee Lucas as the Patsy.
[01:36:10.349 --> 01:36:13.930]  Oh, walking in the Patsy, it looks like he's been through electroshock therapy.
[01:36:13.950 --> 01:36:16.590]  I cannot sit here and be right anymore.
[01:36:27.294 --> 01:36:28.614]  I'm so, oh God, I can't handle it.
[01:36:29.870 --> 01:36:30.871]  God, I wish this was wrong.
[01:36:30.911 --> 01:36:33.133]  People say, oh Alex, you just want to think everything's a staged event.
[01:36:33.193 --> 01:36:34.053]  No, I don't!
[01:36:34.374 --> 01:36:35.614]  I'm sick of it, man!
[01:36:35.635 --> 01:36:38.256]  I wish it was Alone Crazy did this!
[01:36:38.317 --> 01:36:39.437]  I wish it wouldn't have happened!
[01:36:39.938 --> 01:36:41.659]  You think I like going up against these people?
[01:36:46.563 --> 01:36:48.324]  I can't believe Infowars is breaking this.
[01:36:49.425 --> 01:36:57.211]  I can't believe our reporter, who lives outside Boston, went and took over the press conferences and they freaked out and cancelled them and look completely guilty.
[01:36:59.052 --> 01:37:03.393]  Ladies and gentlemen, if these so-called SEALs were not involved, they were part of the drill.
[01:37:03.433 --> 01:37:08.895]  They probably weren't involved because they're acting like, you know, they're just standing there totally calm, but obviously on the job.
[01:37:08.935 --> 01:37:10.196]  They look like cops standing there.
[01:37:10.716 --> 01:37:14.597]  And I told you before I even saw the hat, I said, those look like Navy SEALs.
[01:37:16.153 --> 01:37:31.966]  I first ran into Navy SEALs while covering Operation Urban Warrior in California, and they had SEALs casing us, and that later came out actually, following us around, using us as like a simulant for fighting domestic terrorists while we covered it.
[01:37:33.467 --> 01:37:37.891]  And they had, obviously SEALs are attached to the Navy, so it was a Marine Corps operation, that's why that happened.
[01:37:39.124 --> 01:37:47.747]  But then I ran into Seals again whenever Governor Bush was running for president and the whole thing was contested.
[01:37:49.892 --> 01:37:50.712]  The election.
[01:37:51.213 --> 01:38:02.800]  And I was down there and actually had Secret Service in plain clothes dressed like gangsters, like a 55-year-old gray-haired guy with gold chains pushing me and stuff, then later going, I'm Secret Service, you better get out of here, Jones, you better watch it.
[01:38:03.160 --> 01:38:12.445]  And then there's these military guys coming by, because they like little guys for undercover, people don't think of them, and I could tell they were like special forces, you know, because of their bearing and confidence.
[01:38:12.465 --> 01:38:14.787]  And I said, and somebody just told me, are you guys SEALs?
[01:38:15.447 --> 01:38:19.970]  And the guy looks at me and just goes, Jones, I don't know how you do it.
[01:38:20.871 --> 01:38:24.234]  Because what's the point if I, you know, I was like, I don't know how you do it.
[01:38:24.714 --> 01:38:26.095]  I was out there for days going around.
[01:38:26.916 --> 01:38:32.160]  And then I believe it was a SEAL that they put on us who would pop up anywhere I went in the country.
[01:38:32.180 --> 01:38:38.985]  I did an urban warfare drill in in in Brooksville, Florida, and the guy would pop out of the bushes and start lighting fires to blame me.
[01:38:39.805 --> 01:38:41.307]  You know, Mike Hanson saw this happen.
[01:38:41.327 --> 01:38:42.648]  You're you're hiding in the woods.
[01:38:44.008 --> 01:38:45.474]  For Police State 2 The Takeover.
[01:38:46.337 --> 01:38:49.168]  And a guy pops out and starts lighting fires.
[01:38:50.629 --> 01:38:54.591]  Who's been, oh my, who was casing and following all the local Austinites around.
[01:38:55.011 --> 01:38:57.832]  See, I've just dealt with this so long and people don't live in the real world.
[01:38:58.052 --> 01:38:59.933]  So you hear this, it's like, sounds like a comic book.
[01:39:00.253 --> 01:39:02.053]  But my life has been like a comic book.
[01:39:02.333 --> 01:39:05.575]  And it just gets weirder and weirder and crazier.
[01:39:05.795 --> 01:39:07.435]  And I'm looking at the photos that come out.
[01:39:08.016 --> 01:39:10.437]  And there's video feeds off local news as well.
[01:39:10.997 --> 01:39:16.579]  And it's Navy SEALs or people that Delta Force or something trying to look like SEALs.
[01:39:18.516 --> 01:39:20.777]  And, uh, wearing seal hats.
[01:39:21.278 --> 01:39:22.398]  So they probably aren't seals.
[01:39:23.199 --> 01:39:29.963]  Uh, and with big black backpacks, the exact ones that match, right there behind the flags, with some Patsy.
[01:39:31.444 --> 01:39:32.805]  Did you get me Watson back on the line?
[01:39:36.147 --> 01:39:36.787]  Here, let me get him.
[01:39:37.147 --> 01:39:39.269]  I'll just... Yeah, I want Watson back.
[01:39:40.100 --> 01:39:40.720]  Yeah, I'm sorry.
[01:39:40.900 --> 01:39:41.420]  I may have thought.
[01:39:41.440 --> 01:39:46.081]  I mean, I'm so... Yeah, in case he doesn't answer on the Skype here, I'll just call him right here.
[01:39:46.781 --> 01:39:47.761]  He's visiting his parents.
[01:39:48.862 --> 01:39:50.142]  He's visiting his parents in France.
[01:39:51.042 --> 01:39:55.443]  It's gotta be tough spending a month in France, where he's at, in the Alps.
[01:39:56.483 --> 01:39:58.764]  His parents are from Sheffield.
[01:39:59.324 --> 01:40:03.364]  No jobs left in England, so they run a nice bed and breakfast there, sold everything they had and moved to France.
[01:40:04.865 --> 01:40:06.025]  Alright, he's not answering the phone.
[01:40:08.294 --> 01:40:12.461]  I want to get him on to point out that these people look like Navy SEALs.
[01:40:13.182 --> 01:40:16.567]  And ladies and gentlemen, I want to add the providence of all of this.
[01:40:17.729 --> 01:40:21.675]  If you just joined us, InfoWars.com forward slash.
[01:40:23.399 --> 01:40:29.363]  Listen, the video feed's up there, but at InfoWars.com if you're a radio listener, and PrisonPlanet.com, Paul Watson is writing.
[01:40:29.844 --> 01:40:32.065]  He has the info up there on the screen.
[01:40:32.085 --> 01:40:33.486]  Let's go ahead and call him Audio Skype.
[01:40:34.587 --> 01:40:37.329]  And this is unprecedented.
[01:40:37.349 --> 01:40:39.470]  See, I'm trying to give you background.
[01:40:39.490 --> 01:40:41.152]  People always go, how do you know this?
[01:40:41.212 --> 01:40:42.552]  Or what makes you say that?
[01:40:42.613 --> 01:40:43.653]  It's life experience.
[01:40:45.014 --> 01:40:45.695]  It's intense.
[01:40:47.165 --> 01:40:51.088]  Life experience, knowing this, studying this, studying false flags.
[01:40:51.888 --> 01:41:01.075]  And it's the same thing on the London bombing, where they had black ops involved with these patsies that thought they were part of a drill, and that even came out later.
[01:41:01.275 --> 01:41:03.196]  But it's like, oh, a drill, you're a conspiracy terrorist.
[01:41:03.437 --> 01:41:07.700]  Yeah, there was a drill of the same targets being hit, and yeah, we had role players, but never mind that.
[01:41:08.820 --> 01:41:16.446]  And I've told you yesterday, a couple days ago before this happened, I said, don't go be part of drills, and don't carry simulant backpacks full of bombs for people.
[01:41:17.609 --> 01:41:21.197]  I mean, again, it's an exact blueprint over and over again.
[01:41:22.637 --> 01:41:28.441]  Ladies and gentlemen, the photos up at InfoWars.com are unprecedented, and just no one's really resisting.
[01:41:28.521 --> 01:41:29.822]  Everyone just goes along with this.
[01:41:30.102 --> 01:41:33.724]  That's why it's our people confronting the governor and the police at the press conferences.
[01:41:34.005 --> 01:41:35.786]  That's why we're breaking this in the media.
[01:41:36.566 --> 01:41:48.995]  I mean, obviously, this has been out for days, these photos, right there, from the cameras, right there on the Boston feeds that people can get publicly, on the news, and no one knows what they're even looking at.
[01:41:49.235 --> 01:41:52.377]  Where there's Navy SEALs standing around, or what looks like Navy SEALs,
[01:41:53.218 --> 01:41:54.799]  In uniform.
