[00:00:00.089 --> 00:00:01.309]  Network.
[00:57:28.608 --> 00:57:29.308]  Let's go back to it.
[00:57:29.328 --> 00:57:29.669]  Here it is.
[00:57:29.989 --> 00:57:36.114]  Government think tanks propose poisoning the water to dumb down the population, make it more easily manageable.
[00:57:36.134 --> 00:57:37.415]  9-11 was an inside job.
[00:57:38.393 --> 00:57:39.913]  Yes, 9-11 was an inside job.
[00:57:39.973 --> 00:57:44.774]  It was a staged event to launch the Iraq War and to set up a domestic police state here in the United States.
[00:57:45.134 --> 00:57:47.535]  All I'm calling for is a real investigation.
[00:57:47.715 --> 00:57:50.316]  And the people of Oklahoma City have been calling for an investigation.
[00:57:50.576 --> 00:57:54.996]  Jones, who's 38, got his start with a local cable access show in the 1990s.
[00:57:55.797 --> 00:58:02.898]  He now has a huge fan base, which at various times has included celebrities like Willie Nelson, Jesse Ventura, Charlie Sheen.
[00:58:02.918 --> 00:58:04.458]  We want our country back, Mr. President.
[00:58:04.538 --> 00:58:06.439]  I'm calling on each and every American citizen
[00:58:07.139 --> 00:58:10.484]  To wake up, stand up, and demand the truth.
[00:58:10.985 --> 00:58:13.969]  And reality stars Spencer Pratt and Heidi Montag.
[00:58:14.411 --> 00:58:16.432]  Spencer Pratt, good to have you on with us today.
[00:58:16.832 --> 00:58:19.253]  Thank you so much, I'm so honored to be on with you.
[00:58:19.273 --> 00:58:21.394]  You are a true legend, a true master, a true creator.
[00:58:21.414 --> 00:58:22.414]  Alright, that's enough.
[00:58:23.654 --> 00:58:26.575]  The whole video's online, it's called The Return of Alex Jones.
[00:58:27.856 --> 00:58:32.377]  But, I mean, I didn't have time to get to it where I'm throwing the football.
[00:58:32.397 --> 00:58:33.618]  We'll have to play it later.
[00:58:33.938 --> 00:58:36.899]  It's like, this is secret footage of him throwing a football.
[00:58:37.319 --> 00:58:39.080]  I mean, it's just an unbelievable hit piece.
[00:58:44.454 --> 00:58:48.436]  This is GCN, the Genesis Communications Radio Network.
[00:58:52.118 --> 00:58:55.180]  You prepare by purchasing gold, food, and firearms.
[00:58:55.520 --> 00:59:00.983]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:59:01.583 --> 00:59:04.785]  When you're sleeping or away from home, who's watching out for intruders?
[00:59:05.465 --> 00:59:06.726]  Check out SimpliSafe.
[00:59:07.046 --> 00:59:10.928]  It's a new do-it-yourself home security system that is completely wireless.
[00:59:11.509 --> 00:59:13.550]  Go to GetSimpliSafe.com.
[00:59:14.210 --> 00:59:16.611]  SimpliSafe is independent and off the grid.
[00:59:16.951 --> 00:59:20.732]  It runs on battery power, so even if the grid goes down, you're protected.
[00:59:21.312 --> 00:59:27.453]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit or shed.
[00:59:27.953 --> 00:59:29.574]  Get SimpliSafe.com.
[00:59:30.294 --> 00:59:34.475]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes.
[00:59:34.955 --> 00:59:37.137]  So there's no need to let a stranger into your home.
[00:59:37.677 --> 00:59:41.260]  If you move or need to relocate, you can take the system with you wherever you go.
[00:59:41.760 --> 00:59:48.204]  You aren't always at home, but SimpliSafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[00:59:48.785 --> 00:59:51.066]  Again, that's GetSimpliSafe.com.
[00:59:54.669 --> 00:59:56.630]  Waging war on corruption.
[00:59:57.071 --> 00:59:59.833]  Alex Jones on the GCM Radio Network.
[01:00:06.434 --> 01:00:10.618]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:11.258 --> 01:00:12.079]  You want answers?
[01:00:12.840 --> 01:00:13.801]  Well, so does he.
[01:00:14.401 --> 01:00:18.025]  He's Alex Jones on the GCN Radio Network.
[01:00:18.585 --> 01:00:22.649]  And now, live from Austin, Texas, Alex Jones.
[01:00:27.088 --> 01:00:29.348]  Earlier in the last hour, I said our guest has saved 35,000.
[01:00:29.388 --> 01:00:31.269]  That was an old number.
[01:00:31.389 --> 01:00:32.789]  It's 45,000 Chinese girls.
[01:00:33.549 --> 01:00:37.410]  Estimate there's something like 20-something million more men in China.
[01:00:37.450 --> 01:00:43.331]  Last time I saw, may even be higher than there are women because they're killing the young women.
[01:00:43.631 --> 01:00:45.272]  Supposed to be about 51% women.
[01:00:45.772 --> 01:00:48.172]  Women live a little bit longer, so that goes into the actuary.
[01:00:48.192 --> 01:00:55.854]  But also, there's slightly more, if you do international studies, baby girls born than baby boys.
[01:00:57.076 --> 01:00:58.997]  Got us something God designed in there.
[01:00:59.117 --> 01:01:00.218]  So there's more women out there.
[01:01:01.138 --> 01:01:03.880]  So we can have a leg up as a mammalian species.
[01:01:04.601 --> 01:01:05.621]  But that's a side issue.
[01:01:05.681 --> 01:01:06.622]  Again, Alex Jones here.
[01:01:06.642 --> 01:01:07.302]  Thanks for joining us.
[01:01:07.342 --> 01:01:09.664]  Dr. James Garrow, PhD.
[01:01:09.684 --> 01:01:15.547]  A well-known, I've heard of him many times, Canadian teacher and businessman who founded a big institute in
[01:01:17.208 --> 01:01:22.372]  China back in the 60s discovered how they were killing the children with the one-child policy, which is now on record.
[01:01:22.912 --> 01:01:23.993]  His work helped expose that.
[01:01:24.033 --> 01:01:31.338]  He's coming up in the next segment because he was told by a retired high-level military officer that the litmus test is will you fire on U.S.
[01:01:31.358 --> 01:01:31.758]  citizens.
[01:01:31.898 --> 01:01:36.101]  And I just thought I probably should have done more research, not more research, more
[01:01:37.486 --> 01:01:38.887]  That's not the word, because I've done the research.
[01:01:39.248 --> 01:01:47.115]  I should have done more pulling data and sources to show you here, because I can show you all the Army manuals where they're training for gun confiscation.
[01:01:47.135 --> 01:01:50.558]  I can show you all of that where they're training to shoot Americans.
[01:01:50.578 --> 01:01:51.699]  I mean, that's on the news now.
[01:01:52.860 --> 01:01:56.584]  So you understand, it's not just him talking to this source we're going to try to find out about.
[01:01:57.625 --> 01:01:59.907]  It's that it's already hiding in plain view.
[01:02:01.284 --> 01:02:07.987]  And the 1.6 billion bullets and the in-deposit commentators and the troops on the streets and all the rest of it, that's coming up in the next segment.
[01:02:08.848 --> 01:02:10.488]  He'll be with us for about 35-40 minutes.
[01:02:10.889 --> 01:02:13.270]  And then I will get into Benghazi, because that's very important.
[01:02:13.690 --> 01:02:15.131]  And I want to break down what's really behind that.
[01:02:15.151 --> 01:02:17.572]  I mentioned some of it last hour, but it's key.
[01:02:17.612 --> 01:02:18.352]  That's coming up.
[01:02:19.393 --> 01:02:22.034]  And then I'm seeing articles like this every two or three days.
[01:02:22.134 --> 01:02:23.995]  Actually, every day, really.
[01:02:25.299 --> 01:02:28.044]  Because every couple days I'll see two or three at one time, so I guess it's about every day.
[01:02:28.485 --> 01:02:31.151]  There's probably seven of these stories a week I'd have to guesstimate.
[01:02:31.171 --> 01:02:35.018]  Uh, elementary school girl threatened with arrest over paper gun.
[01:02:36.500 --> 01:02:40.163]  And, you know, you hear about people saying, career day, write about your dad or mom.
[01:02:40.183 --> 01:02:43.346]  Well, my dad's in the Marines, you know, here's a picture of him with his M-16.
[01:02:43.426 --> 01:02:44.346]  Boom, you're arrested.
[01:02:44.587 --> 01:02:46.848]  Taken in for psychiatric questioning as a 10-year-old.
[01:02:47.329 --> 01:02:49.410]  Doesn't matter, you're the star quarterback or whatever.
[01:02:49.450 --> 01:02:53.093]  You know, it, it, it, it, you know, and I've never been in trouble.
[01:02:53.754 --> 01:02:54.575]  It's just crazy.
[01:02:54.615 --> 01:02:58.778]  Or you bring a Dixie plastic knife to spread butter, your mother drops in the lunchbox.
[01:02:59.118 --> 01:02:59.759]  My mother did that.
[01:02:59.819 --> 01:03:00.920]  Boom, you're arrested.
[01:03:02.961 --> 01:03:05.262]  But government stomps around in Darth Vader outfits all day.
[01:03:05.882 --> 01:03:11.443]  Elementary school girl threatened with arrest over paper gun hysteria in aftermath of Sandy Hook reaches new heights.
[01:03:11.783 --> 01:03:14.524]  That's an Infowars.com article out of Philadelphia Elementary.
[01:03:15.184 --> 01:03:23.406]  Now, of course, in Philadelphia, it came out five years ago, they've got laptops they give you, watching you at home, and they're the ones that announced that.
[01:03:23.566 --> 01:03:24.946]  They're very proud of it.
[01:03:25.586 --> 01:03:27.427]  We've played the clubs of the teachers doing interviews.
[01:03:27.447 --> 01:03:28.247]  That's how it broke going.
[01:03:28.547 --> 01:03:29.968]  Yeah, we watch you when you're at home.
[01:03:30.028 --> 01:03:30.668]  What you're doing?
[01:03:30.728 --> 01:03:31.228]  Look out!
[01:03:31.908 --> 01:03:34.049]  Like there's Santa Claus, a demon Claus or something.
[01:03:35.249 --> 01:03:41.992]  This is the total demonization of a boy's playing with an orange and green Nerf gun in his front yard with kids.
[01:03:42.312 --> 01:03:43.272]  SWAT team is called.
[01:03:43.652 --> 01:03:49.834]  The anti-gunners are so anti-gun, they say they don't believe boys should be able to play with guns.
[01:03:50.114 --> 01:03:52.395]  You hear about kids getting in trouble for making bang-bang.
[01:03:52.415 --> 01:03:54.296]  You know, using their fingers as a gun.
[01:03:55.475 --> 01:04:08.563]  But the so-called leftists, who are really authoritarians, they want checkpoints, they want a billion six bullets, they want armored vehicles, they want TSA hands on the pants, they want to bomb Benghazi and bomb Syria, they want to do all this.
[01:04:08.583 --> 01:04:09.343]  They love force.
[01:04:09.984 --> 01:04:16.347]  Bomb Belgrade, go after the Serbs, because it's loving when they do it.
[01:04:16.387 --> 01:04:17.188]  They love force.
[01:04:18.063 --> 01:04:23.925]  I mean, you know these people when they see an orange gun and kids running around a front yard, you see everywhere.
[01:04:24.685 --> 01:04:26.625]  You know that they know that's not a real gun.
[01:04:27.425 --> 01:04:29.546]  When they see a six-year-old doing it and they call the police.
[01:04:30.666 --> 01:04:38.428]  It's like neighbors in Oklahoma saw the upstanding, you know, middle-class families, three-year-old pee up against a tree in the front yard.
[01:04:39.169 --> 01:04:42.489]  They came and they gave them a ticket and threatened them with arrest and stuff.
[01:04:42.990 --> 01:04:44.490]  And they fired that cop and they should have.
[01:04:45.680 --> 01:04:48.884]  I mean, everybody knows that three-year-olds pee in the yard.
[01:04:49.345 --> 01:04:52.890]  But again, it's this idea of get us on the system, get us in trouble.
[01:04:53.531 --> 01:04:54.833]  I mean, folks, I'll be honest with you.
[01:04:54.893 --> 01:04:55.934]  I pee in my backyard.
[01:04:55.974 --> 01:04:56.455]  I mean, who doesn't?
[01:04:56.475 --> 01:04:58.297]  Of course, this was in the front yard.
[01:05:01.738 --> 01:05:05.639]  Looking back on 2012, we ask ourselves, how did we ever survive?
[01:05:05.739 --> 01:05:12.962]  From natural disasters like Hurricane Sandy and the devastating summer drought, to the family hardships brought on by a disastrous economy.
[01:05:13.242 --> 01:05:15.642]  Our hearts go out to those that have lost everything.
[01:05:15.942 --> 01:05:22.305]  At eFoods Direct, we hear from customers every day that are fortunate enough to weather life's storm by having a supply of food on hand.
[01:05:22.545 --> 01:05:23.685]  After Hurricane Sandy,
[01:05:23.965 --> 01:05:32.595]  Danny from New York City wrote, almost all of the grocery stores are closed, but I managed to get my e-foods just in time to be able to help my sister and niece.
[01:05:32.995 --> 01:05:36.740]  It is better to be prepared ten years too early than one day too late.
[01:05:36.960 --> 01:05:38.842]  I can warn you, but I can't feed you.
[01:05:39.022 --> 01:05:41.204]  Heed the warnings and do what Alex has done.
[01:05:41.304 --> 01:05:48.730]  Call 800-409-5633 today or go to efoodsdirect.com slash Alex and build your food supply.
[01:05:48.950 --> 01:05:52.713]  It's the best tasting non-GMO long-term storable food on the planet.
[01:05:52.853 --> 01:05:55.195]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[01:05:55.215 --> 01:05:56.816]  You can bet your life on eFoodsDirect.
[01:06:01.653 --> 01:06:05.694]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[01:06:05.774 --> 01:06:06.894]  Don't be one of them!
[01:06:06.994 --> 01:06:12.535]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[01:06:12.695 --> 01:06:22.317]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[01:06:22.497 --> 01:06:29.158]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[01:06:29.298 --> 01:06:33.401]  Such as strep, staph, pneumonia, colds, flus, and other harmful pathogens.
[01:06:33.641 --> 01:06:42.608]  This new technology has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of colloidal or ionic silver solutions.
[01:06:42.728 --> 01:06:46.171]  The Science Digest Journal says, silver is our mightiest germ fighter.
