[00:00:02.304 --> 00:00:04.326]  You're listening to GCN.
[01:08:35.475 --> 01:08:38.978]  Welcome, ladies and gentlemen, to the second hour of this worldwide broadcast.
[01:08:39.059 --> 01:08:41.080]  It is Monday, the 17th day of June, 2013.
[01:08:41.581 --> 01:08:51.050]  We're going to be joined by market analyst and journalist Max Keiser here in a moment to talk about the
[01:08:52.151 --> 01:09:02.958]  World economic condition is at the beginning of a crash that Max has been predicting for about a year that he thought would start in late April or early May.
[01:09:03.018 --> 01:09:04.278]  Was he late predicting it?
[01:09:04.739 --> 01:09:10.042]  His article on Infowars.com, the collapse of the current bankster regime is upon us.
[01:09:10.642 --> 01:09:12.603]  Well, they've been collapsing it by design, but...
[01:09:13.804 --> 01:09:14.665]  Too big to fail.
[01:09:14.785 --> 01:09:17.306]  We're going to talk to Max here in a moment.
[01:09:17.826 --> 01:09:23.109]  First off, Snowden gave a two-hour online press conference to the media.
[01:09:23.629 --> 01:09:26.030]  Business Insider linked up on DrudgeReport.com.
[01:09:26.050 --> 01:09:28.251]  We'll get it posted on InfoWars.com as well.
[01:09:28.971 --> 01:09:32.793]  The truth is coming and the government can't stop it by murdering me.
[01:09:33.194 --> 01:09:37.476]  And he went on to say a lot more is coming out and that
[01:09:38.672 --> 01:09:39.913]  He thinks they're going to try to kill him.
[01:09:39.933 --> 01:09:41.173]  Well, yeah, it came out in the news.
[01:09:41.554 --> 01:09:48.217]  The Daily Mail was at Dulles Airport and heard a bunch of government CIA spooks talking about how they want to kill him and how they're going to kill him.
[01:09:49.097 --> 01:09:52.899]  Yeah, it's a mafia, folks, of foreign banks that run the intelligence agencies.
[01:09:53.300 --> 01:09:55.681]  And the big secret about the NSA is not a secret at all.
[01:09:57.028 --> 01:09:59.609]  Thousands of major companies have partial access.
[01:09:59.649 --> 01:10:02.010]  The Fortune 100 have total access.
[01:10:02.050 --> 01:10:05.992]  And they make the money off of spying on everything and swapping the data.
[01:10:06.472 --> 01:10:08.273]  And then they use it to corner the market.
[01:10:08.553 --> 01:10:10.014]  And what did Bloomberg report on Friday?
[01:10:11.235 --> 01:10:13.796]  What Max Keiser and I have told you for a long time.
[01:10:14.516 --> 01:10:16.377]  The stock market is totally rigged.
[01:10:16.617 --> 01:10:17.637]  These companies are rigged.
[01:10:17.858 --> 01:10:21.239]  But only the big top insiders are allowed to have offshore bank accounts.
[01:10:24.384 --> 01:10:31.209]  Deals offshore with corporations and trust and tax shelters where they pay no taxes.
[01:10:31.509 --> 01:10:34.131]  General Electric, Google, Berkshire Hathaway.
[01:10:36.893 --> 01:10:39.996]  Only the insiders are allowed to use the inside info.
[01:10:40.036 --> 01:10:42.097]  So it's a globally gamed system.
[01:10:42.117 --> 01:10:48.442]  And it's not enough for the bankers to have unlimited fiat currency for themselves and to be able to create endless derivatives.
[01:10:48.462 --> 01:10:50.764]  They've expanded the derivatives market the last few years.
[01:10:52.363 --> 01:10:54.744]  It's not enough to have us then tied to their debt.
[01:10:57.086 --> 01:10:59.647]  Then they have all the inside data on everything.
[01:10:59.707 --> 01:11:08.272]  If a company's coming out with something that's going to block them, not part of the insiders, they try to buy it for pennies on the dollar, if they won't sell, boom, the IRS and regulators are turned loose on them.
[01:11:08.532 --> 01:11:10.033]  If that doesn't work, they just kill you.
[01:11:10.893 --> 01:11:12.174]  Industrial espionage.
[01:11:12.194 --> 01:11:15.496]  They call it a disruptive technology.
[01:11:17.130 --> 01:11:20.552]  Warehouses of incredible energy devices.
[01:11:20.652 --> 01:11:27.034]  Warehouses of incredible medical treatments that are then only given to the establishment.
[01:11:30.756 --> 01:11:33.837]  And that's what a major Russian tycoon is in the news talking about today.
[01:11:34.238 --> 01:11:37.119]  But they know you're going to want to have access to all this.
[01:11:37.479 --> 01:11:39.540]  That's why they're putting the police state grid in place.
[01:11:41.221 --> 01:11:41.681]  Look at this.
[01:11:41.901 --> 01:11:43.122]  GCHQ
[01:11:44.938 --> 01:11:48.502]  Intercepted foreign politicians' communications at G20 summits.
[01:11:48.682 --> 01:11:49.183]  Oh, really?
[01:11:49.703 --> 01:11:53.627]  And again, the idea is that America and England were spying for our countries.
[01:11:53.908 --> 01:11:58.152]  We're run by big megabanks who own subsidiaries in all these countries.
[01:11:59.233 --> 01:12:01.355]  They use it to make sure they get their outcome.
[01:12:01.375 --> 01:12:02.717]  Do you understand that?
[01:12:02.797 --> 01:12:04.399]  They're de-industrializing us.
[01:12:04.839 --> 01:12:05.420]  Here's another one.
[01:12:06.650 --> 01:12:10.514]  The next NSA spying shoe to drop, pre-crime artificial intelligence.
[01:12:10.554 --> 01:12:12.135]  That's up on infowars.com.
[01:12:12.636 --> 01:12:15.399]  Yeah, where they say you're guilty when you're not really guilty.
[01:12:17.040 --> 01:12:21.144]  They can also then not just predict the future with these systems, they can then program the future.
[01:12:22.145 --> 01:12:27.030]  Documents uncovered by Snowden show British eavesdropping by GCHQ.
[01:12:28.111 --> 01:12:31.134]  Again, repeatedly hacking in diplomats' phones, emails report.
[01:12:32.952 --> 01:12:36.695]  G20 Summit, NSA targeted Russian President Medvedev in London.
[01:12:37.035 --> 01:12:55.270]  Folks, when I was inside a Bilderberg meeting, after they'd already closed it down in 2008, every major room, conference room, was jammed full of spy equipment, with people openly going, I got a Navy satellite, I got an Air Force satellite, it's a GM7Q overlay, I told you!
[01:12:55.490 --> 01:13:00.755]  And there was like, people talking in French and German and Israeli, and each room was allowed to spy on the other.
[01:13:02.014 --> 01:13:04.236]  I mean, it's an incredibly important summit.
[01:13:06.778 --> 01:13:12.243]  Continuing, Dick Cheney suggestions Snowden, a Chinese spy, is sheer nonsense, say the Chinese.
[01:13:12.263 --> 01:13:15.726]  I mean, if anybody's a Chinese spy, it's Cheney and the Globalist.
[01:13:16.207 --> 01:13:18.989]  Edward Snowden, again, is not a Chinese spy, says Beijing.
[01:13:21.171 --> 01:13:24.574]  Cheney calls Snowden a traitor, says Rand Paul, wrong about surveillance.
[01:13:24.614 --> 01:13:26.196]  So it's all for our safety, right, Cheney?
[01:13:28.826 --> 01:13:34.052]  And it goes on and on and on and on.
[01:13:35.954 --> 01:13:40.458]  And then you've got CIA whistleblower in prison for reporting on waterboarding.
[01:13:42.000 --> 01:13:43.321]  This is the type of garbage
[01:13:44.502 --> 01:13:45.083]  That's happening.
[01:13:45.123 --> 01:13:51.548]  I'm going to go to our guest and get into the economic news and the latest on all the NSA spying.
[01:13:51.608 --> 01:13:55.051]  But China is teetering on the brink, have a stack of news.
[01:13:55.932 --> 01:14:00.456]  Finch says China credit bubble unprecedented in modern world history.
[01:14:00.616 --> 01:14:06.101]  All of these credit bubbles are the same corporate interest accelerating
[01:14:07.310 --> 01:14:16.735]  Money printing bubbles and fiat bubbles to take over the world and then sign us on to their debt and then pose as the saviors during the global reorganization.
[01:14:18.196 --> 01:14:23.959]  And so I agree with Kaiser that we're already in a world meltdown with him lying and saying the economy's gotten great.
[01:14:25.420 --> 01:14:27.081]  With the globalists picking winners and losers.
[01:14:27.141 --> 01:14:30.603]  But I believe from their own statements it is an engineered collapse.
[01:14:30.923 --> 01:14:32.664]  Now the question is will they ride this out?
[01:14:33.045 --> 01:14:35.026]  But he said a year ago it would happen in April.
[01:14:36.024 --> 01:14:37.185]  And it didn't happen in April.
[01:14:37.225 --> 01:14:38.045]  He said late April.
[01:14:38.926 --> 01:14:39.987]  But it was a bold prediction.
[01:14:40.067 --> 01:14:42.609]  Now much of what he predicted is starting to happen.
[01:14:42.889 --> 01:14:44.990]  I wouldn't say he's been proven correct yet.
[01:14:45.971 --> 01:14:48.953]  But I was watching CNBC this morning and they were all the pundits.
[01:14:50.014 --> 01:14:52.336]  Now they may zig when they zag, so maybe the opposite.
[01:14:52.356 --> 01:14:54.998]  But they were saying, yeah, it looks like the Fed's going to start tapering.
[01:14:55.018 --> 01:14:56.699]  Yeah, things are going to implode.
[01:14:56.799 --> 01:14:57.560]  Outlook's bad.
[01:14:59.850 --> 01:15:00.371]  What does that mean?
[01:15:00.391 --> 01:15:03.815]  It means they'll start a war as a political distraction, which you now see happening.
[01:15:03.855 --> 01:15:13.065]  So I see a lot of indicators there that the big collapse could be beginning to arrive.
[01:15:13.105 --> 01:15:14.266]  Now I hope that's not the case.
[01:15:15.047 --> 01:15:25.711]  But joining us is Max Keiser, who of course invented the Hollywood Stock Exchange, which is the basis of a lot of the virtual trading used today, and was a very successful stockbroker before, I guess, retiring at like age 40.
[01:15:26.552 --> 01:15:27.832]  And he joins us now.
[01:15:27.852 --> 01:15:34.195]  He writes for a lot of major publications, MaxKeiser.com, and has a show on RT as well, and has had shows on BBC.
[01:15:34.475 --> 01:15:36.376]  Max, you heard me kind of set the table there.
[01:15:36.636 --> 01:15:37.996]  Thank you for joining us from London.
[01:15:38.757 --> 01:15:44.239]  What do you make of my take on this, and what is happening right now?
[01:15:46.753 --> 01:15:55.005]  I think it all turns on interest rates, and interest rates are starting to move up now.
[01:15:55.926 --> 01:16:01.014]  This is pretty much going to put the kibosh on global bond markets and stock markets.
[01:16:01.947 --> 01:16:16.136]  And the rhetoric coming out of the mainstream financial press as of a couple of months ago was that rising interest rates were telegraphing increased growth, that there was an increased growth in the economy.
[01:16:16.176 --> 01:16:22.820]  But since then, all the major economies have reported their GDPs are down, employment is flat, it's stagnating.
[01:16:23.201 --> 01:16:26.303]  So the reason interest rates are going up is not because of growth, but because of fear
[01:16:27.983 --> 01:16:33.008]  Fear that this unwinding of this epic bubble is happening.
[01:16:33.668 --> 01:16:36.030]  And so, this is what I said would happen.
[01:16:36.751 --> 01:16:40.714]  And the rising interest rates are telling us that that is exactly what is happening.
[01:16:40.794 --> 01:16:43.176]  So, look for interest rates to continue to go higher.
[01:16:43.256 --> 01:16:55.246]  This means that anyone with mortgages, variable rate mortgages, particularly in the UK, what they call the mortgages that are variable rate mortgages, tracker mortgages,
[01:16:56.206 --> 01:16:59.708]  We'll be underwater very quickly on any houses that they bought.
[01:17:00.449 --> 01:17:13.556]  And of course, George Osborne, the Chancellor of the Exchequer, has been fueling a massive Ponzi scheme here in the UK by having the government guarantee mortgages up to 20% of a mortgage under a scheme called Help to Buy.
[01:17:14.456 --> 01:17:20.780]  He's actually mirroring the catastrophe that was Fannie Mae and Freddie Mac that led to the collapse of housing in America.
[01:17:20.800 --> 01:17:23.121]  So, George Osborne is doing that now.
[01:17:23.161 --> 01:17:24.842]  He's just started that program here.
[01:17:25.482 --> 01:17:28.444]  So this of course will also end in disaster.
[01:17:30.505 --> 01:17:50.635]  Now for laymen out there, describe the economic situation we're in, why this is happening, and any other tricks they may have up their sleeve to extend the incremental collapse out that they want to properly milk us and then draw and quarter us, rather than a big accelerated collapse
[01:17:51.455 --> 01:17:53.237]  Which they fear, in their own words.
[01:17:54.057 --> 01:17:57.380]  I mean, I saw Jim Cramer this morning saying, stop the derivatives.
[01:17:57.780 --> 01:17:59.562]  You're coming out with synthetic derivatives.
[01:17:59.882 --> 01:18:01.323]  The people aren't going to put up with it.
[01:18:01.423 --> 01:18:01.903]  Stop it.
[01:18:02.484 --> 01:18:04.826]  You know, you guys are going to get us all in trouble.
[01:18:05.526 --> 01:18:16.275]  But it doesn't matter because the more aggressive criminals, and Cramer admits that he's an insider trading criminal in videos, the more aggressive criminals, the suicide traders as you call them, they're in control.
[01:18:17.972 --> 01:18:30.461]  Yeah, well, to give the context of this, over the past 30 to 40 years, it's been a race between those who are creating debt and the growth that we see in the economy.
[01:18:30.481 --> 01:18:35.645]  And sometimes there is a positive GDP growth, despite the increase in debt.
[01:18:36.526 --> 01:18:41.690]  Sometimes debt is growing faster than GDP, and we call those periods recessions.
