[00:00:02.782 --> 00:00:04.806]  You're listening to GCN.
[01:15:24.278 --> 01:15:30.282]  There was an article in like 1950 that showed a study done on rabbits and
[01:15:31.403 --> 01:15:39.949]  Chickens that typical city chlorination of water causes hardening of the arteries and had them all dissected.
[01:15:40.450 --> 01:15:48.195]  So just last year, the government increased the amount of chlorine that the cities are required to put into the system.
[01:15:48.235 --> 01:15:50.457]  So just you need to filter your water.
[01:15:50.717 --> 01:15:52.518]  That's right, we should filter our water.
[01:15:52.638 --> 01:15:54.438]  And I'm going to give you Richard's email in a minute.
[01:15:54.898 --> 01:15:57.399]  Richard is kind of handling some of the iodine stuff for me.
[01:15:58.920 --> 01:16:03.981]  If you could send all those studies you find, because there are thousands of them, on what this does.
[01:16:04.021 --> 01:16:09.823]  And for those that don't know, it's on record that chlorine gives you kidney cancer, liver cancer, and a bunch of other stuff.
[01:16:09.863 --> 01:16:13.685]  And I understand the cost-benefit analysis of put it in the water.
[01:16:14.805 --> 01:16:19.228]  So that you can, you know, purify it so that you don't die of dysentery.
[01:16:19.268 --> 01:16:32.175]  But the answer is we need to have the lowest levels of chlorine possible and other systems or mass filtration instead of upping the level of the chlorine as they've done under international standards.
[01:16:32.195 --> 01:16:32.535]  Go ahead.
[01:16:34.228 --> 01:16:41.274]  Number two, you can get out of Obamacare if you join one of the Christian health care systems.
[01:16:41.354 --> 01:16:44.656]  There's a number of them and they're exempt from Obamacare and they're very affordable.
[01:16:45.917 --> 01:16:52.942]  Number three, I went to school in Columbus to Ohio State and they had a lot of test marketing there.
[01:16:53.843 --> 01:16:56.145]  Most big companies before they really put a market
[01:16:56.638 --> 01:16:57.759]  Put something out in the market?
[01:16:57.779 --> 01:16:58.579]  Well, test market.
[01:16:58.819 --> 01:17:05.683]  I think they should test market Obamacare in some place that wants it, like Hawaii or Massachusetts or something before they started it.
[01:17:06.443 --> 01:17:10.986]  Living here in New Zealand, we had to buy insurance.
[01:17:11.486 --> 01:17:12.107]  It cost us...
[01:17:13.602 --> 01:17:17.625]  We had to make sure we had our own insurance provided for me and my wife.
[01:17:17.725 --> 01:17:22.609]  It cost $1,400 a year for their insurance here.
[01:17:23.150 --> 01:17:25.231]  So there are ways to get around this.
[01:17:26.292 --> 01:17:33.338]  The reason we're in New Zealand is because, yeah, there is socialized health care here, but there aren't enough doctors because they don't pay enough.
[01:17:33.998 --> 01:17:37.981]  They go to other countries and so they import United States doctors.
[01:17:38.081 --> 01:17:40.343]  You know, I hear New Zealand is incredibly beautiful.
[01:17:40.363 --> 01:17:41.304]  Maybe I should come join you.
[01:17:45.914 --> 01:17:46.514]  No, I hear you.
[01:17:47.135 --> 01:17:51.578]  I tell you, man, America is so poisoned and dumbed down that it's scary to be here.
[01:17:51.618 --> 01:17:55.862]  But I think I need to stay here and try to save the Republic with the help of our great listeners.
[01:17:55.922 --> 01:17:58.043]  But it is really scary.
[01:17:58.464 --> 01:18:01.766]  I went to Walmart yesterday just to just to check it out and see what it was like.
[01:18:01.806 --> 01:18:02.467]  And it was like a
[01:18:04.155 --> 01:18:05.496]  Hey, it's good to talk to you, Alex.
[01:18:05.516 --> 01:18:09.717]  You know, I guess I'm not going to spell it.
[01:18:09.737 --> 01:18:11.678]  I don't know if you can do this, but Obamacare is 1-800-FU.
[01:18:32.048 --> 01:18:36.329]  No, no, no, they did actually make that the number, just on purpose.
[01:18:36.929 --> 01:18:44.331]  See, the fund for them, I've studied the criminology of this type of criminal group, is to do that publicly, exactly, yes.
[01:18:44.371 --> 01:18:51.353]  You know, and you're right, they do want to know your income, so they can put you into
[01:18:54.437 --> 01:19:03.141]  Well, sir, for those that don't know, Consumer Reports has said today what we said two and a half weeks ago with Mike Adams, the top programmer, breaking it down here.
[01:19:03.741 --> 01:19:16.406]  It is an NSA front to get your Social Security, your income, your info, to then put you in a database for the IRS to garnish your wages or take your refund or grab your bank account for $5,000 fine a year.
[01:19:17.987 --> 01:19:22.089]  And, you know, yes, and they've duped all of us UAW people also.
[01:19:24.784 --> 01:19:30.586]  You wouldn't believe the other, most of them are Democrats in my opinion.
[01:19:31.227 --> 01:19:40.291]  I used to be, I was raised Democrat until I began to listen to you and Ron Paul and now Rand Paul.
[01:19:41.151 --> 01:19:53.276]  And it's just amazing how people are zombified when it comes to mentioning anything about Obama that's negative.
[01:19:54.298 --> 01:19:57.703]  That's why I keep making the joke that you do whatever they say or you're racist.
[01:19:58.344 --> 01:20:03.492]  I mean, you could come up to a trendy and say, strangle your child or you're racist, they would begin strangling them with a tourniquet.
[01:20:03.592 --> 01:20:04.313]  I mean, I'm not kidding.
[01:20:05.075 --> 01:20:08.360]  If you say we're going to set up Nazi Germany for Obama, they sign it.
[01:20:09.389 --> 01:20:14.490]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[01:20:14.850 --> 01:20:23.332]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[01:20:23.732 --> 01:20:31.033]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[01:20:31.553 --> 01:20:38.955]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[01:20:39.455 --> 01:20:42.856]  I personally store and use their high-quality products.
[01:20:43.416 --> 01:20:47.057]  It tastes great, and it's easy to store for up to 25 years.
[01:20:47.597 --> 01:20:54.199]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[01:20:54.740 --> 01:21:01.482]  Visit mypatriotsupply.com forward slash alex today with the new world order making rapid advances on every front.
[01:21:01.962 --> 01:21:06.003]  It is essential to prepare with My Patriot Supply today.
[01:21:13.069 --> 01:21:14.731]  Curious about what comes next?
[01:21:15.491 --> 01:21:21.718]  Next is the feeling of vulnerability you get after you arrive home to discover your house has been ransacked by burglars.
[01:21:22.198 --> 01:21:25.241]  Fool the bad guys with a new improved fake TV.
[01:21:25.582 --> 01:21:31.808]  You asked for it, we listened, and we made our new fake TV three times brighter than our previous model.
[01:21:32.048 --> 01:21:35.651]  The brightness of our new fake TV is equivalent to a 40-inch TV.
[01:21:36.131 --> 01:21:40.935]  It simulates the color and motion of a real TV while you're away from home.
[01:21:41.455 --> 01:21:47.580]  And when burglars think someone is home watching television, they're likely to pass your house and move on to an easier target.
[01:21:47.920 --> 01:21:52.344]  The new, brighter fake TV is only $39.95 and includes free shipping.
[01:21:52.724 --> 01:21:55.326]  Go to faketv.com or call 1-877-5-FAKE-TV.
[01:21:58.248 --> 01:21:59.110]  That's 877-532-5388 or go to Faketv.com.
[01:21:59.170 --> 01:22:00.292]  Faketv, the burglar deterrent.
[01:22:08.874 --> 01:22:10.435]  Great news, pure water lovers!
[01:22:10.875 --> 01:22:15.498]  BigBerkeyWaterFilters.com has a special discount offer for all GCN listeners.
[01:22:15.778 --> 01:22:18.300]  You can't do better than a Big Berkey for economy.
[01:22:18.420 --> 01:22:23.763]  For only 1.7 cents a gallon, a single set of filters can last for 5 to 10 years.
[01:22:24.003 --> 01:22:29.146]  There's none better than a Big Berkey for emergency preparedness as a backup water source.
[01:22:29.446 --> 01:22:40.431]  And you just can't beat a Big Berkey to remove dangerous chlorine, all types of fluoride, pathogenic bacteria, cysts, parasites, and unhealthy byproducts from municipal water.
[01:22:40.571 --> 01:22:45.214]  Berkey water filter systems are even powerful enough to purify stagnant pond water.
[01:22:45.414 --> 01:22:51.557]  For the gold standard in water filters, get a Big Berkey at BigBerkeyWaterFilters.com.
[01:22:51.797 --> 01:22:56.219]  And all GCN listeners get 5% off all ceramic filter systems.
[01:22:56.519 --> 01:22:59.963]  For details, call 1-877-99-BERKEY.
[01:23:00.263 --> 01:23:03.987]  That's 877-99-BER-KEY.
[01:23:04.287 --> 01:23:07.410]  Big Berkey Water Filters, for the love of clean water.
[01:23:08.031 --> 01:23:13.677]  Did you know there are 3 million edible food plants on Earth, and none have the nutritional value of the hemp plant?
[01:23:14.238 --> 01:23:15.198]  We're good to go.
[01:23:37.830 --> 01:23:47.093]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[01:23:47.133 --> 01:23:47.873]  This capitalism?
[01:23:47.933 --> 01:23:54.055]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[01:23:54.095 --> 01:23:57.737]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[01:23:57.797 --> 01:23:58.717]  Call for your copy 800-686-2237.
[01:23:58.737 --> 01:23:59.777]  It's time to understand the system.
[01:23:59.797 --> 01:24:00.418]  Call 800-686-2237.
[01:24:00.458 --> 01:24:00.718]  That's 800-686-2237.
[01:24:24.545 --> 01:24:28.447]  If you are receiving this transmission, you are the resistance.
[01:24:29.527 --> 01:24:34.250]  Live from the InfoWars.com studios, it's Alex Jones.
[01:24:38.388 --> 01:24:42.552]  John McAfee, the one, the only, is actually walking around in my office right now.
[01:24:43.132 --> 01:24:44.233]  He's a really interesting guy.
[01:24:44.954 --> 01:24:47.156]  He's even more interesting in person.
[01:24:47.736 --> 01:24:49.598]  And he's coming up for the whole next hour.
[01:24:50.098 --> 01:24:53.421]  He told us this morning, he said, yeah, I just finished being interviewed by CNBC.
[01:24:54.141 --> 01:24:56.924]  The government came to me and asked me to fix Obamacare.
[01:24:57.124 --> 01:24:57.805]  I'm not kidding.
[01:24:58.803 --> 01:25:09.403]  And he said, well I'll tell you what he said, but there it is, there is CNBC, just as he said, it just came out minutes ago, GOP Aztec founder ex-fugitive McAfee to diagnose Obamacare.
[01:25:10.905 --> 01:25:13.027]  And so he's going to be in studio with us.
[01:25:13.328 --> 01:25:26.000]  And I'll tell you who's joining us via video Skype right now, is top investigative journalist, former top federal fraud investigator, works with BBC Newsnight, ABC News, but he brings us the stories that are too hot for them to publish or to broadcast.
[01:25:26.460 --> 01:25:31.805]  He, of course, is best-selling author Greg Pallas, gregpallas.com, journalism and film.
[01:25:32.871 --> 01:25:49.105]  And he is giving us the inside scoop on what has happened now with Chase and their $13 billion fine and what's really behind that and what's really behind our story that went viral last week on what looks like capital controls.
[01:25:49.145 --> 01:25:54.729]  Financial experts we've talked to agree their response saying it's no big deal that we let you wire money in but not out.
[01:25:55.629 --> 01:26:01.035]  And that most accounts can't have more than $50,000 of activity a month if it's cash, like your restaurant.
[01:26:01.295 --> 01:26:08.462]  What's really going on at JPMorgan Chase, the top of the globalist pyramid, along with other venture capitalists who are anti-free market monopoly men?
[01:26:08.803 --> 01:26:11.125]  And so Greg Palast joins us via video.
[01:26:11.686 --> 01:26:12.066]  Skype!
[01:26:12.984 --> 01:26:17.768]  Couldn't think of a better time for him to come on and give us the inside scoop.
[01:26:17.808 --> 01:26:19.870]  And I mean the inside scoop.
[01:26:19.950 --> 01:26:24.914]  I'm not bragging about our guests like Mike Adams two and a half weeks ago saying healthcare.gov is an NSA front.
[01:26:25.235 --> 01:26:25.855]  None of it works.
[01:26:25.915 --> 01:26:26.616]  It's all fake.
[01:26:26.856 --> 01:26:33.862]  The only part that works is getting your social security number and info to create a database on you to then send you the fine for not getting health care.
[01:26:34.202 --> 01:26:36.524]  It's impossible to buy on the system.
[01:26:37.535 --> 01:26:39.456]  And now it's in Consumer Reports.
[01:26:39.516 --> 01:26:40.037]  Don't go there.
[01:26:40.057 --> 01:26:40.637]  That's what it is.
[01:26:40.917 --> 01:26:41.738]  Two and a half weeks later.
[01:26:41.898 --> 01:26:50.864]  Well, I'm telling you, just like Mike Adams was right about that, although McAfee's saying the same thing, we have the top expert on the scams going on to tell you what's really happening.
