[00:00:00.000 --> 00:00:01.000]  [BEEP]
[01:13:09.115 --> 01:13:12.077]  Read the comments and see.
[01:13:13.277 --> 01:13:19.641]  It is a prevalent mind virus and arguably one of the biggest threats to modern civilization.
[01:13:20.968 --> 01:13:26.273]  I'm not, I'm not like, you know, I'm not exactly pulling a gun to your head for this podcast today.
[01:13:27.614 --> 01:13:29.015]  You could be on CNN right now.
[01:13:29.035 --> 01:13:29.175]  Yeah.
[01:13:29.476 --> 01:13:33.659]  You know, the real news organization.
[01:13:35.361 --> 01:13:35.621]  Yeah.
[01:13:35.741 --> 01:13:36.942]  I'm just throwing it out there.
[01:13:36.962 --> 01:13:37.803]  I don't know.
[01:13:37.883 --> 01:13:44.489]  Unfortunately, I just, you know, haven't, um, you know, I guess, uh, you know, what, what was it you said?
[01:13:45.856 --> 01:13:52.901]  So he goes on to attack the power structure and say they're corrupt and say it's collapsing and say basically they're dead already.
[01:13:52.721 --> 01:13:55.281]  enough for that, I guess. I don't know.
[01:13:55.281 --> 01:13:57.281]  Is that a pedophile family?
[01:13:57.281 --> 01:14:02.601]   So he goes on to attack the power structure and say they're corrupt and say it's collapsing
[01:14:02.601 --> 01:14:07.361]   and say basically they're dead already. Those are some of the quotes. But the reason this
[01:14:07.361 --> 01:14:11.041]  is important is, again, it shows what the people want.
[01:14:10.976 --> 01:14:15.518]  Success, prosperity, pro-human, a connection to God, being nice people.
[01:14:16.518 --> 01:14:18.559]  And Elon Musk gets that, so it's very exciting.
[01:14:18.579 --> 01:14:22.281]  The full interview is posted in an article about it on InfoWars.com.
[01:14:23.181 --> 01:14:24.142]  But let's play another clip.
[01:14:24.182 --> 01:14:26.623]  Here's Steve Bannon coming out.
[01:14:27.859 --> 01:14:31.840]  And talking about transhumanism and how everything is transhumanism.
[01:14:32.281 --> 01:14:36.682]  And if you want to understand what you're up against, this is a transhumanist revolution.
[01:14:37.302 --> 01:14:48.126]  Then I've got that head of Bayer admitting that when we come back, and a great patriot in San Antonio who just blew it out of the water a few days ago, and the clip has now since gone viral.
[01:14:48.646 --> 01:14:54.388]  But here is Steve Bannon talking about the key of understanding transhumanism.
[01:14:55.379 --> 01:14:56.560]  Let's take Alex Jones for a second.
[01:14:57.040 --> 01:14:59.001]  You know, Alex Jones, people say this, that, the other thing.
[01:14:59.682 --> 01:15:00.662]  I just take one topic.
[01:15:01.363 --> 01:15:07.426]  If you go back and look at what Alex Jones has said about transhumanism, Alex Jones has been ahead of the curve of this thing for what?
[01:15:07.566 --> 01:15:08.327]  For ten years?
[01:15:08.347 --> 01:15:09.667]  Easily.
[01:15:09.868 --> 01:15:13.650]  Alex Jones was talking about the topics we talked about tonight.
[01:15:14.571 --> 01:15:15.051]  Ten years ago.
[01:15:15.491 --> 01:15:22.194]  Which, when the history of this age is written, people are going to focus, I think, on that, right?
[01:15:22.294 --> 01:15:24.875]  And see who the first guys to call it out.
[01:15:25.615 --> 01:15:28.236]  And one of them was Alex Jones, and Alex Jones is banned everywhere.
[01:15:29.357 --> 01:15:30.457]  Maybe for other activities.
[01:15:30.497 --> 01:15:38.334]   My point is that some of his stuff It's amazing to hear Steve Bannon and Elon Musk put it better than I can.
[01:15:38.374 --> 01:15:39.595]  That's why it's a human collective.
[01:15:39.635 --> 01:15:40.796]  We all have different talents.
[01:15:40.836 --> 01:15:41.276]  Stay with us.
[01:15:41.296 --> 01:15:42.637]  We'll be right back.
[01:15:42.556 --> 01:15:48.636]   The signal has been very strong on some of the most important issues facing our world
[01:15:48.636 --> 01:15:49.636]  today.
[01:15:49.636 --> 01:15:54.436]   It's amazing to hear Steve Bannon and Elon Musk put it better than I can.
[01:15:54.436 --> 01:15:55.516]  That's why it's a human collective.
[01:15:55.516 --> 01:15:56.516]  We all have different talents.
[01:15:56.516 --> 01:15:57.516]  Stay with us.
[01:15:57.516 --> 01:16:00.516]  We'll be right back.
[01:16:00.516 --> 01:16:04.275]  History is happening now.
[01:16:04.275 --> 01:16:11.117]   As we close out the year 2021 and accelerate into the critical year of 2022, it is so important
[01:16:11.117 --> 01:16:16.675]   to really meditate on the fact and let it sink in that we are in the middle of a globalist
[01:16:16.675 --> 01:16:21.315]  world government takeover whose end game is forced depopulation.
[01:16:21.874 --> 01:16:29.097]  The death, the disease, the horror being caused by these GMO gene therapy shots is just the beginning.
[01:16:30.325 --> 01:16:34.708]  They are now accelerating a program that will collapse civilization.
[01:16:35.109 --> 01:16:37.310]  There's not much time left to turn this around.
[01:16:37.711 --> 01:16:45.917]  The globals are now getting a big cyber attack ready that they're gonna launch, and again, blame on terrorists, and use as a pretext to further collapse civilization.
[01:16:46.767 --> 01:16:50.488]  Only being aware of this and only rallying against it now can back them off.
[01:16:51.148 --> 01:16:58.349]  Please, ladies and gentlemen, continue to spread the word about InfoWars.com and NewsWars.com and the live show because you are the modern Paul Reveres.
[01:16:58.569 --> 01:16:59.870]  Without you, we're going to lose.
[01:17:00.390 --> 01:17:01.170]  Well, here we are.
[01:17:02.170 --> 01:17:04.491]  The year 2021 is almost over.
[01:17:05.411 --> 01:17:07.711]  Christmas is just a few days away.
[01:17:07.731 --> 01:17:11.612]  I want to take a little bit of time out to thank you all for keeping us in the fight.
[01:17:13.291 --> 01:17:16.596]  The New World Order would have already basically won if it wasn't for InfoWars.
[01:17:17.177 --> 01:17:18.058]  And I'm not bragging.
[01:17:18.799 --> 01:17:29.494]  I'm letting you know that together as a family, we have changed the world, and that we have a responsibility, because God put us in this position, to not back down now at the very critical point.
[01:17:30.472 --> 01:17:41.581]  This is an InfoWars, and the globalists are trying to break your will and demoralize you, and I've produced a two-part course, Mind Wars, Spirit Wars, six plus hours, that lays out the most game-changing information ever.
[01:17:42.141 --> 01:17:48.666]  It's available right now at ResetWars.com, and through Christmas Day, we've extended the sale 25% off.
[01:17:48.706 --> 01:17:55.491]  So ResetWars is now available at InfoWarsStore.com and also at ResetWars.com for 25% off.
[01:17:55.632 --> 01:18:02.632]   Thanks for getting the course and thanks for keeping InfoWars on the air.
[01:18:03.632 --> 01:18:05.632]  [sigh]
[01:18:05.632 --> 01:18:07.632]  Lung Cleanze.
[01:18:07.715 --> 01:18:14.434]  Now 50% off, free shipping and double Patreon points at Infowarsstore.com.
[01:18:14.434 --> 01:18:23.875]  Should you wear a mask if you're healthy?
[01:18:24.125 --> 01:18:24.265]  No.
[01:18:24.619 --> 01:18:27.000]  And if you're not sick, you shouldn't be wearing a medical mask.
[01:18:27.040 --> 01:18:28.501]  But if you are, then you should.
[01:18:28.581 --> 01:18:32.503]  Right now is our insistence now on wearing masks.
[01:18:32.623 --> 01:18:34.444]  Masks do not work for the general public.
[01:18:34.484 --> 01:18:36.405]  People should not be walking around with masks.
[01:18:36.485 --> 01:18:38.427]  There's no reason to be walking around with a mask.
[01:18:38.567 --> 01:18:40.508]  You do not need to wear a medical mask.
[01:18:40.548 --> 01:18:42.149]  Masks don't control viruses.
[01:18:42.189 --> 01:18:42.949]  They control you.
[01:18:42.969 --> 01:18:44.370]  That's what this is about.
[01:18:45.030 --> 01:18:50.492]  I really believe that if we get rid of the masks, the rest of this house of cards fall down.
[01:18:50.632 --> 01:18:56.273]  It just blew my mind how the entire world just rolled over and put on a mask.
[01:18:56.394 --> 01:19:00.475]  The biggest issue with face masks is the impact they have on our children.
[01:19:00.555 --> 01:19:04.096]  But children in masks is absolutely dangerous.
[01:19:04.456 --> 01:19:06.197]  And this has to stop!
[01:19:06.837 --> 01:19:08.337]  Defend our children!
[01:19:08.877 --> 01:19:10.918]  The air should not be illegal to breathe.
[01:19:12.523 --> 01:19:15.944]  You're watching the American Journal with Harrison Smith.
[01:19:16.004 --> 01:19:16.964]  The Alex Jones Show.
[01:19:16.984 --> 01:19:18.845]  This is The War Room with Owens Troyer.
[01:19:18.664 --> 01:19:23.984]   and receive dark secrets inside Bohemian Grove and the Order of Death
[01:19:23.984 --> 01:19:32.944]   absolutely free from Infowars.com You're watching the American Journal with Harrison Smith,
[01:19:32.944 --> 01:19:35.425]  the Alex Jones Show.
[01:19:35.425 --> 01:19:42.425]   This is the War Room with Owen Troyer. Infowars, the most banned network in the world.
[01:19:44.104 --> 01:19:49.425]   Don't miss out on the chance for portable, affordable and tasty energy
[01:19:49.425 --> 01:19:51.984]  whenever you need it with TurboForce®.
[01:19:52.407 --> 01:19:59.932]  Now 40% off, free shipping, and double Patriot points at InfoWarsStore.com.
[01:20:02.333 --> 01:20:06.833]   leading a frontal assault on the lies of the New World Order.
[01:20:06.833 --> 01:20:08.833]  It's Alex Jones.
[01:20:08.833 --> 01:20:26.833]  So, here's the CEO of Bayer.
[01:20:27.370 --> 01:20:35.154]  You might remember Bayer got caught in the 2000s for 30 years knowingly adding HIV and hepatitis.
[01:20:36.734 --> 01:20:43.237]  They knew it was in there to their factor VIII that killed millions of people from hepatitis and HIV.
[01:20:44.488 --> 01:20:59.093]  And when it came out in their internal corporate documents, they recorded this in Australia and in France, because they had the head of the Australian mayor and the head of the French mayor talking, and they said, yeah, we've already infected a couple million, but so what?
[01:20:59.113 --> 01:21:00.813]  We need to get rid of hemophiliacs anyways.
[01:21:02.214 --> 01:21:05.635]  Wow, what a sick, filthy, rich person attitude.
[01:21:07.836 --> 01:21:12.117]  But when you look at what's been in control of the medical system in the last 150 years, that's why we're here.
[01:21:12.637 --> 01:21:21.808]   That's why the Nazi party Wasn't the fount of this, wasn't the progenitor, they weren't the founders.
[01:21:22.809 --> 01:21:30.655]  But they took it really far because under the medical system it was their right to do whatever they wanted to do because they were the medical gods.
[01:21:31.015 --> 01:21:32.096]  They were on the power trip.
[01:21:32.176 --> 01:21:33.237]  Everyone kissed their ass.
[01:21:33.597 --> 01:21:35.118]  Everyone said they knew the secrets of the body.
[01:21:35.438 --> 01:21:36.659]  Everyone bowed down to them.
[01:21:36.939 --> 01:21:42.804]  So then they look at the body politic and they look at the whole world and they say we've got to save the earth from the infestation of humans.
[01:21:43.084 --> 01:21:44.325]  We've got to cull them!
[01:21:46.365 --> 01:21:47.825]  And you know, there is a paradox here.
[01:21:49.346 --> 01:21:57.008]  If you're aware of all this, and you know what's going on, and you decide to be lazy and not stand up against it, don't you in a way deserve to die yourself?
[01:21:58.508 --> 01:22:00.629]  But see, the children don't deserve to be injected.
[01:22:00.949 --> 01:22:01.869]  They don't deserve to die.
[01:22:01.909 --> 01:22:03.049]  They haven't come of age yet.
[01:22:03.069 --> 01:22:05.610]  13, 14, 15, I'd say it's coming of age.
[01:22:06.250 --> 01:22:07.931]  But the arrest of elements, now it's more like 16 or 17.
[01:22:09.226 --> 01:22:16.353]  But the old days of the United States under common law and under European common law and under Jewish common law, 13 was an adult.
[01:22:18.214 --> 01:22:19.115]  You had to work as a child.
[01:22:19.155 --> 01:22:20.156]  You had to go out and do adult things.
[01:22:20.196 --> 01:22:20.917]  13's an adult.
[01:22:21.417 --> 01:22:21.858]  I agree with that.
[01:22:21.878 --> 01:22:23.319]  I was an adult about 11.
[01:22:23.359 --> 01:22:28.784]  Didn't mean I acted like an adult, but I mean I behaved like an adult.
[01:22:29.005 --> 01:22:30.146]  I developed very, very early.
[01:22:30.966 --> 01:22:39.549]   But the point is, is that Is that this is a major attack, and here he is admitting, oh, this COVID thing's been great!
[01:22:39.869 --> 01:22:45.692]  This let us have a revolution of mRNA to just force everyone to accept gene therapy!
[01:22:46.613 --> 01:22:49.614]  And they say it in hundreds and hundreds and hundreds of speeches.
[01:22:50.314 --> 01:22:51.435]  The biggest is 2019.
[01:22:52.115 --> 01:23:01.700]  Three hour long C-SPAN event with Fauci and others, and they're up there bragging, we're gonna release a virus out of China, we're gonna blow up the old system, we're gonna force it, everybody's just gonna accept it.
