[00:00:00.429 --> 00:00:04.212]  2024.
[01:53:57.217 --> 01:54:00.800]  I make the final decisions in the law to shut this down.
[01:54:00.840 --> 01:54:02.301]  I had to literally say I'm going to call the police.
[01:54:02.321 --> 01:54:03.162]  I had to block them.
[01:54:03.642 --> 01:54:04.383]  I had to say no.
[01:54:04.964 --> 01:54:06.445]  The security guys were like, yeah, we believe you.
[01:54:06.465 --> 01:54:07.385]  I said, where's the warrant?
[01:54:07.886 --> 01:54:08.546]  Where's the order?
[01:54:08.947 --> 01:54:13.750]  But something happened in the last 48 hours that panicked them to try to shut this place down.
[01:54:13.911 --> 01:54:16.513]  Look, I've been thinking about this all day.
[01:54:17.366 --> 01:54:19.208]  They may be even getting ready to assassinate Trump, folks.
[01:54:20.330 --> 01:54:20.730]  I don't know.
[01:54:21.131 --> 01:54:22.112]  Something big's coming.
[01:54:22.152 --> 01:54:25.276]  Jack, you're one of the smartest people I know, and I don't just say that to people's ass.
[01:54:25.677 --> 01:54:29.622]  I want you to listen to Jack Posobiec, because I want to learn what he thinks.
[01:54:30.042 --> 01:54:31.244]  I've told you what I'm thinking.
[01:54:31.584 --> 01:54:32.826]  Something big's about to happen.
[01:54:32.866 --> 01:54:33.987]  They are totally desperate.
[01:54:34.368 --> 01:54:35.229]  Jack, what do you think's going on?
[01:54:37.046 --> 01:54:59.809]  Alex, remember, we are 156 days away from the decision of whether or not this country will continue on in its current form as a republic or whether we will become the full-flung tyranny that you, Alex Jones, have been doing on this program and various iterations of this program
[01:55:00.229 --> 01:55:02.590]  For three decades now.
[01:55:02.990 --> 01:55:07.130]  You have been the canary in the coal mine for every step of the way.
[01:55:07.390 --> 01:55:18.073]  You were the canary in the coal mine for censorship, the mass censorship, the way that you were digitally executed in the public square of the 21st century in 2018-2019.
[01:55:18.313 --> 01:55:20.193]  Then what came next?
[01:55:20.213 --> 01:55:22.373]  The lawfare wasn't used against Trump first.
[01:55:22.473 --> 01:55:25.534]  No, it was used against Alex Jones first.
[01:55:25.774 --> 01:55:30.639]  So they gave you a social assassination along with your digital assassination.
[01:55:30.919 --> 01:55:32.341]  What are they trying to do now to Trump?
[01:55:32.661 --> 01:55:35.244]  They are trying to socially assassinate him.
[01:55:35.624 --> 01:55:39.768]  Next, of course, comes the deplatforming, the great shutting down.
[01:55:39.808 --> 01:55:41.310]  Because Alex, here's the thing.
[01:55:41.890 --> 01:56:02.357]  After your three decades on this post, manning your watch, telling us what's coming, telling us what's coming next, telling us every single step the globalists are going to make before they make it, sometimes years in advance, we've all seen the jar that Alex Jones was right jar, and everyone's got him filled all over the place.
[01:56:03.138 --> 01:56:15.950]  And by the way, everyone should use those Alex Jones is right jars to go fill in the coffers of InfoWars and go fill in the financial support and the legal support of Alex Jones to be able to keep this broadcast going.
[01:56:16.210 --> 01:56:27.301]  So Alex, I'll tell you what, the reason they're trying to shut you down is because you and we and freedom and God are winning and they are terrified.
[01:56:27.621 --> 01:56:28.402]  They're hammers.
[01:56:28.422 --> 01:56:35.789]  The only thing they know how to do is beat down dissent, and you're the biggest dissident in the entire Western Hemisphere.
[01:56:36.149 --> 01:56:37.991]  That's why they're trying to take you out first.
[01:56:38.051 --> 01:56:52.164]  And so what everybody needs to do, and I'll tell you right now, I'm here to say I stand for the freedom of speech of Alex Jones and the platform he represents, because if you don't stand for that, then you don't stand for the ideals of this country.
[01:56:53.064 --> 01:56:53.725]  Stay with us.
[01:56:53.905 --> 01:56:54.485]  We got you on late.
[01:56:54.505 --> 01:56:55.306]  We get you're busy.
[01:56:56.207 --> 01:56:57.928]  I'm glad you came back to the studio to come on with us.
[01:56:57.948 --> 01:56:58.589]  We've got to go to break.
[01:56:58.889 --> 01:57:02.792]  We'll come right back to you for another 15 minutes and then we've got Steve Quill and a bunch of other guests.
[01:57:02.812 --> 01:57:05.094]  I've got a Steve Bannon clip from last night I want to play to support the show.
[01:57:05.114 --> 01:57:07.736]  But yeah, I don't see this as me being attacked.
[01:57:08.877 --> 01:57:12.740]  It literally shows their desperation and they're attacking at every level.
[01:57:13.081 --> 01:57:14.282]  Jack, how do people follow you on X?
[01:57:16.434 --> 01:57:19.097]  Of course, if people know, I'm at Jack Posobiec on Next.
[01:57:19.117 --> 01:57:21.159]  We've got the book up on humansbook.com.
[01:57:21.419 --> 01:57:22.119]  We'll be down there.
[01:57:22.420 --> 01:57:29.286]  Alex, we were planning, you and I have been talking about coming down to Austin, and we were going to do a whole thing, so we're going to have to figure out exactly what we're going to do.
[01:57:29.586 --> 01:57:32.989]  Look, if we've got to live stream it on all my platforms, that's exactly what we're going to do.
[01:57:33.049 --> 01:57:33.190]  Exactly.
[01:57:33.210 --> 01:57:34.451]  I'm going to go ahead and announce this.
[01:57:34.651 --> 01:57:35.352]  We already had it set.
[01:57:35.372 --> 01:57:37.494]  Tucker Carlson's coming in the next few days.
[01:57:37.974 --> 01:57:38.695]  Jack, get down here.
[01:57:38.715 --> 01:57:40.156]  We'll be right back in 60 seconds.
[01:57:40.176 --> 01:57:40.576]  Stay with us.
[01:57:40.737 --> 01:57:41.077]  Stay with us.
[01:57:44.412 --> 01:57:46.220]  Thank you for joining us here today.
[01:57:48.550 --> 01:57:55.113]  Earlier this afternoon, Donald Trump was arraigned by a Manhattan grand jury on 34 felony counts.
[01:57:55.853 --> 01:57:57.334]  This case is an abomination.
[01:57:57.394 --> 01:57:58.914]  You know, it's obviously political.
[01:57:59.014 --> 01:58:00.995]  Seven years to try to come up with this case.
[01:58:01.455 --> 01:58:02.796]  They're just wrong on the law.
[01:58:03.176 --> 01:58:07.538]  The only crime that Donald Trump is being prosecuted for is the crime of running for president.
[01:58:07.758 --> 01:58:10.159]  Political persecution at the highest level.
[01:58:10.459 --> 01:58:13.080]  They've quite frankly given up on trying to beat him at the polls.
[01:58:13.300 --> 01:58:15.201]  Either going to steal it or stop it by law firm.
[01:58:15.441 --> 01:58:19.624]  Democrat prosecutor elected on a get Trump platform.
[01:58:19.704 --> 01:58:23.026]  What's going on here is a disgusting disgrace.
[01:58:23.606 --> 01:58:24.727]  It is war on Trump.
[01:58:25.327 --> 01:58:27.229]  It is war on the Republican Party.
[01:58:27.609 --> 01:58:29.170]  And it is a war on the Republic.
[01:58:29.950 --> 01:58:35.574]  This case is the weakest case I've seen in 60 years of teaching, practicing, and writing about criminal law.
[01:58:35.794 --> 01:58:41.217]  I doubt the New York indictment would have been brought against a defendant whose name was not Donald Trump.
[01:58:41.377 --> 01:58:45.540]  This judge, I mean, you don't need a prosecutor if you have a judge like this.
[01:58:45.860 --> 01:58:47.261]  This judge is not on the level.
[01:58:47.281 --> 01:58:53.525]  It's a terrible case, but the judge has been pretty much a rubber stamp on everything that Bregg has wanted to do.
[01:58:53.805 --> 01:58:56.007]  They're perverting the system of justice.
[01:58:56.387 --> 01:58:58.168]  You know, that's where the danger lies.
[01:58:58.368 --> 01:59:01.270]  The corruption and subversion of our institutions by the left.
[01:59:02.452 --> 01:59:12.440]  This is the Democrats' entire strategy to confine President Trump to a dirty criminal courtroom and keep him off the campaign trail where he can bring his winning message to voters across this country.
[01:59:12.561 --> 01:59:14.602]  New York has become a legal banana republic.
[01:59:14.842 --> 01:59:17.265]  They are so determined to get Donald Trump.
[01:59:17.585 --> 01:59:20.507]  Look, convicting Donald Trump, that's all they have.
[01:59:20.908 --> 01:59:23.049]  I think they have no cards.
[01:59:23.490 --> 01:59:25.752]  And they're depending upon Trump getting convicted.
[01:59:25.912 --> 01:59:28.854]  That Trump train doesn't show any signs of slowing down.
[01:59:29.235 --> 01:59:30.476]  The only verdict that matters
[01:59:32.022 --> 01:59:40.388]  If you are receiving this transmission, you are the Resistance.
[02:00:22.949 --> 02:00:25.252]  Jack Posobiec, we're gonna have you 15 more minutes.
[02:00:25.472 --> 02:00:26.553]  We really appreciate your time.
[02:00:26.913 --> 02:00:29.035]  Continue on where we are as a republic.
[02:00:31.818 --> 02:00:35.662]  I mean, Alex, it's... Anyone who's been paying attention...
[02:00:36.331 --> 02:00:51.584]  For the last five years, the last 50 years, the last 15 years, or even just the last five minutes, everything that we've known since Trump's verdict, since this false verdict of the show trial of a former President of the United States has come in, it's very clear.
[02:00:52.445 --> 02:00:53.926]  Alex, the Republic is dead.
[02:00:55.200 --> 02:00:57.762]  The Constitution died a long time ago.
[02:00:57.982 --> 02:01:01.504]  We can argue about and debate about when exactly that happened.
[02:01:02.224 --> 02:01:07.628]  The chipping away of freedom and liberty, all beginning with the Fed.
[02:01:07.728 --> 02:01:09.669]  Some people take it back even further than that.
[02:01:09.709 --> 02:01:13.511]  Then we get the New Deal, the 1960s, all of the things that have happened.
[02:01:13.551 --> 02:01:16.593]  Okay, the rise of the police state, which you documented in real time.
[02:01:16.633 --> 02:01:20.135]  We can argue about when exactly the Constitution died.
[02:01:20.375 --> 02:01:24.338]  But people need to understand we do not currently live in that system.
[02:01:24.898 --> 02:01:28.439]  We live in a system that is currently controlled... and look, I got a lot of pushback.
[02:01:28.459 --> 02:01:29.899]  I gotta interrupt you, that is so key.
[02:01:30.200 --> 02:01:33.601]  It's not a negative black pill, it's admitting we're under a coup.
[02:01:33.941 --> 02:01:36.141]  We have to admit how bad it is to fix it.
[02:01:36.321 --> 02:01:43.483]  We have to fully... I get from the public, just with the shutdown of InfoWars that's happening, that people finally get, oh, we really are fucked.
[02:01:47.064 --> 02:01:48.825]  Alex, here's the thing.
[02:01:49.699 --> 02:01:52.280]  I actually, I would say that I disagree, and here's why.
[02:01:52.801 --> 02:01:55.182]  Because I've seen the reaction to the Trump verdict.
[02:01:55.242 --> 02:01:56.642]  Look at that UFC crowd.
[02:01:56.662 --> 02:01:57.903]  No, I'm not saying we're losing.
[02:01:57.983 --> 02:01:59.724]  I'm saying if we don't wake up, we're screwed.
[02:02:00.864 --> 02:02:01.825]  If we don't wake up, we're screwed.
[02:02:02.045 --> 02:02:03.245]  But this is what I'm saying, though.
[02:02:03.726 --> 02:02:07.788]  This verdict, shutting you down, pulling your microphone away.
[02:02:08.168 --> 02:02:12.650]  This is waking up people to the tactics, people that weren't even, look, I've been to that
[02:02:13.439 --> 02:02:14.860]  You know, you said, what was I doing this weekend?
[02:02:14.880 --> 02:02:17.761]  Look, we've been doing barbecues and kids' birthday parties.
[02:02:18.021 --> 02:02:20.722]  I've been out in Normie World, Little League baseball games.
[02:02:20.762 --> 02:02:21.702]  I've been out in Normie World.
[02:02:21.722 --> 02:02:22.502]  Let me tell you something.
[02:02:22.842 --> 02:02:27.664]  The people in Normie World, because they know who I am, they know what I do, and they come up to me and say, are we going to be okay?
[02:02:27.704 --> 02:02:28.784]  Are we going to get through this?
[02:02:29.264 --> 02:02:31.145]  They're not actually going to try to put Trump in jail.
[02:02:31.185 --> 02:02:33.146]  And I say, I think they are going to try to put Trump in jail.
[02:02:33.466 --> 02:02:36.267]  But these are people who don't follow politics regularly.
[02:02:36.647 --> 02:02:41.611]  But this story specifically, Alex, that's why they tried to paint you the way they do.
[02:02:41.931 --> 02:02:47.015]  That's why they tried to smear you and smear me and conduct social assassination on all of us the way they do.
[02:02:47.315 --> 02:02:56.642]  But when they went after Trump, they found a target that was too big because he had been in the public eye for too long, because he had been a household name for too long.
[02:02:56.883 --> 02:03:01.506]  He had been someone, he's in every movie, he's in all the TV shows, on Fresh Prince of Bel-Air and everything.
[02:03:01.886 --> 02:03:03.448]  You know, he's got the number one show on NBC.
[02:03:04.324 --> 02:03:07.709]  They couldn't do it to him because people know who he is.
[02:03:08.149 --> 02:03:13.176]  And this specifically has been them going too far.
[02:03:13.677 --> 02:03:16.480]  And this has woken up so many people that never woke up before.
