[00:00:00.000 --> 00:00:03.439]  [BEEPING]
[00:58:58.194 --> 00:58:59.354]  It's been sold out for over a year.
[00:58:59.835 --> 00:59:02.096]  That won't come in for at least three months.
[00:59:02.617 --> 00:59:10.743]  So if you want X2, if you want Winter Sun, if you want these products, they are all selling out, including our high quality Patriot Coffee.
[00:59:11.523 --> 00:59:13.305]  Hundreds and hundreds of products on the site.
[00:59:13.685 --> 00:59:17.909]  Books, films, t-shirts, everything are up to 60% off.
[00:59:18.289 --> 00:59:24.815]  Except for our new fundraising t-shirt that's Team Humanity that Elon Musk and I coined the term.
[00:59:25.115 --> 00:59:28.118]  That's a fundraiser for InfoWars, so that's got a little bit of a premium on it.
[00:59:28.378 --> 00:59:30.420]  Please get that shirt to support the InfoWars.
[00:59:30.700 --> 00:59:32.060]  Take action now.
[00:59:32.080 --> 00:59:33.661]  The products are still in stock.
[00:59:34.121 --> 00:59:36.022]  Double Patriot points, free shipping.
[00:59:36.042 --> 00:59:39.162]  You'll find them all at infowarestore.com.
[00:59:39.422 --> 00:59:43.704]  It's part of the 2024 January New Year's Mega Sale.
[00:59:44.044 --> 00:59:45.204]  Thanks for keeping us on the air.
[00:59:45.284 --> 01:00:07.843]   Plus, these are great products that will enrich and empower your life.
[01:00:07.844 --> 01:00:12.626]  They may launch cyber attacks on our systems to create the crisis, the Hagelian principle.
[01:00:12.906 --> 01:00:19.208]  The FBI has lined up a wish list, including measures that would allow the Bureau to convict roving wiretaps.
[01:00:21.238 --> 01:00:32.921]  Roving wiretaps without court authority force telephone and internet companies to divulge information about their customers and seize personal property in both criminal and civil matters.
[01:00:33.301 --> 01:00:47.724]  The FBI wish list, according to Barr, also would expand the agency's definition of terrorism to include domestic crimes, establish a permanent FBI police force, and loosen posse comitatus restrictions that prohibit military involvement in domestic law enforcement.
[01:00:48.004 --> 01:00:48.604]  The U.S.
[01:00:48.684 --> 01:00:59.048]  Justice Department this week gave Boeing Company the green light to proceed with its ill-conceived sea launch project, a multinational effort to blast satellites into space from ocean platforms.
[01:00:59.068 --> 01:01:00.268]  30-story, by the way.
[01:01:00.748 --> 01:01:07.931]  Earlier, the government formally suspended the program over concerns about leaks of technology to Boeing's Ukrainian and Russian partners.
[01:01:08.311 --> 01:01:16.674]  Now, Justice says, Boeing can go ahead with the project after agreeing to pay a $10 million fine and more closely monitor information it gives to foreign participants.
[01:01:16.934 --> 01:01:18.255]  Is Satan running this country?
[01:01:18.815 --> 01:01:22.878]  You don't sell nuclear weapons systems, guidance systems, separation systems.
[01:01:23.098 --> 01:01:30.382]  You don't give the enemy, Russian, Ukrainian, and Chinese company off your coast, 30-story multiple warhead delivery system launch pads.
[01:01:30.722 --> 01:01:33.104]  They are so threatened by the information age.
[01:01:33.444 --> 01:01:35.345]  They are so threatened by alternative information.
[01:01:35.405 --> 01:01:36.846]  Their bubble is fixing to burst.
[01:01:36.926 --> 01:01:38.707]  It's going to be one bloody saga.
[01:01:39.047 --> 01:01:44.110]  I probably won't survive, but what a thrill to be a proactive human with my destiny in my hands.
[01:01:44.510 --> 01:01:45.671]  We are winning this battle.
[01:01:45.691 --> 01:01:46.311]  Battle, man!
[01:01:46.552 --> 01:01:47.272]  We are winning!
[01:01:48.092 --> 01:01:49.253]  People will remember this!
[01:01:49.673 --> 01:01:51.074]  People will remember this forever!
[01:01:51.375 --> 01:02:04.643]  Either we're going forward to the stars, we're going to evolve to the next level, we're going to get past these petty problems and not have some perfect world, but gain some equilibrium, or we're going down the tombs into a total technocracy of absolute hell!
[01:02:05.424 --> 01:02:07.045]  And I think this government's in deep trouble.
[01:02:07.225 --> 01:02:08.586]  We're not revolutionaries.
[01:02:09.366 --> 01:02:13.129]  We are people upholding the existing Constitution and the existing Bill of Rights.
[01:02:13.509 --> 01:02:15.750]  I support our constitutional government.
[01:02:16.391 --> 01:02:17.432]  I am not anti-government.
[01:02:17.672 --> 01:02:20.373]  I am anti-parasite, anti-corruption.
[01:02:20.393 --> 01:02:22.775]  Lying to you folks, they're lying to you.
[01:02:24.770 --> 01:02:27.813]  Oh, but we don't respect ourselves, Robert.
[01:02:27.833 --> 01:02:31.976]  We're just supposed to accept all this fraud and lay down like good slaves.
[01:02:32.276 --> 01:02:33.137]  Be a good slave.
[01:02:33.177 --> 01:02:34.358]  Get on the cattle car.
[01:02:34.578 --> 01:02:35.379]  That's it, buddy.
[01:02:35.499 --> 01:02:37.340]  Yeah, pay for the cameras that control you.
[01:02:37.380 --> 01:02:38.922]  Pay for having your kids dumbed down.
[01:02:39.002 --> 01:02:41.023]  Yeah, and they'll chain you up electronically.
[01:02:41.564 --> 01:02:42.324]  Oh, they love you.
[01:02:42.364 --> 01:02:44.446]  They're gonna thumb scan you real good to buy and sell.
[01:02:44.646 --> 01:02:45.727]  Don't listen to me.
[01:02:46.087 --> 01:02:49.790]  Look at the Lockheed Martin Marietta commercials, the Visa commercials.
[01:02:50.191 --> 01:02:51.231]  You want documentation?
[01:02:51.532 --> 01:02:52.072]  You got it!
[01:02:52.633 --> 01:02:54.633]  Now it's up to you to not be a coward.
[01:02:54.633 --> 01:03:03.633]  [Music]
[01:03:03.633 --> 01:03:05.633]  Please listen to me very carefully.
[01:03:06.033 --> 01:03:15.635]  If you don't have enough vitamin D3 in your body, which particularly happens in the winter months because sun and your skin produce vitamin D3 naturally.
[01:03:16.015 --> 01:03:23.317]  If you don't have enough vitamin D in your body, you will get viral infections and the viruses will replicate in your body.
[01:03:23.537 --> 01:03:28.538]  That's the number one cause of viral infection and viral replication and illness.
[01:03:28.678 --> 01:03:30.578]  Vitamin D3 is so incredibly important.
[01:03:30.618 --> 01:03:39.200]   We have the highest quality organic vitamin D3 back in stock, winter sun, for 40% off with free shipping and double patriot points for the new year.
[01:03:39.560 --> 01:03:42.300]  So this 2024, do the right thing.
[01:03:42.540 --> 01:03:44.421]  Protect yourself, protect your family.
[01:03:44.781 --> 01:03:47.341]  Get Winter Sun at infowarestore.com.
[01:03:47.561 --> 01:03:49.141]  And then more importantly, take it.
[01:03:49.261 --> 01:03:50.402]  It's the highest quality.
[01:03:50.762 --> 01:03:56.063]  Winter Sun, 40% off, free shipping, double patriot points, infowarestore.com.
[01:03:56.383 --> 01:03:59.443]  But whatever you do, get vitamin D3 organic and take it.
[01:03:59.623 --> 01:04:01.284]  Vitamin D3 is beyond critical.
[01:04:01.344 --> 01:04:03.364]  Get yours at infowarestore.com today.
[01:04:03.544 --> 01:04:11.709]  January 2024 is here, and that means up to 60% off at Infowarestore.com, free shipping, and double Patreon points.
[01:04:12.150 --> 01:04:15.872]  This is one of the biggest deals of the year, and it supports the Infowar.
[01:04:15.932 --> 01:04:20.755]  And we're selling out a lot of these products, and it'll be months and months until more are back in stock.
[01:04:20.935 --> 01:04:23.577]  Whether it's books, films, t-shirts, you name it.
[01:04:23.857 --> 01:04:33.264]  You need to go to InfoWarsTore.com right now and take advantage of this 2024 New Year sale, double Patreon points, free shipping, and so much more.
[01:04:33.564 --> 01:04:39.629]  Get a copy of my book, Signed or Unsigned, The Great Awakening, The Plan to Defeat the Globalists, and launch the next great renaissance.
[01:04:40.069 --> 01:04:43.711]  And again, thank you so much for your amazing support in 2023.
[01:04:43.991 --> 01:04:46.693]  But 2024, as everybody knows, is the big year.
[01:04:46.993 --> 01:04:50.796]  So please support us and get great products at InfoWarsStore.com.
[01:04:51.276 --> 01:04:57.039]  And tell everybody you know and those you don't know, tune into the live show at InfoWars.com forward slash show.
[01:04:57.100 --> 01:04:59.499]  God bless and we're going into 2024 together.
[01:04:59.499 --> 01:05:06.140]  I'm not on team NFL.
[01:05:06.341 --> 01:05:07.821]  I'm not on Team NBA.
[01:05:08.021 --> 01:05:08.982]  I'm not on Team Olympics.
[01:05:09.282 --> 01:05:12.683]  I'm not on Team Globalist or Wokism in the New World Order.
[01:05:12.923 --> 01:05:23.167]  I'm on Team Humanity, ladies and gentlemen, that loves God and loves our families and loves humanity and knows that we're destined to do even more incredible things than we've already done together.
[01:05:23.327 --> 01:05:34.314]   And so, inspired by my conversation with Elon Musk recently, where he agreed with my idea to call it Team Humanity, We've launched two limited edition t-shirts at infowarestore.com.
[01:05:34.614 --> 01:05:38.557]  Let people know that, hey, it isn't about the football games, or is it even about the UFC?
[01:05:39.057 --> 01:05:43.141]  It's about Team Humanity being under globalist attack.
[01:05:43.421 --> 01:05:53.429]  You can wear it, it's a great conversation starter, and you know it's supporting the InfoWar that is at the very tip of the spear in the fight for Team Humanity.
[01:05:53.548 --> 01:05:58.268]   Get your limited edition Team Humanity t-shirts right now at infowarestore.com and I thank you.
[01:05:58.268 --> 01:06:11.678]   Now listen up She's a razor sharp!
[01:06:14.020 --> 01:06:15.962]  Yeah, she's a cool, cool black!
[01:06:15.982 --> 01:06:17.263]  She moves like a cat!
[01:06:17.343 --> 01:06:21.226]  Now listen up!
[01:06:21.266 --> 01:06:22.588]  She's a razor sharp!
[01:06:24.650 --> 01:06:28.033]  And she don't get her way!
[01:06:27.893 --> 01:06:33.393]   She is the last of her foes While she's a cool, cool guy
[01:06:33.393 --> 01:06:40.393]   She'll move like a cat If you don't get the game
[01:06:40.393 --> 01:06:44.393]   Well, you might not make it back Well, you might not make it back
[01:06:45.006 --> 01:06:54.213]  Welcome, ladies and gentlemen, to hour number two of the first edition of the Alex Jones Show in 2024.
[01:06:55.094 --> 01:06:58.696]  And the globalists hate this broadcast because they can see the look.
[01:06:59.577 --> 01:07:00.678]  And it's got the look.
[01:07:01.699 --> 01:07:02.519]  It's got the look.
[01:07:03.220 --> 01:07:06.142]  It's got the number to take down the New World Order.
[01:07:07.243 --> 01:07:07.583]  Number 13.
[01:07:10.126 --> 01:07:14.610]  For the first 13 colonies.
[01:07:14.650 --> 01:07:16.131]  You're going to believe me, my friend.
[01:07:18.233 --> 01:07:18.934]  It's a number 13.
[01:07:18.974 --> 01:07:21.556]  All right.
[01:07:23.718 --> 01:07:29.162]  We are now into our number two and boy, we're getting into the really key parts of the Jimmy Dore Alex Jones interview.
[01:07:29.903 --> 01:07:33.066]  Let's leap right back into it right now.
[01:07:33.146 --> 01:07:34.347]  Let's turn on the juice.
[01:07:35.882 --> 01:07:40.046]  Point was, when Willie Nelson hands you that thing, it's dripping with spit.
[01:07:40.306 --> 01:07:42.187]  And I'm like, I'm not going to wipe this off.
[01:07:42.267 --> 01:07:43.028]  It's kind of cool.
[01:07:43.108 --> 01:07:43.809]  I'm not gay.
[01:07:44.069 --> 01:07:45.390]  But I was like, it's Willie Nelson.
[01:07:45.730 --> 01:07:46.811]  So it's just funny.
[01:07:47.031 --> 01:07:48.473]  I always make that joke to family and stuff.
[01:07:48.533 --> 01:07:49.734]  I had Willie Nelson spit in my mouth.
[01:07:49.834 --> 01:07:54.238]  And then I was telling a story just the other day to family and some friends.
[01:07:54.538 --> 01:07:55.379]  And I go, wait a minute.
[01:07:55.459 --> 01:07:57.020]  Jimmy Dore spit into my mouth.
[01:07:57.040 --> 01:07:59.562]  Because if you watch the video, I'm like, oh, yeah.
[01:07:59.602 --> 01:08:00.403]  And all of a sudden, he goes, meow.
[01:08:00.703 --> 01:08:03.407]  And I remember like, I was like, is that iced tea or coke?
[01:08:03.427 --> 01:08:05.490]  I actually, I got so much up in my mouth.
[01:08:05.510 --> 01:08:06.231]  Just a funny story.
[01:08:07.853 --> 01:08:09.856]  It was called, it was actually called honest tea.
[01:08:10.337 --> 01:08:11.238]  That's the irony there.
[01:08:12.299 --> 01:08:18.904]  Anyways, I'm just fired up to be on and to actually get out of the Matrix because I am like in phantom zone on my own show weekdays.
[01:08:18.964 --> 01:08:33.695]  I'm on some radio stations, a lot of folks come to InfoWars.com, but other than that, the worst part about being canceled and being de-platformed is they can now build this fake person however they want, and so they don't just silence you.
[01:08:33.715 --> 01:08:34.496]  That'd be okay.
[01:08:34.516 --> 01:08:35.697]  Go away like Obi-Wan Kenobi.
[01:08:36.177 --> 01:08:36.357]  No.
[01:08:36.818 --> 01:08:40.461]  They then build this person you're not, and so, oh, it gets worse.
[01:08:41.308 --> 01:08:46.290]  They'd run headlines, Alex Jones sends child porn to Sandy Hook families.
[01:08:46.910 --> 01:08:50.272]  And I couldn't go on Twitter, I couldn't go on Facebook and say, that's not true.
[01:08:50.712 --> 01:08:55.034]  They subpoenaed 9 million emails.
[01:08:55.154 --> 01:08:56.415]  They said, no, it's not enough.
