[00:00:20.814 --> 00:00:22.716]  Awesome!
[01:16:59.108 --> 01:17:11.237]  I believe there's been a pattern by this administration in not taking responsibility for failures, avoiding blame, pointing the fingers in somebody else's direction.
[01:17:12.458 --> 01:17:13.179]  Would you agree with that?
[01:17:14.440 --> 01:17:14.620]  No.
[01:17:14.800 --> 01:17:15.521]  For eight years.
[01:17:16.241 --> 01:17:20.243]  There wasn't one single hint of a scandal.
[01:17:20.684 --> 01:17:32.970]  The CIA went in to walled off Senate computers in a bona fide investigation that's being done of the detention and interrogation of detainees.
[01:17:33.411 --> 01:17:39.134]  As far as the allegations of, you know, CIA hacking into, you know, Senate computers, nothing could be further from the truth.
[01:17:39.654 --> 01:17:48.538]  CIA Director John Brennan apologized today after an internal investigation determined the agency had spied on staff members of the United States Senate.
[01:17:48.838 --> 01:17:51.239]  Firestorms surrounding the IRS.
[01:17:51.299 --> 01:17:53.780]  Last night, we asked if what they did was fair.
[01:17:53.840 --> 01:17:57.242]  Tonight, the FBI is asking, was it criminal?
[01:17:57.942 --> 01:18:02.284]  I first learned about it from the same news reports that I think most people learned about this.
[01:18:02.444 --> 01:18:11.169]  In the years before the election, more liberal groups were being approved, while conservative groups with names like Patriot, Constitution, and Tea Party were stymied.
[01:18:11.429 --> 01:18:15.031]  In 2011, not a single Tea Party group was approved.
[01:18:15.231 --> 01:18:24.594]  Operation Fast and Furious, an Obama administration program that let thousands of assault weapons fall into the hands of violent Mexican drug cartels.
[01:18:24.714 --> 01:18:29.395]  Guns found at over 170 crime scenes, including the murder of a U.S.
[01:18:29.475 --> 01:18:30.736]  Border Patrol agent.
[01:18:30.816 --> 01:18:37.718]  The Obama administration denied the program's existence and withheld information to protect political appointees.
[01:18:37.998 --> 01:18:40.338]  The Dallas Morning News calls this a cover-up.
[01:18:40.658 --> 01:18:42.519]  Will anyone be held accountable?
[01:18:43.059 --> 01:18:45.220]  One single hint.
[01:18:45.560 --> 01:18:47.900]  My main concern is fixing a problem.
[01:18:48.381 --> 01:18:54.862]  New questions over who is to blame for the deaths of some of America's most elite warriors in a helicopter crash.
[01:18:54.962 --> 01:19:00.624]  Their families suggest that the White House and others are lying about their deaths and what led to them.
[01:19:00.644 --> 01:19:06.705]  All of a sudden there's movies, SEAL Team 6, documentaries, SEAL Team 6, SEAL Team 6, this, this, this.
[01:19:07.366 --> 01:19:08.306]  Where did it all start?
[01:19:09.847 --> 01:19:18.494]  Joe Biden in Delaware in a tuxedo with a half a load on, telling everybody it was the elite Navy SEAL team.
[01:19:18.714 --> 01:19:22.197]  Now to the VA scandal, which is now a criminal investigation.
[01:19:22.237 --> 01:19:29.062]  An extensive new report reveals more than 100,000 veterans waited months to see a doctor or never saw one at all.
[01:19:29.483 --> 01:19:33.026]  And some workers saying they were pressured to falsify records.
[01:19:33.146 --> 01:19:36.949]  Now the VA scandal has officially become a criminal investigation.
[01:19:37.472 --> 01:19:41.054]  I think I'm either low IQ or slow or I don't know what I am, you know?
[01:19:41.434 --> 01:19:42.254]  Slow Joe Biden?
[01:19:42.854 --> 01:19:44.835]  Now, I have to tell you, he's a different guy.
[01:19:45.375 --> 01:19:47.076]  He looks different than he used to.
[01:19:47.616 --> 01:19:49.337]  He acts different than he used to.
[01:19:50.798 --> 01:19:52.239]  I had two cranial aneurysms.
[01:19:53.379 --> 01:19:55.760]  And they literally had to take the top of my head off.
[01:19:55.820 --> 01:19:57.941]  I mean, they take a saw and they cut your head off.
[01:20:00.642 --> 01:20:01.943]  Flawless victory.
[01:20:06.369 --> 01:20:08.988]  You're listening to The Alex Jones Show.
[01:20:33.291 --> 01:20:34.532]  I'm Alex Jones, your host.
[01:20:34.632 --> 01:20:35.612]  Thank you for joining us.
[01:20:36.413 --> 01:20:41.635]  This is music that I'm playing to be ominous, on purpose, to get people's attention.
[01:20:41.675 --> 01:20:42.716]  That's air raid sirens.
[01:20:43.456 --> 01:20:56.983]  That's what you'll hear for about 10 minutes when the ICBMs are up in space, about to come in over major cities and have their nose cones pop open on re-entry and deliver their payload of thermonuclear weapons.
[01:21:01.135 --> 01:21:02.976]  Yes, ladies and gentlemen, that's what we're talking about.
[01:21:03.556 --> 01:21:15.979]  We now know why Vladimir Putin came out last week on the 11th, the day this happened, and issued an emergency warning of nuclear war with the United States and the end of civilization as we know it.
[01:21:16.599 --> 01:21:19.560]  Here's the Infowars.com headline that no one seemed to pay attention to.
[01:21:19.620 --> 01:21:21.080]  Even the Russian news barely mentioned it.
[01:21:21.581 --> 01:21:26.122]  Putin warns of nuclear global catastrophe once
[01:21:27.236 --> 01:21:41.101]  Treaties expire in 2021 and says the United States doesn't even talk to Russia anymore about nuclear weapons or policy and that it's unprecedented and that it's very, very dangerous.
[01:21:42.502 --> 01:21:43.702]  Today, Putin said the U.S.
[01:21:43.722 --> 01:21:47.524]  military action against Iran would be catastrophic for the region at a minimum.
[01:21:48.504 --> 01:21:54.907]  He added it could trigger an escalation of hostilities of unpredictable types, like World War III.
[01:21:57.110 --> 01:21:57.790]  Here's another report.
[01:21:57.890 --> 01:21:58.111]  U.S.
[01:21:58.131 --> 01:22:03.154]  says it won't rule out nuclear first strike because allies wouldn't trust it otherwise.
[01:22:04.254 --> 01:22:06.916]  Very, very provocative.
[01:22:07.516 --> 01:22:18.242]  And now we know, I already knew about this but I wasn't at liberty to talk about it, that Tucker Carlson talks to the president every day and the deep state listens to it with extreme anger.
[01:22:18.262 --> 01:22:20.864]  That's why Tucker's had to leave to an undisclosed location.
[01:22:22.222 --> 01:22:22.862]  I'll leave it at that.
[01:22:23.483 --> 01:22:24.383]  Probably already said too much.
[01:22:24.863 --> 01:22:27.124]  But that's how serious all of this is.
[01:22:27.825 --> 01:22:33.587]  And there's only a few people advising the President that he's being set up by the neocons, but he agrees with Tucker and others.
[01:22:34.288 --> 01:22:37.149]  And I've talked to two people that were very close to these discussions.
[01:22:37.569 --> 01:22:38.190]  I'll leave it at that.
[01:22:38.790 --> 01:22:39.410]  I'll leave it at that.
[01:22:40.090 --> 01:22:43.132]  Two people, one of which was involved in the discussions.
[01:22:44.933 --> 01:22:46.033]  This is very serious.
[01:22:46.493 --> 01:22:48.254]  Now, what are we talking about?
[01:22:48.274 --> 01:22:49.395]  You see this doctrine right here?
[01:22:50.609 --> 01:22:51.990]  This is first strike doctrine.
[01:22:52.691 --> 01:22:54.853]  Hillary and Obama admitted this was classified.
[01:22:54.893 --> 01:22:57.515]  They changed this somewhere around six years ago.
[01:22:58.516 --> 01:23:02.239]  To have a first strike on Russia or China or Iran or others.
[01:23:02.879 --> 01:23:04.140]  This was leaked out in the press.
[01:23:04.821 --> 01:23:08.004]  And that the Pentagon was considering using smaller tactical nuclear weapons.
[01:23:10.346 --> 01:23:12.387]  Which I'm not against using if somebody attacks us.
[01:23:12.788 --> 01:23:13.889]  That way you don't go to full-scale war.
[01:23:15.882 --> 01:23:25.068]  But you start putting in intercontinental ballistic missiles, or submarine-launched missiles, where they can't tell if it's a tactical nuke, or a full-powered nuke, or they can't tell if it's just a regular supersonic missile.
[01:23:25.468 --> 01:23:26.209]  That's what Putin said.
[01:23:26.229 --> 01:23:27.930]  They're forced to respond.
[01:23:29.431 --> 01:23:35.175]  You can have a bad actor on a high-tech submarine fire a missile that you believe is a state actor, and it's somebody like Spectre.
[01:23:36.075 --> 01:23:41.139]  Somebody like a leftist arm of the CIA, or Israel, or Saudi Arabia, or somebody else.
[01:23:41.279 --> 01:23:42.600]  All these countries do false flags.
[01:23:43.356 --> 01:23:49.380]  But nuclear operations, joint publication 3-72, was released.
[01:23:49.400 --> 01:23:50.681]  It's been developed in the last year.
[01:23:50.701 --> 01:23:55.024]  It was really already in place for six years, according to my intel, and leaks.
[01:23:55.664 --> 01:23:57.645]  But now it's official policy.
[01:23:58.726 --> 01:23:59.627]  It was out for one day.
[01:23:59.707 --> 01:24:00.507]  Putin responded.
[01:24:01.568 --> 01:24:02.048]  They pulled it.
[01:24:02.308 --> 01:24:04.570]  We were able to get it from the Google Archive.
[01:24:04.590 --> 01:24:05.611]  It has not been taken down.
[01:24:06.491 --> 01:24:09.833]  And it's all the doctrines we've heard before, from the 1960s, from this man,
[01:24:13.854 --> 01:24:19.826]  Who is the basis of Stanley Kubrick's film, Dr. Strange Love, based on Dr. Khan?
[01:24:21.128 --> 01:24:25.156]  Nuclear weapons experts alarmed by new Pentagon warfighting doctrine, London Guardian.
[01:24:25.879 --> 01:24:28.721]  And again, I don't just read this because I agree with the Guardian on a regular basis.
[01:24:28.761 --> 01:24:29.722]  This is accurate info.
[01:24:30.182 --> 01:24:31.903]  The Guardian can also lie, so be careful.
[01:24:32.344 --> 01:24:39.069]  The Pentagon believes using nuclear weapons could create conditions for decisive results as the restoration of strategic stability.
[01:24:39.649 --> 01:24:42.251]  Oh yes, real stability out of threatening to use weapons first.
[01:24:42.831 --> 01:24:44.893]  According to a new nuclear doctrine adopted by the U.S.
[01:24:44.913 --> 01:24:52.819]  Joint Chiefs of Staff last week, the document entails nuclear operations, which was published on June 11th and was the first such doctrine paper in 14 years.
[01:24:56.425 --> 01:24:59.646]  Arms control experts say it marks a shift in U.S.
[01:24:59.686 --> 01:25:14.053]  military thinking towards the idea of fighting and winning a nuclear war, which is called total mental insanity, which they believe is a highly dangerous mindset, which Joel Skousen has been warning on this show for over 15 years is their plan to set us up.
[01:25:14.293 --> 01:25:15.333]  We'll talk about it next segment.
[01:25:15.993 --> 01:25:23.797]  Using nuclear weapons, this is from the document, could create conditions for decisive results and the restoration of strategic stability.
[01:25:24.497 --> 01:25:25.878]  And also kill a few billion people.
[01:25:26.159 --> 01:25:36.248]  The Joint Chiefs document says specifically the use of nuclear weapons will fundamentally change the scope of battle and create conditions that affect how commanders will prevail in a conflict.
[01:25:37.350 --> 01:25:44.677]  At the start of the chapter on nuclear planning and targeting, the document quotes a Cold War theorist, Herman Kahn, as saying,
[01:25:46.124 --> 01:25:54.529]  My guess is that nuclear weapons will be used sometime in the next hundred years, but that their use is much more likely to be small and limited than widespread and unconstrained.
[01:25:55.469 --> 01:25:57.250]  Kahn was a controversial figure.
[01:25:57.571 --> 01:26:05.795]  He argued that a nuclear war could be winnable and is reported to have provided part of the inspiration for Stanley Kubrick's film Dr. Strangelove.
[01:26:06.216 --> 01:26:10.138]  The nuclear operations document was taken down from the Pentagon online site
[01:26:11.226 --> 01:26:17.193]  Last week, and it's now only available through a restricted access electronic library.
[01:26:17.573 --> 01:26:25.642]  But before it was withdrawn, it was downloaded by Steven Aftergood, who directs the project on government security for the Federation of American Scientists.
[01:26:26.343 --> 01:26:28.645]  And it just goes on from there.
[01:26:29.226 --> 01:26:31.629]  They always do this where they put out a document and then remove it.
[01:26:32.942 --> 01:26:37.145]  And it's a tactic so they can kind of deny it later, but have it as a threat.
[01:26:37.825 --> 01:26:39.346]  So we'll get into why has this been issued?
[01:26:39.366 --> 01:26:40.487]  Why are they saying this?
[01:26:41.207 --> 01:26:43.889]  You talk about major escalation.
[01:26:44.410 --> 01:26:46.191]  You talk about baby out with the bathwater.
[01:26:46.671 --> 01:26:51.054]  You talk about giving countries an excuse to build up weapons against us and then use them first.
