[00:00:56.474 --> 00:00:56.814]  Okay.
[01:22:17.014 --> 01:22:24.796]  And premised on a revolutionary faith that it is the people, the common man and woman, who make democracy work.
[01:22:25.677 --> 01:22:30.038]  And it is the calling of every generation to renew that revolution for their day.
[01:22:30.918 --> 01:22:34.699]  But in our time, our revolutionary faith is faltering.
[01:22:35.620 --> 01:22:40.041]  And in the heartland of this country, the great challenge of our age is unfolding.
[01:22:41.281 --> 01:22:43.542]  I come from a town called Lexington, Missouri.
[01:22:44.554 --> 01:22:46.775]  It's a small place, but a proud one.
[01:22:47.816 --> 01:22:52.298]  It's a place where people wake early and work late to make a life for themselves and their children.
[01:22:53.318 --> 01:22:58.121]  It's a place where people value honesty and gumption and life's simple pleasures.
[01:22:58.961 --> 01:23:04.544]  Fine morning at a deer stand, reading to the kids before bed, Sunday dinner at mom's.
[01:23:05.684 --> 01:23:12.848]  And though it is humble, it's a place that reflects the dignity and quiet greatness of the working men and women.
[01:23:13.851 --> 01:23:18.976]  These are the people who explored a continent, who built the railroads, who opened the West.
[01:23:19.717 --> 01:23:27.184]  These are the workers whose labor launched the Industrial Revolution, and whose ingenuity made the American economy the marvel of the world.
[01:23:27.965 --> 01:23:35.192]  These are the families who have rallied to this country's flag in every hour of danger, and who bear the burden of defending our nation even now.
[01:23:36.041 --> 01:23:40.163]  These are the patriots who man the fire department and coach the Little League.
[01:23:40.723 --> 01:23:51.708]  These are the generous who give $25 a month out of their gas money to assist people halfway around the globe they will never meet just because they believe in helping others.
[01:23:52.908 --> 01:23:56.030]  They don't ask for much, and they live by a simple creed.
[01:23:57.150 --> 01:24:01.392]  Give the best of yourself to your family, your community, and your fellow man.
[01:24:02.765 --> 01:24:07.848]  And America is a place of promise, because in these hearts, honor lives.
[01:24:09.529 --> 01:24:15.572]  But these working men and women are confronting crisis today, and as they do, so does our democracy.
[01:24:16.610 --> 01:24:24.955]  After years of sacrifice, the great American middle is being pushed aside by a new arrogant aristocracy.
[01:24:25.836 --> 01:24:37.623]  The new aristocrats seek to remake society in their own image, to engineer an economy that works for the elite but few else, to fashion a culture that is dominated by their own preferences.
[01:24:38.683 --> 01:24:44.407]  When they think of helping their fellow citizens, they think of making everyone else more like themselves.
[01:24:45.626 --> 01:24:46.207]  And Washington?
[01:24:46.227 --> 01:24:48.889]  You know, Washington has just gone along.
[01:24:49.790 --> 01:24:59.159]  This town has embraced a politics of elite values and elite ambition, rather than building opportunities to thrive in the great and broad American middle.
[01:25:00.063 --> 01:25:04.067]  This has left middle America, the great American middle class, under siege.
[01:25:04.948 --> 01:25:13.236]  Battling the loss of respect and work, the decline of home and family, an epidemic of loneliness and despair.
[01:25:14.297 --> 01:25:15.879]  This is the crisis of our time.
[01:25:17.641 --> 01:25:21.364]  I'm afraid you wouldn't know it to listen to the talk of this town much of the time.
[01:25:22.310 --> 01:25:31.159]  As the crisis deepens, the political establishment looks the other way, rehearsing and rehashing the political debates of 30 or 40 years ago.
[01:25:32.039 --> 01:25:34.202]  But there is no time for that any longer.
[01:25:34.842 --> 01:25:39.447]  The 21st century is upon us, and the great struggle of this century can no longer wait.
[01:25:40.488 --> 01:25:43.511]  The crisis that we face goes to the heart of our revolution.
[01:25:44.568 --> 01:25:52.019]  The United States is unique in history as a republic governed not by a select elite, but by the working man and woman.
[01:25:52.620 --> 01:25:57.507]  Because we believe it is through the working man and woman that God chooses to change the world.
[01:25:58.413 --> 01:26:08.699]  And that change comes not through spectacular feats of daring or glory, but through everyday work and everyday sacrifice and everyday acts of courage and love.
[01:26:09.399 --> 01:26:17.444]  And so it has been the proud working people, our farmers and mechanics and teachers and tradesmen, who have defined the character of this country.
[01:26:18.585 --> 01:26:23.968]  But for too long now, neither our economy nor our culture has lent them much support.
[01:26:25.051 --> 01:26:31.735]  Instead, our policy makers have entrenched the new elites and undermined the way of life that once bound this country together.
[01:26:32.876 --> 01:26:33.937]  It's time to face the facts.
[01:26:35.140 --> 01:26:41.643]  Over the last 40 years, our economy has worked best for those at the top, the wealthy, the well-educated.
[01:26:42.183 --> 01:26:48.005]  If you have a job in Silicon Valley, or an expensive and prestigious degree, this economy has worked for you.
[01:26:48.785 --> 01:26:52.667]  And Washington has focused on how to get more people to join this elite.
[01:26:53.307 --> 01:27:03.451]  But if you want a life built around the place where you grew up, if your ambition is not to start a tech business, but to join the family business, to serve in the PTA or in your local church,
[01:27:04.329 --> 01:27:06.230]  Well, you're told that you're not a success.
[01:27:07.290 --> 01:27:08.431]  And you're told that you're on your own.
[01:27:09.451 --> 01:27:10.411]  This is no accident.
[01:27:11.372 --> 01:27:19.055]  The people who make the rules now, who run our large corporations, who set the tone for our popular culture, all belong to the same class.
[01:27:19.895 --> 01:27:21.556]  This economy has been their economy.
[01:27:22.076 --> 01:27:23.137]  They made it for themselves.
[01:27:24.097 --> 01:27:30.960]  But in places like the one where I grew up, in middle Missouri, good paying jobs that you can raise a family on,
[01:27:31.980 --> 01:27:32.700]  are going away.
[01:27:33.681 --> 01:27:37.422]  The jobs go overseas, or south of the border, or to cities on the coast.
[01:27:38.383 --> 01:27:47.426]  And once-vibrant towns decline, taking with them the network of schools and neighborhoods and churches that make up middle-class life.
[01:27:48.627 --> 01:27:50.507]  Rural America has been particularly hard-hit.
[01:27:51.448 --> 01:27:56.070]  Rural Americans' life expectancy has not just leveled off, it's actually dropped.
[01:27:56.650 --> 01:28:01.132]  And for women without a high school degree, that drop has been staggering.
[01:28:02.412 --> 01:28:06.216]  In some rural places, residents struggle with outright deprivation.
[01:28:07.097 --> 01:28:10.280]  My home state contains some of the poorest counties in America.
[01:28:11.000 --> 01:28:14.544]  All in rural places that once boasted thriving small towns.
[01:28:14.864 --> 01:28:17.307]  Alright folks, and we have an HD version of this.
[01:28:17.327 --> 01:28:18.568]  This is from the live stream.
[01:28:19.048 --> 01:28:22.772]  I'm going to post the full HD from his office up on Infowars.com.
[01:28:24.193 --> 01:28:26.655]  And when we put it in post, I'm going to air the whole thing.
[01:28:27.136 --> 01:28:28.997]  In fact, later in the broadcast, I'm going to air the rest of it.
[01:28:29.017 --> 01:28:42.068]  Because he lists the problems, but then he goes for the solution, which is a real Americana populist movement, anti-globalist, that attacks the monopolies that have really set up our deindustrialization.
[01:28:42.088 --> 01:28:43.810]  So he goes even beyond Trump.
[01:28:45.313 --> 01:28:46.494]  And I'm 100% on board.
[01:28:46.874 --> 01:28:47.675]  This is exciting.
[01:28:48.375 --> 01:28:49.276]  And this is where we need to go.
[01:28:49.756 --> 01:28:51.278]  And he wants to break up Big Tech now.
[01:28:51.718 --> 01:28:53.699]  He's got a plan to do it within six months.
[01:28:54.280 --> 01:28:55.601]  And he's got the Presidents here.
[01:28:56.442 --> 01:28:57.042]  That's right, folks.
[01:28:57.062 --> 01:28:57.923]  The cavalry's coming.
[01:28:58.383 --> 01:28:58.984]  We're gonna win.
[01:28:59.724 --> 01:29:00.285]  We'll be right back.
[01:29:00.305 --> 01:29:00.705]  Stay with us.
[01:29:04.097 --> 01:29:05.978]  Breaking news out of Silicon Valley.
[01:29:06.038 --> 01:29:10.781]  Facebook has banned a number of prominent conspiracy theorists and alt-right figures.
[01:29:10.881 --> 01:29:14.424]  Facebook is purging several high-profile names from its platform.
[01:29:14.524 --> 01:29:18.486]  This may be one of the biggest and most impactful decisions Facebook has ever made.
[01:29:18.606 --> 01:29:21.628]  Facebook taking steps to enforce its hate speech policies.
[01:29:21.748 --> 01:29:28.852]  Alex Jones, Milo Yiannopoulos, Paul Joseph Watson, Louis Farrakhan, Laura Loomer, all of them were designated dangerous.
[01:29:28.953 --> 01:29:29.453]  Dangerous.
[01:29:29.513 --> 01:29:30.053]  Dangerous.
[01:29:30.093 --> 01:29:30.574]  Dangerous.
[01:29:30.634 --> 01:29:31.194]  Dangerous.
[01:29:31.774 --> 01:29:32.895]  Dangerous individuals.
[01:29:32.915 --> 01:29:34.015]  Dangerous individuals.
[01:29:34.095 --> 01:29:36.717]  Dangerous individuals and organizations.
[01:29:36.757 --> 01:29:39.418]  Basically, they've deemed these individuals to be dangerous.
[01:29:41.179 --> 01:29:42.219]  They call me dangerous.
[01:29:42.319 --> 01:29:43.720]  Danger is my middle name.
[01:29:43.940 --> 01:29:45.801]  Dangerous like hurting other people?
[01:29:46.021 --> 01:29:49.243]  Or dangerous as in saying things that Mark Zuckerberg doesn't like?
[01:29:49.383 --> 01:29:53.984]  This is about the total rollout for complete and total censorship.
[01:29:54.044 --> 01:29:55.545]  How dangerous is InfoWars?
[01:29:55.725 --> 01:30:00.246]  What is the difference at this point between Trump's Twitter feed and InfoWars.com?
[01:30:00.326 --> 01:30:02.846]  InfoWars tells viewers that the world is out to get them.
[01:30:03.027 --> 01:30:04.927]  None of this seems to repel President Trump.
[01:30:05.047 --> 01:30:07.288]  InfoWars content is useful to him.
[01:30:07.788 --> 01:30:10.108]  InfoWars personalities align with him.
[01:30:10.248 --> 01:30:11.269]  I want them shut down.
[01:30:11.329 --> 01:30:12.229]  I want them silenced.
[01:30:12.289 --> 01:30:12.969]  I want them muted.
[01:30:12.989 --> 01:30:14.950]  I think they are horrible for our society.
[01:30:15.110 --> 01:30:16.350]  I want them shut down!
[01:30:16.810 --> 01:30:17.951]  I want them silenced!
[01:30:18.051 --> 01:30:18.812]  I want them muted!
[01:30:18.932 --> 01:30:22.215]  Because these corporations are controlled by a liberal few.
[01:30:24.017 --> 01:30:33.086]  We're very focused on making sure that our recommendations and discovery surfaces aren't highlighting groups where people are repeatedly sharing misinformation or harmful content.
[01:30:33.106 --> 01:30:41.814]  And we're working hard to completely remove groups if they exist, primarily to violate our policies or do things that are dangerous.
[01:30:41.854 --> 01:30:46.136]  Screw your rules, your rules go against our values, and they are patently un-American.
[01:30:46.256 --> 01:30:53.319]  Mark Zuckerberg is not simply censoring opinions, he's prescribing which political opinions you're allowed to have.
[01:30:53.499 --> 01:30:55.960]  We need a digital Bill of Rights.
[01:30:56.060 --> 01:30:59.722]  They're becoming the public square, and they control how we interact with each other.
[01:30:59.942 --> 01:31:06.985]  And if you think that you are going to throw up your hands and say, well, they're private companies, you are absolutely insane, and you are part of the problem.
[01:31:07.165 --> 01:31:08.266]  You are a bad person.
[01:31:08.306 --> 01:31:09.666]  You should be censored off the internet.
[01:31:09.726 --> 01:31:10.387]  Bad, yes!
[01:31:10.767 --> 01:31:11.887]  Get out of here, Alex!
[01:31:11.907 --> 01:31:16.549]  InfoWars might have been banned from Twitter, but it seems to have found a new home over at Trump's Twitter feed.
[01:31:16.669 --> 01:31:25.513]  President Trump's furious reaction to Facebook's action showcases that he is, I'm sorry to say, the InfoWars president.
[01:31:25.774 --> 01:31:29.916]  InfoWars, the most banned network in the world.
[01:31:31.356 --> 01:31:32.877]  How dangerous is InfoWars?
[01:31:42.853 --> 01:31:50.341]  Yeah, I really appreciate you, and it's an honor to talk to you, and I do, before I start, I also wanted to do a plug for a couple of your products that I really love.
[01:31:50.401 --> 01:31:51.062]  Changed my life.
[01:31:51.122 --> 01:31:53.585]  The DNA Force is one, and X2.
[01:31:53.625 --> 01:31:55.327]  You know, I do a lot of construction.
