[00:00:05.419 --> 00:00:09.150]  Infowars.com is tomorrow's news.
[01:03:04.440 --> 01:03:05.761]  They know that you can't defend yourself.
[01:03:05.781 --> 01:03:07.243]  They know that if you try to defend yourself,
[01:03:07.763 --> 01:03:30.468]  You will be shadow banned and they know that most people actually, not your listeners, but sort of the brainwashed public can be easily influenced and swayed by disinfo from the New York Times or CNN or, you know, USA Today, whatever, or even even people like Joe Rogan, by the way, who it's not too late for Joe, you know, he could still be a champion for humanity if he would reject
[01:03:32.893 --> 01:03:36.934]  These dark, destructive forces that actually come out for humanity and speak out for humanity.
[01:03:37.934 --> 01:03:39.114]  People can change.
[01:03:39.194 --> 01:03:39.935]  People can grow.
[01:03:41.055 --> 01:03:42.355]  You and I have grown over the years.
[01:03:42.415 --> 01:03:49.637]  We've become more prominent in our defense of human liberty, human life, opposing abortion, all of that.
[01:03:49.677 --> 01:03:51.458]  We're just more firm now than ever.
[01:03:51.498 --> 01:03:53.158]  But you see, that's what happens.
[01:03:53.418 --> 01:03:55.179]  You have this polarization.
[01:03:55.579 --> 01:03:58.721]  People either go to extreme evil or they go to extreme good.
[01:03:59.161 --> 01:04:05.064]  And at this point, Alex, it's very clear who is with God and who's with Satan at this point.
[01:04:05.084 --> 01:04:06.465]  That's what's becoming clear now.
[01:04:06.505 --> 01:04:13.328]  The mask is off, the demons are out, and you can tell who's defending life versus who is destroying life.
[01:04:14.129 --> 01:04:14.749]  It's all clear now.
[01:04:16.648 --> 01:04:26.333]  And again, we're going to roll the footage when we come back with the audio of Trump saying we should not kill babies after they're born and Pelosi refusing to stand up.
[01:04:27.233 --> 01:04:28.574]  That clip is coming up.
[01:04:28.594 --> 01:04:29.314]  We start the next segment.
[01:04:30.578 --> 01:04:31.318]  Think about these people.
[01:04:31.398 --> 01:04:40.043]  I know you've got to go to break shortly, but if these people would kill their own babies, do you think they wouldn't kill you, or conservatives, or Christians, or gun owners, or Trump supporters?
[01:04:40.543 --> 01:04:47.206]  Mass murder is what's next on the agenda, and the censorship is the prelude to the mass murder that's coming.
[01:04:49.554 --> 01:04:52.656]  You're absolutely right, and it's just beyond chilling.
[01:04:52.756 --> 01:04:59.880]  It's absolutely confirmation that not once, not twice, not three times, but over and over again when they said, let's stop killing babies after they're born.
[01:05:00.401 --> 01:05:02.322]  We just saved a bunch of women from sex slavery.
[01:05:05.222 --> 01:05:11.787]  For those looking for the ultimate source of energy for their day, every day, the Brain Synergy Combo is here.
[01:05:12.168 --> 01:05:21.535]  Combining the powerful Turbo Force and Brain Force Plus nootropic formulas, this combo has what you need to hit your maximum potential every day.
[01:05:21.935 --> 01:05:32.924]  Take the tasty tropical berry flavored turbo force instant ring with you on the go or at work to help provide you with focus, clarity and energy and to reach your full potential.
[01:05:33.284 --> 01:05:38.388]  Hit the next generation of advanced neural activation with the Brain Force Plus Retro.
[01:05:38.828 --> 01:05:44.452]  A fan favorite formula fueled by powerful time tested ingredients for a true 360 win.
[01:05:49.076 --> 01:05:51.900]  Get home on the go in the car and more.
[01:05:52.360 --> 01:06:00.371]  Get pure energy on tap and take advantage of old and new InfoWars powerhouse formulas with the Brain Synergy Combo.
[01:06:00.812 --> 01:06:03.716]  Head to InfoWarsStore.com today.
[01:06:15.632 --> 01:06:17.814]  Waging war on corruption.
[01:06:18.294 --> 01:06:23.538]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[01:06:27.581 --> 01:06:39.249]  There's a moment in history where cultures, nations, peoples, civilizations decide whether they're going to go on and continue or whether they're going to collapse.
[01:06:40.390 --> 01:06:43.332]  And now, our entire world
[01:06:44.855 --> 01:06:45.916]  is in that position.
[01:06:46.696 --> 01:06:49.218]  Humanity is choosing its destiny.
[01:06:50.019 --> 01:06:51.940]  The censorship is accelerating.
[01:06:52.000 --> 01:06:55.102]  The Chinese social score is expanding to America.
[01:06:56.023 --> 01:07:04.209]  The establishment is flexing its will to vertically integrate the economy and then force its anti-human directives upon us.
[01:07:06.330 --> 01:07:08.812]  But then there's that moment when the governor of Virginia
[01:07:10.692 --> 01:07:12.934]  Says we kill babies after they're born.
[01:07:12.974 --> 01:07:16.796]  We keep them alive because they're taking their organs and everybody starts going away.
[01:07:16.836 --> 01:07:17.937]  That's illegal to kill a baby.
[01:07:18.938 --> 01:07:20.859]  It was a baby before, but it was a baby after.
[01:07:20.899 --> 01:07:24.201]  But now, as we were always told, now it's infanticide.
[01:07:24.541 --> 01:07:25.482]  And then he defends it.
[01:07:26.503 --> 01:07:34.208]  And then I don't think big league politics was part of this, but clearly that was in the dirt file on the governor to keep control of it.
[01:07:34.448 --> 01:07:35.549]  They had that the whole time.
[01:07:36.029 --> 01:07:38.731]  In fact, fraternities and groups get you to do that.
[01:07:39.191 --> 01:07:40.252]  So they've got the guts.
[01:07:41.272 --> 01:07:42.653]  One week, you're having sex with a sheep.
[01:07:42.753 --> 01:07:45.174]  The next week, you're having sex with a 16-year-old girl.
[01:07:45.194 --> 01:07:47.676]  A couple years later, it's a 5-year-old kid.
[01:07:48.856 --> 01:07:51.257]  And, well, next you gotta kill a kid.
[01:07:51.818 --> 01:07:53.899]  So, that's how this works, ladies and gentlemen.
[01:07:54.679 --> 01:08:04.464]  And, so they were so scared of the people seeing behind the veil of how they're harvesting these organs, because he slipped up, that they went ahead and said, get in this file and link it to some right-wing group.
[01:08:05.284 --> 01:08:09.407]  Which I'm glad it came out, but it became a smoke screen for the rest of the story.
[01:08:09.447 --> 01:08:10.007]  There's a playbook.
[01:08:11.169 --> 01:08:11.649]  It doesn't matter.
[01:08:11.669 --> 01:08:12.749]  Trump's on the trail.
[01:08:13.610 --> 01:08:16.590]  And so he's there saying, we've saved these thousands of women and children.
[01:08:19.531 --> 01:08:20.751]  The Democrat women won't get up.
[01:08:21.411 --> 01:08:22.371]  Cortez won't get up.
[01:08:24.532 --> 01:08:25.432]  Pelosi won't get up.
[01:08:26.072 --> 01:08:27.132]  Talks about dead babies.
[01:08:27.172 --> 01:08:28.653]  We shouldn't kill babies after they're born.
[01:08:29.033 --> 01:08:29.913]  Pelosi looks pissed.
[01:08:29.973 --> 01:08:30.473]  Won't get up.
[01:08:31.173 --> 01:08:32.413]  Daily Show makes jokes about it.
[01:08:33.374 --> 01:08:34.034]  People are like, wait a minute.
[01:08:34.054 --> 01:08:35.434]  You're talking about killing babies after they're born.
[01:08:35.454 --> 01:08:36.794]  This is... You see?
[01:08:36.994 --> 01:08:38.655]  Because these are sick, evil people.
[01:08:39.835 --> 01:08:46.864]  And they know you've got a conscience, so that's why they always tell you you're being bad, because they know that you have that place to talk, oh, I did something wrong?
[01:08:47.164 --> 01:08:54.253]  When these people have no authority over you, and they literally hate you and want to kill you, that's their wavelength, that's their broadcast.
[01:08:54.473 --> 01:08:55.995]  They've shunk to pure evil.
[01:08:56.696 --> 01:09:00.899]  Like Mike said earlier, you either resonate becoming better and better, or you sink.
[01:09:01.500 --> 01:09:13.469]  And the enemy knows that, and they know the planet wants to resonate with God, wants to go to the next level, wants to literally have clear, focused understanding and real light, not deception.
[01:09:14.752 --> 01:09:18.895]  Alex, I want to point out, they've also legalized the torture of these infants.
[01:09:18.975 --> 01:09:19.715]  Think about this.
[01:09:19.935 --> 01:09:24.158]  There are no limitations on the method of killing them that is now legal in New York.
[01:09:24.198 --> 01:09:27.100]  And I don't mean to get graphic, but the method... No, we have to do it.
[01:09:27.120 --> 01:09:29.121]  Get into the methods.
[01:09:29.141 --> 01:09:30.161]  They can stomp on it.
[01:09:30.241 --> 01:09:32.703]  They can use a pair of scissors, a scalpel.
[01:09:33.043 --> 01:09:34.364]  They could suffocate it to death.
[01:09:34.384 --> 01:09:36.165]  They could put a plastic bag over its head.
[01:09:36.865 --> 01:09:42.068]  Look, there are no limits to how they can kill this baby because they do not define it as a living baby.
[01:09:42.108 --> 01:09:49.972]  They define it as an unviable tissue mass and there's no law in their minds against torturing a piece of tissue.
[01:09:50.212 --> 01:09:50.872]  So think about this.
[01:09:50.912 --> 01:09:54.654]  They've legalized the torture of babies, Alex, not just killing them.
[01:09:55.415 --> 01:09:59.141]  And you're absolutely right, that's in the bill, that's in the law, the same law in Virginia.
[01:09:59.201 --> 01:10:06.513]  This is their pushback to us saying don't kill babies in the 7th, 8th, 9th month that are viable, they can be up for adoption, at least inform the women.
[01:10:06.893 --> 01:10:07.274]  Oh no no!
[01:10:08.177 --> 01:10:08.918]  We're good to go.
[01:10:29.518 --> 01:10:33.021]  Or, some places are so evil and into it, they kick the baby around.
[01:10:33.061 --> 01:10:34.622]  That's been in law enforcement reports.
[01:10:35.142 --> 01:10:36.984]  Or, they throw them in a bucket of water.
[01:10:37.324 --> 01:10:45.290]  And then sometimes, there's famous cases where nurses are so hurt, who aren't part of that part of the facility, that they get the baby out of the water.
[01:10:45.330 --> 01:10:51.695]  Because some babies can, you know, still even fight in that position, and in survival instinct, and they run out and hide the baby.
[01:10:52.135 --> 01:10:54.817]  There's been famous cases where famous people have been dug out of dumpsters.
[01:10:56.167 --> 01:11:00.568]  And we have, you know, in addition to this Twitter censorship, we were contacted by Apple.
[01:11:00.888 --> 01:11:02.548]  This has been going on now for about two weeks.
[01:11:02.768 --> 01:11:09.690]  And they sent us a list of articles that they say we are not allowed to publish or they will ban our app with Apple.
[01:11:10.170 --> 01:11:14.311]  And one of the categories that they say we cannot talk about is abortion.
[01:11:14.751 --> 01:11:18.112]  And the other category, believe it or not, Alex, is Satanism.
[01:11:18.512 --> 01:11:24.993]  So Apple is telling Natural News that we're not allowed to talk about abortion or Satanism.
[01:11:25.453 --> 01:11:27.115]  Or they will ban our app.
[01:11:27.255 --> 01:11:27.936]  Let's stop right there.
[01:11:27.956 --> 01:11:28.737]  That's what it has come to.
[01:11:29.357 --> 01:11:30.939]  Have you written about this yet at Natural News?
[01:11:31.139 --> 01:11:31.900]  This is huge.
[01:11:32.120 --> 01:11:33.102]  I haven't had time.
[01:11:33.182 --> 01:11:35.104]  I'm gonna do a feature article on that probably tomorrow.
[01:11:36.158 --> 01:11:37.479]  This is huge breaking news.
[01:11:38.079 --> 01:11:40.900]  That not only, as you point out, it's always worse than I can even say.
[01:11:41.580 --> 01:11:45.742]  These laws, these bills that have passed in some areas, passing in others, unfortunately.
[01:11:45.762 --> 01:11:47.183]  We need to stop them, obviously.
[01:11:47.883 --> 01:11:50.825]  Let them kill the baby any means they want, including torture.
[01:11:51.525 --> 01:11:53.126]  And, but let's expand on that.
[01:11:53.206 --> 01:11:54.106]  That's what the governor threw in.
[01:11:54.326 --> 01:11:55.327]  We keep them comfortable.
[01:11:56.107 --> 01:11:56.688]  Aren't you nice?
[01:11:56.728 --> 01:11:57.368]  You're so sweet.
[01:11:58.189 --> 01:12:05.574]  That now Tim Cook, after teaching everybody that Alex Jones is banned, he's now moving on to sending you, what, an email?
[01:12:05.614 --> 01:12:07.535]  A letter saying, we want to approve your app?
[01:12:08.015 --> 01:12:08.115]  Yes.
[01:12:09.557 --> 01:12:09.757]  Wow.
[01:12:10.057 --> 01:12:11.878]  Yes, this is from the app development team.
