[00:00:01.733 --> 00:00:02.915]  Coast to coast.
[01:16:03.770 --> 01:16:04.811]  Pat, finish your point.
[01:16:06.338 --> 01:16:13.746]  What I was going to say, Alex, is one of the military officers there said there's a mass awakening because of the purge of generals and officers.
[01:16:14.266 --> 01:16:22.755]  And if you even go on military.com, one of the generals that's actually coming out is on one of the smaller pages in the back of military.com.
[01:16:22.775 --> 01:16:23.956]  So it's starting to come out.
[01:16:24.136 --> 01:16:26.779]  The military is starting to wake up to everything that's going on.
[01:16:27.358 --> 01:16:42.614]  Which is huge and you wouldn't believe how many people around the state, just where I'm at, where people are forming groups and working together to help each other and going into their churches and getting people to be a part of everything that's going on and wake up and wake up other people.
[01:16:43.034 --> 01:16:47.439]  There's a lot of things going on and people just need to get involved and pay attention to what's going on.
[01:16:48.834 --> 01:16:49.254]  You're right.
[01:16:49.314 --> 01:16:49.935]  God bless you.
[01:16:50.255 --> 01:17:00.866]  And you said separately, one of your friends that was at this meeting with the military folks was saying that he goes in to do construction in Florida and that the commies are basically hoarding food.
[01:17:01.146 --> 01:17:02.447]  He says, oh, you're a patriot.
[01:17:04.089 --> 01:17:05.010]  Repeat that for folks.
[01:17:06.144 --> 01:17:15.532]  Well, what he had said, because I'd never heard this, and he said he would see a lot of food and stuff stocked up in their houses and say, well, you know, are you a patriot or what?
[01:17:15.612 --> 01:17:19.796]  And they're like, no, we're getting ready to fight against the patriots, one person told them.
[01:17:20.176 --> 01:17:22.078]  And I was shocked because I had not heard that.
[01:17:22.358 --> 01:17:23.139]  No, that's true.
[01:17:23.619 --> 01:17:27.363]  Globalist, minions, bureaucrats, they all have security plans with the local police.
[01:17:28.404 --> 01:17:29.645]  They have government districts.
[01:17:29.685 --> 01:17:31.466]  They don't tell people that, but they have them.
[01:17:31.566 --> 01:17:32.487]  Austin, it's Tarrytown.
[01:17:33.530 --> 01:17:35.274]  They have deals to not turn the power off.
[01:17:35.555 --> 01:17:38.342]  When they turn the rest of our power off, that's actually public.
[01:17:40.589 --> 01:17:45.731]  Because again, this stuff can't be classified under federal law, but it basically is classified.
[01:17:46.552 --> 01:17:51.114]  And that's why they're having martial law drills everywhere, because they're going to turn the food off.
[01:17:51.794 --> 01:17:55.616]  It's not the food's going to get turned off and the welfare checks because the system went bankrupt.
[01:17:55.856 --> 01:17:59.598]  They're maneuvering us on purpose into that, as they've done all these other countries.
[01:17:59.618 --> 01:18:03.059]  Look at Greece, look at Brazil, look at Argentina, look at Nigeria.
[01:18:03.099 --> 01:18:03.800]  This is a plan.
[01:18:04.500 --> 01:18:08.162]  And then the mass and the middle class will go, we got burning cities.
[01:18:08.562 --> 01:18:12.505]  We've got to do whatever they say and have a national sales tax on top of income tax.
[01:18:12.825 --> 01:18:14.346]  We've got to do whatever they say.
[01:18:14.366 --> 01:18:18.048]  We've got to have a carbon tax to get the food back to the poor people.
[01:18:18.968 --> 01:18:22.030]  And so of course all the commies and bureaucrats know about this.
[01:18:22.450 --> 01:18:24.071]  These are enemy soldiers.
[01:18:24.552 --> 01:18:25.472]  I don't just say that.
[01:18:25.852 --> 01:18:28.514]  They know this is a foreign takeover.
[01:18:28.874 --> 01:18:30.215]  We've been infiltrated, folks.
[01:18:32.619 --> 01:18:33.640]  I'm not kidding around!
[01:18:33.900 --> 01:18:35.761]  Denison, Colorado, you're on the air.
[01:18:35.781 --> 01:18:36.261]  Go ahead.
[01:18:37.121 --> 01:18:38.402]  Hey Alex, how you doing?
[01:18:38.502 --> 01:18:39.343]  I'm doing alright, brother.
[01:18:40.083 --> 01:18:41.104]  Well, praise Jesus.
[01:18:41.764 --> 01:18:42.324]  I'm saved.
[01:18:42.404 --> 01:18:43.325]  I hope you are too.
[01:18:43.545 --> 01:18:44.706]  Oh, I am, brother.
[01:18:45.306 --> 01:18:45.886]  I'm with you.
[01:18:45.906 --> 01:18:49.208]  But anyway, the reason I called is you are not a conspiracy theorist.
[01:18:50.028 --> 01:18:52.670]  I knew an old commander in the military.
[01:18:52.690 --> 01:18:54.711]  We'll just leave it at that.
[01:18:54.931 --> 01:19:02.155]  And he started telling me this stuff back, like, when the Iraq went in, you know, with the Iraq War, and they were showing the airplanes.
[01:19:03.021 --> 01:19:05.102]  It is a communist takeover.
[01:19:32.995 --> 01:19:42.758]  Communist takeover, you're exactly right, and they're going to do everything they can to divide, conquer the family, you, yourself, everything.
[01:19:42.838 --> 01:19:46.280]  Character assassinations, and they're doing it.
[01:19:46.620 --> 01:19:48.560]  I mean, you can look at it in the news.
[01:19:49.081 --> 01:19:49.901]  Somebody died.
[01:19:49.981 --> 01:19:50.601]  Somebody died.
[01:19:50.641 --> 01:19:52.082]  We got people covered up.
[01:19:52.202 --> 01:19:53.002]  It's everything.
[01:19:53.975 --> 01:19:55.016]  That's right, that's right, sir.
[01:19:55.377 --> 01:19:57.539]  They are criminally committed, and that's the issue.
[01:19:57.920 --> 01:19:59.421]  They're going all the way.
[01:19:59.761 --> 01:20:00.762]  And what's their secret?
[01:20:01.383 --> 01:20:02.324]  False flags.
[01:20:02.805 --> 01:20:05.788]  They're gonna blow stuff up and blame it on the Patriots.
[01:20:05.808 --> 01:20:08.691]  They're gonna commit mass shootings and blame it on us, and they're doing it.
[01:20:09.778 --> 01:20:15.383]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[01:20:15.543 --> 01:20:22.769]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[01:20:22.949 --> 01:20:26.112]  Radioactive contamination is now in most of the food supply.
[01:20:26.232 --> 01:20:28.013]  There's only two ways to avoid this.
[01:20:28.253 --> 01:20:32.814]  Move south of the equator or properly protect your thyroid with nascent iodine.
[01:20:32.914 --> 01:20:35.635]  Looking to protect my family, I've done deep research.
[01:20:35.835 --> 01:20:41.617]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[01:20:41.777 --> 01:20:45.258]  It's made right here in the USA, completely non-GMO.
[01:20:45.458 --> 01:20:50.480]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[01:20:50.720 --> 01:20:53.742]  Exclusively available at Infowarslife.com.
[01:20:53.882 --> 01:20:59.746]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[01:20:59.866 --> 01:21:01.868]  Survival Shield Nascent Iodine.
[01:21:02.028 --> 01:21:07.451]  Secure your super high quality Nascent Iodine today at Infowarslife.com.
[01:21:07.531 --> 01:21:08.912]  That's Infowarslife.com.
[01:21:10.154 --> 01:21:12.617]  My name is Frank Bates, and I got a confession to make.
[01:21:13.178 --> 01:21:20.527]  Just a few days ago, FEMA went directly to my supplier and tried to buy my entire stockpile of high-quality survival food.
[01:21:21.028 --> 01:21:24.752]  It sounds crazy, but I'll show you the exact letter they sent in a minute.
[01:21:25.293 --> 01:21:30.996]  Revealing FEMA's plot could land me in hot water, and I think you deserve to know exactly what they're doing.
[01:21:31.517 --> 01:21:40.882]  Go to FEMAHatesThis.com to see undeniable video proof that the government is on the hunt for as much survival food as they can grab in 24 hours.
[01:21:41.282 --> 01:21:47.046]  Be warned, it's really disturbing because the fact is FEMA must know something we don't.
[01:21:47.346 --> 01:21:51.989]  Go to FEMAHatesThis.com to see why survival food is the number one item to hoard right now.
[01:21:52.429 --> 01:21:58.215]  And why supplies are so low, or even completely sold out already, at many stores across America.
[01:21:58.415 --> 01:22:05.302]  Do it now, because I don't know how long it will be online, so go to femahatesthis.com while you can.
[01:22:05.742 --> 01:22:07.584]  That's femahatesthis.com.
[01:22:09.904 --> 01:22:11.486]  Great news, pure water lovers!
[01:22:11.906 --> 01:22:16.532]  BigBerkeyWaterFilters.com has a special discount offer for all GCN listeners.
[01:22:16.812 --> 01:22:19.335]  You can't do better than a Big Berkey for economy.
[01:22:19.475 --> 01:22:24.821]  For only 1.7 cents a gallon, a single set of filters can last for 5 to 10 years.
[01:22:25.041 --> 01:22:28.645]  There's none better than a Big Berkey for emergency preparedness.
[01:22:28.845 --> 01:22:30.207]  As a backup water source,
[01:22:30.487 --> 01:22:41.479]  And you just can't beat a big Berkey to remove dangerous chlorine, all types of fluoride, pathogenic bacteria, cysts, parasites, and unhealthy byproducts from municipal water.
[01:22:41.619 --> 01:22:46.264]  Berkey water filter systems are even powerful enough to purify stagnant pond water.
[01:22:46.464 --> 01:22:50.108]  For the gold standard in water filters, get a big Berkey at
[01:22:50.268 --> 01:22:52.589]  Big Berkey Water Filters dot com.
[01:22:52.830 --> 01:22:57.272]  And all GCN listeners get 5% off all ceramic filter systems.
[01:22:57.552 --> 01:22:58.853]  For details call 1-877-99-BERKEY.
[01:22:58.913 --> 01:22:59.313]  That's 1-877-99-BERKEY.
[01:22:59.333 --> 01:23:00.534]  Big Berkey Water Filters.
[01:23:00.574 --> 01:23:01.635]  For the love of clean water.
[01:23:09.099 --> 01:23:10.139]  Hi, this is Ted Anderson.
[01:23:10.219 --> 01:23:14.540]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[01:23:14.720 --> 01:23:20.321]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[01:23:20.421 --> 01:23:22.521]  Gold has outperformed paper investments yet.
[01:23:22.601 --> 01:23:23.762]  No word about IRAs.
[01:23:24.002 --> 01:23:26.562]  If you would like to have gold for your retirement, call 800-686-2237.
[01:23:26.662 --> 01:23:31.483]  Don't get left behind by rising inflation and low returns.
[01:23:31.623 --> 01:23:31.863]  Call 800-686-2237.
[01:23:31.883 --> 01:23:33.243]  Secure your future and call 1-800-686-2237.
[01:23:38.704 --> 01:23:45.786]  From the makers of Block-It Pocket, we bring you a serious message about the health risks associated with cell phones and wireless devices.
[01:23:46.106 --> 01:23:50.807]  Studies have shown that long-term exposure can contribute to an assortment of health risks.
[01:23:51.127 --> 01:23:55.828]  Block-It Pocket offers you two new products designed to help alleviate your concerns.
[01:23:56.068 --> 01:23:59.449]  See these two remarkable products at Block-It Pocket dot com.
[01:23:59.549 --> 01:24:00.889]  Call 888-315-9618.
[01:24:00.929 --> 01:24:03.590]  Free shipping through the lower 48.
[01:24:04.350 --> 01:24:05.770]  Block-It Pocket dot com.
[01:24:06.031 --> 01:24:07.711]  Enhancing health and privacy.
[01:24:26.317 --> 01:24:28.417]  Again, folks, Alex Jones here, back live.
[01:24:28.437 --> 01:24:31.518]  I want to be clear for everybody out there.
[01:24:32.078 --> 01:24:34.759]  This is not a communist conspiracy that we're facing.
[01:24:35.619 --> 01:24:46.322]  If you look at who put Mao into power, who put Lenin into power, who helped Stalin, it was a collection of international banks, just like there were groups that helped put Al-Qaeda in power in the Middle East.
