[00:00:00.670 --> 00:00:01.210]  Network.
[01:04:20.871 --> 01:04:21.392]  Hand it over.
[01:04:22.210 --> 01:04:27.394]  You know, this is where the information... And they know when people fight back, then it'll be, oh, there's a new terrorist threat.
[01:04:27.494 --> 01:04:29.476]  All we want to do is register the guns.
[01:04:29.536 --> 01:04:30.357]  What's wrong with that?
[01:04:30.677 --> 01:04:32.499]  Well, as soon as you've registered... Then they take them.
[01:04:32.619 --> 01:04:33.359]  They know where they are.
[01:04:33.379 --> 01:04:34.681]  They go, but you can keep your bolt-action.
[01:04:34.741 --> 01:04:36.502]  Now Australia's banning bolt-action.
[01:04:36.782 --> 01:04:39.164]  Well, and again, what's an assault rifle?
[01:04:39.224 --> 01:04:41.686]  Well, an assault rifle's gonna be anything they decide is an assault rifle.
[01:04:41.706 --> 01:04:44.008]  That's why they're now saying, oh, it's handguns, too, we're gonna ban.
[01:04:44.048 --> 01:04:45.610]  Anything you want is an assault rifle.
[01:04:46.050 --> 01:04:51.013]  And again, the Second Amendment was designed for this very situation.
[01:04:51.173 --> 01:04:54.874]  Stay there, we gotta talk about what the Second Amendment was designed for with Dr. Jerome Corsi coming up.
[01:04:55.235 --> 01:04:59.657]  And then we'll get into all the other huge issues taking place right now.
[01:05:02.114 --> 01:05:06.156]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[01:05:06.236 --> 01:05:07.337]  Don't be one of them!
[01:05:07.457 --> 01:05:12.979]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[01:05:13.139 --> 01:05:22.764]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[01:05:22.964 --> 01:05:29.627]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[01:05:29.747 --> 01:05:33.870]  Such as strep, staph, pneumonia, colds, flus, and other harmful pathogens.
[01:05:34.090 --> 01:05:43.055]  This new technology has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of colloidal or ionic silver solutions.
[01:05:43.195 --> 01:05:46.618]  The Science Digest Journal says, silver is our mightiest germ fighter.
[01:05:46.858 --> 01:05:50.480]  It is virtually non-toxic and is emerging as a wonder of modern medicine.
[01:05:50.680 --> 01:05:56.951]  Go to SupernaturalSilver.com today and use the promo code SILVER2012 for 20% off.
[01:05:57.071 --> 01:06:00.537]  That's SupernaturalSilver.com and like us on Facebook.
[01:06:03.832 --> 01:06:11.500]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:06:11.940 --> 01:06:15.564]  Alex and his staff have used these pure soap products for years.
[01:06:16.024 --> 01:06:22.831]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:06:23.331 --> 01:06:26.134]  See them on the web at 5starsoap.com.
[01:06:26.334 --> 01:06:30.836]  Or call 800-340-7091 for a free catalog.
[01:06:31.176 --> 01:06:36.819]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:06:37.119 --> 01:06:42.222]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:06:42.522 --> 01:06:44.142]  This is an amazing deal.
[01:06:44.503 --> 01:06:49.045]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:06:49.725 --> 01:06:52.907]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:07:01.775 --> 01:07:06.357]  The New Year is a great time to take charge of your health and wellness.
[01:07:06.877 --> 01:07:10.918]  Get serious and make a stand with Supernatural Silver.
[01:07:11.399 --> 01:07:19.081]  This is a breakthrough in silver technology that is several hundred times more effective than colloidal or ionic silver.
[01:07:19.642 --> 01:07:28.485]  Supernatural Silver can be taken orally every day to help fight bacteria, viruses, infections, yeast and molds.
[01:07:29.065 --> 01:07:36.049]  Supernatural Silver is also exceptional for wound care and is highly effective for water purification.
[01:07:36.670 --> 01:07:46.136]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[01:07:46.676 --> 01:07:53.744]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[01:07:54.325 --> 01:07:56.627]  That's SupernaturalSilver.com.
[01:07:57.188 --> 01:08:00.652]  Check out our new low prices and like us on Facebook.
[01:08:06.840 --> 01:08:11.044]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:11.685 --> 01:08:12.506]  You want answers?
[01:08:13.267 --> 01:08:14.248]  Well, so does he.
[01:08:14.808 --> 01:08:18.512]  He's Alex Jones on the GCN Radio Network.
[01:08:19.012 --> 01:08:23.056]  And now, live from Austin, Texas, Alex Jones.
[01:08:24.190 --> 01:08:27.411]  Again, it's Friday, the 25th day of January, 2013.
[01:08:27.551 --> 01:08:34.393]  We've got Dr. Jerome Corsi here with us for another 25 minutes or so, and then he's got to leave and get on an airplane.
[01:08:35.613 --> 01:08:37.294]  Again, he is a Ph.D.
[01:08:37.314 --> 01:08:49.838]  from Harvard University in political science, worked with the State Department and other agencies in highly classified areas as a consultant, and of course has written five New York Times best-selling non-fiction books, many of them number one.
[01:08:50.798 --> 01:08:52.380]  And he writes for World Net Daily.
[01:08:52.420 --> 01:08:54.042]  He's got a bunch of e-books out right now.
[01:08:54.562 --> 01:08:57.465]  And yes, there are a lot of different sociologists.
[01:08:57.485 --> 01:09:00.068]  And that's how communists operate during the infiltration phase.
[01:09:00.568 --> 01:09:03.271]  Because they want to bankrupt things, then blame free market.
[01:09:03.991 --> 01:09:05.853]  And they get so many dependents they can take over.
[01:09:06.194 --> 01:09:07.775]  Now, Doc, we've had great banner.
[01:09:07.795 --> 01:09:09.957]  Everybody's saying, you know, powerful radio earlier.
[01:09:10.658 --> 01:09:36.465]  But I want to be able to now just sit back and have you recap everything you've said, that this is the global mega-banks, anti-free market, with the socialists and the communists, to recap last hour, leveraging with the communist Chinese, using limited capitalism, where they exempt themselves from the rules, basically modern slavery, to take over, and how we beat them and what we're facing and how they use the drugs, how the big banks are behind that.
[01:09:36.505 --> 01:09:37.546]  You wanted to talk about that.
[01:09:38.126 --> 01:09:39.066]  I'm going to just sit back now.
[01:09:39.386 --> 01:09:40.586]  Well, I mean, there's so many.
[01:09:40.787 --> 01:09:43.107]  First of all, I want to start out with the Second Amendment.
[01:09:43.127 --> 01:09:44.708]  I want to say this about the Second Amendment.
[01:09:45.068 --> 01:09:47.149]  The Second Amendment was written for a time like this.
[01:09:47.809 --> 01:09:53.972]  It was written for a time, you know, Revolutionary War was when the British were taking everything over.
[01:09:54.032 --> 01:09:56.413]  British making a final play to dominate the colonies.
[01:09:56.873 --> 01:10:00.354]  And the militias then at that point, people being armed, were critical.
[01:10:00.874 --> 01:10:05.836]  An armed public today, the Second Amendment is a powerful tool.
[01:10:05.856 --> 01:10:07.077]  It's why it's being attacked.
[01:10:07.797 --> 01:10:09.058]  It's critical to maintain.
[01:10:09.138 --> 01:10:13.562]  Now, the next thing I want to say is, look, and Alex, we are the drug cartels.
[01:10:13.662 --> 01:10:19.426]  The government of the United States, you got the NSA, which is reading everybody's emails.
[01:10:19.526 --> 01:10:30.875]  Now, you mean to say, and I showed and published with John Cruz, the whistleblower, the information about HSBC money laundering, money coming from the drug cartels.
[01:10:31.216 --> 01:10:32.777]  That has to happen with the U.S.
[01:10:32.797 --> 01:10:33.918]  government knowing about it.
[01:10:34.318 --> 01:10:56.125]  You mean Treasury, Federal Reserve, NSA, CIA didn't know that Mexican drug launderers were driving into Tijuana with a truckload of $100 bills sitting in the high net worth area, you know, drinking espresso while that's being processed into the bank and shoveled all over the world on behalf of the drug cartels.
[01:10:56.505 --> 01:10:57.926]  We facilitated that.
[01:10:58.086 --> 01:11:05.594]  I've talked to the Air Force and Army officers who sit there with the surveillance blimps and the aircraft, and they're told, let that through, let that, stop that.
[01:11:05.695 --> 01:11:14.204]  Why do we have more heroin coming out of Afghanistan today than when the Taliban ran Afghanistan?
[01:11:14.304 --> 01:11:16.667]  Again, we are the drug cartels.
[01:11:17.027 --> 01:11:18.489]  We are the gun runners of the world.
[01:11:19.423 --> 01:11:21.625]  Fast and Furious was just the tip of the iceberg.
[01:11:22.045 --> 01:11:28.911]  You mean, guns are being run worldwide and the NSA and the CIA doesn't know what's happening and can't catch anybody?
[01:11:28.951 --> 01:11:29.712]  It's nonsense!
[01:11:30.212 --> 01:11:32.815]  Drug cartels penetrating into the United States.
[01:11:33.195 --> 01:11:38.560]  You mean, we're able to sell billions of dollars, I'd say the drug business may be a trillion dollar business.
[01:11:38.620 --> 01:11:38.840]  It is.
[01:11:39.280 --> 01:11:43.364]  To drug addicts in the streets of Colorado and every other city of America and
[01:11:44.625 --> 01:11:47.766]  You know, the CIA and the FBI can't find them?
[01:11:47.926 --> 01:11:55.148]  Well, I mean, Wells Fargo with Warren Buffett got caught laundering $307.8 billion two years ago with Wachovia.
[01:11:55.408 --> 01:12:00.270]  The major profits, I think, today being made in the banking system worldwide come from money laundering.
[01:12:00.670 --> 01:12:05.091]  The money laundering laws that are out there are not to catch the drug cartels.
[01:12:05.311 --> 01:12:06.231]  They're to harass us.
[01:12:06.592 --> 01:12:13.935]  They basically permit the federal government to track everything you're doing in the bank, where your money is, make sure you're not using any cash.
[01:12:14.355 --> 01:12:21.518]  The catch, who's being caught with the Patriot Act are legitimate citizens who just do one or two things wrong.
[01:12:21.658 --> 01:12:25.920]  Oh no no, I know someone in Texas who has a successful business, no criminal record,
[01:12:26.620 --> 01:12:32.004]  And over two decades had saved up a couple hundred thousand dollars in cash, went to put it back in the bank.
[01:12:32.044 --> 01:12:32.885]  They'll be harassed.
[01:12:33.205 --> 01:12:33.885]  Oh, was arrested?
[01:12:34.146 --> 01:12:35.086]  Yeah, right, exactly.
[01:12:35.487 --> 01:12:39.089]  And see, but yet you come into Tijuana with a truckload of $100 bills.
[01:12:39.529 --> 01:12:41.571]  Hey, you're a preferred customer.
[01:12:42.131 --> 01:12:44.533]  And that money is going to pass right through the entire system.
[01:12:44.553 --> 01:12:45.894]  It's going to come through banks.
[01:12:46.354 --> 01:12:49.477]  HSBC was money laundering in Long Island.
[01:12:50.057 --> 01:13:01.806]  We had the data, stealing people's social security numbers, creating false accounts, running millions of dollars through these false accounts, closing the accounts so there was no trace of them.
[01:13:02.206 --> 01:13:09.432]  We turned the information, John Cruz, the whistleblower, I wrote about it in WND, we went into the Department of Homeland Security in New York
[01:13:10.052 --> 01:13:16.838]  Turned over this information, turned it over to the Congress, and nobody was doing anything until we started publicizing it.
[01:13:17.459 --> 01:13:19.641]  Writing the articles about it, exposing it.
[01:13:20.262 --> 01:13:26.547]  I've exposed HSBC in India, all around the world HSBC is a criminal bank.
[01:13:27.392 --> 01:13:28.973]  It's engaging in these activities.
[01:13:29.053 --> 01:13:33.177]  If HSBC wants to sue me, hey, I'll save them the problem.
[01:13:33.197 --> 01:13:33.878]  But I mean, wait a minute.
[01:13:33.938 --> 01:13:34.998]  It's in the news.
[01:13:35.139 --> 01:13:38.622]  It's in the news that all the big Federal Reserve member banks and others have been caught.
[01:13:38.642 --> 01:13:39.722]  They're laundering money.
[01:13:40.283 --> 01:13:41.344]  They are laundering.
[01:13:41.444 --> 01:13:43.446]  It's the only way the drug business can operate.
[01:13:43.506 --> 01:13:45.808]  That's why they keep it illegal to keep the price up.
[01:13:45.868 --> 01:13:50.031]  You can't have a drug business if the governments don't cooperate.
[01:13:50.071 --> 01:13:51.592]  Now, doctor... It's the same with the guns.
[01:13:52.293 --> 01:13:53.473]  The guns are the same.
[01:13:54.154 --> 01:13:57.875]  Guns are being... The federal government wants a monopoly on the weapons.
[01:13:58.475 --> 01:14:01.136]  So that they can put the weapons where they want.
[01:14:01.176 --> 01:14:02.456]  And selectively arrest us.
[01:14:02.636 --> 01:14:04.737]  And selectively arrest us if we dare have any.
