[00:00:03.652 --> 00:00:05.702]  You're listening to GCN.
[01:04:27.692 --> 01:04:29.433]  I'd seen articles, and I was like, excuse me?
[01:04:32.335 --> 01:04:34.957]  On a day-to-day basis, I can decide what gender I am?
[01:04:36.078 --> 01:04:40.201]  Back when I was in high school, I wouldn't have gone in a girl's bathroom, but I knew guys that would have.
[01:04:41.582 --> 01:04:43.964]  I mean, I was like Pepe Le Pew, though, when I was in high school.
[01:04:45.865 --> 01:04:47.145]  I mean, God love women.
[01:04:47.305 --> 01:04:48.966]  God's greatest creation, I'll tell you.
[01:04:49.446 --> 01:04:52.247]  Can you imagine the perverts, what they're going to do?
[01:04:53.728 --> 01:04:55.868]  But the point is, is that's not even half of it.
[01:04:56.369 --> 01:05:02.110]  They're going to let boys go on the girls' baseball teams, everything, and compete against them.
[01:05:02.130 --> 01:05:06.012]  It's like Andy Kaufman is going to be beating the girls up.
[01:05:06.072 --> 01:05:08.373]  These people are crazy.
[01:05:08.873 --> 01:05:09.393]  Stay with us.
[01:05:10.996 --> 01:05:18.300]  Dozens of diseases ranging from the common cold and flu to MRSA and pneumonia are all caused by infectious pathogens.
[01:05:18.740 --> 01:05:22.542]  Fortunately, a simple, safe and effective alternative exists.
[01:05:22.982 --> 01:05:36.549]  Supernatural Silver is a new and vastly improved type of silver solution that is safe and extremely effective against 143 types of bacteria, both forms of viruses, mold and yeast, and a limited number of parasites.
[01:05:37.110 --> 01:05:39.031]  It can even purify water!
[01:05:39.571 --> 01:05:44.254]  Supernatural Silver comes in both liquid and gel for internal or external use.
[01:05:44.695 --> 01:05:56.182]  With over 180 scientific studies by independent universities, hospitals, research institutions and nursing homes, Supernatural Silver is a powerful weapon in the fight against disease.
[01:05:56.483 --> 01:06:04.348]  To see how Supernatural Silver can give you and your loved ones protection and peace of mind, go to SupernaturalSilver.com.
[01:06:04.768 --> 01:06:08.751]  Use the promo code PROTECTED for 20% off and like us on Facebook.
[01:06:10.876 --> 01:06:12.940]  It's hurricane and wildfire season again.
[01:06:12.960 --> 01:06:20.554]  Why do thousands of people sit in these reoccurring problem areas year after year betting their lives that the disaster won't get them?
[01:06:20.995 --> 01:06:21.576]  Hundreds of you
[01:06:23.240 --> 01:06:23.780]  We're good to go!
[01:06:49.682 --> 01:06:50.943]  The $320 price is $50 less than retail.
[01:06:51.283 --> 01:06:54.105]  Call 800-409-5633 on the web efoodsdirect.com slash alex.
[01:06:54.145 --> 01:06:56.466]  Order two or more, get 10% off, free shipping applies.
[01:06:56.486 --> 01:06:59.488]  Call 800-409-5633 on the web efoodsdirect.com slash alex.
[01:07:10.322 --> 01:07:13.083]  Protecting your home with a security system is a must.
[01:07:13.303 --> 01:07:19.345]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[01:07:19.686 --> 01:07:26.068]  Listen, there is some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[01:07:26.488 --> 01:07:28.429]  Not with SimpliSafe Home Security.
[01:07:28.770 --> 01:07:29.810]  They're the good guys.
[01:07:30.111 --> 01:07:32.812]  You can trust SimpliSafe to protect your family.
[01:07:33.193 --> 01:07:37.495]  SimpliSafe was created by a Harvard Business School engineer, and it's revolutionary.
[01:07:37.696 --> 01:07:40.978]  You'll get 24-hour protection for just $14.99 a month.
[01:07:41.238 --> 01:07:43.980]  There are no hidden fees and no contracts.
[01:07:44.180 --> 01:07:45.141]  You'll save thousands.
[01:07:45.381 --> 01:07:48.443]  Plus, you're protected by their 100% money-back guarantee.
[01:07:48.783 --> 01:07:51.845]  Protect yourself against home invasions and break-ins.
[01:07:52.225 --> 01:07:56.148]  Order your SimpliSafe system now and receive a wireless keychain remote.
[01:07:56.408 --> 01:07:58.331]  A $25 gift, free.
[01:07:58.772 --> 01:08:01.375]  So don't waste your time dealing with scum.
[01:08:01.736 --> 01:08:08.426]  Visit GetSimplySafe.com GetSimplySafe.com GetSimplySafe.com
[01:08:15.185 --> 01:08:19.368]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:20.008 --> 01:08:20.829]  You want answers?
[01:08:21.610 --> 01:08:22.490]  Well, so does he.
[01:08:23.131 --> 01:08:26.753]  He's Alex Jones on the GCN Radio Network.
[01:08:27.334 --> 01:08:31.417]  And now, live from Austin, Texas, Alex Jones.
[01:08:48.260 --> 01:08:53.366]  Ladies and gentlemen, thank you so much for joining us on this live, Friday, worldwide broadcast.
[01:08:54.027 --> 01:09:03.217]  America, but the rest of the Western world, is in a death struggle against anti-free market, crony capitalist interests that use socialism to collectivize.
[01:09:04.258 --> 01:09:06.999]  The general population creating a peasant class.
[01:09:07.459 --> 01:09:15.422]  This is the official policy of the Department of Health and Human Services, with the head of it and others calling for malice policies.
[01:09:15.862 --> 01:09:18.483]  They want a permanent peasant class in America.
[01:09:18.983 --> 01:09:25.265]  And they want to replace basic rights of privacy, rights to not be killed in an illegal war.
[01:09:26.983 --> 01:09:30.564]  All the basic war crimes that are being committed, all that is ignored now.
[01:09:30.984 --> 01:09:42.668]  The right to not have $85 billion a month stolen from you and given to foreign offshore banks, and Congress is told that they're not even allowed to know where the money's going, violating the Constitution, common sense, and law.
[01:09:43.789 --> 01:09:48.050]  Just thousands of examples we all know of, of the out-of-control system.
[01:09:50.211 --> 01:10:13.473]  And the fact that it's illegitimate, and they're rolling the Pentagon out against the people, and setting up all this face scanning surveillance, and listening to our phone calls, and saying the biggest terror threat is the Tea Party, and the Pentagon is preparing for war, and taking the children of casual marijuana smokers, or taking the children of people who give goat's milk to their baby, because
[01:10:14.915 --> 01:10:18.337]  That's known as the best milk if your child refuses your milk.
[01:10:19.217 --> 01:10:20.357]  On and on and on.
[01:10:20.398 --> 01:10:25.840]  Just a manifest, predatory, tyrannical government in our face.
[01:10:27.441 --> 01:10:38.906]  And instead, the new rights are, if you're transgendered, the taxpayers should pay so that you can have your genitals removed.
[01:10:40.742 --> 01:10:51.427]  Or if you are a beach rat, as you call yourself, you should have a Escalade and eat lobster every day off of people that do work.
[01:10:52.487 --> 01:10:59.110]  And it doesn't matter what you do as long as you're a good little collectivist.
[01:10:59.210 --> 01:11:05.213]  But we're going to SWAT team people who can't pay their property taxes and take their home.
[01:11:05.513 --> 01:11:07.334]  And if they resist, we're going to kill them.
[01:11:08.632 --> 01:11:15.994]  To make sure that 101 million people can be on welfare, food assistance in this country.
[01:11:17.634 --> 01:11:19.874]  Right at 50 million on federal food stamps alone.
[01:11:20.294 --> 01:11:21.775]  This is a public plan.
[01:11:22.735 --> 01:11:25.736]  They've done it with the American Indians.
[01:11:25.776 --> 01:11:27.316]  They've done it with other groups that have been enslaved.
[01:11:27.876 --> 01:11:29.776]  Making them dependent, it's how you domesticate animals.
[01:11:30.156 --> 01:11:37.158]  And it's the Cloward and Piven plan from 1966, officially adopted by Barack Obama.
[01:11:38.607 --> 01:12:07.658]  is to have Obamacare come in, bankrupt all the smaller hospitals and HMOs and insurance companies that are creating competition for the big insurance companies, and shut down all the little clinics, make 61% of the doctors are now announcing they're going to retire early, that's Associated Press a few weeks ago, international poll, bankrupt that, and basically make the entire system fall apart.
[01:12:10.086 --> 01:12:28.277]  And then make everyone in the country who was lower middle class go to less than 30 hours a week, 29 hours a week, creating again a permanent peasant class under Obamacare that doubles the premiums by 2015, already a 50 plus percent increase just in one year of semi-implementation.
[01:12:29.438 --> 01:12:31.080]  Written by the insurance companies.
[01:12:31.320 --> 01:12:33.543]  We have a video of Ron Paul breaking that down.
[01:12:33.583 --> 01:12:34.084]  That's a fact.
[01:12:34.484 --> 01:12:40.732]  Written by mainly foreign insurance companies to gang-rape the economy.
[01:12:42.273 --> 01:12:43.335]  If you don't think shutting
[01:12:45.265 --> 01:12:51.572]  Thousands of power plants down in the last five years and doubling power prices in many areas of the country isn't shutting things down.
[01:12:51.832 --> 01:13:04.867]  If you don't think paying to ship General Motors to China isn't shutting things down quick enough, if you don't think all the regulations and red tape selectively put on small businesses isn't enough to shut things down, if you don't think the federal government violating federal law and not giving contracts to small businesses,
[01:13:06.002 --> 01:13:07.144]  isn't going to shut things down.
[01:13:07.204 --> 01:13:19.945]  If you don't think bringing in 30 million illegals to get welfare so they can subsidize and work for below minimum wage isn't going to bankrupt things and bring you to your knees and collectivize you, then nothing will wake you up!
[01:13:20.879 --> 01:13:28.227]  Obama, according to the LA Times, has tripled federal raids on marijuana legal medical doctor dispensaries.
[01:13:28.768 --> 01:13:31.511]  Has tripled the number of raids taking people's children.
[01:13:31.531 --> 01:13:38.059]  It was on CNN today where they give them hemp oil, proven in major studies to have massive anti-cancer properties.
[01:13:39.315 --> 01:13:42.436]  Just savaging everyone, but it's okay because he's black.
[01:13:43.217 --> 01:13:44.557]  And if you don't like it, you're a racist.
[01:13:44.597 --> 01:13:45.918]  What did Sebelius say three days ago?
[01:13:46.318 --> 01:13:47.219]  The head of Health and Human Services?
[01:13:47.239 --> 01:13:49.640]  He said, if you don't like Obamacare, you're a racist.
[01:13:50.200 --> 01:13:54.542]  If you don't like foreign banks literally shaking you down, you're a racist.
[01:13:55.282 --> 01:13:58.684]  And if you want to be a rodeo clown and make fun of Obama, you're a racist.
[01:14:02.205 --> 01:14:04.687]  And they said on MSNBC the other day, I'm insane.
[01:14:05.467 --> 01:14:07.268]  Fluoride is not put in the water.
[01:14:08.849 --> 01:14:36.929]  Now it's not just that, now it's not just that fluoride's good for you with the Princeton and Harvard and UT studies and 20 IQ point reductions on average and seven-fold bone cancer increases and leaky gut syndrome and irritable bowel syndrome and hundreds of other cancers increase, on and on and on, thousands of pages, thousands of research documents, 24 of them looked at in the Harvard study, their answer is to come on there and say Alex Jones is a liar!
[01:14:37.469 --> 01:14:39.410]  There isn't even fluoride in your water.
[01:14:39.610 --> 01:14:41.211]  Now drink it and shut up!
[01:14:42.092 --> 01:14:43.132]  Shut up and drink it!
[01:14:43.813 --> 01:14:46.795]  Uh, gee, Colonel, none of the officers are taking the flu vaccine.
[01:14:47.355 --> 01:14:48.315]  I'm the Staff Sergeant.
[01:14:48.335 --> 01:14:50.337]  The guys are asking why we all get sick when we take it.
[01:14:50.737 --> 01:14:51.737]  We don't have to take it.
[01:14:52.178 --> 01:14:54.019]  Now, do you understand that, Staff Sergeant?
[01:14:54.279 --> 01:14:55.900]  Get out of my face right now!
[01:14:56.500 --> 01:14:56.660]  Yeah!
[01:15:04.457 --> 01:15:06.258]  You understand how that works, boy?
[01:15:06.358 --> 01:15:09.400]  We're gonna soft kill you, Staff Sergeant, and the rest of your men.
[01:15:09.420 --> 01:15:13.143]  So when you get out of here, we've actuaried it all out in the battle plan.
[01:15:13.383 --> 01:15:16.045]  You're gonna be so brain damaged and screwed up, you're gonna need medical help.
[01:15:16.265 --> 01:15:19.867]  And then we're gonna take your rights away in that process and declare you mentally ill.
[01:15:20.307 --> 01:15:21.268]  Because you're the enemy.
[01:15:21.448 --> 01:15:23.869]  Because you're a weapon being spiked, Staff Sergeant!
[01:15:24.309 --> 01:15:25.669]  We don't need you anymore!
[01:15:26.069 --> 01:15:32.731]  The robots and combat droids and autonomous drones, land, sea and air and under the water are all going online!
[01:15:32.751 --> 01:15:35.672]  And we've been let in on the winning team, Sergeant!
[01:15:35.972 --> 01:15:37.493]  You don't come from West Point!
[01:15:37.813 --> 01:15:39.934]  We've been let in on the kill grid plan!
[01:15:44.884 --> 01:15:46.906]  Now you understand the real program!
[01:15:47.666 --> 01:15:49.708]  Now you understand the soft kill, Sergeant!
[01:15:49.968 --> 01:15:53.911]  So you go get in a hole with the rest of your family, and you die!
