[00:00:00.009 --> 00:00:01.489]  Alex Jones Broadcasting Network.
[01:18:32.114 --> 01:18:32.774]  That's crazy.
[01:18:32.794 --> 01:18:34.435]  You cover it better than anybody, Alex.
[01:18:34.535 --> 01:18:40.396]  And people, like the one that they just recently had on the anniversary of Sandy Hook, right?
[01:18:40.416 --> 01:18:42.757]  I think you touched on it when I was listening to you.
[01:18:42.797 --> 01:18:46.537]  I didn't hear you pounce on that enough saying, hey, it's on the anniversary.
[01:18:46.617 --> 01:18:48.578]  It's probably another manufactured
[01:18:49.558 --> 01:19:00.810]  But folks stopped him, absolutely, and he was a liberal video game head, atheist, a quote, devout socialist who went in there to kill the conservatives.
[01:19:02.191 --> 01:19:06.215]  Right, but my bigger point is it happened on the same day.
[01:19:06.236 --> 01:19:07.036]  It's not a coincidence.
[01:19:07.156 --> 01:19:07.737]  No, I agree.
[01:19:07.757 --> 01:19:09.979]  They were trying to pull something off and it didn't go well.
[01:19:10.220 --> 01:19:11.321]  And it was in Colorado, yeah.
[01:19:12.076 --> 01:19:13.158]  Keep it in our consciousness.
[01:19:13.178 --> 01:19:14.340]  Hey, here's another one.
[01:19:14.741 --> 01:19:15.462]  Here's another one.
[01:19:15.482 --> 01:19:16.524]  You gotta take our guns.
[01:19:16.824 --> 01:19:17.846]  And I don't even have guns.
[01:19:18.267 --> 01:19:20.350]  But, I think everybody should.
[01:19:20.370 --> 01:19:21.893]  Because the tyranny's coming.
[01:19:21.933 --> 01:19:23.676]  That's 2014 probably.
[01:19:23.696 --> 01:19:24.838]  Why don't you have guns?
[01:19:26.158 --> 01:19:26.378]  Why?
[01:19:26.398 --> 01:19:28.099]  I just never have.
[01:19:47.452 --> 01:19:49.113]  What else do you see coming up in 2014?
[01:20:11.400 --> 01:20:12.281]  Economic meltdown.
[01:20:12.321 --> 01:20:21.347]  I know you've probably heard of this already, but I know Lindsey Williams just got out a new video talking about economic reset or something like that, currency reset.
[01:20:22.253 --> 01:20:34.180]  Something's gonna happen here soon because I mean they're like you always say they're all they're all prepared for it there that's why they're getting the The the military in place to for the it's for the people.
[01:20:34.200 --> 01:20:43.606]  There's no question ever since 9-11 as you said it's it's all been it's it's it's a it's a it's confusing from the people but it's it's
[01:20:44.386 --> 01:20:50.168]  It's not the Middle East or the jihadis or whatever you want to say that they're focused on.
[01:20:50.708 --> 01:20:57.691]  They're just boomeranging back on the American people because the economy is going to take a crap and we're all going to be up the creek.
[01:20:58.311 --> 01:20:58.711]  That's right.
[01:20:58.771 --> 01:21:01.372]  And that was always the plan.
[01:21:02.335 --> 01:21:06.857]  The plan was always, they've done this in country after country, testing it, priming it.
[01:21:07.177 --> 01:21:12.660]  They've got a hundred and, I think it's twelve point IMF World Bank plan that got leaked, where they engineer this.
[01:21:12.720 --> 01:21:14.501]  I mean, that's why we know what they do.
[01:21:15.101 --> 01:21:19.043]  It's like I'm a football coach, to use that analogy, and I have the other team's playbook.
[01:21:19.544 --> 01:21:21.305]  I've sent spies in to steal it.
[01:21:21.905 --> 01:21:22.905]  We have the playbook.
[01:21:23.166 --> 01:21:24.786]  But in their case, they publish the playbook.
[01:21:25.927 --> 01:21:27.208]  That's how dumb they think we are.
[01:21:27.248 --> 01:21:28.168]  That is so frustrating.
[01:21:28.728 --> 01:21:31.710]  Why do you think they are so open about a lot of what they do?
[01:21:32.628 --> 01:21:34.489]  Because most of us are clueless.
[01:21:34.509 --> 01:21:45.838]  Like you said, we're dumbed down to the point of, you know, until we get our butt kicked, like we're going to get it kicked here soon in the next few years, and people are not going to wake up.
[01:21:45.858 --> 01:21:49.000]  And by then it may be too late, like you always say.
[01:21:49.020 --> 01:21:49.520]  Well, I agree.
[01:21:49.540 --> 01:21:50.441]  I agree.
[01:21:50.521 --> 01:21:52.162]  They have tested us, and I appreciate your call.
[01:21:52.222 --> 01:21:53.023]  Excellent points, Brad.
[01:21:53.343 --> 01:21:53.903]  Thanks for calling.
[01:21:53.923 --> 01:21:56.465]  I hope you had a great Christmas and a wonderful new year coming up.
[01:21:57.946 --> 01:22:01.529]  At least we're here not being caught flat-footed, but I'll be honest with you.
[01:22:03.480 --> 01:22:07.705]  I am incredibly flat-footed when it comes to this because I know how they work.
[01:22:07.865 --> 01:22:08.886]  I know how they operate.
[01:22:09.367 --> 01:22:11.108]  I know what screen time does to children.
[01:22:12.029 --> 01:22:14.432]  I know what GMO does.
[01:22:14.772 --> 01:22:20.258]  I know how families and women and everything works.
[01:22:21.269 --> 01:22:29.294]  But, it's still, it's one thing to know how something works, it's another thing to have the will, even in your own life, to do things right.
[01:22:29.514 --> 01:22:41.662]  And I'm a pretty good dad, and good husband and things, but there's a lot more I could have done, where I've been so focused on fighting the New World Order, that in my own life, I'm not that ready for what's coming.
[01:22:43.483 --> 01:22:46.045]  I'm more ready than most, I mean, I live out in the countryside,
[01:22:49.096 --> 01:22:51.397]  I've tried to get ready, but I'm just here warning people.
[01:22:51.617 --> 01:22:52.477]  That's all I can do.
[01:22:54.498 --> 01:22:57.099]  And there's no reason that they've got to implode the country.
[01:22:57.579 --> 01:23:10.663]  The problem is they set up a system where it's like a self-propelling perpetual motion machine where they've basically got us to the point now where it'll be very hard for them to even reverse what they've done.
[01:23:11.024 --> 01:23:14.185]  The only way to do it is to write off all the derivatives, arrest the globalist,
[01:23:16.584 --> 01:23:23.729]  Stop letting them invest 70 plus percent of all the tax money in offshore money inside the comprehensive annual financial reports.
[01:23:24.450 --> 01:23:30.574]  Yeah, only about 25 percent of the money goes to even be invested in the budget.
[01:23:31.475 --> 01:23:35.398]  And that's, by the way, a public secret that I've been exposing for 16 years.
[01:23:38.500 --> 01:23:40.182]  And no one will cover it or talk about it.
[01:23:41.182 --> 01:23:41.703]  That's what I mean.
[01:23:41.723 --> 01:23:43.844]  It's just all a giant total fraud.
[01:23:43.884 --> 01:23:44.725]  It's all a facade.
[01:23:44.765 --> 01:23:45.746]  It's all a huge lie.
[01:23:46.581 --> 01:23:50.843]  That's why talk radio is being prepared to be dismantled across the board.
[01:23:51.384 --> 01:23:52.584]  They've taken the money out of it.
[01:23:52.624 --> 01:23:54.225]  They've taken the funding out of it.
[01:23:55.025 --> 01:24:01.269]  The other big talk radio networks out there, we're independent so we're different and able to fund ourselves because we operate on a much smaller budget.
[01:24:02.289 --> 01:24:05.271]  But the big banks that own the large syndicators
[01:24:06.520 --> 01:24:08.381]  They just have unlimited trillions now.
[01:24:08.762 --> 01:24:10.323]  Why should banks loan to anybody?
[01:24:11.483 --> 01:24:14.585]  Why should they even allow media to operate?
[01:24:14.845 --> 01:24:17.787]  Why should they keep funding all these networks that lose money?
[01:24:18.428 --> 01:24:19.548]  They're just going to get rid of it all.
[01:24:19.568 --> 01:24:22.090]  They're going to get rid of all the establishment media.
[01:24:22.370 --> 01:24:24.872]  The establishment right-wing media, the establishment left-wing media.
[01:24:25.152 --> 01:24:26.933]  They're now defunding you people.
[01:24:30.095 --> 01:24:34.338]  You're the traitors that opened the drawbridge at midnight and let the enemy in, and now
[01:24:35.390 --> 01:24:39.312]  Do you think the enemy that's taking the castle is going to put you in charge?
[01:24:39.372 --> 01:24:39.572]  No.
[01:24:40.012 --> 01:24:41.013]  They don't want you around.
[01:24:41.033 --> 01:24:47.856]  They are going to take you, and they are going to chain you up, and they are going to politically slit your throat.
[01:24:50.097 --> 01:24:52.898]  You people, historically, are the first on the list.
[01:24:53.398 --> 01:24:54.859]  I hope you know what you've done.
[01:24:54.879 --> 01:24:58.861]  And I hope you got enough money to get out of the Western world.
[01:25:00.799 --> 01:25:04.002]  Because the New World Order doesn't like you knowing where the bodies are buried.
[01:25:04.022 --> 01:25:05.283]  They're going to come after you.
[01:25:06.704 --> 01:25:08.326]  They always do, fools.
[01:25:09.227 --> 01:25:11.789]  Hitler and the Night of the Long Knives against the SA.
[01:25:12.409 --> 01:25:14.031]  Lenin, Stalin, all the purges.
[01:25:14.311 --> 01:25:16.093]  You're going to be airbrushed out of history.
[01:25:16.893 --> 01:25:20.096]  You little narcissistic nobodies reading off their playlists.
[01:25:20.176 --> 01:25:25.401]  You didn't have the basic instinct to see evil coming down on us and to resist it.
[01:25:25.441 --> 01:25:27.063]  You thought it was cute to join
[01:25:28.692 --> 01:25:29.633]  With the wickedness?
[01:25:30.594 --> 01:25:33.716]  You thought you'd get power out of working with this long-term?
[01:25:35.638 --> 01:25:36.318]  Fools!
[01:25:39.020 --> 01:25:41.322]  You have given up reason for madness.
[01:25:48.127 --> 01:25:49.308]  Look at what you've done.
[01:25:50.950 --> 01:25:53.632]  And look at what all of you in the Pentagon going along with this have done.
[01:25:54.212 --> 01:25:55.994]  You have destroyed your birthright.
[01:25:56.414 --> 01:25:57.615]  You have destroyed your family.
[01:25:58.749 --> 01:25:59.730]  We have been shut up.
[01:26:01.191 --> 01:26:06.236]  And thank God I was born into a family that was aware of this stuff and that I have never been part of it.
[01:26:06.576 --> 01:26:08.858]  Thank God that I'm not with you.
[01:26:08.898 --> 01:26:10.480]  And I'm not on some high horse saying that.
[01:26:12.141 --> 01:26:17.806]  The spiritual debt your families now owe to the world, those of you that have been part of this,
[01:26:18.669 --> 01:26:31.972]  The bad things that are going to happen to you, from a reap what you sow, karmic perspective you could say, makes the God-fearing soul I have shudder when I look at what is going to happen to you.
[01:26:33.232 --> 01:26:41.594]  And I'm certainly not a good person either, but I am aware of my evil, I don't like it, and I don't want to be part of it, and I reject it.
[01:26:42.452 --> 01:26:48.236]  But all of you out there who have served evil, you better repent now before it's too late.
[01:26:49.517 --> 01:26:59.964]  Even if you don't believe in God, folks, you better get your gut straight, get your head screwed on straight, and make a conscious decision that you're not with this, and then go out and reprieve yourself now.
[01:27:01.424 --> 01:27:04.607]  And you will feel empowered, you will feel alive, and we could turn the tide.
[01:27:05.455 --> 01:27:17.137]  But you've got to decide that you were wrong, you've got to decide that you sold out to evil, you've got to decide you lied to yourself, you've got to look in the mirror, all of us do, and decide that we're gonna be better people.
[01:27:18.977 --> 01:27:23.818]  And by the way, that's what's fulfilling, when you do the right thing, when you are honorable, when you do have courage.
[01:27:25.539 --> 01:27:28.839]  It's not fulfilling to be a minion of wickedness.
[01:27:29.139 --> 01:27:30.579]  I'm gonna stop preaching, back to your calls.
[01:27:31.240 --> 01:27:33.420]  Michael in Arizona, you're on the air, thanks for holding.
[01:27:34.534 --> 01:27:34.914]  Hello!
[01:27:35.474 --> 01:27:36.115]  Hey Alex.
[01:27:37.755 --> 01:27:38.776]  Good talking to you again.
[01:27:38.816 --> 01:27:39.536]  Good talking to you.
