[00:00:00.230 --> 00:00:00.331]  Okay.
[01:16:03.349 --> 01:16:05.170]  You're not a live underground gopher.
[01:16:05.170 --> 01:16:06.892]  You need Survivalist Camps.
[01:16:06.892 --> 01:16:14.678]  The ultimate, fully functional, off-the-grid, mobile survival bug-out house that's well-equipped and custom-built to outlast any other RV or trailer.
[01:16:14.678 --> 01:16:15.699]  Bold statement?
[01:16:15.699 --> 01:16:16.679]  You bet.
[01:16:16.679 --> 01:16:19.161]  See them now at survivalistcamps.com.
[01:16:19.161 --> 01:16:21.383]  That's survivalistcamps.com.
[01:16:21.383 --> 01:16:24.526]  Trust your family's survival to survivalistcamps.com.
[01:16:25.509 --> 01:16:31.874]  The United States of Empire is a book that claims the United States is the empire of the world.
[01:16:31.874 --> 01:16:34.916]  George Washington had warned us against foreign wars.
[01:16:34.916 --> 01:16:40.840]  The United States of Empire shows that World Wars I and II left England broken.
[01:16:40.840 --> 01:16:44.623]  Its former colony, the U.S., had to save the empire.
[01:16:44.623 --> 01:16:45.883]  Was there ever a vote?
[01:16:45.883 --> 01:16:47.244]  Who do we fight for?
[01:16:47.244 --> 01:16:53.449]  The Deep State began with World War I. The United States of Empire by James Dunn.
[01:16:53.449 --> 01:16:54.870]  Available at Amazon Books.
[01:16:55.819 --> 01:16:57.781]  Heart disease is on the rise.
[01:16:57.781 --> 01:17:03.106]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[01:17:03.106 --> 01:17:04.688]  But the symptoms are there.
[01:17:04.688 --> 01:17:13.056]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[01:17:13.056 --> 01:17:18.742]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[01:17:18.902 --> 01:17:20.724]  My blood pressure has normalized.
[01:17:20.724 --> 01:17:22.887]  My diabetes has totally improved.
[01:17:22.887 --> 01:17:27.393]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[01:17:27.393 --> 01:17:29.596]  I recommend Heart and Body Extract to everyone.
[01:17:29.596 --> 01:17:37.346]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[01:17:37.486 --> 01:17:41.651]  Order your two month supply today by calling 8 6 6 2 9 5 5 3 0 5.
[01:17:41.651 --> 01:17:46.737]  That's 8 6 6 2 9 5 5 3 0 5 or order online.
[01:17:46.737 --> 01:17:52.044]  HB extract .com heart and body extract 8 6 6 2 9 5 5 3 0 5 or HB extract .com
[01:17:58.237 --> 01:18:04.540]  We have a new product, and we got several thousand of these in, and they're going to sell out in a few days at the rate we're selling them.
[01:18:04.540 --> 01:18:15.385]  I want to thank the listeners for getting it, but this really is a game-changing toothpaste, and it doesn't compete with Super Blue that's four to five colloidal silver and iodine and fluoride-free.
[01:18:16.345 --> 01:18:18.086]  The adult or the children's.
[01:18:18.086 --> 01:18:21.669]  These are both excellent toothpaste concentrates that don't have fillers.
[01:18:21.669 --> 01:18:22.550]  People love it.
[01:18:22.550 --> 01:18:30.676]  This is a whitening toothpaste that also has the above sea coral calcium that also cleans but also re-mineralizes the teeth.
[01:18:31.437 --> 01:18:34.198]  Then it has the patented silver saw.
[01:18:34.198 --> 01:18:36.920]  Silver in it to knock out the bacteria that cause gingivitis.
[01:18:36.920 --> 01:18:37.740]  This is all proven.
[01:18:37.740 --> 01:18:39.281]  You can make claims with this.
[01:18:39.281 --> 01:18:50.467]  But I have to tell you, no one has a toothpaste this good for knocking out the bacteria, the viruses, and cleaning the teeth in a healthy way that doesn't strip away the enamel.
[01:18:50.467 --> 01:18:51.828]  So, we're really proud of it.
[01:18:51.828 --> 01:18:52.768]  It funds the operation.
[01:18:52.768 --> 01:18:53.649]  InfoWarsTore.com.
[01:18:54.449 --> 01:18:56.190]  That's why we're still on air thanks to you!
[01:18:56.190 --> 01:19:01.833]  The InfoWars store is the only place to shop to guarantee your support for the InfoWars crew.
[01:19:01.833 --> 01:19:07.936]  While we're in Washington fighting for our rights, it's more important than ever that you're able to support our team in the fight for liberty.
[01:19:07.936 --> 01:19:12.178]  So we've discounted some of our returning fan favorite products that you can stock up now.
[01:19:12.178 --> 01:19:16.921]  Survival Shield X2, our incredible nascent iodine formula, is finally back in stock and 40% off.
[01:19:17.901 --> 01:19:21.944]  After being sold out for weeks, the fan favorite supplement has finally returned.
[01:19:21.944 --> 01:19:27.910]  Or you can get the nascent iodine pack with Survival Shield X2 and X3 for 50% off each bottle.
[01:19:27.910 --> 01:19:31.933]  Ultimate Fish Oil and Prostagard are both back after months of waiting as well for 35% off.
[01:19:33.174 --> 01:19:37.337]  These products are hard to source at the quality we demand, so we don't know how long they'll last.
[01:19:37.337 --> 01:19:39.158]  Make sure you get yours today.
[01:19:39.158 --> 01:19:46.003]  If supplements aren't your thing, we have storable food supplies for up to 50% off, as well as water and air filter units for 30% off.
[01:19:46.003 --> 01:19:49.365]  There's never going to be a better time to support the InfoWars team.
[01:19:49.365 --> 01:19:55.549]  Show Owen, David, Alex, Savannah, and everyone else behind the scenes you stand with them in the fight against tyranny today!
[01:20:09.671 --> 01:20:12.292]  Waging war on corruption.
[01:20:12.292 --> 01:20:20.034]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[01:20:20.034 --> 01:20:22.035]  We knew that 2020 was going to be eventful.
[01:20:22.035 --> 01:20:29.357]  But we're only 24 days in, and... it's bad.
[01:20:29.357 --> 01:20:38.080]  Now, studying The Globalist, and even making a film about it, Endgame, Blueprint for Global Enslavement, we show the white papers in quotes,
[01:20:39.070 --> 01:20:59.616]  Where the United Nations, Bill and Melinda Gates Foundation, IBM, the Cold Springs Harbor Eugenics Research Institute in New York, as well as the Jeffrey Epstein Globalist Combine that we name, 13 years ago, have set up a secret world government.
[01:20:59.616 --> 01:21:03.798]  That's their words, not mine.
[01:21:03.798 --> 01:21:08.219]  A secret world government, ladies and gentlemen.
[01:21:16.923 --> 01:21:18.684]  Think about that.
[01:21:18.684 --> 01:21:21.385]  And then I've got somewhere here, the Wall Street Journal.
[01:21:21.385 --> 01:21:21.605]  Here it is.
[01:21:21.605 --> 01:21:22.586]  That's what I was looking for.
[01:21:22.586 --> 01:21:24.607]  Here it is.
[01:21:24.607 --> 01:21:30.910]  Amazon Prime Video gives amateur how-to conspiracy theories a stage.
[01:21:30.910 --> 01:21:40.535]  It goes on to say, Jones claims there's a world government.
[01:21:40.535 --> 01:21:43.776]  Well, that's out in the open now, and how Amazon took the film down.
[01:21:43.776 --> 01:21:45.337]  But the reason I mention that is
[01:21:49.366 --> 01:22:00.971]  We talk about how they plan to have smaller bioweapon releases that aren't as deadly to get the global control system in place and then have bigger releases than tightening the grip of global control.
[01:22:02.728 --> 01:22:11.134]  Deering the larger depopulation events that happen, and then the deep state globally pretending it's the savior, while it's actually organizing the operation.
[01:22:11.134 --> 01:22:22.743]  Just like they're overriding the environment, poisoning it, genetic engineering, bio-sludge, putting poison in the water, while they claim to be the guardians, saying those of you that don't let us control you, you're the bad guys for carbon dioxide.
[01:22:22.743 --> 01:22:25.966]  Because they're building a world that's uninhabitable for humans.
[01:22:25.966 --> 01:22:31.130]  They're terraforming it for whatever reason, to where the atmosphere doesn't even match up to what is what we need.
[01:22:32.128 --> 01:22:36.352]  And you can speculate all day about the final 2 plus 2 equals of what's running this.
[01:22:36.352 --> 01:22:40.155]  The Bible says it's a fallen entity here that wants to kill us, so it has the planet for itself.
[01:22:41.584 --> 01:22:44.005]  Whether you believe that or not, that's what the globalists say.
[01:22:44.005 --> 01:22:47.727]  They're ascending, but they have to see us die first.
[01:22:47.727 --> 01:22:50.428]  They have to depopulate the Earth first before they're rewarded.
[01:22:50.428 --> 01:23:04.795]  So joining us for the rest of the hour is Mike Adams to get into the coronavirus, to get into the poison in the water, they're now admitting in Fox News, the bio-sludge, how it's part of the master plan, and the incredible persecution that he and others are under with these secret courts taking websites down right now.
[01:23:04.795 --> 01:23:09.137]  So this is an incredible atmosphere we're in, Mike, and we'll walk through it all, but
[01:23:09.517 --> 01:23:18.963]  Now they admit what you were saying a week ago, what I was saying a week ago, after I followed your lead, because I respect you and your researchers, that they're already covering up how big this is.
[01:23:18.963 --> 01:23:21.084]  The hospitals are already collapsing over there.
[01:23:21.084 --> 01:23:22.405]  They're letting it spread.
[01:23:22.405 --> 01:23:24.787]  They're letting packages still be shipped to the U.S.
[01:23:24.787 --> 01:23:28.429]  That's at TheNationalFile.com and InfoWars.com, and this is out of control.
[01:23:28.869 --> 01:23:34.718]  And, oh, even the New York Times says, oh, Bill O'Malley and the Gates, three months ago, thank God, they war game this exact scenario.
[01:23:34.718 --> 01:23:37.262]  They've got an answer for us, Mike, world government.
[01:23:37.262 --> 01:23:39.927]  So when we report this a week ago, we're bad and evil.
[01:23:39.927 --> 01:23:42.391]  But when they report it, it's a good thing, Mike Adams.
[01:23:43.462 --> 01:23:53.270]  Right, it's insane, and I've got bombshell after bombshell to lay out for you here, even though my own network has been severely compromised the last few days and we're way behind.
[01:23:53.270 --> 01:23:56.032]  Me personally, I've been studying the situation, so I've got a lot for you here.
[01:23:56.032 --> 01:23:57.754]  Let me just get right into it.
[01:23:57.754 --> 01:24:08.483]  Number one, realize that the globalists, they know that the most likely fatalities in their simulations of 65 million people dead will be liberals in cities.
[01:24:09.258 --> 01:24:20.606]  So the globalists are willing to massacre their own leftists, which by the way is consistent with that Project Veritas video documenting that Bernie Sanders supporters who said they want to mass-execute liberals.
[01:24:20.606 --> 01:24:27.991]  So understand that anytime you release a bioweapon, an engineered virus like this, it's going to impact the cities.
[01:24:28.451 --> 01:24:43.179]  The second bombshell here, I should be writing stories on this, but again, I'm trying to recover from all the attacks, but the second bombshell is that the conditions in liberal cities such as San Francisco, where citizens are allowed to defecate on the streets
[01:24:43.683 --> 01:24:51.550]  And that feces is swept into the sewer system, swept directly out into the oceans, where it's swept back up onto the beaches.
[01:24:51.550 --> 01:24:56.454]  Those conditions are ideal for spreading coronavirus.
[01:24:56.454 --> 01:25:00.318]  Now you might think, well, this coronavirus is a respiratory virus, but guess what?
[01:25:00.765 --> 01:25:11.989]  Doctors in the hospitals in the Wuhan province are now reporting that there are infected patients who are showing symptoms of diarrhea and vomiting and have no fever.
