[00:00:00.289 --> 00:00:05.432]  From the front lines of the information war, it's Alex Jones.
[01:50:16.905 --> 01:50:21.327]  As the majority of everyone is respectfully standing, hand over the heart,
[01:50:22.031 --> 01:50:29.115]  Jay-Z and Beyonce, who by the way, you may remember, they campaigned like hell for Hillary Clinton in 2016.
[01:50:29.155 --> 01:50:31.937]  They did free concerts for Hillary Clinton.
[01:50:32.277 --> 01:50:41.223]  Free concerts with two of the biggest stars in contemporary music, doing free gigs for Hillary, and she's still lost.
[01:50:41.283 --> 01:50:41.943]  Isn't that beautiful?
[01:50:42.563 --> 01:50:46.706]  But then, the Halftime Show, man,
[01:50:47.438 --> 01:50:51.380]  You guys thought the Lady Gaga one from a few years ago was satanic.
[01:50:51.420 --> 01:50:53.822]  This was bizarre.
[01:50:53.862 --> 01:50:56.203]  We have the article up at nationalfile.com.
[01:50:56.823 --> 01:51:01.526]  Super Bowl halftime show featured pole dancing, strip club mimicry, and that's
[01:51:02.208 --> 01:51:05.649]  That's putting it kindly and guys in the control room, there's some profanity on this.
[01:51:05.709 --> 01:51:06.809]  And plus, this is a family show.
[01:51:06.829 --> 01:51:10.530]  We don't need to we don't need to scar the viewers with seeing this.
[01:51:10.590 --> 01:51:16.112]  If they saw it last night during the Super Bowl, the Alex Jones Show is nowhere near as crass as the Super Bowl.
[01:51:16.132 --> 01:51:17.152]  We'll just put it that way.
[01:51:17.212 --> 01:51:20.433]  But this is just bizarre.
[01:51:20.773 --> 01:51:25.995]  And, you know, it reminds me of Paul's report from earlier today.
[01:51:26.627 --> 01:51:33.798]  About the demographic replacement or the replacement migration happening here in the West because it's absolutely real.
[01:51:33.818 --> 01:51:35.620]  You can read it in UN documents.
[01:51:35.881 --> 01:51:39.626]  They try to call you racist if you bring it up, but you know, it's in the UN documents.
[01:51:39.686 --> 01:51:41.148]  So is the UN racist now?
[01:51:41.268 --> 01:51:41.549]  Maybe.
[01:51:43.311 --> 01:51:45.133]  So you've got, there it is, that disturbing video.
[01:51:45.573 --> 01:51:47.836]  TV viewers can see her flicking her tongue.
[01:51:48.256 --> 01:51:53.282]  This is Shakira, who by the way, is 43 years old, flicking her tongue at the microphone.
[01:51:53.302 --> 01:51:55.664]  Jennifer Lopez, age 50, twerking on camera.
[01:51:56.025 --> 01:52:03.733]  At one point, they bring out small children, like 10 or 11 year old girls, in virginal white dresses.
[01:52:05.185 --> 01:52:15.072]  And this is within 15 seconds after 50-year-old J-Lo is being grinded on by some guy in leather pants, and then they bring in these children!
[01:52:15.413 --> 01:52:16.734]  And it's all Americana!
[01:52:16.954 --> 01:52:18.795]  And it's in Spanish, and it's Puerto Rico!
[01:52:19.836 --> 01:52:29.143]  So, you know, this is really about replacement migration, because for the past God knows how many years, you know, they've been saying we have 20 million illegals in this country, or 11 million illegals in this country, since the day I was born, 25 years ago.
[01:52:31.303 --> 01:52:35.964]  So if you believe that there's really only 11 million illegals in this country, I don't know what to tell you.
[01:52:36.744 --> 01:52:42.385]  Half of Mexico and a third of Guatemala now live in the United States, but the number still magically just never goes up.
[01:52:42.425 --> 01:52:44.946]  So we've had years and years and years of replacement migration.
[01:52:45.446 --> 01:52:48.687]  We've had states like California totally go beyond blue.
[01:52:48.747 --> 01:52:50.407]  I mean, they are so deep blue.
[01:52:50.467 --> 01:52:52.507]  They're as deep and blue as they are in something else.
[01:52:52.567 --> 01:52:53.187]  I'd say that much.
[01:52:54.048 --> 01:52:57.428]  And so now you have to change your entertainment.
[01:52:57.768 --> 01:53:00.409]  You know, when you have a demographic shift, so does your culture.
[01:53:01.403 --> 01:53:04.325]  And so now you have these two middle-aged women.
[01:53:04.345 --> 01:53:08.849]  I mean, had anybody even heard of J-Lo for the past 10 years before this?
[01:53:10.770 --> 01:53:25.161]  Twerking, doing strip club mimicry, dancing on poles with little children there, laughing and singing, and it was some of the most bizarre television I'd ever seen.
[01:53:25.181 --> 01:53:31.066]  And of course, I watched this crap, so you folks don't have to.
[01:53:32.905 --> 01:53:35.046]  And this is the hot take.
[01:53:36.246 --> 01:53:37.887]  Here's the little girls TV viewers can see.
[01:53:37.907 --> 01:53:43.328]  I mean, these kids, they're wearing white dresses that are fairly low for a child.
[01:53:43.368 --> 01:53:48.010]  I mean, that is a short-cropped dress for a child.
[01:53:48.090 --> 01:53:48.810]  It's disturbing.
[01:53:49.850 --> 01:53:59.293]  And they're staring at the hindquarters of these 43- and 50-year-old women as they twerk in their faces.
[01:54:00.513 --> 01:54:02.434]  It's drag queen story time.
[01:54:03.504 --> 01:54:05.425]  On the big screen, essentially.
[01:54:05.846 --> 01:54:07.026]  But this is the hot take.
[01:54:07.767 --> 01:54:10.309]  This is the hot take from woke Twitter.
[01:54:11.329 --> 01:54:18.654]  Trump supporters losing their collective minds after seeing all those black and brown folks at halftime.
[01:54:18.694 --> 01:54:21.636]  You see, we're going to sexualize children.
[01:54:21.996 --> 01:54:24.998]  We're going to reduce women to just sex objects.
[01:54:25.459 --> 01:54:30.462]  We're going to do all of this because it's going to trigger the white racist.
[01:54:31.530 --> 01:54:33.612]  The white racist Trump supporters.
[01:54:33.632 --> 01:54:36.334]  We have another article up at nationalfile.com.
[01:54:37.495 --> 01:54:42.680]  Twitter users were very, very upset for some reason that the Chiefs won.
[01:54:43.641 --> 01:54:44.662]  Because they're racist.
[01:54:45.542 --> 01:54:46.863]  Because it's the Kansas City Chiefs.
[01:54:48.165 --> 01:54:49.366]  Their logo is an arrowhead.
[01:54:49.386 --> 01:54:50.987]  They play at Arrowhead Stadium.
[01:54:51.548 --> 01:54:52.068]  And they do.
[01:54:52.508 --> 01:54:53.269]  This is unspeakable.
[01:54:53.289 --> 01:54:54.550]  There's a video on this article, guys.
[01:54:54.570 --> 01:54:55.371]  We don't need the volume.
[01:54:55.411 --> 01:54:57.653]  But they do the Arrowhead Chop.
[01:54:58.320 --> 01:54:59.221]  And it is so racist.
[01:54:59.261 --> 01:55:03.383]  TV viewers, I'm sorry to expose you to this, this high level of racism.
[01:55:04.424 --> 01:55:05.445]  It's unimaginable.
[01:55:05.805 --> 01:55:15.411]  The arrowhead chop is where you make Indian noises and you put your elbow at a 45 degree angle.
[01:55:15.492 --> 01:55:16.012]  There it is.
[01:55:16.132 --> 01:55:16.552]  Oh, God.
[01:55:16.892 --> 01:55:18.053]  I'm sorry, TV viewers.
[01:55:18.073 --> 01:55:18.854]  This is so racist.
[01:55:19.134 --> 01:55:19.794]  And you chop.
[01:55:20.755 --> 01:55:22.016]  It's the arrowhead chop.
[01:55:24.013 --> 01:55:25.714]  It's so racist.
[01:55:26.915 --> 01:55:27.335]  It's not.
[01:55:27.455 --> 01:55:28.656]  There's nothing racist about this.
[01:55:28.696 --> 01:55:32.019]  In fact, many Indian tribes have actually given their blessing to this type of stuff.
[01:55:32.039 --> 01:55:35.281]  The Braves do it, the Redskins do it, the Chiefs do it, but now it's racist.
[01:55:36.362 --> 01:55:45.528]  So, nobody cares about these children being offered up in white, virginal outfits as J-Lo twerks in their face.
[01:55:46.351 --> 01:55:49.793]  And Shakira flicks her tongue at the microphone and at the camera.
[01:55:49.973 --> 01:55:51.193]  Nobody cares about any of this.
[01:55:51.273 --> 01:55:53.234]  That's just the new America.
[01:55:53.615 --> 01:55:56.916]  That's just what we, that's our multicultural society.
[01:55:58.877 --> 01:56:02.499]  But if a white person does this, TV viewers, I'm doing the chop.
[01:56:03.920 --> 01:56:05.520]  Radio listeners, I'm sorry you can't see it.
[01:56:07.121 --> 01:56:15.025]  If a white person does that, if you're the Kansas City Chiefs, which by the way, we have huge Indian history in Kansas and Missouri.
[01:56:16.394 --> 01:56:18.296]  If you do this, then you're the real problem.
[01:56:18.796 --> 01:56:19.577]  You're the real problem.
[01:56:20.497 --> 01:56:31.426]  Absolutely, hilariously, and then of course the 49ers are racist too, but they're racist against Chinese people, which is actually probably in 2020 even worse, but it's bizarre.
[01:56:31.867 --> 01:56:32.327]  It's bizarre.
[01:56:32.347 --> 01:56:33.788]  It's the degradation of our culture.
[01:56:33.828 --> 01:56:39.573]  It's the importation of third world aesthetics, and now it's here to stay.
[01:56:40.327 --> 01:56:40.467]  I think?
[01:57:10.723 --> 01:57:11.484]  Don't go away.
[01:57:11.524 --> 01:57:14.226]  You're going to want to see this special report about the coronavirus.
[01:57:14.366 --> 01:57:18.288]  Absolutely killer information from Alex Jones, as usual.
[01:57:18.669 --> 01:57:19.689]  We'll be right back with it.
[01:57:19.970 --> 01:57:21.090]  On the other side.
[01:57:22.651 --> 01:57:33.519]  The magnitude of the HIV virus delivery system being added to an airborne pneumonia is beyond Stephen King's the stand.
[01:57:34.440 --> 01:57:35.821]  And that's what's admitted.
[01:57:36.321 --> 01:57:37.062]  Mainstream media
[01:57:38.302 --> 01:57:39.222]  I read an article last night
[01:58:09.574 --> 01:58:12.516]  Or yesterday afternoon at about 5 PM from Zero Hedge.
[01:58:13.637 --> 01:58:19.801]  And it was so shocking that I went into the office and did like three hours of research.
[01:58:19.881 --> 01:58:21.462]  And it was so incredible.
[01:58:21.662 --> 01:58:26.705]  I couldn't even make myself get on air because I had to make some phone calls to a virologist.
[01:58:26.786 --> 01:58:27.946]  I had to do a bunch more research.
[01:58:28.387 --> 01:58:33.670]  And now here I am on Saturday night and I'm just going to say it.
[01:58:34.210 --> 01:58:34.831]  I dropped the ball.
[01:58:38.487 --> 01:58:42.490]  I was trying to tell listeners that, hey, this coronavirus probably isn't that big a deal.
[01:58:42.550 --> 01:58:43.831]  It's a big UN drill.
[01:58:45.312 --> 01:58:46.813]  That's why you're seeing this overreaction.
[01:58:47.113 --> 01:58:48.654]  And I still hope that's the case.
[01:58:48.694 --> 01:59:01.563]  But Zero Hedge got suspended on Twitter for posting this article and then linking to the scientists that are in
[01:59:02.645 --> 01:59:16.614]  The major scientific paper published two days ago by one of the most prestigious, it's in the top two or three, colleges, Kusuma School of Biological Sciences, India Institute of Technology, New Delhi.
[01:59:16.994 --> 01:59:24.259]  And this big report that's got scans of the virus, the RNA breakdown, the proteins, I mean, this is it.
[01:59:27.819 --> 01:59:45.031]  And so, Zero Heads got suspended for writing about this, but then I found all these other mainstream articles going, yeah, it's true, here's the bombshell, that part of the HIV virus is part of this.
[01:59:46.372 --> 01:59:49.534]  But they say, but that's no big deal, that happens a lot.
[01:59:50.115 --> 01:59:52.036]  I spent hours, it's never happened before.
[01:59:53.437 --> 01:59:57.160]  The scientists are on record believing that HIV's been engineered because it's not,
[02:00:00.145 --> 02:00:00.685]  I'm not a virologist.
[02:00:00.705 --> 02:00:01.606]  I'm going off what they're saying.
[02:00:02.466 --> 02:00:08.830]  And so they point out in this major study that they've scanned it, they've looked at it, and it's welded in.
[02:00:09.990 --> 02:00:11.431]  It's as phony as a $3 bill.
[02:00:14.192 --> 02:00:16.754]  And then Zero Hedge gets taken down as fake news.
[02:00:17.614 --> 02:00:27.720]  So I spent, like I said, hours yesterday, hours today, obsessed on this, going into the studies, going into articles, and just dozens of big mainstream reports going,
[02:00:28.948 --> 02:00:32.052]  Yeah, it's got part of the AIDS virus in it, but that's no big deal.
[02:00:32.092 --> 02:00:32.832]  It's not man-made.
[02:00:34.955 --> 02:00:35.876]  What does that mean?
[02:00:36.577 --> 02:00:47.169]  It's got a protein enablation system, basically a weapon, where it can plug in to the mucous membrane of the body.
[02:00:48.595 --> 02:00:54.479]  And then it carries everything else it's got, and it's that part, that exact signature, that blueprint.
