[00:00:02.631 --> 00:00:03.233]  We're good.
[01:28:28.315 --> 01:28:33.178]  God is giving me so much power I can't even contain it or believe it.
[01:28:33.178 --> 01:28:35.819]  And I see you Satanists that aren't even in the same dimension.
[01:28:35.819 --> 01:28:39.721]  I'm like, why the hell are they wanting power and going with this?
[01:28:39.721 --> 01:28:49.967]  They can have eternal life and unlimited creation and be given God-like power, but they're pieces of crap that come from crap because their father is a loser!
[01:28:49.967 --> 01:28:50.888]  A loser!
[01:28:54.175 --> 01:28:59.256]  Fellow Patriots, my name is Todd Savage, founder of BlackRifleRealEstate.com.
[01:28:59.256 --> 01:29:04.617]  Like you, I was a prisoner of the Alt-Left Sanctuary State until one day I chose to leave my family to freedom.
[01:29:04.617 --> 01:29:12.658]  Today we live on a sustainable 20-acre homestead where we shoot, hunt, garden, and homeschool our children without the tyranny of the nanny state looking over us.
[01:29:12.658 --> 01:29:18.099]  If you're ready to flee the city to the freedom of Idaho or Montana, our Black Rifle Real Estate team is here to help.
[01:29:18.099 --> 01:29:20.100]  Go to BlackRifleRealEstate.com.
[01:29:20.100 --> 01:29:21.960]  That's BlackRifleRealEstate.com.
[01:29:23.829 --> 01:29:25.070]  Maybe not today.
[01:29:25.070 --> 01:29:26.371]  Maybe not tomorrow.
[01:29:26.371 --> 01:29:30.114]  But soon, you'll need a plan and place to survive.
[01:29:30.114 --> 01:29:31.194]  Forget bunkers.
[01:29:31.194 --> 01:29:33.016]  You're not a live underground gopher.
[01:29:33.016 --> 01:29:34.737]  You need Survivalist Camps.
[01:29:34.737 --> 01:29:42.523]  The ultimate, fully functional, off-the-grid, mobile survival bug-out house that's well-equipped and custom-built to outlast any other RV or trailer.
[01:29:42.523 --> 01:29:43.543]  Bold statement?
[01:29:43.543 --> 01:29:44.524]  You bet.
[01:29:44.524 --> 01:29:47.026]  See them now at survivalistcamps.com.
[01:29:47.026 --> 01:29:49.227]  That's survivalistcamps.com.
[01:29:49.227 --> 01:29:52.390]  Trust your family's survival to survivalistcamps.com.
[01:29:54.690 --> 01:29:58.733]  This ad will only run for a couple days because it's about to sell out.
[01:29:58.733 --> 01:30:01.095]  I noticed, hey, we had a lot of Prostagard.
[01:30:01.095 --> 01:30:01.655]  People love it.
[01:30:01.655 --> 01:30:02.736]  We've got a lot of it.
[01:30:02.736 --> 01:30:04.998]  Why is it suddenly almost sold out?
[01:30:04.998 --> 01:30:12.263]  And I went, oh my gosh, it's an incredible formula, not just for the prostate, the salt palmetto that's on record for helping that.
[01:30:12.263 --> 01:30:21.150]  It's got everything, vitamin D, a big dose of that, a big dose of zinc, a big dose of selenium, copper, chromium, and a bunch of other stuff.
[01:30:21.150 --> 01:30:22.091]  This is
[01:30:22.751 --> 01:30:25.173]  The perfect formula for what's going on right now.
[01:30:25.173 --> 01:30:27.654]  And it's about to sell out at InfoWarsTore.com.
[01:30:27.654 --> 01:30:32.938]  And I want you to have it, so that after all this craziness passes, it becomes a normal regimen in your life.
[01:30:32.938 --> 01:30:35.519]  Because it's something, in my view, you need every day.
[01:30:35.519 --> 01:30:36.480]  Get it right now.
[01:30:36.480 --> 01:30:39.141]  Prostagard at InfoWarsTore.com.
[01:30:39.141 --> 01:30:47.587]  And whatever you do, please warn others that Mother Nature has given us a lot of things that really help boost our overall health and wellness.
[01:30:56.334 --> 01:30:59.742]  What are champions made of?
[01:30:59.742 --> 01:31:00.885]  Here's a man who can show you.
[01:31:07.398 --> 01:31:08.979]  AAA-253-3139, AAA-253-3139, AAA-253-3139 is the InfoWars store hotline!
[01:31:08.979 --> 01:31:10.540]  AAA-253-3139, AAA-253-3139, AAA-253-3139 is the InfoWars store hotline!
[01:31:10.540 --> 01:31:11.861]  AAA-253-3139 is the InfoWars store hotline!
[01:31:11.861 --> 01:31:13.582]  AAA-253-3139 is the InfoWars store hotline!
[01:31:13.582 --> 01:31:14.603]  AAA-253-3139 is the InfoWars store hotline!
[01:31:33.656 --> 01:31:37.119]  InfoWarsStore.com is simply the best.
[01:31:37.119 --> 01:31:40.162]  InfoWarsStore.com beats out all the rest.
[01:31:40.162 --> 01:31:41.663]  888-253-3139, 888-253-3139, 888-253-3139 is the InfoWars Store Online.
[01:31:41.663 --> 01:31:42.664]  888-253-3139, 888-253-3139, 888-253-3139, that's InfoWarsStore.com.
[01:31:55.442 --> 01:32:03.575]  As men age, they often experience a slowdown in vitality, energy, and overall wellness.
[01:32:04.932 --> 01:32:09.653]  And that's why we made one of our most popular formulas to date.
[01:32:09.653 --> 01:32:12.014]  Super Male Vitality!
[01:32:12.014 --> 01:32:20.857]  Specifically designed to assist the body in regulating proper balance to create superior vitality in males.
[01:32:20.857 --> 01:32:31.760]  Now look, this unique formula promotes your body's own natural responses and it contains no synthetic chemicals and no unwanted additives.
[01:32:32.020 --> 01:32:32.700]  Yes.
[01:32:32.700 --> 01:32:37.601]  We're talking about ancient wisdom combined with modern technology.
[01:32:37.601 --> 01:32:44.242]  Working together in perfect synchronicity to help you get the most out of this herb-packed formula.
[01:32:44.242 --> 01:32:45.562]  So what are you waiting for?
[01:32:45.562 --> 01:32:47.443]  Go to the InfoWars store.
[01:32:47.443 --> 01:32:50.243]  Never been a better time than right now.
[01:32:50.243 --> 01:32:51.003]  Super!
[01:32:51.003 --> 01:32:52.284]  Pale Vitality!
[01:32:52.284 --> 01:32:57.144]  At InfoWarsStore.com.
[01:32:57.144 --> 01:32:59.805]  You're listening to the Alex Jones Show.
[01:33:21.525 --> 01:33:25.667]  I got blood on my street, it's up to my ankles.
[01:33:25.667 --> 01:33:29.149]  Poppin' my collar here.
[01:33:29.149 --> 01:33:31.230]  It's not that tough.
[01:33:53.044 --> 01:33:55.685]  Those that live by the sword
[01:34:24.324 --> 01:34:25.424]  I'm of the sort, thank God.
[01:34:25.424 --> 01:34:30.506]  Because what you look for and what you love is what you get.
[01:34:30.506 --> 01:34:36.568]  All right, let's get serious.
[01:34:36.568 --> 01:34:44.691]  I went sidetracked off into The Devil Worshipper and how pathetic they are, but I'm going to play that start of the next hour.
[01:34:44.691 --> 01:34:51.113]  Because they pulled the video where Microsoft jumped the shark, man.
[01:34:51.113 --> 01:34:52.174]  And they literally
[01:34:53.806 --> 01:35:13.853]  In the weirdo New York Society devil worship stuff keep promoting this lady because they think they literally she can save them and we have the video they banned and we've done something special with it I'm just gonna leave it at that but
[01:35:16.072 --> 01:35:18.014]  Let's just say I should stop it.
[01:35:18.014 --> 01:35:20.537]  Because it's like giving a dead cockroach in the corner too much attention.
[01:35:20.537 --> 01:35:22.839]  It kind of becomes, you kind of become the thing.
[01:35:22.839 --> 01:35:25.882]  Like, do not stare into the abyss too long unless you become the abyss.
[01:35:25.882 --> 01:35:27.284]  So let me just stop right there.
[01:35:27.284 --> 01:35:29.125]  Let me be a good boy.
[01:35:29.125 --> 01:35:30.227]  Let me be a really good boy.
[01:35:30.227 --> 01:35:32.769]  Let me actually go to your phone calls.
[01:35:32.769 --> 01:35:34.811]  But let me just briefly, I've never been able to do this.
[01:35:35.930 --> 01:35:37.011]  Twenty-six years on air.
[01:35:37.011 --> 01:35:38.913]  But let me just read you a few headlines.
[01:35:38.913 --> 01:35:40.194]  I always kind of stick on one.
[01:35:40.194 --> 01:35:41.635]  I'll read three or four or five.
[01:35:41.635 --> 01:35:42.897]  I've said this a thousand times.
[01:35:42.897 --> 01:35:45.039]  It's kind of like the old Tootsie Roll commercial.
[01:35:45.039 --> 01:35:46.800]  In fact, can we start the next segment with that?
[01:35:46.800 --> 01:35:50.143]  How many licks does it take to get to the center of a Tootsie Roll?
[01:35:50.143 --> 01:35:55.108]  And the wise Alan goes, a one, a two, a three, a three.
[01:35:55.108 --> 01:35:59.012]  Well, I mean, how many articles can Alex Jones get through without stopping on one?
[01:36:02.662 --> 01:36:03.122]  Video!
[01:36:03.122 --> 01:36:09.285]  Former FDA head says China lies over COVID-19 should be investigated.
[01:36:09.285 --> 01:36:11.666]  That's interesting.
[01:36:11.666 --> 01:36:15.348]  India to probe Wuhan Institute of Virology.
[01:36:15.348 --> 01:36:21.971]  Beijing titans grip on coronavirus research amid US-China row over virus origin.
[01:36:21.971 --> 01:36:22.811]  Global bombshell!
[01:36:22.811 --> 01:36:26.533]  China admits to harvesting and testing COVID-19 like coronavirus is a Wuhan lab.
[01:36:28.430 --> 01:36:35.232]  Deep economic suffering has erupted all over America, but guess who's Federal Reserve's helping?
[01:36:35.232 --> 01:36:39.553]  They're rolling out the architecture of repression now because they fear the people.
[01:36:39.553 --> 01:36:45.094]  Wuhan lab is performing coronavirus experiments on bat from cave where the disease is believed to have originated.
[01:36:45.094 --> 01:36:46.895]  But it's Trump's fault.
[01:36:46.895 --> 01:36:48.235]  Do it for Big Mama, U.S.
[01:36:48.235 --> 01:36:51.276]  Surgeon General slammed for telling black Americans to stop drinking and doing drugs.
[01:36:54.758 --> 01:36:57.099]  I don't just think it's black folks call their grandma Big Mama.
[01:36:57.099 --> 01:37:01.281]  I guess in the South, a lot of white folks call their grandmother Big Mama.
[01:37:01.281 --> 01:37:04.922]  I think I was, I teased my mother and call her Big Mama.
[01:37:04.922 --> 01:37:06.022]  Kids are around.
[01:37:06.022 --> 01:37:07.763]  Whatever, let's keep going here.
[01:37:07.763 --> 01:37:11.705]  Iran probe theory that coronavirus outbreak as they get bigger.
[01:37:11.705 --> 01:37:14.326]  You know, America is a pretty prosperous country.
[01:37:14.326 --> 01:37:16.506]  Mama ain't big, something's wrong with her.
[01:37:16.506 --> 01:37:18.507]  Let's continue here, ladies and gentlemen.
[01:37:18.507 --> 01:37:20.248]  Coronavirus vaccine hunt.
[01:37:21.633 --> 01:37:23.054]  Could go horribly wrong.
[01:37:23.054 --> 01:37:24.194]  Is that Alex Jones?
[01:37:24.194 --> 01:37:28.555]  No, that's... Pissfeed, Buzzfeed saying that.
[01:37:28.555 --> 01:37:30.096]  Wow, really?
[01:37:30.096 --> 01:37:31.557]  Oh, and that's the clip I haven't gotten to yet.
[01:37:31.557 --> 01:37:34.277]  I'll have to cover that later.
[01:37:34.277 --> 01:37:37.178]  Flight attendants and pilots ask, is it okay to keep working?
[01:37:37.178 --> 01:37:38.379]  So that's the total shutdown.
[01:37:38.379 --> 01:37:39.459]  No, you could die of the flu too.
[01:37:39.459 --> 01:37:41.100]  You could die in a damn plane crash.
[01:37:41.100 --> 01:37:43.841]  It's this idea that someone's going to keep you totally safe.
[01:37:43.841 --> 01:37:48.182]  That's a way to paralyze you, cause a depression, and end up killing you, lady.
[01:37:48.182 --> 01:37:49.723]  Oh, I kind of just bit the tootsie roll, didn't I?
[01:37:52.455 --> 01:37:53.656]  I'm doing good though, John, right?
[01:37:53.656 --> 01:37:55.257]  Harmon's been running the show for 17 years.
[01:37:55.257 --> 01:37:57.559]  I mean, I've ever gone this far?
[01:37:57.559 --> 01:37:57.939]  I don't know.
[01:37:57.939 --> 01:37:59.621]  Let's keep going.
[01:37:59.621 --> 01:38:03.364]  Kremlin says Moscow hospitals flooded with coronavirus death toll passes 100!
[01:38:03.364 --> 01:38:05.486]  I looked it up.
[01:38:05.486 --> 01:38:10.029]  Moscow usually, in a month, loses about 400 people to the flu.
[01:38:10.029 --> 01:38:14.253]  But again, it's a perception, like 100 kids got killed in mass shootings this year.
[01:38:15.458 --> 01:38:17.760]  That's super rare still, but it's like, ah!
[01:38:17.760 --> 01:38:18.440]  Ah!
[01:38:18.440 --> 01:38:19.802]  Well, you better turn your guns in!
[01:38:19.802 --> 01:38:20.902]  You better stay in your house!
[01:38:20.902 --> 01:38:22.224]  You better see it's a perception!
[01:38:22.224 --> 01:38:23.364]  You better not get in the ocean!
[01:38:23.364 --> 01:38:30.430]  A guy got eaten by a great white shark five years ago, right out there by that buoy!
[01:38:30.430 --> 01:38:43.201]  My dad was out at his family ranch about a couple weeks ago, and this local guy, the property's right there by the little lake they got, and he goes, I didn't watch you out, and saw a big mountain lion on that dam about a week ago, and you're over there walking your dog.
[01:38:44.420 --> 01:38:46.381]  Mountain lions have 40 to 100 mile ranges.
[01:38:46.381 --> 01:38:47.941]  It's not around there.
[01:38:47.941 --> 01:38:51.623]  But again, there might be five mountain lion attacks a year.
[01:38:51.623 --> 01:38:53.064]  People are scared of them.
[01:38:53.064 --> 01:38:53.724]  Let's continue.
[01:38:53.724 --> 01:38:55.605]  Kremlin!
[01:38:55.605 --> 01:38:56.605]  Oh, let's talk about this.
[01:38:56.605 --> 01:38:59.306]  I haven't hit this yet.
[01:38:59.306 --> 01:39:00.006]  First Amendment.
[01:39:00.006 --> 01:39:01.467]  All these lockdowns of churches.
[01:39:01.467 --> 01:39:05.789]  Why does the government have such a hard-on for that but says the gay pride parades can go ahead and everything else?
[01:39:06.840 --> 01:39:08.381]  I say let those go ahead, too.
[01:39:08.381 --> 01:39:13.023]  Congress shall make no law respecting and establishing religion, or bribing the free exercise thereof.
[01:39:13.023 --> 01:39:14.624]  That's how the First Amendment starts.
[01:39:14.624 --> 01:39:17.766]  It has no jurisdiction.
[01:39:17.766 --> 01:39:20.367]  Kind of like a cop from one county can't go in the next county.
[01:39:20.367 --> 01:39:24.590]  That's a beautiful thing, jurisdiction.
[01:39:24.590 --> 01:39:27.832]  But they got jurisdiction now, don't they?
[01:39:27.832 --> 01:39:33.795]  Or abridging the freedom of speech, or the press, or the right of the people to peacefully assemble, and to petition the government for redress of their grievances.
