[00:00:00.289 --> 00:00:08.032]  From the front lines of the information war, it's Alex Jones.
[01:08:31.087 --> 01:08:33.468]  I want to shift gears to the bigger geopolitical
[01:08:34.685 --> 01:08:35.065]  I don't
[01:08:54.170 --> 01:08:54.750]  Against us.
[01:08:55.350 --> 01:09:00.292]  And then Big Tech is actually following what the Stay Behind Networks and what Congress is telling them to do.
[01:09:00.772 --> 01:09:03.733]  So Congress goes, oh, let Big Tech operate the way they want.
[01:09:04.014 --> 01:09:05.674]  Let companies operate, you know.
[01:09:05.994 --> 01:09:12.997]  But no, it's a concerted conspiracy of racketeering by Big Tech with big government and bipartisan move.
[01:09:14.037 --> 01:09:19.319]  And Trump's running around, you know, hanging out constantly with Tim Cook of Apple.
[01:09:21.052 --> 01:09:27.695]  So the question is, if they come to Trump and say, sir, the nationalist populists are too powerful, you'll get re-elected, but you need to help us suppress them.
[01:09:27.755 --> 01:09:28.536]  It could get out of hand.
[01:09:28.576 --> 01:09:29.716]  We need balance, sir.
[01:09:29.756 --> 01:09:30.837]  We need a dialectic.
[01:09:31.737 --> 01:09:36.920]  Yeah, it's real balanced teaching pedophilia in schools and world government trying to sterilize little boys.
[01:09:37.020 --> 01:09:38.841]  No, there's no balance.
[01:09:38.881 --> 01:09:40.122]  Things are out of control in this country.
[01:09:40.542 --> 01:09:42.143]  And input wars is bringing the balance.
[01:09:44.278 --> 01:10:03.821]  So Patrick, putting bookends on this, you get attacked, you look at it and go, oh it's this countering disinformation propaganda group, you write about your own personal attack and how they're lying about you, but I called you up and said, Dom, you realize in your own article you point out Pompeo's running this, did you know that this is a huge scandal because these groups are attacking Trump?
[01:10:05.439 --> 01:10:06.839]  That's the next articles I know you're writing.
[01:10:06.919 --> 01:10:27.104]  I mean, what is it going to happen when Trump supporters get to him that so much of the news coming out that Trump's a liar and Trump's wrong and Trump's this, the fact-checking on him, the little gumballs on CNN, that all that fake news claiming everything he says is a lie when it's not, is being quarterbacked by Pompeo!
[01:10:27.404 --> 01:10:27.744]  Go ahead.
[01:10:29.335 --> 01:10:30.815]  Well, it's coming from the government.
[01:10:30.875 --> 01:10:34.356]  I mean, the government is spending money to delegitimize the government.
[01:10:34.476 --> 01:10:37.797]  In any rational world, this would be taken care of in about 30 seconds.
[01:10:37.837 --> 01:10:38.817]  It never would have started.
[01:10:38.877 --> 01:10:44.618]  But of course, we live in clown world with Pompeo seemingly becoming the head clown.
[01:10:44.658 --> 01:10:45.698]  We have CNN!
[01:10:45.758 --> 01:10:52.880]  I've got the video clips siding with Iran, saying go to the International Court of War Crimes and arrest the president!
[01:10:53.060 --> 01:10:54.040]  When would you ever see that?
[01:10:55.894 --> 01:11:04.040]  And meanwhile, of course, the left was calling, and still calls, George W. Bush a terrible president by any metric, but they call him a war criminal for what he did.
[01:11:04.100 --> 01:11:10.605]  Trump kills a head terrorist, one of the top guys in Iran who ran the Revolutionary Guard, and he is a demon.
[01:11:10.625 --> 01:11:16.890]  But Alex, I want to give you an example of one of the things that your and my and the viewers' and listeners' tax dollars are going toward.
[01:11:17.330 --> 01:11:22.893]  One of the things this tech camp does is they fund initiatives that attendees come up with.
[01:11:22.933 --> 01:11:31.278]  So we, the United States State Department, the taxpayers, have now funded an effort to meddle in the Italian elections.
[01:11:31.338 --> 01:11:38.842]  We created a fake news and bias detection tool with our money that was given to some random guys in Italy
[01:11:39.142 --> 01:11:41.544]  So they could keep populists from winning in 2018.
[01:11:41.724 --> 01:11:59.379]  This is happening all over the globe, and of course it's happening right here in the United States with the inter-incestuous relationship these group have, this tech camp group, with the lead stories, the top fact checker by Facebook, the official fact checker of Facebook that's run by an ex-CNN journalist.
[01:12:00.320 --> 01:12:03.002]  The most insane thing I've ever broken.
[01:12:03.043 --> 01:12:04.904]  And again, Alex, I do have to say thank you because you're right.
[01:12:05.264 --> 01:12:06.025]  I had tunnel vision.
[01:12:06.045 --> 01:12:09.608]  I was thinking about Alan Duke and how this guy can't spell conspiracy theory.
[01:12:09.868 --> 01:12:12.310]  And you tell me, Tom, this is Pompeo.
[01:12:12.651 --> 01:12:17.034]  This is Pompeo when the funding most likely almost 100% ran out.
[01:12:17.335 --> 01:12:28.244]  He found a way to move it to a sister government agency headed by this strong Republican woman so they could keep manipulating American citizens indefinitely.
[01:12:29.335 --> 01:12:33.540]  And then the left's going to leave Pompeo alone because they know he's double dealing with them.
[01:12:33.560 --> 01:12:34.421]  This is treachery.
[01:12:35.042 --> 01:12:41.691]  Tell people your personal Pompeo stories, because you guys own a TV station, you manage it, we have owned several, and you know Pompeo.
[01:12:41.711 --> 01:12:44.194]  Tell folks how Pompeo acts, and I've heard these same stories.
[01:12:44.494 --> 01:12:47.298]  It's one thing to blow up sometimes, but he likes to bully people.
[01:12:47.658 --> 01:12:48.239]  Tell folks about him.
[01:12:49.204 --> 01:13:12.417]  So the first time I met Pompeo was back in 2012 when the propaganda law was signed and at the same time that it became legal to indefinitely detain American citizens through the NDAA, National Defense Authorization Act, and myself and a bunch of fellow Ron Paul teenagers and 20-somethings decided to go confront Pompeo on his vote for the NDAA to legalize propaganda and indefinite detention.
[01:13:12.997 --> 01:13:21.504]  And Pompeo, I asked the third question, you know, when you go with a group of people, activists, you have one, two, three, so it seems like all the questions are about the same topic.
[01:13:21.944 --> 01:13:30.491]  And by the time he got to me, Pompeo, I mean Alex, it was like if you were animated and blowing up in my face, but about six inches away.
[01:13:30.811 --> 01:13:34.193]  He was screaming at me at a town hall with probably 50 people in it.
[01:13:34.473 --> 01:13:37.614]  I only regret that at the time I wasn't smart enough to get video.
[01:13:37.634 --> 01:13:45.518]  The next time I ran into Pompeo, it was with a friend of mine who used to be a co-host of mine on a previous show, and he did the same thing.
[01:13:45.538 --> 01:13:50.860]  He goes up to Pompeo at a state fair and says, hey Mike, why'd you vote for this?
[01:13:50.960 --> 01:13:58.244]  They started having words, and I kid you not, Alex, Pompeo's people had to come and separate the two because I think Pompeo would have thrown a punch.
[01:13:58.804 --> 01:14:25.318]  And then years later, a couple years go by, it gets to be 2014-15, Pompeo starts coming to the TV station to appear on a local libertarian program and share his libertarian street cred as a small business owner, hiding the fact that he was outsourcing all the jobs he possibly could, hiding the fact that he is a massive neocon to this libertarian audience, but on that show he did once say
[01:14:25.758 --> 01:14:29.620]  That Putin, he compared Putin to a glorified gangster.
[01:14:29.661 --> 01:14:34.924]  He said that he is America's most dangerous enemy and that Russia is the biggest geopolitical threat.
[01:14:34.944 --> 01:14:35.084]  Really?
[01:14:35.104 --> 01:14:36.285]  I thought it was the Chai Kong.
[01:14:36.325 --> 01:14:37.385]  Stay there, stay there.
[01:14:37.485 --> 01:14:39.306]  And oh, we have Syrian girl right there on screen.
[01:14:39.326 --> 01:14:43.329]  We're going to come back with her and Tom Papert as well in about 15 minutes to the next hour.
[01:14:43.649 --> 01:14:44.910]  We're joined by Clyde Lewis.
[01:14:44.950 --> 01:14:48.332]  Clyde Lewis and Ground Zero, also a really smart cookie.
[01:14:48.652 --> 01:14:50.533]  I'm Alex Jones with InfoWars.com.
[01:14:50.573 --> 01:14:51.534]  Tomorrow's news today.
[01:14:53.450 --> 01:14:54.271]  It's not a gimmick.
[01:14:55.092 --> 01:14:56.073]  Anybody can do the math.
[01:14:56.393 --> 01:14:58.175]  Who's been a customer in InfoWareStore.com.
[01:14:58.235 --> 01:15:02.480]  We have the biggest sales of our history for the year end 2019 into 2020.
[01:15:02.520 --> 01:15:03.862]  We're now seven days into it.
[01:15:07.512 --> 01:15:18.041]  Um, I waited two days longer than I should have to get rid of the sale, show that a lot of items we could go back to regular price because some of the stuff isn't coming in for a few months.
[01:15:18.602 --> 01:15:22.245]  And then we would sell stuff at regular retail and actually make a profit to fund ourselves.
[01:15:22.925 --> 01:15:23.546]  Well, I waited.
[01:15:23.786 --> 01:15:24.327]  I got busy.
[01:15:24.487 --> 01:15:25.948]  They were telling me you got it in the sale.
[01:15:27.249 --> 01:15:29.811]  Hell, last week they were saying I need in the sale at the first of the year.
[01:15:29.831 --> 01:15:32.574]  I said, no extended, you know, plus I don't have new specials.
[01:15:34.656 --> 01:15:37.860]  And then I kept extending it until half the stuff sold out now.
[01:15:38.120 --> 01:15:43.447]  But a lot of other great products are still there, and they're still 50 to 75% off, store-bought free shipping, double pay-per-view points.
[01:15:43.467 --> 01:15:49.635]  So I just said this morning, hell, why don't we just keep it up there a couple days, and then almost everything will be sold out.
[01:15:51.220 --> 01:15:55.404]  And then I'll promote books and films and t-shirts and other things like that until stuff comes back in.
[01:15:55.464 --> 01:15:57.286]  Some of it in a few weeks, other products in a few months.
[01:15:58.127 --> 01:16:02.892]  So thank you all for your support, but we got to sell a lot of product at this price to fund our operation.
[01:16:03.753 --> 01:16:13.203]  Some of this stuff's lost leaders, but people are buying t-shirts and books and films and shortwave radios while they're getting the lost leader supplements that are so good.
[01:16:14.404 --> 01:16:19.985]  And so they were doing some math last night, and they said, well, actually, this has brought in some revenue to help fund it in the new year.
[01:16:20.045 --> 01:16:21.306]  So it worked out.
[01:16:21.346 --> 01:16:22.646]  So thank you for your support.
[01:16:24.106 --> 01:16:25.706]  This is the best deal you'll ever get.
[01:16:25.967 --> 01:16:28.087]  We'll never be able to offer sales like this again.
[01:16:28.627 --> 01:16:29.887]  Infowarsstore.com.
[01:16:30.307 --> 01:16:34.008]  I'm going to try to cut some of the ads today and tomorrow, and the sale will probably be gone tomorrow.
[01:16:34.028 --> 01:16:35.509]  But I'm just so busy with news.
[01:16:35.769 --> 01:16:36.929]  You see all the big breaking news.
[01:16:37.929 --> 01:16:39.609]  Double pay drip points, throw in free shipping.
[01:16:39.910 --> 01:16:40.730]  Infowarsstore.com.
[01:16:40.750 --> 01:16:41.650]  And what we do have is
[01:16:43.476 --> 01:16:50.807]  Badzo Beats that are so good for your heart, super concentrate that creates that nitrous oxide in the body and just the health benefits that are amazing.
[01:16:50.847 --> 01:16:52.630]  Silver Bullet, Gloyal Silver, $9.95.
[01:16:53.471 --> 01:16:54.833]  Alpha Power, 60% off.
[01:16:55.714 --> 01:16:58.178]  Super Blue Fluoride Free toothpaste, 50% off.
[01:16:58.198 --> 01:16:58.839]  This is a big deal.
[01:17:00.123 --> 01:17:00.644]  Thank you all.
[01:17:00.664 --> 01:17:06.329]  That's how you keep us on the air with the State Department and the CIA and these globalists trying to shut us down, trying to take us off air, and trying to do it to everybody else!
[01:17:19.639 --> 01:17:40.175]  And the fact that it's State Department, CIA-funded groups that then hire the private contractors, who are then hired by Facebook and everybody, to then censor anyone when these groups say this, and most of them aren't even citizens, it's downright treasonous in my view that Pompeo allowed this to happen and continued to leave the Obama stay-behind groups in there.
