[00:00:00.009 --> 00:00:01.532]  The Alex Jones Show.
[01:28:38.245 --> 01:28:48.148]  Going back to a story that was by Bill Gertz writing for the Washington Times reported the Obama administration considered using military force during the standoff between Clive and Bundy in the BLM in Nevada in April.
[01:28:48.748 --> 01:28:56.310]  A 2010 Pentagon authorization defense support of civil authorities issued in 2010 said U.S.
[01:28:56.350 --> 01:29:04.332]  military commanders are provided emergency authority to use military arms and forces including drones and domestic unrest situations.
[01:29:04.552 --> 01:29:06.553]  And he points out this was a direct
[01:29:07.273 --> 01:29:15.639]  A conflict with a Posse Comitatus Act written in 1878 prohibits the federal government from using federal military troops to enforce state laws.
[01:29:16.039 --> 01:29:20.162]  They modified it, they say, under the NDAA Act of 2007.
[01:29:20.242 --> 01:29:29.488]  That's not the one where they said, well, we can use the military to indefinitely detain anybody without charging them or finding them guilty.
[01:29:29.528 --> 01:29:31.710]  We can just have the military arrest people and hold them forever.
[01:29:32.563 --> 01:29:34.084]  That was the other NDAA.
[01:29:34.224 --> 01:29:35.624]  Then they went further in 2010.
[01:29:36.405 --> 01:29:41.907]  They said, well, this would be permitted under emergency authority without the use of the president, even.
[01:29:42.828 --> 01:29:50.871]  They were wise not to use it, but folks, we have to understand that when it comes to our freedoms, we don't need to get into vigilante mode, but we need to be ready to take a bullet.
[01:29:51.291 --> 01:29:52.612]  We need to be ready to go to jail.
[01:29:52.992 --> 01:29:53.912]  Freedom is worth it.
[01:29:53.972 --> 01:29:54.393]  Stay with us.
[01:29:54.413 --> 01:29:54.973]  We'll be right back.
[01:29:58.300 --> 01:30:01.306]  We're on the march, the empire's on the run.
[01:30:02.227 --> 01:30:04.912]  Alex Jones and the GCN Radio Network.
[01:30:09.113 --> 01:30:09.793]  Four hundred U.S.
[01:30:09.853 --> 01:30:22.556]  Army soldiers at Fort Gordon, Georgia, were subjected to a so-called white privilege briefing, including a PowerPoint presentation instructing the attendees, our society attaches privilege to being white and male and heterosexual.
[01:30:22.736 --> 01:30:30.718]  The slideshow obtained by Judicial Watch also informed the soldiers, quote, race privilege gives whites little reason to pay a lot of attention to African Americans.
[01:30:31.038 --> 01:30:38.750]  The White Privilege Training also claimed there are unspecified powerful forces everywhere, keeping different kinds of people from being valued, accepted, and appreciated.
[01:30:39.010 --> 01:30:40.933]  But we act as if it doesn't exist.
[01:30:41.214 --> 01:30:46.202]  This alleged privilege creates a yawning divide in income, wealth, and dignity, the slideshow suggested.
[01:30:46.542 --> 01:30:52.064]  But obviously, this white privilege training course helps perpetrate this racial divide in America by fueling racial tensions.
[01:30:52.285 --> 01:31:02.349]  This very notion that you can group people into racial groups who have certain privileges is racist in itself, because then you're not looking at people by their individual qualities, but rather by their skin color, which is inherently racist.
[01:31:02.709 --> 01:31:06.631]  This is Kit Daniels, and check back at InfoWars.com for more news and reports.
[01:31:08.780 --> 01:31:11.983]  When cells become toxic, they die early and aging sets in.
[01:31:12.283 --> 01:31:20.309]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:31:20.529 --> 01:31:25.574]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:31:25.954 --> 01:31:28.256]  You want the best that's out there at the lowest price anywhere?
[01:31:28.476 --> 01:31:30.277]  We now have the synergistic solution.
[01:31:30.578 --> 01:31:34.781]  Secure your DNA force today at InfoWarsLife.com or call toll free 888-253-3139.
[01:31:38.766 --> 01:31:39.546]  Shower filters.
[01:31:39.686 --> 01:31:41.287]  We're introducing the best yet.
[01:31:41.407 --> 01:31:45.328]  The brand new ProPure ProMax high performance shower filter.
[01:31:45.469 --> 01:31:50.090]  It removes and reduces over 200 contaminants while preserving a strong powerful flow.
[01:31:50.290 --> 01:31:57.213]  This new four stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[01:31:57.373 --> 01:32:00.094]  You can find more details on this amazing new filter and free shipping
[01:32:00.094 --> 01:32:00.915]  We're good to go.
[01:32:15.487 --> 01:32:18.608]  I basically had my gallbladder out within the last nine months.
[01:32:18.628 --> 01:32:22.430]  I needed to get my digestive system working correctly again.
[01:32:22.510 --> 01:32:24.310]  So I stumbled on the X2.
[01:32:24.350 --> 01:32:25.070]  I needed a detox basically.
[01:32:39.240 --> 01:32:42.684]  I want to challenge the listeners who have not tried X2 for yourselves.
[01:32:42.884 --> 01:32:43.946]  What do you have to lose?
[01:32:44.206 --> 01:32:52.778]  You are the tip of the spear in the fight for human liberty and you're getting a high quality product that has absolutely changed my life and many other people's lives that I know.
[01:32:53.223 --> 01:32:56.725]  I noticed significant change in my digestive flow.
[01:32:56.805 --> 01:32:58.586]  I was like really more natural.
[01:32:58.866 --> 01:33:03.888]  Stock up on Survival Shield X2 today at Infowarslife.com or by calling 888-253-3139.
[01:33:20.298 --> 01:33:23.286]  Crashing through the lies and disinformation.
[01:33:23.867 --> 01:33:28.038]  It's Alex Jones on the GCN Radio Network.
[01:33:37.389 --> 01:33:41.473]  Ladies and gentlemen, I'm Alex Jones, your host, your co-hosting with David Knight.
[01:33:41.493 --> 01:33:44.716]  And I'm going to be with you about 15 minutes into the next hour.
[01:33:44.776 --> 01:33:46.277]  Then David will be taking back over.
[01:33:46.297 --> 01:33:49.900]  He'll also be popping in some in the next 45 minutes with me.
[01:33:50.421 --> 01:33:53.083]  And then, of course, we have Rob Dewey, InfoWars Nightly News Direct.
[01:33:53.103 --> 01:33:54.845]  We'll be hosting the fourth hour.
[01:33:56.186 --> 01:33:57.788]  Now, again, ladies and gentlemen,
[01:33:59.056 --> 01:34:16.281]  There's so much happening in the world, but we see the globalist agenda taking the gloves off, and just as yesterday, the State Department came out and said, if you make jokes about anything, or if anyone thinks something's offensive, including the word, you know, man or woman, it's the standard procedure that you can be fired.
[01:34:17.002 --> 01:34:18.122]  So this is the new terror.
[01:34:18.142 --> 01:34:27.345]  We will take the food out of your mouth, because we're so liberal and loving, we will make you basically go on welfare, and then later we can control that and take that away, if you don't shut up and do what we say.
[01:34:28.362 --> 01:34:47.149]  And we're going to set the bar so high that no one can follow it and then we'll selectively enforce on whoever we want and the bureaucracies of government and corporations and the whole psychiatric system and all these guilds will just suck in the producers that are left and make us all pay tribute to them.
[01:34:48.409 --> 01:34:51.010]  But that's in the final phase of the end of humans.
[01:34:51.950 --> 01:34:55.572]  Then they come in with the elite after humans have been made obsolete.
[01:34:56.618 --> 01:35:00.522]  By bringing in robotics and systems, not to empower us, but to make us obsolete.
[01:35:01.262 --> 01:35:08.289]  Once you have the autocratic technotronic technocracy in place, in their own words, you won't have soldiers saying no to illegal orders anymore.
[01:35:09.170 --> 01:35:21.141]  But before you can bring in that new system, you have to destroy the family, get rid of the rites of passages that men and women and children have, you have to
[01:35:22.731 --> 01:35:36.637]  Then go into the military itself, if you're going to replace the systems with computers and robots and drones and automation, you've got to make the army soldiers wear red high heels.
[01:35:36.657 --> 01:35:37.857]  You know what women feel like?
[01:35:38.858 --> 01:35:42.459]  No, that's to make you accept being jacked with and messed with.
[01:35:43.460 --> 01:35:51.083]  And then we're going to tell you that, you know, for your elementary school students, that we're going to have talks to the boys and girls about
[01:35:53.407 --> 01:35:55.668]  Well, what sex they want to be, or maybe no sex at all.
[01:35:56.288 --> 01:35:58.528]  Again, as if the school of government has any place doing that.
[01:35:58.548 --> 01:35:59.348]  It's the end of parenting.
[01:35:59.608 --> 01:36:03.229]  Now, they can do the most radical things they could do anything, like force inoculations.
[01:36:03.289 --> 01:36:06.830]  Say, well, the school are now the parents.
[01:36:06.850 --> 01:36:10.411]  Do me a favor, tip that camera down a little bit, thanks.
[01:36:10.991 --> 01:36:12.392]  They can now sit there, thank you.
[01:36:12.752 --> 01:36:21.954]  They can now sit there and say things like, your children have now decided that they're going to be inoculated.
[01:36:22.970 --> 01:36:24.430]  They can have their own decisions.
[01:36:26.031 --> 01:36:26.691]  That's what this is.
[01:36:26.751 --> 01:36:28.632]  This is the end of the age of consent.
[01:36:29.352 --> 01:36:38.414]  But so the government, like pedophiles or crack dealers at the playground, can come in and prey on your children because, you know, there's not enough prey of adults that are dumbed down.
[01:36:38.594 --> 01:36:39.774]  They want us to all be like children.
[01:36:39.995 --> 01:36:44.916]  Now they want to actually be able to have the wolves go right in and take control of the children at point-blank range.
[01:36:46.456 --> 01:36:46.976]  That's what they're doing.
[01:36:47.016 --> 01:36:48.797]  This is a total sick predator class.
[01:36:49.656 --> 01:36:58.758]  That even the mid-level people are compartmentalized and buy the narrative that it's for everyone's good and for the children and vote for Hillary because she's a woman.
[01:36:59.459 --> 01:37:08.921]  All of this sicky sweet icing covers up the big block of cultural, societal cyanide that is about a half inch beneath the surface.
[01:37:10.691 --> 01:37:13.912]  But the icing itself is a slow poison and not a fast-acting poison.
[01:37:13.932 --> 01:37:21.695]  So even if you just lick the top layer and don't really bite into it, you still are stunned and kind of hobble off culturally.
[01:37:21.715 --> 01:37:39.381]  And then we have to deal with all the culturally dead, mindless people running around hysterically looking for fulfillment and going to their Mecca of Hollywood, going to their Mecca system and begging for more and more of the same poison as if that would fulfill them.
[01:37:40.558 --> 01:37:43.059]  That's why we have this story here that David was covering earlier.
[01:37:43.079 --> 01:37:45.640]  Very important article from Judicial Watch.
[01:37:46.820 --> 01:37:48.361]  Documents reveal U.S.
[01:37:48.521 --> 01:37:52.022]  Army indoctrinated soldiers on danger of white privilege.
[01:37:52.462 --> 01:37:54.883]  We reported last year that was going on, but more documents on that.
[01:37:56.144 --> 01:37:57.984]  So you learn how to wear red high heels.
[01:37:58.204 --> 01:38:01.746]  You learn how to not carry a 60-pound pack, but a 30-pound pack so women can be in there.
[01:38:01.866 --> 01:38:05.827]  And then, oh, we just can't even have people in combat anymore because we can't have women being killed.
[01:38:06.567 --> 01:38:07.988]  And then, oh, we've got to go to robots.
[01:38:10.287 --> 01:38:11.368]  See, that's what the nanny state's about.
[01:38:11.708 --> 01:38:12.629]  Can't have dodgeball.
[01:38:13.390 --> 01:38:14.270]  Can't have tag.
[01:38:14.831 --> 01:38:16.452]  Can't have playgrounds now.
[01:38:16.712 --> 01:38:23.177]  Most public schools across the country, in elementary, do not allow people to run on the playground now.
[01:38:23.197 --> 01:38:26.840]  Imagine if you told somebody that 50 years ago, they would laugh at you.
[01:38:27.200 --> 01:38:28.241]  Well, you could break a bone.
[01:38:28.261 --> 01:38:29.242]  You could skin a knee.
[01:38:29.963 --> 01:38:34.787]  You could, yeah, but if you don't let kids go out and climb trees and stuff, they will turn into totally
[01:38:35.726 --> 01:38:59.282]  Weak, screwed up, jellyfish who've then been psychologically taught not about science, not about culture, not about literature, not about history, not about social skills, not about the free market, but how to, I'm a woman, or I'm a man, or I'm a nerd, or I'm black, or I'm Hispanic, or I'm this group, and you, and all these faux rights while the Pentagon goes, yeah, we do have drones watching you, and
