[00:00:03.110 --> 00:00:04.051]  We're live.
[01:27:24.802 --> 01:27:30.627]  Statistically, there have been a lot of crashes, a lot of problems with driverless cars that Ford's testing, Google's testing, Uber's testing.
[01:27:31.727 --> 01:27:39.994]  And now, they drive around with these big antennas on, just like Google, grabbing your info, tracking what you're doing.
[01:27:39.994 --> 01:27:43.536]  We have to make a decision to not be displaced by these, because they admit.
[01:27:43.536 --> 01:27:46.038]  I told people this 20 years ago, but now it's admitted.
[01:27:46.038 --> 01:27:47.660]  I can just see it, common sense.
[01:27:47.660 --> 01:27:55.265]  They're going to come out, and they're now doing it, and say, humans just aren't as safe as computers.
[01:27:55.265 --> 01:27:56.827]  You can pay a lot more on insurance,
[01:27:58.263 --> 01:28:02.184]  But your insurance will be 10% of what it will be if you just go with driverless.
[01:28:02.184 --> 01:28:04.005]  And you'll still drive it.
[01:28:04.005 --> 01:28:05.486]  Toyota and Mercedes are already like this.
[01:28:05.486 --> 01:28:14.069]  You already pay more for their luxury models like Lexus, where, oh, it has all these smart things that beep, and it'll stop if you don't stop, and it'll keep you from swerving.
[01:28:14.069 --> 01:28:16.390]  You're already in a robot car.
[01:28:16.390 --> 01:28:20.691]  And they're killing people all the time with them, like Michael Hastings.
[01:28:20.691 --> 01:28:27.414]  I talked 20 years ago about people being killed, how they could program cars already to be driverless and kill you.
[01:28:28.985 --> 01:28:41.775]  And some of the leaks that are going to be coming out, a little birdie told me, are going to be dealing with different agency programs and protocols to use the commandeering and hijacking of vehicles that are remote control to kill you.
[01:28:41.775 --> 01:28:51.982]  Well, of course, in the old days, it was how to cut brake lines and how to take the bolts off the wheels, so that once you sped up to 70 miles an hour, you know, just how to set it where the wheels would come off.
[01:28:51.982 --> 01:28:55.145]  Like happened to Nigel Viraj, the leader of UKIP.
[01:28:55.145 --> 01:28:56.426]  Like happened to his airplane.
[01:28:57.506 --> 01:29:01.788]  Pilot can't talk very well, but he's alright as long as you don't unplug him.
[01:29:01.788 --> 01:29:02.389]  God bless him.
[01:29:02.389 --> 01:29:07.811]  But Farage climbed out of there bleeding, face half torn off, and was back in the saddle a few months later.
[01:29:07.811 --> 01:29:21.319]  And quite frankly, I don't blame him wanting to kind of back off now and ride off in the sunset at least for a while because it's not even that I'm tired or not even that I'm scared of him killing me.
[01:29:22.401 --> 01:29:34.110]  At a certain point, it's kind of embarrassing, even though I'm doing it for the right reasons, to always be hopping around, you know, in front of the dragon, spitting on it, kicking it in the nose, pointing it out to everybody.
[01:29:34.110 --> 01:29:43.918]  I mean, even though I want this mission, parts of me, at a certain point, were like, man, I wish other people stepped forward so they can have their time to roll the dice over and over again.
[01:29:43.918 --> 01:29:46.180]  I just thank God that I'm still alive.
[01:29:46.180 --> 01:29:48.762]  Thank you, God, and thank you, listeners, for your prayers.
[01:29:48.762 --> 01:29:51.023]  I'll get to the Hillary clip and Paul Watson's report.
[01:29:51.023 --> 01:29:51.484]  Stay with us.
[01:29:51.764 --> 01:29:54.285]  The Empire's on the run.
[01:29:54.285 --> 01:30:01.148]  Alex Jones and the GCN Radio Network.
[01:30:01.148 --> 01:30:03.229]  Joe Biggs here with Infowars.com.
[01:30:03.229 --> 01:30:11.692]  Headline news quietly confirmed Dr. Drew Pinsky's program will end next month, though he will remain a contributor for CNN Worldwide.
[01:30:11.692 --> 01:30:17.955]  Back on August 18th, Dr. Drew dropped a bombshell that he was gravely concerned about Hillary's health.
[01:30:17.955 --> 01:30:21.496]  The famous TV doctor was actually asked to be on KABC's
[01:30:21.656 --> 01:30:26.639]  McIntyre in the Morning Show to debunk questions about the 68-year-old Clinton's health.
[01:30:26.639 --> 01:30:36.364]  But instead, Penske said he's become concerned about Clinton's health and the medical care she has received after reviewing the records that have been made public.
[01:30:36.364 --> 01:30:38.085]  And now, New York Post.
[01:30:38.085 --> 01:30:40.346]  Headline news drops Dr. Drew.
[01:30:40.346 --> 01:30:47.931]  Now here at Infowars.com, we've gone into great detail talking about the many issues surrounding this presidential candidate's health.
[01:30:47.931 --> 01:30:48.831]  Why is it bad?
[01:30:48.871 --> 01:30:55.536]  Please listen carefully, because I'm about to point out three things that will save you a lot of money while you get high-quality products and fund the InfoWars.
[01:30:55.536 --> 01:30:55.836]  A 360 win.
[01:30:55.836 --> 01:30:59.819]  Number one, when you choose auto ship before checkout, we give you 10% off.
[01:31:15.149 --> 01:31:17.050]  On your order at InfoWareStore.com.
[01:31:17.050 --> 01:31:24.996]  Number two, you're also able to get items that are out of stock when you sign up for AutoShip because we hold back a surplus for AutoShip customers.
[01:31:24.996 --> 01:31:29.659]  Number three, we're giving you free shipping on all orders above $50.
[01:31:29.659 --> 01:31:36.184]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[01:31:36.184 --> 01:31:37.565]  Just go to InfoWareStore.com.
[01:31:37.805 --> 01:31:39.767]  Select your favorite product or products.
[01:31:39.767 --> 01:31:43.950]  Click on AutoShip and choose how often you want us to send you another order.
[01:31:43.950 --> 01:31:46.592]  As you know, I coined the term 360Win.
[01:31:46.592 --> 01:31:50.475]  And with the new AutoShip feature at InfoWarsLife.com, this is a sure win.
[01:31:50.475 --> 01:31:52.136]  10% off on AutoShip.
[01:31:52.136 --> 01:31:54.558]  Win, win, win at InfoWarsLife.com.
[01:31:54.558 --> 01:31:56.560]  Free shipping on orders above $50.
[01:31:56.560 --> 01:32:00.403]  And all out-of-stock items are never out-of-stock when you sign up for AutoShip.
[01:32:00.683 --> 01:32:01.504]  Hey, everyone!
[01:32:01.504 --> 01:32:03.786]  Pharmacist Ben Fuchs here, host of The Bright Side.
[01:32:03.786 --> 01:32:07.629]  And as many of you know, I'm on a mission to help Americans get and stay healthy.
[01:32:07.629 --> 01:32:09.711]  You've all heard the shocking statistics.
[01:32:09.711 --> 01:32:20.000]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[01:32:20.000 --> 01:32:25.965]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[01:32:26.425 --> 01:32:43.281]  If you're dealing with a health challenge, or if you're healthy and want to maintain your vigor and longevity, and you're looking for a convenient, easy way to incorporate nutritional raw materials into your day-to-day lives to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats, and amino acids it needs to do its healing work,
[01:32:43.721 --> 01:32:47.183]  You need to check out Infowarsteam.com.
[01:32:47.183 --> 01:32:49.144]  Give your body the gift of good nutrition.
[01:32:49.144 --> 01:32:51.605]  Head over to Infowarsteam.com.
[01:32:51.605 --> 01:32:53.285]  Your body will be very grateful.
[01:33:13.302 --> 01:33:30.229]  From the Infowars.com News Center, deep behind enemy lines in occupied Texas, broadcasting worldwide, you're listening to the voice of human resistance against the technotronic technocracy takeover.
[01:33:30.229 --> 01:33:32.210]  You're listening to Alex Jones.
[01:33:32.210 --> 01:33:37.652]  All right.
[01:33:37.652 --> 01:33:42.414]  Hillary Clinton is now the biggest conspiracy theorist on the planet.
[01:33:44.363 --> 01:33:54.652]  They call us a conspiracy theorist when we see billions given to their foundation, and then the people that give the money are given even bigger concessions by the State Department.
[01:33:54.652 --> 01:33:56.833]  That's 2 plus 2 equals 4.
[01:33:56.833 --> 01:34:01.898]  Years ago, everybody talked about how the foundation was a fraud.
[01:34:01.898 --> 01:34:03.159]  Now we have the emails proving it.
[01:34:04.727 --> 01:34:19.053]  So it's not a conspiracy theory if you say heat up water to 250 degrees on your stovetop and put three or four eggs in there, because you're going to make deviled eggs, that that's going to boil those eggs.
[01:34:19.053 --> 01:34:21.894]  No, it's two plus two equals four.
[01:34:21.894 --> 01:34:26.156]  So much of what we do is just common sense.
[01:34:26.156 --> 01:34:32.979]  She says it's a conspiracy theory that she ever had stolen glory and lied in the Balkans and said that she was under sniper fire.
[01:34:34.554 --> 01:34:41.240]  We have the CBS and NBC video of her not being attacked and war wasn't going on for 50 miles around her.
[01:34:41.240 --> 01:34:42.441]  Total lie!
[01:34:42.441 --> 01:34:45.904]  Then she said, oh, the plane was shot up coming in on landing.
[01:34:45.904 --> 01:34:47.265]  That wasn't true either.
[01:34:47.265 --> 01:34:48.807]  But she just says, conspiracy theory!
[01:34:50.287 --> 01:34:51.847]  And David Nye had a great point.
[01:34:51.847 --> 01:35:01.750]  He came in here today to talk to me and he said, listen, I know you're probably going to respond to all these attacks today, but how about we just move forward on all the corruption she's engaged in, because she never responds when she's caught red-handed.
[01:35:01.750 --> 01:35:03.370]  She just moves on with the attack.
[01:35:03.370 --> 01:35:05.811]  And he's got a good point.
[01:35:05.811 --> 01:35:13.673]  But my broadcast overall, and so the different hosts have different angles and things that they're strong in, my broadcast isn't even so much about defending InfoWars
[01:35:15.709 --> 01:35:17.570]  Or attacking the system.
[01:35:17.570 --> 01:35:20.252]  It's about getting people to realize how the system works.
[01:35:20.252 --> 01:35:28.919]  Because once you know how they operate and their tricks, you will understand it all on your own and won't even need to tune in to Alex Jones to know what's going on.
[01:35:28.919 --> 01:35:31.661]  And that's even kind of a condescending statement.
[01:35:31.661 --> 01:35:33.242]  I only have my perspective on things.
[01:35:33.242 --> 01:35:34.303]  It's very truthful.
[01:35:34.303 --> 01:35:35.403]  It's still from my perspective.
[01:35:35.403 --> 01:35:37.045]  It's not perfect.
[01:35:37.045 --> 01:35:42.409]  We need to get a culture going again of thinking and understanding and knowing dirty tricks.
[01:35:43.450 --> 01:35:52.039]  I talk to people on radio and TV and networks, and they can't believe that I can sit there and watch what they're doing and see the little tricks and stuff.
[01:35:52.039 --> 01:35:54.621]  And they tell me, well, even our hosts don't know the tricks.
[01:35:54.621 --> 01:35:55.802]  They just do what we say.
[01:35:55.802 --> 01:35:57.344]  How do you know all these tricks?
[01:35:57.344 --> 01:36:02.069]  This is stuff top consultants, you know, come in and we pay millions for.
[01:36:02.069 --> 01:36:05.272]  And by the way, I don't have the energy, the stamina to sit here and do the tricks.
[01:36:05.272 --> 01:36:06.273]  I just know what I'm seeing.
[01:36:07.708 --> 01:36:08.468]  Here's one.
[01:36:08.468 --> 01:36:19.635]  A super good looking woman looking at you at a teleprompter like she is in love with you across the table at an Italian food restaurant and you know in 30 minutes you're going to be at her house with her and this is really exciting.
[01:36:19.635 --> 01:36:31.702]  They sit there with those women and train them how to just... That's just one level!
[01:36:34.482 --> 01:36:40.147]  But they stack on so much fakeness that the true secret weapon of genuineness is gone.
[01:36:42.247 --> 01:36:54.255]  And then you get Hillary, who's like a stuffed mannequin that they roll out there, except when she gets on a power trip and looks all crazy, like a borderline personality disorder meets a psychopath.
[01:36:54.255 --> 01:37:05.142]  And, you know, like when the Secret Service runs up and the doctor runs up with the EpiPen and, you know, they see a woman, you know, jump up and say something to the crowd, and Hillary kind of flips out and gets this weird look on her face.
[01:37:05.142 --> 01:37:06.503]  And he goes, it's okay, baby.
[01:37:06.503 --> 01:37:09.025]  She goes, oh, it's okay?
[01:37:09.025 --> 01:37:10.746]  I mean, she looks like, I'm sorry,
[01:37:11.346 --> 01:37:17.488]  She looks like what I've seen in movies, which is reenactments of real things I've occasionally seen.
[01:37:17.488 --> 01:37:22.571]  We've all been walking out of a hotel or walking out of a restaurant and you see a pimp with two good-looking women.
