[00:00:05.091 --> 00:00:05.852]  You've got it.
[01:22:43.337 --> 01:22:45.258]  I don't need a permit to carry a gun.
[01:22:45.578 --> 01:22:48.599]  I got that right from God and the Constitution guarantees it.
[01:22:48.779 --> 01:22:50.400]  That's all the permits I need.
[01:22:50.740 --> 01:22:58.823]  And this kind of gal should be running against Debbie Stabenow, one of Nancy Pelosi and Maxine Waters' buddies, here in the once reliably blue state of Michigan.
[01:22:58.843 --> 01:23:00.244]  How embarrassing can you get?
[01:23:00.504 --> 01:23:00.965]  I think so.
[01:23:15.418 --> 01:23:20.340]  We're Canadians, with all due respect to my friends in Canada, but we don't bend over.
[01:23:20.660 --> 01:23:23.861]  We stand up and we demand constitutional accountability.
[01:23:24.062 --> 01:23:40.428]  And I see that hell-raising increasing all the time, Alex, and you certainly were a leader on that front, and we salute you for that, because to be an extremist, to be a radical, are like those Americans who went to Concord Bridge when the British were going to take our guns, and we didn't sit down and have tea with them, we shot them in the damn head!
[01:23:40.748 --> 01:23:41.389]  We killed them!
[01:23:41.569 --> 01:23:44.470]  You come to take away our guns, we'll cut you in half!
[01:23:44.810 --> 01:23:53.913]  Somebody write that down, and that's the battle cry that's going to get all of our rights back, that's going to get rugged individualism back, self-sufficiency, real independence.
[01:23:54.073 --> 01:23:57.294]  We don't want to take stuff, we want to provide stuff.
[01:23:57.594 --> 01:24:11.179]  And that's the new battle cry that Donald Trump represents, and Mad Dog Mattis, and Zinke, and the entire staff of President Obama are the guys that I would share a hunting campfire with, literally.
[01:24:12.500 --> 01:24:19.643]  Can you imagine having Obama, you know, Obama sent this letter, I don't know if you've seen it, to Trump back in January and now leaked it.
[01:24:19.703 --> 01:24:21.764]  So it's a private letter, so he leaks it, how classy.
[01:24:22.764 --> 01:24:26.446]  And in it he says, listen, your job is to sustain the world government order.
[01:24:26.986 --> 01:24:29.347]  He actually says, your job is to keep
[01:24:33.090 --> 01:24:34.271]  What a treasonous letter!
[01:24:34.551 --> 01:24:43.119]  And that's why they're so upset that Trump's had success with the stock market, and had success with new jobs, and is turning the economy around with a 3.0 growth rate.
[01:24:43.159 --> 01:24:46.762]  Something they said Trump could never do because Obama never did it!
[01:24:48.058 --> 01:24:50.099]  Well, and the writing is on the wall.
[01:24:50.139 --> 01:25:07.931]  If you look at my wonderful birth city of Detroit, it was the work ethic epicenter, the productivity epicenter of the globe when I was born in 1948, until Mayor Coleman Young and the Liberal Democrats took over and trained people, brainwashed people, de-sold the people that you don't have to try.
[01:25:08.151 --> 01:25:14.576]  You just stay home, or you go ahead and make Chrysler products that won't even run and will still send you a bonus check.
[01:25:14.796 --> 01:25:17.978]  Well, when you give people something, you turn them into
[01:25:17.998 --> 01:25:20.921]  That's the Donald Trump Army and I'm proud to be a part of it.
[01:25:46.238 --> 01:25:46.558]  Absolutely.
[01:25:46.578 --> 01:26:00.561]  I don't know if you saw this, but Phil Mudd, a big Democrat and a guy appointed to the FBI Deputy Directorship from the CIA by Obama, he came out on CNN a month ago and said, we're going to kill Trump.
[01:26:01.361 --> 01:26:01.901]  That's a quote.
[01:26:01.941 --> 01:26:02.642]  We're going to kill him.
[01:26:03.042 --> 01:26:11.284]  And there's all this talk about removing him outside of impeachment and all this talk at high levels about trying to claim that he's mentally ill or something.
[01:26:12.504 --> 01:26:13.264]  What do you make of that?
[01:26:14.952 --> 01:26:16.534]  Well, I've been dealing with these freaks.
[01:26:16.614 --> 01:26:22.860]  I mean, we've always heightened our security on tour because people have threatened to kill me because I murder innocent animals.
[01:26:25.643 --> 01:26:27.184]  I don't even know what to make of that.
[01:26:27.204 --> 01:26:28.786]  Your brain's got to be 90% LSD to think.
[01:26:31.889 --> 01:26:36.832]  That murdering innocent animals is what we do to feed the human species.
[01:26:37.153 --> 01:26:39.935]  That's like so bizarre, I just laugh at it.
[01:26:40.015 --> 01:26:54.345]  However, these freaks are serious and they threaten to kill our family because we hunt, because we believe in the Second Amendment, because we trounce and spotlight the cockroaches on the left that hate America, hate the Constitution, hate the American dream, hate independence.
[01:26:54.485 --> 01:26:55.425]  Why do they hate it?
[01:26:55.525 --> 01:26:56.406]  Why do they hate it?
[01:26:56.486 --> 01:26:56.806]  Why?
[01:26:56.866 --> 01:26:57.627]  What's their problem?
[01:26:58.859 --> 01:27:01.142]  I gotta tell you, Alex, I grew up with these people.
[01:27:01.322 --> 01:27:02.903]  I'll be 69 in a couple months.
[01:27:03.224 --> 01:27:08.328]  And I grew up with these people who are running the media that are entrenched in the government right now.
[01:27:08.829 --> 01:27:10.310]  These are dope smokers.
[01:27:10.911 --> 01:27:13.173]  They make no sense.
[01:27:13.653 --> 01:27:33.059]  Their logic meter is pinned in the off position, that you listen to Al Franken talk, you listen to Bill Maher talk, you watch Nancy Pelosi try to form a syllable, and you've got to know that these people are brain dead and they're in it for their own selfish reasons.
[01:27:33.079 --> 01:27:37.601]  I mean, look at Maxine Waters, she has how many mansions and she represents
[01:27:37.961 --> 01:27:44.383]  The downtrodden of Los Angeles, but she doesn't even live in the residency of her constituency.
[01:27:44.603 --> 01:27:50.426]  I mean, there's so many glaring examples of what the left misrepresents and the dishonesty and the deceit.
[01:27:50.706 --> 01:28:04.871]  So if you have the audacity to stand up for working and earning your own way and living within your means and save for a rainy day and put your nose to the grindstone and be the best that you can be, it interferes with their brainwashing and their racism.
[01:28:06.561 --> 01:28:07.201]  That's right.
[01:28:28.411 --> 01:28:30.853]  And we were talking during the break, and I gotta go, please come back soon.
[01:28:30.873 --> 01:28:33.256]  We were talking about the media, the lies they say about you, about me.
[01:28:33.636 --> 01:28:39.261]  Folks, you gotta know, you hear something about Ted Nugent or anybody else that's a patriot, you need to see the video for yourself.
[01:28:39.762 --> 01:28:41.363]  Don't just believe it when they put it in print.
[01:28:41.383 --> 01:28:43.886]  You were telling me some amazing lies they put out against you.
[01:28:45.197 --> 01:28:46.238]  It's just astonishing.
[01:28:46.278 --> 01:28:48.479]  They constantly say that I dodged the draft.
[01:28:48.559 --> 01:28:49.760]  I didn't dodge the draft.
[01:28:49.820 --> 01:28:56.884]  I did an interview with some stone freak for High Times Magazine, and I referenced the story of my drummer, K.J.
[01:28:56.924 --> 01:29:01.607]  Knight, who's a dear friend of mine, who went through all kinds of falter-all to avoid the draft.
[01:29:01.647 --> 01:29:03.288]  It was so damn funny back then.
[01:29:03.628 --> 01:29:09.152]  I gave that story to High Times because, Alex, they never got the band members' names right.
[01:29:09.212 --> 01:29:10.813]  They never got the instruments right.
[01:29:10.833 --> 01:29:12.554]  They never got the song titles right.
[01:29:12.574 --> 01:29:13.975]  They never got the date right.
[01:29:15.257 --> 01:29:22.538]  And that old lie, that first lie gets regurgitated more and more like it's true.
[01:29:23.356 --> 01:29:24.997]  It's just absolutely fun.
[01:29:25.518 --> 01:29:27.859]  Listen, I couldn't have avoided the draft.
[01:29:27.919 --> 01:29:30.381]  I was Superman when I was 19 years old.
[01:29:30.441 --> 01:29:35.905]  I used to, literally, I'm not making this up, I would hurdle Volkswagens just to show off.
[01:29:36.305 --> 01:29:39.767]  I was so athletic and so wired, I was already a sniper.
[01:29:39.807 --> 01:29:42.409]  Ted, I know you've got to go, but I want you to be able to finish this.
[01:29:42.509 --> 01:29:44.511]  If you've got to go, I understand, but can you do five more minutes with us?
[01:29:45.365 --> 01:29:46.326]  I can, absolutely.
[01:29:46.346 --> 01:29:47.026]  We'll be right back.
[01:29:47.346 --> 01:29:48.647]  Ted Nugent, I'm Alex Jones.
[01:29:48.967 --> 01:29:50.828]  We were talking about some of the stuff they've claimed about him.
[01:29:51.068 --> 01:29:52.288]  It just shows who they are.
[01:29:52.909 --> 01:29:53.789]  We're on the march.
[01:29:54.289 --> 01:29:55.710]  The empire's on the run.
[01:29:55.730 --> 01:29:57.251]  That's right, the communist empire's on the run.
[01:29:57.271 --> 01:29:59.512]  Alex Jones and the GCN Radio Network.
[01:30:15.140 --> 01:30:15.841]  How did he get in here?
[01:30:15.901 --> 01:30:18.342]  He's supposed to be with a few people outside.
[01:30:18.402 --> 01:30:25.566]  How about... How about all week they're talking about the massive crowds that are going to be outside.
[01:30:25.626 --> 01:30:26.627]  Where are they?
[01:30:26.707 --> 01:30:27.708]  Well, it's hot out.
[01:30:27.868 --> 01:30:28.668]  It is hot.
[01:30:28.748 --> 01:30:30.629]  I think it's very warm.
[01:30:30.689 --> 01:30:37.033]  You know, they show up with the helmets and the black masks.
[01:30:37.474 --> 01:30:40.375]  And they've got gloves and they've got everything.
[01:30:40.555 --> 01:30:41.276]  Antifa!
[01:31:08.820 --> 01:31:15.444]  We've got great air filters, great water filters, great non-GMO heirloom seeds, great books, great films, great Patriot apparel to meet like-minded people.
[01:31:15.664 --> 01:31:18.046]  And we've got a new humongoid sale.
[01:31:18.206 --> 01:31:21.508]  Not the number of things that are on massive sale, but on what's on sale.
[01:31:21.668 --> 01:31:23.810]  Out for months, not been on sale for months and months.
[01:31:23.870 --> 01:31:28.493]  We've never offered Super Mel Vitality known concentrated herbs, cold-pressed.
[01:31:28.693 --> 01:31:31.455]  Super Mel Vitality, 57% off.
[01:31:31.575 --> 01:31:35.777]  It's never been the price it is right now with 3,596 reviews, 4.6 reviews total by third-party sites.
[01:31:38.679 --> 01:31:39.500]  Unprecedented.
[01:31:39.580 --> 01:31:40.661]  And it's cold-pressed.
[01:31:40.801 --> 01:31:42.723]  That's why super mayo is so different.
[01:31:42.743 --> 01:31:46.847]  People say, well, I know these compounds work because it's admitted in science and these are other what you sell.
[01:31:47.128 --> 01:31:51.092]  BuzzFeed said it's like there's already best-selling stuff that's been certified as healthy and good forever.
[01:31:51.152 --> 01:31:52.333]  Why these aren't anything new?
[01:31:52.353 --> 01:31:56.377]  Because why do something new when you can have the oldest and best but cold-pressed?
[01:31:56.397 --> 01:31:56.457]  Duh.
[01:31:56.617 --> 01:31:56.918]  Duh.
[01:32:03.769 --> 01:32:05.190]  Vitamin Mineral Fusion.
[01:32:05.370 --> 01:32:07.771]  Visit Infowarslife.com to secure your chemister.
[01:32:07.951 --> 01:32:15.254]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great-tasting multivitamin formula available.
[01:32:15.454 --> 01:32:25.759]  Vitamin Mineral Fusion Drink Mix at Infowarslife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[01:32:26.099 --> 01:32:33.643]  In the history of InfoWars Life, we've brought out a lot of amazing products like Survival Shield X2, Super Mel Vitality, and so many others.
[01:32:33.923 --> 01:32:43.908]  With its unique delivery system and proprietary manufacturing process designed for maximized effects, this formula is the platinum standard of multivitamin mineral products.
[01:32:44.128 --> 01:32:46.090]  And this part is most important.
[01:32:46.190 --> 01:32:52.633]  The ingredients in vitamin mineral fusion are either plant-derived or of the highest quality lab standard.
[01:32:52.973 --> 01:32:54.413]  That means it's clean.
[01:32:54.433 --> 01:32:55.474]  That means it's pure.
[01:32:55.554 --> 01:32:58.414]  And rest secured, you're fighting the tip of the spear in the InfoWars.
