[00:00:00.289 --> 00:00:01.812]  I don't think so.
[01:06:07.558 --> 01:06:14.223]  Live from the InfoWars.com studios, you're listening to the Alex Jones Show!
[01:06:14.223 --> 01:06:17.166]  Why don't we blow the system up?
[01:06:17.166 --> 01:06:27.874]  I mean, obviously, we can't just turn off the spigot on the system we have and then say, hey, everyone in the world should get this new vaccine we haven't given to anyone yet.
[01:06:27.874 --> 01:06:34.259]  But there must be some way that we grow vaccines mostly in eggs the way we did in 1947.
[01:06:35.820 --> 01:06:47.268]  In order to make the transition from getting out of the tried and true egg growing, which we know gives us results that can be, you know, beneficial.
[01:06:47.268 --> 01:06:52.592]  I mean, we've done well with that, to something that has to be much better.
[01:06:52.592 --> 01:07:04.121]  You have to prove that this works, and then you've got to go through all of the clinical trials, phase 1's, phase 2's, phase 3, and then show that this particular product
[01:07:04.841 --> 01:07:07.644]  It's going to be good over a period of years.
[01:07:07.644 --> 01:07:12.568]  That alone, if it works perfectly, is going to take a decade.
[01:07:12.568 --> 01:07:25.741]  There might be a need or even an urgent call for an entity of excitement out there that's completely disruptive, that's not beholden to bureaucratic strings and processes.
[01:07:26.101 --> 01:07:45.627]  So we really do have a problem of how the world perceives influenza and it's going to be very difficult to change that unless you do it from within and say, I don't care what your perception is, we're going to address the problem in a disruptive way and in an iterative way because you do need both.
[01:07:45.627 --> 01:07:53.549]  But it is not too crazy to think that an outbreak of a novel avian virus could occur in China somewhere.
[01:07:54.029 --> 01:08:13.700]  We could get the RNA sequence from that, beam it to a number of regional centers, if not local, if not even in your home at some point, and print those vaccines on a patch and self-administer.
[01:08:13.700 --> 01:08:14.901]  What a time to be alive!
[01:08:14.901 --> 01:08:16.642]  Well, he was on with us last week.
[01:08:16.642 --> 01:08:19.063]  Thomas Renz joins us this week.
[01:08:19.063 --> 01:08:19.783]  Renz-law.com
[01:08:22.561 --> 01:08:29.022]  And he went and found the open source documents on the Pentagon's own big AI program that was even in the news.
[01:08:29.022 --> 01:08:30.483]  They were tracking COVID.
[01:08:30.483 --> 01:08:37.684]  And lo and behold, it found devastating information that since he broke it over a week ago, has now hit mainstream news.
[01:08:37.684 --> 01:08:38.824]  Thank God.
[01:08:38.824 --> 01:08:41.705]  Renz-law.com is not just a law firm.
[01:08:41.705 --> 01:08:44.366]  It's won awards for fighting people's rights.
[01:08:44.366 --> 01:08:48.346]  He also has a lot of documents and research there proving what he breaks down.
[01:08:48.346 --> 01:08:50.707]  Mr. Renz's expertise with law began, again,
[01:08:51.977 --> 01:09:06.146]  Mentored Nuremberg prosecutor and celebrated international lawyer Henry T. King and junior attorney Renz has won the National Trailblazer Award for political action assessing a numis state and national legislative and regulatory forums.
[01:09:06.146 --> 01:09:07.527]  I'm not going to go over all the things he's done.
[01:09:07.527 --> 01:09:14.472]  He's got a bunch of big lawsuits going on every front defending our rights and fighting this monstrous behavior.
[01:09:14.472 --> 01:09:18.474]  But again, he began his experience with a Nuremberg prosecutor.
[01:09:18.474 --> 01:09:20.216]  So that's certainly what we need now.
[01:09:21.076 --> 01:09:22.477]  And I appreciate him joining us.
[01:09:22.477 --> 01:09:26.659]  So much has come on just since he was on four or five days ago with us.
[01:09:26.659 --> 01:09:30.622]  So he can start wherever he wants to go here to inform people about what's happening.
[01:09:30.622 --> 01:09:33.603]  And then I would just dovetail it with Pfizer asked U.S.
[01:09:33.603 --> 01:09:35.204]  to allow COVID shots.
[01:09:35.204 --> 01:09:40.447]  It's not a vaccine anymore, AP says, for kids ages 5 to 11.
[01:09:40.447 --> 01:09:45.490]  So even the media, the corporate media is calling it a shot now because they know the wheels are coming off.
[01:09:45.490 --> 01:09:47.972]  And I've talked to some other high-powered lawyers that say it's about to come out.
[01:09:48.860 --> 01:09:58.247]  The next month, whistleblowers inside Big Pharma, bigger than the Veritas information, where they know that in the trials they covered up deaths and illnesses.
[01:09:59.613 --> 01:10:18.865]  And they also did the secret of trials and you see that in the CDC documents from October last year, months before the injections began here officially, they already were doing tests in Europe and the UK and knew it was causing the Guillain-Barre's, the narcolepsy, the cancer to pop up, the mycocarditis, heart attacks, you name it.
[01:10:18.865 --> 01:10:21.506]  And that's why that was in the list of possible adverse reactions.
[01:10:21.506 --> 01:10:23.107]  So joining us is Thomas Renz.
[01:10:23.107 --> 01:10:24.928]  So much developing, moving so fast.
[01:10:24.928 --> 01:10:25.809]  Thank you for coming on again.
[01:10:27.165 --> 01:10:32.786]  Hey, I am really glad to be here, Alex, and I'm really grateful you have me back.
[01:10:32.786 --> 01:10:33.686]  I love your show.
[01:10:33.686 --> 01:10:35.566]  I got to tell you, I love what you guys do.
[01:10:35.566 --> 01:10:40.127]  You actually have the courage to speak out even when it's not popular.
[01:10:40.127 --> 01:10:43.688]  And, you know, that's what we got to do right now.
[01:10:43.688 --> 01:10:45.988]  We've got to get the word out.
[01:10:45.988 --> 01:10:47.528]  Well, we appreciate you, sir.
[01:10:47.528 --> 01:10:52.809]  I've got dozens of big breaking things, but I know you're on top of this from a legal and research perspective.
[01:10:52.809 --> 01:10:55.710]  What are the biggest ongoing developments now?
[01:10:55.710 --> 01:10:56.210]  There's so many.
[01:10:57.958 --> 01:11:03.420]  Boy, I gotta tell you, even since we talked, and it's only been a few days, there's been a massive amount.
[01:11:03.420 --> 01:11:08.041]  I mean, God bless O'Keefe and Project Veritas for the work they're doing.
[01:11:08.041 --> 01:11:10.002]  We need people to support them.
[01:11:10.002 --> 01:11:14.403]  I mean, their stuff is just damning.
[01:11:14.403 --> 01:11:16.264]  But you know, here's the thing.
[01:11:16.264 --> 01:11:18.164]  How much do we have to have?
[01:11:18.164 --> 01:11:25.867]  And I know, so beyond Veritas and some of these other things, I got a whole slew of other information that we know that's not coming out yet.
[01:11:26.568 --> 01:11:27.609]  It's coming.
[01:11:27.609 --> 01:11:28.990]  There's going to be a whole lot more.
[01:11:28.990 --> 01:11:29.831]  This is coming down.
[01:11:29.831 --> 01:11:32.694]  This is the greatest fraud in world history.
[01:11:32.694 --> 01:11:34.315]  This is unbelievable.
[01:11:34.315 --> 01:11:39.340]  This is genocide almost, except for it's not against a specific race.
[01:11:39.340 --> 01:11:41.102]  It's all going to come out.
[01:11:41.102 --> 01:11:51.552]  And so I just want to give everybody an opportunity for all of you scum sucking sycophants that are out there thinking that, you know, we're just going to ride the wave.
[01:11:52.282 --> 01:11:59.045]  It's your opportunity to abandon ship right now because this is going to come down and you want to decide which side you're going to be on.
[01:11:59.045 --> 01:12:09.610]  And you know, even though you may be garbage, I would rather have you get off the ship now and join us because it just makes it easier and there'll be less people to go down with the ship.
[01:12:09.610 --> 01:12:11.371]  We're going to win this.
[01:12:11.371 --> 01:12:12.811]  All of this stuff is going to come out.
[01:12:14.781 --> 01:12:19.703]  Listen, the stuff about the studies being covered up, we've known that for months.
[01:12:19.703 --> 01:12:20.904]  We know that they covered it up.
[01:12:20.904 --> 01:12:22.925]  We know their studies were garbage.
[01:12:22.925 --> 01:12:24.185]  We know that they were lying.
[01:12:24.185 --> 01:12:25.726]  We know that there were a lot more dead.
[01:12:25.726 --> 01:12:27.727]  We know that there were a lot of this and a lot of that.
[01:12:28.746 --> 01:12:30.107]  It's well known.
[01:12:30.107 --> 01:12:38.435]  We also know that with a lot of countries around the world, I mean, we had the leaked Pfizer contract, I believe, that, you know, showed what they were doing to these different countries.
[01:12:38.435 --> 01:12:43.240]  Basically, these countries are supposed to indemnify and cover them up.
[01:12:43.240 --> 01:12:45.202]  You know, I mean, it's just unbelievable.
[01:12:47.228 --> 01:12:50.309]  It's coming out, and the truth will set you free.
[01:12:50.309 --> 01:13:04.254]  And, you know, Alex, one of the things that I want to do, I figured that, you know, hey, we're going to, in this presentation, you know the presentation I did with Clay Clarks where we talked about the 48,000 dead within 14 days?
[01:13:04.254 --> 01:13:09.996]  So, we actually included screenshots of raw data from CMS.
[01:13:09.996 --> 01:13:13.778]  I don't know if you saw this, Alex, but it's almost funny if it wasn't sad.
[01:13:14.597 --> 01:13:14.877]  Yes, sir.
[01:13:14.877 --> 01:13:16.118]  I did watch your presentation.
[01:13:16.118 --> 01:13:20.561]  I've been following you for months and the documents and I believe you sent some of that to the crew.
[01:13:20.561 --> 01:13:23.643]  When we come back, we can show some of those slides that are also on your site.
[01:13:23.643 --> 01:13:25.345]  But absolutely, you're right.
[01:13:25.345 --> 01:13:26.586]  What's old is new.
[01:13:26.586 --> 01:13:31.149]  Most people don't know the true magnitude from the actual data of the real death rate.
[01:13:31.149 --> 01:13:34.831]  Way worse than VARs, correct?
[01:13:34.831 --> 01:13:35.792]  Way worse.
[01:13:35.792 --> 01:13:42.537]  I mean, listen, so there's what I can confirm with evidence, and this is not that.
[01:13:42.537 --> 01:13:43.998]  But if I were a betting man,
[01:13:44.875 --> 01:13:49.719]  I'd be willing to put money down on the fact that there's been over 200,000 deaths from this in the U.S.
[01:13:49.719 --> 01:13:50.199]  alone.
[01:13:50.199 --> 01:13:51.500]  Oh, that's incredibly conservative.
[01:13:51.500 --> 01:13:56.865]  I mean, everyone I know knows people, young and old, that died of heart attacks or strokes after they took it.
[01:13:56.865 --> 01:13:57.505]  Oh, yeah.
[01:13:57.505 --> 01:13:58.266]  Yeah.
[01:13:58.266 --> 01:14:00.568]  But I'll tell you, you want something funny?
[01:14:00.568 --> 01:14:10.676]  I just saw some scumbag fact checker came out and said, oh, there's nowhere in the CMS that shows that there's 48,000 deaths.
[01:14:10.676 --> 01:14:11.877]  Well, no kidding!
[01:14:11.877 --> 01:14:13.338]  You have to analyze the data.
[01:14:13.962 --> 01:14:15.382]  You have to look at the raw data.
[01:14:15.382 --> 01:14:17.523]  Do you think that they've got it sitting there for you?
[01:14:17.523 --> 01:14:18.543]  No, they're hiding it.
[01:14:18.543 --> 01:14:19.384]  They're covering it up.
[01:14:19.384 --> 01:14:21.224]  That's the nature of a cover-up.
[01:14:21.224 --> 01:14:23.985]  You're going to fact-check because you didn't analyze the data.
[01:14:23.985 --> 01:14:27.186]  This is almost funny, if it's not so sad.
[01:14:27.186 --> 01:14:28.687]  I've got raw data.
[01:14:28.687 --> 01:14:30.887]  You can analyze it.
[01:14:30.887 --> 01:14:35.629]  I actually have the algorithms that were used to analyze this raw data.
[01:14:35.629 --> 01:14:37.149]  So, you know what?
[01:14:37.149 --> 01:14:39.030]  You run that algorithm, brother.
[01:14:39.030 --> 01:14:40.550]  You see if you get the same numbers.
[01:14:40.550 --> 01:14:42.891]  It'll actually be a little higher now because there's been more.
[01:14:43.837 --> 01:14:47.038]  But you go ahead and fact check this one.
[01:14:47.038 --> 01:14:53.181]  All that you're doing by promoting that is just giving me another arrow when I sue your butt.
[01:14:53.181 --> 01:14:56.883]  So I'm looking for, you know, you fact checkers, you want to fact check this?
[01:14:56.883 --> 01:15:05.746]  When I sue you for contributing to the death of all these people, I cannot wait to publish your fact check on my raw data.
[01:15:05.746 --> 01:15:07.107]  I cannot wait.
[01:15:07.107 --> 01:15:09.228]  So, you know,
[01:15:10.255 --> 01:15:13.016]  I just, it's incredible.
[01:15:13.016 --> 01:15:16.416]  By the way, Doctor, Dr. McCullough's on next hour.
[01:15:16.416 --> 01:15:17.936]  He's being totally censored off the web.
[01:15:17.936 --> 01:15:20.717]  They're trying to block all these treatments, as you know.
[01:15:20.717 --> 01:15:29.058]  Isn't that really a Nuremberg violation as well, to block treatments and bully doctors that try to expose it?
[01:15:29.058 --> 01:15:35.639]  McCullough is the smartest doctor I've ran across, and that's saying something, because I've got some brilliant doctors I've met.
