[00:00:12.174 --> 00:00:13.055]  We're live.
[01:22:54.278 --> 01:23:01.445]  A great dust bowl had ravaged food supplies, and the number one movie in the country was called Ass.
[01:23:02.006 --> 01:23:05.329]  Mr. Trump is suggesting that there is a conspiracy theory.
[01:23:05.369 --> 01:23:06.350]  That's ridiculous.
[01:23:06.370 --> 01:23:07.792]  That doesn't make any sense.
[01:23:08.172 --> 01:23:10.314]  Of course the elections will not be rigged.
[01:23:10.434 --> 01:23:11.175]  What does that mean?
[01:23:11.355 --> 01:23:13.057]  How many sides does a triangle have?
[01:23:14.979 --> 01:23:15.579]  Damn.
[01:23:15.819 --> 01:23:16.040]  Four.
[01:23:16.440 --> 01:23:17.061]  There's no sides.
[01:23:21.434 --> 01:23:23.755]  What's Osama Bin Laden most infamous for?
[01:23:24.076 --> 01:23:24.716]  Osama?
[01:23:24.776 --> 01:23:25.256]  Yeah.
[01:23:25.356 --> 01:23:25.957]  Or Obama?
[01:23:26.297 --> 01:23:26.777]  Osama.
[01:23:27.518 --> 01:23:28.799]  I have no idea who Osama is.
[01:23:29.059 --> 01:23:40.326]  A little further south from that facility, there's a completely separate building where they, get this, change raw sewage water into water people drink.
[01:23:40.466 --> 01:23:40.826]  Water.
[01:23:41.606 --> 01:23:42.467]  Like out the toilet?
[01:23:42.687 --> 01:23:44.468]  But Brondo's got what plants pray.
[01:23:44.768 --> 01:23:45.789]  It's got electricity.
[01:23:46.497 --> 01:23:52.822]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:23:53.843 --> 01:23:54.483]  Interview.
[01:23:55.264 --> 01:23:56.125]  InfoWars.com.
[01:23:57.846 --> 01:24:02.690]  It's a circus, everybody!
[01:24:02.750 --> 01:24:03.030]  Look!
[01:24:03.310 --> 01:24:03.591]  Look!
[01:24:03.631 --> 01:24:04.852]  Look at the monkey!
[01:24:04.892 --> 01:24:07.734]  Look at the monkey!
[01:24:07.754 --> 01:24:08.775]  I did that on purpose!
[01:24:15.165 --> 01:24:17.968]  There's a woman in the night, she's got a baby in her hand.
[01:24:19.189 --> 01:24:24.895]  Yeah, it's one more kid that'll never get to go to school, never get to be cool.
[01:24:26.236 --> 01:24:28.178]  I think that song says it all, I just butchered it.
[01:24:28.198 --> 01:24:37.627]  Keep us rolling for a minute.
[01:24:41.873 --> 01:24:44.995]  Keep on rockin'!
[01:24:45.095 --> 01:24:49.417]  The free world!
[01:24:50.418 --> 01:25:10.229]  They openly are saying that the alternative right, that grudge, Alex Jones, doesn't have a right to exist.
[01:25:15.302 --> 01:25:16.742]  Simply amazing.
[01:25:18.243 --> 01:25:31.386]  You know, Hillary, you failed back in the early 90s to strangle the Western Journalism Center that I think really is the vanguard of patriotic, libertarian, conservative media that became WorldNetDaily and even was before Drudge.
[01:25:32.566 --> 01:25:34.747]  And it's not about singling people out for credit.
[01:25:34.787 --> 01:25:40.468]  People need to know that they, you know, their own foundation, their own library, I keep going back to this all the time,
[01:25:42.404 --> 01:25:46.325]  The documents have been released via a lawsuit, said we've got to shut this down, this is dangerous.
[01:25:46.365 --> 01:25:48.345]  Well, looks like, looks like you failed.
[01:25:49.806 --> 01:25:55.767]  So the good news is, you've tried and tried and tried and tried and tried, and you keep failing and failing and failing.
[01:25:55.987 --> 01:26:01.668]  And the audits, and the harassment, and the death threats, and the PIs, and all of it hasn't helped you.
[01:26:02.248 --> 01:26:06.929]  And look, more leaks are coming out, even though the whistleblowers are getting shot four times in the back.
[01:26:09.150 --> 01:26:10.070]  You've taken our
[01:26:12.532 --> 01:26:13.172]  Restraint.
[01:26:14.833 --> 01:26:17.394]  And the fact that a lot of folks have been in a trance for weakness.
[01:26:18.394 --> 01:26:21.115]  But tyrants always find out when they start killing people openly.
[01:26:22.735 --> 01:26:23.856]  It's the beginning of the end.
[01:26:24.856 --> 01:26:27.757]  If you would have gone with soft power, you'd still be in control.
[01:26:28.197 --> 01:26:30.278]  But you're losing control very, very fast.
[01:26:31.978 --> 01:26:36.360]  Speaking of DrugsReport.com, for TV viewers, radio listeners should just go there, you can see it.
[01:26:36.740 --> 01:26:38.520]  How is the empire going to strike back?
[01:26:39.020 --> 01:26:39.641]  Well, right there.
[01:26:39.961 --> 01:26:40.841]  Headless Uber.
[01:26:42.363 --> 01:26:48.166]  I love how Drudge does that, because I would just come out and say, look, Uber admits their plan is to have driverless cars.
[01:26:48.206 --> 01:26:49.507]  They admit they want to have a monopoly.
[01:26:49.947 --> 01:26:53.249]  It's hooked into Rahm Emanuel's brother with billions of investment.
[01:26:53.529 --> 01:26:57.991]  That's why they're allowed to operate in all these liberal cities, even though they undercut the unions and screw everybody.
[01:26:58.191 --> 01:27:04.415]  I mean, I'm all for having competition and being picked up, but Uber wants a monopoly themselves and wants to work with the state.
[01:27:05.686 --> 01:27:06.547]  To create one.
[01:27:06.887 --> 01:27:07.887]  I mean, it's even worse.
[01:27:08.008 --> 01:27:12.090]  It's taking innovation, but controlled innovation, so it takes over the market.
[01:27:13.311 --> 01:27:17.954]  Just like Google's doing, so they can control information now and, you know, delist stories about Hillary's health.
[01:27:19.861 --> 01:27:20.781]  Headless Uber!
[01:27:21.202 --> 01:27:27.644]  Their goal, they said this three years ago, but now they admit it openly, that's Gizmodo, spotted a self-driving Uber in Pittsburgh.
[01:27:27.664 --> 01:27:28.064]  That's right.
[01:27:28.785 --> 01:27:31.326]  They're actually putting self-drivers on the road.
[01:27:31.726 --> 01:27:33.566]  They've got the insurance, they're willing to pay.
[01:27:33.867 --> 01:27:39.689]  Statistically, there have been a lot of crashes, a lot of problems with driverless cars that Ford's testing, Google's testing, Uber's testing.
[01:27:40.789 --> 01:27:47.192]  And now, they drive around with these big antennas on, just like Google, grabbing your info, tracking what you're doing.
[01:27:49.073 --> 01:27:54.497]  We have to make a decision to not be displaced by these because they admit, I told people this 20 years ago, but now it's admitted.
[01:27:54.517 --> 01:27:56.318]  I could just see it common sense.
[01:27:56.738 --> 01:28:03.683]  They're going to come out and they're now doing it and say, humans just aren't as safe as computers.
[01:28:04.344 --> 01:28:05.885]  You can pay a lot more on insurance.
[01:28:07.344 --> 01:28:11.025]  But your insurance will be 10% of what it will be if you just go with driverless.
[01:28:11.265 --> 01:28:12.345]  And you'll still drive it!
[01:28:13.085 --> 01:28:14.545]  Toyota and Mercedes are already like this.
[01:28:14.565 --> 01:28:22.707]  You already pay more for their luxury models like Lexus, where, oh, it has all these smart things that beep, and it'll stop if you don't stop, and it'll keep you from swerving.
[01:28:23.147 --> 01:28:24.707]  You're already in a robot car.
[01:28:25.447 --> 01:28:28.508]  And they're killing people all the time with them, like Michael Hastings.
[01:28:29.768 --> 01:28:36.469]  I talked 20 years ago about people being killed, how they could program cars already to be driverless and kill you.
[01:28:38.064 --> 01:28:50.448]  And some of the leaks that are going to be coming out, a little birdie told me, are going to be dealing with different agency programs and protocols to use the commandeering and hijacking of vehicles that are remote control to kill you.
[01:28:50.848 --> 01:29:00.771]  Well, of course, in the old days, it was how to cut brake lines and how to take the bolts off the wheels, so that once you sped up to 70 miles an hour, you know, just how to set it where the wheels would come off.
[01:29:01.051 --> 01:29:03.732]  Like happened to Nigel Viraj, the leader of UKIP.
[01:29:04.212 --> 01:29:05.493]  Like happened to his airplane.
[01:29:06.564 --> 01:29:10.488]  Pilot can't talk very well, but he's alright as long as you don't unplug him.
[01:29:10.868 --> 01:29:11.428]  God bless him.
[01:29:11.468 --> 01:29:16.893]  But Farage climbed out of there bleeding, face half torn off, and was back in the saddle a few months later.
[01:29:20.276 --> 01:29:30.405]  And quite frankly, I don't blame him wanting to kind of back off now and ride off in the sunset at least for a while because it's not even that I'm tired or not even that I'm scared of him killing me.
[01:29:31.460 --> 01:29:43.146]  At a certain point, it's kind of embarrassing, even though I'm doing it for the right reasons, to always be hopping around, you know, in front of the dragon, spitting on it, kicking it in the nose, pointing it out to everybody.
[01:29:43.166 --> 01:29:52.612]  I mean, even though I want this mission, parts of me, at a certain point, were like, man, I wish other people stepped forward so they can have their time to roll the dice over and over again.
[01:29:52.992 --> 01:29:54.773]  I just thank God that I'm still alive.
[01:29:55.253 --> 01:29:57.534]  Thank you, God, and thank you, listeners, for your prayers.
[01:29:57.834 --> 01:30:00.056]  I'll get to the Hillary clip and Paul Watson's report.
[01:30:00.076 --> 01:30:00.536]  Stay with us.
[01:30:00.836 --> 01:30:02.441]  The Empire's on the run.
[01:30:03.364 --> 01:30:06.053]  Alex Jones and the GCN Radio Network.
[01:30:10.094 --> 01:30:19.120]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[01:30:19.200 --> 01:30:27.426]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:30:27.606 --> 01:30:32.269]  We have now managed to secure the sought-after beans in a highly customized blend.
[01:30:32.469 --> 01:30:39.175]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[01:30:39.255 --> 01:30:46.341]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:30:46.441 --> 01:30:53.307]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[01:30:53.447 --> 01:30:57.810]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[01:30:57.931 --> 01:31:01.193]  Available in original or with our immune support infusion blend.
[01:31:01.333 --> 01:31:07.458]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[01:31:07.638 --> 01:31:09.299]  Available at InfoWarsLife.com
[01:31:10.080 --> 01:31:12.101]  Joe Biggs here with Infowars.com.
[01:31:12.181 --> 01:31:20.445]  Headline news quietly confirmed Dr. Drew Pinsky's program will end next month, though he will remain a contributor for CNN Worldwide.
[01:31:20.645 --> 01:31:26.667]  Back on August 18th, Dr. Drew dropped a bombshell that he was gravely concerned about Hillary's health.
[01:31:26.887 --> 01:31:30.449]  The famous TV doctor was actually asked to be on KABC's
[01:31:30.609 --> 01:31:35.412]  McIntyre in the Morning Show to debunk questions about the 68-year-old Clinton's health.
[01:31:35.592 --> 01:31:45.017]  But instead, Penske said he's become concerned about Clinton's health and the medical care she has received after reviewing the records that have been made public.
[01:31:45.317 --> 01:31:46.778]  And now, New York Post.
[01:31:47.018 --> 01:31:49.139]  Headline news drops Dr. Drew.
[01:31:49.299 --> 01:31:56.643]  Now here at Infowars.com, we've gone into great detail talking about the many issues surrounding this presidential candidate's health.
[01:31:56.883 --> 01:31:57.824]  Why is it bad?
[01:31:57.924 --> 01:32:00.065]  It's not just our water we need to filter.
[01:32:00.185 --> 01:32:02.045]  It's not just our food that needs to be cleaned.
[01:32:02.225 --> 01:32:03.646]  It's the air we're breathing.
[01:32:03.826 --> 01:32:06.467]  Especially for our children.
[01:32:06.567 --> 01:32:07.747]  The artificial particulates.
[01:32:07.787 --> 01:32:08.447]  The chemicals.
[01:32:19.471 --> 01:32:22.492]  This is absolutely weighing down our immune systems.
[01:32:22.692 --> 01:32:31.596]  The same team based right here in America that brought you the Alexa Pure Groundbreaking Water Filtration Systems have now developed Alexa Pure Breeze.
