[00:00:14.232 --> 00:00:15.373]  You have the power.
[01:51:24.827 --> 01:51:30.508]  You look at the current bubble that we're in, and really there's nowhere else for us to go.
[01:51:30.568 --> 01:51:41.771]  I mean, the S&P 500 is the index that... Yes, if you look at those mountains, this is the mother of all bubbles, and it's set to start going down, and then they're going to try to blame the Brexit and Donald Trump.
[01:51:41.891 --> 01:51:42.691]  I don't think it's going to work.
[01:51:43.111 --> 01:51:48.693]  It's Donald Trump and the Brexit and nationalism and true free market, not crony garbage, that's going to pull us out of this.
[01:51:48.893 --> 01:51:51.553]  We know socialism isn't going to work like Venezuela, huh?
[01:51:52.554 --> 01:51:53.074]  Absolutely.
[01:51:53.794 --> 01:51:54.274]  And really,
[01:51:55.685 --> 01:51:59.368]  My word, what's on my heart, is to warn people to prepare.
[01:51:59.568 --> 01:52:05.773]  I mean, like you said, that's the next domino, or the tool that they have to really trip on us.
[01:52:05.873 --> 01:52:08.255]  So, that's really my point.
[01:52:09.807 --> 01:52:10.327]  Well, you're right.
[01:52:10.387 --> 01:52:16.111]  And George Soros, while he helped build the euro, is now saying they should reconstitute the euro on the ashes of what's about to collapse.
[01:52:16.551 --> 01:52:20.173]  No, we're not going to have the folks that engineered this start it up again.
[01:52:20.273 --> 01:52:22.815]  You guys are going to be anathema and hated.
[01:52:23.135 --> 01:52:23.976]  Incredible point.
[01:52:24.036 --> 01:52:24.996]  Thank you so much, sir.
[01:52:25.397 --> 01:52:26.017]  Thank you, Trevor.
[01:52:26.737 --> 01:52:27.038]  Let's go.
[01:52:27.098 --> 01:52:27.818]  I wish I had more time.
[01:52:27.838 --> 01:52:29.019]  These callers are much better than I am.
[01:52:29.059 --> 01:52:31.560]  Tomorrow, I promise, we're going to take a mass ton of calls.
[01:52:31.580 --> 01:52:33.101]  In fact, I may even cancel guests tomorrow.
[01:52:33.642 --> 01:52:34.522]  Let's go to Vebb.
[01:52:34.802 --> 01:52:36.003]  First time caller in Illinois.
[01:52:36.023 --> 01:52:36.584]  You're on the air.
[01:52:36.624 --> 01:52:36.904]  Welcome.
[01:52:38.454 --> 01:52:40.636]  Hi, I'm going to try and be as quick as I can about this.
[01:52:41.016 --> 01:52:51.586]  It has to do with, um, I've just been seeing what's been going on in Jamaica, uh, for a few years now and just how misinformed they are about what's been happening in America.
[01:52:52.326 --> 01:52:59.553]  And they don't even know what's happening here, but yet they want to talk about it like, like they do.
[01:52:59.633 --> 01:53:04.137]  And what I've noticed is how informed they are with Donald Trump.
[01:53:04.157 --> 01:53:05.338]  They don't know anything.
[01:53:06.377 --> 01:53:07.038]  About what's going on.
[01:53:07.078 --> 01:53:10.620]  They just go by what, I guess, MSNBC has to say about it.
[01:53:10.640 --> 01:53:14.644]  Sure, well it's easy when you're in another country to kind of believe the propaganda because that's all you have.
[01:53:14.664 --> 01:53:15.364]  You're not in the country.
[01:53:15.404 --> 01:53:19.728]  But, oh yeah, in Europe, he's still popular there because, you know, they want to be loving.
[01:53:19.768 --> 01:53:20.528]  They want to be liberal.
[01:53:20.568 --> 01:53:22.410]  They want to be, they just buy into the hype.
[01:53:24.011 --> 01:53:27.574]  The thing, you see, the reggae community is very huge in Europe.
[01:53:28.454 --> 01:53:35.360]  And then when you have people from Jamaica that bring that influence towards Europe, you're going to have a lot of people that are
[01:53:35.993 --> 01:53:36.814]  We're good to go.
[01:53:55.307 --> 01:53:57.647]  Well, look, folks kind of jump on a bandwagon.
[01:53:57.687 --> 01:54:02.548]  What they don't get is, if you're going to do that, you've got to create the bandwagon and be ahead of the trend.
[01:54:02.768 --> 01:54:04.649]  You don't catch the wave after it already breaks.
[01:54:05.209 --> 01:54:08.409]  But all these trendies just always think that's the way to go, and it's sickening.
[01:54:08.689 --> 01:54:09.449]  Great points, though.
[01:54:10.270 --> 01:54:10.850]  Let's go ahead.
[01:54:10.890 --> 01:54:13.030]  It's not just Jamaica where folks think Obama's God.
[01:54:13.410 --> 01:54:15.230]  Anywhere you're not under it, you think it's wonderful.
[01:54:16.111 --> 01:54:19.551]  Let's go ahead and talk to Brian.
[01:54:20.011 --> 01:54:22.332]  Brian's a truck driver on the road.
[01:54:22.532 --> 01:54:23.232]  You're on the air.
[01:54:23.272 --> 01:54:23.772]  Welcome, sir.
[01:54:25.523 --> 01:54:25.983]  How you doing?
[01:54:26.043 --> 01:54:29.925]  Yeah, I'm a Trump supporter, young black male, truck driver.
[01:54:30.425 --> 01:54:42.990]  Um, called us on CNN today and the Traditionalist Workers Party was trying to hold a rally in Sacramento, California in front of the Capitol building protesting the government.
[01:54:43.090 --> 01:54:48.012]  And, uh, they were attacked by a group of, uh, so-called anti-fascists.
[01:54:49.092 --> 01:54:50.873]  And, uh, the first thing the news said is, uh,
[01:54:52.136 --> 01:55:02.812]  It's a white, white, white wing extremist group, KKK, and started shooting all kind of blasphemy at these guys and their platform says nothing about being white supremacist.
[01:55:08.334 --> 01:55:18.256]  You know, I saw CNN, just briefly before I went on air, with POTOC, who's the little pointed head of the Southern Poverty Law Center, a foreign organization basically, saying right-wingers knife attack.
[01:55:18.296 --> 01:55:24.657]  And to be honest, I got so busy on Brexit and the open borders, I've got the articles here, it's conflicting.
[01:55:25.157 --> 01:55:26.517]  What are they saying really happened now?
[01:55:28.378 --> 01:55:36.299]  Well, they're saying that the workers' party stabbed the other group of guys and
[01:55:37.338 --> 01:55:43.661]  And they are all extremists, right wing extremists and KKK and white supremacy.
[01:55:43.741 --> 01:55:48.784]  Sure, sure, so that's what the articles admit, that it was the communists that stabbed the Trump type people.
[01:55:50.565 --> 01:55:56.167]  But when I was watching CNN, I literally watched one minute of it during a break, and they were acting like the right wing did it.
[01:55:56.187 --> 01:55:57.288]  I mean, that is so crazy.
[01:55:59.718 --> 01:56:01.340]  That's a bunch of propaganda, man.
[01:56:01.360 --> 01:56:02.440]  They keep pushing that.
[01:56:03.201 --> 01:56:04.422]  They keep pushing that crap.
[01:56:21.554 --> 01:56:22.995]  Truck drivers, would you say, are pro-Trump?
[01:56:23.555 --> 01:56:25.717]  And then how many black folks you know are really pro-Trump?
[01:56:25.757 --> 01:56:27.017]  Some numbers are 25%.
[01:56:27.298 --> 01:56:27.938]  Some numbers are 10%.
[01:56:28.779 --> 01:56:29.899]  I don't know what polls to believe.
[01:56:29.919 --> 01:56:30.460]  What do you think?
[01:56:31.820 --> 01:56:38.284]  Well, the majority of truck drivers I've talked to on the road at truck stops are pro-Trump or anti-Hillary.
[01:56:39.025 --> 01:56:45.809]  But when I get back home to Jackson, Michigan, most of the black guys I know, they don't want to think for themselves.
[01:56:45.829 --> 01:56:46.770]  They're lazy-minded.
[01:56:47.779 --> 01:56:52.824]  They just believe whatever CNN tells them, so they think Trump's a racist and all this crap.
[01:56:52.864 --> 01:56:53.565]  That's incredible.
[01:56:53.605 --> 01:56:57.569]  Hillary stole more than half the money to Haitian refugees, but that's nothing compared to Bono.
[01:56:57.929 --> 01:56:58.289]  He stole 99%.
[01:56:58.810 --> 01:57:03.615]  And then it's like, it's okay because you said you love me, but you robbed me.
[01:57:03.915 --> 01:57:08.720]  Imagine if Trump had taken, it was like 55% of what Hillary took.
[01:57:08.740 --> 01:57:11.403]  55% of the money she just took for Haitians with Bill.
[01:57:12.253 --> 01:57:14.715]  And it's like, can you imagine if Trump did that?
[01:57:14.835 --> 01:57:16.717]  I mean, it is just like, it is crazy.
[01:57:16.737 --> 01:57:17.537]  God bless you, my friend.
[01:57:17.557 --> 01:57:18.118]  Thanks for the call.
[01:57:19.218 --> 01:57:23.522]  I apologize to Scottis, John, Ryan, Al, Tricia, Andrew, and Chris.
[01:57:23.542 --> 01:57:24.683]  In fact, I'll actually do this.
[01:57:26.351 --> 01:57:31.013]  If you want to give us your number in there with our great crew, we got a limited crew on Sundays, but we'll write it down.
[01:57:31.293 --> 01:57:32.873]  We'll call you back during the show tomorrow.
[01:57:32.913 --> 01:57:34.374]  I want to hear every caller today.
[01:57:34.394 --> 01:57:35.034]  It was awesome!
[01:57:35.674 --> 01:57:36.354]  Awesome callers!
[01:57:36.394 --> 01:57:37.275]  Thank you so much!
[01:57:37.655 --> 01:57:38.315]  Thanks for putting up with me.
[01:57:38.335 --> 01:57:39.575]  I should have gone to you at the start of the hour.
[01:57:39.975 --> 01:57:41.796]  But I'm going to look at the schedule of big guests tomorrow.
[01:57:41.836 --> 01:57:47.178]  I think I'm going to move some guests or cut some guests because people are fiery, they're awake, and I love the different angles.
[01:57:47.498 --> 01:57:48.218]  Folks, take us in.
[01:57:48.238 --> 01:57:49.258]  So tomorrow, 11 a.m.
[01:57:49.278 --> 01:57:54.320]  Central, InfoWars.com, forward slash show to find all the free feeds, iPhone and Droid apps and more.
[01:57:54.520 --> 01:57:55.221]  Please spread the word.
[01:57:55.242 --> 01:57:56.163]  This is an info war.
[01:57:56.444 --> 01:57:57.727]  You are the key to this fight, folks.
[01:57:57.767 --> 01:57:58.408]  Thank you so much.
[01:58:00.252 --> 01:58:00.813]  I train hard.
[01:58:01.334 --> 01:58:01.835]  I work hard.
[01:58:02.456 --> 01:58:07.346]  I'm always looking for the best way to be the best version of myself.
