[00:00:00.729 --> 00:00:04.871]  You're listening to The Alex Jones Show.
[01:53:23.726 --> 01:53:25.687]  They hate you being able to travel the world.
[01:53:26.047 --> 01:53:31.689]  That I can go to Bergstrom and pay like $800 and fly to Germany express.
[01:53:32.610 --> 01:53:33.970]  They don't like choices.
[01:53:34.030 --> 01:53:35.771]  They want the future for themselves.
[01:53:36.031 --> 01:53:39.913]  They want to have you in a small cell and stomp your guts out.
[01:53:41.027 --> 01:53:41.768]  I appreciate your call.
[01:53:41.788 --> 01:53:42.289]  I mean, literally.
[01:53:42.329 --> 01:53:42.890]  I'm not kidding.
[01:53:43.590 --> 01:53:47.355]  They want to kill you and rape your wife.
[01:53:48.156 --> 01:53:48.657]  You understand?
[01:53:48.677 --> 01:53:49.758]  These are weak people.
[01:53:50.599 --> 01:53:59.050]  Strong people don't want to dominate because, you know, you're just embarrassed by how strong you are and how altruistic and how much you love things and you're just honorable and cool.
[01:53:59.718 --> 01:54:00.358]  You're confident.
[01:54:00.999 --> 01:54:01.880]  Filth isn't.
[01:54:02.060 --> 01:54:05.822]  They're coming for you because you are good.
[01:54:06.363 --> 01:54:07.824]  Because you're beautiful.
[01:54:08.044 --> 01:54:09.165]  Because you're strong.
[01:54:09.485 --> 01:54:12.487]  They're going to stomp your brains out.
[01:54:14.288 --> 01:54:15.049]  Figure that out yet?
[01:54:15.930 --> 01:54:17.191]  Packs of dumbasses.
[01:54:17.471 --> 01:54:18.832]  Packs of snot noses.
[01:54:19.212 --> 01:54:20.693]  Run by evil psychos.
[01:54:20.993 --> 01:54:22.074]  Are coming for us.
[01:54:22.755 --> 01:54:28.459]  The founders laid in the First Amendment and the Second and the Tenth as defense mechanisms.
[01:54:29.639 --> 01:54:30.480]  Shields are down!
[01:54:30.500 --> 01:54:31.401]  We're under attack!
[01:54:32.502 --> 01:54:34.403]  This is a real emergency transmission!
[01:54:34.604 --> 01:54:36.685]  You'll find out in the future how serious it was.
[01:54:37.346 --> 01:54:40.489]  They are putting slow-kill weapons in the food and water on record.
[01:54:44.713 --> 01:54:45.493]  They mean business.
[01:54:46.714 --> 01:54:48.896]  Their snot-nosed minions are cannon fodder.
[01:54:49.637 --> 01:54:50.758]  The dumbest of the dumb.
[01:54:51.238 --> 01:54:52.500]  Don't be mad at the zombies.
[01:54:52.560 --> 01:54:53.180]  Move around them.
[01:54:53.581 --> 01:54:54.862]  Focus on the kingpins.
[01:54:57.247 --> 01:54:59.648]  The generals, the sorcerers, the commanders.
[01:55:01.328 --> 01:55:03.209]  One of us is better than their greatest.
[01:55:04.149 --> 01:55:06.910]  We have to realize our power, be willing and commit.
[01:55:08.071 --> 01:55:11.492]  And then you've got to test it and go out and resist the enemy politically.
[01:55:11.832 --> 01:55:17.394]  And then the doors of perception, the doors of providence will open.
[01:55:18.723 --> 01:55:21.205]  And then you'll step into the real world.
[01:55:21.745 --> 01:55:22.346]  Out of the mist.
[01:55:22.686 --> 01:55:28.551]  Like in the mountains, you drive through some clouds, all of a sudden you're up in the mountains, beautiful view, you're like, how did I not know this was here?
[01:55:29.472 --> 01:55:31.513]  Almost everyone is below the mist layer.
[01:55:32.094 --> 01:55:33.115]  We must bring them up.
[01:55:35.937 --> 01:55:38.839]  We're almost out of time here, I've got just loaded phones, I can't get to everybody.
[01:55:39.780 --> 01:55:42.062]  Chris in Texas, go ahead, thanks for holding, Chris.
[01:55:43.683 --> 01:55:44.604]  Hey Alex, you hear me?
[01:55:44.724 --> 01:55:45.384]  Yes sir, go ahead.
[01:55:46.185 --> 01:55:47.286]  Hey brother, thanks for all you do.
[01:55:49.378 --> 01:55:55.081]  I was thinking about what you said about Ted Cruz being a good person, but I think he's a cuck.
[01:55:55.601 --> 01:55:56.782]  I've listened to him.
[01:55:56.802 --> 01:56:01.924]  He came from the Bushes, they manufactured him, they helped write TPP, CFR, Goldman Sachs.
[01:56:01.964 --> 01:56:03.605]  He says free speech is the problem.
[01:56:03.865 --> 01:56:06.666]  Donald Trump's to blame for the George Soros attacks.
[01:56:07.587 --> 01:56:08.827]  Cruz has uncloaked himself.
[01:56:08.847 --> 01:56:09.968]  The Bushes run his campaign.
[01:56:10.188 --> 01:56:11.589]  He was owned by them the whole time.
[01:56:11.789 --> 01:56:13.890]  He's a sleeper cell because their name is dead.
[01:56:14.110 --> 01:56:16.051]  We now know certified Ted Cruz is an operative.
[01:56:17.109 --> 01:56:21.911]  And I heard what you said that Donald J. Trump insider Roger Stone said about Heidi.
[01:56:22.391 --> 01:56:32.414]  She just seems, the more and more I hear about her, and I'd like to hear what you think about it, you know, maybe later on this week, just, there just seems like so much more that you could say about her.
[01:56:32.894 --> 01:56:36.075]  She just seems like just a, just like almost a snake demon!
[01:56:36.095 --> 01:56:40.197]  I mean, look, you got that demon, you know, Becky.
[01:56:41.624 --> 01:56:47.725]  Over there, surrounded by all that energy at home, and his whole family, you research him, what a horrible, what a demonic vortex.
[01:56:48.045 --> 01:56:49.725]  Ah, man, we have been besieged by the enemy.
[01:56:49.745 --> 01:56:54.846]  They're crawling out of every hole, every leftist.
[01:56:54.866 --> 01:56:57.447]  See, the true leftist joins our movement to bring us down.
[01:56:58.467 --> 01:57:01.528]  We have to realize that, and that's what they've done, and God help us.
[01:57:01.968 --> 01:57:02.708]  I appreciate your call.
[01:57:03.208 --> 01:57:05.548]  Christina in Ohio, last caller, I'm sorry to all the others.
[01:57:05.928 --> 01:57:08.309]  We'll go to Jason and others tomorrow if you can call in.
[01:57:08.349 --> 01:57:09.009]  Go ahead, Christina.
[01:57:13.101 --> 01:57:13.942]  You're listening to your radio.
[01:57:14.783 --> 01:57:15.703]  Sweetheart, go ahead.
[01:57:16.844 --> 01:57:20.907]  Alright, I gotta let her go.
[01:57:21.468 --> 01:57:23.389]  I'm sorry to Jason and everybody else.
[01:57:23.670 --> 01:57:24.350]  I'm out of time.
[01:57:24.390 --> 01:57:25.331]  Great job to the crew.
[01:57:25.791 --> 01:57:26.572]  I tried my best.
[01:57:26.712 --> 01:57:33.477]  I didn't get to all the science news, the communist news, them arresting anybody that criticizes open borders in Germany.
[01:57:33.798 --> 01:57:36.820]  Literally, if you criticize your daughter being gang raped, you get arrested.
[01:57:36.840 --> 01:57:37.641]  I mean, it is just...
[01:57:38.421 --> 01:57:40.003]  They mean business, folks.
[01:57:40.724 --> 01:57:49.352]  But they don't have any soldiers in the leftist movement, because the men are all on estrogen and wearing pink socks, literally, to kick our guts out and rape us and slaughter us.
[01:57:49.553 --> 01:57:54.317]  So they're going to bring in jihad forces as their enforcer units.
[01:57:54.678 --> 01:57:55.559]  It's very clear now.
[01:57:55.799 --> 01:57:56.580]  It's all real.
[01:57:56.620 --> 01:57:57.380]  We're in deep trouble.
[01:57:57.420 --> 01:57:58.281]  Pray to God for delivery.
[01:57:58.321 --> 01:58:02.646]  Tell folks how you got introduced to super male, and then when super female came out, tell us what happened.
[01:58:02.906 --> 01:58:07.090]  After I saw such a huge positive change in my husband, I had to try it first.
