[00:00:14.094 --> 00:00:16.677]  You're listening to the Alex Jones Show.
[01:02:35.558 --> 01:02:40.060]  You know, she doesn't get off intimidating Juanita Broderick, intimidating Bill Clinton's rape victims.
[01:02:40.120 --> 01:02:40.280]  No.
[01:02:40.520 --> 01:02:41.821]  She's the champion of women's rights.
[01:02:42.401 --> 01:02:53.186]  So Louise Mensch actually writes an ad campaign for Hillary, sends it to Podesta, Podesta says it's good, it's great, she's very smart, she's very intelligent.
[01:02:54.420 --> 01:02:57.684]  Now it's been exposed, and Louise Mensch is basically finished.
[01:02:57.724 --> 01:03:05.953]  What was even funnier, she reacted to this by threatening to sue Wikileaks and Julian Assange for hacking her email.
[01:03:06.733 --> 01:03:13.501]  Okay, number one, it's not in the jurisdiction of the United Kingdom, so what the hell is she talking about?
[01:03:13.561 --> 01:03:16.003]  Number two, they didn't hack her email!
[01:03:17.014 --> 01:03:19.135]  WikiLeaks didn't hack anyone's email.
[01:03:19.155 --> 01:03:21.837]  They were given the information by whoever did hack them.
[01:03:22.658 --> 01:03:24.819]  Louise Mencher's email was not hacked.
[01:03:26.220 --> 01:03:31.843]  She merely sent an email to the Clinton campaign, which was revealed as part of the hack of John Podesta's emails.
[01:03:32.584 --> 01:03:34.625]  So again, she's been exposed.
[01:03:34.905 --> 01:03:40.749]  Dan Merica, Hunter Walker, Oliver Darcy, Marjorie Pritchard, we're naming them.
[01:03:42.130 --> 01:03:58.107]  New York Times Magazine Chief National Correspondent Mark Lebovich is described as sympathetic, and remember it also came out that the New York Times was begging the Clinton campaign to use quotes that they had got from their own interview with Hillary Clinton.
[01:03:59.107 --> 01:04:01.750]  That shows you how cooked they really are.
[01:04:02.090 --> 01:04:19.126]  The New York Times does an interview with Hillary Clinton and after the fact, after it's already taped, recorded and in the can, they then have to email the Clinton campaign and ask, coordinate, beg to use quotes that were made by Clinton during the interview.
[01:04:19.627 --> 01:04:21.168]  Again, that shows you how beholden
[01:04:21.909 --> 01:04:24.413]  How cooked they are to the Hillary Clinton campaign.
[01:04:24.774 --> 01:04:33.046]  Why they're talking about Trump allegedly touching a woman on a plane in the 80s and not about these massive WikiLeaks bombshells that come out by the minute.
[01:04:34.721 --> 01:04:37.184]  That is why the media is controlled.
[01:04:37.204 --> 01:04:39.106]  That's why the fourth estate is dead.
[01:04:39.346 --> 01:04:44.712]  That's why 94% of Americans distrust the mainstream media.
[01:04:45.813 --> 01:04:47.716]  And there's going to be more revelations coming out soon.
[01:04:47.736 --> 01:04:48.957]  They're coming out by the minute.
[01:04:49.037 --> 01:04:53.822]  We can't even keep up with them, which is why the mainstream media has to consistently dole out
[01:04:54.503 --> 01:05:03.952]  Fresh servings of feigned moral outrage over what Trump allegedly said or did with no evidence 35 years ago.
[01:05:04.512 --> 01:05:07.655]  We'll be back on the Alex Jones Show live with Stefan Molyneux.
[01:05:07.815 --> 01:05:08.476]  Don't go away.
[01:05:08.576 --> 01:05:09.637]  InfoWars.com
[01:05:10.422 --> 01:05:15.664]  If you look at Bill Clinton, far worse, minor words, and his was action.
[01:05:16.264 --> 01:05:17.785]  His was what he's done to women.
[01:05:17.825 --> 01:05:23.507]  There's never been anybody in the history of politics in this nation that's been so abusive to women.
[01:05:23.727 --> 01:05:26.028]  Bill Clinton was abusive to women.
[01:05:26.388 --> 01:05:32.571]  Hillary Clinton attacked those same women and attacked them viciously, four of them here tonight.
[01:05:32.711 --> 01:05:38.013]  So much of what he's just said is not right, but he gets to run his campaign any way he chooses.
[01:05:48.837 --> 01:05:51.579]  There is an information warfare happening right now.
[01:05:52.439 --> 01:05:53.900]  It's a fight for our minds.
[01:05:54.560 --> 01:05:56.501]  And InfoWars.com is on the front lines.
[01:05:56.822 --> 01:06:01.044]  Download our free multimedia app at InfoWars.com forward slash app.
[01:06:01.164 --> 01:06:04.526]  It's free, it's on Droid, it's on Apple, you name it.
[01:06:04.606 --> 01:06:06.167]  InfoWars.com forward slash app.
[01:06:10.396 --> 01:06:19.402]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[01:06:19.482 --> 01:06:27.548]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:06:27.868 --> 01:06:32.570]  We have now managed to secure the sought-after beans in a highly customized blend.
[01:06:32.750 --> 01:06:39.473]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at InfoWarsLife.com.
[01:06:39.533 --> 01:06:46.617]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:06:46.717 --> 01:06:53.580]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[01:06:53.740 --> 01:06:55.000]  I'm gonna lay it out short and sweet.
[01:06:55.020 --> 01:06:59.501]  I got so dedicated to fighting the globalists and their program for world government that I stopped working out.
[01:06:59.521 --> 01:07:00.281]  I was a total fitness nut.
[01:07:24.006 --> 01:07:24.466]  20 years ago.
[01:07:25.387 --> 01:07:27.588]  About 15 years ago, I just stopped working out.
[01:07:27.688 --> 01:07:28.889]  I gained close to 100 pounds.
[01:07:29.529 --> 01:07:32.091]  I have lost 50, 60 pounds of fat.
[01:07:33.071 --> 01:07:33.391]  Or more.
[01:07:33.492 --> 01:07:35.413]  I've gained 20 pounds of muscle.
[01:07:35.913 --> 01:07:37.414]  I'm stronger than I was when I was 22.
[01:07:37.514 --> 01:07:40.856]  When I could bench press close to 400 pounds and squat 600.
[01:07:40.956 --> 01:07:42.717]  It's actually scary.
[01:07:43.596 --> 01:07:53.706]  And it's because I take products that our researchers developed that block the estrogen mimickers that basically feminize men.
[01:07:54.687 --> 01:08:07.519]  We've produced these products with top scientists and researchers like Dr. Group to help you counteract the globalist onslaught and at the same time support Infowars in our fight to promote human liberty and freedom.
[01:08:23.357 --> 01:08:30.881]  The world is a dangerous place, not because of evil, but because of those who look on and do nothing.
[01:08:31.861 --> 01:08:35.763]  If you are receiving this transmission, you are the resistance.
[01:08:36.223 --> 01:08:40.025]  We now take you live to the Central Texas Command Center.
[01:08:40.385 --> 01:08:42.006]  It's Alex Jones.
[01:08:46.761 --> 01:08:49.022]  Paul Joseph Watson in for Alex Jones.
[01:08:49.042 --> 01:08:51.862]  We're going to go to our guest here in a minute, Stefan Molyneux.
[01:08:52.523 --> 01:08:55.944]  First I wanted to get to this story, which is incredibly important.
[01:08:56.124 --> 01:08:57.324]  This is out of Voca-teve.
[01:08:58.044 --> 01:08:58.904]  The headline, want $5,000?
[01:08:59.204 --> 01:09:02.445]  Call Bill Clinton a rapist on national television.
[01:09:02.545 --> 01:09:04.206]  And indeed, several people have.
[01:09:05.322 --> 01:09:16.210]  The ongoing rape stunts have electrified many Trump supporters and conservative media consumers enough to compete with the interest generated from the latest misogynistic bombshell consuming the Republican nominee.
[01:09:16.891 --> 01:09:17.631]  Now did you get that?
[01:09:18.572 --> 01:09:28.799]  That meme, Bill Clinton is a rapist, which of course has been splayed across Hillary, Tim Kaine, Al Gore events for the past two weeks, across television, is
[01:09:29.580 --> 01:09:35.445]  Quote, enough to compete with the so-called fallout from these Trump tapes.
[01:09:35.826 --> 01:09:38.668]  And this article drills into the statistics to prove that.
[01:09:39.209 --> 01:09:41.751]  This is not Infowars.com, this is a mainstream article.
[01:09:42.291 --> 01:09:51.420]  Quote, Clinton's rape accusations have been mentioned over 872,000 times on Twitter in the last 13 days since Jones announced his bounty.
[01:09:52.060 --> 01:09:53.520]  Evocative analysis found.
[01:09:53.741 --> 01:10:04.043]  By contrast, social media users shared the hashtag Trump tape some 975,000 times in the days since a leaked NBC tape revealed Trump talking about grabbing women.
[01:10:04.844 --> 01:10:08.565]  So again, the Bill Clinton rape protest continues day by day.
[01:10:08.825 --> 01:10:09.465]  It will build.
[01:10:09.705 --> 01:10:12.966]  We've got some more plans that we're going to reveal for it in the coming days.
[01:10:13.906 --> 01:10:18.708]  It's matching the so-called damaging fallout from these Trump tapes.
[01:10:19.008 --> 01:10:25.050]  Just that one meme alone launched by Alex Jones, launched by Infowars.com.
[01:10:25.570 --> 01:10:30.472]  That tells you why the Clinton campaign is terrified that this is going to continue.
[01:10:30.552 --> 01:10:33.433]  And it's not only going to continue, it's going to build
[01:10:34.073 --> 01:10:41.556]  They're absolutely petrified of it because it's competing for media attention, social media attention.
[01:10:41.976 --> 01:10:44.337]  It's splashed across cable broadcast news.
[01:10:44.357 --> 01:10:46.358]  And they're not happy about that.
[01:10:47.258 --> 01:10:55.342]  They wanted the entire narrative to be about how Donald Trump's this evil misogynist, saying terrible things, doing terrible things to women.
[01:10:55.782 --> 01:10:59.664]  It's not quite working out for them, as we saw with the Rasmussen poll.
[01:11:00.524 --> 01:11:02.585]  And tonight on Fox News we're told
[01:11:03.570 --> 01:11:09.572]  More of Bill Clinton's rape accusers will appear live on Fox News tonight.
[01:11:10.293 --> 01:11:18.816]  Stephen Bannon, the CEO of the Trump campaign, said, quote, we're going to turn him, meaning Bill Clinton, into Bill Cosby.
[01:11:19.696 --> 01:11:26.359]  So if the Clinton campaign thought that they had seized the initiative with this narrative that they're controlling it,
[01:11:27.165 --> 01:11:39.095]  This abuse of women narrative by focusing on Donald Trump, by things that women allege happened on a plane in the 80s with no evidence, then they've got another thing coming.
[01:11:39.696 --> 01:11:46.722]  And that's why the Clinton campaign is petrified about the Bill Clinton is a rapist protest that is sweeping the country right now.
[01:11:47.568 --> 01:11:51.974]  We're going to go to our guest, Stefan Molyneux, who of course needs no introduction.
[01:11:52.014 --> 01:11:52.975]  He's been on the show before.
[01:11:53.015 --> 01:11:54.818]  I've been on his show several times.
[01:11:55.118 --> 01:11:58.122]  The website is freedomainradio.com.
[01:11:58.182 --> 01:11:59.424]  Stefan, welcome to the show.
[01:12:00.285 --> 01:12:00.686]  Thanks, Paul.
[01:12:00.726 --> 01:12:01.387]  It's great to be here.
[01:12:02.728 --> 01:12:06.509]  Now first, I want to get into these latest allegations against Trump.
[01:12:06.569 --> 01:12:08.229]  Of course, we'll move on to the WikiLeaks stuff.
[01:12:08.769 --> 01:12:15.891]  But you know, we don't expect the New York Times to be interested in Hillary arming ISIS, which came out of the WikiLeaks bombshell releases.
[01:12:16.411 --> 01:12:21.412]  But you know, some woman on a plane claims that Donald Trump touched her in the 80s with no evidence.
[01:12:21.852 --> 01:12:24.753]  She told no one about it at the time, didn't tell the airline staff.
[01:12:25.293 --> 01:12:32.178]  She waits 35 years until four weeks before the election to tell anyone about this.
[01:12:32.278 --> 01:12:33.679]  Isn't that an amazing coincidence?
[01:12:34.840 --> 01:12:44.506]  Well, and I talked about this at the time when you saw Anderson Cooper confronting Trump in the last debate saying, have you ever touched any other women inappropriately ever anywhere ever?
[01:12:45.167 --> 01:12:46.608]  And of course, Trump said no.
[01:12:46.728 --> 01:12:52.312]  And immediately you knew they had a lineup of accusers down the road coming up to to do this kind of stuff.
