[00:00:19.698 --> 00:00:20.479]  Another time.
[01:24:37.689 --> 01:24:40.471]  You can take the speeches of Trump
[01:24:41.977 --> 01:24:46.922]  And they're word for word what Clinton and others said, because it's common sense, but the Clintons didn't act on what they did.
[01:24:47.383 --> 01:24:50.446]  And that's my biggest concern, is that Trump wouldn't act on what he says he'll do.
[01:24:51.967 --> 01:24:56.292]  And I think he's for real, I think that's why they're so scared of him, because they wouldn't be scared of him if he wasn't for real.
[01:24:56.312 --> 01:24:56.852]  They'd love it.
[01:24:58.194 --> 01:24:59.335]  We're gonna find out, I know that.
[01:24:59.355 --> 01:25:05.021]  I wanna go to your phone calls, and coming up, EU chief calls Boris Johnson's EU-Nazi comparison absurd.
[01:25:06.257 --> 01:25:10.380]  That's the front-runner for the British Prime Ministership right now, former Mayor of London.
[01:25:11.141 --> 01:25:14.564]  There's a good video up on Infowars.com where David Knight breaks it down.
[01:25:15.485 --> 01:25:18.727]  The Texas exit.
[01:25:18.827 --> 01:25:20.409]  Eight reasons for Texas' secession.
[01:25:21.530 --> 01:25:34.941]  My biggest reason, and I want to keep the Republic together, but if our country's totally run by globalists and already gone, and under multinational subdivision and receivership, then we've got to just try to keep some part of America
[01:25:36.047 --> 01:25:36.467]  Alive!
[01:25:36.607 --> 01:25:43.229]  And then we just announced Texas is what's left, and a few other states, and others that want to be somewhat free market, not suicidal, can join us.
[01:25:43.329 --> 01:25:47.971]  I mean, you know, that's one way is to have the states pull out of the federal government because it's illegitimate.
[01:25:48.231 --> 01:25:49.771]  And a lot of scholars are saying that now.
[01:25:50.151 --> 01:25:54.573]  I mean, we're really under global receivership, in their own words.
[01:25:54.613 --> 01:25:56.293]  We've been maneuvered into rack and ruin.
[01:25:57.514 --> 01:25:59.634]  The whole world is unraveling into hell.
[01:26:01.655 --> 01:26:03.416]  The wealthiest area of Spain voted like 89%
[01:26:05.728 --> 01:26:06.829]  To leave six months ago.
[01:26:06.849 --> 01:26:07.309]  Remember that?
[01:26:07.489 --> 01:26:08.190]  In Catalonia.
[01:26:08.790 --> 01:26:09.491]  Catalon.
[01:26:09.631 --> 01:26:10.151]  Beautiful place.
[01:26:10.192 --> 01:26:10.572]  I've been there.
[01:26:12.193 --> 01:26:13.754]  And the central government said you can't leave.
[01:26:13.995 --> 01:26:16.777]  Well, what do you do when 89% say we're not playing ball anymore?
[01:26:17.017 --> 01:26:17.697]  It's game over.
[01:26:17.757 --> 01:26:19.419]  I don't care what you say or what you do.
[01:26:19.719 --> 01:26:21.120]  You cannot stop the people.
[01:26:21.981 --> 01:26:24.223]  And so they're having referendums to just pull out.
[01:26:24.483 --> 01:26:25.323]  What's Spain going to do?
[01:26:25.564 --> 01:26:26.444]  Roll tanks in?
[01:26:26.464 --> 01:26:31.048]  They don't even have an industry now because of the environmental regulations.
[01:26:31.268 --> 01:26:32.609]  The whole country is shutting down.
[01:26:32.969 --> 01:26:34.691]  And Catalon doesn't want to do it.
[01:26:37.056 --> 01:26:39.017]  They don't want to commit suicide with you!
[01:26:40.898 --> 01:26:44.559]  Steve, Manny, John, Cody, and many others are going to you right now.
[01:26:45.760 --> 01:26:48.661]  Let's go ahead and talk to Steve in Maryland.
[01:26:48.721 --> 01:26:49.561]  You're on the air, go ahead.
[01:26:49.581 --> 01:26:54.603]  Hey Alex, I just want to get your take on Trump meeting with Kissinger.
[01:26:55.424 --> 01:27:00.366]  We know who Kissinger is, and I don't want to look at this from the standpoint that Trump's not doing anything.
[01:27:00.386 --> 01:27:01.866]  Well, it's okay to criticize Trump about it.
[01:27:01.906 --> 01:27:03.247]  Go ahead, give us your take, it's alright.
[01:27:04.954 --> 01:27:14.302]  I just don't see the benefit in this and I was hoping to get your take on it because you study this stuff, you understand it, and I'm just trying to get another viewpoint on this.
[01:27:21.704 --> 01:27:22.764]  Trump's meeting with Kissinger.
[01:27:22.804 --> 01:27:25.025]  Kissinger is one of the top globalists in the world.
[01:27:25.045 --> 01:27:27.106]  He's kind of fading like David Rockefeller is.
[01:27:27.506 --> 01:27:31.968]  Zbigniew Brzezinski's pretty much in charge at many levels, advising the globalists for my research.
[01:27:32.308 --> 01:27:34.109]  Jane Baker's still a big kingmaker.
[01:27:34.609 --> 01:27:37.930]  And he's met with Richard N. Haas of the Council on Foreign Relations.
[01:27:38.430 --> 01:27:39.291]  He's in the top 20.
[01:27:40.231 --> 01:27:47.374]  He met last week in Houston at his law firm, Trump did, with
[01:27:48.413 --> 01:27:53.198]  James Baker, who's still high-powered, and now he's meeting with Kissinger.
[01:27:53.278 --> 01:27:56.621]  And it's, uh-oh, Trump to meet with Kissinger for foreign policy advice.
[01:27:56.641 --> 01:28:00.906]  Steve Watson, face-to-face session comes after weeks of phone conversations.
[01:28:02.535 --> 01:28:05.919]  If Trump didn't meet with them, they didn't come after me with that much hardcore.
[01:28:06.459 --> 01:28:09.102]  After he met with Haas, Haas came out and attacked him a week later.
[01:28:09.642 --> 01:28:11.164]  And Trump didn't change his rhetoric.
[01:28:11.284 --> 01:28:13.466]  He got more nationalistic, more anti-globalist.
[01:28:13.907 --> 01:28:17.771]  Trump has not changed his rhetoric after he met last week with James Baker.
[01:28:18.491 --> 01:28:23.757]  So I don't care if he meets with these people, but I do care if he changes his rhetoric and then changes his actions.
[01:28:24.818 --> 01:28:25.599]  I personally
[01:28:26.690 --> 01:28:32.072]  I've had Rothkopf, the second commander Kissinger, the head of the Kissinger Group, on when he was the head of the Kissinger Group.
[01:28:32.472 --> 01:28:33.313]  He came on the show.
[01:28:33.833 --> 01:28:35.113]  And John Harmon heard it during the breaks.
[01:28:36.394 --> 01:28:38.194]  I said, you know I'm Alex Jones, right?
[01:28:38.274 --> 01:28:41.196]  And he said, oh, we know who you are, but I thought you'd want to talk to me and be sold on this.
[01:28:41.436 --> 01:28:45.137]  You're a smart guy, you know, you ought to be involved, you ought to come to some of our meetings.
[01:28:45.557 --> 01:28:51.179]  And I kept chewing him out for 30 minutes, and at the end of it he said, I'll never talk to you again, I can't believe you're so stupid, and hung up.
[01:28:53.360 --> 01:28:55.983]  I've been in meetings with CEOs.
[01:28:56.543 --> 01:28:58.805]  I've had the globalists invite me to things when I'm already somewhere.
[01:28:58.825 --> 01:29:04.411]  A lot of times I'll be in LA or New York or London and the phone rings here at the office and they say such-and-such wants to meet with you in private.
[01:29:05.251 --> 01:29:07.894]  And so I've gone and met with some pretty high-powered folks.
[01:29:08.555 --> 01:29:11.838]  Usually it's gopher level, right below a Kissinger, right below a Baker.
[01:29:12.278 --> 01:29:15.261]  Or, I mean, I've met with presidents and CEOs of media companies.
[01:29:15.781 --> 01:29:16.882]  So I've been at the top of those.
[01:29:17.603 --> 01:29:25.628]  And man, they give you a New World Order global government speech, and I tell them, listen, I hear all how it's a great idea, but really it's for centralized control eugenics.
[01:29:26.648 --> 01:29:29.390]  And they'll just say, Alex, you're a smart guy, you really should be with us.
[01:29:30.110 --> 01:29:37.554]  But they know I'm a journalist, and if I ever blow confidence in one of these private meetings, I'll never get those type of informations again.
[01:29:38.575 --> 01:29:42.757]  So that's why I don't come out and, you know, say the specifics of what went on.
[01:29:42.797 --> 01:29:45.479]  But they don't, they hold their cards close to their vest, too.
[01:29:46.963 --> 01:29:52.805]  But I mean, I've had them... Just like Mark Dice was in a meeting with the media and he said, look, let's just worship Lucifer together, Mark.
[01:29:53.405 --> 01:29:54.305]  I've had them do that with me too.
[01:29:54.365 --> 01:29:55.826]  I mean, these people are freaks, folks.
[01:29:56.546 --> 01:29:57.466]  I'm gonna come back to you, Steve.
[01:29:57.486 --> 01:29:57.786]  Stay there.
[01:30:00.407 --> 01:30:01.287]  We're on the march.
[01:30:01.787 --> 01:30:03.388]  The Empire's on the run.
[01:30:04.328 --> 01:30:07.009]  Alex Jones and the GCN Radio Network.
[01:30:11.681 --> 01:30:13.542]  Joe Biggs here with InfoWars.com.
[01:30:13.622 --> 01:30:15.263]  This is a Hillary Clinton ad from 2008.
[01:30:15.423 --> 01:30:17.884]  It's 3 a.m.
[01:30:17.964 --> 01:30:19.665]  and your children are safe and asleep.
[01:30:20.365 --> 01:30:23.526]  But there's a phone in the White House and it's ringing.
[01:30:23.606 --> 01:30:24.967]  Something's happening in the world.
[01:30:24.987 --> 01:30:26.528]  Hello, Secretary Clinton.
[01:30:26.688 --> 01:30:28.248]  This is Ambassador Stevens.
[01:30:28.268 --> 01:30:30.349]  We are under attack here in Benghazi.
[01:30:30.409 --> 01:30:31.170]  Hello?
[01:30:31.570 --> 01:30:34.711]  H, your vote will decide who answers that call.
[01:30:34.831 --> 01:30:35.652]  Bob, what time is it?
[01:30:36.492 --> 01:30:37.333]  Oh, it's 3 a.m.?
[01:30:37.713 --> 01:30:44.097]  Whether it's someone who already knows the world's leaders, knows the military, someone tested and ready to lead in a dangerous war.
[01:30:44.257 --> 01:30:45.638]  Oh, cool, she should answer.
[01:30:45.678 --> 01:30:46.278]  She said she would.
[01:30:46.718 --> 01:30:47.679]  Hello, we're under attack!
[01:30:48.219 --> 01:30:49.380]  The building's on fire!
[01:30:49.880 --> 01:30:50.901]  They're shooting at us!
[01:30:51.221 --> 01:30:52.101]  There's explosions!
[01:30:52.141 --> 01:30:54.002]  Where the f*** are you?
[01:30:54.042 --> 01:30:55.923]  You said you were gonna answer!
[01:30:55.983 --> 01:30:57.544]  Come on, Secretary Clinton!
[01:30:57.745 --> 01:30:58.645]  We need you!
[01:30:58.945 --> 01:31:00.086]  Don't leave us!
[01:31:00.146 --> 01:31:02.908]  It's 3 a.m., and your children are safe and asleep.
[01:31:03.028 --> 01:31:05.249]  Who do you want answering the phone?
[01:31:05.549 --> 01:31:07.790]  What difference at this point does it make?
[01:31:08.050 --> 01:31:10.131]  I'm Hillary Clinton, and I approve this message.
[01:31:12.012 --> 01:31:18.676]  We have another in a long list of fake hate crimes, this time being reported by KVUE News in Austin.
[01:31:18.816 --> 01:31:28.441]  The man who said an employee at Whole Foods wrote a homophobic slur on a cake has withdrawn his lawsuit and now says that the company, quote, did nothing wrong.
[01:31:28.721 --> 01:31:32.183]  Jordan Brown made the initial allegations more than three weeks ago.
[01:31:32.443 --> 01:31:39.210]  He said at the time that he ordered a cake with the phrase Love Wins on it, but instead got a cake with a homophobic slur.
[01:31:39.450 --> 01:31:46.437]  Whole Foods has now dropped their countersuit after, quote, the truth has come to light, end quote, according to a statement from the company.
[01:31:46.797 --> 01:31:53.244]  Brown said in a statement Monday morning that he was wrong to pursue the matter and use the media to perpetrate the story.
[01:31:53.484 --> 01:31:58.550]  He went on to apologize to Whole Foods and its team members for questioning their commitment to values.
[01:31:58.911 --> 01:32:03.977]  Brown's apology came after Whole Foods released a video debunking Brown's story.
[01:32:04.277 --> 01:32:07.261]  You can find more reports on InfoWars.com.
[01:32:11.863 --> 01:32:24.851]  The military has turned to a directed energy frequency jammer, mounted on an assault rifle frame, to deal with the growing threat of small drones to military bases and troops in the field, reports Defense Tech.
[01:32:25.171 --> 01:32:40.640]  Officials of Battle Fielding, the non-profit research and development organization, said Monday the Defense Department and Department of Homeland Security had signed off on buying 100 units of its drone Defender, billed as the safe solution for warding off any
[01:32:40.640 --> 01:32:41.400]  We're good to go.
[01:33:22.361 --> 01:33:27.086]  Live from the InfoWars.com studios, it's Alex Jones.
[01:33:31.533 --> 01:33:50.343]  Alright, I'm going right back to your calls, then I'm getting into the situation in Europe with the radical Muslims demanding full control of everything, running around intimidating everybody, beating people up, shutting down bars, attacking women wearing miniskirts, and the police are defending it, and the leftists and the green parties are defending it with pleasure.
[01:33:50.363 --> 01:33:56.247]  They want to dominate culture, they want control, and they've got their bully boys.
[01:33:56.867 --> 01:33:57.427]  That'll do it.
[01:33:58.828 --> 01:34:00.089]  And they mean business.
[01:34:01.778 --> 01:34:06.559]  So coming up, top imam, Muslim migrants should agree with Europeans to conquer their countries.
[01:34:06.619 --> 01:34:08.760]  That's an article from months ago by Paul Watson.
[01:34:10.060 --> 01:34:19.623]  The latest one actually gets into all of this and it is pretty incredible where they say, where they say we'll get rid of the blonde-haired, blue-eyed people.
[01:34:19.943 --> 01:34:23.184]  Muslim scholar celebrates extinction of blue-eyed, blonde-haired Germans.
[01:34:23.204 --> 01:34:23.944]  That's coming up in a moment.
[01:34:24.926 --> 01:34:39.378]  First off, I'm not going to belabor this, but I'm talking to the listeners that have heard the show and heard me talk about iodine deficiency and heard me talk about the bad halogens, fluoride, chlorine, the list goes on and on.
