[00:00:11.132 --> 00:00:17.154]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:35:46.619 --> 01:35:47.539]  And look, I hope that
[01:35:48.359 --> 01:35:51.840]  We don't need to ever use this storable food, but it's insurance you can always eat.
[01:35:52.801 --> 01:35:53.581]  It's very tasty.
[01:35:53.961 --> 01:36:01.644]  But as crazy as the world is steaming towards depression, I've been getting medical supplies, I've been getting more storable food, I've got my firearms in line.
[01:36:02.485 --> 01:36:04.105]  I'm hoping we don't have war with Russia.
[01:36:04.205 --> 01:36:07.847]  I'm hoping the depression isn't as bad as many elites believe.
[01:36:08.507 --> 01:36:17.529]  But it's all over the news now that the millionaires are moving out of Chicago because they think it's going to collapse and that billionaires are buying armored redoubts all over the US and Europe.
[01:36:17.969 --> 01:36:19.270]  Stuff I told you six years ago.
[01:36:21.190 --> 01:36:22.250]  Big stuff's coming.
[01:36:23.391 --> 01:36:25.351]  All Hades is breaking loose around the world.
[01:36:25.591 --> 01:36:27.512]  We're on top of a mega massive bubble.
[01:36:28.112 --> 01:36:32.633]  And all Donald Trump's done is said maybe we should put the brakes on and so they say he's the new Hitler.
[01:36:34.545 --> 01:36:36.785]  Anybody who's a nationalist is now the new bad guy.
[01:36:36.986 --> 01:36:42.227]  So please support the broadcast and know that your purchases are essential to what we do.
[01:36:43.147 --> 01:36:45.167]  The very best nootropic brain force.
[01:36:46.147 --> 01:36:47.808]  It's normally 25% off retail.
[01:36:47.888 --> 01:36:49.288]  We did another 20 plus percent.
[01:36:49.868 --> 01:36:52.269]  It's 45% off retail right now.
[01:36:52.289 --> 01:36:56.690]  $22 for a super high quality all natural brain booster.
[01:36:57.990 --> 01:36:58.890]  Try it today.
[01:36:59.050 --> 01:37:01.091]  This is a great introductory price to try it.
[01:37:01.251 --> 01:37:01.971]  Infowars.
[01:37:03.331 --> 01:37:07.534]  Life.com is the subsection that has all of our supplements and nutraceuticals.
[01:37:08.914 --> 01:37:11.876]  DNA Force Plus is now back in stock.
[01:37:12.897 --> 01:37:16.919]  Patented form of the antioxidant CoQ10, BioPQQ, that's the big one.
[01:37:17.720 --> 01:37:24.884]  Patented digestive enzymes, immune-boosting astragalus root, pomegranate extract, plant-based resveratrol, and a lot more.
[01:37:25.624 --> 01:37:26.605]  It's back in stock.
[01:37:26.685 --> 01:37:30.307]  Just one of the ingredients, BioPQQ, is patented.
[01:37:30.847 --> 01:37:31.668]  It is the only
[01:37:33.169 --> 01:37:38.951]  Naturally occurring, naturally produced, that's not synthetic, BioPQQ out there in the world.
[01:37:39.211 --> 01:37:43.232]  That's why it costs $30,000 for us to run a batch just for the BioPQQ.
[01:37:43.832 --> 01:37:45.192]  What is it?
[01:37:45.212 --> 01:37:45.692]  $14,000 a kilo.
[01:37:45.732 --> 01:37:47.373]  It takes more than two kilos in each batch.
[01:37:48.013 --> 01:37:49.893]  That's why this is such a game changer.
[01:37:49.933 --> 01:37:51.474]  That's why it's somewhat expensive.
[01:37:52.334 --> 01:37:55.635]  Similar stuff out there that you get at medical facilities from doctors.
[01:37:55.695 --> 01:37:57.216]  It's not prescription, but that's where you get it.
[01:37:57.456 --> 01:37:59.457]  It's $300 to $400 a bottle.
[01:37:59.497 --> 01:38:00.857]  Ours is $134 a bottle.
[01:38:01.278 --> 01:38:05.099]  And it's turning heads across the industry because it's such a nutraceutical.
[01:38:05.319 --> 01:38:15.883]  But then we've got stuff like, you know, high quality silver bullet colloidal silver for $5 less than the leading competitor when it's the very same private labeled colloidal silver at InfoWarsLife.com.
[01:38:16.523 --> 01:38:17.544]  Or you can call toll free 888-253-3139.
[01:38:21.796 --> 01:38:24.834]  Now, going back to Wayne Madsen and the little bit of time we have left with Wayne.
[01:38:25.740 --> 01:38:27.942]  Wayne, you've heard me throw out a lot of points here.
[01:38:28.382 --> 01:38:29.443]  The election theft.
[01:38:29.943 --> 01:38:31.424]  Why are they so scared of Trump?
[01:38:32.044 --> 01:38:33.645]  What's other big news you're working on?
[01:38:33.685 --> 01:38:38.909]  I know you've broken some big stories as well that are at WayneMadsenReport.com and Infowars.com.
[01:38:39.229 --> 01:38:42.031]  Karl Rove backing Cruz and Clinton at the same time.
[01:38:43.192 --> 01:38:47.114]  Also, you asked, was Cruz's father linked to the JFK assassination?
[01:38:47.735 --> 01:38:53.339]  Cuban hired by Lee Harvey Oswald bears a striking resemblance, but we know he was tied into these very groups.
[01:38:54.861 --> 01:38:57.064]  And the Bush's were running an operation.
[01:38:57.104 --> 01:39:00.770]  We know he later, Cruz himself, came to work for the Bush's.
[01:39:01.031 --> 01:39:03.194]  So let's cover those issues right now, Wayne.
[01:39:03.888 --> 01:39:08.173]  Well yeah, the one I'm currently working on is the Raphael Cruz.
[01:39:08.633 --> 01:39:13.318]  Now, there's actually, there's like three Raphael Cruz's.
[01:39:14.079 --> 01:39:21.167]  This gets really complicated, but when I'm looking at the background of the Cruz family, I think we've got another Obama.
[01:39:21.888 --> 01:39:24.911]  We've got CIA people on both sides, mom and dad.
[01:39:26.352 --> 01:39:41.589]  And the photograph, the one with Lee Harvey Oswald pamphleteering in front of the International Trademark in New Orleans, by the way, which was owned by Clay Shaw, who was the main target of Jim Garrison's investigation.
[01:39:43.350 --> 01:39:50.654]  The only guy not identified in that photograph is the guy that looks a lot like Rafael Cruz.
[01:39:51.375 --> 01:39:54.257]  I've got the FBI report from November 1963.
[01:39:55.157 --> 01:39:58.579]  They were not able to identify that individual.
[01:39:59.400 --> 01:40:07.204]  The House Select Committee on Assassinations of 1978, Robert Blakey, the General Counsel, recently reaffirmed
[01:40:09.047 --> 01:40:13.175]  After he appeared on Frontline, he said, we don't know who that guy is.
[01:40:13.215 --> 01:40:14.798]  We never determined who that guy is.
[01:40:16.041 --> 01:40:27.247]  Well, even if you're not going to use the photo as evidence of Raphael's ties to the people in New Orleans that were being looked at by Jim Garrison, let's look at his company he worked for.
[01:40:27.267 --> 01:40:38.113]  He said he was a geophysical computer guy for this company that was owned by a French oil services company, Schlumberger.
[01:40:38.514 --> 01:40:40.615]  The heir to the Schlumberger company.
[01:40:41.495 --> 01:40:51.579]  Jean de Menil winds up as a member of the board of directors of Permandex out of New Orleans, which was a CIA front company run by who?
[01:40:51.859 --> 01:40:52.640]  Clay Shaw.
[01:40:53.220 --> 01:40:57.082]  The photograph of the Raphael Cruz lookalike is taken where?
[01:40:57.422 --> 01:41:01.083]  In front of the international trademark owned by Clay Shaw.
[01:41:01.624 --> 01:41:07.006]  So even if you don't use the photograph as evidence, you got to look at the business ties as evidence.
[01:41:07.106 --> 01:41:08.326]  And here's the scariest thing.
[01:41:10.419 --> 01:41:19.003]  Ted Cruz has just hired a company called Strategic Communications Laboratories out of London, where his mom lived from 1960 to 1966.
[01:41:22.889 --> 01:41:34.962]  Married to a guy over there who we don't know what he did for a living, but this company specializes in mass deception, psychological warfare, influence operations, and behavioral modification.
[01:41:35.903 --> 01:41:36.403]  It's U.S.
[01:41:36.423 --> 01:41:42.550]  subsidiary Cambridge Analytics has been retained by the Cruz for President campaign as an advisor.
[01:41:44.181 --> 01:41:57.005]  Now, after I broke the story about New Orleans, and the possibility that's Rafael Cruz there pamphleting with Lee Harvey Oswald, I've been attacked, and it's always the same characters.
[01:41:57.125 --> 01:41:59.646]  One of the attacking sites is Wong Keat.
[01:41:59.766 --> 01:42:07.288]  They were the same site nine years ago that attacked me for reporting that Dennis Hastert was involved in molesting
[01:42:07.708 --> 01:42:08.748]  We're good to go.
[01:42:27.535 --> 01:42:29.136]  I don't need those prizes.
[01:42:29.176 --> 01:42:32.958]  I've been to these ceremonies where these people award each other prizes.
[01:42:33.038 --> 01:42:34.279]  It's really disgusting.
[01:42:34.299 --> 01:42:35.859]  No, no, I agree.
[01:42:35.879 --> 01:42:38.141]  You don't want a Nobel Prize or a Pulitzer, no.
[01:42:38.781 --> 01:42:43.743]  No, I mean, you're basically, to get one of those, you're submitting to some control.
[01:42:43.903 --> 01:42:48.866]  So, if you get one, if I ever got anything like that, I'd say, I messed up.
[01:42:49.426 --> 01:42:50.947]  How did I, how the hell did I get one of these?
[01:42:51.528 --> 01:42:55.631]  I shouldn't be getting one of these because, you know, people that get those are part of the system.
[01:42:56.012 --> 01:43:06.460]  But the story on Rafael Cruz and the grandparents, his name was, look, Ted Cruz's father was Rafael Bienvenidos Cruz.
[01:43:07.461 --> 01:43:09.962]  His father was Rafael Bienvenidos Cruz.
[01:43:10.042 --> 01:43:16.646]  Now, I'm trying to look up records on people with the same last names, but the grandparents came from Cuba in 1966.
[01:43:18.047 --> 01:43:18.987]  Rafael came in 57.
[01:43:19.728 --> 01:43:23.310]  He said he came to escape Castro's Cuba.
[01:43:23.410 --> 01:43:27.352]  In 57, Castro wasn't in power for another three years, so he lied about that.
[01:43:28.172 --> 01:43:39.362]  His father worked for RCA in Cuba at a time when RCA was involved in a lot of anti-communist activities, including setting up clandestine radio stations for the CIA.
[01:43:40.063 --> 01:43:43.686]  So, you know, what do we know about the Cruz family?
[01:43:44.187 --> 01:43:47.370]  Right now we know about as much as we know about Obama's family in 2008.
[01:43:49.051 --> 01:44:00.366]  And, uh, mea culpa, I didn't look at Obama's family back then, and I found out soon enough, weeks after his inauguration, how he was linked to the CIA.
[01:44:00.827 --> 01:44:02.909]  And it turns out the whole family was.
[01:44:02.929 --> 01:44:06.154]  Well, I'll tell you, Cruz's dad does have a, um...
[01:44:07.614 --> 01:44:12.298]  Interesting looking features that are somewhat unique and it does look like a spinning image of his dad.
[01:44:12.598 --> 01:44:28.992]  But then you add it in together with the whole Cuban community, how he's one of the early communities, how he's hooked into all these different skunk works type organizations, and then how his son goes right up at the top with the Bushes, who we know are running the operation to kill Kennedy, George Herbert Walker Bush Sr.
[01:44:29.953 --> 01:44:33.720]  Who's come out and declassified documents to have been in the CIA in the early 60s.
[01:44:33.760 --> 01:44:36.445]  He lied about it when he became the director in the 70s.
[01:44:36.485 --> 01:44:38.369]  Just magically the director but never been in it.
[01:44:39.605 --> 01:44:48.090]  Yeah, and one of the guys in that photograph in front of the trademark at the far right is Chauncey Holt, who was the accountant for Meyer Lansky, the mobster.
[01:44:48.670 --> 01:45:00.177]  And Chauncey Holt apparently told author Ed Haslam, who wrote a book about all this in New Orleans in those years, that
[01:45:01.338 --> 01:45:05.339]  All the Cubans in that photograph were part of the CIA's Operation Mongoose.
[01:45:05.780 --> 01:45:09.681]  That was the clandestine program to overthrow Fidel Castro.
[01:45:09.721 --> 01:45:18.684]  And Oswald was there doing all this just to sheep-dip these people as part of a pro-Castro movement.
[01:45:18.804 --> 01:45:19.584]  Sure, it's a cover.
[01:45:20.264 --> 01:45:20.745]  Absolutely.
[01:45:20.885 --> 01:45:22.245]  This is to get our legend going.
[01:45:22.825 --> 01:45:24.046]  Let's shift gears out of this.
[01:45:24.286 --> 01:45:27.287]  What do you make of Trump with the Communist Chinese government now coming out?
[01:45:28.248 --> 01:45:30.271]  Saying, you know, we're going to have a trade war with you.
[01:45:30.692 --> 01:45:32.294]  You're not going to be a superpower if you go for Trump.
[01:45:32.535 --> 01:45:34.478]  Trump's saying, hey, you're involved in economic warfare.
[01:45:34.498 --> 01:45:36.782]  What do you make of the Saudis getting so mad at him?
[01:45:37.543 --> 01:45:38.805]  What are you thinking about Trump these days?
[01:45:40.097 --> 01:45:47.061]  Well, I mean, I think he's absolutely right to be upset about the theft of delegates by Ted Cruz.
