[00:00:03.507 --> 00:00:04.347]  We're live.
[01:00:06.435 --> 01:00:13.800]  You'd have to take steps to get that approval, but would the approval be required before you would take military action against Syria?
[01:00:14.201 --> 01:00:25.690]  As I understand the Constitution and the power of the President, the President could in fact deploy forces if he had to and if our vital interests were at stake.
[01:00:26.201 --> 01:00:30.524]  But that ultimately then under the War Powers Act, we would have to come here for your support.
[01:00:30.744 --> 01:00:35.888]  So you get the support of Congress after you began military operations?
[01:00:36.028 --> 01:00:37.549]  In that particular situation, yes.
[01:00:37.669 --> 01:00:41.992]  And then just one last thing, and make sure I'm stating this correctly.
[01:00:42.652 --> 01:00:50.878]  It's your position that the administration's position would be that we'd have to get a consensus of permission from the international community before we'd act.
[01:00:51.658 --> 01:00:57.321]  But that we wouldn't have to get specific statutory authority from Congress before we would act.
[01:00:58.282 --> 01:01:16.512]  Well I think in that situation if internationalist action is taken pursuant to a Security Council resolution or under our treaty obligations with regards to NATO that obviously we would participate with the international community but then ultimately
[01:01:17.453 --> 01:01:25.715]  The Congress of the United States, pursuant to its powers of the purse, would be able to determine whether or not that action is appropriate or not.
[01:01:26.235 --> 01:01:36.157]  So as you can see, they're still saying some of the treasonous stuff but have backed off a bit because they know this legislation has been introduced to begin impeachment of Obama, says the U.N.
[01:01:36.217 --> 01:01:40.278]  is his boss and he can launch any war he wants and Congress should sit down and shut up.
[01:01:41.789 --> 01:01:44.772]  We have power when we point out the criminality that's taking place.
[01:01:45.272 --> 01:01:54.601]  Since we gave you a Paul Harvey radio broadcast from the past earlier, I thought we'd have a Paul Harvey quote to take us out to break.
[01:01:55.302 --> 01:01:59.486]  If pro is the opposite of con, what is the opposite of progress?
[01:02:00.950 --> 01:02:03.052]  Paul Harvey, I guess the answer would be Congress.
[01:02:04.193 --> 01:02:08.797]  We're going to go to break and come back and break down what the no-fly list is really all about.
[01:02:08.837 --> 01:02:10.479]  Over 2 million Americans are on the list.
[01:02:10.999 --> 01:02:18.126]  Soon you won't have a job, won't have a car, won't be allowed outside your house unless the TSA and the Feds say you're a good little minion.
[01:02:18.386 --> 01:02:19.727]  There's no more courts in America.
[01:02:20.128 --> 01:02:23.431]  There's a bunch of federal agents that work for foreign banks ruling this country.
[01:02:24.472 --> 01:02:26.754]  The true dark side of the New World Order coming up after this break.
[01:02:30.587 --> 01:02:33.808]  Have you been to Info Wars shop dot com lately?
[01:02:34.268 --> 01:02:38.829]  Express your inner patriot with these brand new Info Wars T shirts.
[01:02:39.389 --> 01:02:45.511]  Say it loud with the Info Wars Bullhorn shirt or educate the sheeple with the Bill of Rights shirt.
[01:02:46.331 --> 01:02:49.712]  Grope the public's mind with the T s a shirt.
[01:02:50.352 --> 01:02:53.412]  And with this shirt, you can let the dark side know of the Rebel
[01:03:01.767 --> 01:03:07.051]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:03:07.311 --> 01:03:09.513]  Start purifying your water with ProPure.
[01:03:09.733 --> 01:03:15.277]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure.
[01:03:15.477 --> 01:03:18.719]  And it's available discounted at InfoWars.com.
[01:03:18.879 --> 01:03:22.102]  Its filters are silver impregnated to prevent bacterial growth.
[01:03:22.362 --> 01:03:23.783]  There's no priming required.
[01:03:24.063 --> 01:03:26.084]  It's NSF 42 certified.
[01:03:26.345 --> 01:03:28.846]  Optional fluoride filters can reduce fluoride up to 95%.
[01:03:29.927 --> 01:03:31.267]  Easy to set up and use.
[01:03:31.447 --> 01:03:32.768]  Doesn't require electricity.
[01:03:32.888 --> 01:03:35.768]  Purify water from lakes, streams, ponds, and wells.
[01:03:36.068 --> 01:03:39.249]  This filter system leaves in beneficial minerals, which is key.
[01:03:39.469 --> 01:03:41.269]  Save money by not buying bottled water.
[01:03:41.389 --> 01:03:43.490]  And avoid BPA that leaches from the plastic.
[01:03:43.630 --> 01:03:46.250]  ProPure is the best gravity-fed filter out there.
[01:03:46.390 --> 01:03:47.711]  It's what my family uses.
[01:03:47.991 --> 01:03:51.191]  Infowars.com already has the lowest price on ProPure.
[01:03:51.312 --> 01:03:56.973]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:03:57.193 --> 01:03:58.333]  You can also call to order.
[01:03:58.473 --> 01:03:58.513]  888-253-3139.
[01:04:05.051 --> 01:04:09.214]  And welcome back to this special edition of Infowars Nightly News.
[01:04:09.974 --> 01:04:22.923]  We're continuing to focus on the takeover by the bureaucratic army of the New World Order, known as the TSA, who are now on highways at checkpoints groping the American people.
[01:04:22.963 --> 01:04:30.768]  The New Handshake in America is a pot-bellied federal agent who's not even a sworn peace officer trying to grope your wife and children.
[01:04:31.168 --> 01:04:31.488]  It is
[01:04:32.509 --> 01:04:41.031]  Off the charts, if they made back in the 60s a Twilight Zone episode where in a future America, your wife and children get groped, no one would believe it.
[01:04:41.511 --> 01:04:49.872]  And all for the phantom menace of Al Qaeda, who they admit works for the CIA in taking down Libya and now blowing up police stations in Syria.
[01:04:50.612 --> 01:04:51.272]  And the U.S.
[01:04:51.312 --> 01:04:54.253]  Ambassador just last week to the U.N., Ms.
[01:04:54.333 --> 01:04:59.234]  Rice, said, Assad step down or we will blow up more of your government buildings.
[01:05:00.768 --> 01:05:01.388]  With Al Qaeda!
[01:05:01.949 --> 01:05:11.634]  I've got to give my rights up and have some pervert molest my wife and children, that's why I won't fly, but now they're on the highway, because of an Al Qaeda threat that's totally manufactured.
[01:05:12.234 --> 01:05:15.556]  Even the New York Times admits all these FBI stings have been manufactured.
[01:05:15.896 --> 01:05:25.142]  They go out and find mentally ill people, schizophrenics, the white supremacist in Florida last week, same deal, and they get them a bunch of money to just shoot their mouth off when they're drunk.
[01:05:26.095 --> 01:05:29.038]  Or they find mentally retarded Muslims and get them to do it.
[01:05:30.279 --> 01:05:31.300]  Or mentally ill prisoners.
[01:05:31.761 --> 01:05:32.661]  This is insane.
[01:05:32.722 --> 01:05:35.504]  It's a synthetic, made-up threat to destroy our liberties.
[01:05:35.945 --> 01:05:45.594]  You've heard about, just last week, 18-month-old being on a no-fly list and a SWAT team waiting and going, no, he may be a terrorist, because the computer says so.
[01:05:45.934 --> 01:05:47.776]  They put you on a computer, you disappear.
[01:05:48.076 --> 01:05:50.078]  Look, everybody overuses the Nazi Germany.
[01:05:51.379 --> 01:05:52.280]  analogy to tyranny.
[01:05:52.320 --> 01:05:57.624]  But in Nazi Germany, first they curtailed how you could travel with your papers.
[01:05:57.684 --> 01:05:59.745]  Then they said if you could have a business or not.
[01:05:59.785 --> 01:06:01.026]  Then they said you got to live in a ghetto.
[01:06:01.286 --> 01:06:03.948]  Then they said we're taking you away to a labor camp where you'll be safe.
[01:06:04.829 --> 01:06:06.130]  Same thing in Soviet Russia.
[01:06:06.170 --> 01:06:07.310]  Same thing in Maoist China.
[01:06:08.491 --> 01:06:14.595]  Under these no-fly lists that we're about to examine in depth, they're on record.
[01:06:15.556 --> 01:06:16.217]  Well, I mean, take
[01:06:18.595 --> 01:06:22.318]  Constitutional lawyer Boyle, who we've had on, who helped write U.S.
[01:06:22.378 --> 01:06:25.340]  treaties, and who's, you know, represented heads of state.
[01:06:25.621 --> 01:06:32.266]  They wanted him to spy on his Muslim clients, which is illegal, as their lawyer.
[01:06:33.206 --> 01:06:34.648]  And they put him on a no-fly list.
[01:06:35.208 --> 01:06:35.448]  Okay?
[01:06:35.869 --> 01:06:36.729]  This is what's happened.
[01:06:36.909 --> 01:06:40.412]  And you've heard Rahm Emanuel and others say, we're going to put you on a no-gun-buy list.
[01:06:40.672 --> 01:06:42.454]  No judge, no jury, no nothing.
[01:06:42.714 --> 01:06:43.875]  You just try to go buy a gun.
[01:06:44.335 --> 01:06:45.996]  You're a law-abiding citizen, you can't get one.
[01:06:46.377 --> 01:06:48.999]  This is the bureaucracy under national security.
[01:06:49.379 --> 01:06:50.760]  This is the cashless society.
[01:06:51.080 --> 01:06:54.303]  And the TSA has said, you're not going to get a job unless they say you can.
[01:06:54.783 --> 01:06:57.906]  They've said they're going to control every facet of our lives, and they're phasing it in.
[01:06:58.246 --> 01:07:00.188]  America's now getting streetlights.
[01:07:00.908 --> 01:07:05.909]  Put in with taxpayer money that listen to you and watch you beyond 1984.
[01:07:06.850 --> 01:07:11.811]  The government, as our founders stated, is the greatest security threat.
[01:07:12.051 --> 01:07:12.891]  It's always been.
[01:07:13.111 --> 01:07:19.493]  Governments killed 262 million people who are in the University of Hawaii study in non-military action in the 20th century.
[01:07:19.693 --> 01:07:21.113]  They've already killed over 10 million this century.
[01:07:21.373 --> 01:07:22.494]  It's called democide.
[01:07:22.974 --> 01:07:25.314]  So again, the war on terror is a hoax, a fraud.
[01:07:25.654 --> 01:07:27.435]  I wanted to break down some examples
[01:07:28.749 --> 01:07:32.593]  of this because our guest who's recently been on CNN is Abe Masho.
[01:07:33.414 --> 01:07:36.197]  He's an honorably discharged Marine Corps veteran.
[01:07:37.618 --> 01:07:44.766]  He owns Marine Corps Dog Training and a non-profit company called Always Faithful that gives free service and therapy dogs to disabled veterans.
[01:07:45.086 --> 01:07:46.708]  Wow, what an evil guy, man.
[01:07:46.748 --> 01:07:48.069]  This guy is bad.
[01:07:48.810 --> 01:07:51.053]  Abe lives with his wife and four children.
[01:07:51.793 --> 01:07:53.714]  In Illinois, even worse, he's got children.
[01:07:53.734 --> 01:07:54.734]  That's not good for the earth.
[01:07:54.774 --> 01:08:03.277]  The eugenicists, as we covered earlier, the World Wildlife Fund says make everybody poor for the earth, except the globalists that get your carbon tax money.
[01:08:03.937 --> 01:08:07.078]  He has a new book out called No Spino Flyin'.
[01:08:07.119 --> 01:08:09.539]  It's so powerful, we decided to carry it.
[01:08:09.599 --> 01:08:10.020]  I should add it.
[01:08:10.040 --> 01:08:11.120]  Infowars.com.
[01:08:11.200 --> 01:08:12.580]  Infowarsshop.com.
[01:08:12.600 --> 01:08:14.841]  That also supports us and the work he's doing.
[01:08:15.041 --> 01:08:16.642]  And this is where his book comes in.
[01:08:17.799 --> 01:08:27.662]  No Spy, No Fly, just like No Fly, No Gun By, is the live story of a United States Marine veteran who was placed on a no-fly list as leverage to become an undercover informant for the FBI.
