[00:00:00.009 --> 00:00:02.050]  Broadcasting Network.
[01:00:19.073 --> 01:00:23.135]  And now, live from Austin, Texas, Alex Jones.
[01:00:27.205 --> 01:00:28.987]  Monday through Friday.
[01:00:29.428 --> 01:00:30.749]  We are here, 12 noon to 3 p.m.
[01:00:30.789 --> 01:00:31.089]  Eastern.
[01:00:31.650 --> 01:00:33.131]  We have Lindsey Williams.
[01:00:33.172 --> 01:00:35.194]  He says he's got new breaking information.
[01:00:35.214 --> 01:00:36.355]  Hasn't been on the radio in about a month.
[01:00:37.036 --> 01:00:37.556]  Period.
[01:00:37.596 --> 01:00:38.117]  He's joining us.
[01:00:38.157 --> 01:00:39.058]  Max Keiser coming up.
[01:00:39.999 --> 01:00:41.781]  I'm gonna intersperse a ton of news.
[01:00:42.201 --> 01:00:46.345]  TSA seeks permission to conduct security assessments on highways.
[01:00:46.986 --> 01:00:47.846]  That's checkpoints.
[01:00:47.866 --> 01:00:48.627]  They're already doing it.
[01:00:48.667 --> 01:00:50.247]  Now they're going into all 50 states.
[01:00:50.748 --> 01:00:56.830]  TSA is creating and maintaining a watch list of Americans who violate its policies and they're going to try to stop you from flying.
[01:00:57.370 --> 01:00:59.371]  That's what every authoritarian system sets up.
[01:00:59.391 --> 01:01:01.912]  Before they start arresting people en masse.
[01:01:02.533 --> 01:01:03.253]  Rounding you up.
[01:01:03.613 --> 01:01:04.033]  Breaking.
[01:01:04.093 --> 01:01:06.654]  Does new photo prove Trayvon Martin killing with self-defense?
[01:01:07.515 --> 01:01:08.955]  Yeah, they had robberies in the area.
[01:01:09.035 --> 01:01:10.156]  Zimmerman was following him.
[01:01:12.430 --> 01:01:14.051]  He got assaulted, shot him.
[01:01:14.831 --> 01:01:15.972]  Was it smart to follow him?
[01:01:16.473 --> 01:01:17.213]  Probably not.
[01:01:17.914 --> 01:01:22.076]  But did the Justice Department seize on it to create racial division and to go after the Second Amendment?
[01:01:22.396 --> 01:01:22.637]  Yes.
[01:01:24.045 --> 01:01:24.925]  That's the talking point.
[01:01:25.446 --> 01:01:26.326]  Guns are racist.
[01:01:27.386 --> 01:01:30.447]  Continuing, you know, guns, guns that are like spoons, make people fat.
[01:01:30.608 --> 01:01:32.028]  I know I beat that to death, but it's true.
[01:01:32.048 --> 01:01:35.109]  So we're going to be getting into some of that.
[01:01:35.209 --> 01:01:41.552]  Queen's dad pushed to his death by madman in Times Square subway station, pushed in front of an oncoming train.
[01:01:41.872 --> 01:01:45.093]  Well, the answer is banned hands, because somebody might push somebody.
[01:01:45.153 --> 01:01:45.993]  I mean, that's obvious.
[01:01:47.434 --> 01:01:52.056]  A guy killed some of his family with a bow and arrow, USA Today reported.
[01:01:52.990 --> 01:02:00.713]  Man killed father in Wyoming bow and arrow attack in front of a computer science class not long after fatally stabbing his father live.
[01:02:03.374 --> 01:02:06.575]  His father's live-in girlfriend at their home a couple of miles away.
[01:02:06.595 --> 01:02:07.696]  Well, it's an obvious answer.
[01:02:07.776 --> 01:02:09.716]  Ban knives and ban bows and ban arrows.
[01:02:11.157 --> 01:02:12.557]  Ban spoons, ban hands.
[01:02:12.577 --> 01:02:13.658]  I mean, this is pretty obvious.
[01:02:13.998 --> 01:02:15.979]  Fox Sports, Bob Casas, NBC.
[01:02:16.279 --> 01:02:16.639]  Ban it!
[01:02:17.492 --> 01:02:23.757]  In fact, if you guys punch up Infowars.com, there's a new Don Salazar, Alex Jones article.
[01:02:23.857 --> 01:02:26.860]  Alex Jones calls for boycott of NFL, NBC, and Bob Costas.
[01:02:26.900 --> 01:02:32.385]  And I kind of recorded a transcript and he wrote an article on it of why I'm saying we need to boycott.
[01:02:32.405 --> 01:02:38.070]  I'm going to have a Don also add my new video reports that are up on YouTube.
[01:02:38.130 --> 01:02:40.432]  They're also up at Infowars.com and PrisonPlanet.com.
[01:02:41.633 --> 01:02:43.014]  There's a whole plethora.
[01:02:45.149 --> 01:02:46.009]  of them up there.
[01:02:47.170 --> 01:02:47.970]  Here are some of them.
[01:02:48.050 --> 01:02:50.911]  Fox Sports writer, the NRA is the new KKK.
[01:02:51.071 --> 01:02:51.891]  Banned guns.
[01:02:52.571 --> 01:02:54.011]  The NFL is helping Obama.
[01:02:54.512 --> 01:02:55.232]  Banned guns.
[01:02:55.272 --> 01:02:56.392]  Boycott now.
[01:02:57.432 --> 01:02:59.593]  Everybody said, why are you putting this tie on yesterday?
[01:02:59.673 --> 01:03:03.654]  I said, well, this is the bugle sound to attack the Second Amendment.
[01:03:03.674 --> 01:03:04.254]  They're coming.
[01:03:04.574 --> 01:03:05.134]  They're coming.
[01:03:05.214 --> 01:03:06.655]  Drums, drums, drums in the deep.
[01:03:07.765 --> 01:03:08.246]  Get ready.
[01:03:08.446 --> 01:03:09.267]  They're at the door.
[01:03:09.808 --> 01:03:13.953]  I mean, I gotta put a tie on, man, for all four battle formations.
[01:03:14.113 --> 01:03:16.516]  I mean, I think I'm going to start wearing a suit and tie every day.
[01:03:16.556 --> 01:03:17.097]  I'm serious.
[01:03:17.137 --> 01:03:23.725]  I mean, this is, because if it adds that little extra edge of people paying attention to what I'm saying, I mean, I could wear a crown like Queen Elizabeth.
[01:03:24.486 --> 01:03:36.035]  I could give myself... I could call myself CEO of Infowars.com and the biggest alternative media multimedia empire in the world and wear a red cape and have bugles.
[01:03:40.899 --> 01:03:41.880]  Being sarcastic, but...
[01:03:43.137 --> 01:03:43.998]  Humans are primitive.
[01:03:44.018 --> 01:03:44.999]  We like to dress up.
[01:03:45.459 --> 01:03:49.362]  The Queen of England wears a royal headdress, and everyone steps and fetches.
[01:03:49.703 --> 01:03:51.004]  Your Majesty!
[01:03:51.144 --> 01:03:53.866]  Billionaires, movie stars, come and bow.
[01:03:55.788 --> 01:03:56.729]  I mean, I wouldn't bow.
[01:03:56.749 --> 01:04:01.273]  I'd tell her, hey, uh, Dracul.
[01:04:02.654 --> 01:04:03.695]  In fact, I've got some articles.
[01:04:03.895 --> 01:04:06.897]  The Duchess of Cambridge, pregnant, could be twins.
[01:04:06.977 --> 01:04:07.398]  Kate!
[01:04:07.738 --> 01:04:09.620]  And it says she's the first commoner ever.
[01:04:10.939 --> 01:04:13.160]  In the House of Windsor, that fake PR name.
[01:04:13.180 --> 01:04:14.261]  It's Saxe-Coburg-Gotha.
[01:04:14.281 --> 01:04:15.921]  They ought to be proud of their German heritage.
[01:04:16.041 --> 01:04:16.922]  Oh, but they're not German.
[01:04:17.142 --> 01:04:18.823]  Well, ought to be proud of your Romanian heritage.
[01:04:18.863 --> 01:04:19.523]  Nothing wrong with that.
[01:04:19.903 --> 01:04:21.604]  Except you are Dracul.
[01:04:22.364 --> 01:04:23.925]  By the way, listeners always go check that.
[01:04:23.945 --> 01:04:26.486]  And I see people freaking out in the YouTube videos when I mention that.
[01:04:26.726 --> 01:04:27.586]  They go, I went and looked it up.
[01:04:28.007 --> 01:04:29.367]  It's AP Reuters, BBC.
[01:04:29.407 --> 01:04:29.807]  It's true.
[01:04:30.228 --> 01:04:32.008]  Prince Charles lives in the Dracula Castle.
[01:04:32.269 --> 01:04:34.430]  What, do you think I just made that up?
[01:04:35.670 --> 01:04:39.512]  Oh, the people that rule the world just so happen to be from the House of Dracula, the dragon.
[01:04:41.175 --> 01:04:47.720]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[01:05:09.733 --> 01:05:15.639]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[01:05:16.480 --> 01:05:26.569]  Our most popular silver-based products are the 32-ounce Nano-Silver Solutions, our 2-ounce Nano-Silver Nasal Applicators, as well as our all-natural silver soaps.
[01:05:27.450 --> 01:05:29.412]  Just released is our 100% natural silver gel.
[01:05:31.554 --> 01:05:37.776]  Our new silver gel is not based on synthetic gelling agents which quickly evaporate and leave the silver at the surface.
[01:05:38.496 --> 01:05:48.919]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[01:05:49.760 --> 01:05:57.322]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[01:05:58.513 --> 01:06:01.515]  That's www.silverlungs.com.
[01:06:03.376 --> 01:06:08.239]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[01:06:08.960 --> 01:06:11.762]  The most devastating economic condition since the Great Depression.
[01:06:12.202 --> 01:06:14.544]  America's worst drought in agricultural history.
[01:06:15.024 --> 01:06:17.566]  And now the economic results of the presidential election.
[01:06:18.026 --> 01:06:21.028]  This perfect storm is a huge threat to everyone's food supply.
[01:06:21.528 --> 01:06:26.150]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[01:06:26.730 --> 01:06:28.870]  It's time to get your own supply from eFoodsDirect.
[01:06:29.411 --> 01:06:32.451]  I know I won't be standing in a bread line trading my freedom for food.
[01:06:33.052 --> 01:06:36.793]  I'm taking control of my future, and you're nuts if you don't do the same.
[01:06:36.813 --> 01:06:40.454]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[01:06:40.734 --> 01:06:44.098]  And you can start with a holiday gift pack that's normally $80, now under $50.
[01:06:45.159 --> 01:06:47.382]  Remember, I can warn you, but I can't feed you.
[01:06:47.402 --> 01:06:52.608]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:06:53.129 --> 01:06:56.232]  Would you rather prepare six months too early or one day too late?
[01:06:56.252 --> 01:06:57.854]  409-5633 or efoodsdirect.com forward slash Alex.
[01:07:02.202 --> 01:07:07.665]  Sodium fluoride in the body reduces IQ and increases cancers.
[01:07:07.965 --> 01:07:15.048]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[01:07:15.348 --> 01:07:17.790]  We're battling the globalists on so many fronts.
[01:07:18.070 --> 01:07:24.133]  Health is an area where we can all take control of our lives, and it all starts with that basic building block of water.
[01:07:24.793 --> 01:07:27.554]  It is time to purify our family's water.
[01:07:27.834 --> 01:07:34.478]  The ProPure filtration system with added fluoride filters is the best system for my research to protect you and your family.
[01:07:34.698 --> 01:07:39.780]  Infowarshstore.com already has the lowest prices on ProPure water filtration.
[01:07:40.000 --> 01:07:45.703]  But until December 10th, we are going to offer 15% off the already lowest price.
[01:07:46.043 --> 01:07:48.104]  I know what I'm giving my family this Christmas.
[01:07:48.364 --> 01:07:48.905]  ProPure.
[01:07:49.085 --> 01:07:55.068]  Go to infowarrestore.com and get 15% off the already lowest price out there with the code WATER15.
[01:07:55.088 --> 01:07:57.409]  WATER15 and you get 15% off at infowarrestore.com.
[01:08:07.011 --> 01:08:11.193]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:11.833 --> 01:08:12.654]  You want answers?
[01:08:13.434 --> 01:08:14.314]  Well, so does he.
[01:08:14.975 --> 01:08:18.637]  He's Alex Jones on the GCN Radio Network.
[01:08:19.157 --> 01:08:23.219]  And now, live from Austin, Texas, Alex Jones.
[01:08:26.883 --> 01:08:38.999]  Alright, if you just joined us on this Tuesday, the 4th day of December, 2012 edition, InfoWars.com and PrisonPlanet.com are absolutely full of incredible information today.
[01:08:39.960 --> 01:08:42.281]  Yes, Lindsey Williams take on gun control coming up.
[01:08:42.321 --> 01:08:46.762]  He's going to be our guest for the balance of the hour and then Max Keiser on the economy and a lot more.
[01:08:47.382 --> 01:08:49.823]  Great financial insider in the third hour today.
[01:08:49.843 --> 01:08:51.323]  We'll open some phones up for him then.
[01:08:51.343 --> 01:08:59.326]  But we're going to spend our time here with Lindsey today until the last 10 minutes or so and then we'll take just a few questions from callers as well.
[01:08:59.866 --> 01:09:05.688]  So if you have any questions for Lindsey Williams, we'll give that number out coming up a little bit later after we get his latest intel.
[01:09:06.624 --> 01:09:12.370]  But first off, anti-gun sports columnist Jason Whitlock, the NRA, is the new KKK.
[01:09:12.891 --> 01:09:14.573]  And I played the clip last hour.
[01:09:15.153 --> 01:09:16.775]  It's up at Infowars.com.
[01:09:16.815 --> 01:09:21.720]  I'll play it later for Lindsey, after we get the latest info he's got from his insider sources.
[01:09:22.581 --> 01:09:23.962]  Pastor Lindsey Williams.
[01:09:24.643 --> 01:09:26.905]  But this is so over the top, but it's not.
[01:09:27.065 --> 01:09:36.653]  I mean, if you don't like socialism, you don't like your taxes being raised, you don't like having your guns restricted, you don't like your freedoms being taken, you are a racist.
[01:09:37.054 --> 01:09:39.096]  And if you don't like wars, you're with Al Qaeda.
[01:09:39.676 --> 01:09:42.319]  Of course, here's McClatchy News Bureau, Washington Bureau.
[01:09:43.120 --> 01:09:49.308]  Al-Qaeda-linked group, Syria Rebels, once denied, now key to anti-Assad victories.
[01:09:49.348 --> 01:09:50.309]  They are the main force.
[01:09:50.829 --> 01:09:55.115]  Our government's given them thousands of missiles, including anti-aircraft missiles, to Al-Qaeda.
[01:09:56.198 --> 01:10:01.424]  Okay, but you need to give your rights up and don't you dare film police on the street because you might be Al Qaeda.
[01:10:01.665 --> 01:10:06.571]  Then all the police training manuals say gun owners, conservatives, returning veterans, libertarians.
[01:10:06.871 --> 01:10:07.992]  We are the terror threat.
[01:10:08.253 --> 01:10:13.579]  Homeland Security, the NSA wiretaps, it's all for us if we don't like the globalist takeover.
[01:10:13.779 --> 01:10:15.542]  The foreign banks that have taken America over.
[01:10:17.389 --> 01:10:22.394]  They brag in the Financial Times, the BBC, Reuters, everything.
[01:10:23.034 --> 01:10:25.196]  CNBC, we've played the clips, our article.
[01:10:25.657 --> 01:10:27.238]  Banks declare they've conquered the U.S.
[01:10:27.278 --> 01:10:27.719]  and Europe.
