[00:00:00.029 --> 00:00:02.870]  Alex Jones Broadcasting Network.
[01:51:54.549 --> 01:51:56.830]  We've also got a new deal on business cards.
[01:51:56.890 --> 01:51:57.490]  InfoWars.
[01:51:58.210 --> 01:52:00.231]  You are the resistance business cards at cost.
[01:52:00.611 --> 01:52:03.613]  They're one penny a piece at InfoWars.com.
[01:52:03.633 --> 01:52:06.234]  100 of them with a citizen roll book and bumper stickers.
[01:52:06.314 --> 01:52:07.515]  InfoWars.com.
[01:52:07.875 --> 01:52:08.815]  Check that out today.
[01:52:09.555 --> 01:52:11.356]  Now, I already talked about this some of the first hour.
[01:52:11.616 --> 01:52:12.317]  I'm long-winded.
[01:52:12.357 --> 01:52:13.177]  I ran out of time.
[01:52:13.317 --> 01:52:20.040]  Here is our report from Darren McBrain where he goes out to cover the gunboats that we first reported on three months ago.
[01:52:20.080 --> 01:52:21.821]  Now, DPS unveils new patrol boat.
[01:52:23.033 --> 01:52:24.714]  State troopers ready launch of gunboats.
[01:52:27.355 --> 01:52:30.156]  Yeah, we're going to play the full report here.
[01:52:30.716 --> 01:52:36.158]  And this is incredible because when the guys went out there to interview him, they said, we're not talking to you.
[01:52:36.198 --> 01:52:40.700]  They had like three news cameras out there, other news agencies, YNN and others locally.
[01:52:40.720 --> 01:52:42.380]  And they said, you're not media.
[01:52:42.480 --> 01:52:44.401]  You say you're on 590, but you're not.
[01:52:45.674 --> 01:52:51.136]  And we're like, okay, I mean, because when we called last time, they said, well, what are you on?
[01:52:51.636 --> 01:52:54.178]  And then he goes, I know who Alex Jones is, but I'm not on the air.
[01:52:55.458 --> 01:53:07.583]  Again, so it's like this mind game where we're trying to report on the boats, and how the drug war is all a fraud, and how the bigger the drug war gets, the more drugs are on our streets, and the troops are growing the opium in Afghanistan, and their response is this.
[01:53:08.143 --> 01:53:09.304]  So here is that report.
[01:53:10.120 --> 01:53:14.282]  Now, we're here for the unveiling of yet another DPS patrol vessel.
[01:53:14.622 --> 01:53:23.526]  Now, this is the second boat of what will eventually be a total of six 34-foot shallow water interceptors to patrol the Rio Grande River.
[01:53:23.866 --> 01:53:30.469]  As the Texas Highway Patrol goes on a wild spinning spree, these hot rod boats cost approximately $600,000 each.
[01:53:30.830 --> 01:53:37.873]  And yes, that's taxpayer money to fight alcohol and small-time drug traffickers on the Texas rivers.
[01:53:38.556 --> 01:53:48.301]  They're buying these giant $690-something-thousand-dollar speedboats for lakes and rivers that have giant machine guns mounted all over them.
[01:53:49.842 --> 01:53:54.645]  And they didn't have the machine guns mounted three months ago when we first went out and talked to them in a lake.
[01:53:55.165 --> 01:53:56.105]  They didn't know who we were.
[01:53:56.245 --> 01:53:58.907]  We did a nice interview, put it on TV.
[01:53:59.087 --> 01:54:04.410]  I made my points about how we're going bankrupt, but they're constantly militarizing our police.
[01:54:04.910 --> 01:54:07.792]  Darren McBreen and John Brown went out there politely.
[01:54:08.392 --> 01:54:09.653]  And they were bowing up.
[01:54:09.954 --> 01:54:12.916]  They were saying we're not going to talk to you, even though it was a press event that they called.
[01:54:13.456 --> 01:54:16.398]  They had state police standing right up in their space.
[01:54:16.878 --> 01:54:21.922]  And when they left, they had state police follow them out of the parking lot, over by the lake.
[01:54:22.122 --> 01:54:23.703]  I mean, here's my deal, man.
[01:54:23.823 --> 01:54:27.065]  I mean, you guys misrepresented yourselves with KLVJ.
[01:54:27.125 --> 01:54:29.067]  I called them and they're like, no, they don't work for us.
[01:54:29.427 --> 01:54:30.708]  It's not a misrepresentation.
[01:54:30.748 --> 01:54:32.149]  We're a broadcast on KLVJ.
[01:54:32.689 --> 01:54:33.829]  I mean, this is a public place.
[01:54:33.849 --> 01:54:34.710]  You're welcome to film.
[01:54:35.290 --> 01:54:38.651]  But there's not a media representative that'll talk to us?
[01:54:38.851 --> 01:54:39.031]  No.
[01:54:39.211 --> 01:54:42.252]  It goes on to say, are John Bowne and Darren McBreen on your staff?
[01:54:42.272 --> 01:54:43.373]  The DPS contacted.
[01:54:44.153 --> 01:54:46.293]  Our DPS contact.
[01:54:47.534 --> 01:54:49.234]  And we're also affiliated with your show.
[01:54:49.254 --> 01:54:50.535]  Can you shed any light on this?
[01:54:51.770 --> 01:54:52.771]  It's just crazy.
[01:54:53.091 --> 01:54:59.358]  The state police are calling our local affiliate because, wait, the media is not supposed to ask us questions.
[01:54:59.758 --> 01:55:00.179]  Wait a minute.
[01:55:00.399 --> 01:55:02.401]  You're not supposed to discuss what's going on.
[01:55:02.421 --> 01:55:03.502]  You're supposed to take it.
[01:55:03.542 --> 01:55:06.405]  You're supposed to, we give you a press release and you read it on air.
[01:55:06.605 --> 01:55:07.646]  That's how America works.
[01:55:07.686 --> 01:55:09.608]  We don't have a free press in America.
[01:55:09.889 --> 01:55:12.051]  I mean, I have some talking points if you want to know.
[01:55:12.071 --> 01:55:13.112]  I have some talking points.
[01:55:14.333 --> 01:55:15.955]  I think we got those pretty much last time.
[01:55:15.995 --> 01:55:17.256]  I mean, they're pretty much the same.
[01:55:17.336 --> 01:55:18.997]  I know the cost of the boats and all that.
[01:55:19.257 --> 01:55:19.417]  Yeah.
[01:55:19.638 --> 01:55:25.642]  But we're just kind of wondering about joint military exercises, stuff like that, you know, if there's any, uh... I mean, you can ask any guy.
[01:55:25.662 --> 01:55:27.904]  There's no joint military exercises plan that I'm aware of.
[01:55:27.924 --> 01:55:29.285]  They're spending $600,000 on these... Well, $600,000 plus!
[01:55:34.240 --> 01:55:36.401]  Yeah, and for a total of six of them.
[01:55:37.061 --> 01:55:39.101]  And this is the unveiling of the second one.
[01:55:39.121 --> 01:55:41.982]  With machine guns, militarizing, and they don't like it.
[01:55:42.282 --> 01:55:46.403]  It's wrong to sit there and try to violate press freedom in this country.
[01:55:46.743 --> 01:55:52.285]  Can you believe calling up our affiliate, trying to imply we're doing something wrong, playing weird legalese games?
[01:55:52.705 --> 01:55:55.127]  And by them following us, it seemed like intimidation.
[01:55:55.327 --> 01:55:56.748]  You know, it was pure intimidation.
[01:55:56.768 --> 01:55:57.729]  Well, I mean, he's calling!
[01:55:57.909 --> 01:56:00.892]  I know they plan on buying a lot of these unmanned drones.
[01:56:02.093 --> 01:56:04.955]  I guess it's not that far.
[01:56:05.035 --> 01:56:06.276]  The state of Texas is not?
[01:56:06.396 --> 01:56:09.459]  Because there's like border patrol with the drones and all that.
[01:56:09.519 --> 01:56:11.280]  Border patrol is federal.
[01:56:11.320 --> 01:56:13.582]  But they're working with federal agencies, that's what I mean.
[01:56:13.622 --> 01:56:20.368]  So it would be like Homeland Security, for example, is federal, yet they provided a lot of the funding for these boats that are here in the state.
[01:56:21.128 --> 01:56:29.250]  You know, so that's why I was wondering if there's any federal cooperation with these unmanned drones as well for border patrol.
[01:56:29.310 --> 01:56:31.190]  Fighting this out of control drug war.
[01:56:32.371 --> 01:56:32.911]  Yeah, I don't know.
[01:56:32.971 --> 01:56:33.851]  We don't have drones.
[01:56:35.011 --> 01:56:37.732]  Now, whose drones do we have access to?
[01:56:37.812 --> 01:56:38.852]  I'm not even sure.
[01:56:38.872 --> 01:56:42.893]  Rights activists or whatever are also concerned that maybe these boats will be used to like
[01:56:43.673 --> 01:56:44.855]  Alright, let's stop right there.
[01:57:03.413 --> 01:57:06.196]  Look, if they're going to use these for border operations, that's one thing.
[01:57:06.236 --> 01:57:12.162]  But they're basically just trying to stampede the sheep through a bunch of fear to allow the militarization.
[01:57:12.182 --> 01:57:17.428]  Just like getting rid of our Bill of Rights was for Al-Qaeda, now they say no, it's for libertarians, conservatives, gun owners.
[01:57:18.469 --> 01:57:21.011]  I mean, now police departments are getting Homeland Security blimps.
[01:57:21.092 --> 01:57:22.393]  Some of them are like 30 feet long.
[01:57:22.833 --> 01:57:26.057]  They're using drones on, quote, cattle thieves in North Dakota.
[01:57:27.637 --> 01:57:28.838]  Look, I know what's going on.
[01:57:29.539 --> 01:57:32.241]  In every country, the police and military end up taking over.
[01:57:32.281 --> 01:57:32.881]  The people let them.
[01:57:33.302 --> 01:57:34.803]  We're just trying to keep the police honest.
[01:57:35.143 --> 01:57:38.766]  We want our Bill of Rights and Constitution that's been trampled back.
[01:57:39.367 --> 01:57:40.248]  Great job with the crew.
[01:57:40.348 --> 01:57:41.749]  Listeners, thank you so much for tuning in.
[01:57:42.009 --> 01:57:42.730]  Please spread the word.
[01:57:42.750 --> 01:57:43.871]  The website's InfoWars.com.
[01:57:43.991 --> 01:57:46.313]  And I'll see you back tomorrow, 11 a.m.
[01:57:46.373 --> 01:57:48.715]  Central, on places like Channel 166 on XM.
[01:57:48.875 --> 01:57:51.838]  Now get out there and take on the New World Order.
[01:57:54.645 --> 01:57:59.317]  Folks, Iran and the Mideast nuclear mess is already ballooning our gas prices.
